@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,4-5,9-10,12-13,19,26,28,30-31,34-35,37'

@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp19 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp31 numeric
@attribute Sp38 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp44 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
99,79,79,79,95,79,89,105,102,83,106,106,106,115,3
99,83,87,87,95,83,85,110,111,87,102,115,111,120,3
77,68,67,63,66,57,74,85,85,68,85,86,81,82,7
102,83,85,85,97,83,84,111,87,81,103,108,103,108,3
102,83,85,85,102,83,88,111,107,88,107,118,103,118,3
89,72,80,80,94,72,80,100,95,79,95,100,83,96,4
106,87,88,92,106,87,88,108,103,87,103,109,103,109,3
99,78,80,80,99,74,79,104,100,81,100,100,100,96,3
79,74,68,56,54,103,51,128,32,133,34,127,32,122,2
107,88,88,88,107,88,93,109,109,89,113,112,113,112,3
103,88,88,88,103,85,88,109,100,85,104,108,104,112,3
103,87,84,84,103,83,90,112,112,94,117,119,112,119,3
95,79,84,79,99,75,82,96,99,79,95,101,91,105,3
58,100,51,44,34,129,49,127,32,135,32,124,32,135,2
32,150,44,44,29,150,52,138,45,109,40,119,30,135,2
34,129,48,44,34,129,46,122,32,131,34,130,34,124,2
111,92,88,84,107,92,86,108,99,86,103,105,103,110,3
103,83,88,88,103,83,82,104,103,86,103,105,112,114,3
107,92,88,93,116,96,90,122,108,94,108,114,103,110,3
111,87,88,84,103,83,95,108,99,83,95,101,91,93,3
83,67,75,75,83,71,74,84,88,72,84,90,73,75,7
96,81,90,86,104,85,75,105,60,94,92,101,102,105,3
109,89,90,86,109,89,92,110,106,90,111,119,111,114,3
113,89,90,86,109,89,92,105,106,83,106,114,106,110,3
104,85,86,86,104,85,87,105,106,90,106,114,106,105,3
104,89,86,82,104,89,83,110,111,90,111,110,106,110,3
104,85,90,90,109,85,92,114,120,97,115,114,111,114,3
112,94,92,96,112,94,89,124,106,91,111,115,111,115,3
103,83,83,83,95,79,93,101,106,91,102,111,77,102,3
32,139,42,46,32,139,44,124,34,139,31,125,31,125,2
40,139,42,42,30,150,50,129,40,113,46,111,31,131,2
106,87,89,89,106,87,97,111,112,92,107,118,112,118,3
71,65,70,78,84,73,68,82,79,70,79,87,83,87,7
79,65,67,67,67,55,68,74,75,59,68,71,71,79,7
111,91,88,84,106,91,84,113,111,92,111,118,111,113,3
34,135,50,47,31,135,46,128,37,137,32,139,34,139,2
31,135,44,50,40,113,46,128,32,133,34,123,37,118,2
31,131,50,50,46,116,46,122,34,133,37,118,40,118,2
40,109,64,80,98,79,50,113,34,125,37,118,58,109,2
111,87,92,88,106,87,88,113,107,92,111,118,107,109,3
111,91,92,92,120,94,92,122,95,83,87,96,79,89,3
116,92,92,88,107,88,93,118,113,96,109,112,109,117,3
31,135,50,46,34,135,44,128,32,136,32,127,32,127,2
36,132,46,53,45,103,48,118,34,129,32,127,32,122,2
112,92,92,92,107,88,93,118,113,92,113,117,109,117,3
112,88,88,88,107,88,93,118,118,96,113,117,113,122,3
87,67,68,60,57,45,75,63,79,63,67,69,56,62,5
54,52,53,60,64,63,55,67,56,55,49,69,53,66,5
57,52,60,64,68,59,55,70,49,48,53,66,53,66,5
29,146,44,44,32,141,43,138,34,142,32,130,32,135,2
34,133,48,48,40,112,46,127,32,135,32,119,34,119,2
107,87,93,88,103,83,90,104,95,75,84,86,73,79,3
51,46,59,55,54,50,59,66,51,45,54,65,51,65,5
68,58,63,67,72,62,63,76,60,53,66,72,73,75,7
32,136,46,49,32,133,46,124,34,140,34,124,34,124,2
37,118,52,49,37,122,49,105,34,129,37,119,43,105,2
113,92,90,90,113,89,92,101,92,76,88,93,84,85,3
56,44,59,59,56,44,56,62,53,58,53,67,56,63,5
53,44,59,56,56,52,56,65,53,48,56,63,56,67,5
67,59,66,70,79,70,63,75,60,58,63,74,60,70,7
79,70,70,70,71,63,67,75,60,62,60,70,53,82,7
91,79,83,79,95,75,82,93,94,76,85,90,85,90,4
32,135,46,46,32,131,44,124,31,139,34,125,31,125,2
51,45,56,56,51,49,53,63,52,50,49,71,52,71,5
66,64,63,63,70,64,57,74,55,54,55,74,52,82,5
66,60,63,67,73,64,57,74,55,65,52,82,46,94,5
63,57,63,59,60,53,53,74,37,94,52,78,52,71,7
43,111,44,44,31,133,50,115,39,117,45,113,34,122,2
92,76,78,78,84,65,76,78,79,67,75,83,79,87,7
49,55,57,57,60,58,53,74,51,56,48,67,54,79,5
56,48,57,57,56,58,53,67,51,52,51,67,54,71,5
56,58,57,63,63,62,57,74,54,52,51,75,48,91,5
60,58,63,67,71,62,57,78,48,59,51,71,54,75,5
67,58,67,67,75,65,57,82,51,59,54,75,57,79,5
31,139,47,47,34,139,46,133,32,141,32,128,32,128,2
81,65,72,72,81,65,71,87,79,67,87,89,87,85,7
55,46,53,57,59,50,64,71,79,75,64,85,58,77,5
55,50,57,57,55,65,53,71,48,54,48,70,51,77,5
52,57,57,57,59,61,46,71,32,116,45,85,45,74,5
52,61,57,60,62,65,53,71,45,71,45,74,51,74,5
95,81,80,84,95,78,84,96,104,85,96,96,96,100,4
95,78,80,71,87,74,79,93,96,81,91,96,91,96,4
36,121,46,50,39,117,44,123,32,125,29,122,32,122,2
36,125,50,50,45,107,44,118,29,129,32,122,32,122,2
45,107,50,43,29,135,48,109,32,129,34,122,49,108,2
61,81,68,71,75,63,67,74,67,55,67,69,71,69,7
75,59,71,71,87,74,71,85,83,63,79,80,79,80,7
75,67,71,71,83,70,71,85,75,66,75,80,83,88,7
64,56,64,60,61,59,71,85,83,74,83,88,71,88,5
31,132,46,53,48,59,41,113,27,133,27,117,29,117,2
95,79,79,84,95,79,82,96,95,79,95,97,95,101,4
34,121,48,44,34,129,46,122,32,139,30,119,32,114,2
75,62,67,67,72,58,70,69,66,53,66,72,66,72,7
72,54,71,67,75,58,63,73,70,53,70,72,73,79,7
99,79,79,84,95,79,74,96,84,64,91,90,91,90,7
58,67,59,55,51,71,59,76,57,68,60,82,60,82,5
51,75,51,44,29,146,56,84,48,64,54,82,48,90,5
45,112,44,41,27,146,56,104,54,72,48,90,37,110,2
96,81,82,82,91,78,92,105,115,90,111,114,106,110,3
87,78,63,49,34,129,92,93,115,90,102,105,71,89,2
49,100,63,66,63,70,63,75,67,55,63,67,67,70,7
83,70,70,70,83,70,79,82,84,69,75,82,75,85,7
53,70,52,52,46,63,59,82,60,69,60,82,53,78,5
95,79,83,79,95,79,82,101,98,87,106,106,106,106,3
81,79,56,49,37,120,89,89,111,87,89,98,62,94,2
40,113,46,46,34,131,53,101,77,79,73,98,55,98,2
30,131,46,42,34,135,47,114,69,87,73,78,73,74,2
81,64,75,75,84,64,70,82,77,57,73,78,73,74,7
77,68,71,75,84,72,70,82,69,76,69,86,73,86,7
57,68,59,59,60,68,57,82,52,76,52,78,59,78,5
60,68,59,59,57,68,57,82,52,72,59,78,59,82,5
48,60,56,59,51,53,53,74,46,76,49,82,49,82,5
48,64,59,59,48,90,53,89,31,113,37,102,46,102,2
48,90,52,46,30,142,47,114,46,102,31,111,31,115,2
92,83,85,85,97,80,88,106,103,88,107,113,107,108,3
102,83,85,89,106,87,92,106,107,88,107,113,107,113,3
111,90,93,89,102,80,97,120,107,92,112,122,112,118,3
49,101,50,47,37,122,68,98,75,78,75,87,75,83,2
43,119,53,60,63,73,68,74,71,56,71,75,71,75,7
71,58,67,67,75,62,68,74,75,56,71,71,75,75,7
67,73,57,57,53,76,68,86,79,74,71,87,61,87,5
115,91,101,97,111,87,92,122,111,87,111,113,107,113,3
59,91,64,68,77,79,71,100,79,71,68,89,75,77,2
77,79,64,57,55,98,68,87,75,62,72,77,68,77,2
69,57,64,64,69,54,64,75,68,54,68,70,72,74,7
77,61,68,72,77,57,68,71,72,58,72,74,72,74,7
77,76,60,57,52,76,71,87,79,71,79,93,68,89,7
52,72,57,60,59,68,56,83,61,79,58,85,54,81,5
37,113,47,41,34,113,40,104,29,100,32,104,34,104,2
103,88,88,92,107,85,88,109,113,89,109,117,104,117,3
68,52,60,64,71,56,67,70,75,59,75,80,75,73,7
71,56,68,64,68,52,67,74,71,55,75,73,75,76,7
71,74,60,56,57,74,71,89,75,70,79,88,79,88,5
61,74,56,56,54,70,67,93,79,74,79,88,75,88,5
57,78,53,53,45,96,48,104,87,78,56,104,32,104,2
45,96,46,43,31,117,51,104,32,114,32,104,32,104,2
31,117,40,43,31,117,48,109,32,114,34,104,34,104,2
111,92,93,97,111,96,99,117,117,94,117,119,112,119,3
111,87,93,88,111,92,95,112,99,83,95,97,84,90,3
75,67,71,71,79,71,66,80,70,68,73,86,77,90,7
37,112,44,44,29,121,43,104,32,116,30,101,32,105,2
29,121,44,51,40,96,46,112,32,116,32,105,32,101,2
113,92,95,95,113,89,92,114,106,90,111,114,115,114,3
27,125,46,49,40,100,42,110,31,129,29,110,27,110,2
117,94,96,96,112,94,97,119,115,94,115,125,115,115,3
73,60,71,75,81,64,67,89,81,68,85,90,89,94,7
73,79,67,67,73,75,70,89,81,79,85,94,94,102,5
73,72,71,71,81,75,70,89,89,83,85,94,85,98,4
111,87,89,85,97,80,80,102,107,85,103,108,99,104,4
88,73,78,67,71,55,80,82,87,74,79,87,68,75,7
71,58,67,67,79,62,64,78,75,59,75,75,79,79,7
92,76,78,85,97,76,76,98,91,74,91,100,87,91,7
79,65,67,67,75,65,72,90,103,92,95,104,91,100,4
29,126,42,44,34,122,44,111,31,125,29,113,29,113,2
29,126,44,44,29,115,50,106,45,99,68,91,83,87,2
115,94,92,92,111,91,92,118,111,92,107,113,107,109,3
94,72,72,64,69,54,76,87,91,71,79,85,72,70,7
85,72,76,76,85,76,71,91,83,67,79,89,87,89,7
112,96,101,101,116,96,93,123,118,96,118,122,118,127,3
71,56,68,68,71,56,67,74,79,63,75,76,71,73,7
79,59,68,71,79,63,71,81,75,59,75,80,79,80,7
83,67,68,68,83,70,75,85,96,89,87,92,79,84,4
107,87,84,88,107,87,90,112,112,90,103,105,88,93,4
107,87,84,79,91,71,82,96,88,72,84,82,77,86,7
72,54,67,63,72,58,66,80,73,57,73,79,77,79,7
72,58,67,67,83,58,70,80,77,64,77,82,77,75,7
75,58,67,71,75,58,70,76,77,60,77,75,73,82,7
83,67,75,71,79,71,66,88,77,64,84,82,81,82,7
79,67,63,67,79,67,70,84,88,83,84,93,81,90,4
29,129,44,48,37,112,46,108,40,105,48,90,63,90,2
29,129,48,63,64,75,43,108,48,98,63,90,70,86,2
64,75,71,67,79,67,52,80,70,64,77,86,81,86,4
83,67,67,67,79,62,66,84,77,60,81,86,81,82,4
104,89,86,90,113,92,83,119,111,90,111,114,106,110,4
109,89,82,78,91,70,87,93,97,80,88,97,79,82,7
75,59,66,63,71,59,67,72,75,62,75,78,79,85,7
79,63,66,59,71,55,67,75,79,58,75,74,71,70,7
75,55,66,66,75,63,67,75,67,62,75,74,71,74,7
75,63,66,66,79,63,67,82,71,58,71,78,75,78,7
87,78,70,66,79,70,71,93,92,87,84,97,84,93,4
27,129,43,46,32,122,52,90,71,73,84,89,88,85,2
73,57,67,67,73,60,67,82,77,61,77,78,77,78,7
84,64,67,67,84,68,63,89,77,65,77,82,77,82,7
84,72,71,71,81,75,67,93,89,79,81,86,81,86,4
102,83,82,70,84,65,68,78,75,59,75,79,75,75,7
71,58,63,63,67,62,68,74,71,59,75,75,71,75,7
71,62,67,63,75,58,64,78,79,63,79,83,79,83,7
115,97,74,70,111,90,72,125,116,103,116,128,116,122,1
71,73,70,74,88,73,76,98,99,78,95,96,87,96,4
77,57,64,64,77,61,60,79,75,58,75,81,79,85,7
77,57,64,64,77,61,64,79,75,62,79,85,83,85,7
77,61,68,68,77,65,68,79,83,62,87,85,79,85,7
77,65,64,64,77,65,64,79,79,67,83,85,87,81,7
94,83,76,76,115,102,71,122,111,100,111,123,116,123,1
115,98,72,64,94,79,76,122,111,100,111,123,107,118,1
89,79,64,68,81,68,71,87,91,75,83,93,79,93,4
87,67,71,71,83,70,75,100,91,74,96,100,100,104,4
79,63,68,64,83,67,71,85,79,63,79,84,79,84,7
75,59,68,68,75,59,67,81,79,59,75,76,79,80,7
71,59,68,64,75,59,67,81,75,59,79,80,75,84,7
116,103,80,76,116,96,75,128,113,96,113,117,113,122,1
91,75,75,75,91,75,78,96,91,72,84,93,91,101,4
95,71,79,71,79,62,82,104,103,83,99,105,91,93,4
87,67,71,67,79,58,82,96,99,83,91,93,81,82,7
72,58,67,67,75,62,66,76,63,79,73,82,77,79,7
72,58,67,67,72,62,63,69,66,60,70,72,70,75,7
91,71,75,71,83,67,74,92,88,72,88,90,81,90,4
113,100,66,66,113,100,63,124,120,101,115,124,111,124,1
113,100,66,63,109,92,67,130,111,101,115,124,115,129,1
109,100,63,66,100,89,67,119,115,101,115,129,106,119,1
92,76,78,78,88,76,84,90,99,81,91,96,91,96,4
102,83,85,82,88,76,84,102,91,70,79,87,75,87,4
88,80,82,78,88,73,76,102,95,78,87,91,87,87,7
111,97,63,63,120,101,68,125,116,103,116,128,112,128,1
115,101,67,63,115,101,64,120,116,99,121,122,116,122,1
94,79,84,84,98,83,68,91,79,62,87,89,91,93,4
94,76,76,80,94,76,76,87,83,62,79,85,83,81,7
115,102,64,64,94,83,68,128,111,100,116,123,107,118,1
77,65,64,64,73,61,71,79,75,62,79,81,72,77,7
91,74,76,71,79,59,75,89,87,66,87,88,91,92,4
87,70,71,68,79,63,75,85,87,70,91,92,83,92,4
75,63,68,68,83,70,67,77,79,63,79,88,79,84,7
75,59,68,80,91,81,67,81,79,63,79,84,79,80,7
61,70,56,60,51,74,59,67,67,41,49,56,49,66,5
54,78,56,56,57,67,55,85,60,74,56,88,53,84,5
116,103,64,64,112,103,71,123,109,100,109,122,113,122,1
103,88,60,64,87,81,71,109,118,100,113,122,100,104,1
79,67,71,68,75,59,63,81,67,59,75,76,79,84,7
83,67,67,71,79,62,78,92,88,68,91,93,84,90,4
79,58,67,67,75,62,66,80,81,64,81,79,84,86,7
95,75,84,84,95,75,82,100,88,72,99,101,103,105,4
87,75,71,67,75,67,82,88,91,79,63,86,54,82,5
79,75,67,67,72,67,66,80,63,75,54,82,54,79,5
91,71,75,71,79,67,78,84,84,68,88,97,88,97,7
95,79,75,79,99,83,74,104,88,72,91,101,99,105,7
103,87,71,71,111,96,66,112,108,98,112,119,108,119,1
111,100,67,71,111,100,66,127,112,98,112,119,112,130,1
68,58,67,67,75,58,63,73,66,57,70,75,66,75,7
75,58,67,63,72,62,66,76,66,60,70,72,70,75,7
96,78,82,66,71,74,83,101,102,87,88,101,67,93,4
100,85,78,66,67,41,79,97,97,83,88,89,63,67,3
49,33,52,52,56,55,52,68,46,44,49,67,53,74,5
83,74,63,66,104,89,59,110,92,83,111,114,111,119,1
113,100,66,70,118,100,63,130,111,101,115,129,120,124,1
91,79,71,59,54,75,78,93,89,79,73,90,66,90,5
84,68,75,79,88,75,78,101,98,76,94,102,98,111,7
66,34,52,49,48,49,60,63,59,39,49,71,52,71,5
54,53,56,52,57,68,50,82,55,68,52,82,52,82,5
84,69,74,74,88,69,72,90,87,70,87,91,83,91,4
97,83,82,78,92,80,84,111,99,85,103,108,103,108,3
92,76,78,82,97,87,80,106,103,88,103,108,99,108,3
111,94,67,63,111,94,68,115,107,96,112,122,112,122,1
89,79,68,64,66,79,80,96,87,75,91,96,91,96,5
55,76,57,57,55,61,64,75,79,75,64,77,64,81,5
52,65,53,57,55,61,56,79,54,58,54,70,58,70,5
111,98,64,64,111,98,60,118,103,96,107,118,116,118,1
69,57,60,64,66,57,64,67,68,54,64,70,64,67,7
66,57,64,64,69,61,60,67,68,58,64,70,61,63,7
91,70,76,71,87,70,75,89,87,70,87,88,87,92,4
83,67,76,80,95,81,71,89,79,63,83,84,83,84,7
95,81,76,68,75,81,75,96,83,66,91,96,91,96,4
57,67,64,71,79,70,55,85,67,70,63,73,63,84,5
95,78,80,84,99,85,79,100,87,70,91,100,91,96,7
79,67,60,60,99,88,63,100,87,78,87,96,91,100,1
83,74,60,68,112,96,67,109,87,74,91,100,104,108,1
116,99,64,64,112,96,71,123,109,96,109,122,109,117,1
107,96,64,64,107,96,67,118,104,96,109,112,104,117,1
68,52,60,64,64,56,63,67,75,66,75,73,67,66,7
68,56,64,64,61,52,63,70,67,59,67,69,63,69,7
64,71,55,67,64,67,74,80,88,79,81,86,66,79,5
58,58,51,55,54,58,56,73,57,57,57,75,54,72,5
54,58,55,55,58,58,52,69,57,57,54,72,54,79,5
51,67,55,51,58,75,52,84,70,83,77,97,91,105,5
87,71,67,71,103,87,63,96,103,86,99,101,99,101,1
96,74,74,66,79,66,79,93,88,69,88,89,88,93,4
113,96,70,70,118,100,71,119,97,87,111,114,106,119,1
88,72,79,71,84,68,78,89,85,68,85,90,89,94,4
84,75,75,75,81,68,67,85,85,76,89,94,85,86,7
91,86,79,71,103,86,93,124,111,98,111,115,106,115,1
108,98,63,63,108,98,63,119,106,98,111,125,102,115,1
108,98,67,67,112,98,63,124,102,98,111,120,111,125,1
71,69,60,60,56,69,60,98,75,78,87,100,99,108,5
120,104,82,70,111,94,80,115,83,85,95,108,103,113,1
102,90,63,63,106,97,64,120,103,99,107,118,112,122,1
97,83,60,63,79,73,68,102,112,96,99,113,91,96,1
106,91,80,80,111,98,92,96,107,92,103,113,107,113,1
106,91,80,76,111,94,80,100,103,96,107,113,103,118,1
85,79,64,64,98,91,56,113,99,87,103,113,103,113,1
106,94,64,64,102,94,64,113,99,92,103,118,103,118,1
102,94,64,64,106,94,64,118,99,92,111,118,107,118,1
102,98,64,68,111,98,64,118,111,96,107,118,107,118,1
91,74,76,80,103,88,79,109,91,78,104,112,113,127,3
87,81,68,71,95,88,71,113,104,96,104,112,109,117,1
103,92,60,60,99,92,63,113,104,92,100,104,96,104,1
107,99,68,68,112,99,67,118,113,96,113,117,109,122,1
87,71,75,75,87,67,74,92,84,68,81,82,73,82,4
75,62,67,67,72,62,70,76,81,64,77,86,77,86,7
99,79,71,75,99,83,86,112,103,90,95,110,99,114,1
99,92,59,63,103,96,63,104,99,86,95,101,95,105,1
111,96,71,71,111,100,66,127,108,98,112,119,108,119,1
83,66,74,66,79,63,67,86,71,58,75,78,79,82,7
75,59,70,63,56,55,71,86,92,80,92,97,71,78,7
113,96,90,95,109,96,92,124,120,101,115,124,106,114,3
113,100,70,66,100,85,71,119,111,97,111,119,106,114,1
63,57,63,79,91,83,67,89,77,68,85,98,85,98,5
112,94,87,79,103,90,78,114,98,91,98,111,98,111,1
99,90,59,59,95,90,60,110,85,83,94,106,94,111,1
71,58,63,67,75,58,64,78,71,56,75,79,71,75,7
97,83,82,85,106,90,80,106,95,81,103,108,107,113,3
92,83,53,57,88,87,53,98,79,78,79,87,79,96,1
111,94,67,67,102,87,68,120,112,96,112,122,112,118,1
73,54,64,64,73,61,64,79,72,54,72,70,72,74,7
106,91,88,84,111,94,88,122,107,96,121,123,111,118,3
81,79,57,57,81,76,53,91,75,79,75,96,72,93,1
94,87,57,57,85,79,56,100,87,83,79,96,83,96,1
102,87,68,64,85,72,76,122,116,96,107,123,107,118,1
71,56,64,64,71,63,67,70,67,55,71,73,75,76,7
79,63,68,68,83,67,63,85,75,63,79,80,83,92,7
103,88,53,53,83,81,55,100,83,81,75,100,67,84,1
107,96,64,64,107,96,67,118,87,85,96,112,100,112,1
112,96,64,68,107,96,67,123,96,85,109,122,113,127,1
87,83,63,67,107,96,56,100,84,83,84,97,88,101,1
107,96,67,67,111,100,63,122,88,79,99,114,108,124,1
67,55,66,66,71,55,63,68,71,55,71,78,75,78,7
63,74,70,74,87,78,63,86,75,73,63,82,71,82,7
83,81,56,52,83,81,56,93,88,87,92,101,88,105,1
96,92,66,66,96,92,59,105,88,87,97,101,106,110,1
66,72,71,67,73,68,67,82,73,65,66,78,66,78,7
73,68,71,71,77,72,67,89,66,65,66,82,62,82,7
77,72,75,87,103,90,67,97,62,65,89,102,106,111,7
73,79,49,52,70,75,47,85,66,76,66,86,66,82,1
73,75,56,56,81,79,50,97,77,79,89,98,94,106,1
73,79,52,52,66,68,57,78,81,76,73,90,73,90,1
103,94,67,75,108,98,67,119,106,94,111,120,111,120,1
99,86,67,67,88,79,63,105,102,87,89,98,94,102,1
108,98,63,67,103,94,60,110,62,98,66,106,94,111,1
77,75,67,63,77,68,63,74,66,68,66,78,66,78,7
71,55,63,67,71,58,72,94,107,85,103,113,99,104,7
102,90,74,63,97,94,64,111,95,88,95,113,95,108,1
84,76,57,53,71,73,60,94,99,88,91,104,95,108,1
71,73,53,53,79,73,53,90,83,78,75,87,79,96,1
79,76,67,67,79,76,60,78,61,74,57,79,54,75,7
98,79,72,64,73,65,80,83,95,83,87,96,75,81,7
66,76,60,60,77,79,56,100,68,71,72,85,79,89,1
73,76,53,57,73,76,60,87,87,83,83,89,95,109,1
85,83,53,57,85,79,56,104,95,87,95,100,95,104,1
98,87,60,57,85,87,56,108,91,87,87,104,91,104,1
94,87,60,60,106,94,56,113,95,87,99,109,103,113,1
89,83,68,68,94,79,71,108,111,96,107,123,103,118,1
103,81,84,80,95,74,84,100,109,89,100,96,96,100,3
68,63,64,76,87,81,67,96,91,81,87,100,100,108,7
107,96,71,60,95,88,79,113,109,96,104,112,91,100,1
95,88,60,53,95,88,55,100,91,85,79,92,83,96,1
83,81,56,60,87,81,67,104,100,89,100,112,100,117,1
91,85,56,56,91,85,59,104,96,89,96,112,87,108,1
99,88,60,64,95,85,71,118,113,96,109,122,113,117,1
91,88,71,76,95,99,63,118,91,89,96,112,96,117,5
61,70,60,60,57,70,51,81,63,78,53,76,53,80,5
54,70,56,56,61,67,48,67,49,74,46,69,53,73,5
103,79,84,84,99,79,82,100,103,90,95,105,95,101,3
83,79,84,88,103,92,78,108,103,90,99,105,99,105,3
99,92,67,63,95,87,63,117,99,94,95,110,95,105,1
107,92,63,51,45,125,66,122,112,101,112,119,108,114,1
45,125,44,44,37,133,59,112,108,98,70,110,54,97,2
32,125,44,48,34,125,49,112,32,135,30,119,32,114,2
100,81,90,90,100,81,87,105,102,80,97,101,97,101,3
104,85,82,82,96,78,96,110,115,97,106,114,97,101,3
67,70,52,52,63,70,52,86,79,76,79,89,71,82,1
79,81,56,59,83,81,59,93,79,80,79,89,79,93,1
104,103,74,70,113,96,63,124,102,97,106,124,111,129,1
103,90,87,79,99,86,85,101,98,87,94,106,98,111,3
73,75,52,52,70,72,50,82,77,79,73,90,69,86,1
95,90,63,63,103,90,63,105,85,83,85,98,89,102,1
51,101,56,63,88,83,44,114,37,124,43,98,55,98,2
88,98,75,79,91,98,74,110,85,91,77,106,69,111,5
115,94,97,93,106,94,92,111,99,88,99,104,103,104,3
88,90,67,70,106,94,64,102,87,85,91,104,91,104,1
31,133,44,44,29,133,44,111,48,107,57,96,61,96,2
63,69,60,63,71,62,68,74,79,74,71,83,71,83,7
98,76,80,84,98,83,80,100,95,79,99,96,91,96,3
98,91,57,53,85,83,60,104,83,83,75,93,64,85,1
85,83,50,50,69,72,50,91,64,75,61,81,64,85,1
73,76,53,53,77,76,53,96,79,79,79,96,83,96,1
77,76,53,53,77,79,60,100,91,87,75,96,83,96,1
85,87,64,68,106,98,60,108,95,92,99,113,103,113,1
111,102,80,68,111,98,68,122,103,96,103,113,107,123,1
75,78,56,56,68,67,51,89,71,74,71,84,71,80,1
103,83,84,79,99,79,86,108,95,79,95,105,95,101,3
107,87,88,84,99,79,86,112,103,90,112,110,108,114,3
95,87,55,51,75,79,63,108,95,90,84,97,81,97,1
72,71,55,51,72,71,52,80,70,72,70,86,73,86,1
58,83,59,59,61,75,56,88,63,83,60,86,54,86,5
100,85,90,90,104,89,92,110,115,94,111,114,102,110,3
100,89,66,59,91,85,59,105,84,80,75,93,84,97,1
79,81,59,63,83,85,63,93,84,80,79,89,88,105,1
100,92,70,66,104,96,75,119,106,97,111,119,102,114,1
100,96,66,70,100,96,75,114,111,97,102,114,106,114,1
79,85,63,59,67,96,67,97,92,83,75,101,75,101,5
95,83,92,96,112,94,93,114,120,98,115,115,102,102,3
95,90,79,71,103,94,78,105,94,91,94,111,81,102,3
103,94,67,67,99,94,70,124,111,94,106,115,102,115,1
54,83,49,49,51,83,47,82,52,83,52,78,52,82,5
92,76,78,78,92,76,80,102,99,81,95,100,95,100,3
97,83,89,85,102,87,84,106,103,96,99,113,99,108,3
75,80,53,50,71,73,53,98,79,81,83,96,75,96,1
71,73,50,50,71,73,53,94,83,78,75,96,71,87,1
71,73,50,53,79,76,53,98,75,78,71,87,71,87,1
75,76,57,60,84,80,53,94,75,74,79,91,87,100,1
84,80,63,63,92,87,64,111,103,92,107,113,107,118,1
92,90,67,70,106,94,64,115,103,92,103,118,103,118,1
98,83,84,76,94,79,88,104,95,79,99,104,103,113,3
73,76,50,50,73,79,50,96,75,79,72,89,68,89,1
62,68,53,57,77,76,53,83,68,75,68,81,72,81,1
106,98,72,68,106,94,71,122,103,92,99,113,99,118,1
106,94,72,64,106,94,68,122,99,96,103,118,107,113,1
77,76,57,60,85,79,60,96,83,87,83,100,87,100,1
103,96,84,84,99,92,88,109,109,92,104,112,104,112,3
71,74,50,50,79,78,51,96,83,85,75,96,71,92,1
83,81,64,60,83,85,63,104,100,92,91,100,87,100,1
91,88,64,68,103,88,67,109,109,96,109,112,104,112,1
