@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,8-9,11,13,17-18,21-22,28-29,31,37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp22 numeric
@attribute Sp24 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp33 numeric
@attribute Sp34 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
49,114,126,44,124,53,44,29,47,34,96,46,122,2
43,110,143,42,135,50,50,46,44,31,121,53,108,2
106,110,90,89,110,84,88,106,88,106,85,84,113,3
92,97,73,70,82,60,60,66,64,69,34,56,56,5
88,89,65,67,78,60,64,69,64,66,45,60,67,5
84,82,62,63,78,64,64,66,64,62,49,60,67,5
75,82,58,63,70,60,64,69,64,66,52,60,75,7
75,78,58,67,74,64,64,69,68,73,67,68,83,7
75,74,55,60,70,64,68,69,64,66,56,64,79,7
111,111,91,88,111,88,88,103,84,95,87,88,104,3
29,125,135,50,131,46,46,31,46,31,108,44,134,2
111,111,87,88,115,92,88,112,88,107,92,93,118,3
107,113,88,92,118,93,93,111,93,111,96,99,117,3
57,56,49,60,67,55,59,51,59,51,44,59,62,5
75,79,63,68,75,67,67,72,63,68,59,63,73,7
34,123,121,63,109,49,49,34,49,34,116,46,114,2
107,113,87,88,109,90,90,113,90,113,90,92,105,3
95,100,75,75,89,74,74,87,74,79,68,67,86,7
54,57,42,55,63,56,59,53,59,56,57,56,68,5
54,63,46,59,67,59,59,56,59,53,53,56,72,5
109,112,85,90,117,96,92,112,92,117,94,97,124,3
96,104,81,82,100,79,83,91,83,91,76,82,101,4
91,92,74,63,108,79,79,95,71,77,76,78,97,4
34,127,144,43,138,56,42,32,42,34,90,47,119,2
32,133,144,46,138,42,42,34,46,32,133,44,124,2
32,138,144,46,133,46,46,32,46,32,143,44,119,2
34,112,111,49,112,49,49,37,52,40,122,47,114,2
113,122,92,90,112,92,92,103,83,99,76,82,101,3
104,104,81,74,96,79,71,73,71,77,65,70,74,7
112,114,94,92,119,97,97,115,97,115,94,92,120,3
95,93,79,56,114,78,78,88,63,63,76,80,94,2
77,93,120,42,130,78,63,63,47,37,76,72,94,2
42,114,146,42,130,63,47,37,44,34,76,57,115,2
32,130,142,46,130,47,44,34,44,34,113,47,131,2
34,130,142,46,135,44,44,34,44,31,142,44,131,2
34,119,124,49,105,44,44,34,44,37,124,47,115,2
34,110,116,49,114,47,47,37,47,37,124,47,115,2
37,114,113,49,105,47,44,34,44,37,113,47,111,2
117,114,94,92,114,97,93,111,89,106,83,84,106,3
103,105,83,79,101,82,78,88,78,84,65,72,78,7
77,75,57,59,55,57,53,60,57,56,42,57,64,5
66,75,57,63,72,60,53,53,50,43,116,44,115,2
106,114,83,82,101,76,76,89,80,89,74,80,100,4
92,93,76,82,101,80,80,89,84,94,78,84,100,4
63,101,133,44,124,72,57,49,47,31,74,68,100,2
102,105,83,93,114,76,84,98,88,111,67,71,96,3
115,114,90,93,114,88,88,102,84,98,78,84,104,3
88,93,65,70,82,72,72,81,72,81,67,71,87,7
111,111,94,92,120,88,80,99,84,95,79,84,96,3
94,98,76,80,94,76,80,95,80,99,75,84,100,4
49,115,142,44,131,68,50,39,43,29,75,63,104,2
34,115,120,47,115,50,50,36,46,36,125,44,118,2
31,131,128,47,120,50,43,29,46,31,104,55,113,2
40,106,102,60,102,64,68,71,71,75,54,67,74,2
98,102,94,97,120,71,84,103,92,112,67,75,96,3
111,115,98,97,120,84,92,112,92,112,75,84,104,3
120,120,94,97,115,92,92,112,88,107,83,79,96,3
106,111,83,84,106,84,84,95,84,103,79,84,104,7
59,78,65,53,74,60,56,54,53,48,67,59,77,5
91,96,74,76,96,79,84,95,79,95,78,82,100,4
91,96,81,80,100,79,84,95,84,99,78,82,100,4
29,133,139,46,133,48,44,32,44,32,78,63,104,2
36,118,121,50,122,48,48,34,44,34,122,46,122,2
71,75,59,68,83,67,67,79,71,75,63,66,84,7
95,96,74,68,83,71,71,79,71,75,70,70,80,7
75,79,56,64,71,71,71,79,63,64,70,74,88,7
51,75,96,46,118,55,55,51,51,45,59,56,84,5
48,71,59,60,75,51,51,45,55,51,133,49,96,5
95,96,79,84,96,82,82,96,82,100,83,83,105,4
87,93,100,48,128,82,82,100,78,87,86,92,114,3
32,118,121,48,118,49,49,34,46,32,113,46,114,2
40,104,83,63,85,63,66,63,66,71,57,63,75,2
32,122,129,43,122,46,42,34,52,37,119,53,101,2
32,122,129,56,108,52,59,60,63,66,58,67,67,2
83,84,66,70,84,71,71,77,71,81,69,70,82,7
71,88,70,59,80,71,63,63,63,57,73,67,85,5
49,69,63,59,84,56,56,51,56,51,58,53,74,5
108,110,83,83,105,97,97,115,89,111,94,97,115,3
91,101,79,83,97,82,82,92,85,97,83,88,106,4
45,105,120,46,105,67,50,43,44,40,72,64,94,2
77,90,64,71,82,70,74,79,70,79,61,68,74,7
102,105,80,50,97,97,80,89,64,62,92,92,113,3
53,101,122,44,124,64,57,55,57,55,78,68,83,2
63,85,58,67,67,68,64,66,64,69,52,64,71,7
67,70,55,63,70,64,64,69,68,69,52,64,67,7
79,82,62,70,78,68,68,73,72,77,56,68,71,7
84,82,69,74,85,76,72,81,72,77,74,71,87,7
84,85,69,67,82,72,72,77,68,77,74,64,87,7
53,74,69,57,78,57,53,46,44,37,96,46,100,5
49,89,115,42,114,44,50,46,44,31,117,50,96,2
37,105,129,42,119,50,44,31,44,31,96,50,96,2
89,98,83,60,98,92,84,95,71,83,92,84,109,3
73,98,98,57,111,64,68,75,71,75,58,67,77,2
55,78,68,53,90,53,53,45,46,36,104,51,100,2
37,102,102,44,111,43,50,42,50,48,121,44,104,2
112,118,88,92,113,97,97,116,93,111,96,99,117,3
112,118,85,88,108,97,93,111,88,111,92,95,122,3
71,75,56,68,71,67,67,72,67,72,55,66,73,7
79,87,74,60,87,71,71,79,67,68,70,66,88,7
31,104,107,43,104,44,44,32,44,34,92,43,104,2
116,118,96,97,118,95,95,113,104,113,94,96,119,3
111,109,87,97,113,99,95,109,95,109,90,92,105,3
72,70,54,63,74,63,63,71,63,71,57,63,75,7
72,77,54,63,70,63,63,75,66,75,60,67,79,7
68,70,54,67,74,66,63,71,63,71,60,67,75,7
72,74,54,67,77,63,66,75,66,75,60,67,82,7
68,74,58,67,70,66,66,71,66,71,57,63,72,7
72,70,58,71,74,66,70,71,66,71,60,71,72,7
68,93,79,63,85,78,70,79,70,79,75,79,93,7
68,89,71,67,81,66,66,71,66,75,79,67,90,5
72,77,67,67,85,66,66,71,63,71,72,63,82,5
34,104,112,44,109,46,43,32,46,34,116,46,101,2
113,112,89,90,117,92,92,112,92,108,90,97,114,3
75,76,59,66,80,67,63,77,71,84,55,63,78,7
83,88,66,78,84,71,75,81,75,84,69,74,93,7
75,88,78,66,80,75,75,77,71,73,73,67,85,4
32,100,103,40,100,42,42,30,42,32,119,44,101,2
112,114,94,92,114,97,93,111,89,111,87,88,111,3
95,97,68,75,82,78,67,71,67,67,68,64,71,7
77,82,57,67,82,67,70,75,67,79,57,72,82,7
77,82,60,71,86,63,63,75,67,75,61,64,78,7
70,72,60,71,72,70,70,79,70,79,61,68,78,7
51,101,116,46,101,74,53,43,50,34,79,68,106,2
75,78,62,67,82,64,64,73,64,73,59,68,79,7
84,89,73,78,93,76,76,89,76,85,67,80,91,7
31,101,122,44,110,47,47,34,44,31,107,43,104,2
120,120,94,97,125,101,101,112,97,112,96,97,118,3
106,111,83,84,111,84,84,99,84,107,83,88,109,4
77,74,57,64,82,68,64,75,64,68,58,71,77,7
77,74,61,64,78,64,64,68,64,68,54,67,74,7
81,82,65,72,86,71,76,79,71,83,62,71,85,7
87,91,63,68,75,79,71,79,67,72,66,74,88,7
68,75,56,64,71,67,67,75,67,75,59,66,76,7
75,79,59,68,83,67,71,72,71,79,55,66,76,7
91,96,67,68,79,75,75,87,71,79,89,74,104,4
61,104,110,46,100,75,55,48,44,32,74,74,100,2
34,104,107,43,104,55,44,32,44,34,85,59,104,2
107,109,87,88,113,86,86,109,90,113,86,87,119,4
79,100,108,44,104,70,74,83,59,49,72,75,97,2
109,104,85,86,104,92,83,108,83,103,87,85,114,4
79,80,59,66,76,67,67,77,67,77,62,63,78,7
75,76,63,66,80,67,67,77,67,77,62,63,74,7
32,108,92,66,80,59,67,70,67,77,73,74,85,4
103,105,90,92,119,85,97,115,93,120,76,88,125,3
108,110,90,83,114,93,89,115,85,111,98,88,120,3
77,86,60,67,75,70,70,79,70,84,65,68,82,7
77,75,57,63,79,63,67,75,67,71,57,64,78,7
70,72,57,63,79,63,67,79,67,75,65,68,78,7
77,86,60,63,75,67,70,79,63,75,57,68,78,7
115,124,97,93,119,88,97,120,92,120,85,92,122,3
115,114,87,85,110,88,84,111,88,106,92,88,113,4
75,78,62,67,78,68,64,73,68,73,56,68,75,7
75,78,58,67,78,64,64,77,64,77,59,64,79,7
67,101,101,53,93,72,64,73,68,81,63,68,87,4
115,125,102,92,120,76,92,116,92,116,67,79,109,3
120,120,91,84,111,92,88,107,88,107,92,84,109,4
77,78,57,68,78,68,68,75,64,75,58,67,77,7
85,94,83,76,120,68,71,103,76,116,87,79,123,1
99,104,99,92,122,67,79,103,88,107,59,63,73,4
99,104,78,80,96,84,79,95,79,91,81,82,96,4
75,79,59,64,79,71,67,75,67,75,59,63,80,7
83,83,63,71,83,71,71,83,67,83,63,66,80,7
79,79,56,68,75,67,67,75,67,72,85,59,100,7
99,104,78,76,96,79,79,95,75,91,59,70,88,4
72,77,58,63,77,66,66,79,66,75,64,67,86,7
83,85,67,71,85,66,66,79,66,79,64,67,82,7
116,128,100,71,123,66,66,113,66,113,98,67,124,1
79,80,59,66,80,71,67,77,67,81,73,70,85,7
100,104,81,82,96,87,87,99,79,99,83,85,105,4
71,88,74,63,88,59,59,57,59,57,90,57,97,5
73,75,57,63,82,67,67,75,63,75,61,68,78,7
88,93,64,71,82,82,78,88,78,84,76,76,90,7
81,86,60,71,82,78,78,84,78,88,68,80,98,7
81,82,64,67,82,78,78,88,74,88,76,80,98,7
66,93,83,59,90,60,60,60,57,56,87,57,98,5
57,97,86,59,97,53,60,56,57,60,79,57,86,5
112,130,98,67,114,63,67,115,63,106,102,68,125,1
70,75,72,75,101,63,63,75,74,88,61,68,82,7
102,105,80,82,97,84,84,102,84,94,81,84,104,4
115,119,101,67,124,68,68,115,68,111,99,68,122,1
111,124,101,67,119,68,68,111,68,115,96,68,128,1
71,78,58,63,74,72,68,77,68,77,67,71,83,7
94,94,68,72,82,76,76,91,76,87,67,75,89,4
85,90,76,80,102,76,76,91,76,91,75,71,89,4
89,94,65,72,82,80,76,91,71,79,83,79,109,7
89,94,83,68,115,60,64,99,68,112,75,67,113,1
94,106,98,72,120,64,68,112,68,116,87,71,118,1
94,102,79,64,98,64,60,91,64,87,96,67,109,1
83,87,81,84,100,67,75,87,79,91,63,66,80,7
99,104,81,76,96,84,84,95,79,87,78,82,104,4
79,87,67,76,91,63,63,68,71,91,66,56,73,5
75,85,62,71,77,74,66,79,66,75,72,71,90,7
87,85,79,79,104,70,66,87,74,91,75,79,93,7
58,81,71,55,85,59,59,60,56,60,68,56,82,5
54,85,71,59,81,56,52,49,56,56,75,52,90,5
83,93,75,67,113,59,63,87,66,104,75,63,110,1
91,100,87,71,118,63,66,104,66,104,86,67,119,1
116,123,100,67,123,66,66,109,66,113,98,67,130,1
79,84,59,74,84,71,67,81,67,77,65,70,82,7
87,84,78,78,104,79,75,88,75,91,83,82,101,7
53,84,78,52,88,52,52,51,52,54,69,50,78,5
109,117,96,66,122,71,67,112,67,108,101,67,119,1
109,112,100,66,122,67,67,108,67,108,101,67,119,1
113,122,89,63,92,71,71,108,63,88,97,70,119,1
91,93,68,63,82,74,78,92,67,88,68,76,94,4
51,79,75,52,79,53,50,53,53,53,57,57,74,5
108,130,98,63,119,63,63,111,63,111,98,60,125,1
112,119,101,71,130,63,63,111,67,115,98,64,120,1
112,130,101,67,124,67,67,120,70,115,102,72,120,1
75,85,65,67,82,64,64,77,64,81,67,68,83,7
92,97,83,82,101,80,80,94,84,98,78,80,104,7
92,101,83,82,101,80,84,98,80,98,81,84,104,3
53,82,69,57,82,50,53,52,53,62,59,53,75,5
111,119,101,67,119,68,68,111,68,115,99,64,122,1
71,70,58,60,67,64,64,66,64,62,56,60,67,7
94,94,65,64,82,80,71,87,68,83,71,75,96,4
102,106,79,68,90,76,80,95,76,83,67,75,96,4
98,106,61,57,64,80,71,83,56,57,83,71,81,3
62,78,65,64,82,53,56,68,64,79,75,55,89,5
111,115,102,68,120,71,68,112,64,112,100,71,123,1
66,64,57,64,67,64,60,68,64,68,54,63,70,7
83,83,63,68,87,67,71,79,71,79,63,66,84,7
91,100,78,80,104,75,79,91,79,95,74,74,96,7
68,67,56,60,67,63,59,64,63,68,55,63,73,7
68,67,56,64,67,59,63,68,63,64,55,63,69,7
87,96,79,79,96,70,74,91,82,91,64,67,82,4
107,123,100,71,123,63,63,109,63,109,94,63,114,1
107,118,96,67,118,63,63,104,63,109,90,63,119,1
111,123,104,67,123,70,66,113,66,113,98,67,124,1
111,118,100,71,118,66,70,113,70,113,101,67,130,1
79,76,44,52,69,75,63,66,56,54,80,70,82,5
109,122,89,63,88,67,63,99,63,88,94,67,114,1
88,90,72,79,97,74,78,88,78,92,72,76,94,4
88,93,72,75,90,78,82,88,74,88,76,80,94,4
81,86,64,67,86,70,67,84,67,79,65,68,86,7
57,82,75,59,93,67,70,84,82,92,91,92,120,5
60,93,83,67,97,82,89,106,93,115,102,92,115,3
88,93,65,70,85,80,76,85,68,77,67,76,91,4
79,85,69,70,89,76,72,85,72,94,70,76,96,7
102,114,80,70,82,84,84,102,80,94,96,88,113,3
60,93,90,67,101,72,80,94,84,106,96,84,118,3
84,101,90,89,114,92,97,115,92,106,103,88,122,1
106,119,97,63,119,64,68,111,68,106,96,68,122,1
89,94,72,80,94,80,80,91,80,91,71,79,96,4
89,94,68,68,82,80,76,87,71,83,67,75,89,4
81,86,65,64,78,68,68,79,68,75,67,71,81,7
62,74,57,64,86,64,60,54,71,79,54,59,77,5
98,106,94,64,115,64,64,103,60,103,92,63,113,1
106,120,102,68,125,64,68,112,68,112,96,63,123,1
87,91,70,76,91,75,71,87,75,83,66,74,88,4
79,83,67,68,83,67,71,83,67,75,63,70,76,7
79,91,78,84,100,71,84,99,79,91,59,78,100,7
87,91,74,76,104,75,79,91,84,103,78,78,96,7
103,118,96,68,122,71,67,107,63,107,92,63,122,1
112,118,85,68,96,75,71,107,67,99,96,74,122,1
87,89,67,75,89,74,66,79,66,79,64,71,82,7
79,81,67,67,77,66,70,79,70,79,64,67,82,7
103,109,92,88,113,82,86,113,90,113,94,92,124,3
103,118,96,67,109,66,66,104,66,104,79,63,101,1
111,118,96,67,109,74,74,113,70,109,98,71,119,1
96,104,78,78,96,83,87,95,83,99,83,82,105,7
100,112,96,66,117,67,63,91,63,95,73,63,97,1
113,117,96,66,117,67,63,108,63,112,94,63,119,1
113,117,100,66,122,63,67,108,67,108,97,67,124,1
109,122,96,70,127,67,67,108,67,112,94,67,119,1
73,72,60,71,86,63,63,71,67,75,54,64,78,7
95,110,90,59,105,60,57,92,57,88,83,57,94,1
95,110,86,59,110,57,57,92,53,92,83,53,94,1
88,110,90,63,114,57,60,97,63,111,83,57,106,1
71,74,58,63,74,68,64,73,64,73,56,64,75,7
92,110,87,57,101,57,57,81,57,81,74,56,91,1
88,101,83,57,105,57,57,81,53,85,78,56,91,1
92,114,83,57,105,53,53,89,53,81,88,53,108,1
111,115,94,72,106,76,71,103,64,99,87,63,104,1
106,120,94,64,120,64,64,112,64,107,96,71,118,1
79,91,78,53,96,55,55,72,55,72,78,52,80,1
103,118,96,64,118,63,67,107,71,107,81,59,108,1
107,122,99,76,122,67,67,111,71,111,100,66,122,1
72,74,54,67,74,66,63,67,66,71,57,63,68,7
75,74,54,63,70,66,66,71,63,71,57,63,72,7
83,89,67,67,81,70,78,91,82,100,86,87,114,7
91,104,87,59,104,63,56,91,56,87,86,52,101,1
71,69,55,66,76,67,67,73,63,70,62,67,85,7
71,76,55,63,73,63,63,73,67,77,76,82,105,7
71,76,59,63,69,63,67,77,71,81,80,85,110,7
71,84,74,70,92,67,63,66,71,77,73,67,89,7
104,104,96,70,112,79,71,103,63,95,90,63,114,1
91,104,78,52,96,56,56,84,52,81,83,53,105,1
109,122,89,63,104,75,67,99,67,91,97,63,114,1
109,122,100,66,122,67,63,108,63,108,80,60,110,1
88,97,72,63,79,82,74,79,67,75,79,72,82,7
73,86,72,75,101,70,67,71,78,88,65,64,82,7
103,114,98,87,114,89,85,106,78,102,94,76,111,3
70,90,75,52,90,50,50,71,50,75,76,60,86,1
84,97,79,49,90,53,53,84,50,84,83,53,102,1
112,124,94,67,119,74,67,106,63,102,91,68,111,1
106,110,87,89,105,88,88,106,88,106,81,88,104,3
79,93,73,63,82,72,64,73,60,66,59,64,75,7
79,101,76,50,93,50,50,66,53,69,74,53,79,1
67,89,73,50,85,50,50,66,53,66,74,53,79,1
79,93,73,50,97,57,57,77,57,81,78,56,104,1
71,85,65,60,74,60,60,66,64,66,67,56,71,7
98,98,91,92,111,84,88,107,88,112,83,88,109,3
111,111,91,88,115,88,88,112,88,107,83,88,109,3
106,106,87,88,106,84,84,103,88,103,79,79,100,3
102,115,79,84,106,88,84,95,80,95,79,84,100,3
73,86,79,60,98,64,64,95,64,99,75,59,89,1
111,120,98,68,111,68,71,112,68,112,96,67,123,1
73,90,72,64,78,60,60,61,60,57,79,51,81,5
95,113,96,71,108,84,79,111,67,99,96,74,112,1
71,91,74,50,83,51,51,68,51,64,74,49,88,1
68,83,85,64,104,51,59,72,59,79,70,52,80,1
112,122,92,71,113,67,71,111,71,111,92,66,122,1
103,113,88,60,108,71,71,107,71,103,100,70,122,1
75,104,88,64,113,48,51,58,59,87,133,46,112,2
87,100,83,48,96,52,49,83,49,79,79,52,90,1
72,85,79,59,96,52,52,71,56,75,75,56,93,1
95,109,92,67,109,59,63,100,70,104,94,67,110,1
111,128,96,71,123,66,74,113,70,113,94,67,124,1
99,118,96,75,118,70,70,96,74,91,83,67,105,5
100,104,85,90,108,83,87,103,92,103,87,85,110,3
96,100,78,90,112,83,83,95,87,103,80,85,105,3
104,112,85,52,92,59,56,84,52,77,76,47,89,1
91,100,78,49,96,56,52,77,52,73,80,50,85,1
71,88,74,49,88,49,49,73,52,77,76,50,89,1
96,112,85,56,100,59,56,84,56,84,90,60,105,1
87,108,85,63,108,56,56,84,59,81,87,53,110,1
87,100,85,63,112,56,59,81,59,88,87,53,105,1
53,108,125,46,112,49,46,32,46,30,136,44,110,2
40,112,133,46,112,46,46,30,42,32,140,44,114,2
96,112,92,74,112,63,67,84,67,88,90,63,97,5
49,76,66,52,73,59,52,54,52,60,69,60,74,5
99,101,83,83,101,85,85,97,82,97,83,88,102,3
99,101,90,87,105,89,85,102,78,92,91,84,102,3
103,119,90,59,110,67,63,102,63,106,83,64,115,1
63,79,68,52,75,60,63,67,60,63,76,72,86,7
106,114,80,85,105,88,88,102,88,98,81,84,104,3
97,105,83,85,101,88,84,102,84,94,81,84,100,3
97,105,94,57,110,64,57,94,53,85,88,53,104,1
79,93,76,50,82,50,53,77,50,73,78,56,91,1
79,89,73,47,82,53,50,73,50,69,74,56,83,1
67,82,73,53,89,50,53,69,53,73,70,53,87,1
97,114,90,67,114,68,60,89,60,85,88,60,91,1
97,114,97,74,124,64,68,106,72,111,92,64,113,1
102,119,104,78,129,68,72,111,80,115,92,68,118,1
111,124,97,67,114,64,68,111,68,102,99,71,122,1
102,106,83,88,106,84,84,103,84,99,83,84,100,3
102,106,79,84,98,84,88,99,84,99,83,84,100,3
94,111,83,50,90,53,50,75,50,71,79,51,85,1
66,82,76,53,94,50,53,75,53,75,75,51,93,1
77,90,83,64,94,64,68,87,60,83,87,75,109,1
112,118,88,80,104,88,84,99,84,99,92,90,112,3
99,104,81,84,104,84,84,99,88,99,89,90,108,3
91,108,85,50,96,55,51,75,51,64,89,52,100,1
83,100,78,60,96,59,59,83,63,91,85,56,96,1
57,96,88,56,91,55,55,58,59,58,92,56,100,5
61,108,92,71,100,59,63,64,71,79,96,59,104,5
99,109,83,84,104,86,86,100,86,104,83,87,105,3
72,85,75,51,93,49,49,71,49,71,75,49,90,1
83,93,79,51,93,49,52,79,52,79,72,52,82,1
75,96,79,63,100,59,56,79,59,83,86,63,101,1
83,96,83,67,109,56,59,83,63,83,83,59,93,1
95,113,87,63,100,63,63,100,63,104,94,67,114,1
58,104,100,59,109,63,59,60,56,63,72,59,97,5
95,96,79,75,93,70,74,87,74,91,90,75,97,4
96,104,81,86,108,79,83,95,83,95,76,78,101,3
79,96,81,52,84,52,49,66,52,66,73,50,89,1
71,84,70,52,80,52,52,70,52,70,73,53,89,1
71,80,70,56,92,52,56,73,59,77,73,53,85,1
71,84,74,56,88,56,59,77,59,84,69,53,93,1
79,88,70,59,84,59,63,73,59,81,87,63,105,1
96,112,92,63,117,63,67,103,67,103,97,70,119,1
104,122,96,63,104,71,75,108,71,99,94,70,114,1
79,92,85,70,112,67,63,66,63,81,87,74,105,1
67,104,96,59,100,59,63,66,59,66,83,60,97,5
60,96,96,59,104,59,59,60,59,63,83,60,97,5
95,105,83,87,105,85,89,102,85,102,91,84,106,3
70,86,75,59,90,53,53,71,53,75,72,50,78,1
103,119,98,75,124,70,70,102,70,106,91,72,115,1
99,110,79,63,90,67,67,84,74,92,94,76,111,1
70,90,90,59,97,57,60,71,60,60,72,60,90,5
97,110,80,85,105,80,84,98,84,98,81,88,104,3
92,101,83,63,97,64,60,81,60,81,85,60,108,1
102,114,94,67,110,68,72,106,72,106,92,71,118,1
106,119,90,70,114,72,72,106,68,106,96,68,122,1
106,114,90,67,101,76,76,106,76,102,99,80,122,1
97,114,87,74,105,76,76,102,80,111,96,76,118,1
92,110,97,70,110,88,88,111,76,89,103,84,122,1
67,93,80,47,82,60,53,62,50,52,85,56,96,5
71,101,90,74,105,60,64,73,76,89,96,68,108,5
115,115,98,92,115,97,97,116,92,103,96,93,118,3
106,111,98,76,106,84,84,107,84,107,96,88,118,3
95,104,88,84,113,84,88,103,88,103,81,90,108,3
71,83,74,53,83,51,51,68,51,68,78,52,84,1
103,113,92,71,118,71,71,103,71,107,92,70,122,1
103,118,96,71,118,71,71,107,71,107,96,74,117,1
87,108,81,76,108,75,75,95,71,91,89,70,104,4
89,90,72,68,86,68,68,79,71,83,62,67,81,4
106,115,87,88,111,88,88,107,88,112,83,88,113,3
49,71,65,53,74,53,56,54,56,51,67,55,70,5
107,113,78,80,100,79,79,95,79,95,85,78,96,4
91,100,74,76,104,75,75,91,75,91,74,74,92,4
103,108,85,84,108,88,88,107,84,99,89,86,112,3
61,87,81,80,100,75,84,99,84,99,85,82,104,3
91,96,71,79,93,74,78,87,74,87,68,79,93,4
100,108,78,78,92,79,83,95,83,91,80,78,101,4
79,84,66,70,88,63,63,73,59,60,108,47,119,2
79,88,66,66,88,63,59,60,49,45,122,42,119,2
104,112,89,86,108,92,92,108,92,108,87,89,110,3
99,105,86,79,105,78,82,102,82,102,79,80,102,3
95,93,72,83,97,78,82,92,78,92,76,80,94,4
34,119,131,46,119,44,44,37,44,34,135,47,131,2
