@relation satimage

@attribute Sp11 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp23 numeric
@attribute Sp24 numeric
@attribute Sp26 numeric
@attribute Sp29 numeric
@attribute Sp36 numeric
@attribute Sp38 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
70,106,119,97,76,115,111,91,107,76,103,1
56,81,93,79,53,97,84,73,89,60,76,1
63,106,119,97,64,115,106,102,103,68,96,1
67,79,96,92,70,112,100,85,81,67,86,1
71,99,118,96,75,113,103,96,100,66,92,1
50,75,91,74,51,93,75,71,79,52,70,1
76,112,122,96,79,118,111,96,104,78,96,1
72,106,102,79,76,122,112,88,111,67,96,1
51,72,81,71,52,84,71,70,66,52,72,1
64,107,122,92,59,113,103,96,91,66,92,1
63,103,114,98,63,119,111,97,106,68,98,1
53,84,97,80,53,102,85,79,83,60,81,1
63,79,96,83,56,92,79,81,84,56,79,1
53,88,105,87,53,106,94,83,95,56,85,1
66,100,117,92,63,119,99,94,97,67,87,1
75,107,109,79,66,122,109,96,103,75,98,1
67,111,128,100,63,108,100,103,95,63,94,1
66,113,127,100,67,124,112,98,111,63,101,1
71,103,118,96,66,112,109,92,103,59,90,1
50,75,89,73,53,102,77,79,79,53,78,1
66,100,112,92,63,105,95,86,84,63,73,1
52,75,92,78,52,90,84,79,75,57,76,1
83,112,119,98,78,114,111,90,102,64,91,1
57,88,105,87,60,102,98,83,91,56,85,1
53,79,97,80,57,90,77,83,79,56,81,1
52,63,80,70,52,82,70,72,71,50,73,1
59,99,101,83,60,114,102,80,102,64,94,1
63,111,129,101,64,125,111,102,107,68,99,1
60,83,100,88,67,104,83,87,79,66,89,1
74,100,108,92,63,110,91,86,102,57,87,1
57,73,94,79,56,87,75,81,72,63,83,1
82,111,114,90,76,115,106,91,95,68,92,1
50,67,85,73,53,82,66,76,71,53,78,1
64,91,113,88,63,113,99,92,104,63,92,1
67,111,118,100,66,122,113,96,108,67,98,1
72,111,125,98,68,122,112,96,111,67,96,1
60,98,115,94,56,83,83,88,68,67,92,1
64,116,128,103,67,123,111,100,113,70,100,1
51,61,85,71,49,92,75,74,73,49,75,1
57,81,90,79,60,91,87,81,87,63,83,1
67,87,100,87,66,112,91,78,91,52,79,1
66,109,122,96,63,114,108,98,106,67,97,1
63,111,119,97,64,125,111,98,112,68,96,1
64,106,115,87,64,113,107,99,107,84,96,1
60,102,111,87,60,113,95,85,87,48,75,1
63,103,114,94,63,114,106,90,106,64,94,1
84,107,118,92,70,117,109,96,103,67,98,1
64,103,113,92,63,113,107,92,104,59,81,1
67,99,114,94,70,119,106,97,106,68,94,1
67,112,119,98,63,105,97,94,85,64,91,1
63,96,112,89,59,105,88,86,84,60,87,1
55,95,109,92,56,100,87,89,84,59,86,1
63,103,113,96,66,112,100,96,103,75,94,1
57,77,98,83,56,96,87,81,95,67,87,1
56,79,96,81,55,93,72,75,67,52,74,1
50,79,96,78,48,89,75,75,67,49,78,1
60,98,115,94,68,118,103,92,103,71,96,1
60,64,104,114,67,109,87,87,75,70,89,1
78,111,114,90,72,106,98,91,99,60,88,1
70,111,114,97,68,120,111,94,112,68,99,1
67,107,118,96,59,108,96,92,88,59,90,1
92,115,115,91,97,128,116,81,111,75,92,1
67,91,105,86,67,101,102,97,111,72,102,1
67,111,118,96,66,117,113,96,103,63,94,1
51,83,96,75,52,92,83,78,77,46,75,1
53,77,94,76,53,96,79,78,79,71,87,1
70,109,122,96,63,114,103,98,111,67,97,1
53,84,93,76,57,98,85,79,87,56,81,1
63,103,119,90,63,114,102,94,102,64,94,1
49,67,84,70,52,93,66,68,75,53,73,1
60,94,102,87,60,100,87,78,91,55,75,1
66,87,104,81,59,105,91,90,88,57,83,1
66,109,117,96,67,119,112,98,111,67,101,1
71,99,91,74,71,123,103,79,113,66,96,1
60,77,98,83,64,100,95,92,72,59,79,1
63,103,114,94,67,110,111,97,106,72,94,1
70,100,92,78,71,130,108,75,111,70,87,1
71,111,118,96,66,117,113,103,112,63,98,1
66,109,117,92,63,114,103,90,97,57,83,1
55,72,93,75,52,80,67,74,66,56,72,1
51,75,93,71,56,92,75,74,81,52,72,1
66,113,117,96,67,114,108,94,102,63,97,1
63,103,124,94,63,110,106,90,66,64,91,1
70,109,122,100,67,114,103,90,106,63,87,1
60,84,93,80,60,90,73,79,83,64,85,1
66,96,100,85,59,93,88,86,84,63,83,1
60,81,106,87,60,108,91,88,103,71,92,1
67,107,118,96,66,117,113,96,103,63,94,1
53,94,106,83,56,108,87,85,95,63,83,1
59,79,96,81,56,93,77,75,71,47,69,1
63,103,119,94,63,119,102,97,106,64,94,1
63,88,101,83,64,111,94,79,112,60,81,1
68,111,120,102,71,118,116,99,111,75,100,1
67,111,123,100,63,112,109,100,88,63,98,1
79,107,113,96,66,108,100,96,99,59,94,1
64,111,115,94,68,118,112,99,107,71,100,1
64,83,96,81,63,104,91,83,91,59,81,1
78,97,110,83,88,131,111,76,116,71,85,1
63,106,114,94,60,115,106,94,103,64,96,1
63,95,109,87,63,112,96,92,99,67,94,1
60,106,120,98,68,118,103,96,103,67,96,1
75,99,97,79,70,114,97,87,111,76,98,1
57,84,93,83,57,94,81,79,79,60,81,1
59,87,109,92,63,104,79,85,99,63,79,1
50,69,90,76,50,96,71,74,79,51,79,1
53,89,102,87,56,100,91,85,95,59,92,1
57,92,105,83,53,106,89,83,87,53,81,1
87,103,110,90,70,114,102,87,98,57,83,1
68,111,115,98,68,122,112,96,111,71,96,1
68,115,120,98,68,118,116,99,111,71,96,1
63,103,118,92,63,92,104,92,99,71,94,1
59,100,104,81,63,114,99,86,111,60,94,1
75,116,128,100,74,122,113,100,112,67,98,1
57,75,93,80,57,90,73,79,75,60,81,1
67,106,124,94,64,115,106,98,103,60,92,1
60,81,94,79,60,100,83,88,83,63,87,1
68,111,120,94,71,122,112,96,111,71,100,1
80,111,115,94,80,96,83,88,103,71,92,1
68,111,115,98,64,122,112,99,111,67,100,1
52,84,97,79,50,89,84,76,77,60,87,1
64,103,118,96,67,118,111,96,100,63,96,1
63,102,119,94,64,115,102,94,107,64,92,1
67,91,93,75,66,122,104,78,108,67,79,1
60,103,113,96,63,113,99,92,96,63,89,1
79,108,124,98,70,124,106,97,115,68,98,1
63,88,93,83,67,101,84,80,85,60,79,1
71,116,118,96,70,127,113,100,112,67,101,1
66,113,122,96,63,119,108,101,102,78,101,1
46,71,84,78,46,86,70,75,71,50,80,1
63,91,112,89,67,114,99,94,106,70,97,1
52,63,76,66,49,86,66,72,79,47,65,1
74,109,108,85,71,119,112,90,111,67,97,1
84,107,113,92,88,118,107,96,109,74,96,1
46,67,92,74,49,93,66,75,75,50,76,1
56,87,100,81,52,101,73,79,71,47,73,1
53,79,100,81,55,109,87,87,104,56,89,1
67,103,124,98,63,114,102,104,98,72,102,1
70,111,119,97,68,120,111,98,116,68,96,1
66,91,96,81,59,105,95,83,75,63,80,1
60,89,111,91,60,91,99,96,91,71,96,1
59,84,97,83,60,97,75,80,81,68,87,1
49,66,82,72,50,89,71,65,77,50,72,1
50,67,85,73,53,86,66,76,68,53,67,1
60,98,98,83,60,104,91,85,95,55,87,1
50,64,79,67,51,77,61,71,67,49,66,1
60,83,104,85,63,104,91,92,87,66,89,1
72,94,90,76,71,122,103,81,111,63,92,1
64,111,125,102,64,118,107,99,107,71,104,1
79,112,124,98,74,119,111,101,111,68,98,1
75,111,118,96,66,122,113,100,112,63,101,1
67,108,119,98,63,119,111,101,111,68,98,1
63,111,124,97,64,120,111,98,107,68,99,1
64,94,98,79,64,113,91,81,107,67,79,1
64,94,102,79,68,128,103,81,116,67,83,1
63,111,114,87,64,111,98,91,75,64,88,1
63,92,114,90,60,102,85,91,83,60,92,1
63,96,108,85,59,114,95,83,102,60,87,1
67,107,113,100,66,122,113,100,108,67,101,1
64,71,91,81,63,100,75,83,83,63,81,1
84,116,122,96,79,123,111,92,71,78,96,1
63,95,113,92,63,108,96,92,99,71,98,1
49,66,86,75,47,97,71,76,73,50,79,1
63,99,119,90,63,97,88,90,85,68,87,1
52,73,90,75,50,85,67,73,69,50,76,1
64,99,108,85,63,96,99,92,67,63,89,1
63,87,89,79,56,88,83,81,81,56,86,1
48,72,85,75,46,84,67,74,77,49,75,1
50,71,89,80,53,82,73,79,68,64,85,1
51,72,89,79,49,80,71,70,70,56,79,1
79,116,123,96,66,112,100,92,95,67,94,1
51,72,93,75,49,92,71,74,70,49,72,1
66,104,108,89,63,101,95,83,84,67,76,1
67,108,114,98,67,119,111,101,111,68,98,1
63,108,110,94,67,124,106,101,111,72,98,1
68,112,122,99,71,118,111,100,104,70,103,1
63,97,114,94,64,98,89,91,87,68,85,1
68,98,111,87,64,113,95,85,87,63,83,1
53,85,106,87,60,96,83,85,95,63,87,1
50,75,97,80,53,82,73,76,71,53,70,1
75,95,104,87,63,100,87,81,91,67,83,1
64,94,111,91,68,113,107,92,107,67,92,1
67,107,123,100,66,122,113,96,108,63,94,1
53,81,94,76,53,96,83,78,75,48,79,1
64,111,125,102,64,118,112,99,107,63,100,1
51,75,89,75,49,96,79,78,73,49,79,1
80,116,122,99,75,128,111,100,113,66,100,1
79,111,123,100,74,108,113,100,112,79,98,1
64,99,118,88,59,89,79,83,71,56,78,1
74,111,124,101,68,120,115,98,112,68,99,1
66,113,122,100,67,124,112,101,111,63,101,1
59,73,93,75,60,97,92,87,98,60,91,1
59,87,96,75,56,96,83,89,84,59,86,1
63,87,104,92,63,117,96,89,103,67,94,1
63,112,114,94,67,124,106,90,106,64,94,1
78,104,112,96,75,110,99,90,97,53,83,1
57,75,78,73,60,106,81,76,99,64,88,1
55,75,85,75,56,108,83,78,84,52,79,1
60,106,120,98,60,122,107,96,103,71,100,1
64,111,115,94,71,128,103,92,99,59,83,1
67,111,119,101,68,115,111,98,112,64,99,1
71,111,123,100,63,100,104,96,99,71,98,1
68,106,115,94,71,118,103,96,103,71,92,1
76,107,118,96,84,123,103,92,104,74,89,1
71,111,123,100,66,108,113,96,99,71,98,1
64,112,122,96,71,123,107,96,109,63,96,1
59,79,108,89,59,93,91,94,92,70,94,1
67,111,124,97,68,120,115,98,116,64,96,1
60,83,104,85,67,109,95,87,100,63,89,1
50,84,93,76,60,94,89,87,95,68,88,1
70,92,114,94,92,120,115,91,121,92,81,1
71,107,113,92,66,127,113,100,112,67,98,1
53,75,85,69,57,98,73,68,71,53,74,1
60,99,118,96,67,100,103,96,87,66,89,1
64,121,122,99,67,123,111,96,113,66,100,1
71,108,119,98,63,124,111,101,111,68,98,1
63,104,112,92,63,119,103,94,102,67,97,1
47,71,89,73,50,86,69,76,68,53,78,1
64,116,128,96,67,123,111,100,118,70,100,1
70,113,122,100,71,124,112,98,106,63,97,1
71,108,110,94,70,114,106,90,106,76,94,1
66,109,122,96,63,124,103,94,102,63,90,1
57,88,101,83,53,90,77,79,83,60,85,1
68,87,91,78,75,104,83,71,87,63,78,1
79,99,104,87,74,112,104,85,99,56,83,1
63,100,112,92,59,105,88,90,92,57,87,1
64,91,118,96,67,100,99,100,83,74,92,1
71,103,122,96,71,118,103,92,109,70,92,1
59,88,110,90,57,105,92,87,85,53,83,1
63,87,113,125,66,117,113,107,112,67,98,1
47,71,85,76,50,82,66,76,64,56,74,1
57,85,102,87,56,100,83,85,87,63,92,1
63,112,130,101,63,124,111,101,106,64,102,1
64,107,122,96,67,118,107,96,104,66,92,1
64,112,122,99,67,123,107,100,113,63,96,1
67,111,124,101,68,125,115,98,112,60,96,1
68,103,122,96,71,118,103,96,100,63,92,1
60,75,96,78,63,96,83,87,83,59,85,1
66,104,122,100,67,110,103,98,97,74,104,1
57,88,105,83,57,90,81,76,79,53,78,1
56,91,104,85,59,104,87,87,96,56,85,1
71,108,119,98,67,110,111,97,89,64,94,1
60,99,118,96,63,100,103,92,87,66,92,1
59,95,101,83,60,93,84,80,73,60,79,1
51,75,89,75,49,100,67,78,70,52,75,1
66,100,104,89,71,114,108,94,102,67,90,1
66,113,127,100,63,119,112,101,111,67,101,1
68,91,91,74,71,118,99,75,113,66,85,1
63,91,109,92,59,96,83,85,73,63,86,1
71,111,123,100,66,122,109,100,108,67,98,1
67,84,90,75,63,97,79,80,81,68,91,1
67,95,100,83,74,104,96,89,103,52,86,1
70,113,117,100,71,119,108,98,97,67,97,1
63,99,110,90,57,101,88,83,81,64,83,1
53,88,101,80,57,98,85,79,87,56,81,1
68,94,98,79,71,113,99,85,111,71,96,1
57,62,82,76,53,83,71,70,75,51,71,1
66,109,122,96,63,124,108,94,92,63,90,1
53,83,100,81,59,96,99,87,83,66,89,1
76,103,100,81,75,123,107,79,109,66,96,1
66,104,117,92,59,119,103,90,97,57,87,1
49,71,96,78,49,90,70,75,75,53,73,1
67,107,123,96,63,108,100,92,99,67,94,1
71,103,118,92,70,122,113,100,112,71,101,1
49,71,84,70,49,82,73,79,71,53,80,1
55,87,104,83,59,100,79,81,84,52,75,1
53,73,98,79,53,87,75,78,79,51,75,1
57,73,90,79,64,108,83,74,87,59,79,1
71,88,79,68,70,119,97,73,111,64,79,1
74,96,108,89,71,119,95,86,92,50,83,1
49,70,82,75,50,97,75,73,81,53,79,1
67,91,113,87,59,96,87,89,84,67,98,1
67,99,110,86,67,114,92,83,102,60,79,1
67,91,96,79,66,108,96,85,84,63,86,1
70,106,114,94,72,120,106,94,103,71,96,1
71,111,118,96,66,117,109,96,112,67,98,1
59,87,96,74,79,110,103,83,120,67,90,1
63,63,84,74,59,93,73,79,92,60,90,1
67,112,124,101,63,124,120,101,115,64,98,1
56,79,96,78,55,96,72,75,75,56,70,1
59,68,96,83,63,88,63,74,73,59,79,1
71,107,113,96,66,117,109,96,108,71,98,1
68,103,104,81,71,123,107,83,113,70,96,1
67,103,97,79,67,119,106,87,111,68,94,1
46,79,104,92,51,93,79,83,83,56,81,1
63,103,119,90,67,114,97,90,94,60,83,1
75,116,123,100,78,117,113,96,112,71,98,1
64,83,87,74,63,96,87,79,79,59,81,1
67,111,128,96,66,117,104,100,99,67,98,1
67,115,119,97,68,115,111,98,112,71,96,1
71,107,113,87,66,122,104,92,95,59,86,1
53,89,94,79,53,100,75,74,72,51,79,1
60,92,110,87,57,98,94,87,83,56,81,1
74,113,112,96,71,114,112,98,115,67,94,1
74,111,105,80,72,125,115,91,116,71,99,1
67,116,128,100,66,122,113,100,112,63,101,1
53,84,82,73,60,98,94,76,99,60,85,1
56,84,105,86,60,105,84,83,98,53,87,1
50,79,93,80,53,90,77,76,83,60,85,1
76,116,128,99,75,123,116,100,113,66,100,1
57,88,89,76,53,102,73,72,75,50,74,1
72,111,106,87,71,128,112,96,111,75,100,1
67,111,119,97,68,115,111,98,112,64,99,1
71,111,118,96,66,122,113,100,112,67,90,1
85,92,105,90,88,111,94,91,107,68,92,1
56,77,90,75,47,89,71,69,69,50,72,1
70,83,92,81,75,124,99,79,106,67,87,1
53,83,96,78,51,100,79,75,79,56,85,1
50,75,96,78,51,96,75,79,83,49,78,1
71,103,118,92,70,122,109,100,112,71,101,1
67,111,118,96,66,122,109,96,108,63,98,1
59,91,101,83,53,93,79,83,77,57,79,1
60,73,90,76,60,104,95,78,79,63,83,1
67,111,114,94,64,115,106,94,103,64,92,1
71,111,123,100,70,122,113,103,108,63,98,1
51,68,77,71,49,88,67,70,73,49,75,1
59,81,93,79,50,93,79,80,77,53,76,1
63,107,118,96,52,100,87,92,84,59,86,1
63,91,96,78,59,101,88,83,79,53,83,1
74,113,122,100,75,119,112,98,115,70,101,1
56,83,100,81,56,101,88,83,88,57,87,1
68,102,115,94,71,113,103,96,111,71,92,1
64,77,102,79,64,87,83,88,87,71,87,1
72,106,120,94,71,118,107,92,103,71,96,1
71,112,124,98,67,119,115,94,111,68,98,1
57,85,90,83,60,96,87,88,83,63,87,1
71,111,123,96,66,127,113,96,108,67,98,1
76,103,108,92,67,113,91,87,87,56,89,1
71,107,118,92,71,109,99,96,109,66,92,1
59,91,104,89,59,105,99,83,97,67,80,1
52,79,96,85,52,93,73,83,84,53,80,1
59,88,110,86,53,105,88,87,89,57,83,1
52,84,101,79,50,101,75,76,73,53,72,1
64,91,104,85,71,104,91,87,83,66,89,1
50,71,87,74,48,85,72,75,71,49,74,1
52,73,93,83,53,101,84,80,85,53,79,1
67,102,119,94,64,115,102,94,103,64,96,1
64,103,100,85,59,104,83,79,87,49,78,1
56,75,84,78,49,86,70,75,71,50,76,1
53,71,87,74,55,93,75,75,75,52,74,1
66,109,122,96,67,124,108,98,111,70,97,1
68,107,122,96,71,113,111,100,104,70,96,1
72,111,115,94,76,122,112,96,103,84,96,1
53,75,96,70,55,85,79,79,75,56,81,1
63,104,112,92,59,119,103,94,97,60,87,1
72,111,115,94,68,128,112,96,111,71,100,1
79,103,113,87,70,112,91,81,95,52,75,1
60,84,101,83,57,102,77,76,91,50,81,1
59,79,96,79,52,80,71,74,73,56,83,1
66,109,122,96,67,124,108,98,106,74,90,1
63,108,124,98,63,114,106,97,102,64,102,1
57,85,106,83,53,104,83,74,75,51,71,1
68,103,113,92,71,113,107,96,104,70,96,1
57,71,82,73,60,94,73,76,91,60,78,1
63,103,113,96,70,112,104,96,112,71,94,1
70,97,97,80,72,120,106,79,116,68,88,1
50,67,97,80,50,90,73,83,79,50,81,1
53,79,93,80,50,90,73,72,79,50,78,1
49,77,86,75,50,89,79,76,73,53,79,1
67,84,97,80,64,102,81,79,87,64,88,1
46,79,96,81,48,89,75,79,71,49,74,1
53,85,98,83,53,100,79,78,79,51,75,1
67,103,105,83,67,129,106,87,115,64,91,1
67,108,124,98,67,119,111,101,115,60,98,1
67,112,130,101,70,119,111,97,115,64,98,1
64,94,111,91,68,118,107,92,107,71,92,1
49,75,84,74,52,90,73,75,71,47,80,1
56,83,96,81,56,97,84,79,79,57,80,1
56,68,87,74,55,81,72,75,71,56,74,1
63,109,122,100,67,110,108,94,92,67,94,1
68,111,120,98,68,122,107,99,111,71,96,1
63,92,114,90,60,111,98,94,107,71,92,1
67,111,119,97,64,115,106,98,112,71,96,1
72,115,120,98,68,118,107,99,103,71,100,1
64,106,115,94,60,113,103,96,99,59,92,1
60,102,105,80,64,115,106,94,112,71,96,1
53,79,87,78,51,96,79,75,79,56,85,1
64,103,118,92,71,109,103,92,109,70,92,1
55,83,96,79,56,96,79,78,84,49,75,1
49,67,80,70,52,93,73,72,79,50,73,1
52,75,88,78,56,86,77,83,71,57,80,1
59,81,93,79,53,101,79,76,77,57,76,1
68,115,125,98,64,122,116,96,107,71,96,1
75,103,105,83,74,119,115,90,115,72,98,1
70,113,122,96,67,130,112,98,111,67,94,1
57,92,105,87,53,94,85,83,79,50,78,1
71,95,100,83,63,117,100,85,112,63,83,1
76,99,96,78,75,118,107,83,113,70,96,1
67,115,129,104,60,120,111,102,121,64,96,1
59,83,92,81,63,82,84,86,79,67,94,1
88,95,113,88,79,100,95,87,100,63,92,1
64,111,120,98,64,122,112,96,107,67,100,1
52,70,82,75,47,82,71,73,69,53,76,1
59,95,101,83,63,114,106,87,98,64,91,1
53,77,98,79,50,96,79,78,75,51,75,1
50,66,86,76,53,79,68,85,61,59,75,1
60,92,114,94,60,102,106,98,99,71,96,1
59,103,110,90,63,110,97,87,94,53,87,1
50,73,90,76,50,87,75,78,79,48,79,1
53,81,94,83,53,108,83,78,83,55,75,1
64,107,118,96,63,100,107,96,87,66,78,1
57,77,86,76,53,104,79,81,91,55,87,1
66,109,117,96,67,119,108,94,102,67,90,1
64,103,118,99,67,109,99,96,104,63,92,1
67,103,114,98,67,114,106,94,102,68,94,1
56,81,105,86,53,110,84,87,94,57,87,1
55,79,96,79,56,88,83,78,84,52,83,1
84,91,109,83,86,122,109,92,103,67,94,1
63,102,114,90,64,106,102,94,87,64,88,1
88,89,94,76,84,122,83,81,103,63,83,1
71,99,108,85,71,128,107,96,113,70,100,1
74,97,110,94,64,111,94,83,91,50,78,1
50,84,105,83,57,98,85,83,87,56,81,1
64,85,90,76,64,96,87,85,91,71,92,1
57,97,110,87,60,106,94,87,87,53,78,1
68,103,122,99,75,109,111,100,91,78,96,1
50,67,85,73,50,90,69,72,68,53,74,1
67,99,105,86,63,110,92,90,98,68,94,1
70,109,127,96,67,119,108,98,111,67,94,1
72,111,115,94,71,118,107,99,107,75,96,1
59,95,113,92,59,100,87,92,84,67,94,1
60,83,100,99,59,104,99,83,79,70,92,1
60,103,118,96,67,109,103,96,96,63,92,1
50,71,85,76,50,86,69,72,68,50,74,1
71,108,110,98,67,119,111,97,111,60,94,1
64,79,96,85,63,104,79,87,83,66,85,1
56,75,96,81,56,97,84,83,84,50,80,1
63,108,124,101,67,119,106,101,106,80,102,1
67,77,97,79,63,85,75,80,89,64,91,1
71,103,100,79,70,122,113,96,112,67,98,1
53,88,105,87,53,90,85,87,87,56,85,1
76,98,111,91,71,108,95,92,99,51,87,1
50,75,97,80,50,90,69,76,71,50,78,1
63,108,114,94,63,114,102,94,106,64,94,1
59,83,100,83,59,100,79,81,95,59,75,1
71,99,93,79,70,127,113,89,112,71,90,1
67,95,105,90,60,101,75,83,77,64,83,1
60,97,110,90,57,98,94,94,91,60,92,1
67,108,114,98,67,119,106,97,106,72,98,1
66,118,127,100,71,130,112,101,115,70,101,1
56,79,100,85,59,93,87,83,79,59,89,1
52,66,82,68,57,82,71,73,81,53,76,1
51,75,96,79,56,92,79,78,84,52,79,1
56,83,92,78,52,97,81,79,79,50,80,1
51,79,100,83,56,108,83,81,88,56,83,1
60,111,119,90,57,106,106,98,87,64,96,1
59,83,96,83,56,88,75,81,81,59,83,1
67,112,124,101,74,124,111,97,111,68,98,1
63,91,109,87,63,92,87,78,103,75,79,1
53,71,85,73,53,98,77,76,83,53,74,1
63,103,124,94,57,110,111,94,102,64,94,1
64,94,106,87,68,108,91,92,103,59,92,1
67,91,110,90,93,124,120,101,106,76,94,1
68,112,122,96,71,123,107,96,113,66,96,1
76,94,102,83,84,122,103,88,107,55,87,1
64,106,120,98,64,104,112,99,103,71,96,1
70,96,112,89,63,110,95,90,75,63,90,1
