@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,6,15,17,20,22-26,29,31,36-37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp16 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
92,112,103,118,88,87,107,109,83,95,113,95,112,85,3
88,121,116,127,90,96,109,117,89,92,122,96,119,90,3
84,99,99,96,78,81,96,96,78,83,95,79,105,90,4
44,34,34,127,43,133,29,127,136,42,32,42,130,139,2
44,29,27,138,46,151,29,138,147,42,30,42,135,142,2
44,29,32,138,46,140,32,127,133,42,30,46,124,131,2
75,79,79,84,74,70,87,92,74,63,66,63,72,64,7
90,118,109,119,92,90,112,114,94,93,120,93,119,90,3
90,109,109,119,92,94,112,119,94,93,115,89,119,94,3
82,96,91,101,63,101,42,119,124,47,37,44,124,140,2
56,53,37,130,42,135,32,124,139,44,31,44,124,136,2
46,32,40,124,46,131,45,110,109,44,34,44,124,126,2
90,109,109,110,92,90,108,119,94,93,111,93,114,90,3
86,104,104,105,83,90,108,110,90,85,106,89,105,90,3
90,113,113,114,92,90,103,110,86,85,97,82,97,73,3
74,87,83,93,75,68,73,75,60,67,79,67,78,62,7
74,83,83,90,67,60,66,72,57,67,79,67,74,55,7
74,83,83,75,63,57,70,72,60,67,75,67,70,58,7
79,91,73,114,47,126,31,124,133,53,40,44,125,135,2
52,42,37,129,44,143,31,129,140,50,31,47,125,135,2
42,32,32,124,44,136,34,129,140,47,31,44,131,139,2
46,30,32,124,44,136,34,119,129,44,31,44,131,131,2
92,117,108,110,85,80,92,97,76,76,85,64,78,54,3
93,106,106,115,88,83,77,102,83,88,103,84,100,74,3
44,31,31,125,50,135,31,125,135,46,31,46,128,143,2
44,34,31,125,44,135,31,131,135,46,31,46,139,143,2
85,102,106,102,84,87,106,111,87,71,83,84,104,88,3
89,111,111,111,92,91,111,120,91,92,112,92,118,96,3
89,106,111,120,92,94,120,120,94,92,112,88,122,85,3
70,84,75,86,64,61,69,71,61,71,79,71,79,67,7
78,84,88,90,76,72,77,90,68,71,83,68,79,63,7
47,31,31,139,50,135,31,128,132,44,32,44,134,133,2
84,102,106,104,84,88,107,118,88,79,95,88,109,92,3
84,107,112,113,84,92,111,113,92,95,113,95,117,96,3
46,31,31,123,44,129,32,128,125,43,29,46,127,125,2
46,34,34,123,48,125,34,123,125,49,34,52,117,118,2
92,112,112,118,88,96,111,118,96,90,113,90,112,92,3
92,107,112,118,93,92,111,118,92,90,109,90,122,96,3
88,107,103,113,93,87,107,109,87,90,113,90,112,92,3
92,112,112,113,84,83,87,96,75,78,96,74,96,74,7
68,75,75,74,67,58,72,74,58,59,63,59,73,55,7
84,111,111,117,95,96,118,122,96,96,117,92,124,98,3
88,107,95,108,82,78,96,104,81,83,99,79,97,79,4
88,103,107,112,86,85,109,117,89,92,108,96,114,90,3
88,111,111,112,90,92,113,117,96,96,112,96,119,94,3
93,111,111,117,90,96,113,117,96,92,108,92,114,90,3
88,107,107,112,90,89,104,104,85,83,99,79,101,68,3
93,111,103,104,78,81,91,96,78,79,84,71,79,68,7
46,34,32,119,46,131,34,119,127,44,34,44,119,129,2
49,37,29,105,46,135,32,130,139,44,43,50,110,136,2
90,113,113,101,79,75,84,86,68,78,88,78,85,65,7
63,67,56,55,52,42,51,72,57,57,56,53,60,55,5
56,56,56,65,56,60,54,72,60,53,56,53,70,62,5
101,112,112,114,97,94,115,124,94,88,111,92,120,94,3
79,95,95,93,78,80,88,93,76,76,85,76,90,76,4
46,32,32,124,44,133,37,114,129,47,34,44,125,124,2
92,108,108,114,97,94,111,114,94,88,111,97,120,94,3
96,112,117,114,97,90,111,114,87,88,106,88,106,83,3
56,54,51,70,53,48,56,63,51,53,49,53,71,50,5
63,60,63,97,44,108,53,85,76,44,29,44,106,94,2
44,34,34,131,44,142,31,131,139,50,39,43,133,139,2
47,37,34,111,47,105,40,106,105,50,39,56,100,81,2
85,102,111,102,88,94,120,120,98,71,87,84,108,92,3
93,111,106,106,88,79,98,98,79,84,103,84,96,74,3
78,84,79,78,72,65,81,94,65,71,79,71,87,67,7
70,71,67,94,64,57,55,60,46,71,79,68,79,56,5
72,81,49,96,68,85,39,118,132,84,99,75,93,100,2
68,77,81,75,68,59,79,83,67,67,79,71,85,62,7
57,59,59,71,60,63,61,75,67,59,58,59,81,62,5
47,34,29,122,43,135,29,122,128,44,29,41,134,137,2
44,31,37,122,40,132,42,96,78,41,27,41,123,116,2
53,48,45,81,55,62,48,74,62,63,60,59,84,66,5
56,51,48,67,55,54,45,70,54,56,49,56,69,52,5
84,99,95,104,78,78,96,100,81,79,95,79,97,75,4
44,32,32,104,49,129,34,112,129,75,81,56,105,120,2
84,99,95,100,78,78,83,84,70,75,84,75,97,72,7
71,79,64,88,74,74,71,88,70,75,84,71,93,75,7
59,58,51,76,63,66,53,84,70,59,60,59,82,68,5
59,48,48,84,56,59,49,76,59,56,51,52,79,60,5
44,32,45,117,43,133,40,96,89,42,30,42,119,113,2
51,45,45,117,49,89,46,80,63,42,28,46,105,72,2
82,96,91,101,79,79,95,97,75,82,92,82,101,80,4
78,91,91,97,79,79,99,105,83,85,97,85,110,83,4
66,63,71,75,63,53,66,72,53,60,67,63,74,55,7
66,71,71,72,67,53,66,72,53,63,67,67,70,55,7
70,79,79,82,71,64,81,82,64,74,79,70,82,65,7
82,91,87,93,75,72,88,90,72,74,84,74,85,69,7
56,46,49,72,56,53,51,68,60,53,49,53,74,58,5
56,49,43,82,59,90,37,110,116,50,49,47,105,129,2
83,95,95,101,85,80,97,105,80,88,102,88,102,79,3
79,95,91,97,82,80,92,101,83,84,102,84,106,87,4
83,103,103,110,89,90,111,114,90,92,106,92,115,91,3
46,34,32,110,44,136,37,119,133,57,55,57,111,87,2
59,60,66,67,60,55,63,67,51,64,69,64,71,54,7
63,70,66,74,67,55,67,70,55,64,69,64,67,54,7
79,95,95,93,78,73,84,82,69,80,94,80,94,72,7
75,91,88,85,74,69,75,82,69,72,81,72,90,72,7
71,81,77,85,70,69,79,82,69,68,73,68,86,72,7
75,88,84,89,74,73,84,85,69,72,77,72,86,68,7
59,57,54,82,57,73,53,78,73,60,59,60,86,72,5
56,48,51,74,53,58,53,74,65,57,55,57,78,68,5
56,51,51,74,53,69,53,78,65,57,55,53,90,98,5
42,30,28,110,47,101,37,101,104,47,37,41,115,120,2
97,115,111,115,97,94,111,111,91,101,116,101,122,96,3
89,111,106,115,97,91,102,106,83,101,116,97,122,92,3
67,71,67,64,64,54,69,71,57,64,68,60,71,56,7
60,60,60,78,60,68,62,86,68,56,54,56,79,70,5
53,53,53,78,57,68,46,90,83,53,48,53,96,107,5
42,29,31,115,44,120,37,106,113,46,36,43,104,110,2
97,111,111,122,101,96,116,122,96,97,116,93,123,96,3
97,111,89,118,92,85,95,104,74,93,107,88,118,83,3
64,69,77,100,68,78,75,87,78,63,68,67,77,58,2
64,69,69,71,64,56,71,75,56,63,68,67,70,54,7
68,73,77,71,68,56,71,75,56,67,72,71,74,58,7
68,73,73,75,68,59,75,75,59,67,75,71,77,67,7
72,81,77,87,64,78,64,87,78,71,75,67,93,79,5
50,46,49,83,56,70,54,83,70,67,68,71,85,92,5
41,31,37,108,43,117,42,96,96,44,29,44,104,116,2
88,103,103,109,88,87,107,109,92,95,113,95,112,89,3
60,71,71,70,67,54,68,70,54,66,75,66,73,55,7
60,71,71,70,67,54,72,74,54,63,71,63,73,59,7
64,71,71,77,67,54,68,74,54,66,75,66,80,55,7
68,79,87,85,75,71,95,96,75,74,83,70,88,66,7
97,111,111,117,104,96,118,117,92,96,112,96,114,98,3
67,72,68,80,66,55,71,76,55,71,84,71,79,60,7
63,64,68,80,66,63,79,80,63,67,66,67,68,60,4
44,34,29,108,49,100,40,92,92,46,30,46,110,101,2
90,113,109,97,75,68,77,82,57,78,84,67,74,48,7
66,71,71,86,63,72,66,82,68,67,79,70,89,76,5
63,67,71,75,67,60,73,75,60,67,75,67,82,58,4
66,79,79,75,71,64,81,86,72,70,75,67,82,65,4
63,56,32,93,59,113,32,101,116,70,84,74,97,115,2
96,112,117,114,93,87,106,110,87,84,106,80,106,79,3
63,66,70,74,63,55,71,78,58,68,77,64,74,61,7
63,70,70,78,70,62,79,82,65,68,77,68,74,61,7
71,81,81,82,74,62,79,85,62,76,81,72,86,68,7
71,81,77,89,70,80,75,93,76,76,85,72,90,79,7
75,81,81,85,70,76,79,97,94,64,73,72,86,79,4
42,30,30,105,44,115,34,105,104,47,37,53,98,79,2
93,106,111,115,88,91,106,111,87,92,112,92,118,85,3
93,111,111,111,84,83,98,102,83,84,99,84,104,85,4
85,97,88,98,80,72,85,82,68,84,99,76,91,63,7
63,67,67,71,64,54,69,74,57,64,75,68,75,56,7
67,75,75,74,64,61,73,78,57,64,75,64,75,56,7
67,75,75,78,64,65,81,86,72,68,83,68,83,67,4
101,120,120,122,101,96,112,122,96,97,116,97,123,96,3
88,106,106,104,84,81,99,104,81,79,95,84,109,83,4
84,106,106,113,84,85,103,108,85,88,107,84,113,87,4
64,73,77,79,64,59,75,75,63,67,75,67,77,58,7
64,73,73,75,68,59,75,75,59,67,83,71,77,58,7
76,89,85,91,76,74,91,96,74,71,79,71,89,71,7
80,94,94,91,80,78,91,100,78,75,87,79,100,83,7
72,81,85,100,76,81,83,87,67,75,103,75,104,75,4
47,34,34,100,43,114,34,108,121,44,32,44,109,116,2
92,107,107,118,93,87,107,109,83,90,104,86,104,85,3
88,103,99,100,84,79,107,109,83,86,104,86,108,89,4
68,75,75,77,63,58,75,77,58,66,75,66,80,59,7
64,75,75,77,67,58,75,77,58,66,75,66,76,59,7
40,29,31,113,44,129,37,109,112,46,27,43,108,122,2
97,116,116,127,99,96,113,112,92,96,112,87,105,90,3
88,107,99,112,86,85,104,104,81,83,108,83,105,83,4
63,72,75,76,63,59,75,80,59,63,70,63,75,57,7
67,75,75,76,66,63,75,76,59,67,77,67,82,60,7
44,32,34,104,46,114,32,100,107,75,70,56,97,105,2
66,75,79,82,63,60,73,75,60,67,75,67,78,62,7
66,79,79,82,63,60,77,79,64,63,71,67,78,58,7
70,79,79,93,71,72,81,82,75,67,84,67,93,73,4
66,79,79,90,71,75,84,90,72,67,84,67,89,76,4
46,32,34,93,49,98,40,97,101,53,43,53,93,83,2
52,43,67,86,67,60,81,86,68,74,84,70,93,65,4
96,117,112,89,70,65,102,105,83,64,73,64,78,76,3
67,73,77,78,67,62,79,78,62,68,77,68,74,57,7
63,77,73,78,67,62,75,82,62,64,77,68,78,65,7
67,73,70,78,63,62,79,82,58,64,77,68,82,61,7
67,70,73,74,63,62,71,74,58,68,69,64,74,57,7
67,77,77,85,67,65,79,85,65,64,77,64,82,65,7
85,102,115,94,88,98,120,120,102,68,75,76,104,99,3
93,120,120,120,92,98,120,120,91,92,116,92,122,92,3
70,79,84,82,68,65,77,82,61,71,83,68,83,63,7
67,79,75,78,68,61,77,78,57,68,79,68,83,59,7
70,79,75,78,68,54,69,74,57,64,75,68,79,56,7
64,73,81,87,76,81,99,104,81,67,72,75,96,79,4
64,75,75,74,63,58,75,81,58,70,79,66,80,59,7
84,99,99,104,84,79,95,93,75,82,100,86,100,78,4
84,95,91,93,79,75,91,89,75,82,96,78,96,70,4
63,75,83,80,66,59,71,73,59,67,77,67,75,57,7
71,79,79,96,66,66,79,80,63,79,91,71,82,68,7
71,83,83,80,66,63,75,84,63,67,77,63,82,79,7
67,79,75,84,63,70,63,88,74,63,63,59,90,86,5
67,75,75,88,63,74,60,88,85,59,60,59,97,86,5
67,75,79,80,66,66,79,84,66,67,77,67,82,64,7
71,83,79,96,66,59,63,66,52,79,91,71,86,57,7
63,71,79,79,63,60,84,90,72,67,75,63,78,62,7
82,100,100,105,87,83,99,105,79,82,97,82,101,83,4
70,75,75,82,67,64,70,90,64,78,88,74,97,83,7
66,79,79,82,63,68,66,93,79,63,71,60,85,83,5
74,113,113,124,71,98,112,124,98,70,111,67,124,97,1
66,113,113,124,67,98,112,130,98,63,115,67,124,101,1
74,87,83,90,75,72,88,90,68,74,88,70,85,62,4
87,99,99,105,82,80,92,97,76,84,102,84,102,79,4
59,60,57,93,57,94,56,97,90,57,55,57,90,79,5
67,112,112,124,63,101,115,124,101,64,115,64,125,98,1
63,66,63,78,63,58,75,74,62,72,81,68,74,65,7
67,75,75,78,64,61,73,78,57,64,79,64,79,63,7
82,97,88,102,76,68,94,98,76,76,87,71,87,78,7
78,84,88,98,80,83,98,102,83,76,91,76,100,78,3
63,71,60,82,60,76,59,98,87,60,61,56,79,74,5
57,56,56,94,57,83,55,86,79,56,57,60,87,70,5
60,56,60,86,57,72,55,82,72,56,54,56,87,67,5
63,97,88,111,64,83,94,102,79,68,112,64,113,81,1
63,67,75,74,68,65,77,74,61,71,79,68,79,59,7
68,77,73,83,64,59,75,79,63,71,79,71,77,62,7
84,98,98,100,80,81,99,104,81,75,95,79,104,79,3
76,98,89,104,80,78,91,96,74,75,99,79,104,83,3
57,59,55,83,56,78,57,87,78,55,51,59,74,71,5
57,55,55,87,56,70,54,87,78,59,58,55,85,71,5
68,69,73,75,68,59,79,79,63,67,75,67,74,62,7
80,91,95,89,79,75,95,96,75,66,79,74,84,78,4
56,57,57,74,59,71,54,85,71,56,60,59,76,70,5
68,75,79,74,63,62,75,77,62,66,71,66,73,59,7
67,79,75,80,66,63,79,84,63,63,81,67,86,64,7
63,72,75,73,63,59,75,76,63,67,70,63,68,57,7
70,83,87,90,79,75,88,97,72,78,92,82,101,76,7
78,96,100,101,79,83,99,105,83,78,92,82,105,83,3
59,60,60,82,56,75,54,86,75,50,56,53,82,69,5
70,113,113,124,67,98,112,130,101,70,115,70,119,94,1
66,71,71,72,67,57,70,68,57,63,67,60,70,58,7
75,84,88,89,74,73,92,97,80,72,81,76,94,76,7
71,108,112,119,67,101,111,119,94,68,111,68,120,98,1
63,66,77,67,60,58,79,85,69,64,66,64,67,61,7
63,79,75,82,64,65,77,82,65,68,83,64,83,63,7
50,56,53,78,53,57,55,74,61,56,57,53,79,67,5
63,111,111,125,68,98,111,115,98,68,112,64,122,99,1
67,111,111,120,64,98,111,120,102,64,112,68,118,103,1
70,111,97,120,68,94,89,98,79,68,112,71,122,85,1
63,67,71,71,64,57,69,74,54,68,75,60,67,56,7
63,71,71,71,60,54,69,71,57,60,68,60,67,56,7
76,85,94,91,80,70,95,91,74,79,91,79,96,71,4
50,52,52,75,53,59,57,75,63,55,51,55,81,75,5
68,115,115,122,64,96,112,122,96,71,111,71,123,96,1
64,111,111,118,68,103,112,122,99,71,107,71,118,100,1
64,69,69,67,60,56,64,71,56,63,68,63,67,54,7
76,87,91,96,75,71,83,89,71,78,87,78,88,70,4
76,87,91,89,75,75,91,96,75,70,75,74,88,70,7
53,54,54,70,55,58,54,74,58,56,56,52,73,59,5
53,51,51,70,51,62,51,77,67,56,53,52,73,66,5
64,112,107,118,67,96,107,118,96,63,109,63,117,92,1
71,112,99,123,71,96,87,100,79,70,113,70,122,96,1
71,79,79,84,66,63,83,84,63,67,81,67,82,64,7
71,83,87,84,70,66,91,96,70,67,77,67,82,68,7
71,103,111,100,66,89,113,122,96,75,99,67,110,98,1
71,111,103,122,70,103,109,122,96,67,112,63,124,98,1
74,79,87,86,75,68,81,93,68,67,75,70,85,65,7
78,96,79,105,75,68,66,68,49,82,102,74,97,65,3
66,104,113,119,67,101,112,130,98,63,111,63,124,97,1
75,81,66,89,60,62,49,78,58,68,77,60,74,57,5
75,84,84,85,70,69,92,97,80,72,85,72,98,83,7
83,99,95,114,85,94,102,114,90,80,106,84,115,91,3
59,54,54,93,63,90,75,101,87,72,81,80,111,91,5
56,54,57,97,67,87,84,101,87,80,94,84,111,102,5
67,103,103,114,63,90,106,119,94,64,102,64,115,94,1
67,70,66,74,67,62,71,74,58,64,73,64,74,61,7
53,49,60,74,64,72,85,94,76,60,54,71,91,78,5
70,84,92,98,80,83,102,111,87,76,99,80,113,88,3
60,56,60,98,72,87,94,111,91,80,99,84,118,96,5
70,111,106,115,68,91,89,102,79,71,103,68,118,85,1
63,106,111,125,64,98,111,120,98,64,107,64,118,99,1
76,85,89,87,76,70,87,87,70,71,87,75,89,67,4
97,115,106,122,92,81,87,96,81,79,107,75,113,96,1
64,102,102,113,64,92,107,113,92,59,103,63,118,96,1
72,111,102,122,76,96,99,113,85,71,111,75,118,96,1
68,79,79,81,67,67,83,81,67,70,83,66,80,63,7
68,75,71,77,67,54,72,77,62,70,79,70,76,55,7
60,99,103,113,59,92,103,118,92,59,96,63,108,89,1
64,103,103,109,67,92,111,118,96,66,104,66,108,92,1
84,99,91,100,82,85,91,96,78,79,91,83,101,79,7
88,107,107,117,86,89,104,112,92,87,99,83,114,94,3
88,116,99,122,86,100,109,112,92,87,112,79,114,90,1
63,99,99,104,63,89,100,104,89,59,95,63,101,83,1
74,87,83,82,67,57,73,72,57,63,67,63,74,58,7
70,75,71,86,71,64,81,86,68,82,97,82,93,80,7
78,91,104,105,87,94,117,124,101,85,106,93,119,97,3
70,100,96,105,59,86,91,101,86,57,92,57,101,83,1
66,104,104,119,63,94,103,110,90,63,97,60,114,87,1
63,104,100,105,59,86,88,110,90,57,92,53,105,87,1
63,109,100,114,67,94,108,119,98,67,84,67,101,90,1
92,117,117,124,93,101,115,124,101,84,111,84,115,102,3
63,99,99,119,63,90,97,114,94,60,106,64,120,94,1
67,108,108,114,67,94,102,114,90,64,89,64,115,94,1
74,84,79,74,64,57,69,74,57,64,71,68,71,56,7
67,75,75,74,64,57,73,74,61,68,75,68,75,56,7
82,92,92,102,80,79,85,90,68,84,95,76,96,70,7
78,92,92,102,76,68,77,90,68,76,87,76,87,78,7
67,102,102,115,68,94,111,120,98,64,95,64,113,96,1
88,106,106,113,88,88,99,108,85,79,87,75,96,83,7
72,102,98,108,64,96,103,108,88,59,91,59,104,83,1
57,85,85,104,53,85,75,91,74,51,75,51,89,71,1
64,106,106,113,71,96,112,122,99,67,107,79,118,96,1
64,75,71,70,63,58,72,77,58,63,71,63,76,63,7
76,87,103,89,79,79,83,96,79,86,104,90,108,78,7
80,95,103,109,93,92,107,118,96,78,91,86,112,92,3
88,116,112,118,79,96,103,113,96,78,113,70,112,81,1
53,79,83,85,59,75,91,104,83,56,67,52,84,74,1
64,112,107,118,67,96,111,118,96,63,96,66,112,92,1
79,87,87,92,74,78,79,92,74,71,77,67,90,68,7
51,75,72,84,52,78,75,92,74,52,70,52,90,79,1
71,107,107,112,66,92,96,112,92,59,91,59,105,86,1
71,111,107,117,70,100,113,122,100,67,108,67,119,90,1
66,71,67,68,63,53,66,68,57,63,71,63,74,58,7
56,83,83,101,56,83,84,93,83,57,88,60,105,87,1
66,100,96,105,63,86,103,114,94,60,97,57,110,97,1
66,109,109,124,67,94,108,124,94,63,102,63,114,90,1
66,104,91,105,67,86,91,105,83,67,92,67,110,83,5
71,81,88,114,85,87,106,110,87,84,102,84,111,87,3
52,81,73,101,50,76,88,97,80,53,85,57,94,79,1
78,97,102,111,88,87,106,115,91,88,112,88,113,88,3
85,102,102,111,84,87,106,106,87,88,103,88,113,81,3
85,102,106,111,92,87,106,115,87,88,107,84,104,81,3
67,71,75,78,64,65,62,82,65,76,87,84,100,74,7
67,106,102,111,64,87,98,111,87,64,99,64,108,85,1
60,66,66,83,76,81,95,100,85,75,83,84,113,92,7
53,69,66,83,53,74,61,79,67,51,64,48,74,71,1
57,73,77,96,56,85,87,100,81,59,95,63,113,87,1
57,77,81,104,56,81,87,100,78,63,99,67,109,87,1
72,111,102,122,68,92,103,113,88,67,111,71,128,96,1
60,66,66,71,56,67,64,75,67,48,48,51,67,62,5
84,103,103,104,79,79,103,100,79,86,104,86,104,81,3
56,79,87,109,63,92,99,109,87,59,87,63,112,92,1
56,91,91,104,55,87,91,104,87,59,96,52,108,85,1
56,91,95,104,63,87,99,109,92,56,87,63,108,89,1
76,95,99,118,75,96,95,109,96,70,96,74,112,100,5
67,99,87,112,59,85,79,92,78,59,91,56,93,79,1
51,68,64,88,52,70,63,80,70,52,77,49,86,72,1
63,87,87,88,59,81,83,100,81,56,81,56,93,86,1
59,91,87,112,52,85,87,100,85,59,95,56,101,86,1
71,75,51,108,63,78,53,76,74,79,99,71,86,72,5
51,48,42,80,49,74,46,69,66,59,63,59,75,68,5
90,104,100,110,87,86,112,119,94,89,102,89,114,94,3
82,91,87,101,87,90,99,105,86,89,102,85,114,87,3
49,79,71,90,49,79,73,93,79,47,71,50,89,76,1
63,96,96,105,63,90,103,119,90,63,79,63,105,90,1
63,96,96,114,59,86,84,101,83,63,102,63,114,87,1
49,73,73,89,50,76,79,93,76,53,77,50,90,79,1
59,84,81,101,50,80,79,89,76,53,77,53,90,76,1
63,99,103,105,67,90,106,114,94,64,85,68,102,91,1
85,106,102,106,84,79,98,98,79,84,99,88,104,81,3
85,92,92,102,84,87,106,102,91,84,99,88,108,92,3
57,97,88,102,50,76,69,86,72,50,75,50,91,74,1
53,84,84,111,53,87,94,111,87,56,91,56,108,85,1
57,88,97,111,57,83,85,102,87,56,87,56,100,85,1
47,37,63,98,53,91,73,86,72,56,61,56,91,81,2
63,84,88,86,64,79,85,102,91,60,64,60,96,88,5
74,92,92,102,64,98,69,111,98,64,68,64,108,99,5
78,84,75,98,72,76,85,98,76,64,68,71,100,85,7
53,89,94,108,56,85,83,100,85,59,95,63,109,83,1
80,99,91,104,88,83,95,100,79,86,96,86,108,81,3
80,91,95,96,84,79,99,104,83,82,96,82,100,78,3
80,99,103,104,88,83,103,100,83,90,100,86,104,85,3
68,99,107,113,71,96,107,123,100,70,104,70,112,92,1
50,48,57,100,55,87,58,96,87,59,63,59,100,89,5
88,103,95,108,82,89,96,104,89,83,95,79,110,94,3
67,103,91,108,66,92,91,100,85,59,84,59,105,86,1
67,83,72,104,63,78,63,84,70,59,73,59,93,75,1
59,64,61,104,59,92,60,100,89,63,66,59,97,83,5
75,87,75,100,78,81,91,96,78,79,91,79,97,75,4
82,96,96,97,79,75,95,97,79,78,92,78,97,76,3
86,104,100,105,79,90,103,119,94,78,92,70,105,87,3
74,96,96,119,59,90,84,97,86,60,92,53,97,83,1
46,75,71,97,49,75,66,86,72,50,75,47,97,76,1
70,100,83,124,71,94,77,97,79,70,106,67,114,87,1
63,67,75,97,67,90,91,97,79,63,71,67,105,83,5
87,99,99,105,85,83,97,101,83,84,98,76,102,91,3
59,95,84,97,50,83,75,93,80,50,77,50,86,72,1
49,70,73,93,50,80,75,97,80,50,73,53,102,79,1
67,84,84,97,63,80,75,89,80,60,81,68,106,91,1
59,73,73,97,63,87,92,105,87,64,98,64,111,91,1
75,108,108,124,70,94,106,114,97,72,106,76,115,94,1
59,63,60,97,60,87,71,101,87,60,77,60,102,94,5
78,92,97,94,84,79,106,106,87,84,95,84,108,96,3
53,84,79,90,50,76,69,86,72,50,79,50,100,78,1
53,79,75,98,57,72,62,78,68,53,71,53,83,74,1
63,84,79,94,64,83,85,98,83,64,87,60,100,81,1
70,102,106,115,76,94,106,115,94,76,112,76,122,96,1
57,77,73,79,56,74,75,96,74,55,72,55,85,79,1
72,106,106,122,68,92,103,122,92,71,99,71,118,96,1
68,102,106,118,71,96,107,118,96,71,103,71,113,96,1
60,73,62,100,56,85,68,91,81,63,79,59,96,83,5
57,66,77,87,60,81,64,104,99,59,79,63,93,92,5
50,79,79,89,51,79,72,89,75,49,67,49,84,78,1
53,68,71,81,55,71,72,85,75,56,71,52,92,74,1
64,103,107,118,67,96,107,123,96,66,104,63,112,92,1
71,107,107,113,71,96,103,118,96,74,109,74,112,96,1
71,107,107,113,75,96,103,118,96,74,109,74,112,92,1
84,106,106,118,88,92,107,118,92,84,99,84,109,87,3
79,107,103,104,82,85,100,108,85,83,103,79,105,79,3
71,79,79,92,70,70,83,84,66,75,91,75,93,64,4
71,79,75,88,70,66,79,84,63,75,88,67,86,72,4
67,75,75,84,66,63,79,88,66,67,81,63,86,83,4
88,107,107,108,86,85,104,108,85,87,95,83,110,86,3
