@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-4,8-9,15,17-18,23-24,28,31,36-37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
106,111,91,87,88,108,88,107,118,88,83,109,87,3
106,111,87,87,88,118,88,103,108,85,87,109,87,3
85,86,72,68,72,87,71,83,91,70,71,89,67,7
91,96,70,74,68,104,51,45,128,129,125,127,133,2
31,128,135,132,43,123,44,34,123,129,125,122,129,2
103,113,85,88,92,109,88,103,109,87,85,108,85,3
107,109,87,87,88,100,82,96,108,85,98,101,83,3
103,113,87,83,84,112,86,109,108,85,86,110,90,3
107,109,87,92,88,108,86,104,112,89,86,110,90,3
107,109,87,92,84,112,90,109,117,92,94,124,94,3
123,127,103,96,90,130,96,117,119,90,101,124,94,3
109,104,85,81,82,114,87,103,101,79,94,114,80,3
32,117,129,129,46,119,46,34,130,127,126,114,126,2
109,112,85,89,90,119,92,112,110,90,87,114,94,3
112,119,90,94,92,119,89,115,114,94,91,111,91,3
112,119,94,90,87,119,97,111,114,90,91,111,91,3
37,130,127,124,46,119,47,34,114,122,124,120,124,2
112,119,90,90,92,114,93,111,114,90,91,115,91,3
91,93,72,72,75,78,67,71,82,62,50,67,54,5
84,93,72,68,67,78,67,75,74,58,50,67,61,7
77,82,64,64,71,82,78,84,89,69,68,90,72,7
125,124,101,94,93,120,92,115,115,91,88,113,88,3
49,114,108,126,44,115,44,29,125,135,96,122,135,2
43,110,115,143,42,115,50,46,131,142,121,108,128,2
106,110,90,90,89,102,88,106,111,87,85,113,88,3
92,97,76,73,70,67,60,66,71,57,34,56,49,5
88,89,73,65,67,67,64,69,67,54,45,67,49,5
84,82,65,62,63,71,64,66,71,50,49,67,49,5
75,82,62,58,63,67,64,69,67,54,52,75,59,7
75,78,58,58,67,74,64,69,82,65,67,83,70,7
75,74,62,55,60,74,68,69,67,54,56,79,59,7
111,111,87,91,88,113,88,103,100,85,87,104,79,3
29,125,135,135,50,122,46,31,128,135,108,134,141,2
111,111,87,87,88,118,88,112,113,85,92,118,92,3
107,113,88,88,92,113,93,111,118,92,96,117,96,3
57,56,45,49,60,63,59,51,67,50,44,62,44,5
75,79,63,63,68,70,67,72,74,58,59,73,55,7
34,123,125,121,63,122,49,34,117,125,116,114,113,2
107,113,92,87,88,122,90,113,112,92,90,105,83,3
95,100,83,75,75,96,74,87,84,66,68,86,64,7
54,57,37,42,55,66,59,53,62,44,57,68,49,5
54,63,42,46,59,66,59,56,62,44,53,72,45,5
109,112,89,85,90,114,92,112,119,98,94,124,94,3
96,104,78,81,82,97,83,91,101,79,76,101,76,4
91,92,78,74,63,93,79,95,93,79,76,97,76,4
34,127,144,144,43,114,42,32,130,142,90,119,143,2
32,133,144,144,46,130,42,34,130,142,133,124,143,2
32,138,144,144,46,135,46,32,124,139,143,119,140,2
34,112,114,111,49,110,49,37,110,113,122,114,119,2
113,122,96,92,90,119,92,103,101,83,76,101,73,3
104,104,85,81,74,86,71,73,82,68,65,74,58,7
112,114,90,94,92,119,97,115,119,94,94,120,87,3
95,93,75,79,56,97,78,88,101,90,76,94,76,2
77,93,79,120,42,93,63,63,119,133,76,94,113,2
42,114,120,146,42,101,47,37,124,143,76,115,142,2
32,130,146,142,46,119,44,34,129,143,113,131,142,2
34,130,142,142,46,124,44,34,124,143,142,131,139,2
34,119,127,124,49,114,44,34,119,129,124,115,120,2
34,110,116,116,49,114,47,37,114,119,124,115,113,2
37,114,116,113,49,114,44,34,105,111,113,111,105,2
117,114,94,94,92,114,93,111,114,87,83,106,79,3
103,105,83,83,79,101,78,88,85,65,65,78,65,7
77,75,64,57,59,63,53,60,56,44,42,64,54,5
66,75,60,57,63,70,53,53,97,101,116,115,113,2
106,114,90,83,82,98,76,89,94,76,74,100,81,4
92,93,80,76,82,94,80,89,98,76,78,100,81,4
63,101,90,133,44,94,57,49,131,142,74,100,132,2
102,105,76,83,93,94,84,98,115,94,67,96,85,3
115,114,94,90,93,111,88,102,106,83,78,104,81,3
88,93,73,65,70,78,72,81,90,65,67,87,70,7
111,111,91,94,92,108,80,99,96,78,79,96,75,3
94,98,72,76,80,96,80,95,100,81,75,100,79,4
49,115,113,142,44,100,50,39,133,143,75,104,137,2
34,115,124,120,47,118,50,36,122,125,125,118,129,2
31,131,135,128,47,122,43,29,122,125,104,113,100,2
40,106,105,102,60,96,68,71,87,63,54,74,54,2
98,102,79,94,97,96,84,103,122,92,67,96,83,3
111,115,94,98,97,108,92,112,118,92,75,104,79,3
120,120,98,94,97,122,92,112,108,88,83,96,79,3
106,111,87,83,84,104,84,95,104,81,79,104,75,7
59,78,65,65,53,75,56,54,75,63,67,77,71,5
91,96,78,74,76,100,84,95,96,75,78,100,78,4
91,96,74,81,80,96,84,95,100,79,78,100,81,4
29,133,143,139,46,128,44,32,128,137,78,104,129,2
36,118,121,121,50,118,48,34,118,129,122,122,125,2
71,75,56,59,68,77,67,79,85,62,63,84,63,7
95,96,78,74,68,85,71,79,85,67,70,80,70,7
75,79,63,56,64,89,71,79,85,75,70,88,74,7
51,75,63,96,46,77,55,51,104,112,59,84,70,5
48,71,59,59,60,85,51,45,74,62,133,96,63,5
95,96,79,79,84,104,82,96,100,78,83,105,83,4
87,93,75,100,48,104,82,100,92,78,86,114,83,3
32,118,125,121,48,122,49,34,117,125,113,114,131,2
40,104,100,83,63,88,66,63,80,59,57,75,53,2
32,122,125,129,43,114,42,34,114,124,119,101,73,2
32,122,129,129,56,105,59,60,79,64,58,67,55,2
83,84,70,66,70,82,71,77,82,68,69,82,69,7
71,88,70,70,59,93,63,63,86,72,73,85,73,5
49,69,55,63,59,68,56,51,75,68,58,74,65,5
108,110,86,83,83,119,97,115,114,87,94,115,94,3
91,101,75,79,83,97,82,92,101,80,83,106,87,4
45,105,105,120,46,89,50,43,105,111,72,94,91,2
77,90,64,64,71,78,74,79,82,62,61,74,61,7
102,105,80,80,50,115,80,89,94,83,92,113,74,3
53,101,101,122,44,98,57,55,111,102,78,83,63,2
63,85,73,58,67,78,64,66,64,54,52,71,56,7
67,70,55,55,63,67,64,69,78,54,52,67,59,7
79,82,65,62,70,74,68,73,78,57,56,71,56,7
84,82,69,69,74,86,72,81,90,72,74,87,78,7
84,85,69,69,67,90,72,77,90,72,74,87,78,7
53,74,65,69,57,82,53,46,94,98,96,100,117,5
49,89,87,115,42,102,50,46,111,120,117,96,96,2
37,105,115,129,42,102,44,31,115,124,96,96,107,2
89,98,72,83,60,113,84,95,100,78,92,109,71,3
73,98,83,98,57,87,68,75,83,63,58,77,54,2
55,78,65,68,53,91,53,45,100,107,104,100,108,2
37,102,102,102,44,104,50,42,96,96,121,104,96,2
112,118,92,88,92,118,97,116,113,92,96,117,92,3
112,118,88,85,88,113,93,111,109,87,92,122,89,3
71,75,56,56,68,70,67,72,74,58,55,73,55,7
79,87,74,74,60,89,71,79,89,75,70,88,74,7
31,104,110,107,43,100,44,32,104,104,92,104,107,2
116,118,96,96,97,117,95,113,127,96,94,119,94,3
111,109,87,87,97,122,95,109,117,89,90,105,83,3
72,70,54,54,63,73,63,71,76,55,57,75,57,7
72,77,54,54,63,76,63,75,80,59,60,79,60,7
68,70,54,54,67,73,63,71,73,55,60,75,60,7
72,74,54,54,67,73,66,75,76,59,60,82,64,7
68,74,54,58,67,73,66,71,73,55,57,72,57,7
72,70,58,58,71,73,70,71,73,59,60,72,64,7
68,93,79,79,63,88,70,79,92,81,75,93,79,7
68,89,75,71,67,88,66,71,84,70,79,90,75,5
72,77,67,67,67,80,66,71,73,66,72,82,68,5
34,104,108,112,44,104,43,32,104,118,116,101,120,2
113,112,89,89,90,114,92,112,114,94,90,114,94,3
75,76,59,59,66,82,63,77,86,64,55,78,65,7
83,88,70,66,78,86,75,81,82,68,69,93,73,7
75,88,74,78,66,93,75,77,79,60,73,85,62,4
32,100,107,103,40,105,42,30,105,109,119,101,104,2
112,114,90,94,92,114,93,111,114,87,87,111,83,3
95,97,79,68,75,89,67,71,70,48,68,71,54,7
77,82,60,57,67,78,70,75,82,62,57,82,57,7
77,82,64,60,71,78,63,75,82,65,61,78,57,7
70,72,57,60,71,82,70,79,85,65,61,78,65,7
51,101,113,116,46,97,53,43,105,115,79,106,113,2
75,78,58,62,67,78,64,73,78,61,59,79,59,7
84,89,69,73,78,90,76,89,94,76,67,91,74,7
31,101,119,122,44,106,47,34,111,124,107,104,121,2
120,120,94,94,97,122,101,112,122,92,96,118,96,3
106,111,83,83,84,104,84,99,113,85,83,109,87,4
77,74,57,57,64,75,64,75,75,56,58,77,54,7
77,74,57,61,64,75,64,68,71,56,54,74,54,7
81,82,65,65,72,83,76,79,87,63,62,85,67,7
87,91,74,63,68,93,71,79,70,50,66,88,55,7
68,75,56,56,64,74,67,75,74,58,59,76,63,7
75,79,63,59,68,74,71,72,81,67,55,76,63,7
91,96,81,67,68,104,75,87,85,67,89,104,78,4
61,104,103,110,46,100,55,48,104,112,74,100,107,2
34,104,110,107,43,104,44,32,109,112,85,104,114,2
107,109,83,87,88,108,86,109,122,92,86,119,90,4
79,100,83,108,44,92,74,83,104,107,72,97,94,2
109,104,81,85,86,110,83,108,105,86,87,114,87,4
79,80,63,59,66,86,67,77,75,60,62,78,55,7
75,76,59,63,66,75,67,77,82,60,62,74,62,7
32,108,122,92,66,90,67,70,86,60,73,85,65,4
103,105,86,90,92,105,97,115,124,97,76,125,102,3
108,110,94,90,83,119,89,115,114,87,98,120,91,3
77,86,68,60,67,82,70,79,82,58,65,82,65,7
77,75,60,57,63,78,67,75,78,58,57,78,61,7
70,72,57,57,63,85,67,79,82,62,65,78,61,7
77,86,60,60,63,82,70,79,74,55,57,78,54,7
115,124,101,97,93,125,97,120,120,98,85,122,96,3
115,114,87,87,85,120,84,111,111,87,92,113,88,4
75,78,62,62,67,74,64,73,78,61,56,75,59,7
75,78,55,58,67,74,64,77,78,61,59,79,63,7
67,101,94,101,53,90,64,73,90,68,63,87,81,4
115,125,98,102,92,104,92,116,122,96,67,109,92,3
120,120,98,91,84,122,88,107,113,88,92,109,83,4
77,78,57,57,68,79,68,75,79,59,58,77,62,7
85,94,76,83,76,100,71,103,122,99,87,123,100,1
99,104,85,99,92,85,79,103,113,92,59,73,63,4
99,104,81,78,80,100,79,95,96,75,81,96,74,4
75,79,59,59,64,74,67,75,81,62,59,80,63,7
83,83,67,63,71,85,71,83,81,67,63,80,63,7
79,79,59,56,68,85,67,75,77,58,85,100,70,7
99,104,81,78,76,100,79,95,96,75,59,88,78,4
72,77,58,58,63,80,66,79,80,63,64,86,64,7
83,85,62,67,71,84,66,79,84,63,64,82,64,7
116,128,100,100,71,117,66,113,127,100,98,124,98,1
79,80,66,59,66,93,67,77,86,64,73,85,65,7
100,104,81,81,82,101,87,99,101,83,83,105,80,4
71,88,70,74,63,90,59,57,97,86,90,97,90,5
73,75,60,57,63,78,67,75,78,58,61,78,61,7
88,93,68,64,71,105,78,88,93,69,76,90,76,7
81,86,64,60,71,93,78,84,97,80,68,98,83,7
81,82,60,64,67,93,78,88,97,83,76,98,83,7
66,93,79,83,59,93,60,60,93,90,87,98,87,5
57,97,86,86,59,97,60,56,93,80,79,86,72,5
112,130,98,98,67,124,67,115,119,94,102,125,102,1
70,75,60,72,75,70,63,75,89,76,61,82,68,7
102,105,83,80,82,98,84,102,98,79,81,104,81,4
115,119,101,101,67,120,68,115,125,98,99,122,99,1
111,124,101,101,67,125,68,111,120,98,96,128,103,1
71,78,62,58,63,82,68,77,74,65,67,83,63,7
94,94,72,68,72,91,76,91,96,70,67,89,71,4
85,90,72,76,80,96,76,91,96,74,75,89,67,4
89,94,72,65,72,104,76,91,83,63,83,109,75,7
89,94,76,83,68,100,64,99,118,96,75,113,92,1
94,106,83,98,72,104,68,112,122,99,87,118,96,1
94,102,83,79,64,113,60,91,96,81,96,109,79,1
83,87,70,81,84,81,75,87,93,75,63,80,66,7
99,104,85,81,76,100,84,95,93,75,78,104,78,4
79,87,70,67,76,81,63,68,93,75,66,73,66,5
75,85,62,62,71,92,66,79,76,63,72,90,64,7
87,85,71,79,79,84,66,87,100,78,75,93,72,7
58,81,71,71,55,76,59,60,84,74,68,82,75,5
54,85,71,71,59,84,52,49,88,74,75,90,68,5
83,93,75,75,67,96,63,87,112,89,75,110,98,1
91,100,75,87,71,92,66,104,112,92,86,119,94,1
116,123,100,100,67,122,66,109,122,100,98,130,98,1
79,84,63,59,74,86,67,81,82,64,65,82,65,7
87,84,70,78,78,93,75,88,101,79,83,101,80,7
53,84,74,78,52,79,52,51,90,72,69,78,65,5
109,117,96,96,66,119,67,112,124,98,101,119,94,1
109,112,96,100,66,114,67,108,130,101,101,119,97,1
113,122,96,89,63,130,71,108,97,75,97,119,87,1
91,93,72,68,63,93,78,92,89,69,68,94,68,4
51,79,75,75,52,82,50,53,74,69,57,74,61,5
108,130,101,98,63,124,63,111,124,101,98,125,98,1
112,119,98,101,71,124,63,111,129,101,98,120,102,1
112,130,101,101,67,129,67,120,129,101,102,120,102,1
75,85,65,65,67,86,64,77,78,65,67,83,67,7
92,97,80,83,82,102,80,94,111,83,78,104,85,7
92,101,83,83,82,102,84,98,111,83,81,104,88,3
53,82,73,69,57,78,53,52,78,61,59,75,63,5
111,119,101,101,67,115,68,111,120,98,99,122,99,1
71,70,58,58,60,64,64,66,67,57,56,67,52,7
94,94,68,65,64,91,71,87,87,63,71,96,67,4
102,106,87,79,68,96,80,95,96,81,67,96,79,4
98,106,83,61,57,104,71,83,63,41,83,81,46,3
62,78,61,65,64,75,56,68,87,67,75,89,71,5
111,115,98,102,68,122,68,112,122,99,100,123,100,1
66,64,57,57,64,67,60,68,67,52,54,70,58,7
83,83,67,63,68,85,71,79,85,62,63,84,63,7
91,100,78,78,80,89,79,91,100,79,74,96,78,7
68,67,56,56,60,70,59,64,70,58,55,73,59,7
68,67,56,56,64,67,63,68,70,58,55,69,55,7
87,96,75,79,79,84,74,91,96,81,64,82,79,4
107,123,100,100,71,122,63,109,122,96,94,114,94,1
107,118,96,96,67,117,63,104,112,92,90,119,94,1
111,123,104,104,67,122,66,113,122,103,98,124,98,1
111,118,100,100,71,117,70,113,122,103,101,130,98,1
79,76,59,44,52,90,63,66,65,49,80,82,55,5
109,122,96,89,63,119,63,99,101,79,94,114,90,1
88,90,72,72,79,93,78,88,97,73,72,94,72,4
88,93,72,72,75,93,82,88,93,73,76,94,72,4
81,86,64,64,67,85,67,84,82,65,65,86,68,7
57,82,68,75,59,101,70,84,105,90,91,120,102,5
60,93,79,83,67,105,89,106,124,97,102,115,91,3
88,93,73,65,70,94,76,85,82,65,67,91,67,4
79,85,65,69,70,86,72,85,98,76,70,96,85,7
102,114,90,80,70,115,84,102,102,83,96,113,92,3
60,93,80,90,67,102,80,94,111,91,96,118,103,3
84,101,87,90,89,120,97,115,115,91,103,122,81,1
106,119,97,97,63,125,68,111,120,98,96,122,96,1
89,94,72,72,80,96,80,91,96,74,71,96,71,4
89,94,72,68,68,91,76,87,87,67,67,89,67,4
81,86,65,65,64,83,68,79,83,59,67,81,62,7
62,74,57,57,64,75,60,54,91,78,54,77,75,5
98,106,91,94,64,104,64,103,118,92,92,113,92,1
106,120,94,102,68,118,68,112,122,99,96,123,100,1
87,91,70,70,76,89,71,87,89,67,66,88,70,4
79,83,63,67,68,81,71,83,77,62,63,76,66,7
79,91,78,78,84,93,84,99,104,75,59,100,85,7
87,91,70,74,76,89,79,91,109,83,78,96,85,7
103,118,99,96,68,118,67,107,123,100,92,122,96,1
112,118,96,85,68,118,71,107,109,83,96,122,96,1
87,89,67,67,75,88,66,79,76,59,64,82,57,7
79,81,67,67,67,80,70,79,84,66,64,82,64,7
103,109,83,92,88,112,86,113,127,96,94,124,101,3
103,118,96,96,67,112,66,104,117,92,79,101,83,1
111,118,100,96,67,117,74,113,112,96,98,119,98,1
96,104,85,78,78,101,87,95,105,86,83,105,90,7
100,112,92,96,66,105,63,91,105,83,73,97,73,1
113,117,96,96,66,114,63,108,114,94,94,119,97,1
113,117,96,100,66,114,67,108,119,98,97,124,97,1
109,122,100,96,70,119,67,108,119,98,94,119,94,1
73,72,57,60,71,74,63,71,78,58,54,78,61,7
95,110,90,90,59,114,57,92,101,87,83,94,76,1
95,110,90,86,59,105,57,92,105,87,83,94,83,1
88,110,90,90,63,105,60,97,119,97,83,106,98,1
71,74,58,58,63,74,64,73,78,57,56,75,56,7
92,110,87,87,57,94,57,81,90,76,74,91,78,1
88,101,87,83,57,90,57,81,94,76,78,91,78,1
92,114,87,83,57,106,53,89,102,83,88,108,81,1
111,115,94,94,72,118,71,103,108,92,87,104,87,1
106,120,98,94,64,118,64,112,113,96,96,118,96,1
79,91,78,78,53,96,55,72,85,75,78,80,70,1
103,118,92,96,64,109,67,107,118,96,81,108,92,1
107,122,96,99,76,123,67,111,123,96,100,122,96,1
72,74,54,54,67,73,63,67,73,55,57,68,57,7
75,74,58,54,63,73,66,71,76,55,57,72,60,7
83,89,71,67,67,92,78,91,108,85,86,114,94,7
91,104,87,87,59,104,56,91,104,85,86,101,79,1
71,69,55,55,66,68,67,73,72,57,62,85,76,7
71,76,55,55,63,72,63,73,82,64,76,105,83,7
71,76,55,59,63,72,67,77,75,68,80,110,83,7
71,84,78,74,70,82,63,66,86,72,73,89,69,7
104,104,92,96,70,110,71,103,105,86,90,114,90,1
91,104,85,78,52,101,56,84,93,79,83,105,80,1
109,122,96,89,63,114,67,99,101,79,97,114,80,1
109,122,96,100,66,114,63,108,124,98,80,110,94,1
88,97,79,72,63,101,74,79,89,73,79,82,65,7
73,86,68,72,75,89,67,71,97,83,65,82,87,7
103,114,90,98,87,114,85,106,119,90,94,111,91,3
70,90,75,75,52,85,50,71,89,80,76,86,79,1
84,97,83,79,49,105,53,84,93,76,83,102,79,1
112,124,98,94,67,114,67,106,114,87,91,111,87,1
106,110,87,87,89,115,88,106,106,87,81,104,85,3
79,93,73,73,63,82,64,73,78,61,59,75,67,7
79,101,76,76,50,94,50,66,86,72,74,79,70,1
67,89,73,73,50,82,50,66,82,76,74,79,74,1
79,93,73,73,50,90,57,77,98,83,78,104,81,1
71,85,65,65,60,78,60,66,78,68,67,71,67,7
98,98,79,91,92,108,88,107,122,92,83,109,87,3
111,111,91,91,88,113,88,112,113,92,83,109,87,3
106,106,87,87,88,104,84,103,104,81,79,100,79,3
102,115,87,79,84,104,84,95,96,74,79,100,83,3
73,86,76,79,60,100,64,95,113,92,75,89,79,1
111,120,98,98,68,122,71,112,122,92,96,123,100,1
73,90,79,72,64,79,60,61,79,70,79,81,79,5
95,113,88,96,71,118,79,111,113,92,96,112,92,1
71,91,74,74,50,85,51,68,77,71,74,88,70,1
68,83,74,85,64,81,59,72,89,79,70,80,70,1
112,122,103,92,71,123,71,111,128,96,92,122,100,1
103,113,88,88,60,128,71,107,118,96,100,122,100,1
75,104,92,88,64,113,51,58,104,83,133,112,114,2
87,100,87,83,48,92,49,83,96,78,79,90,75,1
72,85,75,79,59,80,52,71,88,74,75,93,83,1
95,109,87,92,67,104,63,100,117,92,94,110,90,1
111,128,100,96,71,122,74,113,122,96,94,124,101,1
99,118,96,96,75,112,70,96,112,96,83,105,98,5
100,104,81,85,90,101,87,103,105,86,87,110,87,3
96,100,78,78,90,105,83,95,105,83,80,105,83,3
104,112,92,85,52,101,56,84,93,79,76,89,76,1
91,100,85,78,49,93,52,77,90,75,80,85,69,1
71,88,78,74,49,86,49,73,93,75,76,89,76,1
96,112,89,85,56,110,56,84,105,86,90,105,87,1
87,108,85,85,63,101,56,84,105,86,87,110,83,1
87,100,85,85,63,105,59,81,105,86,87,105,87,1
53,108,114,125,46,110,46,32,119,139,136,110,140,2
40,112,125,133,46,119,46,30,114,135,140,114,133,2
96,112,92,92,74,105,67,84,110,98,90,97,87,5
49,76,74,66,52,75,52,54,72,64,69,74,65,5
99,101,83,83,83,105,85,97,101,76,83,102,76,3
99,101,83,90,87,110,85,102,101,87,91,102,87,3
103,119,90,90,59,114,63,102,114,90,83,115,94,1
63,79,72,68,52,82,63,67,74,69,76,86,65,7
106,114,94,80,85,106,88,102,106,79,81,104,81,3
97,105,80,83,85,106,84,102,102,79,81,100,85,3
97,105,94,94,57,111,57,94,102,83,88,104,78,1
79,93,76,76,50,98,53,77,90,76,78,91,67,1
79,89,76,73,47,94,50,73,86,72,74,83,70,1
67,82,65,73,53,86,53,69,94,76,70,87,78,1
97,114,87,90,67,115,60,89,102,83,88,91,74,1
97,114,90,97,74,111,68,106,120,102,92,113,99,1
102,119,97,104,78,111,72,111,125,102,92,118,103,1
111,124,101,97,67,120,68,111,115,94,99,122,92,1
102,106,83,83,88,104,84,103,104,81,83,100,83,3
102,106,79,79,84,100,88,99,100,81,83,100,83,3
94,111,91,83,50,104,50,75,91,78,79,85,67,1
66,82,72,76,53,91,53,75,87,78,75,93,79,1
77,90,79,83,64,100,68,87,96,81,87,109,87,1
112,118,88,88,80,109,84,99,104,79,92,112,85,3
99,104,88,81,84,104,84,99,109,83,89,108,81,3
91,108,88,85,50,100,51,75,85,75,89,100,78,1
83,100,85,78,60,96,59,83,100,83,85,96,81,1
57,96,96,88,56,100,55,58,93,83,92,100,81,5
61,108,99,92,71,109,63,64,96,79,96,104,96,5
99,109,83,83,84,104,86,100,112,85,83,105,86,3
72,85,75,75,51,92,49,71,88,74,75,90,72,1
83,93,75,79,51,88,52,79,92,81,72,82,75,1
75,96,79,79,63,100,56,79,96,81,86,101,75,1
83,96,79,83,67,96,59,83,100,85,83,93,83,1
95,113,92,87,63,112,63,100,117,92,94,114,94,1
58,104,100,100,59,92,59,60,104,96,72,97,90,5
95,96,79,79,75,104,74,87,100,81,90,97,83,4
96,104,81,81,86,97,83,95,105,83,76,101,76,3
79,96,78,81,52,82,49,66,86,72,73,89,73,1
71,84,74,70,52,86,52,70,86,72,73,89,73,1
71,80,70,70,56,86,56,73,90,79,73,85,76,1
71,84,70,74,56,86,59,77,97,83,69,93,80,1
79,88,78,70,59,93,63,73,93,79,87,105,90,1
96,112,89,92,63,114,67,103,114,94,97,119,94,1
104,122,96,96,63,114,75,108,110,94,94,114,90,1
79,92,81,85,70,97,63,66,101,86,87,105,94,1
67,104,96,96,59,105,63,66,97,86,83,97,80,5
60,96,92,96,59,97,59,60,93,90,83,97,87,5
95,105,83,83,87,101,89,102,110,87,91,106,91,3
70,86,72,75,59,93,53,71,93,76,72,78,76,1
103,119,98,98,75,119,70,102,114,94,91,115,94,1
99,110,94,79,63,114,67,84,105,90,94,111,102,1
70,90,72,90,59,85,60,71,97,87,72,90,91,5
97,110,83,80,85,98,84,98,102,79,81,104,81,3
92,101,90,83,63,102,60,81,90,79,85,108,88,1
102,114,90,94,67,115,72,106,115,94,92,118,96,1
106,119,94,90,70,115,72,106,120,94,96,122,92,1
106,114,94,90,67,115,76,106,111,98,99,122,96,1
97,114,90,87,74,115,76,102,125,102,96,118,103,1
92,110,94,97,70,131,88,111,102,76,103,122,85,1
67,93,83,80,47,90,53,62,82,83,85,96,81,5
71,101,90,90,74,106,64,73,106,87,96,108,88,5
115,115,94,98,92,122,97,116,113,88,96,118,83,3
106,111,91,98,76,108,84,107,122,96,96,118,100,3
95,104,81,88,84,104,88,103,109,92,81,108,92,3
71,83,74,74,53,89,51,68,81,71,78,84,74,1
103,113,92,92,71,123,71,103,113,92,92,122,96,1
103,118,92,96,71,118,71,107,113,96,96,117,96,1
87,108,88,81,76,104,75,95,100,83,89,104,85,4
89,90,68,72,68,87,68,79,87,67,62,81,62,4
106,115,91,87,88,118,88,107,113,88,83,113,87,3
49,71,65,65,53,71,56,54,67,63,67,70,67,5
107,113,85,78,80,104,79,95,96,75,85,96,70,4
91,100,74,74,76,100,75,91,96,71,74,92,70,4
103,108,88,85,84,113,88,107,104,87,89,112,92,3
61,87,78,81,80,96,84,99,104,83,85,104,85,3
91,96,71,71,79,88,78,87,88,66,68,93,68,4
100,108,85,78,78,101,83,95,97,72,80,101,76,4
79,84,63,66,70,86,63,73,110,98,108,119,129,2
79,88,66,66,66,97,59,60,119,116,122,119,136,2
104,112,85,89,86,114,92,108,110,86,87,110,87,3
99,105,83,86,79,110,82,102,101,80,79,102,79,3
95,93,75,72,83,101,82,92,93,73,76,94,72,4
34,119,131,131,46,119,44,37,124,136,135,131,135,2
