@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,8,12,16,20,22,25-26,30,33,36-37'

@attribute Sp11 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp18 numeric
@attribute Sp23 numeric
@attribute Sp27 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp43 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
88,87,98,83,87,88,85,99,88,107,99,88,87,3
92,91,115,94,91,88,92,112,84,103,111,93,92,3
68,79,62,76,76,74,78,79,75,79,83,84,83,5
80,78,95,78,78,79,75,95,78,96,91,74,70,4
76,67,87,70,67,67,67,79,78,87,83,70,66,4
84,81,99,81,78,79,79,99,82,96,96,86,81,3
60,74,61,78,81,79,79,99,82,96,96,82,85,5
71,67,79,67,63,67,67,72,74,75,79,70,66,7
88,87,103,87,87,85,81,96,92,103,103,87,83,3
82,85,100,85,78,83,79,95,82,102,102,78,80,4
82,78,100,85,85,75,83,103,53,56,92,82,83,3
90,85,109,85,89,90,90,112,93,115,111,89,87,3
90,89,104,85,81,83,83,103,89,106,106,89,83,3
86,85,104,81,81,83,86,99,93,106,111,89,87,3
86,89,104,85,85,86,86,103,89,106,102,85,87,3
82,78,96,81,81,79,79,99,89,106,102,85,83,3
92,86,108,86,86,87,87,106,88,106,102,84,91,3
88,91,106,87,87,92,85,99,88,107,103,84,83,3
68,68,85,72,68,74,70,83,75,87,83,75,67,7
88,99,116,99,96,92,92,103,90,109,109,90,92,3
71,81,103,88,88,92,79,107,49,37,43,66,85,2
88,88,107,85,85,92,87,103,90,113,109,86,89,3
92,92,112,85,85,92,87,103,86,109,109,82,85,3
