@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R5,15,17-19,23-24,27,29,31,35,37'

@attribute Sp15 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp29 numeric
@attribute Sp31 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp39 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
52,110,52,45,110,101,83,97,70,97,97,2
95,119,96,117,114,114,94,114,97,114,114,3
90,114,92,112,114,114,90,114,89,114,110,3
90,114,92,108,114,119,90,114,85,110,105,3
90,114,92,108,119,105,83,110,85,105,101,3
74,79,71,77,82,86,68,74,63,74,67,7
56,65,59,54,62,65,49,74,57,67,70,5
92,124,97,115,119,114,90,120,88,111,102,3
42,124,44,34,124,124,136,125,44,125,125,2
44,115,44,31,131,125,128,113,50,122,133,2
44,111,50,40,106,106,102,100,64,96,91,2
50,102,64,69,94,86,65,87,68,75,75,2
53,94,68,77,86,78,61,75,64,75,75,7
92,104,84,95,96,96,78,96,84,96,100,4
72,96,84,91,96,100,85,96,84,96,93,4
44,128,43,29,128,118,125,123,44,118,118,2
47,118,50,36,118,122,121,118,48,118,118,2
97,118,88,107,108,104,81,96,79,100,104,3
88,104,84,95,104,104,81,96,84,100,104,7
84,104,84,103,104,96,78,104,84,96,85,7
57,71,60,61,71,75,63,85,59,77,81,5
71,93,79,91,96,100,79,96,78,96,100,4
76,96,84,95,100,96,79,96,78,100,104,4
50,93,63,58,104,128,137,104,82,100,92,2
64,81,67,72,77,74,58,80,63,69,69,7
71,74,67,72,70,74,58,69,63,69,73,7
64,74,67,75,77,81,62,73,66,76,84,7
88,96,79,95,100,104,79,92,82,96,92,7
79,100,82,91,104,104,81,97,79,105,105,4
67,73,66,71,73,76,63,72,67,79,82,7
71,96,78,83,84,80,66,97,79,90,82,7
75,80,70,83,88,88,74,90,75,90,97,7
55,76,56,53,84,84,70,72,56,79,82,5
82,101,83,95,97,97,75,110,85,101,101,4
46,105,49,37,114,105,116,89,50,97,105,2
66,75,63,70,75,72,53,67,60,70,74,7
63,72,67,66,72,68,53,70,63,70,74,7
74,82,75,84,86,90,72,82,70,85,89,7
82,97,75,84,93,97,72,85,74,82,85,7
78,90,75,88,97,93,75,93,74,89,85,7
66,82,59,60,82,82,68,85,57,82,82,5
83,114,89,111,114,110,83,115,97,115,111,3
83,110,85,97,101,101,80,111,88,106,102,3
67,74,63,67,74,78,58,71,68,71,74,7
75,85,74,79,89,93,73,74,68,82,86,7
71,82,70,75,85,82,69,90,68,86,86,7
56,82,53,53,78,78,69,86,57,78,78,5
56,78,53,49,78,89,87,94,41,98,102,5
82,106,88,98,106,106,87,108,88,108,113,3
93,115,97,115,115,120,94,113,92,118,122,3
63,71,68,73,71,74,57,75,68,71,71,7
78,82,76,85,86,94,76,75,68,79,83,7
70,86,68,73,86,86,72,87,68,87,87,5
60,78,57,59,78,82,68,87,56,83,79,5
47,115,47,31,106,94,87,113,43,108,104,2
84,113,88,103,108,108,88,113,88,109,109,3
88,108,88,103,108,113,88,109,88,109,109,3
60,104,71,83,100,100,81,109,71,93,89,2
68,87,64,71,87,87,74,89,67,89,85,5
53,83,60,54,83,83,78,85,63,100,100,5
80,85,79,95,96,96,75,88,78,84,92,7
71,96,71,75,93,93,79,92,78,96,88,5
63,92,70,75,84,73,55,75,63,72,75,7
79,84,78,83,92,96,78,82,75,97,105,7
63,88,66,63,80,80,63,86,71,79,75,5
95,110,96,112,119,114,94,114,93,114,114,3
95,119,96,112,119,114,94,119,97,119,119,3
99,114,96,112,114,119,90,119,97,114,114,3
63,75,67,81,82,82,64,78,67,82,82,7
70,82,71,81,86,79,64,85,74,82,85,7
74,79,67,73,79,86,60,85,67,85,89,7
78,82,75,84,82,97,75,93,78,93,93,7
66,90,63,70,86,82,72,89,67,93,89,5
75,74,67,67,70,70,51,71,64,71,71,7
67,85,67,79,85,89,69,86,72,86,90,7
63,89,70,84,89,85,73,102,76,98,98,5
71,89,74,84,97,97,76,94,72,98,94,4
71,97,74,88,97,89,73,98,68,94,98,4
75,97,74,79,89,85,65,94,68,98,94,4
46,101,44,31,105,110,129,106,47,106,111,2
93,102,84,106,111,106,79,108,84,113,113,4
67,78,68,73,78,82,61,75,64,75,79,7
70,78,72,81,82,82,65,83,71,87,83,7
74,98,68,89,94,98,87,108,76,108,108,4
44,106,44,31,111,111,128,104,46,108,104,2
80,113,88,103,108,104,78,113,88,109,100,4
80,108,84,99,104,91,74,109,84,100,93,4
72,104,76,91,100,96,81,104,75,109,104,4
68,77,67,75,74,77,58,80,70,80,76,7
40,109,41,29,113,113,129,104,46,108,108,2
64,109,63,64,93,85,67,108,52,92,80,2
97,112,90,109,112,108,85,114,92,119,110,3
67,76,70,79,76,80,63,82,71,82,86,7
71,73,66,75,76,80,63,75,67,75,75,7
99,114,87,103,105,114,90,85,85,105,124,3
66,82,67,77,75,75,57,85,70,82,82,7
67,82,63,75,82,78,62,78,68,78,74,7
46,101,53,43,97,93,90,90,64,86,90,2
67,85,74,84,85,93,65,98,76,94,86,4
70,78,64,73,78,94,76,79,64,75,79,7
78,94,76,85,94,86,65,91,76,91,91,7
70,125,72,115,120,111,91,128,76,122,122,1
88,113,84,107,108,108,85,104,84,104,104,4
84,108,84,99,108,104,81,104,88,104,100,4
68,87,71,83,87,83,67,93,79,85,81,7
64,75,68,75,75,79,59,81,67,81,81,7
72,128,80,116,128,128,99,123,75,123,128,1
64,75,68,83,87,100,81,77,67,77,96,4
72,100,76,99,104,104,78,96,79,100,100,4
72,91,71,91,87,91,70,93,75,89,93,4
68,77,71,75,74,77,58,73,70,76,80,7
64,113,67,99,109,109,87,127,66,122,117,1
76,77,75,87,96,100,79,66,63,66,73,4
84,108,82,100,104,104,81,105,87,105,101,4
79,96,78,91,96,92,70,101,79,101,97,4
67,80,70,79,80,80,63,90,75,93,86,7
75,96,66,91,104,108,92,86,67,105,119,1
70,93,71,88,93,82,64,89,78,93,85,4
78,101,79,95,101,97,72,105,82,97,93,4
70,82,71,77,82,82,64,93,78,97,97,7
63,82,67,70,90,82,64,97,74,101,101,7
59,97,56,57,97,97,86,97,60,93,93,5
66,124,67,112,124,124,98,119,63,124,124,1
63,86,63,66,62,65,53,82,70,78,70,7
63,75,67,66,72,68,57,78,67,74,74,7
83,78,74,92,93,105,83,78,64,82,102,7
87,105,82,97,101,105,83,102,84,102,98,4
67,97,74,88,97,101,83,98,84,102,106,7
67,97,74,84,101,101,80,102,80,106,102,7
67,101,74,88,101,93,69,106,76,102,94,7
71,82,67,71,82,82,65,82,68,78,82,5
63,85,60,60,93,93,87,90,60,98,98,5
67,129,63,106,119,105,87,125,68,120,111,1
67,74,68,77,74,78,61,83,68,79,83,7
67,78,68,69,74,71,54,75,64,75,75,7
68,79,64,79,83,79,59,85,71,89,77,7
76,79,68,83,87,91,81,77,67,81,89,7
72,87,68,75,87,91,74,81,63,85,93,5
64,83,60,61,83,79,70,77,59,67,67,5
57,83,56,54,87,87,70,85,55,85,85,5
68,79,71,79,87,79,59,74,63,77,81,7
80,96,79,95,104,100,79,84,74,100,104,7
56,85,55,54,85,85,71,80,56,84,88,5
64,123,67,111,123,128,100,127,70,127,127,1
63,80,56,53,73,84,66,79,56,75,82,5
71,84,74,79,84,84,66,97,75,93,90,7
71,104,78,91,92,66,41,105,75,97,68,3
67,122,66,109,117,112,96,119,71,119,114,1
71,112,66,109,122,122,100,114,67,124,130,1
71,127,66,113,122,127,100,119,63,130,130,1
66,79,67,84,86,86,64,85,63,85,85,7
56,79,59,51,79,75,64,85,57,82,78,5
63,68,63,66,68,75,57,74,63,70,74,7
59,93,60,60,85,85,80,90,64,90,82,5
49,67,50,53,74,82,69,71,53,78,82,5
59,82,53,56,82,82,65,78,53,78,78,5
67,119,67,111,119,119,101,120,68,115,115,1
67,119,63,111,124,124,101,125,68,125,125,1
67,70,60,67,70,70,58,71,60,67,64,7
78,90,76,94,94,94,68,91,80,91,91,4
78,106,76,89,98,90,79,96,80,100,96,4
84,108,80,99,108,108,85,109,84,113,104,3
84,108,80,99,104,87,59,104,84,104,81,3
53,75,53,51,75,71,59,74,55,70,70,5
68,128,68,116,122,122,99,123,67,123,118,1
84,100,84,103,104,109,92,100,86,96,108,3
53,74,55,54,70,70,58,73,56,69,69,5
53,70,55,58,70,74,58,69,56,69,73,5
64,123,67,107,118,123,100,122,66,122,122,1
64,118,67,107,123,123,100,122,63,122,122,1
64,123,71,107,118,113,96,122,63,117,117,1
68,123,71,111,123,123,100,122,66,127,122,1
71,88,78,96,92,88,70,90,79,90,93,4
59,100,74,83,92,80,70,101,75,97,86,4
55,69,52,56,73,73,59,68,56,72,72,5
55,73,56,56,73,73,59,72,56,72,75,5
71,122,70,113,122,117,100,119,71,119,119,1
52,93,63,70,97,97,83,105,89,114,124,5
75,82,70,84,85,93,76,82,64,78,78,4
67,78,60,60,78,85,73,74,64,86,94,5
56,85,60,63,82,78,69,86,60,98,98,5
67,124,63,111,119,124,97,120,68,125,120,1
63,119,67,111,124,124,94,125,68,120,131,1
59,82,60,71,74,74,58,78,68,78,71,7
78,86,76,85,90,94,72,87,76,91,91,4
82,106,80,102,111,115,94,113,80,113,113,3
70,111,80,94,102,90,68,113,88,118,108,3
80,91,80,91,96,91,70,96,79,96,93,4
76,91,71,87,87,91,70,89,71,89,89,4
80,91,76,87,87,91,63,89,75,89,89,4
72,87,68,79,83,83,67,81,67,81,81,7
64,108,71,75,83,71,59,123,84,104,93,5
80,118,84,112,118,128,103,109,75,113,113,3
97,128,88,116,122,108,81,123,79,118,113,1
72,128,71,112,122,118,96,118,71,118,118,1
64,113,68,91,96,91,74,118,67,109,89,1
76,85,75,87,89,89,67,80,66,76,88,4
71,77,71,75,81,74,54,73,63,80,84,7
60,74,59,54,77,93,75,84,63,76,80,5
71,123,84,99,104,93,71,122,86,122,112,3
71,118,71,107,118,118,96,117,70,117,122,1
75,88,70,83,84,84,66,79,63,72,79,4
67,84,66,75,80,76,63,90,67,90,82,7
67,112,63,109,122,117,96,101,67,114,110,1
63,122,63,100,117,122,100,114,67,110,119,1
75,117,74,113,117,122,100,119,71,114,119,1
70,82,71,77,86,86,64,97,82,97,93,7
63,105,59,91,101,110,90,101,57,101,105,1
63,101,59,95,110,114,90,101,57,105,110,1
70,110,59,99,110,110,90,114,57,105,105,1
66,105,67,95,101,101,86,93,67,89,85,1
74,114,71,112,119,119,98,119,70,119,119,1
67,82,63,71,74,74,58,71,68,74,74,7
67,93,74,88,89,97,80,106,88,111,111,7
71,93,78,92,101,97,76,102,80,102,90,7
96,129,93,115,124,114,94,115,88,120,115,3
59,105,60,88,110,110,87,94,57,98,106,1
93,120,84,111,115,115,98,122,88,122,122,3
57,102,53,89,106,106,83,96,53,104,108,1
64,75,64,71,67,71,59,74,67,74,74,7
64,71,68,71,75,75,56,74,63,74,74,7
72,122,64,112,122,122,96,123,67,123,123,1
76,96,79,87,89,100,75,88,70,92,92,7
53,96,51,72,89,85,71,84,52,84,92,1
53,100,51,79,96,93,75,96,52,100,96,1
53,96,55,79,93,93,75,100,56,96,108,1
63,69,66,71,73,76,55,68,67,72,72,7
88,108,78,104,104,112,96,114,79,110,114,3
55,100,56,83,96,108,85,90,56,93,101,1
79,112,66,96,112,117,92,105,63,101,114,1
75,117,66,109,122,122,96,114,67,124,114,1
63,75,75,88,90,101,79,114,85,110,110,7
49,86,52,70,90,90,75,85,50,85,89,1
52,93,49,73,90,93,83,101,50,93,97,1
56,90,56,81,93,101,83,93,53,97,105,1
70,114,67,103,119,114,90,114,63,114,110,1
92,114,85,102,105,101,80,115,88,106,106,3
87,114,78,102,119,114,90,111,64,111,111,3
52,97,50,71,93,89,73,82,53,86,82,1
52,85,50,67,85,89,76,86,53,82,86,1
67,110,63,88,105,105,83,111,76,115,111,5
85,115,84,106,115,111,87,113,88,113,113,3
85,115,88,98,106,106,79,104,84,104,96,3
74,106,72,81,82,78,65,96,71,83,75,7
63,111,57,102,115,111,87,113,53,108,104,1
53,94,60,89,98,106,87,104,64,113,118,1
57,98,60,94,106,94,76,113,68,118,104,1
53,94,57,73,90,90,76,104,64,108,100,1
63,111,60,106,115,115,94,113,68,118,118,1
74,111,68,98,111,111,91,104,64,108,113,1
64,108,60,95,108,113,92,113,55,104,100,1
57,108,50,83,104,100,81,104,48,96,89,1
60,104,56,91,104,108,85,113,59,104,104,1
88,109,88,103,109,109,87,100,86,108,104,3
88,109,88,107,113,113,92,104,86,108,108,3
71,109,79,87,96,81,62,100,86,100,92,7
76,96,84,103,113,109,92,100,86,108,108,3
76,109,84,107,118,118,96,112,78,122,112,3
60,96,63,87,96,89,79,88,59,100,100,1
64,118,67,103,118,118,92,122,66,117,117,1
88,108,90,104,108,100,81,101,87,105,101,3
88,108,90,104,112,108,89,105,87,110,114,3
84,100,82,96,100,112,85,105,83,101,105,3
84,112,90,109,112,96,81,105,87,110,97,3
63,100,63,87,108,112,89,105,59,105,105,1
86,97,83,95,101,110,86,101,85,110,110,3
52,86,52,66,82,82,72,89,50,82,82,1
49,82,49,70,82,82,75,82,50,85,89,1
59,93,56,81,93,105,86,89,57,93,101,1
63,114,67,99,110,110,90,101,60,101,93,1
63,105,59,88,105,110,86,105,57,105,105,1
66,105,67,99,110,119,94,105,63,114,119,1
56,114,46,34,110,101,101,110,44,114,114,2
46,85,47,71,85,89,76,82,50,90,94,1
67,114,70,106,114,114,87,102,64,111,115,1
63,114,63,97,114,114,90,115,60,102,102,1
42,114,44,31,114,114,133,111,44,115,115,2
49,114,44,29,114,114,122,111,47,106,98,2
85,106,88,106,102,102,79,100,80,104,96,3
47,82,50,66,82,90,76,87,50,91,87,1
67,125,68,111,120,115,94,122,71,122,122,1
88,100,80,99,104,96,78,100,88,104,104,3
84,100,84,99,104,108,88,104,88,113,109,3
53,83,53,71,87,91,78,81,55,85,89,1
60,96,64,91,100,96,81,100,67,109,109,1
60,100,56,83,96,100,85,100,63,100,104,1
68,108,64,68,108,100,81,109,63,104,96,5
92,113,88,107,109,104,79,108,90,112,112,3
84,100,84,99,104,109,83,108,86,112,104,3
88,113,88,103,109,100,87,112,86,108,108,3
76,100,67,95,109,113,87,108,74,104,100,1
53,89,55,79,96,96,79,88,56,92,100,1
60,100,63,95,104,113,92,108,66,112,112,1
64,104,59,75,100,104,92,117,63,104,92,1
53,100,63,79,100,96,92,112,70,108,96,1
64,89,59,64,100,104,100,80,59,88,92,5
60,104,59,58,104,109,100,92,59,96,104,5
84,100,82,91,104,108,85,101,83,105,110,3
55,92,56,79,88,92,81,90,59,97,97,1
71,100,66,83,100,96,81,101,67,93,97,1
75,96,66,87,104,104,89,97,59,90,97,1
67,84,59,79,96,108,89,93,63,101,114,1
63,108,66,96,112,112,92,110,67,114,114,1
59,117,63,83,104,92,81,124,71,110,97,1
55,96,63,71,104,104,96,105,63,97,105,5
59,88,63,71,92,96,92,86,59,90,97,5
75,92,74,91,100,96,81,97,79,97,97,4
46,90,49,73,97,93,75,89,50,101,97,1
49,86,49,70,86,90,75,89,50,93,97,1
52,86,52,70,82,86,75,97,53,89,89,1
63,101,67,103,114,114,90,114,70,119,110,1
66,110,67,103,114,114,98,114,70,119,119,1
59,97,59,63,93,97,94,97,63,101,101,5
74,110,75,91,97,97,83,105,74,105,101,4
96,114,89,102,110,110,83,102,80,94,98,3
87,110,85,102,105,105,83,98,84,102,102,3
83,101,85,97,101,105,87,102,84,111,106,3
56,97,57,79,97,97,76,94,57,90,90,1
59,93,60,84,93,93,83,94,60,98,90,1
67,97,63,75,97,85,80,90,60,90,106,1
63,119,67,106,110,114,97,115,72,115,120,1
67,124,67,106,114,119,94,115,64,115,115,1
71,110,78,97,114,110,83,131,88,120,102,1
49,82,50,46,82,85,76,78,50,82,82,5
78,102,80,98,94,98,79,100,84,100,108,3
53,102,50,77,90,86,76,104,50,104,100,1
50,90,50,69,90,94,76,87,50,87,91,1
60,111,64,98,106,111,91,113,68,118,113,1
60,90,60,66,102,106,94,91,60,104,108,5
74,98,72,89,98,98,79,100,76,108,104,4
68,122,68,103,113,104,88,123,67,113,109,1
53,87,56,75,96,91,81,85,59,93,100,1
60,108,64,91,113,113,88,113,67,113,109,1
64,118,68,103,118,118,92,118,67,118,118,1
72,118,71,103,118,122,96,118,71,109,113,1
50,91,53,64,83,87,74,96,59,89,89,5
84,100,79,95,100,96,79,100,82,100,92,3
50,100,51,79,96,96,79,104,52,100,96,1
53,93,55,79,93,89,75,92,52,88,88,1
53,93,51,75,89,85,75,88,52,88,84,1
60,104,63,91,104,104,83,100,63,100,96,1
68,113,71,107,118,113,96,112,70,112,117,1
68,118,67,103,118,118,96,117,70,112,112,1
76,118,80,107,118,118,88,109,79,113,104,3
68,87,68,83,87,87,63,85,67,85,85,4
84,108,88,107,118,118,92,113,84,109,109,3
88,113,88,103,113,108,85,104,88,109,109,3
84,104,88,99,100,104,79,100,82,108,104,3
79,104,82,104,104,108,85,105,83,114,105,3
75,88,78,87,92,92,66,90,75,93,90,4
71,88,70,79,88,88,70,97,59,110,119,4
90,114,92,108,110,110,90,114,89,114,110,3
86,101,79,95,101,105,79,105,85,105,101,3
82,105,87,99,105,105,86,114,89,114,105,3
87,110,85,111,114,114,87,115,88,120,120,3
71,105,78,88,89,82,65,94,76,86,86,7
60,78,64,73,74,78,65,79,71,79,79,7
44,139,43,31,133,133,139,139,44,134,134,2
80,100,79,99,104,104,79,104,82,104,100,3
84,104,84,103,104,113,87,108,86,108,108,3
84,104,88,107,113,109,92,108,86,108,112,3
88,113,93,111,109,109,87,108,86,112,108,3
88,113,88,107,109,109,83,112,86,108,108,3
84,104,79,91,93,77,62,76,70,80,80,7
59,122,49,37,117,117,111,124,46,119,119,2
86,119,96,112,119,114,90,124,93,119,119,3
82,101,83,95,101,105,79,101,74,97,114,4
86,105,87,103,110,110,86,101,85,105,110,3
42,129,44,34,124,124,136,125,47,131,131,2
67,70,67,75,82,93,76,74,68,86,90,7
44,125,47,31,131,131,139,139,43,133,133,2
63,67,64,62,71,67,50,67,56,67,67,5
70,86,72,81,90,86,68,75,68,79,79,7
92,113,92,112,118,113,88,113,93,118,109,3
88,108,84,95,100,100,74,104,84,100,96,4
47,118,46,36,118,122,125,113,48,113,123,2
72,75,68,79,79,79,63,70,67,74,85,7
76,87,71,83,87,79,67,85,71,85,74,7
84,113,84,111,113,118,92,117,95,117,117,3
68,96,75,91,96,89,71,80,70,84,84,7
71,73,66,75,80,84,70,72,63,75,79,7
63,73,63,67,69,76,63,68,59,65,72,7
67,76,66,71,73,66,55,72,63,75,72,7
71,73,63,67,66,80,63,75,67,72,82,7
49,105,52,45,105,124,135,119,44,105,110,2
46,110,49,37,105,110,116,110,44,105,110,2
70,75,63,63,72,72,60,70,53,82,97,7
92,101,82,88,89,93,80,94,76,98,94,4
79,93,78,92,101,101,80,94,80,98,98,4
71,74,63,67,74,67,55,94,64,71,60,7
56,63,53,56,67,70,55,71,53,71,71,5
59,70,57,56,70,74,58,64,57,67,71,5
44,131,47,31,125,120,124,122,43,133,122,2
53,71,56,51,71,67,56,74,55,67,67,5
84,96,82,96,100,96,78,101,83,97,97,4
67,80,70,71,80,69,55,72,67,72,72,7
71,80,70,79,80,80,63,90,71,82,82,7
79,88,74,87,92,96,78,82,75,86,90,7
63,84,59,56,80,80,63,79,63,86,82,5
63,82,59,60,82,82,68,82,60,82,82,5
59,82,59,57,82,82,72,82,60,82,82,5
56,75,52,51,79,72,60,74,53,74,78,5
42,114,53,56,101,85,73,78,64,74,78,2
67,70,63,67,70,74,55,71,68,78,71,7
46,114,42,29,119,124,140,111,44,115,115,2
63,71,64,69,71,67,54,71,60,75,75,7
67,71,64,66,67,71,54,75,64,71,67,7
70,82,68,77,90,90,76,83,68,83,87,7
57,90,44,37,94,98,113,100,43,108,108,2
92,113,92,107,113,118,92,113,93,109,109,3
68,75,71,71,75,71,52,77,67,77,77,7
68,83,68,75,83,87,74,85,67,81,89,7
57,87,56,57,87,83,70,89,63,93,85,5
44,104,43,31,104,104,110,100,48,100,100,2
101,113,93,107,113,118,92,117,90,112,108,3
71,109,71,79,93,89,71,108,74,92,84,2
68,70,67,72,70,70,58,73,66,69,73,7
56,77,67,68,81,85,71,80,66,76,80,5
43,100,48,29,100,100,100,108,49,96,92,2
67,73,63,71,73,73,59,75,67,82,82,7
44,104,46,34,104,112,122,101,46,105,105,2
44,92,43,32,104,104,107,97,46,110,101,2
95,110,96,112,114,119,94,110,93,114,114,3
46,101,46,32,101,101,116,97,53,105,105,2
92,110,85,97,105,97,73,102,80,98,94,3
46,101,44,31,101,105,122,102,47,106,106,2
39,110,44,29,114,105,119,102,50,106,106,2
85,102,80,98,98,94,72,108,84,104,91,4
67,74,68,77,74,82,61,75,64,75,75,7
67,86,76,85,90,94,76,83,71,83,91,7
92,118,92,112,113,118,88,113,88,109,109,3
68,74,67,75,74,77,54,76,63,76,80,7
60,93,75,79,100,104,108,80,70,92,100,2
40,104,41,32,104,109,125,100,46,104,104,2
40,104,44,32,109,113,129,104,46,104,108,2
93,117,99,118,122,122,96,124,96,130,114,3
93,112,90,104,108,104,81,119,92,110,110,3
44,100,59,49,104,108,114,97,75,101,97,2
41,108,46,32,100,104,107,97,46,93,97,2
92,124,93,120,119,114,87,120,92,120,120,3
67,70,63,71,78,74,62,74,64,74,74,7
52,85,63,71,85,89,73,86,76,98,98,2
63,74,68,77,82,78,61,79,71,83,83,7
63,74,64,73,78,78,65,79,64,83,83,7
53,86,68,81,90,86,72,87,76,100,104,4
71,96,71,83,93,93,71,96,74,96,73,4
67,88,63,60,88,88,85,97,59,97,97,5
66,82,63,66,93,93,83,85,60,93,93,5
66,119,67,103,114,105,83,129,63,119,105,1
78,75,71,84,90,101,75,70,63,82,89,4
87,105,82,97,105,101,83,102,84,102,102,4
59,93,57,60,93,89,76,86,57,86,82,5
84,100,80,95,100,104,81,85,75,96,104,7
80,85,75,95,96,104,79,84,66,84,100,7
64,96,71,72,77,67,54,104,78,92,66,3
56,85,55,58,81,85,71,88,56,84,84,5
67,84,66,71,73,66,55,79,67,79,68,7
66,90,63,81,82,79,64,93,67,89,85,7
66,124,63,112,119,130,101,124,63,124,124,1
70,130,71,112,124,124,101,129,67,124,129,1
66,68,59,70,75,75,60,70,63,74,74,7
75,97,78,92,97,101,83,102,80,102,102,7
83,105,82,97,105,105,83,111,84,111,106,3
71,119,67,111,119,119,101,115,68,115,120,1
63,82,64,81,82,86,65,87,68,87,83,7
