@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,7,10,12,15-17,21,26-28,31,33,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp17 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp26 numeric
@attribute Sp27 numeric
@attribute Sp28 numeric
@attribute Sp33 numeric
@attribute Sp38 numeric
@attribute Sp39 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
44,37,114,37,129,120,124,47,44,36,118,121,118,50,2
53,53,97,37,108,115,124,44,44,29,122,135,122,43,2
76,89,94,89,79,96,81,84,84,99,100,79,104,79,4
80,89,98,94,76,100,78,84,80,95,104,79,96,79,4
80,89,98,85,72,100,78,80,71,95,96,79,93,79,4
84,94,90,85,72,96,81,71,76,91,93,75,96,84,4
44,31,131,31,139,133,143,46,46,34,128,137,128,44,2
88,115,115,106,87,104,81,84,84,95,104,79,96,84,7
64,69,60,55,42,79,63,64,64,83,89,75,89,63,5
57,55,64,55,50,79,63,56,53,51,77,67,77,59,5
44,29,106,31,116,122,135,43,43,27,134,146,134,41,2
76,87,96,95,81,100,79,79,84,96,100,78,96,82,4
80,95,100,103,81,100,79,84,84,96,100,78,96,82,4
80,99,96,95,78,100,79,84,84,100,96,81,104,78,4
76,87,91,91,78,100,79,79,79,91,100,74,104,82,4
43,29,122,31,132,134,137,41,41,27,133,151,127,43,2
48,37,109,37,116,122,129,49,56,48,105,105,97,63,2
71,75,85,79,67,84,70,74,70,81,82,64,79,71,7
75,87,89,79,75,88,74,74,74,88,97,75,93,75,7
41,27,123,32,116,127,147,43,43,30,124,146,124,42,2
82,96,96,96,78,101,79,83,79,97,105,80,101,82,4
82,100,104,96,78,101,83,79,79,92,101,80,101,78,4
46,34,117,34,122,114,120,46,46,43,97,108,105,47,2
63,67,69,67,55,72,53,63,67,67,70,55,74,63,7
78,83,88,83,74,97,75,75,75,84,89,76,85,70,7
59,60,80,60,63,79,72,63,59,67,85,73,82,57,5
83,99,101,95,79,101,80,82,78,98,102,79,102,84,4
56,51,75,51,68,74,58,53,53,55,78,65,82,53,5
46,32,82,42,72,101,104,47,50,29,115,120,106,47,2
89,106,101,97,80,111,91,88,88,116,122,96,118,92,3
67,67,70,63,51,64,54,64,64,71,71,56,71,60,7
63,67,78,71,62,71,57,68,64,71,71,56,71,64,7
78,88,82,84,69,94,72,76,72,87,100,78,100,71,7
70,75,82,79,69,86,72,68,68,68,87,78,87,64,5
57,56,85,56,65,86,72,57,57,71,87,74,87,56,5
88,98,102,102,79,118,85,92,92,111,118,96,118,97,3
57,55,111,69,87,83,70,71,68,68,77,54,70,67,7
68,69,64,69,54,75,52,64,60,72,77,54,77,63,7
68,69,71,73,57,75,59,64,68,72,74,54,74,67,7
68,77,74,73,61,75,56,68,68,72,70,54,70,67,7
68,75,83,71,70,81,67,67,71,75,84,70,84,66,5
64,61,83,54,74,85,67,63,67,63,80,70,80,66,5
50,48,104,31,107,96,96,44,48,27,108,125,108,49,2
93,116,118,111,92,117,92,99,99,112,114,94,119,96,3
93,107,118,103,83,112,92,90,86,95,97,79,90,75,3
67,72,74,68,54,76,59,66,66,77,75,60,86,71,7
67,68,89,72,71,88,78,66,66,77,93,79,93,67,5
99,113,122,118,92,119,94,96,96,120,119,94,124,97,3
99,118,122,113,89,114,98,92,92,115,114,94,114,93,3
90,104,112,113,89,114,90,96,96,111,114,87,110,93,3
99,113,122,109,89,119,94,92,92,111,114,87,110,85,3
90,109,108,91,74,90,68,75,67,71,74,55,70,63,7
70,75,73,71,55,72,53,63,59,67,74,51,78,60,7
63,71,76,71,59,75,57,67,67,71,78,58,78,63,7
63,75,80,75,55,79,60,67,71,79,82,62,82,67,7
66,79,73,71,55,86,64,71,71,75,82,65,82,70,7
66,71,73,71,55,72,57,63,63,71,74,58,78,70,7
70,71,73,75,59,72,64,71,71,79,85,65,85,74,7
66,75,88,79,74,86,72,71,71,79,85,73,89,74,7
43,32,100,29,107,105,116,42,42,29,101,115,105,47,2
96,117,119,112,94,124,97,97,97,120,120,94,120,97,3
63,70,79,73,60,78,58,63,63,73,74,61,82,64,7
71,81,82,73,57,82,62,70,67,73,74,57,74,64,7
63,70,68,70,57,74,58,67,70,73,78,61,82,68,7
67,77,72,81,64,82,65,70,70,77,78,61,82,72,7
63,70,86,77,72,89,73,70,74,94,98,83,98,72,7
46,30,110,40,101,110,126,42,44,29,111,128,111,44,2
63,71,78,75,58,74,57,64,64,75,75,63,79,68,7
70,75,78,71,58,74,57,64,68,71,75,56,75,64,7
67,71,78,75,62,78,61,68,68,75,75,59,79,68,7
78,92,101,92,80,98,76,80,80,91,100,74,91,80,7
70,75,82,75,65,82,68,68,64,83,87,67,79,68,4
67,75,89,79,94,74,65,72,76,83,83,70,83,71,4
70,84,97,43,115,86,72,76,68,79,83,67,96,71,4
64,73,74,73,61,75,63,68,68,72,77,58,74,67,7
68,73,74,69,61,71,59,68,68,72,74,58,70,67,7
41,29,106,34,113,113,132,40,43,32,109,125,113,44,2
92,107,118,116,96,113,92,93,97,118,117,96,122,95,3
71,83,79,83,63,85,62,71,71,79,76,63,80,70,7
71,83,91,91,74,89,67,71,71,83,88,66,92,70,7
80,87,96,91,74,89,71,71,75,79,92,66,88,66,7
76,91,91,91,78,93,71,75,79,83,92,70,92,74,7
67,75,74,72,58,80,59,66,63,73,79,57,72,63,7
67,75,74,68,54,80,63,66,59,73,82,60,75,67,7
71,72,81,79,62,76,59,66,66,73,75,57,75,67,7
75,87,85,75,67,104,89,70,70,95,105,86,97,67,4
75,83,100,48,108,80,66,70,74,84,90,72,86,75,4
96,112,105,108,90,85,65,85,97,73,78,61,94,88,3
87,103,93,84,64,101,80,78,67,98,94,72,94,76,7
71,77,82,81,60,78,62,67,67,73,74,57,78,68,7
63,77,93,91,83,89,73,67,74,94,106,83,120,76,1
75,99,110,99,83,119,97,74,70,115,120,102,125,72,1
46,34,97,40,101,97,101,53,60,73,86,72,90,72,2
60,79,89,97,80,94,76,68,76,91,100,81,118,76,1
67,97,114,115,97,120,94,76,72,116,122,99,128,80,1
70,111,105,84,80,120,98,72,64,116,122,96,122,68,1
74,84,93,84,65,94,72,72,72,87,91,70,87,76,4
68,77,78,73,61,71,59,64,64,75,74,58,77,67,7
84,98,94,85,68,96,74,80,76,91,96,75,89,75,4
68,73,78,77,57,79,59,68,60,75,77,58,74,67,7
68,73,74,69,57,79,59,68,68,72,77,62,85,67,7
68,79,79,75,56,77,62,67,67,75,84,63,88,63,7
71,112,118,91,81,123,100,67,63,113,127,100,122,66,1
76,83,79,75,63,74,58,67,67,63,66,55,69,63,7
80,99,96,87,74,100,79,75,75,83,88,70,96,74,4
71,91,93,79,71,96,81,74,66,88,97,79,97,71,7
67,72,74,68,58,66,55,63,63,66,68,53,72,63,7
75,91,93,87,71,96,78,74,74,84,90,72,101,75,4
66,79,80,75,59,86,64,67,67,79,85,65,82,67,7
66,79,104,104,89,82,60,71,83,75,78,58,78,74,7
82,104,108,100,81,105,83,83,87,92,93,76,105,82,4
82,96,104,100,81,105,83,87,87,102,105,83,105,82,4
66,79,84,79,63,82,64,67,71,75,85,62,82,67,7
66,113,127,113,100,124,98,63,63,111,124,97,124,63,1
63,63,66,63,55,62,57,63,63,71,78,62,70,63,7
63,67,66,67,55,72,60,67,67,71,78,62,78,67,7
79,95,97,84,75,97,76,78,78,94,98,79,90,76,4
75,84,101,103,83,97,76,85,85,94,94,76,102,84,4
67,77,82,77,64,93,69,67,67,89,94,72,86,72,7
63,63,90,57,86,93,87,57,57,59,98,87,94,57,5
59,57,97,57,86,97,94,53,60,55,90,83,86,57,5
79,112,124,112,98,124,101,67,67,115,125,98,125,68,1
74,88,101,88,80,102,83,80,76,95,100,78,104,80,3
57,63,78,75,62,82,72,57,60,57,83,67,83,56,5
63,88,114,115,101,106,83,68,72,99,104,88,118,68,1
67,106,119,111,97,125,98,68,64,112,128,99,122,64,1
67,115,119,97,87,125,102,68,64,116,122,96,128,68,1
63,71,78,71,62,74,61,68,68,75,75,59,75,64,7
76,89,102,85,68,100,78,76,71,91,89,71,81,71,7
57,59,82,77,65,83,70,56,64,54,85,71,81,59,5
80,99,96,79,63,104,83,79,79,100,104,81,104,82,3
60,51,83,57,78,70,50,55,59,49,66,44,69,56,5
56,54,87,57,78,67,54,59,59,56,69,55,73,59,5
84,95,93,79,75,104,78,82,66,103,105,83,101,71,4
71,91,89,83,62,84,66,78,74,73,82,64,90,75,7
55,54,81,54,71,88,74,56,56,54,86,75,79,52,5
74,83,84,75,63,93,72,71,63,88,93,69,93,67,4
66,67,56,49,44,68,34,52,49,63,67,41,63,50,5
59,60,80,60,74,75,68,56,56,53,82,76,82,53,5
66,113,122,113,100,119,98,63,71,111,124,101,124,67,1
70,118,122,100,89,130,101,71,71,111,119,94,119,70,1
66,75,84,75,59,68,57,67,71,67,67,58,67,67,7
67,112,130,108,90,119,94,67,70,111,120,98,115,68,1
71,108,97,73,68,119,97,70,63,111,120,102,115,64,1
63,66,68,70,57,74,65,63,63,77,78,65,71,64,7
63,66,75,66,60,70,58,63,63,73,71,61,71,60,7
74,92,93,88,69,90,72,76,72,87,96,70,96,76,4
70,79,93,92,80,86,68,76,80,79,91,70,96,80,7
74,88,97,92,80,94,76,80,80,87,96,74,100,80,7
78,92,97,92,83,102,76,80,80,91,100,78,104,80,7
53,56,82,56,69,74,68,50,53,51,71,59,75,53,5
76,94,94,85,65,91,70,80,71,91,96,71,93,75,4
72,81,94,98,76,91,70,76,80,79,89,71,89,75,7
53,55,74,52,68,79,67,56,53,54,74,58,74,55,5
68,115,125,111,98,128,96,64,60,111,123,96,118,67,1
68,115,125,106,98,122,96,60,64,107,118,96,113,67,1
71,87,91,87,70,93,67,79,79,87,96,74,88,78,4
68,79,83,83,63,85,62,67,71,79,80,66,80,66,7
76,83,83,68,74,96,79,79,75,91,96,70,96,82,4
80,99,108,99,81,113,87,79,84,104,112,89,112,82,3
53,51,75,57,63,77,67,55,51,56,73,66,84,56,5
64,112,122,112,96,123,100,71,71,113,122,96,122,63,1
68,107,122,112,99,118,96,71,71,104,122,96,117,70,1
79,91,93,83,71,92,74,78,78,88,90,72,97,79,4
84,103,109,107,87,96,81,86,82,84,90,72,90,79,3
71,111,123,107,96,122,96,63,63,108,114,94,114,63,1
67,103,118,116,100,117,96,63,66,103,119,94,119,63,1
67,111,123,107,96,122,103,66,66,108,124,98,119,63,1
78,87,92,87,74,97,72,79,75,92,97,73,93,82,4
82,91,100,83,74,97,79,79,75,84,85,69,93,74,4
59,63,84,75,70,79,68,63,67,67,78,62,78,60,5
70,75,88,87,70,82,72,71,75,60,78,65,85,70,7
66,113,122,113,96,114,98,63,63,106,114,94,124,63,1
66,113,122,109,96,124,98,63,67,106,119,97,124,63,1
66,109,122,113,100,119,98,63,67,106,119,101,119,63,1
75,91,101,88,79,85,69,78,74,73,78,57,78,72,4
75,84,105,103,86,89,69,78,82,94,98,76,106,80,7
79,95,110,99,86,97,80,82,85,98,106,83,111,80,3
56,54,79,54,64,78,69,60,63,69,98,87,102,80,5
67,77,105,103,90,124,97,93,82,106,106,91,120,76,1
75,99,110,112,98,105,80,63,67,89,102,79,94,64,1
63,108,114,103,90,114,90,63,63,102,115,94,115,64,1
67,108,110,88,79,124,94,67,67,111,131,102,120,72,1
59,66,75,66,57,74,58,63,67,77,78,65,71,64,7
67,75,101,92,90,111,91,92,97,116,128,103,128,88,3
93,115,124,120,101,106,91,80,76,87,96,81,100,71,1
80,94,94,94,72,96,74,76,80,87,93,71,96,79,4
64,73,78,81,76,83,59,64,71,75,77,62,74,67,7
76,85,86,94,76,91,70,76,76,87,89,75,96,84,7
64,69,102,94,91,108,88,84,84,103,113,96,109,75,3
68,111,120,111,98,128,96,71,71,111,118,96,118,71,1
80,91,96,95,74,96,75,79,75,87,96,70,96,74,4
80,99,100,87,70,109,83,79,75,83,100,78,104,82,7
64,75,100,99,88,109,83,75,75,109,112,92,112,70,3
60,95,104,103,92,113,92,63,63,104,112,92,112,59,1
64,107,122,107,92,118,92,63,67,100,104,89,112,66,1
64,103,118,107,96,118,92,71,67,100,108,89,112,63,1
59,54,93,99,83,76,55,63,78,63,79,57,86,79,5
75,99,113,103,96,112,92,74,70,99,114,94,110,63,1
75,103,109,99,92,112,92,66,63,91,105,90,105,59,1
63,107,113,103,92,117,92,63,63,91,105,86,110,59,1
63,103,113,99,92,112,92,59,59,99,114,90,110,59,1
63,107,118,111,100,117,96,66,66,103,110,94,119,67,1
67,111,118,111,96,122,100,66,70,108,119,101,119,67,1
66,79,88,87,70,75,57,63,67,75,78,65,70,63,7
74,87,84,75,63,79,68,71,67,75,74,62,85,70,7
78,83,104,91,78,101,83,83,87,92,97,87,101,82,7
82,104,127,113,96,114,94,92,92,120,119,97,124,93,3
63,87,104,100,92,110,90,59,59,88,105,83,110,57,1
66,104,117,100,89,101,79,63,67,84,97,73,93,67,1
63,100,122,100,96,101,86,67,67,79,85,73,93,67,1
66,113,117,109,100,119,94,63,67,111,119,97,114,67,1
63,99,105,99,86,119,90,60,63,106,120,98,115,64,1
63,112,119,108,98,114,97,67,67,111,125,98,120,72,1
67,108,119,112,98,124,94,67,67,111,120,98,120,72,1
63,75,74,67,58,74,57,64,64,71,75,56,75,64,7
63,67,74,71,58,71,57,68,64,75,75,56,75,64,7
67,84,93,88,73,86,68,80,88,75,79,59,91,88,7
74,79,97,97,83,98,79,76,80,83,96,78,91,80,7
63,106,114,102,87,120,98,64,64,107,118,96,118,64,1
88,115,115,115,98,122,96,88,84,121,123,100,118,79,3
88,115,115,106,94,122,99,76,71,103,113,96,113,63,1
53,85,106,81,79,100,85,50,53,72,89,75,85,51,1
60,106,120,102,94,118,92,64,64,95,109,92,118,71,1
64,106,115,94,83,118,96,76,76,111,118,96,118,75,1
68,111,120,111,94,122,96,71,71,111,123,100,118,71,1
68,83,83,75,59,89,71,71,67,83,92,70,92,82,7
76,87,87,87,78,89,71,79,75,75,92,78,92,74,7
88,107,122,116,103,118,96,88,84,100,108,92,104,78,3
53,75,91,79,78,93,79,55,55,79,92,78,88,52,1
68,112,122,112,96,118,100,71,71,109,122,100,122,66,1
67,72,74,75,58,73,55,66,66,66,68,57,68,67,7
63,68,70,72,54,76,55,63,63,73,72,60,82,71,7
67,72,74,72,58,73,59,63,66,88,90,72,101,83,7
79,87,89,87,75,88,74,70,74,66,79,72,86,67,7
75,79,96,95,87,88,74,74,78,77,90,72,101,87,7
88,95,113,107,96,100,81,86,86,103,114,90,114,87,3
51,79,96,72,75,100,78,52,52,70,90,75,90,52,1
55,83,104,83,83,104,85,56,52,88,101,83,97,52,1
51,83,96,79,75,96,78,52,56,81,93,79,90,56,1
66,71,76,71,55,72,57,63,63,84,85,65,97,82,7
70,79,92,91,78,105,83,87,87,106,110,87,105,89,3
74,87,92,79,74,90,68,71,71,71,82,65,89,67,7
74,79,88,91,81,90,72,75,87,71,89,73,97,89,7
86,104,108,104,92,114,98,87,79,106,114,94,119,74,3
49,75,84,71,78,90,75,52,52,67,85,76,89,50,1
52,67,84,75,74,90,75,52,56,71,89,76,89,53,1
56,83,108,91,85,101,86,59,56,79,93,73,97,53,1
66,109,122,113,100,124,94,67,67,106,114,90,114,67,1
67,77,75,88,72,110,83,85,85,106,115,91,111,84,3
87,99,110,112,90,110,87,89,89,106,106,87,106,88,3
52,81,97,73,79,93,76,47,47,69,86,72,82,50,1
52,66,82,84,79,82,73,53,53,73,90,76,90,57,1
59,91,101,88,83,93,73,50,53,77,98,76,98,57,1
56,88,97,81,79,97,83,53,53,85,98,79,98,53,1
56,88,93,84,79,105,87,57,57,89,106,87,102,60,1
63,108,124,108,94,110,94,63,63,66,106,91,111,64,1
89,106,110,106,87,106,87,88,88,103,104,81,104,88,3
67,75,82,71,65,78,65,60,64,68,75,63,83,76,7
47,71,85,71,76,86,76,53,60,61,79,67,83,64,1
60,92,110,106,90,102,98,53,60,31,118,132,118,46,2
67,88,105,88,83,111,94,76,72,95,122,99,122,80,5
88,102,115,102,87,113,92,88,88,107,113,87,113,88,3
50,66,86,66,76,79,74,53,56,61,74,67,77,51,1
50,66,82,73,76,79,67,56,64,61,77,71,81,59,1
60,106,115,111,98,118,92,64,68,103,113,92,118,67,1
60,94,111,98,91,108,107,53,64,32,118,129,113,51,2
72,94,115,89,91,122,99,76,80,99,118,96,118,75,5
68,69,78,66,68,75,70,56,56,42,74,75,67,51,5
84,103,104,103,81,104,83,88,88,100,108,81,108,90,3
88,103,108,103,88,100,79,84,84,96,96,81,100,82,3
46,48,104,95,88,118,129,48,51,34,112,133,112,46,2
71,91,122,99,96,118,96,75,75,96,112,92,117,74,5
88,103,109,103,83,108,85,90,86,99,105,83,101,83,3
88,103,109,107,87,100,81,86,86,99,101,83,97,83,3
84,103,109,103,92,108,89,86,78,99,105,86,105,75,3
88,103,109,107,96,108,89,78,78,99,105,86,110,67,3
51,68,77,64,71,88,74,49,52,73,93,79,93,49,1
51,61,81,72,75,76,66,49,52,70,82,72,82,52,1
63,79,96,87,83,96,81,56,59,81,101,83,93,56,1
67,95,109,95,83,112,92,63,63,99,114,94,114,63,1
63,95,113,95,92,112,89,63,63,103,114,90,119,59,1
51,58,104,95,83,112,133,46,56,30,110,139,114,46,2
90,104,100,100,81,105,83,83,83,97,101,80,101,82,3
90,104,112,100,89,105,86,87,87,102,110,87,114,89,3
86,100,108,100,92,105,86,79,75,92,101,87,105,67,3
59,83,104,100,92,105,86,63,67,88,101,83,101,60,1
63,100,117,96,89,114,94,63,63,106,114,94,114,63,1
63,96,108,96,89,114,90,63,59,97,114,90,114,63,1
66,100,122,113,100,110,94,63,67,97,114,90,119,74,1
70,109,117,109,100,124,101,71,71,102,119,97,124,70,1
66,113,117,113,100,130,101,71,71,106,124,97,124,67,1
59,79,112,49,118,114,98,56,52,111,114,97,110,47,1
82,91,88,53,74,110,86,71,59,88,110,94,93,63,5
49,46,73,60,63,75,68,52,59,63,74,69,78,63,7
87,103,119,112,98,114,94,93,97,111,115,91,115,92,3
92,112,119,103,90,124,94,97,93,115,115,94,111,88,3
52,70,82,73,75,82,65,50,53,69,86,72,82,53,1
59,81,105,91,86,105,83,57,60,89,106,87,111,57,1
63,88,105,88,98,97,90,63,70,55,98,91,86,64,5
89,102,114,106,94,106,87,84,88,103,108,88,113,92,3
97,115,114,97,80,111,87,88,88,99,104,81,104,84,3
53,88,89,71,80,90,76,50,53,71,91,78,87,50,1
53,75,97,84,83,94,76,53,53,75,91,78,96,53,1
63,97,114,102,90,102,83,60,64,75,91,78,83,64,1
44,31,110,29,136,115,131,44,47,39,108,114,104,50,2
84,102,106,106,87,100,81,84,88,95,100,79,104,88,3
88,111,115,106,87,118,88,88,80,107,109,87,104,84,3
53,77,90,69,72,91,74,56,53,72,89,71,81,51,1
53,77,94,77,76,96,81,56,56,83,96,79,104,67,1
68,94,102,85,83,104,88,60,56,83,96,79,85,55,1
60,89,102,98,91,91,78,56,64,72,85,71,85,63,1
64,98,111,89,87,108,85,56,56,103,109,92,109,59,1
64,106,120,111,98,122,99,71,71,111,118,96,113,67,1
68,111,115,89,94,122,96,64,60,91,104,92,100,59,1
50,75,87,75,78,89,75,51,55,71,84,78,88,52,1
68,91,104,87,88,109,92,75,67,83,96,81,104,70,1
68,99,108,91,88,109,92,67,63,79,96,81,108,63,1
71,112,122,112,99,123,100,71,67,100,112,92,112,66,1
60,83,100,51,114,109,92,67,63,75,104,85,112,70,1
53,51,113,36,128,100,87,59,55,100,108,89,96,63,5
56,61,91,64,81,93,83,59,59,60,88,81,88,56,5
84,99,104,103,87,104,81,82,82,99,105,83,105,87,3
48,64,85,72,75,84,74,46,49,77,93,75,86,49,1
51,75,89,68,71,84,74,52,52,66,86,72,86,52,1
63,87,100,95,92,117,92,63,66,103,114,94,110,67,1
71,107,118,99,96,112,92,70,66,108,119,98,119,71,1
59,75,100,58,100,80,74,59,63,45,86,86,86,59,5
82,96,104,104,85,105,83,87,87,102,105,87,110,85,3
63,96,108,83,81,110,90,52,52,84,97,83,101,50,1
49,71,88,79,78,90,75,49,52,75,97,80,97,53,1
66,83,96,87,89,93,83,67,59,75,97,80,85,60,1
74,87,100,96,81,97,79,79,79,88,105,83,101,74,4
83,99,105,99,86,105,87,85,85,102,106,91,111,88,3
87,103,105,95,90,110,87,85,78,106,111,91,111,76,3
52,70,86,73,75,89,76,53,53,77,98,79,90,50,1
59,88,110,84,83,93,83,63,63,73,90,79,90,60,1
63,91,101,84,83,101,90,60,63,85,102,83,90,60,1
75,112,114,108,94,114,97,70,70,106,115,94,115,76,1
85,102,110,88,90,111,98,76,68,107,113,96,122,68,1
57,79,93,75,83,94,79,60,60,79,91,81,100,60,1
70,115,124,106,94,120,94,64,64,103,122,92,122,71,1
70,106,119,111,97,115,94,68,72,103,113,92,118,71,1
67,75,105,92,80,102,94,76,76,75,108,96,108,71,4
80,98,98,94,79,108,81,84,80,99,109,83,109,88,3
84,94,106,115,94,108,92,92,97,111,123,96,123,93,3
53,73,94,81,79,96,74,60,64,79,93,79,100,63,1
68,98,106,94,91,113,88,68,68,103,113,92,118,71,1
64,106,115,106,94,122,96,71,71,107,113,96,123,71,1
72,106,115,111,94,118,96,71,76,107,113,92,113,75,1
76,111,115,106,94,122,99,76,76,103,118,96,118,79,1
