@relation satimage

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp16 numeric
@attribute Sp26 numeric
@attribute Sp28 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp37 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
68,89,98,104,68,85,87,104,88,75,91,75,104,79,1
63,95,95,112,63,89,100,122,92,63,99,63,114,94,1
50,67,75,94,53,83,77,98,79,46,79,50,96,81,1
56,81,84,93,57,83,88,101,83,53,77,53,94,79,1
50,71,67,86,50,76,66,86,76,50,68,53,79,67,1
68,112,116,118,71,100,111,123,100,66,109,66,122,100,1
89,106,106,115,76,94,102,106,91,76,112,71,108,92,1
63,102,97,120,64,94,102,115,87,64,107,71,118,99,1
64,102,106,118,64,96,112,122,96,71,111,67,118,100,1
60,97,111,106,60,98,106,120,98,56,87,60,118,96,1
67,103,108,119,67,97,111,119,97,64,106,68,120,98,1
63,111,111,115,64,94,111,120,98,68,103,64,118,96,1
68,111,111,122,68,99,112,118,96,71,111,71,118,92,1
52,81,73,93,50,80,75,101,80,50,69,50,90,76,1
55,87,95,100,52,81,87,108,85,56,84,56,97,86,1
67,111,111,115,68,98,111,125,102,71,107,71,122,99,1
50,79,71,94,50,76,69,86,72,56,75,56,83,70,1
52,79,79,82,49,75,66,86,72,53,71,50,89,73,1
57,75,79,90,57,79,81,98,79,56,75,60,91,85,1
67,103,108,119,63,97,106,114,97,68,111,64,120,98,1
63,111,111,125,60,98,106,125,98,64,112,60,122,99,1
63,111,111,125,64,98,111,125,102,64,107,64,122,99,1
60,87,83,109,63,83,95,113,87,63,100,63,112,89,1
47,75,71,94,50,76,73,94,79,50,75,50,96,78,1
56,81,81,89,57,80,88,101,83,57,77,53,90,79,1
50,73,69,100,50,78,71,87,74,55,83,51,104,83,1
63,84,73,93,63,83,88,105,87,60,81,64,98,83,1
60,102,92,106,57,79,81,90,76,50,75,53,79,78,1
63,79,63,93,63,75,81,93,79,63,92,63,105,90,1
66,113,79,119,67,98,70,110,98,67,106,67,114,97,1
68,106,102,113,64,96,103,118,99,67,99,67,118,96,1
71,111,111,108,70,96,113,122,96,67,99,71,119,98,1
67,99,95,101,60,83,79,97,83,60,77,64,90,83,1
68,99,91,118,67,83,87,89,75,74,113,70,112,85,1
57,84,84,94,53,76,77,90,76,53,79,56,96,81,1
60,103,83,100,51,79,75,96,79,56,83,49,100,78,1
92,116,121,113,79,100,107,118,92,63,87,63,104,92,1
64,112,116,123,67,100,111,128,100,66,113,66,127,100,1
63,97,97,115,57,87,85,102,87,53,95,50,104,81,1
50,71,75,90,50,76,73,94,76,46,71,50,87,78,1
57,81,85,96,64,88,83,104,88,59,83,63,100,87,1
68,106,102,113,68,92,99,104,85,71,107,71,118,92,1
55,83,79,100,49,78,67,84,78,49,73,52,90,75,1
71,107,111,112,70,96,104,122,96,75,108,75,119,98,1
64,99,99,113,71,96,103,113,96,70,100,70,112,96,1
74,115,115,120,68,98,115,125,98,68,116,71,118,96,1
67,91,75,117,63,89,79,92,81,75,108,71,110,79,1
78,113,113,124,79,98,108,124,98,74,115,70,124,101,1
53,71,75,90,53,79,73,90,76,60,83,53,87,78,1
88,111,89,122,71,85,79,96,81,84,103,71,96,83,1
67,112,108,114,67,87,102,114,87,68,98,68,111,87,1
53,88,71,90,50,72,69,86,72,50,71,50,87,70,1
66,104,109,114,63,90,99,110,90,60,97,57,114,83,1
67,107,107,104,63,85,109,122,96,63,91,63,97,86,1
53,84,88,98,57,83,85,102,79,56,87,56,104,81,1
66,109,96,119,63,94,88,101,79,67,106,67,114,90,1
64,77,77,96,60,81,83,96,85,63,75,67,104,83,1
74,111,106,111,68,91,98,106,87,64,95,64,113,85,1
63,115,111,125,60,98,111,115,102,64,116,64,122,99,1
50,75,79,96,48,79,68,89,75,49,75,49,92,74,1
63,102,102,115,64,94,106,115,94,64,107,64,113,92,1
63,95,91,114,57,87,88,101,87,57,89,57,94,76,1
68,112,103,118,67,100,111,123,100,66,109,66,122,96,1
67,108,112,124,63,101,115,129,104,60,111,64,115,102,1
59,79,79,84,56,74,75,92,78,56,77,56,97,83,1
47,67,71,86,53,72,73,94,76,53,68,53,87,78,1
63,83,91,86,67,86,112,119,101,63,88,70,114,101,1
49,73,70,97,53,80,71,89,73,53,81,53,98,79,1
53,83,83,96,51,75,68,85,71,52,67,52,84,74,1
63,107,99,117,63,92,104,112,92,59,91,59,110,90,1
67,111,111,122,66,96,113,127,96,67,108,67,119,98,1
64,103,103,118,71,96,107,118,96,66,100,63,112,96,1
67,103,111,112,66,92,113,117,92,67,108,71,119,98,1
56,83,79,105,56,83,84,97,79,60,88,57,101,83,1
66,109,113,119,67,94,108,119,94,67,102,63,119,97,1
75,91,95,100,66,85,83,100,81,63,91,59,101,83,1
49,67,67,93,49,75,66,82,72,50,79,50,89,73,1
76,107,116,109,79,100,111,128,100,74,83,66,100,92,1
63,87,95,108,66,89,100,112,92,67,99,67,114,98,1
53,69,77,83,56,74,75,87,74,51,68,55,81,75,1
53,73,77,96,60,81,87,100,85,59,79,63,100,83,1
59,91,99,105,63,94,92,105,87,57,94,60,102,87,1
63,96,100,114,59,90,95,119,90,60,88,57,110,87,1
57,98,106,104,60,92,107,118,96,55,87,63,109,96,1
63,87,91,92,63,74,91,100,78,71,103,67,101,79,1
60,77,81,100,68,81,83,96,81,67,91,75,109,87,1
71,111,111,127,66,103,109,117,96,67,108,63,124,98,1
64,107,107,118,67,96,99,109,92,66,100,66,108,92,1
50,73,77,87,53,78,75,91,81,51,83,55,96,75,1
66,91,87,90,52,75,84,105,86,57,84,50,101,76,1
70,104,96,110,63,90,99,110,90,60,75,63,97,90,1
72,111,106,122,71,96,107,122,96,67,103,67,113,96,1
53,95,83,100,51,79,79,93,75,52,79,52,100,85,1
71,112,112,123,71,100,111,123,100,70,113,70,117,100,1
67,103,99,110,63,87,92,110,90,64,98,64,111,94,1
68,116,116,123,67,96,107,118,96,66,113,66,117,96,1
68,111,111,122,68,96,112,128,99,67,111,67,118,96,1
53,75,79,90,57,76,77,98,76,53,75,56,96,85,1
51,64,61,92,46,78,71,84,74,52,73,49,97,75,1
59,95,91,105,57,83,92,105,87,53,81,53,94,83,1
53,83,83,100,51,79,72,89,75,49,75,52,84,78,1
63,108,112,119,63,97,111,124,94,64,111,64,125,98,1
76,112,107,123,84,96,79,109,92,78,104,78,112,89,1
55,79,79,88,56,81,83,100,78,59,84,56,97,83,1
71,108,112,119,70,97,111,119,94,68,111,68,120,94,1
68,111,106,122,68,99,112,128,99,71,107,71,118,96,1
60,83,83,104,59,83,87,100,87,63,79,66,104,89,1
59,91,88,105,53,87,88,105,87,53,85,53,98,83,1
67,112,103,129,63,94,97,105,87,68,115,68,120,91,1
70,111,106,115,76,94,111,115,94,71,107,76,122,99,1
63,99,88,114,67,90,97,97,83,72,111,72,111,87,1
48,72,83,84,49,74,79,96,78,49,73,49,86,75,1
63,88,97,98,68,87,98,111,91,64,87,68,104,85,1
66,109,104,119,63,98,112,124,101,63,106,63,119,104,1
68,106,102,113,71,92,107,118,96,71,111,71,118,92,1
59,67,79,93,63,90,103,114,94,60,92,67,114,94,1
52,66,70,82,53,76,79,93,73,53,73,53,90,76,1
60,83,75,96,59,79,95,109,87,59,83,59,100,85,1
51,75,79,108,56,81,79,100,81,56,88,56,105,83,1
56,91,91,104,55,87,95,109,87,52,87,56,100,85,1
56,88,88,105,60,87,92,101,87,53,85,57,106,87,1
50,79,79,89,48,75,75,89,79,49,71,49,88,70,1
67,106,102,120,68,94,94,98,79,68,112,68,118,88,1
57,88,88,98,57,87,94,102,87,56,83,56,104,85,1
57,92,88,102,60,87,94,98,83,60,91,56,104,85,1
67,111,111,117,66,103,113,122,100,67,99,63,119,98,1
53,85,73,100,53,74,64,79,74,48,72,51,85,71,1
50,83,79,96,48,75,68,85,71,49,79,49,88,74,1
56,75,75,97,59,83,81,101,83,57,84,53,101,80,1
63,107,87,117,66,100,79,117,107,71,112,71,119,98,1
71,111,111,122,66,103,113,122,103,67,108,67,124,98,1
63,83,87,101,59,83,84,93,83,67,92,60,97,80,1
52,70,73,93,53,69,75,93,76,57,73,50,78,76,1
51,79,79,100,56,85,83,108,85,49,73,56,93,83,1
74,115,111,120,68,98,111,125,98,71,112,68,122,99,1
79,108,103,114,63,94,97,105,90,60,102,57,115,87,1
55,75,79,92,56,78,83,92,81,59,77,59,97,83,1
64,115,111,122,64,96,116,122,99,67,116,71,128,96,1
53,83,75,89,48,79,79,93,79,49,71,52,92,78,1
67,95,99,96,66,81,100,108,92,63,84,67,105,101,1
64,91,91,100,59,92,99,109,92,63,83,59,92,85,1
56,83,83,104,67,87,91,109,87,59,87,66,108,92,1
49,75,75,90,49,83,77,93,75,50,71,50,101,80,1
56,91,95,113,63,92,103,113,92,63,100,63,112,92,1
70,109,113,119,67,90,99,110,86,63,102,63,110,87,1
60,97,106,111,60,94,106,115,94,56,95,60,113,92,1
72,115,106,122,71,99,103,118,88,75,111,71,123,96,1
57,73,73,108,60,78,75,87,74,63,87,63,96,79,1
50,73,73,96,46,78,79,96,81,48,72,48,89,79,1
66,109,104,110,59,90,95,110,90,57,92,57,105,83,1
68,89,85,113,68,78,79,91,74,71,107,67,109,75,1
56,79,83,97,59,86,91,101,86,53,79,53,93,80,1
60,79,92,102,68,91,111,115,98,60,99,68,118,96,1
67,107,111,112,63,96,113,127,100,63,88,67,114,98,1
63,99,103,112,70,92,104,112,96,71,103,75,119,94,1
56,84,81,97,57,76,75,82,73,60,89,60,106,76,1
67,99,99,114,63,80,88,105,83,68,102,64,102,79,1
49,75,67,93,52,72,66,82,68,57,75,53,78,73,1
60,81,73,104,64,85,71,96,85,63,83,63,100,87,1
63,75,100,90,63,86,95,119,94,74,92,78,110,97,1
56,91,95,109,59,92,95,109,87,63,91,63,112,92,1
71,107,112,123,71,100,111,123,100,70,113,70,122,100,1
56,81,77,101,50,76,75,97,76,53,85,50,94,72,1
63,109,113,114,63,98,108,124,98,57,88,60,110,94,1
76,106,102,122,76,96,116,128,103,84,103,71,109,100,1
63,103,107,112,59,81,96,104,81,63,99,63,110,86,1
64,111,111,118,68,96,112,122,99,67,107,71,118,100,1
68,116,112,123,71,96,107,113,96,66,113,66,122,96,1
71,103,99,119,67,90,92,105,80,68,106,68,115,79,1
60,71,67,90,60,83,62,86,83,64,83,64,100,85,1
50,66,66,79,56,74,83,100,85,51,61,51,81,75,1
75,95,83,104,70,89,79,88,78,59,77,59,97,75,1
57,81,85,100,56,78,87,104,81,67,99,63,104,87,1
60,92,84,102,50,79,73,86,76,53,91,50,104,81,1
59,75,83,100,56,81,83,96,81,63,95,63,101,75,1
76,94,94,122,68,92,91,104,88,79,107,67,113,87,1
71,111,111,117,74,96,113,122,100,67,108,71,114,98,1
80,116,116,123,75,100,111,128,100,70,113,66,117,100,1
53,89,81,108,53,81,79,96,78,51,83,51,96,75,1
68,89,94,113,68,88,95,108,85,71,111,71,123,96,1
63,103,103,112,59,92,100,104,81,59,99,63,114,86,1
52,79,79,93,49,75,81,93,83,53,84,50,93,80,1
59,73,73,105,63,87,92,110,90,64,94,60,111,91,1
63,103,103,119,67,94,106,119,97,60,106,64,115,98,1
84,99,91,122,82,92,109,112,92,79,103,71,110,94,1
67,108,108,119,63,97,111,124,97,64,106,64,125,102,1
67,107,111,112,66,92,100,117,92,59,95,63,101,94,1
71,116,107,118,75,96,103,118,100,74,104,74,117,96,1
88,121,111,104,78,96,104,112,92,79,108,71,114,86,1
50,69,69,83,53,74,75,91,78,51,72,55,85,79,1
63,77,84,89,67,80,102,114,90,68,94,76,120,102,1
97,121,116,123,79,92,107,113,92,63,96,66,108,96,1
66,109,113,119,67,98,108,119,98,67,111,67,124,97,1
71,108,108,119,70,97,97,105,87,64,111,68,120,94,1
57,81,77,96,64,81,87,96,81,63,91,67,109,92,1
52,67,63,86,52,72,70,82,72,50,79,50,82,65,1
52,84,81,97,50,76,67,89,73,50,66,53,86,76,1
63,112,108,114,67,94,111,119,97,64,111,72,120,98,1
84,106,115,128,97,103,116,122,96,75,107,79,123,92,1
52,73,73,85,47,73,75,89,76,50,66,50,90,76,1
51,83,75,96,49,78,71,88,78,52,73,46,90,79,1
78,104,109,114,63,90,91,101,90,57,97,53,101,76,1
63,103,103,114,67,97,102,114,90,68,106,64,115,94,1
53,71,75,78,53,76,77,94,76,53,71,53,83,74,1
53,71,71,98,53,76,73,98,76,53,83,53,96,74,1
64,107,112,118,71,96,107,118,96,59,87,63,112,92,1
50,67,71,82,60,76,77,94,79,56,68,64,100,85,1
50,79,79,100,55,87,79,104,83,56,91,56,112,89,1
68,111,111,128,71,99,112,122,96,67,111,71,118,100,1
66,113,113,124,67,98,112,124,98,63,111,63,119,97,1
84,107,107,118,79,100,103,113,96,95,109,86,117,96,1
64,106,106,113,60,92,99,113,92,63,103,63,113,92,1
70,106,97,111,68,91,89,102,83,68,91,68,104,78,1
64,106,111,118,64,96,107,122,99,67,107,71,118,104,1
56,70,84,89,53,73,79,93,73,53,73,57,90,76,1
68,103,103,118,71,96,103,109,92,70,104,70,112,96,1
66,113,109,114,63,98,112,119,94,67,106,67,124,94,1
68,87,75,96,59,71,68,85,75,70,96,63,88,70,1
64,111,111,122,64,99,107,122,96,67,107,67,123,100,1
92,106,106,108,80,81,83,100,85,75,107,71,113,92,1
50,79,75,94,50,72,69,86,72,53,71,53,79,70,1
71,99,108,114,70,94,97,114,90,72,106,76,115,94,1
67,103,91,119,63,87,88,97,83,68,115,64,111,83,1
70,102,115,115,72,98,111,120,98,68,112,68,122,99,1
50,71,79,98,57,79,73,90,72,53,71,53,87,74,1
63,108,112,124,63,94,102,114,90,64,106,64,120,94,1
51,72,68,84,56,74,79,92,78,52,73,56,97,79,1
60,83,99,100,71,87,111,113,96,63,87,63,100,89,1
68,102,94,122,76,99,103,113,88,84,116,75,123,92,1
46,71,71,100,51,79,75,96,79,52,87,52,100,78,1
57,92,88,106,53,83,85,94,83,53,95,53,100,78,1
63,99,95,114,67,80,88,97,73,64,106,64,115,87,1
68,112,112,118,71,100,103,118,96,66,113,70,122,103,1
71,103,107,118,71,96,107,113,92,70,104,66,122,92,1
67,103,103,114,63,87,92,110,87,64,98,64,111,87,1
72,115,111,122,71,99,112,122,96,71,111,71,123,96,1
63,99,91,101,50,76,71,89,80,50,73,50,86,72,1
56,83,83,100,67,87,95,109,87,66,100,63,112,92,1
52,66,66,78,53,73,75,89,76,57,73,53,90,79,1
55,72,72,80,56,70,71,84,74,52,66,52,82,72,1
59,79,79,101,56,79,81,93,79,50,79,53,89,80,1
68,116,112,128,71,100,107,118,96,70,113,70,122,100,1
68,103,91,118,63,92,99,109,87,66,113,66,127,100,1
78,102,102,111,60,91,102,115,94,60,95,60,113,88,1
67,99,103,96,63,89,91,112,89,63,91,67,114,90,1
67,87,83,122,63,89,83,88,78,67,108,63,110,79,1
88,116,103,118,75,92,103,113,96,66,100,63,117,96,1
60,91,99,100,67,87,111,118,92,63,87,66,112,92,1
66,113,109,130,71,101,112,119,98,67,106,70,124,97,1
67,115,106,125,68,102,106,111,91,64,116,68,128,96,1
71,99,103,96,66,89,96,108,92,56,81,59,93,86,1
60,94,85,108,56,85,95,108,88,55,87,55,104,87,1
57,97,84,111,53,87,73,94,76,50,83,53,100,74,1
49,77,66,97,50,76,67,93,76,50,73,50,90,79,1
67,111,111,122,66,96,109,122,96,63,108,67,119,98,1
66,109,113,130,67,98,112,119,98,63,111,63,124,101,1
59,91,95,105,60,83,106,110,90,57,85,57,111,94,1
63,106,92,115,64,91,94,111,87,68,99,68,108,88,1
49,66,66,89,50,73,79,89,76,53,77,53,98,79,1
64,106,106,113,64,92,107,113,96,63,99,59,113,92,1
53,73,73,91,53,70,79,96,81,55,79,55,96,79,1
63,91,103,114,70,94,106,110,90,68,106,72,115,94,1
67,107,107,122,63,96,109,122,96,63,108,63,119,94,1
50,69,69,96,46,74,71,87,74,51,79,51,100,79,1
67,107,111,122,63,96,109,122,96,63,112,63,114,94,1
67,99,95,110,60,90,92,110,87,53,85,57,106,79,1
64,98,106,104,64,92,103,118,92,63,103,63,113,92,1
87,99,99,101,74,94,97,110,94,72,94,64,111,91,1
84,112,116,113,75,92,111,123,100,63,87,63,104,89,1
60,92,102,111,68,94,106,115,98,68,103,71,118,96,1
67,103,99,124,67,94,106,119,94,64,106,64,115,94,1
76,112,112,118,75,96,107,118,92,70,100,66,122,96,1
60,99,112,109,71,96,111,123,100,63,91,66,108,96,1
60,94,94,104,53,78,79,96,81,59,87,55,96,79,1
64,107,107,118,63,96,103,118,96,63,100,66,112,96,1
50,71,75,82,53,76,73,90,76,53,71,53,91,70,1
63,108,108,124,67,101,115,124,101,64,115,60,120,102,1
64,107,107,118,71,104,111,123,104,66,104,70,122,103,1
