@relation satimage

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp18 numeric
@attribute Sp21 numeric
@attribute Sp22 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp42 numeric
@attribute Sp43 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
71,108,98,103,119,106,106,97,70,76,111,91,1
59,91,86,95,110,88,88,83,57,57,81,76,1
68,89,91,98,106,95,103,88,68,71,103,92,1
67,111,97,111,124,111,111,98,72,68,107,99,1
67,107,96,111,123,104,100,96,66,63,95,94,1
52,71,74,83,104,70,84,79,59,53,79,73,1
56,95,85,83,100,95,95,87,63,63,100,92,1
84,112,85,79,96,103,79,79,63,82,91,78,1
74,111,87,102,114,98,102,91,64,64,99,85,1
51,72,75,79,89,71,75,74,56,59,77,83,1
67,99,83,79,100,75,100,92,70,63,81,94,1
68,107,99,112,122,111,111,100,71,66,109,96,1
59,95,86,88,110,88,92,83,53,53,85,83,1
66,100,92,91,100,84,88,86,63,60,75,83,1
64,112,96,107,122,111,107,96,67,63,109,96,1
68,111,102,111,120,112,112,99,64,71,111,100,1
75,116,100,111,123,113,113,100,66,67,112,98,1
53,73,79,81,98,75,79,81,64,63,87,83,1
64,116,96,116,122,116,111,100,67,66,113,100,1
67,116,100,111,123,113,113,100,66,63,112,101,1
53,75,78,87,104,83,95,87,63,59,87,92,1
53,77,76,77,90,79,83,78,56,71,99,87,1
53,79,78,75,96,75,72,75,48,49,71,78,1
53,87,85,83,100,83,83,83,51,52,79,78,1
59,95,86,95,101,97,102,87,67,64,106,94,1
63,103,90,95,110,92,92,83,57,53,89,83,1
59,88,86,84,101,75,84,83,63,60,73,79,1
64,95,78,75,87,87,87,83,59,59,83,81,1
53,77,76,77,90,83,87,85,60,63,91,79,1
56,75,81,79,88,84,81,83,56,50,79,76,1
50,69,76,73,90,71,75,78,50,51,75,79,1
64,112,96,107,118,107,103,96,67,63,104,92,1
71,103,86,81,90,97,97,90,57,57,94,87,1
68,98,91,94,111,103,103,92,68,71,107,96,1
56,88,83,84,93,88,88,87,57,57,89,87,1
52,83,85,96,112,84,88,86,59,60,92,87,1
70,111,94,106,114,106,106,94,76,76,112,99,1
67,106,94,106,114,106,106,98,64,60,99,92,1
57,73,76,73,90,95,83,78,53,63,87,79,1
93,115,94,106,114,115,111,94,76,76,112,88,1
53,71,74,71,87,79,75,75,51,52,75,74,1
67,112,94,103,119,111,106,87,63,68,102,87,1
75,112,94,108,114,111,111,97,70,72,106,94,1
76,102,91,102,111,99,95,88,60,55,87,87,1
82,100,89,96,100,99,103,94,59,60,92,83,1
56,79,81,83,100,81,81,79,56,57,79,83,1
63,88,94,115,119,94,106,98,72,68,112,99,1
66,100,92,100,117,95,95,86,63,57,106,97,1
59,96,85,87,100,95,84,83,56,60,92,87,1
68,111,98,115,125,112,116,99,64,71,111,96,1
64,107,92,107,113,103,103,96,67,66,100,96,1
67,115,97,115,129,111,115,102,68,68,116,99,1
57,88,83,88,105,81,81,76,53,56,79,78,1
71,83,81,83,100,79,75,83,67,66,71,85,1
59,79,81,83,100,81,81,79,56,53,79,80,1
66,113,100,113,122,112,112,98,63,63,120,101,1
63,100,100,109,122,103,108,98,67,63,102,94,1
56,84,86,88,105,84,84,83,57,53,89,87,1
63,92,87,97,114,85,85,87,64,60,91,92,1
51,75,71,68,81,71,71,70,52,52,70,72,1
63,111,101,120,124,111,111,102,72,68,107,99,1
79,111,96,107,123,96,100,92,66,63,103,94,1
63,95,94,103,119,92,97,90,67,64,98,98,1
64,111,98,111,120,107,107,96,64,67,111,96,1
92,106,91,111,120,103,87,81,68,71,103,92,1
70,113,100,118,127,112,112,98,67,70,111,94,1
70,104,96,100,112,108,108,94,75,70,106,97,1
67,103,92,111,123,104,104,92,66,71,112,98,1
53,84,83,88,105,94,89,87,57,56,95,85,1
68,99,85,95,108,107,103,96,67,70,109,100,1
67,103,94,108,119,106,102,90,63,64,102,94,1
70,109,96,113,127,108,108,98,67,67,111,94,1
67,106,97,111,124,111,115,98,64,68,116,103,1
66,104,100,113,122,103,108,98,75,74,106,101,1
51,87,83,75,96,79,83,81,49,52,73,75,1
50,71,73,71,85,69,66,76,50,53,64,67,1
75,108,94,108,119,111,106,94,74,76,111,94,1
71,87,88,107,118,107,103,96,75,70,100,92,1
59,95,87,87,100,96,100,92,63,67,103,94,1
63,108,98,112,130,115,111,101,63,60,111,102,1
67,87,87,68,96,100,100,89,66,71,95,86,1
67,103,86,95,105,97,92,87,67,64,85,94,1
71,107,87,91,104,113,113,100,66,67,99,86,1
66,87,89,79,88,77,73,79,59,60,84,87,1
67,95,87,95,109,100,100,92,63,67,99,94,1
64,112,96,112,128,111,111,100,67,66,113,100,1
70,113,100,113,122,108,112,98,67,67,111,97,1
49,73,75,70,90,71,67,76,50,53,66,76,1
49,73,72,70,82,75,75,80,53,53,77,79,1
84,115,102,111,115,112,116,99,76,71,103,87,1
64,103,96,112,122,111,107,96,63,63,109,96,1
71,103,96,107,118,103,107,92,71,74,109,96,1
79,111,100,116,123,100,113,96,74,79,112,98,1
71,107,83,91,93,118,113,96,66,71,108,90,1
53,75,74,71,87,79,79,79,55,52,75,78,1
56,67,74,79,96,66,70,72,56,53,75,73,1
70,111,80,84,97,115,106,91,64,71,112,88,1
67,103,90,99,110,102,97,87,63,64,98,87,1
68,112,99,116,122,107,111,96,71,66,109,100,1
47,67,73,75,89,66,73,76,53,53,75,78,1
63,103,96,103,113,100,104,96,70,75,108,94,1
60,89,83,98,115,75,68,74,64,55,68,83,1
64,111,102,106,115,107,112,103,71,71,111,100,1
53,75,80,84,101,73,73,76,53,53,79,81,1
68,91,85,87,104,91,95,87,67,66,87,89,1
51,72,75,83,93,71,71,78,49,49,73,72,1
67,99,79,88,93,102,92,80,67,68,89,83,1
59,84,86,108,119,92,111,94,67,68,111,98,1
56,83,89,91,104,91,91,86,56,50,79,83,1
63,106,94,102,114,106,102,94,64,64,112,96,1
59,87,92,87,100,79,75,85,70,63,66,86,1
57,92,83,92,105,89,81,83,53,53,83,78,1
88,116,81,87,96,107,107,92,71,63,100,96,1
68,89,83,94,98,103,99,88,60,71,107,96,1
67,102,90,106,114,85,98,91,68,64,83,88,1
68,111,94,111,120,112,112,96,68,71,111,96,1
50,68,70,71,87,64,72,75,51,46,67,74,1
60,92,90,106,119,98,106,94,72,71,103,96,1
57,92,83,92,105,94,98,87,60,56,91,85,1
71,111,96,107,123,104,113,100,70,67,108,101,1
67,102,94,106,110,106,106,98,72,71,103,96,1
70,111,87,79,89,111,106,94,64,71,112,85,1
67,103,87,75,96,100,96,92,59,59,88,86,1
71,112,98,108,114,111,106,97,67,68,111,94,1
71,112,101,112,124,120,115,101,70,68,115,98,1
68,91,96,116,122,99,111,100,75,74,100,96,1
67,111,90,97,97,111,111,98,68,71,112,96,1
67,111,101,115,129,111,111,102,68,64,116,96,1
63,95,90,91,105,102,92,87,57,57,81,76,1
70,102,94,97,114,106,111,94,76,76,112,96,1
57,84,73,71,78,94,81,76,57,60,91,88,1
64,112,96,107,118,107,107,96,79,66,100,92,1
63,103,94,99,114,97,106,94,67,64,98,91,1
64,91,81,83,96,91,91,92,75,63,83,85,1
66,113,100,113,127,112,108,101,67,63,115,101,1
67,92,83,75,97,85,81,76,60,60,91,88,1
68,107,103,112,122,107,111,96,71,66,100,103,1
68,103,88,79,104,103,91,87,55,66,104,89,1
63,87,89,100,108,95,99,90,59,60,88,87,1
71,107,92,91,104,109,113,100,70,67,103,86,1
53,79,78,79,96,79,75,75,51,56,83,81,1
66,113,103,109,117,108,108,98,67,63,111,101,1
75,116,100,116,128,113,113,96,66,71,108,98,1
64,103,96,103,118,99,99,92,71,66,100,92,1
70,104,89,96,112,95,95,90,63,63,79,90,1
84,106,91,98,111,107,99,88,60,67,99,87,1
79,108,94,95,105,102,97,94,57,57,102,87,1
67,91,83,87,104,100,83,89,59,71,99,79,1
60,94,91,106,115,107,103,92,71,67,103,96,1
53,66,76,77,94,68,83,85,64,59,72,79,1
66,104,92,109,117,103,103,94,63,60,97,87,1
71,107,96,111,118,96,100,92,66,59,95,86,1
56,87,81,75,100,73,73,79,52,47,71,76,1
63,92,87,92,110,94,94,91,64,68,107,92,1
68,115,91,94,102,116,112,96,64,71,116,96,1
68,89,91,94,115,91,91,85,68,75,95,79,1
67,106,97,115,119,106,106,94,72,68,103,92,1
53,73,76,77,94,75,79,70,53,55,79,79,1
63,91,85,79,96,91,88,83,56,53,84,83,1
67,111,97,40,105,102,89,94,53,60,91,92,1
53,79,81,83,96,79,83,79,71,56,83,81,1
71,111,100,107,118,113,113,100,70,67,112,101,1
56,84,79,73,90,71,71,76,47,53,69,72,1
50,79,76,79,93,77,77,76,53,60,87,85,1
56,79,78,79,100,84,81,79,49,53,84,76,1
75,112,101,112,124,115,115,101,70,68,111,98,1
66,113,96,113,117,103,108,94,63,63,111,97,1
74,97,94,97,110,98,94,91,53,53,87,78,1
59,91,78,83,96,84,77,79,52,50,71,69,1
57,106,97,111,119,102,106,94,64,68,103,96,1
68,115,98,111,120,116,116,99,64,67,111,96,1
53,89,87,94,106,95,87,85,56,63,95,83,1
51,68,75,79,89,67,71,74,52,52,73,79,1
84,112,99,112,118,107,103,96,67,66,91,81,1
67,111,97,111,119,111,111,98,68,68,107,103,1
63,92,90,102,119,85,98,91,68,60,99,92,1
63,113,96,109,122,112,108,94,63,63,102,94,1
57,102,87,85,102,95,83,85,53,48,75,75,1
76,106,98,111,125,107,107,96,84,71,79,100,1
56,91,85,91,104,91,87,87,55,52,87,85,1
63,120,101,111,124,115,115,98,60,64,116,96,1
56,79,85,91,108,84,91,86,59,53,79,80,1
64,107,96,112,122,107,107,100,63,63,100,100,1
67,112,98,112,124,111,111,97,63,64,115,102,1
63,108,101,112,130,111,111,104,63,64,111,98,1
57,97,83,71,89,85,73,76,50,50,71,74,1
68,111,98,111,125,112,103,96,64,67,111,100,1
64,79,74,99,108,87,91,79,71,63,87,78,1
59,73,83,91,101,79,88,87,67,64,85,83,1
59,75,92,99,109,83,79,81,63,67,77,79,1
71,111,100,107,118,113,113,100,70,67,108,90,1
67,97,90,102,114,94,89,83,60,60,75,74,1
63,91,86,91,101,92,88,87,57,57,81,76,1
59,95,92,99,109,87,100,92,70,67,99,90,1
64,112,99,116,122,107,107,100,71,63,113,96,1
71,103,92,107,118,111,103,96,71,70,109,96,1
60,88,87,97,110,85,94,87,60,60,87,81,1
68,112,99,112,118,111,111,96,71,66,113,96,1
67,107,100,107,118,109,100,96,66,67,103,98,1
66,100,96,104,117,95,91,79,63,63,84,73,1
63,102,90,92,105,98,106,94,64,68,99,85,1
59,79,85,100,112,77,66,79,63,74,92,94,1
67,111,96,107,118,113,113,96,66,63,108,94,1
68,107,99,112,122,111,111,96,71,70,113,96,1
63,87,79,95,109,83,83,81,59,56,84,94,1
53,69,72,73,90,71,75,74,53,48,72,75,1
64,89,79,89,98,99,91,81,60,63,99,92,1
56,87,78,87,104,99,95,87,63,63,96,89,1
67,111,96,107,118,113,109,96,66,67,108,98,1
53,71,73,71,85,81,77,76,53,53,75,74,1
66,113,100,109,122,108,108,98,67,63,102,90,1
56,79,78,67,80,81,73,79,52,57,75,73,1
47,67,73,75,89,69,69,72,53,53,71,78,1
59,79,83,79,96,75,75,78,59,59,84,83,1
76,94,91,81,102,107,103,92,53,67,103,87,1
63,66,86,95,119,92,92,94,78,88,115,94,1
56,87,92,107,118,87,95,92,67,52,83,85,1
67,103,98,112,119,106,106,94,74,68,102,94,1
67,111,100,111,123,113,109,100,66,63,108,94,1
63,79,70,67,84,73,73,75,59,63,92,90,1
67,99,75,79,89,109,100,85,63,67,103,79,1
57,81,76,81,90,75,79,78,56,55,75,71,1
63,97,97,106,124,98,106,98,72,64,99,99,1
63,115,101,115,124,115,111,98,64,64,121,99,1
50,73,72,69,82,68,68,70,53,51,72,75,1
71,111,96,103,113,113,113,100,66,63,108,98,1
53,68,74,75,87,68,72,71,55,52,79,74,1
56,83,78,67,84,73,70,75,52,50,67,76,1
56,79,78,79,96,75,72,71,55,52,67,70,1
60,92,87,84,105,98,94,87,53,56,91,92,1
64,89,83,106,115,91,99,88,68,67,103,92,1
63,109,96,109,122,103,103,94,67,63,102,94,1
88,116,99,116,122,111,107,96,71,70,104,81,1
52,84,79,73,97,75,71,76,47,53,69,76,1
60,92,83,79,101,81,77,79,50,50,79,81,1
59,87,89,96,108,81,84,79,59,60,84,83,1
66,100,103,113,122,99,103,94,67,67,102,104,1
84,107,92,91,104,107,103,96,55,74,104,96,1
60,88,87,88,105,89,94,87,60,60,91,85,1
72,106,91,111,115,107,107,96,76,71,107,96,1
63,103,92,103,113,104,104,92,59,59,99,90,1
63,95,90,99,110,75,79,83,63,64,85,83,1
63,103,98,112,124,102,106,104,78,72,111,102,1
60,85,83,73,90,87,83,88,64,63,83,87,1
59,67,81,87,108,81,91,90,67,67,102,94,1
67,77,86,103,110,115,120,104,82,80,111,94,1
66,100,92,100,117,103,99,94,63,70,106,87,1
66,109,96,109,112,112,108,98,67,67,111,101,1
67,103,94,99,110,115,106,94,67,64,106,94,1
46,79,78,87,104,75,79,79,55,56,83,81,1
80,99,96,112,118,103,99,96,75,66,96,81,1
60,95,88,103,113,103,103,92,63,63,104,92,1
72,111,87,89,98,112,112,92,71,71,111,96,1
63,87,92,99,113,96,96,89,66,67,103,98,1
57,94,87,85,102,83,83,85,60,63,87,92,1
68,107,99,116,128,111,111,104,67,66,113,103,1
68,106,94,106,115,103,103,92,71,67,103,96,1
70,109,103,113,122,108,108,98,63,63,106,97,1
51,79,83,95,109,83,79,81,52,56,84,79,1
60,97,90,111,119,94,102,94,60,60,95,92,1
53,84,76,88,97,85,85,79,53,56,83,81,1
64,99,99,107,122,103,103,96,71,70,104,96,1
84,112,103,121,128,99,107,92,79,63,87,89,1
63,79,83,87,96,79,79,81,59,56,81,79,1
67,106,94,106,119,102,106,94,68,71,103,92,1
85,102,87,88,105,106,94,91,68,84,107,92,1
63,103,96,99,109,100,104,96,66,63,91,83,1
53,79,73,79,97,73,77,76,57,56,87,81,1
53,83,78,79,87,79,79,75,51,56,83,85,1
80,107,88,95,108,111,99,92,55,66,104,85,1
55,75,79,79,96,75,79,78,56,59,84,83,1
71,107,96,111,118,109,104,96,66,63,108,101,1
60,85,91,106,115,68,83,88,68,63,79,92,1
75,95,87,91,109,87,83,81,66,67,84,83,1
67,99,90,95,105,88,75,83,63,64,81,83,1
52,70,75,73,90,67,71,76,50,60,73,79,1
68,112,99,112,122,111,111,96,71,66,109,96,1
50,62,76,77,94,71,68,70,56,51,68,71,1
67,97,94,88,101,94,85,83,50,50,75,78,1
63,100,92,100,108,91,99,94,63,63,92,87,1
70,100,92,87,100,91,91,86,59,57,88,83,1
68,102,94,106,115,103,107,96,71,71,107,96,1
67,99,101,112,124,102,115,101,74,72,115,98,1
67,107,100,111,123,109,104,96,70,63,103,98,1
93,120,101,111,119,111,111,94,68,71,95,92,1
68,103,92,107,113,103,107,92,71,70,104,96,1
67,111,100,116,123,118,113,100,70,67,112,98,1
59,91,86,88,101,79,79,80,53,57,81,79,1
71,107,96,107,118,109,104,96,63,63,103,94,1
60,91,92,64,100,87,99,92,67,63,75,92,1
47,71,76,71,89,66,66,76,60,56,68,85,1
67,112,101,108,130,111,111,94,67,68,111,98,1
57,81,79,81,90,83,87,88,64,63,87,87,1
60,81,76,73,90,91,95,88,60,63,87,83,1
63,87,83,83,89,79,83,81,59,56,81,86,1
49,71,74,67,88,73,73,79,52,50,79,76,1
59,91,78,79,96,88,84,83,52,53,88,80,1
50,73,76,73,94,75,79,78,46,48,72,75,1
67,111,100,111,128,113,113,100,66,63,112,101,1
60,94,87,94,102,87,87,81,53,59,87,75,1
57,81,79,73,86,91,79,85,50,55,87,87,1
48,72,75,79,96,71,71,74,52,49,70,75,1
60,97,94,92,105,94,85,87,60,56,83,85,1
66,113,107,43,112,112,108,98,56,67,111,97,1
53,77,79,77,94,79,83,78,53,51,72,79,1
56,79,81,87,108,84,84,79,59,57,88,87,1
59,79,74,87,92,77,84,75,63,60,92,94,1
57,89,87,98,111,91,91,85,56,59,95,87,1
67,108,98,112,119,111,111,97,67,72,111,98,1
71,99,87,91,109,87,100,89,66,59,84,86,1
67,112,90,91,105,115,106,94,63,68,115,91,1
63,99,94,95,110,88,88,83,60,60,77,83,1
76,111,91,102,115,95,103,92,68,71,107,96,1
63,81,86,88,101,88,92,90,60,64,85,76,1
68,107,103,112,122,107,111,100,71,66,113,103,1
68,106,94,102,115,103,103,96,64,67,99,96,1
56,81,86,99,114,79,88,83,57,53,77,79,1
50,73,83,77,98,79,79,81,53,48,75,79,1
97,121,96,103,108,111,107,92,75,66,100,96,1
64,106,98,106,120,103,99,92,64,63,99,92,1
71,103,96,111,123,91,104,89,70,67,99,98,1
59,87,83,79,100,87,83,81,49,49,73,75,1
67,92,90,102,114,85,89,83,64,68,87,81,1
63,91,87,91,109,83,83,85,63,63,81,86,1
53,85,83,98,106,79,79,78,56,51,79,83,1
66,100,92,104,112,103,112,98,75,74,111,97,1
67,111,94,111,119,111,111,102,68,68,112,99,1
63,112,98,112,119,106,111,94,63,64,106,94,1
71,99,79,66,90,97,84,87,74,76,102,102,1
59,91,81,83,96,95,84,83,59,63,84,83,1
63,108,94,108,114,111,106,94,63,64,106,94,1
67,108,94,103,119,102,102,94,67,64,102,94,1
50,71,80,75,97,69,69,76,50,50,71,78,1
64,112,99,107,122,107,111,96,67,63,109,100,1
59,91,83,84,97,79,84,83,53,57,85,83,1
56,81,83,81,101,84,84,87,50,53,77,76,1
63,103,98,108,124,102,106,94,63,64,106,102,1
55,72,71,72,81,71,71,70,52,52,70,75,1
74,106,101,102,119,111,115,102,68,71,107,99,1
67,120,101,111,119,115,115,102,68,68,116,99,1
85,106,97,111,119,106,102,91,64,64,99,96,1
56,91,92,87,108,95,95,92,63,63,96,92,1
70,100,92,109,122,103,103,94,67,67,111,97,1
71,112,96,99,113,111,111,100,71,74,113,100,1
82,120,94,106,114,111,106,91,68,71,103,92,1
60,83,78,79,96,75,83,79,63,56,79,81,1
50,79,83,88,105,81,85,79,57,56,87,81,1
59,95,86,103,114,97,106,90,63,60,102,94,1
50,69,72,73,94,68,71,74,53,55,75,79,1
59,95,83,84,105,106,92,87,53,64,98,87,1
53,64,70,64,79,68,64,71,48,52,67,70,1
56,75,81,87,100,79,87,83,63,59,87,89,1
67,102,104,111,129,106,111,102,80,68,99,103,1
49,71,74,79,96,73,70,72,52,53,75,73,1
55,79,79,83,104,91,91,85,56,56,88,83,1
67,112,90,88,97,111,106,97,67,68,111,94,1
64,98,91,89,102,91,87,88,60,67,83,71,1
64,103,81,87,96,107,99,83,67,70,113,89,1
64,106,98,111,125,107,107,96,68,71,116,104,1
72,106,94,106,120,103,107,96,68,71,99,96,1
67,108,98,99,110,106,111,97,63,72,111,87,1
64,112,99,112,128,107,111,100,71,63,109,96,1
70,100,89,79,92,108,99,94,67,67,97,87,1
66,91,92,113,117,99,112,101,79,74,115,101,1
71,99,98,99,110,102,106,94,67,76,111,94,1
68,112,88,99,108,111,111,96,71,74,113,96,1
67,111,97,111,124,115,115,98,60,64,112,96,1
64,115,98,111,120,112,116,99,64,67,116,100,1
67,97,87,92,105,106,102,98,80,76,107,103,1
71,111,100,107,118,113,113,96,74,71,108,98,1
50,79,78,71,87,83,79,83,51,52,87,85,1
63,106,97,111,124,111,102,98,64,64,107,99,1
78,115,94,106,114,102,98,91,64,64,103,88,1
57,84,87,79,93,77,77,76,53,56,83,81,1
63,102,80,88,97,106,106,94,68,71,107,99,1
50,75,78,75,91,75,75,75,55,52,71,70,1
56,75,78,75,88,84,81,79,52,57,84,73,1
60,79,73,97,101,85,94,83,76,71,103,99,1
57,81,76,85,98,79,79,78,53,55,72,75,1
67,99,90,91,105,97,102,90,57,57,89,79,1
67,108,94,108,119,111,111,94,67,64,111,98,1
60,85,91,106,111,91,99,92,64,63,99,96,1
63,100,96,104,112,95,103,94,63,63,97,87,1
67,108,94,88,101,106,111,101,67,72,111,98,1
75,103,98,108,124,111,102,94,70,72,106,94,1
70,113,89,87,92,108,108,90,63,70,111,87,1
64,112,99,112,122,111,107,96,67,66,109,96,1
49,75,74,67,84,73,66,72,52,53,71,73,1
57,97,80,79,101,94,85,87,50,53,79,74,1
56,91,81,75,92,84,81,79,52,50,75,80,1
57,94,83,85,102,87,83,85,56,63,87,87,1
66,100,85,87,96,103,91,83,63,63,97,83,1
56,87,81,87,100,99,99,87,63,70,104,89,1
48,61,71,72,85,75,71,74,46,49,77,72,1
66,109,100,109,122,112,108,98,67,67,111,97,1
63,97,90,102,114,89,85,83,64,56,68,88,1
78,111,97,106,124,115,111,98,64,71,112,99,1
53,71,74,71,83,79,79,75,51,52,75,78,1
70,115,94,106,114,111,106,94,64,71,107,96,1
57,85,87,89,106,79,87,88,53,55,83,83,1
55,83,83,79,96,79,79,78,52,52,81,75,1
66,109,96,113,117,108,112,98,67,74,111,87,1
64,87,81,103,118,95,99,87,79,66,91,92,1
68,107,99,107,128,107,111,100,67,70,109,96,1
67,102,90,102,119,102,106,94,68,64,103,96,1
79,107,96,99,113,104,91,81,63,56,81,75,1
63,102,80,92,97,102,89,83,68,71,103,88,1
63,87,79,103,109,87,87,74,63,67,99,79,1
64,94,98,115,120,99,112,96,68,71,111,96,1
63,111,101,115,129,106,111,98,64,64,107,99,1
60,75,80,92,105,98,98,91,64,68,103,92,1
66,100,92,109,122,95,95,86,67,63,79,76,1
63,87,87,95,104,104,96,89,66,67,99,94,1
53,61,74,83,100,61,68,71,59,49,67,74,1
60,91,85,91,108,95,91,87,55,59,96,85,1
64,112,96,112,122,107,107,96,71,66,104,100,1
63,91,89,113,122,99,99,86,71,63,88,87,1
68,106,98,111,120,103,107,96,68,67,107,96,1
59,79,79,83,96,71,75,74,56,56,81,83,1
70,111,94,111,119,115,111,98,64,64,112,96,1
56,87,81,83,104,95,95,87,67,63,96,89,1
68,91,88,75,91,95,83,79,59,70,96,78,1
64,107,92,103,118,103,99,92,67,66,104,89,1
53,81,83,85,98,83,79,78,46,55,79,75,1
56,84,94,99,110,88,88,83,60,57,81,79,1
63,84,86,112,119,88,102,94,74,68,106,98,1
80,107,96,116,128,103,79,92,79,74,83,85,1
51,64,67,64,85,75,75,78,46,49,73,75,1
75,108,86,91,101,111,102,90,63,68,102,83,1
63,111,104,111,119,102,111,98,68,64,107,96,1
63,95,90,103,119,79,88,90,67,64,85,87,1
93,115,104,120,124,106,111,98,76,68,83,88,1
56,88,83,81,97,79,75,76,57,53,73,79,1
68,115,98,111,115,116,112,99,68,71,107,96,1
71,107,96,111,118,109,109,96,66,71,108,98,1
66,113,100,113,127,112,112,101,67,67,120,101,1
84,116,103,112,122,103,111,100,84,74,83,96,1
71,111,100,111,123,113,113,103,66,63,108,98,1
68,112,103,116,128,111,116,100,67,66,109,100,1
71,107,96,107,113,104,104,92,63,59,95,86,1
56,84,86,91,101,79,79,73,50,57,77,83,1
56,83,81,87,96,95,95,87,67,63,100,92,1
64,111,102,115,120,107,107,99,68,71,111,104,1
71,103,96,103,118,103,99,92,71,70,100,92,1
50,75,74,79,91,68,75,79,55,56,79,78,1
53,85,83,85,102,79,79,78,50,51,75,79,1
64,106,94,102,115,103,107,96,64,59,103,96,1
60,75,80,71,97,77,81,76,60,60,83,88,1
59,99,92,103,118,91,100,89,66,67,95,79,1
60,77,83,94,106,95,99,92,68,59,79,83,1
67,108,101,112,124,111,111,97,63,68,115,98,1
63,107,96,45,113,109,113,100,59,71,112,98,1
57,89,79,81,90,75,75,74,56,51,75,79,1
66,104,85,79,92,91,84,83,52,47,71,76,1
60,98,83,85,98,91,91,85,56,55,87,87,1
63,87,85,91,108,77,84,86,52,50,75,76,1
71,111,96,87,100,113,113,103,66,63,112,98,1
50,75,78,79,96,75,72,79,48,49,71,74,1
57,77,79,73,90,79,87,85,60,63,95,83,1
60,94,87,94,111,91,91,85,56,55,91,87,1
68,116,99,112,122,111,107,96,67,66,109,96,1
80,106,98,111,115,87,83,85,71,71,107,92,1
51,83,79,75,93,71,79,78,52,52,70,75,1
51,68,71,61,74,67,67,70,52,49,73,72,1
68,111,94,111,120,112,112,96,71,71,111,100,1
56,84,79,73,93,84,84,76,57,60,94,76,1
50,73,79,81,102,79,79,78,50,48,68,79,1
67,99,87,87,100,104,91,85,52,56,84,79,1
57,85,83,89,106,83,83,85,50,51,72,71,1
79,111,92,87,104,109,104,92,59,59,91,83,1
67,91,92,95,100,113,104,92,66,67,95,86,1
64,102,94,106,115,112,107,96,71,67,107,96,1
68,106,102,115,125,99,99,99,71,71,103,96,1
88,115,94,89,102,116,112,96,71,84,103,79,1
66,83,81,87,104,84,84,83,59,63,79,80,1
59,99,90,103,119,92,97,87,63,60,94,87,1
71,112,96,112,122,111,111,100,71,70,113,100,1
53,71,74,68,83,68,68,71,51,49,67,70,1
59,99,90,95,119,88,92,87,57,60,94,87,1
59,79,89,91,112,91,103,94,63,70,106,90,1
67,107,79,91,96,109,109,96,63,75,108,86,1
63,102,94,102,119,102,102,94,64,64,107,92,1
71,111,96,107,123,104,113,92,66,67,108,98,1
60,103,92,103,118,107,99,92,59,59,96,89,1
52,66,72,70,86,71,79,76,53,57,77,72,1
64,85,76,81,90,87,91,85,64,71,103,92,1
71,103,88,95,108,111,107,96,71,70,113,100,1
56,81,79,84,105,79,79,80,57,53,77,79,1
66,109,100,113,127,108,112,98,63,63,111,101,1
71,95,92,95,104,83,83,81,66,67,84,75,1
50,67,80,75,97,73,81,83,53,50,79,81,1
76,112,88,99,108,99,91,87,59,63,87,89,1
59,99,90,99,110,97,111,97,63,60,106,98,1
