@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,10,12,18,20-21,25,28,30,35,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp29 numeric
@attribute Sp32 numeric
@attribute Sp33 numeric
@attribute Sp37 numeric
@attribute Sp41 numeric
@attribute Sp43 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
46,32,37,131,34,136,44,47,135,31,125,2
46,37,40,139,37,126,50,44,135,31,115,2
42,30,30,142,29,143,44,44,142,29,136,2
46,37,84,79,40,115,57,44,124,37,111,2
87,108,103,83,106,90,89,97,91,111,115,3
67,73,70,60,67,55,67,64,61,66,74,7
71,88,73,60,79,65,67,72,61,69,74,7
67,73,70,60,67,55,60,64,57,69,67,7
93,115,106,90,111,87,92,92,88,107,108,3
44,34,34,136,31,139,47,46,150,31,133,2
74,88,79,65,77,68,72,68,67,75,79,7
97,115,111,91,107,88,84,88,92,111,113,3
44,31,31,142,31,143,46,51,100,37,128,2
88,106,102,87,107,88,88,88,87,111,113,3
88,111,111,87,107,85,88,93,92,111,113,3
92,106,111,91,112,92,92,93,87,103,100,3
64,66,62,50,54,49,56,59,50,54,60,5
60,62,66,54,64,63,64,55,50,58,77,7
64,69,69,61,68,59,64,55,54,68,74,7
64,69,81,76,71,63,68,67,58,68,74,7
72,81,69,61,79,67,68,71,67,87,96,7
88,103,95,74,99,79,84,82,78,96,100,4
46,31,31,143,32,141,44,63,103,34,133,2
53,45,31,143,45,100,48,46,129,37,104,2
46,36,34,121,34,112,51,46,118,34,112,2
50,34,51,103,34,125,48,52,122,34,117,2
88,107,103,88,107,92,93,90,96,113,112,3
88,107,112,88,107,87,93,90,92,113,104,3
71,79,75,67,75,67,71,70,63,67,66,7
71,83,75,63,75,62,67,63,59,63,73,7
64,71,68,59,75,67,71,66,59,67,80,7
84,99,83,79,96,81,82,83,79,91,93,4
55,51,32,141,56,103,46,79,75,77,114,2
48,34,34,125,34,122,49,49,116,37,114,2
75,91,79,67,79,66,70,67,64,66,72,7
95,113,118,96,112,94,92,93,90,106,110,3
95,113,96,78,99,75,79,82,73,92,101,3
46,29,32,118,32,127,42,44,136,31,114,2
46,34,37,114,40,113,49,47,119,34,105,2
52,34,34,122,37,116,46,47,111,40,110,2
74,79,109,89,95,75,92,78,76,102,110,3
90,104,109,89,108,94,96,93,90,115,114,3
90,109,113,92,112,90,92,97,94,115,119,3
74,87,79,63,77,64,67,60,55,63,63,5
59,63,67,55,63,53,59,53,76,60,70,7
63,67,75,63,60,53,59,60,55,60,74,7
52,40,37,116,37,111,47,47,105,40,106,2
46,37,70,83,79,80,78,68,61,77,90,2
92,112,108,90,106,83,85,88,79,98,94,3
83,99,84,68,84,65,70,72,65,81,90,7
59,66,70,60,71,62,67,57,61,62,78,7
97,115,115,90,106,87,84,84,78,91,96,3
44,34,34,136,31,139,47,43,135,29,118,2
44,37,40,111,43,102,60,64,81,71,87,2
47,31,31,139,29,143,46,63,100,34,128,2
47,34,31,139,31,139,43,44,133,32,123,2
72,81,69,57,79,67,68,75,71,87,89,7
46,34,36,121,34,121,48,46,125,32,122,2
43,29,34,114,40,100,59,56,100,56,88,2
50,34,51,92,64,67,67,66,70,71,80,2
48,29,42,104,32,129,49,52,124,48,97,2
71,83,64,75,83,74,74,75,75,84,93,7
46,34,34,125,40,113,46,47,104,49,101,2
49,34,56,74,66,64,67,67,51,67,67,7
66,71,79,63,77,60,67,63,58,71,78,7
74,83,60,70,77,75,63,74,73,84,85,7
43,29,46,63,32,113,49,47,101,37,93,2
49,40,46,66,45,72,52,50,104,40,82,5
67,77,77,64,75,62,70,64,57,73,78,7
42,30,30,127,29,133,44,44,120,37,106,2
49,45,42,72,40,80,44,47,105,37,90,2
85,97,92,76,98,79,84,92,85,112,118,3
47,37,56,97,73,65,64,68,59,71,75,7
63,67,67,55,69,57,68,68,59,75,71,7
70,79,79,62,77,61,68,68,56,71,71,7
53,49,37,115,37,102,50,40,121,31,96,2
92,111,115,94,107,92,97,93,87,111,113,3
68,69,73,57,71,56,64,67,54,72,74,7
68,73,73,57,71,59,71,67,54,72,70,7
72,77,73,61,71,56,68,71,58,75,77,7
44,37,37,109,31,110,40,48,100,29,104,2
92,107,112,88,111,87,97,99,96,109,117,3
64,71,71,52,72,58,67,63,55,71,76,7
68,71,71,56,72,58,67,70,55,71,80,7
71,75,64,78,68,79,67,78,78,83,96,5
64,71,71,74,68,75,67,70,78,71,92,5
68,71,75,67,72,67,67,66,74,75,84,5
68,71,75,70,68,67,67,66,66,71,73,5
71,75,75,67,72,67,67,66,66,71,80,5
50,42,36,107,40,96,44,40,122,27,108,2
43,31,29,114,32,104,41,43,107,32,100,2
67,72,72,58,71,55,66,63,57,70,72,7
67,72,68,67,71,66,66,63,75,70,82,5
71,75,37,104,79,70,74,71,60,77,86,4
95,113,113,96,117,94,92,93,90,111,110,3
63,71,67,55,66,53,63,60,55,67,74,7
66,71,71,55,70,57,63,67,58,71,78,7
70,75,79,66,81,64,67,74,65,79,85,7
92,108,95,79,88,73,78,80,76,94,82,7
63,77,81,68,75,65,70,64,57,69,74,7
71,81,81,64,79,65,74,72,65,81,86,7
75,84,95,79,92,76,78,76,76,98,98,7
67,73,70,75,75,80,67,72,83,94,102,5
75,77,66,60,75,62,67,72,79,85,86,4
71,81,32,116,79,94,53,72,72,85,106,2
97,115,115,94,115,94,92,97,92,107,118,3
97,115,111,90,111,91,88,92,88,112,118,3
78,84,67,48,69,54,64,76,63,68,67,7
82,92,84,80,85,76,72,80,78,91,96,7
74,79,34,115,66,98,50,71,74,87,104,2
64,69,77,57,75,59,64,63,58,75,77,7
64,69,73,57,71,59,68,67,58,72,70,7
72,77,73,65,83,67,68,75,75,79,81,4
68,66,34,109,61,103,46,75,71,79,104,2
47,34,37,116,45,99,64,44,129,37,93,2
53,49,77,72,83,70,71,71,67,79,85,4
101,116,116,96,116,100,97,95,96,118,117,3
92,112,103,85,99,79,79,86,85,104,104,4
84,107,103,85,107,87,88,90,92,109,100,4
84,107,99,78,107,87,84,90,89,100,96,4
64,75,75,56,72,54,63,66,55,75,80,7
71,83,83,67,83,67,75,70,63,79,88,7
76,91,91,74,83,71,75,70,70,83,92,7
43,36,31,125,37,116,41,46,114,32,104,2
79,95,107,83,100,85,86,87,83,103,114,4
71,79,68,54,75,55,63,71,60,77,75,7
63,68,72,54,75,55,66,67,57,73,79,7
67,72,75,58,79,59,66,67,60,77,82,7
71,79,83,67,79,63,70,67,60,77,82,7
41,32,29,129,32,114,46,49,98,40,97,2
90,109,109,81,108,94,92,93,97,120,114,4
86,104,100,85,103,83,87,85,87,106,114,4
90,113,100,81,103,83,79,89,83,97,97,4
74,83,75,55,81,60,67,70,62,79,82,7
66,75,75,59,73,60,71,70,58,79,78,7
66,79,75,59,73,60,67,67,58,71,82,7
63,75,79,59,81,60,67,67,62,75,82,7
66,79,75,59,73,60,63,67,58,79,74,7
70,79,79,63,77,60,67,63,58,79,82,7
43,29,43,92,63,75,67,70,73,88,85,2
96,117,112,90,88,73,70,68,57,73,78,3
71,84,81,60,79,62,70,76,65,81,82,7
63,73,77,60,75,62,67,68,61,77,74,7
67,73,73,57,75,55,63,68,54,73,74,7
67,77,77,60,71,62,67,64,57,73,78,7
67,77,77,64,75,62,63,64,61,77,86,7
75,70,34,105,67,94,53,72,76,85,86,2
78,88,79,62,81,65,72,76,67,87,87,7
67,79,71,62,77,61,64,68,59,75,79,7
67,71,75,62,77,65,64,68,67,83,79,7
63,67,71,58,73,57,64,68,59,75,79,7
74,84,43,101,85,76,64,68,63,75,87,4
60,56,84,73,94,76,76,76,81,99,96,4
68,73,69,57,75,56,68,67,62,75,77,7
68,69,69,57,75,59,68,67,58,75,81,7
64,77,77,65,75,67,68,71,67,87,93,7
84,107,99,85,103,83,88,82,81,100,104,4
68,79,75,56,79,58,67,78,74,79,80,7
71,83,91,74,79,71,71,74,74,71,66,7
71,87,91,70,87,71,75,74,78,87,96,4
67,83,107,92,71,59,66,67,60,73,82,7
79,91,91,75,87,70,78,79,75,91,93,4
67,75,83,62,79,63,66,67,64,77,82,7
67,79,75,58,75,63,63,63,79,63,90,7
75,116,116,100,113,96,66,79,98,108,124,1
75,87,91,71,83,74,74,75,72,88,90,4
66,75,75,63,81,64,67,70,62,79,82,7
86,100,91,74,99,83,79,85,83,97,97,4
78,91,91,74,91,72,75,82,76,88,97,4
78,91,79,63,81,64,71,82,76,71,97,7
66,91,113,96,112,101,79,70,94,115,119,1
66,100,87,78,91,83,63,63,94,97,97,1
67,73,73,64,88,69,67,76,79,89,86,7
67,77,66,79,60,76,60,64,68,59,98,5
71,108,112,98,111,97,63,68,98,115,125,1
78,92,79,65,89,68,72,76,67,91,96,4
82,88,88,80,69,68,76,68,67,83,100,7
67,75,71,65,69,65,64,71,63,68,83,5
53,56,60,80,55,76,57,56,70,54,87,5
70,102,115,101,115,98,68,68,96,116,118,1
70,88,71,62,73,61,68,71,59,75,75,7
76,94,102,83,91,74,76,71,75,75,85,4
68,69,94,76,95,78,76,71,75,91,81,7
68,115,115,102,116,103,64,71,100,111,123,1
64,68,57,70,54,54,55,78,74,67,56,5
64,116,116,99,111,100,67,66,100,113,127,1
64,116,112,96,111,100,71,70,100,113,122,1
68,75,75,59,72,62,67,70,70,71,66,7
64,75,71,59,68,58,67,63,55,67,73,7
68,71,75,59,75,58,67,66,55,71,76,7
67,72,68,67,49,66,56,59,72,51,75,5
79,99,72,58,100,85,78,83,83,99,97,3
59,61,79,67,63,66,66,52,68,57,79,5
71,111,107,96,113,92,66,71,94,108,119,1
67,79,75,58,79,66,66,63,57,77,82,7
66,79,79,59,84,64,67,63,65,75,82,7
82,100,100,85,99,83,79,82,87,97,105,3
52,56,60,66,60,64,52,50,58,53,82,5
75,91,51,42,63,41,50,76,61,59,71,5
56,60,54,72,53,76,50,53,72,52,78,5
63,112,112,101,115,101,67,64,98,111,120,1
67,67,56,80,66,79,60,76,81,75,83,5
50,53,56,73,52,68,53,60,59,54,75,5
53,53,53,73,52,65,53,53,59,57,79,5
60,79,111,94,106,91,68,60,88,112,118,1
68,85,77,65,83,63,64,75,71,83,85,7
64,77,81,65,79,63,68,67,62,75,85,7
53,49,55,68,54,59,56,51,50,58,74,5
68,111,111,102,112,96,68,71,100,107,123,1
68,73,69,54,68,52,60,67,62,68,67,7
68,83,79,63,79,62,63,78,74,87,80,7
80,103,103,85,107,87,79,82,89,104,112,3
64,112,112,103,107,96,71,66,96,104,117,1
79,91,91,71,87,70,78,75,72,88,93,4
71,79,87,75,75,70,74,63,68,73,86,7
79,107,107,87,104,89,82,75,75,95,110,3
71,83,54,50,79,59,59,79,83,84,68,5
55,54,54,58,53,59,56,56,64,57,86,5
51,54,54,71,56,66,56,59,79,70,97,5
67,107,111,104,104,96,70,67,94,103,119,1
71,107,111,100,104,96,66,63,98,108,124,1
63,68,64,54,67,55,63,67,57,66,75,7
78,87,87,74,88,72,79,78,69,92,93,4
66,79,83,66,81,64,67,78,73,79,85,7
52,60,56,59,54,57,59,60,69,56,93,5
56,56,53,59,54,64,59,60,80,63,101,5
52,56,53,59,57,68,59,63,90,75,101,5
56,53,56,66,60,79,63,70,87,92,114,5
66,109,109,96,112,94,63,67,94,106,114,1
63,113,109,96,108,94,63,63,94,102,119,1
63,109,109,100,103,94,63,63,90,102,119,1
66,109,104,96,108,98,63,63,101,106,119,1
70,75,67,55,70,57,59,63,65,75,74,7
75,91,88,72,92,73,78,76,72,94,94,4
75,88,95,72,84,69,82,80,72,85,90,4
71,84,81,64,79,65,70,80,72,85,82,7
67,99,99,86,92,80,63,68,91,89,94,1
63,112,112,94,111,94,63,64,94,106,120,1
63,108,108,94,106,94,63,64,98,106,115,1
63,99,77,68,106,90,63,72,98,111,106,1
78,92,88,73,94,72,80,76,74,91,91,4
67,79,75,62,81,65,68,68,63,79,83,7
67,75,79,65,89,72,76,80,78,95,91,7
63,63,84,87,106,91,92,84,96,116,128,3
67,111,111,101,111,102,72,68,99,107,128,1
68,77,81,68,75,59,64,71,67,75,74,7
68,81,77,68,79,70,71,67,54,72,81,7
60,66,66,83,75,78,71,71,71,99,113,5
64,106,102,94,103,92,64,63,92,99,118,1
76,87,87,63,87,67,75,70,70,83,88,4
71,87,107,96,103,96,75,74,92,100,108,1
92,116,116,96,111,100,79,63,81,96,108,1
97,121,103,81,107,92,75,63,89,100,117,1
68,83,103,92,103,92,71,66,92,109,117,1
75,87,79,67,79,63,74,67,57,73,79,7
63,61,79,75,56,55,63,75,68,63,86,5
88,107,107,92,113,96,90,92,101,117,124,3
67,107,111,100,113,96,70,63,94,112,119,1
74,83,79,59,81,64,67,67,58,79,78,7
86,104,113,100,112,94,87,78,97,111,114,3
71,81,73,57,75,65,60,68,68,77,78,7
67,81,77,64,92,80,82,88,87,106,111,7
67,81,77,64,97,80,82,88,87,102,102,7
92,108,103,90,106,94,78,80,94,106,106,3
83,103,112,98,111,94,70,72,91,98,111,1
79,103,99,94,97,87,60,60,87,85,102,1
63,71,71,58,73,57,68,68,56,75,75,7
60,71,84,69,69,61,72,68,67,79,79,7
63,75,88,73,81,68,80,68,59,75,91,7
82,102,120,97,106,91,88,88,88,107,122,3
93,120,106,94,115,102,80,84,99,116,118,3
89,106,115,97,106,94,72,76,92,103,108,1
60,97,92,87,89,83,57,53,85,75,79,1
57,88,92,87,85,83,60,53,78,83,100,1
60,88,97,87,94,87,60,53,81,87,104,1
57,92,97,87,94,87,57,60,85,87,100,1
63,97,92,87,85,79,53,53,78,79,104,1
60,97,106,90,106,98,64,56,92,103,118,1
70,111,106,97,111,94,68,71,96,112,122,1
64,73,73,54,71,56,64,63,58,72,67,7
53,89,81,83,95,85,53,55,83,83,96,1
57,98,106,98,103,92,64,55,83,95,118,1
68,111,111,98,112,96,71,71,96,111,118,1
68,111,111,94,112,99,68,71,100,107,109,1
64,71,75,56,72,58,67,63,55,71,69,7
68,75,103,85,83,67,79,82,85,104,108,7
53,79,79,78,75,75,51,56,85,83,100,1
68,107,112,99,107,96,67,66,78,96,122,1
63,72,79,67,75,63,70,79,79,99,105,7
71,79,83,67,100,85,86,87,90,108,124,3
75,83,87,75,71,78,59,83,79,66,79,7
71,111,111,100,109,96,66,67,94,108,124,1
71,111,107,96,113,100,70,67,98,108,119,1
70,75,79,74,73,68,71,63,69,71,89,7
74,83,104,92,103,90,92,78,83,106,114,7
56,87,75,78,73,79,52,47,73,71,85,1
63,91,79,78,88,83,56,50,80,84,105,1
66,109,113,96,108,94,67,63,90,106,114,1
83,99,99,86,106,87,89,88,87,106,106,3
52,70,84,79,75,80,53,60,76,77,98,1
56,81,66,72,75,73,53,60,87,81,90,1
63,95,103,94,111,97,67,60,94,106,115,1
67,103,99,86,97,87,63,64,87,98,111,1
67,71,84,65,98,79,88,84,85,103,113,3
78,88,106,94,106,94,76,76,88,107,108,3
50,71,84,80,77,79,60,64,85,95,113,1
50,79,88,83,85,79,57,56,81,87,104,1
84,106,102,87,103,85,88,93,92,107,109,3
88,98,81,65,95,74,71,84,79,95,96,7
76,89,102,91,107,96,71,84,96,111,113,3
53,85,94,87,91,85,60,63,83,95,113,1
53,66,98,91,48,107,53,44,125,32,113,2
64,98,85,87,99,85,64,63,83,95,109,5
60,69,69,68,57,70,53,51,75,48,74,5
71,75,68,67,75,62,75,86,81,91,100,7
53,64,64,74,64,71,48,49,70,67,80,1
64,83,99,92,79,79,59,52,74,71,88,1
64,99,91,85,83,83,63,56,74,75,96,1
60,91,83,78,87,83,63,59,81,79,100,1
56,87,87,78,99,87,63,63,92,104,112,1
56,95,103,92,99,92,67,63,85,96,112,1
46,48,34,132,29,133,44,59,107,43,112,2
51,83,72,75,79,78,49,52,75,73,86,1
59,79,83,83,75,74,56,56,79,81,93,1
67,95,95,87,100,92,63,63,90,99,114,1
63,95,95,92,87,81,66,46,124,51,97,5
90,100,100,81,95,79,83,82,76,97,110,3
86,100,104,96,99,90,67,74,94,97,110,1
49,83,71,78,73,75,49,47,69,71,89,1
52,63,67,70,70,72,49,50,73,67,85,1
66,100,100,92,99,94,63,67,90,106,114,1
59,87,96,92,73,79,63,44,133,37,97,5
87,103,91,79,102,83,82,84,79,94,98,3
56,81,84,86,79,80,57,57,76,77,94,1
56,81,99,94,88,83,57,53,76,77,94,1
67,99,95,90,75,83,63,60,79,81,94,1
59,99,84,83,106,90,60,64,91,106,111,1
63,95,103,94,97,90,67,60,87,98,111,1
42,32,30,135,31,133,44,44,128,31,115,2
59,60,60,68,71,65,63,72,76,85,86,7
57,84,79,80,77,76,53,53,81,83,100,1
50,79,79,80,77,76,53,56,81,87,100,1
67,111,40,122,89,94,53,64,92,91,108,1
44,29,37,122,37,124,50,50,96,61,91,2
70,88,84,80,73,91,68,60,99,61,108,5
63,75,67,69,85,76,72,71,81,99,100,4
84,98,102,87,95,81,84,79,79,95,104,3
88,98,94,79,99,81,88,84,83,99,100,3
84,102,98,87,99,92,76,88,92,95,109,3
53,69,73,76,75,74,53,51,75,72,93,1
50,73,77,79,75,78,56,51,75,75,89,1
53,77,77,76,87,85,60,67,87,91,96,1
68,111,106,98,112,99,71,71,100,111,113,1
60,89,31,128,83,92,60,59,92,99,100,1
44,31,31,124,48,107,50,55,92,64,100,2
53,55,85,79,64,81,60,59,79,61,89,5
88,103,95,88,95,87,67,86,92,100,104,3
76,95,91,88,95,87,55,74,89,96,108,1
50,71,75,74,72,75,48,46,74,71,84,1
53,71,79,70,79,79,55,56,74,79,92,1
56,79,91,81,91,83,67,56,81,83,100,1
56,83,91,85,87,87,63,63,92,96,112,1
84,99,107,87,100,85,90,83,83,103,110,3
48,72,79,79,71,74,52,49,75,70,82,1
55,68,75,75,71,70,56,52,72,73,90,1
51,72,79,79,75,74,56,56,75,77,97,1
59,87,87,83,75,85,70,67,79,66,101,1
59,61,75,79,60,78,52,56,79,54,86,5
59,58,64,96,63,96,59,59,90,60,93,5
71,79,95,79,75,85,74,63,94,77,97,5
90,100,100,85,103,83,87,85,83,102,105,3
82,100,96,92,103,94,59,70,90,92,97,1
74,91,91,78,91,79,75,74,80,84,93,4
79,95,95,83,106,80,93,88,87,115,125,3
52,70,66,72,71,73,50,53,79,77,98,1
59,84,95,86,75,83,63,60,79,73,90,1
63,95,73,75,84,80,63,60,79,81,98,1
67,84,73,79,75,80,60,68,87,98,106,1
71,103,108,94,111,97,70,68,94,106,115,1
71,99,99,94,106,94,67,72,94,111,115,1
49,51,63,90,67,76,60,50,79,66,90,5
78,92,92,76,94,76,80,84,81,99,100,3
89,102,102,94,106,91,88,84,88,99,113,3
50,67,75,80,81,83,53,46,78,79,96,1
63,84,79,83,81,79,64,68,81,87,100,1
67,106,106,94,106,94,68,71,96,103,118,1
70,111,106,97,111,94,76,71,96,107,122,1
80,94,98,83,95,81,88,79,79,95,96,3
80,94,98,79,99,81,80,79,79,95,104,3
84,102,106,98,99,92,84,84,92,103,118,3
53,81,73,76,75,78,53,51,75,79,93,1
64,85,81,79,91,85,64,67,92,103,113,1
64,102,102,94,103,92,71,67,96,111,118,1
68,106,106,94,103,92,71,71,96,103,113,1
97,112,103,88,111,96,84,90,92,104,104,3
53,71,71,74,68,71,55,52,74,71,92,1
64,87,83,81,95,83,63,59,89,96,108,1
60,83,87,85,91,83,67,63,85,87,104,1
64,83,91,85,95,92,71,59,81,96,117,1
92,116,83,85,103,92,71,74,92,96,100,1
56,71,64,81,72,83,59,66,85,83,96,5
64,71,87,88,95,92,75,66,96,87,104,5
80,102,102,83,103,88,80,79,87,107,113,3
84,106,106,87,112,96,92,93,92,116,118,3
84,98,102,87,107,88,92,93,87,107,109,3
64,69,66,68,75,67,60,67,67,64,77,7
88,107,103,88,107,87,88,90,85,104,108,3
92,112,107,88,107,87,88,90,89,104,108,3
90,109,109,89,108,90,87,89,87,106,114,3
63,73,45,116,37,129,44,47,135,34,120,2
83,103,99,79,106,87,89,92,87,106,106,3
79,99,95,79,102,83,82,88,87,102,106,3
78,106,102,83,102,79,80,84,85,99,100,3
42,31,37,136,31,135,47,43,135,31,133,2
44,34,92,76,40,120,64,43,132,34,113,2
89,111,106,87,106,91,88,88,88,107,108,3
89,111,106,90,115,91,92,88,88,107,113,3
88,106,111,87,107,88,88,84,83,103,109,3
80,91,91,70,72,83,59,66,92,53,122,2
56,54,34,146,45,104,44,46,136,32,112,2
84,99,87,70,79,62,75,70,66,75,80,7
93,126,121,104,128,107,90,87,101,127,130,3
79,99,95,79,96,78,82,79,79,73,105,4
44,34,45,104,29,136,46,42,135,32,124,2
48,32,58,92,34,125,49,46,127,34,119,2
75,83,79,71,79,66,70,71,64,73,75,7
49,37,34,133,32,139,42,44,133,34,129,2
46,29,32,133,30,135,46,44,143,34,119,2
90,109,113,96,117,94,92,89,94,111,105,3
66,75,79,66,73,64,67,70,76,84,78,7
92,99,91,72,79,62,63,64,57,66,71,5
63,66,77,64,63,58,63,68,57,66,71,7
89,106,106,87,102,87,88,88,88,107,104,3
63,71,75,62,62,50,60,56,49,54,67,5
44,31,31,135,31,135,46,44,137,32,128,2
44,31,34,120,36,121,46,48,125,32,118,2
92,106,111,91,112,92,92,88,87,111,118,3
92,111,111,87,112,92,92,93,96,111,118,3
80,95,36,139,83,79,55,82,81,91,96,2
46,36,31,135,37,137,44,78,74,56,127,2
43,36,34,125,37,116,48,49,111,37,112,2
92,103,107,88,107,87,88,90,92,113,112,3
88,111,111,96,109,89,90,92,90,112,119,3
88,103,87,75,91,78,74,71,64,77,86,7
67,72,68,58,67,55,63,63,57,63,65,7
90,113,109,85,112,90,92,93,94,115,124,3
92,112,108,90,102,83,82,76,72,89,94,3
49,40,32,135,43,111,50,44,120,40,106,2
71,77,77,64,67,55,57,64,57,55,60,5
56,51,51,45,53,58,53,53,65,49,71,5
78,92,88,76,94,76,76,84,78,91,91,4
93,115,115,97,115,94,88,88,88,99,104,3
76,85,81,76,91,78,84,79,79,99,96,4
88,98,89,76,87,74,68,71,67,79,85,7
72,77,81,65,79,70,71,71,67,79,89,7
43,29,29,128,27,137,41,46,133,27,127,2
67,72,72,58,71,55,63,67,53,70,72,7
79,95,99,79,96,78,82,79,75,95,93,7
55,51,45,54,49,52,56,52,60,51,72,5
55,51,51,67,46,52,56,56,57,51,68,5
55,51,48,54,53,63,59,56,53,51,75,5
78,96,91,78,91,75,79,78,76,92,101,4
82,91,100,78,103,83,83,82,83,106,110,3
75,84,81,75,84,69,74,72,72,81,82,7
53,56,71,58,69,54,64,64,59,71,71,7
84,102,98,83,107,85,88,97,92,111,109,3
92,107,107,92,111,87,97,99,92,113,117,3
68,75,75,59,75,58,71,66,59,75,88,7
68,75,75,88,72,67,67,66,70,71,80,5
97,116,111,87,113,92,95,96,98,112,114,3
95,109,109,89,95,79,75,82,73,84,74,7
66,75,71,55,73,57,67,67,58,75,82,7
96,117,117,94,120,97,97,101,98,120,120,3
96,112,112,90,106,90,93,92,91,111,111,3
92,108,108,90,111,87,93,88,91,106,102,3
67,73,73,60,71,58,67,64,61,73,78,7
93,115,120,94,115,94,101,97,96,116,122,3
70,75,75,58,77,57,68,64,59,75,75,7
97,112,107,88,111,92,93,90,89,104,104,3
63,71,75,59,73,57,63,63,62,79,82,7
71,81,73,57,84,58,67,68,65,81,82,7
67,73,77,60,71,58,63,64,57,73,78,7
71,81,84,72,84,73,70,64,72,81,86,4
89,111,97,80,98,79,80,84,78,91,91,4
63,75,71,62,73,57,64,68,59,75,83,7
67,84,84,76,81,68,72,71,70,87,96,4
88,102,98,79,95,78,80,84,79,95,96,4
76,94,94,76,95,78,71,79,79,91,93,4
68,75,75,59,75,58,71,70,59,75,76,7
64,79,79,67,83,62,71,63,63,79,84,7
64,87,103,96,99,87,79,63,78,91,108,1
76,91,83,70,68,62,67,63,52,63,66,7
75,99,111,100,100,92,78,67,86,112,124,1
66,79,75,63,88,68,75,74,80,97,93,7
78,88,102,83,102,79,84,76,74,91,87,4
57,60,67,65,55,72,57,56,70,57,83,5
63,111,115,101,115,102,64,64,103,112,122,1
68,106,111,98,116,99,71,71,92,111,123,1
64,115,111,102,121,96,64,67,100,111,123,1
64,106,94,79,103,88,60,71,100,107,109,1
76,87,91,74,87,67,75,74,70,87,88,4
