@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R1-2,4,6,11,13-14,20,32-34,37'

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp32 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
96,117,94,108,114,97,115,87,83,88,98,3
92,103,83,99,101,82,92,73,65,72,81,7
67,77,64,70,55,57,63,48,50,60,59,5
63,66,60,63,72,60,60,83,124,44,29,2
93,106,90,102,101,76,94,76,81,80,99,4
78,92,80,92,101,80,89,79,78,80,91,4
63,63,90,37,124,72,81,113,85,50,39,2
82,102,76,102,114,76,85,79,74,84,103,3
97,115,94,115,114,88,106,83,81,84,103,3
78,88,73,84,82,72,77,65,70,71,83,7
88,111,91,115,120,88,95,81,75,84,91,3
76,94,72,89,94,76,91,81,79,84,99,4
57,49,113,31,131,68,68,132,100,48,34,2
47,34,124,34,115,50,36,121,129,44,34,2
44,31,135,31,120,50,34,135,116,51,40,2
50,40,105,43,102,64,61,70,58,67,72,2
84,98,79,111,120,71,87,85,75,84,103,3
88,111,94,120,120,84,103,92,83,79,99,3
97,120,98,120,115,92,112,92,79,79,95,3
88,106,87,102,106,84,95,81,79,84,95,7
57,59,65,52,74,60,57,70,67,55,51,5
80,91,78,87,96,79,95,79,78,82,96,4
76,91,74,95,100,79,95,79,78,82,100,4
43,29,143,31,133,48,34,141,96,49,34,2
50,36,121,36,122,48,34,125,122,46,32,2
64,71,56,75,83,67,75,62,63,66,83,7
84,95,78,87,83,71,83,67,66,70,83,7
68,75,63,64,71,71,83,75,74,74,83,7
53,51,63,48,118,55,51,75,63,56,49,5
53,48,59,51,75,51,45,62,89,52,46,5
79,95,79,99,96,82,91,81,83,83,103,4
75,87,75,58,128,82,96,85,86,92,103,3
44,32,125,34,118,49,34,125,120,46,34,2
51,40,100,51,85,63,56,70,57,63,70,2
46,32,125,29,122,46,32,135,97,60,63,2
43,32,129,34,108,52,48,83,51,60,67,2
70,83,70,79,84,71,81,68,69,67,79,7
66,71,70,60,80,71,77,72,73,57,56,5
56,49,55,53,84,56,48,60,58,53,53,5
92,108,86,103,105,97,115,90,94,97,111,3
79,91,75,95,97,82,92,83,87,88,106,4
56,45,105,37,105,67,71,108,83,60,59,2
71,77,64,81,82,70,79,65,61,68,73,7
89,102,80,71,97,97,111,72,85,84,95,3
50,53,101,37,124,64,73,98,70,71,75,2
60,63,73,71,67,68,69,54,52,60,71,7
67,67,55,67,70,64,66,54,59,68,71,7
74,79,65,79,78,68,77,61,59,68,75,7
74,84,69,84,85,76,81,72,74,64,71,7
74,84,69,84,82,72,81,72,78,64,64,7
53,53,65,53,78,57,55,83,107,43,31,5
50,49,87,37,114,44,37,102,96,50,48,2
47,37,115,29,119,50,46,120,96,46,36,2
80,89,72,62,98,92,107,74,83,71,79,3
64,73,83,55,111,64,75,70,54,67,72,2
57,55,65,55,90,53,48,96,108,48,34,2
44,37,102,46,111,43,31,96,116,51,40,2
92,112,92,112,113,97,111,92,92,95,113,3
92,112,88,107,108,97,116,92,92,95,113,3
68,71,56,71,71,67,72,58,55,70,71,7
71,79,74,71,87,71,79,71,70,70,79,7
40,31,110,31,104,44,29,104,107,43,29,2
93,116,96,111,118,95,118,96,94,96,112,3
93,111,87,111,113,99,113,89,86,87,99,3
67,72,54,72,74,63,67,55,57,67,73,7
67,72,54,72,70,63,75,59,60,67,73,7
67,68,54,68,74,66,75,55,57,67,81,7
67,72,54,72,77,63,71,59,64,67,77,7
67,68,54,72,70,66,71,55,57,63,70,7
67,72,58,72,74,66,71,55,64,71,81,7
67,68,79,68,85,78,83,78,75,71,81,7
67,68,75,72,81,66,71,74,75,67,73,5
71,72,67,68,85,66,71,66,68,63,66,5
48,34,108,37,109,46,32,114,116,42,30,2
95,113,89,113,117,92,112,90,90,93,111,3
66,75,59,75,80,67,77,60,58,67,75,7
74,83,70,79,84,71,77,64,73,78,92,7
70,75,74,67,80,75,88,68,65,67,75,4
43,32,107,32,100,42,30,116,115,44,34,2
92,112,90,108,114,97,115,94,91,84,106,3
83,95,79,84,82,78,84,55,54,64,66,7
71,77,60,73,82,67,75,58,61,72,77,7
67,77,64,77,86,63,75,58,57,64,69,7
63,70,57,77,72,70,75,65,61,72,81,7
59,51,113,32,101,74,79,115,98,50,37,2
67,75,58,79,82,64,73,61,63,64,75,7
67,84,69,88,93,76,85,76,74,76,91,7
44,31,119,31,110,47,34,116,114,46,34,2
101,120,94,115,125,101,116,96,96,97,116,3
84,106,83,98,111,84,99,85,87,88,107,4
72,77,57,77,82,68,75,52,54,67,72,7
68,77,57,73,78,64,75,56,54,67,75,7
72,81,65,81,86,71,83,67,62,71,79,7
76,87,74,79,75,79,91,62,66,66,75,7
64,68,56,68,71,67,72,54,59,66,79,7
68,75,63,79,83,67,72,62,59,66,75,7
76,91,81,83,79,75,95,75,89,70,87,4
60,61,103,34,100,75,79,108,85,59,49,2
46,34,110,34,104,55,48,112,107,46,32,2
88,107,83,107,113,86,104,89,90,92,112,4
75,79,83,48,104,70,83,85,72,75,70,2
86,109,81,104,104,92,108,86,87,85,106,4
70,79,63,75,76,67,77,60,62,63,75,7
66,75,59,75,80,67,73,60,58,63,71,7
46,32,122,43,80,59,63,64,73,70,84,4
87,103,86,108,119,85,102,101,98,97,120,3
92,108,94,108,114,93,120,87,91,84,111,3
71,77,68,81,75,70,79,62,65,68,81,7
67,77,60,73,79,63,75,58,61,64,77,7
63,70,57,73,79,63,79,58,61,68,77,7
67,77,60,73,75,67,75,58,54,68,73,7
97,115,101,120,119,88,115,102,99,92,116,3
89,115,87,111,110,88,120,91,88,84,107,4
67,75,62,79,78,68,73,57,59,68,75,7
63,75,55,75,78,64,77,61,63,68,79,7
70,67,94,43,93,72,85,72,70,76,91,4
88,115,98,120,120,76,99,99,87,88,107,3
92,120,98,120,111,92,116,92,87,84,107,4
68,77,57,77,78,68,79,56,62,67,72,7
64,85,76,94,120,68,91,96,100,75,111,1
76,99,85,116,122,67,83,87,59,66,79,4
84,99,81,95,96,84,95,75,78,78,91,4
68,75,59,75,79,71,75,58,59,63,75,7
64,83,67,79,83,71,79,62,63,66,79,7
68,79,59,75,75,67,75,58,81,66,71,7
76,99,81,99,96,79,99,79,70,78,91,4
63,72,58,75,77,66,75,59,64,67,77,7
71,83,62,87,85,66,79,63,64,71,77,7
75,116,100,111,123,66,113,100,98,63,112,1
70,79,66,75,80,71,88,64,62,67,79,7
82,100,81,100,96,87,99,79,83,82,97,4
63,71,70,63,88,59,60,86,94,53,56,5
67,73,60,73,82,67,75,62,61,64,73,7
75,88,68,81,82,82,97,73,68,80,94,7
75,81,64,81,82,78,88,69,76,80,98,7
71,81,60,77,82,78,84,80,83,84,98,7
63,66,79,63,90,60,60,87,87,57,55,5
59,57,86,57,97,53,56,87,76,57,55,5
67,112,98,112,114,63,115,104,102,68,115,1
59,70,60,84,101,63,67,65,65,68,81,7
85,102,83,97,97,84,102,79,85,80,99,4
74,115,101,111,124,68,111,98,96,68,112,1
70,111,101,106,119,68,115,98,99,68,116,1
70,71,62,67,74,72,81,61,67,68,75,7
76,94,72,89,82,76,87,74,67,75,83,4
76,85,72,94,102,76,91,74,75,67,75,4
76,89,72,81,82,80,99,74,83,79,91,7
64,89,76,94,115,60,91,88,87,71,111,1
64,94,83,106,120,64,99,96,92,71,111,1
64,94,83,94,98,64,103,81,83,67,91,1
68,83,70,91,100,67,79,71,59,74,79,7
84,99,85,99,96,84,95,75,78,82,91,4
71,79,70,75,91,63,58,67,66,70,79,5
67,75,62,79,77,74,83,63,68,63,81,7
71,87,71,95,104,70,83,70,75,75,88,7
59,58,71,54,85,59,60,70,72,56,51,5
55,54,71,51,81,56,53,78,72,52,54,5
67,83,75,91,113,59,83,81,86,67,108,1
63,91,75,103,118,63,87,89,98,71,112,1
71,116,100,111,123,66,109,100,101,67,112,1
66,79,63,79,84,71,84,64,65,67,84,7
66,87,70,91,104,79,88,72,76,78,92,7
56,53,74,53,88,52,54,75,65,50,53,5
66,109,96,109,122,71,108,98,101,67,111,1
66,109,96,109,122,67,112,98,94,63,111,1
70,113,96,100,92,71,108,90,97,70,97,1
75,91,72,84,82,74,88,73,72,76,94,4
56,51,75,54,79,53,53,69,61,53,55,5
67,108,101,112,119,63,111,101,98,64,106,1
63,112,98,112,130,63,111,101,98,64,111,1
71,112,101,112,124,67,115,97,102,68,115,1
63,75,65,84,82,64,77,65,63,68,83,7
78,92,80,92,101,80,98,79,81,84,99,7
78,92,83,97,101,80,94,83,85,84,103,3
53,53,73,56,82,50,52,65,59,53,57,5
67,111,101,111,119,68,111,98,99,64,116,1
63,71,58,67,67,64,66,57,56,64,68,7
76,94,68,85,82,80,95,70,71,71,83,4
80,102,87,89,90,76,91,81,75,79,91,4
84,98,83,85,64,80,99,59,62,55,61,3
53,62,61,77,82,53,57,63,71,63,87,5
68,111,98,111,120,71,112,99,100,67,111,1
64,66,57,66,67,64,68,56,58,63,64,7
68,83,67,83,87,67,79,67,66,66,79,7
80,91,78,95,104,75,87,75,70,78,91,7
60,68,56,68,67,63,64,54,55,63,67,7
64,68,56,68,67,59,64,58,59,63,67,7
75,87,75,91,96,70,83,70,68,75,91,4
67,107,100,111,123,63,113,96,94,63,103,1
71,107,96,103,118,63,109,96,94,67,103,1
71,111,104,111,123,70,109,103,98,63,108,1
71,111,100,111,118,66,113,103,98,63,112,1
66,79,59,56,69,75,84,49,65,60,63,5
66,109,96,96,88,67,108,94,101,67,106,1
75,88,72,91,97,74,88,69,72,80,94,4
79,88,72,91,90,78,92,69,72,80,89,4
67,81,64,81,86,70,79,62,65,72,81,7
59,57,68,60,93,67,75,87,102,97,115,5
59,60,79,70,97,82,92,94,91,80,106,3
78,88,73,79,85,80,89,68,70,71,83,4
70,79,65,79,89,76,85,72,74,76,99,7
82,102,90,92,82,84,106,87,92,88,107,3
60,60,80,63,101,72,81,91,96,92,116,3
70,84,87,92,114,92,115,102,96,92,103,1
63,106,97,111,119,64,111,102,99,64,103,1
72,89,72,89,94,80,87,70,75,79,87,4
80,89,72,85,82,80,91,70,67,71,87,4
72,81,65,77,78,68,79,67,67,67,75,7
60,62,57,49,86,64,61,59,54,71,79,5
64,98,91,106,115,64,95,92,87,63,107,1
64,106,94,111,125,64,107,96,100,63,107,1
71,87,70,87,91,75,87,67,66,70,83,4
68,79,63,79,83,67,79,67,63,70,79,7
71,79,78,99,100,71,79,83,78,82,96,7
76,87,70,91,104,75,87,75,78,82,104,7
64,103,99,107,122,71,111,96,96,63,100,1
76,112,96,99,96,75,111,96,100,70,109,1
75,87,67,87,89,74,83,63,64,67,73,7
67,79,67,83,77,66,75,63,64,67,81,7
84,103,83,107,113,82,104,96,101,92,117,3
63,103,96,103,109,66,100,96,79,63,95,1
75,111,100,107,109,74,113,100,98,67,112,1
82,96,85,91,96,83,91,79,87,85,106,7
66,100,92,104,117,67,95,79,73,63,84,1
66,113,96,113,117,67,103,94,97,63,106,1
66,113,96,109,122,63,112,101,94,67,111,1
70,109,100,109,127,67,108,98,97,67,111,1
63,73,57,73,86,63,71,58,57,64,73,7
63,95,90,91,105,60,102,87,79,57,81,1
59,95,90,91,110,57,88,83,83,53,85,1
59,88,90,99,114,57,88,94,91,60,106,1
63,71,58,71,74,68,69,54,56,64,75,7
57,92,87,88,101,57,81,76,78,56,79,1
57,88,87,88,105,57,81,76,78,53,79,1
57,92,87,92,105,53,89,83,85,53,83,1
80,111,94,106,106,76,112,88,87,59,91,1
64,106,98,102,120,64,107,96,96,67,107,1
56,79,78,79,96,55,75,71,74,56,67,1
60,103,92,107,118,63,95,96,85,63,96,1
68,107,96,112,122,67,111,100,100,66,109,1
67,72,54,72,74,66,71,55,53,63,66,7
63,75,58,72,70,66,71,55,57,63,73,7
67,83,71,79,81,70,83,78,90,96,108,7
63,91,87,91,104,63,87,89,79,49,73,1
66,71,55,71,76,67,73,57,65,78,97,7
66,71,55,71,73,63,70,60,80,85,106,7
63,71,55,71,69,63,73,64,83,85,102,7
66,71,78,63,92,67,66,72,73,63,63,7
78,104,92,113,112,79,108,94,94,57,97,1
59,91,85,79,96,56,88,83,83,53,84,1
66,109,96,104,104,75,108,86,90,63,92,1
63,109,96,113,122,67,99,98,83,63,102,1
83,88,79,66,79,82,92,73,65,64,73,7
71,73,68,77,101,70,75,73,65,76,89,7
87,103,90,108,114,89,106,94,91,64,98,3
52,70,75,70,90,50,67,76,76,60,77,1
56,84,83,81,90,53,88,80,79,57,85,1
67,112,98,108,119,74,111,87,91,64,98,1
89,106,87,106,105,88,106,87,81,84,103,3
74,79,73,75,82,72,81,65,63,64,68,7
50,79,76,75,93,50,73,72,74,50,68,1
47,67,73,71,85,50,66,76,67,56,68,1
53,79,73,79,97,57,73,76,85,56,87,1
63,71,65,63,74,60,66,68,67,60,64,7
80,98,79,111,111,84,103,88,83,88,107,3
88,111,91,111,115,88,107,92,87,88,107,3
92,106,87,106,106,84,103,81,79,79,103,3
92,102,87,98,106,88,103,85,79,84,95,3
60,73,76,77,98,64,83,85,79,59,79,1
68,111,98,111,111,68,107,103,96,71,111,1
64,73,79,69,78,60,61,74,75,51,48,5
76,95,88,107,108,84,107,96,96,66,104,1
53,71,74,64,83,51,68,71,70,52,67,1
56,68,74,83,104,51,68,75,74,52,71,1
71,112,103,112,113,67,111,100,103,74,113,1
71,103,88,99,108,71,111,96,96,70,109,1
53,75,92,95,113,48,34,104,133,46,46,2
51,87,87,83,96,52,79,81,75,46,73,1
59,72,75,79,96,52,71,70,79,56,81,1
59,95,87,99,109,59,87,92,94,63,95,1
71,111,100,111,123,66,104,100,98,75,112,1
75,99,96,99,118,70,96,92,94,67,88,5
86,100,81,104,108,83,95,86,90,89,102,3
82,96,78,96,112,83,95,79,80,85,106,3
66,104,92,91,92,59,91,83,80,50,71,1
59,91,85,79,96,56,84,79,76,47,67,1
49,71,78,71,88,49,73,79,76,50,79,1
59,96,89,87,100,59,95,83,87,53,84,1
52,87,85,87,108,56,84,86,87,53,84,1
56,87,85,87,112,56,84,86,83,57,88,1
52,53,114,40,112,49,45,135,140,44,31,2
49,40,125,34,112,46,32,139,140,44,31,2
70,96,92,96,112,63,88,94,80,70,88,5
49,49,74,46,73,59,60,68,69,60,63,5
87,99,83,99,101,85,102,80,79,80,98,3
83,99,83,103,105,89,102,87,87,72,94,3
63,103,90,99,110,67,102,90,91,68,106,1
59,63,72,60,75,60,71,69,72,68,73,7
93,106,94,97,105,88,102,83,85,84,99,3
85,97,80,106,101,88,98,79,81,88,99,3
74,97,94,97,110,64,98,91,85,50,75,1
50,79,76,79,82,50,77,79,74,56,68,1
50,79,76,71,82,53,77,76,67,53,68,1
47,67,65,71,89,50,69,72,74,53,75,1
67,97,87,97,114,68,94,83,78,56,68,1
63,97,90,102,124,64,98,98,92,68,99,1
67,102,97,106,129,68,106,102,99,71,107,1
70,111,101,106,114,64,106,98,96,64,91,1
88,102,83,102,106,84,103,85,83,84,99,3
84,102,79,94,98,84,99,85,79,84,103,3
57,94,91,85,90,53,87,78,75,48,61,1
50,66,72,73,94,50,75,78,75,55,79,1
60,77,79,81,94,64,91,81,92,75,95,1
92,112,88,99,104,88,107,79,89,90,100,3
88,99,88,99,104,84,99,79,85,86,104,3
60,91,88,87,96,55,83,79,81,49,75,1
60,83,85,79,96,59,75,79,81,59,83,1
50,57,96,61,91,55,61,87,89,56,60,5
64,61,99,68,100,59,61,96,96,63,67,5
88,99,83,103,104,86,104,85,86,87,99,3
51,72,75,72,93,49,71,78,75,49,70,1
51,83,75,79,93,49,71,78,75,49,66,1
59,75,79,83,100,59,91,81,83,59,73,1
59,83,79,91,109,56,79,81,75,63,81,1
59,95,92,95,100,63,96,92,94,67,103,1
59,58,100,58,109,63,71,92,90,59,60,5
79,95,79,95,93,70,75,78,79,79,91,4
86,96,81,96,108,79,95,79,76,78,92,3
52,79,78,79,84,52,70,75,73,50,71,1
52,71,74,71,80,52,66,72,76,53,75,1
52,71,70,71,92,52,70,75,69,53,75,1
52,71,70,75,88,56,73,79,76,57,79,1
63,79,78,63,84,59,73,75,87,60,92,1
63,96,89,100,117,63,103,94,97,67,106,1
66,104,96,100,104,71,99,98,94,67,97,1
59,79,81,75,112,67,77,79,90,78,92,1
59,67,96,63,100,59,70,90,80,57,71,5
59,60,92,63,104,59,63,90,87,63,71,5
83,95,83,99,105,85,97,87,91,88,106,3
52,70,72,73,90,53,75,69,68,53,69,1
75,103,98,99,124,70,111,94,94,76,111,1
71,99,94,77,90,67,97,87,98,80,111,1
59,70,72,63,97,57,67,83,83,60,66,5
85,97,83,102,105,80,94,83,81,80,95,3
67,92,90,84,97,64,85,76,85,64,91,1
67,102,90,106,110,68,106,98,96,68,107,1
70,106,94,106,114,72,106,94,96,68,103,1
70,106,94,97,101,76,111,94,96,76,107,1
67,97,90,84,105,76,106,98,96,84,116,1
78,92,94,97,110,88,115,94,96,71,83,1
57,67,83,60,82,60,73,83,85,56,68,5
63,71,90,75,105,60,66,94,96,71,87,5
92,115,94,120,115,97,112,96,96,84,99,3
88,106,91,106,106,84,99,96,100,79,107,3
80,95,81,99,113,84,99,92,89,90,109,3
53,71,74,71,83,51,75,75,74,56,71,1
71,103,92,103,118,71,111,96,96,74,109,1
71,103,92,107,118,71,103,92,96,74,109,1
71,87,88,91,108,75,99,79,85,70,91,4
68,89,68,85,86,68,79,67,62,71,79,4
88,106,91,106,111,88,107,92,87,88,107,3
53,49,65,49,74,53,54,63,62,51,48,5
80,107,85,95,100,79,103,79,78,78,91,4
80,91,74,95,104,75,95,75,70,74,87,4
88,103,88,99,108,88,107,83,89,90,109,3
56,61,78,79,100,75,83,83,85,86,100,3
75,91,71,87,93,74,87,70,72,75,91,4
82,100,85,96,92,79,95,75,80,82,92,4
66,79,63,79,88,63,77,83,122,42,37,2
66,79,66,79,88,63,73,98,129,44,34,2
90,104,85,104,108,92,108,86,87,85,106,3
79,99,83,103,105,78,102,83,79,80,98,3
83,95,75,91,97,78,97,76,72,80,89,4
46,34,131,34,119,44,34,136,139,41,31,2
87,108,90,103,105,89,106,90,87,92,106,3
83,99,79,95,97,89,106,83,87,88,106,3
46,31,139,31,128,44,29,137,140,46,32,2
43,31,139,31,128,44,32,129,133,46,32,2
88,107,85,107,108,93,111,92,89,90,109,3
71,79,67,83,79,75,79,67,70,78,87,7
79,99,79,95,100,82,100,81,79,83,95,3
88,107,87,107,109,82,96,85,83,87,103,3
86,109,89,113,112,92,112,94,90,89,106,3
92,108,86,103,110,89,106,87,91,97,111,3
83,99,86,103,110,89,106,87,87,92,111,3
96,112,94,117,119,93,115,94,76,76,85,3
44,34,136,34,124,44,34,139,150,46,31,2
93,106,87,106,119,88,102,91,85,88,107,3
89,106,87,106,110,88,111,87,85,88,107,3
85,97,80,92,89,64,77,54,34,56,57,5
67,71,58,67,70,64,69,54,59,64,68,7
44,31,135,31,120,46,31,128,125,48,29,2
46,31,143,31,133,44,29,146,144,46,32,2
43,29,143,31,139,44,32,141,144,46,32,2
68,71,59,57,53,63,61,29,48,56,53,5
84,111,92,111,113,95,118,96,98,92,108,3
48,32,141,32,134,46,32,136,139,46,32,2
48,29,125,32,118,46,32,118,116,49,34,2
63,58,96,95,109,49,34,107,109,67,70,2
52,49,107,79,108,52,45,83,76,82,102,2
86,100,85,109,112,79,95,90,83,93,111,3
90,109,89,113,117,96,112,94,94,97,115,3
92,108,90,108,114,85,102,90,94,97,120,3
67,77,68,77,68,60,67,51,42,57,59,5
78,88,76,92,97,76,85,72,74,76,87,4
47,40,111,40,105,53,43,91,63,68,75,2
93,111,90,115,114,88,111,98,92,92,112,3
57,53,51,56,70,57,55,50,52,53,51,5
67,71,62,75,82,60,62,68,67,60,64,5
60,59,57,59,78,60,61,67,67,59,58,5
50,39,103,51,96,63,64,62,59,63,67,7
92,112,92,112,108,84,103,79,74,82,91,3
43,29,128,31,96,41,27,133,133,43,27,2
75,87,71,87,89,70,83,74,75,75,84,7
63,64,75,58,81,74,83,70,75,63,63,5
63,61,62,58,77,59,56,63,68,59,60,5
70,79,63,79,88,71,81,64,65,67,75,7
56,53,63,53,69,56,51,68,65,53,53,5
63,66,64,70,75,60,67,51,54,64,69,7
85,97,80,102,110,92,106,83,88,92,107,3
63,63,51,67,74,64,69,54,56,68,68,7
67,71,62,75,78,64,73,57,59,68,71,7
74,84,76,84,85,72,77,72,70,71,75,7
92,106,83,106,111,92,107,88,92,93,111,3
88,107,88,107,113,88,107,92,89,95,109,3
64,64,78,68,87,67,68,79,81,70,67,5
67,72,54,72,77,63,71,55,57,67,73,7
67,72,54,68,70,63,75,59,60,71,77,7
71,75,67,79,85,70,79,66,60,71,77,7
67,68,75,61,85,70,79,74,75,75,88,4
86,104,85,91,84,75,77,49,51,63,67,7
63,71,59,75,76,67,73,60,58,67,79,7
66,71,55,71,73,67,77,64,65,70,79,7
79,84,75,81,93,82,92,73,76,72,81,7
63,66,68,66,82,67,79,80,87,76,94,5
93,111,90,115,114,88,106,87,85,84,99,3
89,111,87,111,114,84,106,83,85,84,107,4
84,99,85,107,113,88,107,87,92,90,109,4
68,75,59,75,75,67,83,58,63,66,79,7
68,71,56,71,75,63,68,58,59,63,75,7
97,121,96,116,123,95,118,100,90,87,103,3
71,79,62,79,85,70,79,63,60,67,77,7
86,104,81,100,108,87,103,83,87,85,111,4
70,83,74,83,104,71,84,72,73,74,84,4
67,75,58,71,82,64,77,61,63,68,79,7
67,75,62,75,82,68,77,57,59,68,75,7
63,75,55,71,70,68,73,57,56,68,71,7
76,81,65,81,82,71,87,70,71,79,87,7
68,81,65,77,78,68,79,63,58,67,79,7
76,85,76,89,90,76,83,63,58,67,68,7
84,103,85,99,104,84,103,83,81,86,100,4
68,79,67,83,79,71,87,67,63,66,79,7
64,79,63,83,83,71,83,67,63,66,75,7
76,116,99,112,128,75,111,100,100,70,113,1
75,91,75,95,85,78,96,81,83,83,99,4
67,75,62,75,81,70,79,59,60,67,77,7
82,100,81,100,96,83,103,83,80,82,88,4
