@relation satimage

@attribute Sp13 numeric
@attribute Sp14 numeric
@attribute Sp15 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp44 numeric
@attribute Sp46 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
124,94,67,106,111,119,97,94,120,72,98,1
93,75,63,92,92,110,90,91,111,64,91,1
100,85,66,84,84,97,83,83,97,63,80,1
94,76,57,95,83,100,78,83,96,63,83,1
105,90,78,115,111,120,94,103,133,84,96,1
122,96,70,108,108,119,98,87,114,67,97,1
93,80,57,73,62,86,83,88,100,56,85,1
119,101,74,111,115,125,98,99,118,68,96,1
119,97,74,115,115,120,98,103,128,76,96,1
102,83,68,91,87,96,81,96,109,67,79,1
124,98,67,111,111,124,97,98,120,64,98,1
93,80,53,77,77,90,76,81,104,60,85,1
91,74,53,83,79,96,79,78,88,52,78,1
128,103,80,116,111,128,100,96,117,66,100,1
94,83,64,87,91,104,88,87,104,75,92,1
119,97,67,106,102,115,94,92,122,71,96,1
90,76,53,79,83,96,78,79,96,71,87,1
101,86,59,88,88,110,83,76,94,57,83,1
91,78,56,72,72,85,75,78,80,56,70,1
128,103,97,111,107,118,92,81,104,66,92,1
93,79,51,75,75,96,78,79,90,49,83,1
100,81,56,84,84,97,79,87,101,57,83,1
86,72,52,71,71,89,73,79,98,53,76,1
122,96,64,111,111,123,100,100,127,70,100,1
87,74,50,79,75,96,79,85,100,49,78,1
93,80,60,73,73,90,79,85,96,68,81,1
104,92,78,103,95,105,86,90,114,57,90,1
110,94,78,94,94,111,91,96,122,68,92,1
119,97,74,111,115,125,102,92,118,71,103,1
119,98,71,111,106,119,97,83,106,64,94,1
114,94,67,106,106,120,94,92,113,64,92,1
102,83,57,75,75,79,74,75,85,51,79,1
110,90,63,92,88,101,87,83,94,57,76,1
110,94,67,106,106,119,94,94,115,68,94,1
105,86,59,88,97,105,87,87,111,57,83,1
91,78,60,91,91,109,87,81,96,63,85,1
88,78,56,73,81,93,79,87,105,60,90,1
89,79,59,87,100,112,92,86,114,67,94,1
120,94,64,112,112,122,99,96,123,67,96,1
100,78,53,83,95,109,87,81,100,59,85,1
90,79,64,87,83,96,81,87,109,75,87,1
96,74,60,87,95,104,83,78,100,59,89,1
120,98,68,112,112,122,96,96,123,67,96,1
96,81,56,81,81,93,79,80,89,57,80,1
93,79,63,102,106,119,94,91,115,72,98,1
102,79,68,112,107,118,96,87,113,71,100,1
114,87,57,89,89,106,83,81,104,53,85,1
115,98,64,107,107,122,96,96,118,71,96,1
124,98,63,115,111,124,101,102,125,60,98,1
85,73,53,73,73,90,76,74,91,53,70,1
128,100,71,113,118,127,100,101,124,67,101,1
108,85,56,84,81,105,86,87,110,53,83,1
88,74,52,70,66,86,75,80,89,50,73,1
93,76,50,77,73,90,76,78,91,56,67,1
118,96,67,109,100,108,85,98,119,67,90,1
96,81,63,81,91,101,86,83,105,67,90,1
118,96,71,109,109,122,100,98,124,67,101,1
115,94,64,103,107,118,96,92,118,67,96,1
94,76,53,83,83,100,81,79,104,67,87,1
123,100,75,113,113,117,100,98,124,67,98,1
93,83,56,88,88,105,87,79,98,57,87,1
123,100,71,100,104,122,96,98,119,71,98,1
100,78,56,81,88,101,83,76,97,57,87,1
112,92,70,95,88,105,86,94,114,70,83,1
101,90,60,81,81,90,79,85,108,64,88,1
105,87,60,98,106,115,98,78,104,60,92,1
127,100,66,108,108,135,98,101,124,67,101,1
130,101,71,106,111,114,97,98,125,68,94,1
118,92,68,103,103,118,96,92,112,70,92,1
109,87,63,96,96,112,89,90,105,63,90,1
119,94,67,106,102,114,90,94,115,64,94,1
120,94,68,103,103,118,96,96,109,67,92,1
104,92,59,83,79,92,81,98,110,67,79,1
108,92,56,95,87,100,83,89,122,63,92,1
90,76,53,83,79,91,78,87,96,59,79,1
85,73,50,77,73,90,76,78,87,50,81,1
104,87,67,104,91,104,89,86,105,67,86,1
96,83,63,79,83,100,81,83,93,56,79,1
85,73,50,66,73,86,76,67,83,64,85,1
102,79,64,91,79,91,74,96,109,63,75,1
101,86,59,84,75,97,80,83,90,60,79,1
112,96,66,99,108,124,98,97,114,70,94,1
127,96,66,112,112,124,98,101,119,63,97,1
114,98,67,111,111,124,97,98,125,68,98,1
106,83,68,112,116,122,99,87,118,71,96,1
78,73,53,73,73,90,79,88,100,53,74,1
104,88,56,95,95,109,87,89,112,63,92,1
96,78,53,79,79,93,75,78,92,52,78,1
113,96,84,107,103,113,96,96,117,74,96,1
122,100,66,112,112,119,98,97,124,63,101,1
87,67,60,91,103,109,87,78,96,63,78,1
108,89,78,99,99,114,90,94,110,57,94,1
112,92,86,112,103,114,90,94,114,67,94,1
118,96,64,107,107,118,96,96,122,66,96,1
122,96,63,108,103,114,94,94,114,63,94,1
97,80,57,77,77,94,76,70,96,56,78,1
128,103,68,116,107,118,96,100,122,70,100,1
87,78,50,75,75,89,75,78,92,52,74,1
113,87,55,91,83,100,81,90,97,52,79,1
123,96,71,104,113,122,100,94,119,67,98,1
104,87,71,83,83,96,81,83,93,67,83,1
104,85,56,99,103,113,92,92,112,63,92,1
101,83,60,77,81,90,83,85,100,68,81,1
118,96,71,96,100,112,92,86,105,59,90,1
122,99,64,111,111,128,100,100,127,70,100,1
114,90,63,106,98,111,91,88,113,68,85,1
122,96,68,111,116,123,100,100,127,70,100,1
86,72,50,71,71,87,74,83,100,51,79,1
118,96,64,107,107,118,96,85,112,66,92,1
111,91,64,103,107,113,92,92,118,71,96,1
118,96,79,109,104,112,92,90,114,59,90,1
110,90,67,106,106,115,98,92,118,71,96,1
100,81,60,83,87,100,87,85,104,66,89,1
114,94,74,115,111,120,98,96,122,71,99,1
94,79,60,87,83,96,81,83,104,63,83,1
110,87,57,94,94,102,87,85,104,53,78,1
97,83,56,79,75,97,76,76,90,53,76,1
96,81,60,83,83,100,83,78,96,66,92,1
104,81,64,95,107,118,96,78,96,66,78,1
112,92,63,88,99,114,90,87,105,60,94,1
100,85,64,91,95,109,92,85,96,66,89,1
86,75,52,71,67,82,65,79,90,50,72,1
110,90,63,106,106,115,94,92,118,64,96,1
97,80,63,89,98,111,91,88,113,68,88,1
112,92,66,103,99,110,90,87,114,57,83,1
128,103,88,107,107,113,92,89,108,63,96,1
77,71,51,67,71,80,74,72,82,52,75,1
114,94,71,106,111,114,97,94,115,72,94,1
114,94,67,88,75,93,83,79,90,64,83,1
113,96,71,104,109,117,92,94,114,63,90,1
104,81,60,103,103,113,92,92,112,63,92,1
96,81,60,95,95,104,87,85,100,66,81,1
100,81,66,84,77,90,75,80,85,60,80,1
104,85,56,99,95,104,87,92,117,63,89,1
119,97,63,111,111,125,98,96,118,68,96,1
87,74,50,72,72,85,75,74,84,49,74,1
119,101,67,115,115,125,98,99,128,64,96,1
100,81,63,77,84,105,86,80,101,50,76,1
114,90,63,111,115,119,97,94,120,72,94,1
112,89,66,103,99,114,94,90,114,70,94,1
120,98,68,103,91,104,92,96,104,59,83,1
109,87,75,83,87,100,85,83,101,59,83,1
100,81,80,103,99,109,96,92,112,66,92,1
96,79,71,87,100,108,89,83,97,59,79,1
96,83,63,79,79,88,81,83,101,56,79,1
122,99,64,111,107,118,96,100,122,66,96,1
125,102,64,116,121,122,96,100,123,71,100,1
93,75,46,71,67,93,76,76,90,50,79,1
100,87,67,96,96,100,92,90,119,59,90,1
93,71,55,67,71,84,74,72,82,56,72,1
117,100,66,112,112,124,98,97,124,63,101,1
104,81,56,95,95,109,87,89,112,63,92,1
111,91,60,83,83,104,81,83,100,51,79,1
98,76,57,71,71,83,74,79,93,51,75,1
114,90,67,92,92,110,90,87,111,68,94,1
117,92,66,103,91,105,83,104,119,63,87,1
119,98,67,106,106,114,94,91,115,64,94,1
90,75,52,75,84,97,80,76,94,60,83,1
101,83,57,102,106,115,94,88,113,68,92,1
114,90,67,102,98,106,87,88,113,64,85,1
118,92,68,107,103,118,92,92,117,70,92,1
120,98,68,112,112,122,99,100,123,71,96,1
122,100,66,108,108,124,98,94,119,63,97,1
97,83,63,81,81,98,83,81,104,60,85,1
119,98,67,106,102,105,87,94,120,68,94,1
112,89,52,84,84,105,86,90,105,53,87,1
120,102,72,116,116,128,99,100,123,75,100,1
94,76,50,79,79,96,78,79,89,48,75,1
109,92,67,87,96,112,92,79,101,59,86,1
91,74,53,68,64,77,71,74,88,52,70,1
94,76,53,79,79,96,81,79,96,59,79,1
108,92,60,87,79,100,87,85,112,70,89,1
124,101,67,111,111,115,102,99,122,64,99,1
108,88,50,75,72,89,75,81,96,49,78,1
130,101,71,111,97,105,87,98,120,68,94,1
88,70,52,73,66,82,72,76,89,50,73,1
129,101,67,115,115,120,102,99,122,68,99,1
90,75,63,111,111,119,94,91,115,68,98,1
122,100,66,112,108,124,101,97,124,63,101,1
105,87,60,94,102,111,94,85,108,60,92,1
123,100,67,109,109,122,96,98,119,63,98,1
122,100,66,112,112,130,101,97,124,70,101,1
122,96,71,111,111,123,100,96,122,70,100,1
104,87,67,96,79,88,78,75,97,59,75,1
114,90,74,115,115,125,98,99,128,80,99,1
123,100,71,118,113,122,96,98,130,71,101,1
109,83,63,100,87,88,74,98,110,63,79,1
123,104,67,113,109,117,96,98,124,67,98,1
86,79,52,67,71,89,76,76,82,60,76,1
85,75,55,79,83,92,81,79,97,56,83,1
105,87,63,89,77,82,76,99,108,64,74,1
114,94,75,106,111,119,97,94,115,72,91,1
86,76,60,95,99,113,92,75,89,59,79,1
104,88,50,87,83,100,87,96,112,56,89,1
119,94,63,106,94,102,83,103,128,64,88,1
97,86,52,75,71,89,80,76,86,50,76,1
97,79,63,92,92,110,94,98,125,88,102,1
96,78,52,66,66,86,72,73,89,50,73,1
120,94,72,103,107,122,96,96,118,67,96,1
114,97,60,89,59,106,113,92,108,60,92,1
114,90,71,97,97,110,90,87,98,53,83,1
119,98,67,111,88,110,97,98,115,60,94,1
112,96,66,108,108,130,101,101,119,63,97,1
118,96,67,104,109,112,92,90,119,67,94,1
78,68,53,68,71,79,74,75,81,55,71,1
108,88,71,107,107,118,96,92,117,66,92,1
114,90,63,102,89,102,79,96,118,68,85,1
84,70,52,70,73,86,75,76,93,53,69,1
82,73,53,73,73,90,76,78,87,56,78,1
117,100,66,95,88,101,86,87,110,67,90,1
114,90,59,71,71,89,80,76,86,53,72,1
90,76,53,79,83,96,81,71,85,59,75,1
96,81,59,73,81,93,83,80,89,67,87,1
127,96,70,108,108,114,98,94,124,67,97,1
128,99,68,111,107,118,96,103,117,66,96,1
113,92,79,96,100,108,92,90,114,59,90,1
117,96,66,103,103,114,94,87,110,60,87,1
122,96,64,75,87,104,92,96,104,59,81,1
96,85,64,75,83,104,87,89,84,63,85,1
106,87,60,87,83,100,78,83,100,55,75,1
104,85,64,87,87,96,83,81,88,59,81,1
112,92,78,99,99,114,90,94,110,53,83,1
123,100,67,109,109,122,96,98,124,67,94,1
130,101,71,120,115,129,101,102,120,68,102,1
100,87,63,96,100,112,92,94,114,71,98,1
114,94,70,106,102,115,94,96,113,71,92,1
115,94,64,107,103,113,92,96,123,71,96,1
118,99,64,107,107,123,100,92,122,63,96,1
122,100,66,112,112,124,101,101,129,67,97,1
122,96,70,108,99,110,94,94,114,67,90,1
98,83,53,79,87,104,92,75,96,55,83,1
89,80,60,98,94,111,91,88,118,68,92,1
120,98,72,112,112,118,96,96,118,75,100,1
123,96,67,109,113,127,100,79,114,63,98,1
84,78,49,70,70,82,75,80,97,53,73,1
113,87,59,96,96,112,89,90,114,59,86,1
85,73,53,77,73,90,72,74,87,53,74,1
115,94,68,112,112,122,96,96,123,71,100,1
113,92,63,100,104,112,96,98,119,75,94,1
124,94,67,111,111,111,98,96,128,71,96,1
128,99,68,116,111,123,100,96,122,66,100,1
119,97,67,106,111,120,98,92,118,68,96,1
115,91,68,107,99,104,85,96,118,63,92,1
89,79,55,83,83,100,78,83,97,52,83,1
118,96,71,113,113,117,96,98,119,67,98,1
125,98,64,112,116,122,99,100,123,67,100,1
97,80,53,85,85,98,83,81,100,56,81,1
105,87,63,85,85,102,87,85,96,60,85,1
104,85,60,103,103,113,92,89,117,70,96,1
82,73,47,69,69,82,72,67,83,53,74,1
110,90,70,106,111,120,94,96,118,64,92,1
96,81,64,95,91,104,83,92,100,63,85,1
96,78,46,68,75,89,79,78,88,49,70,1
104,81,63,99,99,114,90,83,110,57,87,1
108,88,53,75,64,85,75,89,100,49,78,1
94,79,64,95,95,104,88,87,113,63,92,1
120,98,64,107,112,122,96,96,118,67,96,1
119,98,71,111,115,119,101,98,115,68,98,1
110,90,71,111,106,114,90,94,115,68,91,1
97,79,56,84,75,82,73,83,106,60,76,1
118,96,71,104,104,117,92,90,110,59,86,1
118,100,71,113,109,112,96,98,119,67,98,1
115,94,76,107,116,128,103,96,109,79,100,1
115,94,64,99,103,118,92,92,113,59,92,1
115,94,76,103,99,108,92,87,104,59,87,1
114,94,67,106,102,111,98,99,122,76,96,1
128,100,71,113,113,122,100,98,124,63,101,1
108,88,60,87,83,104,83,85,92,49,81,1
130,98,67,115,106,119,94,102,125,68,102,1
102,79,60,91,95,113,88,92,113,63,92,1
119,94,63,102,102,119,94,94,115,64,94,1
124,94,67,111,111,125,98,99,122,68,99,1
123,100,67,113,109,122,96,98,114,63,98,1
79,74,56,72,79,93,79,74,92,56,78,1
114,90,63,88,71,89,76,83,90,50,72,1
129,104,63,115,106,111,91,96,128,68,96,1
102,87,60,91,99,108,92,87,104,63,92,1
118,88,64,103,99,109,87,100,127,66,100,1
93,75,51,71,71,84,70,75,86,52,72,1
113,88,68,107,107,113,96,92,112,70,96,1
119,94,70,102,106,115,94,92,118,71,96,1
125,98,72,112,107,122,96,96,123,67,100,1
122,103,64,111,111,123,100,100,122,66,100,1
122,100,86,103,95,110,90,90,114,63,87,1
97,80,63,94,94,111,91,92,113,68,92,1
90,76,60,91,95,113,88,92,113,71,92,1
105,90,57,85,73,94,76,85,100,53,74,1
115,94,76,112,107,122,96,100,123,84,96,1
100,99,53,79,68,96,92,92,108,66,85,1
106,87,68,99,91,96,78,100,118,67,83,1
90,79,52,79,75,97,76,87,94,50,72,1
91,81,50,75,72,89,71,81,84,52,70,1
124,98,71,97,84,101,87,94,115,76,98,1
89,73,50,73,77,98,79,78,87,53,74,1
104,83,51,79,79,100,78,83,93,49,75,1
90,76,57,79,87,100,85,79,100,63,83,1
115,94,68,103,107,118,92,92,118,71,96,1
105,80,63,85,89,98,83,85,104,60,88,1
124,101,67,115,111,119,101,102,120,68,98,1
81,67,48,71,67,84,74,83,93,46,72,1
125,102,88,116,112,122,96,100,128,84,92,1
135,98,67,115,115,129,104,98,115,68,102,1
120,102,80,112,103,108,88,96,113,63,87,1
125,98,60,107,107,118,99,96,113,67,96,1
100,85,56,87,95,104,92,92,108,66,89,1
128,100,71,113,113,122,96,94,124,75,101,1
108,85,60,107,87,109,96,100,117,66,100,1
118,96,75,109,109,122,96,94,124,67,98,1
122,96,66,112,108,114,94,90,114,67,87,1
94,79,50,68,68,83,70,71,81,51,71,1
100,78,64,103,111,118,92,81,112,66,92,1
119,90,63,102,106,114,97,94,115,64,94,1
122,99,76,107,107,118,92,92,122,70,96,1
100,83,63,100,79,96,85,86,119,67,86,1
106,83,76,116,112,128,99,100,123,75,100,1
124,98,67,106,106,114,90,91,111,64,91,1
108,88,60,103,103,118,92,96,122,66,100,1
93,79,55,75,67,80,74,79,93,52,72,1
97,80,57,94,81,94,76,92,118,60,85,1
102,87,50,71,64,79,74,75,85,51,71,1
119,98,67,106,97,105,87,102,120,64,91,1
127,100,70,108,108,114,90,94,119,70,97,1
90,76,57,87,83,100,85,87,109,59,79,1
92,78,49,73,66,86,72,76,82,53,73,1
105,83,56,92,88,105,83,87,102,60,87,1
111,91,68,103,103,118,96,92,118,71,92,1
118,96,64,111,111,118,96,100,117,66,96,1
122,92,63,91,88,110,86,83,105,53,87,1
122,96,70,108,112,114,98,94,119,67,94,1
118,99,64,116,111,123,104,92,117,70,100,1
111,91,57,91,79,104,85,96,109,55,87,1
114,98,63,111,106,114,94,94,115,64,94,1
97,83,49,75,71,89,76,76,94,50,76,1
123,100,75,113,113,127,96,101,124,71,98,1
101,87,74,98,94,111,91,88,108,53,85,1
80,70,52,73,77,93,79,73,89,53,80,1
105,86,59,88,88,105,83,76,90,53,76,1
82,72,50,75,75,87,78,75,93,55,79,1
115,98,88,116,112,118,92,96,113,67,87,1
93,83,52,71,67,85,69,72,82,50,72,1
115,94,64,103,99,113,92,87,113,63,92,1
100,87,67,100,100,117,92,90,114,63,94,1
118,96,67,104,100,117,96,98,114,75,98,1
89,75,51,71,79,96,78,75,86,52,75,1
108,89,63,99,95,110,86,90,114,63,90,1
114,90,63,106,111,125,102,99,118,68,96,1
118,96,68,107,99,109,83,96,122,70,96,1
96,78,46,83,79,96,79,89,104,52,85,1
127,103,66,108,108,119,98,97,124,63,101,1
125,98,72,116,112,122,99,100,128,71,100,1
115,91,80,87,83,100,85,92,113,71,92,1
118,96,68,111,107,123,96,92,117,66,96,1
90,79,53,83,91,104,85,87,104,63,87,1
119,98,67,111,115,124,97,98,125,68,94,1
96,83,67,79,87,108,89,79,101,67,94,1
119,98,67,111,111,119,97,98,120,68,98,1
90,76,53,83,75,87,74,83,96,59,79,1
108,88,60,87,83,89,79,81,100,59,81,1
111,91,68,107,112,122,96,96,123,71,100,1
118,92,71,113,109,122,96,94,119,67,98,1
111,94,53,83,64,100,99,92,109,67,83,1
119,98,63,111,106,114,90,102,120,72,98,1
108,85,63,88,91,110,86,83,105,60,87,1
108,89,63,95,99,114,86,76,85,67,76,1
110,94,67,84,92,105,90,94,111,80,102,1
123,96,71,109,113,117,100,101,124,71,101,1
104,92,60,87,99,109,92,89,92,63,85,1
114,90,57,81,81,90,76,74,79,56,78,1
115,98,64,112,112,122,99,100,123,67,100,1
122,96,63,103,103,119,90,90,119,63,94,1
110,94,67,102,102,114,94,76,106,64,91,1
96,79,55,83,83,108,85,75,93,56,83,1
101,86,59,79,84,97,83,76,98,57,79,1
123,100,84,113,104,112,92,98,114,63,86,1
124,94,67,111,111,115,94,99,122,71,96,1
130,101,71,111,111,119,97,98,115,68,102,1
112,89,63,99,99,114,94,90,114,67,87,1
119,97,67,111,111,120,94,96,122,68,99,1
122,103,68,111,111,128,96,92,122,74,100,1
118,96,68,99,99,118,96,96,108,66,92,1
125,102,68,112,112,122,99,100,123,67,96,1
102,83,50,79,79,100,81,87,100,55,87,1
123,96,67,109,109,122,96,94,114,75,98,1
118,99,68,107,111,118,96,96,117,66,96,1
105,90,63,106,111,119,97,87,111,60,94,1
100,78,66,99,112,119,98,80,105,67,87,1
113,92,63,104,100,104,81,90,114,63,86,1
108,89,59,88,84,97,83,80,97,53,83,1
109,96,75,87,87,104,81,86,101,59,90,1
111,91,57,87,75,96,78,83,93,51,75,1
123,100,67,109,113,122,96,98,119,63,94,1
122,99,68,107,103,113,92,100,122,66,100,1
101,79,49,67,71,85,73,72,82,50,76,1
96,81,60,91,87,100,83,74,96,56,85,1
128,99,76,111,111,123,100,100,122,66,96,1
117,92,66,95,95,101,86,73,89,63,73,1
128,103,64,116,111,128,100,100,127,66,100,1
122,96,68,111,111,123,104,96,122,66,103,1
85,69,53,69,77,94,76,74,83,56,74,1
104,85,56,73,70,90,75,73,85,50,76,1
104,87,51,79,83,96,81,83,93,52,75,1
100,83,55,91,91,104,85,86,101,56,83,1
118,92,64,107,107,118,96,81,108,63,92,1
97,80,50,73,73,94,79,78,96,46,78,1
98,79,57,87,83,104,81,87,109,67,87,1
118,96,71,113,113,122,103,98,124,67,98,1
122,96,92,107,103,113,96,92,117,66,96,1
108,89,56,73,73,86,79,76,89,47,73,1
124,98,67,111,111,124,101,98,125,60,98,1
118,96,71,107,111,123,100,96,122,70,100,1
89,73,53,73,77,94,76,78,96,53,81,1
108,88,53,79,75,96,79,81,100,52,78,1
120,98,68,107,112,128,99,100,118,71,96,1
112,92,70,112,108,114,94,94,114,70,97,1
118,96,84,103,111,128,100,89,100,74,92,1
82,73,53,73,73,90,76,85,108,60,78,1
122,96,74,99,91,101,90,94,101,50,76,1
104,85,68,83,72,85,71,89,104,63,78,1
104,85,53,72,68,85,71,78,88,49,74,1
118,100,71,113,109,122,100,98,114,67,90,1
86,75,52,71,79,89,76,76,98,57,79,1
102,87,64,91,87,104,88,92,104,67,79,1
124,101,67,111,115,120,102,96,122,68,99,1
90,76,50,68,71,87,74,71,81,55,75,1
112,92,66,95,95,101,86,87,101,57,90,1
104,88,60,72,68,85,75,89,88,56,70,1
