@relation satimage

@attribute Sp11 numeric
@attribute Sp12 numeric
@attribute Sp14 numeric
@attribute Sp16 numeric
@attribute Sp22 numeric
@attribute Sp24 numeric
@attribute Sp25 numeric
@attribute Sp32 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
57,79,80,75,93,57,73,76,74,60,79,1
63,103,90,103,119,63,102,94,94,64,102,1
50,79,80,84,105,57,81,79,78,56,87,1
57,94,83,85,102,56,83,85,87,63,95,1
66,113,100,118,127,71,112,101,97,70,115,1
67,111,97,88,105,68,102,94,88,60,83,1
68,106,91,102,102,71,103,92,96,63,107,1
68,112,99,112,122,71,111,100,100,66,109,1
67,107,96,107,123,66,109,96,94,63,108,1
50,75,80,75,89,53,81,79,81,53,83,1
71,111,100,103,100,70,113,103,98,67,108,1
72,106,91,106,115,76,107,96,100,84,111,1
63,88,83,97,114,60,85,83,88,64,95,1
76,106,94,102,102,71,103,92,87,59,87,1
67,103,94,99,114,70,106,90,94,68,106,1
50,73,76,73,94,50,75,78,79,48,68,1
63,112,94,108,114,63,106,90,94,64,102,1
68,107,99,116,128,71,111,104,103,66,113,1
59,95,90,84,97,53,84,83,76,50,69,1
71,111,96,99,104,70,100,96,98,75,108,1
70,88,90,92,97,68,94,83,88,50,79,1
67,111,96,111,118,63,109,100,98,63,108,1
72,111,102,115,120,68,99,103,96,71,107,1
60,64,99,51,113,67,87,87,89,66,79,1
60,97,94,102,105,64,102,94,96,71,107,1
59,81,83,81,93,50,79,76,76,53,77,1
49,67,70,71,84,49,70,75,73,53,84,1
63,102,87,97,110,64,98,87,85,64,91,1
67,111,94,111,124,68,115,98,96,60,107,1
87,99,86,99,110,78,92,94,91,57,94,1
63,111,97,111,119,60,106,94,96,68,107,1
53,75,74,79,104,59,83,87,85,63,100,1
63,103,96,103,113,70,100,96,94,71,108,1
63,91,87,75,96,66,96,85,86,63,84,1
66,113,100,113,127,63,112,101,101,67,120,1
57,97,87,97,114,60,94,87,78,53,79,1
72,115,98,106,102,76,116,99,100,67,107,1
68,106,98,111,125,64,99,99,96,71,103,1
71,107,96,107,122,71,107,96,96,74,109,1
64,111,102,111,115,68,112,99,100,67,107,1
60,87,85,83,91,63,91,79,85,56,79,1
63,102,94,102,114,64,106,94,92,64,103,1
93,115,101,106,114,88,115,94,92,71,103,1
70,100,92,109,122,63,103,94,94,67,106,1
60,87,81,83,104,67,95,83,89,63,96,1
80,99,88,107,118,75,103,96,92,63,87,1
71,107,92,91,104,70,113,100,86,67,95,1
55,87,83,95,118,56,79,81,79,59,88,1
67,88,87,92,97,64,85,83,85,60,91,1
68,102,87,94,94,76,112,99,96,67,107,1
74,92,90,92,114,80,111,102,103,84,112,1
72,111,98,111,115,68,112,99,96,71,111,1
60,77,76,81,94,60,83,85,83,63,87,1
67,99,79,91,93,66,109,89,86,67,91,1
67,77,79,66,101,67,84,90,102,88,115,1
63,100,89,100,108,67,95,79,73,63,84,1
67,111,100,111,123,66,113,100,98,67,103,1
60,83,78,75,96,63,87,79,81,59,87,1
63,88,76,102,119,64,94,98,96,68,116,1
67,99,83,99,110,67,106,80,79,60,85,1
50,71,76,67,97,50,73,79,78,50,79,1
74,115,101,111,105,72,115,98,96,71,112,1
60,95,85,95,104,71,103,92,100,66,109,1
67,99,92,87,100,63,75,92,86,71,95,1
74,113,100,113,117,79,112,98,101,67,111,1
49,71,74,79,92,49,70,75,73,50,71,1
68,112,103,112,108,71,111,100,103,70,113,1
63,87,78,87,100,71,103,83,90,63,92,1
70,111,97,102,114,72,106,94,96,76,112,1
64,103,92,107,122,67,103,96,92,66,100,1
53,73,76,77,90,53,71,74,75,51,75,1
75,99,90,99,114,67,97,94,83,50,73,1
68,107,92,99,104,71,107,92,92,63,100,1
75,112,98,108,114,74,111,97,91,76,111,1
64,106,94,102,102,71,107,99,96,75,107,1
46,79,78,79,104,51,75,79,81,56,79,1
67,111,94,106,119,64,106,98,96,71,112,1
68,107,96,103,122,71,99,96,92,66,104,1
67,112,98,108,114,67,111,101,98,68,115,1
56,83,85,83,100,63,87,87,89,66,96,1
52,77,75,84,101,50,79,76,72,53,69,1
59,87,85,96,112,59,88,86,87,60,97,1
60,102,90,92,101,57,89,79,74,56,79,1
66,104,92,100,112,63,95,83,76,63,79,1
52,71,74,79,104,56,70,79,73,53,79,1
56,79,78,75,80,56,81,79,73,53,71,1
49,73,75,81,101,50,84,80,79,53,85,1
59,88,86,88,114,53,92,87,83,57,98,1
53,69,72,69,82,50,71,74,75,48,72,1
56,87,92,103,118,55,87,92,81,59,87,1
67,103,92,107,109,66,113,100,101,71,112,1
66,100,92,100,112,71,103,98,97,70,111,1
70,118,100,113,122,71,112,101,101,70,111,1
53,75,74,79,91,51,75,79,78,52,67,1
53,77,79,81,90,56,79,85,83,67,91,1
67,99,87,91,100,63,87,85,86,52,81,1
53,69,72,66,86,50,68,74,67,51,61,1
59,95,90,95,114,60,97,90,94,60,106,1
60,84,83,75,85,60,81,79,88,64,95,1
70,113,96,113,122,67,108,98,97,70,111,1
60,94,91,98,115,68,107,92,92,71,103,1
64,112,99,116,128,67,107,100,96,63,109,1
67,108,98,99,101,67,106,101,98,72,111,1
74,111,90,106,114,68,98,91,88,64,95,1
68,106,94,102,115,71,103,92,96,71,107,1
57,73,72,62,82,53,71,74,75,51,68,1
68,111,98,111,115,64,112,99,96,67,107,1
64,116,103,112,122,67,111,100,100,66,113,1
53,77,79,73,86,56,75,67,71,51,72,1
68,111,98,115,125,68,112,103,100,67,111,1
64,94,91,94,111,68,107,92,92,67,103,1
63,120,101,115,124,64,115,98,99,64,121,1
64,116,99,116,128,67,111,100,100,70,113,1
57,92,87,88,105,60,94,87,85,56,91,1
53,79,81,83,100,59,83,87,81,66,100,1
63,109,92,100,96,67,112,90,94,63,97,1
68,107,96,112,128,71,107,100,100,66,109,1
60,81,79,81,98,64,87,85,83,63,91,1
53,68,70,71,87,51,68,71,74,56,75,1
70,111,94,106,105,68,106,91,92,64,99,1
75,116,100,116,128,74,113,96,98,67,112,1
63,102,90,106,105,64,98,94,88,68,99,1
55,87,87,91,109,52,87,85,86,59,81,1
92,116,103,121,122,75,107,100,89,66,100,1
71,107,96,107,122,71,107,96,96,74,104,1
51,75,75,75,89,52,79,74,72,52,70,1
63,111,97,120,124,64,115,102,103,64,116,1
56,95,88,95,118,63,95,92,89,63,100,1
97,121,103,116,108,79,111,92,92,63,100,1
67,95,92,95,100,74,96,92,90,52,84,1
68,112,92,103,108,71,111,96,100,70,113,1
70,118,100,113,104,67,112,101,97,70,111,1
79,103,90,103,101,82,120,94,91,68,102,1
63,97,83,84,89,68,102,79,85,68,91,1
64,83,85,95,113,59,72,79,70,56,75,1
53,79,76,79,101,57,77,76,85,56,79,1
60,77,65,89,111,60,83,88,87,71,111,1
67,84,83,84,90,63,75,80,87,68,98,1
63,95,87,83,93,63,96,89,86,52,81,1
66,109,100,113,127,67,108,98,101,63,111,1
59,87,83,79,96,56,83,89,86,56,88,1
71,112,98,108,119,67,97,94,91,64,106,1
64,79,85,71,91,63,79,87,85,63,83,1
63,103,92,103,113,63,104,92,90,63,99,1
67,99,92,87,100,66,104,85,83,52,77,1
63,99,94,99,110,57,88,83,79,64,81,1
76,112,99,116,128,75,116,100,96,66,113,1
68,103,92,103,122,71,99,96,92,63,104,1
75,107,92,111,118,63,87,89,90,59,99,1
64,98,91,94,111,68,103,92,96,71,103,1
84,106,94,102,111,80,107,88,92,55,87,1
68,99,88,95,108,71,107,96,100,66,113,1
67,111,101,115,129,60,111,102,99,64,116,1
59,79,75,91,100,52,71,74,79,59,91,1
84,116,99,112,108,71,103,87,81,63,87,1
57,94,87,94,102,56,87,85,83,63,87,1
71,112,94,108,119,63,111,97,98,68,111,1
78,104,96,109,112,67,99,90,83,50,71,1
76,115,102,115,125,76,112,103,100,75,116,1
64,89,79,85,98,64,99,81,87,63,103,1
63,108,94,103,119,63,102,94,94,64,106,1
75,108,98,99,97,70,106,90,94,76,102,1
63,111,97,111,119,68,111,98,96,64,107,1
71,111,104,111,123,66,113,103,98,67,108,1
75,107,96,107,109,66,109,96,98,75,108,1
76,111,94,111,115,76,107,99,96,75,107,1
63,106,94,97,97,68,115,91,96,64,103,1
59,84,75,99,119,60,92,94,98,68,111,1
71,116,100,111,123,66,104,100,98,67,108,1
53,83,81,83,91,51,75,75,78,56,75,1
68,111,94,111,120,76,112,96,100,71,111,1
56,79,74,83,108,56,84,86,73,50,79,1
53,77,76,77,90,56,83,85,87,59,75,1
56,88,83,84,93,53,84,83,83,53,85,1
53,79,81,83,96,51,75,75,78,52,75,1
63,84,79,99,119,63,88,94,98,72,115,1
63,99,90,103,114,63,88,90,87,64,98,1
49,73,79,77,86,50,79,76,79,53,77,1
53,71,74,68,79,51,68,71,74,52,79,1
66,104,96,104,108,63,91,83,73,67,84,1
67,106,90,111,119,72,106,94,92,64,103,1
64,103,96,107,118,67,111,100,96,66,113,1
71,116,99,107,122,75,103,96,96,78,104,1
63,95,90,95,110,60,75,83,83,64,85,1
53,84,80,84,97,53,85,79,81,60,87,1
50,71,78,68,87,48,61,71,74,46,67,1
46,71,74,67,92,49,77,72,76,50,67,1
64,112,99,112,122,67,107,100,96,63,109,1
50,71,80,75,97,50,69,76,74,50,75,1
75,91,86,103,110,93,120,101,94,68,106,1
67,99,92,103,109,59,79,89,94,63,99,1
64,106,94,102,115,71,107,96,96,71,111,1
52,77,75,73,82,50,79,76,79,50,73,1
66,83,81,83,104,67,84,83,80,60,75,1
50,69,76,69,94,46,71,74,79,51,75,1
59,100,81,96,108,63,99,86,94,63,102,1
57,85,83,85,94,56,87,81,87,67,95,1
70,102,94,115,119,68,106,98,99,71,112,1
64,112,96,112,122,67,107,96,96,66,113,1
71,111,100,107,109,70,113,100,90,67,103,1
68,111,94,111,115,71,112,99,96,71,107,1
60,75,83,75,97,60,77,76,85,64,87,1
64,107,96,112,113,67,107,96,92,66,100,1
68,99,99,107,122,71,103,96,96,70,100,1
53,64,74,68,79,51,68,71,70,52,63,1
70,115,101,111,119,68,115,98,99,64,112,1
57,81,79,81,90,53,75,78,79,55,72,1
66,113,100,79,112,71,112,98,97,60,88,1
63,79,80,75,97,68,89,91,88,68,103,1
57,88,83,88,110,57,81,76,78,53,83,1
60,89,79,106,115,60,99,96,96,71,111,1
78,111,94,106,114,64,98,91,88,53,83,1
60,81,83,73,86,64,83,85,87,59,75,1
57,77,76,77,94,60,87,85,79,59,83,1
72,111,98,111,106,71,112,96,100,75,111,1
60,97,87,92,105,57,85,87,88,53,95,1
50,71,76,67,85,53,69,76,74,53,61,1
75,108,94,108,119,70,111,94,94,76,111,1
64,107,92,103,118,67,103,92,92,66,100,1
64,107,96,112,122,67,107,100,96,66,109,1
60,106,94,106,120,68,103,96,96,67,107,1
60,98,87,94,98,56,91,85,87,55,91,1
64,98,91,94,102,60,91,85,79,51,64,1
97,115,102,106,106,88,116,81,92,71,103,1
71,108,98,108,114,67,111,97,94,64,106,1
68,115,98,115,125,64,116,96,96,71,107,1
75,99,87,111,123,66,91,92,101,79,112,1
67,108,98,112,119,67,111,101,98,68,111,1
63,102,90,92,97,68,102,83,88,68,99,1
72,106,98,106,120,71,103,96,92,71,99,1
71,103,92,107,104,71,107,96,92,63,104,1
49,83,81,79,88,52,73,75,73,50,75,1
60,85,83,98,115,56,68,88,83,67,99,1
67,99,90,99,101,57,97,83,76,50,69,1
56,91,85,91,108,55,87,87,85,63,87,1
79,111,96,99,104,74,109,92,90,56,84,1
70,102,94,106,114,72,106,94,99,80,107,1
63,108,98,103,124,63,102,90,87,64,98,1
68,98,91,98,111,68,103,92,92,71,107,1
50,62,68,69,94,53,71,70,71,55,72,1
92,116,103,112,96,84,111,92,96,82,91,1
67,108,98,108,124,63,106,97,102,68,111,1
59,91,87,87,100,56,91,85,79,49,73,1
64,106,98,111,115,71,112,96,92,59,75,1
64,85,83,81,90,60,87,85,92,67,103,1
56,87,81,83,96,63,95,87,89,63,100,1
51,68,71,68,77,49,71,70,75,49,73,1
63,100,92,109,117,67,95,86,76,67,92,1
71,103,96,91,108,67,91,83,89,59,79,1
82,100,89,96,100,79,99,94,87,53,84,1
56,88,83,88,93,57,88,87,87,60,94,1
67,111,97,111,124,68,115,98,103,64,112,1
57,92,83,88,105,53,89,83,81,53,79,1
51,68,71,72,89,49,67,74,75,56,77,1
72,115,98,115,111,80,116,96,100,71,111,1
74,113,100,109,108,71,112,98,94,67,106,1
63,87,85,96,112,59,81,86,87,60,97,1
56,79,78,79,96,55,72,75,70,52,71,1
63,106,101,111,124,64,111,98,96,64,107,1
53,77,76,73,98,53,75,74,79,55,79,1
51,79,79,87,109,56,83,81,83,56,84,1
67,107,96,107,123,63,104,96,90,67,99,1
64,102,94,102,120,64,107,92,96,67,103,1
67,112,101,112,130,70,115,101,98,68,111,1
68,106,91,111,115,68,112,96,100,71,107,1
63,87,81,87,104,59,91,90,83,60,88,1
52,63,70,63,80,52,66,72,65,50,71,1
64,98,91,102,115,60,95,92,87,51,83,1
66,100,89,100,122,67,95,86,73,67,84,1
67,111,100,111,123,70,118,100,101,67,112,1
53,79,78,83,100,55,72,75,74,56,79,1
57,88,87,97,110,57,94,83,85,56,83,1
56,75,74,75,91,55,72,79,78,59,87,1
63,99,94,88,79,67,111,90,98,68,102,1
53,89,87,94,106,56,95,85,87,63,87,1
60,107,96,107,122,67,103,96,92,66,104,1
55,83,79,83,100,59,91,78,83,52,81,1
63,108,98,112,114,67,111,94,94,64,102,1
59,73,75,73,93,63,92,87,91,64,98,1
67,106,97,111,110,68,111,94,92,60,91,1
70,113,103,113,122,67,112,98,97,67,106,1
71,112,99,112,118,71,111,100,96,74,113,1
86,104,92,113,122,83,112,98,90,67,102,1
53,77,76,77,90,53,79,78,87,67,103,1
46,71,74,71,91,51,83,79,85,49,75,1
71,103,94,95,90,63,97,90,87,53,85,1
50,73,76,69,90,50,79,78,83,51,83,1
67,99,83,87,89,70,109,85,90,63,88,1
68,83,81,87,100,63,95,87,89,63,87,1
56,91,89,87,100,52,81,79,73,47,71,1
68,112,99,116,128,67,111,100,100,66,109,1
66,109,92,104,122,63,103,90,83,57,88,1
64,103,96,107,122,67,107,96,96,66,100,1
57,73,76,73,90,64,95,78,83,59,83,1
53,88,83,71,89,50,73,72,74,50,71,1
49,73,75,70,82,50,75,80,79,53,81,1
56,84,79,81,93,53,84,76,87,60,81,1
63,81,83,91,101,67,88,90,83,60,81,1
50,71,76,75,97,60,73,79,85,64,99,1
70,113,96,113,117,71,112,98,94,67,106,1
68,111,98,111,125,64,107,96,96,67,107,1
63,96,89,96,108,63,103,90,90,63,102,1
71,107,96,107,118,66,109,96,98,67,112,1
57,84,76,75,78,60,94,76,85,64,95,1
53,71,74,71,87,55,79,75,78,52,71,1
63,102,87,97,97,64,106,94,96,76,112,1
49,77,75,66,86,47,75,76,76,50,73,1
55,83,83,83,96,56,79,78,79,49,73,1
67,111,100,111,118,70,109,96,98,67,112,1
64,116,99,121,122,67,116,100,100,66,113,1
59,75,83,87,109,63,83,81,79,63,66,1
50,79,78,79,96,48,72,75,74,49,67,1
66,113,96,113,122,67,112,94,87,63,102,1
52,66,72,70,86,50,71,76,79,57,73,1
71,112,101,112,124,67,120,101,102,68,115,1
63,97,87,88,101,64,106,83,88,60,91,1
63,111,97,106,124,64,111,98,96,64,112,1
59,99,90,99,110,60,97,97,98,64,106,1
70,100,96,104,117,75,103,98,94,70,106,1
67,112,98,112,130,63,111,101,98,64,111,1
63,92,80,88,110,64,89,79,81,60,95,1
50,75,78,79,96,51,75,79,78,49,71,1
76,102,91,98,111,71,99,88,87,51,87,1
63,106,94,102,119,64,106,94,96,64,107,1
56,83,81,75,84,49,73,75,76,50,71,1
64,95,88,103,118,71,103,92,92,70,104,1
64,106,98,106,115,60,99,92,92,59,103,1
88,99,92,95,113,79,95,92,89,63,96,1
67,95,79,99,123,63,83,81,86,75,112,1
71,111,92,111,123,66,104,92,98,67,112,1
56,79,78,79,100,56,84,79,80,50,84,1
60,91,88,83,100,59,87,92,85,70,100,1
48,72,75,83,96,49,71,74,72,52,70,1
67,87,83,79,96,70,100,89,94,67,88,1
51,72,75,72,89,46,67,74,75,49,73,1
53,71,74,75,96,55,75,79,78,56,83,1
63,99,86,95,105,63,102,80,94,68,102,1
59,91,87,87,104,59,96,85,83,56,84,1
66,96,92,91,96,59,88,86,83,63,84,1
63,84,83,73,93,63,84,83,83,64,85,1
71,111,100,111,123,66,113,100,101,71,112,1
63,87,81,87,108,52,77,86,76,50,71,1
64,91,92,91,108,59,75,92,81,63,75,1
67,111,96,111,118,66,109,96,98,67,108,1
52,70,72,70,82,47,67,73,72,53,73,1
67,107,96,111,123,66,109,96,98,67,108,1
51,68,71,75,96,56,75,78,79,52,73,1
63,97,87,97,114,57,85,83,85,50,75,1
56,88,83,84,97,57,79,76,76,57,77,1
59,87,92,99,100,59,79,85,79,63,81,1
68,115,102,106,102,68,116,96,100,71,107,1
72,115,102,115,120,80,116,99,100,75,111,1
66,109,100,109,122,63,108,94,90,63,106,1
53,71,73,71,85,53,81,76,78,53,71,1
68,102,87,89,90,76,112,85,96,67,99,1
67,111,94,111,124,72,111,98,96,68,112,1
51,61,71,68,85,49,63,70,72,52,73,1
56,83,78,83,104,71,99,87,89,66,96,1
89,106,94,115,124,92,106,91,81,68,83,1
71,111,96,107,113,66,113,96,98,71,108,1
76,112,99,112,113,84,116,96,92,70,109,1
55,75,75,79,96,56,75,78,83,56,88,1
59,91,86,95,101,60,88,83,87,60,102,1
63,111,94,111,119,64,111,98,99,64,112,1
66,113,100,113,127,63,112,101,101,67,111,1
59,103,92,103,118,63,100,92,79,63,91,1
71,116,100,107,109,70,113,100,101,71,108,1
63,91,90,103,114,67,102,94,98,72,106,1
59,99,90,95,119,57,92,87,87,57,94,1
71,103,96,103,118,70,109,100,101,71,112,1
53,73,76,73,90,60,83,74,79,59,95,1
50,68,70,64,79,51,64,67,70,49,63,1
68,111,98,115,125,64,112,99,100,71,111,1
53,95,85,83,96,51,83,79,78,56,83,1
56,67,70,71,96,52,66,72,76,53,79,1
57,89,83,81,90,50,75,74,79,55,75,1
67,108,101,108,119,67,111,97,98,72,111,1
63,100,92,100,112,67,99,94,87,63,97,1
76,112,99,107,118,84,111,96,96,74,83,1
71,103,96,116,128,79,111,100,96,74,113,1
64,103,92,107,122,59,99,92,89,66,100,1
68,106,94,106,115,71,103,96,92,71,99,1
63,99,90,91,93,53,88,76,72,53,69,1
71,103,96,107,118,71,103,92,92,66,100,1
57,81,76,85,98,56,79,78,75,59,79,1
79,107,92,107,113,66,100,96,90,59,103,1
49,75,78,67,84,52,70,75,76,50,75,1
67,108,98,112,119,67,111,94,98,68,111,1
63,83,89,79,104,71,99,79,87,74,92,1
56,63,70,67,96,63,73,79,90,67,102,1
57,98,91,106,120,56,87,92,92,67,107,1
67,111,100,111,118,66,113,96,98,63,108,1
52,71,70,71,84,52,70,72,73,53,71,1
57,73,76,73,94,56,75,74,79,63,87,1
88,116,100,99,93,86,113,100,90,71,95,1
55,72,75,79,104,56,67,74,72,56,84,1
50,68,74,71,87,48,64,75,74,49,71,1
84,116,103,116,122,79,103,100,92,78,96,1
68,107,92,103,118,71,103,92,92,70,109,1
57,75,76,79,93,53,73,79,81,64,87,1
84,112,99,116,118,79,107,96,81,63,87,1
71,112,99,112,128,71,107,96,96,66,104,1
66,113,100,113,122,63,108,98,101,63,115,1
52,67,70,63,76,49,73,72,73,47,67,1
84,112,96,83,96,84,103,79,89,66,71,1
64,112,96,107,118,71,107,96,96,63,109,1
63,107,100,111,123,66,109,100,94,63,103,1
53,85,83,85,102,53,79,78,75,51,79,1
68,115,98,111,125,64,112,96,96,67,107,1
71,111,100,111,118,63,109,96,94,63,103,1
63,96,89,96,112,67,99,94,94,70,106,1
67,103,90,103,110,63,102,87,87,64,85,1
52,73,75,84,97,50,75,80,83,60,94,1
70,104,96,104,112,75,108,94,94,74,106,1
63,103,94,103,114,70,111,97,94,64,106,1
63,99,87,103,113,63,100,92,90,59,99,1
70,109,100,113,122,67,108,98,97,63,111,1
64,111,98,111,120,64,112,99,96,67,111,1
63,111,97,106,114,60,106,98,96,64,112,1
67,111,101,115,119,68,111,98,99,64,112,1
53,83,78,75,87,51,72,79,78,52,75,1
53,71,69,75,97,50,62,76,70,56,71,1
71,107,96,107,104,70,109,100,90,67,99,1
57,97,90,84,101,57,94,87,81,53,71,1
51,75,75,72,81,52,71,70,72,52,70,1
53,73,76,77,98,56,75,81,83,63,95,1
67,111,97,106,114,68,111,102,96,71,112,1
71,107,96,103,118,70,113,100,101,71,112,1
67,103,90,99,105,63,97,87,87,68,89,1
67,108,94,103,114,67,106,87,87,64,98,1
64,106,94,106,125,68,112,99,96,67,91,1
84,112,96,116,128,75,99,92,81,63,96,1
71,103,96,99,104,66,91,81,75,52,84,1
51,75,79,75,93,56,79,78,79,52,66,1
56,84,86,81,105,53,84,83,87,57,94,1
63,95,86,81,90,57,97,80,87,50,73,1
64,102,94,102,120,64,103,99,96,67,107,1
47,71,80,71,85,53,69,72,74,50,75,1
76,112,92,103,108,67,99,87,85,56,91,1
64,111,94,111,120,68,107,96,96,67,111,1
64,112,96,107,118,71,107,96,92,66,96,1
78,92,87,97,110,72,94,91,88,53,87,1
60,88,87,92,105,57,89,87,85,56,91,1
63,108,98,108,124,60,92,94,91,60,94,1
67,103,94,103,119,67,106,90,94,64,106,1
67,108,98,112,119,67,111,101,102,68,115,1
60,89,83,85,115,60,75,74,75,63,79,1
66,113,100,109,122,63,108,98,94,63,106,1
50,71,73,67,85,50,73,72,70,53,71,1
63,111,97,111,119,64,102,98,99,68,107,1
49,73,79,73,90,47,67,73,76,53,66,1
52,81,79,73,93,53,84,76,79,53,81,1
60,83,85,87,104,59,83,87,89,63,83,1
71,103,86,99,101,70,111,90,91,64,89,1
56,84,86,99,110,57,88,83,79,60,77,1
80,116,103,116,122,75,116,100,100,66,113,1
49,70,75,73,86,50,67,80,83,53,77,1
53,87,88,95,100,55,83,83,78,52,79,1
63,100,96,104,112,59,95,94,87,60,97,1
53,85,76,85,106,53,79,81,75,59,91,1
85,102,94,92,105,88,106,91,96,68,103,1
50,75,81,75,91,51,75,75,74,52,71,1
67,106,90,92,105,68,102,79,85,56,91,1
53,79,70,79,96,55,79,79,78,59,87,1
