@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R6,12,14,18,22-24,28-29,31-33,35-37'

@attribute Sp16 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp29 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp42 numeric
@attribute Sp44 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp48 numeric
@attribute Sp49 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
106,80,111,106,102,111,83,88,88,108,85,84,100,85,3
34,122,37,34,37,120,124,121,43,118,121,46,118,128,2
97,76,85,77,69,67,54,45,53,53,38,53,53,34,5
84,69,77,81,85,90,72,70,71,87,70,68,79,67,7
102,91,107,103,103,113,85,87,88,104,83,88,109,87,3
115,91,103,107,107,113,92,87,93,113,92,93,113,87,3
69,54,57,57,57,67,49,46,59,67,46,59,67,50,5
66,50,57,57,54,67,49,46,59,67,50,55,67,50,5
77,76,79,79,83,87,70,71,71,85,67,71,85,67,7
66,57,71,71,68,71,59,62,71,77,67,71,74,62,7
95,96,99,95,83,93,79,81,82,100,81,82,92,78,4
112,96,111,103,95,100,83,85,78,92,81,74,96,78,3
103,67,87,79,75,74,58,74,74,84,66,70,80,63,7
79,67,79,87,91,96,79,59,66,80,63,70,84,70,7
111,92,109,113,113,117,92,94,92,119,98,96,130,94,3
111,92,113,113,109,117,96,94,96,114,94,92,114,94,3
111,92,118,113,113,122,96,90,92,114,90,92,119,90,3
107,87,113,113,113,112,89,83,83,101,83,79,101,75,3
61,29,79,67,56,62,48,57,59,55,42,52,58,42,5
54,50,56,56,49,69,48,49,56,72,60,59,72,60,5
32,136,32,32,34,124,135,140,44,129,140,44,124,136,2
34,122,37,37,37,110,116,111,47,110,111,47,110,111,2
34,107,37,37,45,110,109,111,60,97,94,70,97,80,2
109,92,108,112,112,119,94,94,97,114,97,97,114,94,3
67,59,57,60,66,79,64,48,57,70,51,57,74,58,7
32,142,34,31,34,119,140,142,47,131,139,47,131,139,2
32,127,43,31,31,124,133,102,47,115,120,44,131,135,2
37,116,40,40,40,105,115,102,60,102,91,64,94,79,2
112,94,115,115,115,114,90,91,88,111,87,88,106,83,3
63,133,89,81,49,115,113,78,84,96,74,68,100,85,2
34,122,31,31,34,115,120,135,46,122,125,50,113,114,2
79,76,77,77,81,90,68,56,68,75,59,68,83,59,7
102,83,81,85,98,102,79,59,71,83,67,71,96,74,7
106,76,98,98,89,94,76,78,80,91,74,68,83,67,3
92,73,89,81,77,78,65,67,68,83,67,71,83,67,7
53,58,59,52,49,74,57,67,56,79,70,53,75,63,5
60,83,46,34,29,115,124,128,43,122,139,43,122,135,2
53,101,34,29,29,106,113,139,43,122,135,43,122,128,2
53,55,31,37,52,78,57,128,40,122,132,46,96,78,2
31,139,31,31,29,128,132,129,44,123,129,44,118,125,2
43,120,36,39,45,113,107,129,48,118,129,48,118,116,2
77,65,79,75,79,87,70,67,71,81,67,75,85,67,7
49,50,54,48,45,75,59,67,55,81,71,55,77,62,5
55,65,51,48,54,79,63,50,55,70,54,55,70,54,5
55,50,54,54,51,67,52,54,55,77,67,55,77,62,5
31,132,32,34,32,118,125,125,46,112,122,49,122,125,2
103,92,83,91,103,104,83,63,70,80,63,66,88,66,7
99,78,95,95,95,100,79,74,82,100,78,82,100,78,7
51,56,48,51,51,67,50,66,52,80,63,56,73,59,5
34,139,51,45,29,128,146,63,56,84,70,52,104,100,2
57,78,51,58,61,89,79,63,52,76,66,56,76,66,5
91,79,96,96,91,96,78,83,83,105,79,83,101,79,4
99,79,100,96,96,104,78,83,79,101,83,79,97,79,4
87,100,100,96,100,100,85,83,83,105,86,92,114,86,4
34,125,32,34,34,122,125,116,46,105,109,49,105,113,2
79,62,75,79,83,80,63,60,67,86,64,71,90,64,7
79,67,79,75,75,80,63,68,71,82,68,75,90,72,7
48,62,60,53,49,76,66,68,59,82,68,59,82,72,5
27,129,29,27,27,127,147,116,46,124,142,42,124,146,2
100,78,103,103,103,105,83,90,93,114,90,93,110,90,3
34,129,81,45,37,114,120,80,67,89,80,50,97,108,2
34,125,37,40,40,105,113,111,47,105,104,53,101,101,2
32,129,30,32,34,119,135,133,53,114,119,53,101,97,2
91,74,84,91,91,90,72,65,74,89,69,78,93,73,7
29,151,48,37,30,124,142,115,42,114,129,42,119,136,2
95,75,92,92,92,97,80,79,84,102,83,84,106,83,4
57,68,56,53,56,82,65,72,57,90,76,57,78,72,5
48,116,49,37,29,114,129,102,50,102,102,44,111,120,2
92,76,98,102,102,102,83,92,92,118,88,92,113,85,3
92,83,102,98,98,106,87,85,88,108,81,88,108,88,3
40,104,62,59,69,98,87,74,71,100,78,68,100,81,2
37,119,55,69,73,78,65,63,68,79,59,64,75,56,2
79,65,73,77,77,74,61,59,68,75,56,68,67,56,7
79,73,69,69,73,86,72,74,64,87,78,68,87,74,5
49,58,49,55,55,78,65,70,56,83,78,53,91,85,5
98,79,112,107,107,118,85,92,93,118,96,97,118,96,3
66,54,68,68,71,67,59,54,67,77,54,67,77,54,7
73,61,71,75,71,75,56,58,67,70,58,67,70,54,7
69,72,68,71,71,87,78,79,67,89,79,67,89,75,5
81,72,71,75,75,83,67,71,67,81,67,67,81,67,5
107,85,111,116,111,118,96,96,95,117,92,95,117,96,3
112,92,111,111,107,113,92,89,95,117,89,90,112,92,3
71,59,68,72,72,70,58,55,66,69,55,66,73,55,7
75,56,72,72,72,70,54,55,66,73,55,66,69,55,7
75,59,75,75,79,81,67,59,70,88,66,74,88,66,7
54,70,68,75,54,100,92,63,66,80,63,70,92,70,4
111,87,113,113,113,122,96,94,96,119,94,92,114,90,3
75,67,75,79,79,88,66,68,71,79,64,67,79,60,7
34,112,32,32,32,104,114,113,46,101,116,46,101,116,2
29,104,40,40,32,104,107,120,49,97,101,46,110,113,2
118,96,112,112,117,119,94,90,93,114,90,101,119,94,3
79,55,77,84,81,79,68,58,67,82,65,70,82,62,7
71,55,81,73,73,72,57,62,70,78,65,67,78,58,7
71,55,73,73,70,72,57,65,67,78,58,67,74,58,7
79,74,77,81,84,93,75,76,74,97,76,74,97,76,4
67,63,73,66,66,68,60,62,67,78,65,67,82,62,4
87,100,77,81,81,93,83,69,67,85,65,70,89,76,4
32,107,40,32,30,101,113,122,50,110,119,44,114,126,2
95,68,88,84,71,74,55,72,72,82,68,64,71,54,7
73,60,75,79,75,82,62,57,64,78,61,64,78,61,7
77,60,79,79,75,78,62,87,72,94,79,72,90,76,4
67,51,66,69,69,74,54,56,64,71,52,68,75,56,7
71,58,77,73,73,74,61,59,64,75,63,68,79,56,7
84,76,89,85,85,98,79,85,71,100,81,76,108,88,4
75,62,85,81,85,86,72,81,76,100,81,76,96,81,4
34,111,66,37,34,102,109,81,60,104,103,46,104,110,2
111,94,107,112,116,122,96,92,93,118,92,97,123,96,3
98,76,91,91,87,91,74,71,75,93,71,75,93,75,7
94,76,91,87,91,100,78,71,75,93,75,79,100,79,7
81,79,83,79,83,96,74,67,67,85,67,75,89,71,4
29,124,31,29,29,113,128,121,44,109,125,41,113,129,2
112,88,107,107,99,109,79,81,86,112,85,86,104,85,4
99,85,103,107,107,109,87,85,86,108,89,86,112,89,4
99,74,107,99,91,93,71,81,78,96,70,74,88,66,4
75,56,68,72,72,77,54,55,66,76,55,66,80,59,7
75,59,75,83,75,77,58,59,66,76,59,66,84,63,7
75,59,72,72,75,74,58,59,63,76,59,63,76,59,7
75,56,75,75,72,74,54,59,63,80,59,66,80,59,7
83,67,79,79,79,85,62,63,66,76,63,70,80,63,7
83,70,79,79,83,85,67,63,70,80,63,66,88,63,7
36,121,32,34,37,104,116,107,46,108,114,46,100,107,2
95,79,104,104,100,108,85,86,87,105,83,87,105,83,4
75,54,71,75,75,80,59,57,63,79,57,67,82,60,7
118,100,117,117,112,114,90,83,82,89,73,70,85,65,3
75,59,77,73,77,79,60,55,67,78,58,67,78,58,7
112,94,115,120,120,119,97,98,97,120,102,92,120,98,3
108,86,115,111,106,110,87,91,84,111,91,88,111,87,4
103,83,106,106,106,114,87,87,88,111,87,84,111,87,4
77,60,75,75,79,74,58,57,68,74,57,68,78,54,7
48,75,71,84,88,85,73,76,76,98,76,76,98,76,4
79,62,73,73,77,78,61,59,68,79,59,68,79,59,7
71,58,69,69,69,74,57,56,68,75,59,68,75,59,7
84,73,89,81,81,86,68,74,71,87,70,76,91,78,4
88,73,85,89,85,94,76,74,76,91,70,76,87,70,4
84,65,94,89,85,86,68,74,71,91,70,71,87,70,4
98,72,95,91,87,91,78,75,79,96,75,75,89,75,4
77,61,79,83,79,83,63,62,67,81,67,67,81,62,7
69,57,75,71,75,75,59,62,67,81,62,67,81,62,7
77,65,79,79,79,83,67,67,71,81,67,67,81,67,7
75,63,72,75,75,77,58,59,66,80,59,66,80,63,7
83,67,95,87,79,81,62,81,82,104,81,78,96,74,7
75,56,79,75,72,77,58,63,70,80,63,66,80,63,7
116,99,111,111,116,123,100,92,78,117,96,74,122,100,1
91,81,107,103,99,109,87,100,66,127,100,66,122,100,1
75,58,87,79,75,80,59,72,71,93,68,67,82,64,7
75,62,75,75,79,84,63,64,67,82,64,67,82,60,7
83,67,79,79,79,80,63,64,67,82,64,63,82,68,7
95,75,67,83,91,96,78,57,59,75,60,71,90,72,4
75,59,77,73,73,79,57,65,67,78,62,67,78,62,7
75,59,88,81,81,82,60,83,78,93,73,78,93,69,7
60,70,57,57,63,90,79,87,57,93,80,57,89,76,5
79,66,77,77,77,82,64,62,63,85,62,67,82,65,7
63,55,66,66,70,72,60,62,63,74,62,63,78,62,7
67,55,66,70,70,75,57,62,63,78,62,67,78,62,7
83,78,66,70,84,90,72,58,63,70,58,63,82,65,7
81,64,84,79,79,82,65,68,72,82,61,68,74,61,7
77,60,79,79,75,78,62,61,68,74,61,68,74,61,7
112,101,102,115,115,119,101,98,72,120,98,68,120,98,1
112,98,111,115,115,129,104,98,64,115,102,68,125,102,1
66,53,75,71,67,70,58,72,72,82,68,68,74,61,7
66,60,75,71,71,78,62,65,68,74,61,68,78,65,7
70,57,71,71,71,78,62,61,68,78,65,68,74,57,7
88,68,88,88,75,78,62,65,64,78,61,64,78,61,4
92,62,89,94,89,90,68,70,76,91,67,76,96,74,4
88,83,85,94,102,102,79,74,76,96,74,76,96,74,4
88,83,98,98,98,106,83,78,80,100,78,80,104,81,3
88,69,98,98,89,94,72,81,80,104,81,80,104,78,3
60,90,59,59,55,94,87,74,56,83,70,56,87,78,5
71,62,77,77,73,78,65,63,68,75,59,64,75,63,7
88,65,81,77,73,78,61,63,71,87,67,71,79,59,7
102,79,95,99,99,100,81,75,84,100,79,84,100,75,4
115,98,112,116,121,122,96,100,67,123,100,71,128,100,1
73,57,75,75,75,75,59,62,67,77,62,67,74,58,7
69,65,71,75,75,75,59,62,67,74,58,67,74,62,7
87,78,83,79,83,81,67,66,78,84,70,74,84,63,7
116,103,111,116,111,123,100,96,66,122,100,66,122,100,1
79,59,72,75,79,81,62,63,63,73,59,66,76,63,7
99,83,96,100,100,104,85,79,79,105,83,83,105,83,3
99,75,100,100,100,104,85,83,83,105,83,79,105,83,3
51,54,49,49,56,69,55,42,49,68,49,49,68,53,5
51,62,49,56,60,73,59,49,49,68,53,56,75,64,5
111,100,109,109,109,122,100,98,67,114,98,67,124,98,1
79,78,81,77,88,93,72,65,67,82,65,67,85,69,7
83,66,73,84,88,97,75,65,70,89,65,74,93,73,7
96,81,88,91,99,105,83,76,78,105,80,82,105,87,7
109,96,112,108,112,114,98,101,67,119,101,67,119,101,1
73,68,53,67,79,89,65,61,64,78,65,72,86,68,7
84,75,67,79,88,93,73,65,72,86,68,76,94,76,7
88,79,97,92,92,105,80,83,80,111,83,80,106,83,7
91,34,97,88,63,67,41,83,76,90,61,57,64,39,3
112,98,111,111,111,119,97,98,64,125,102,68,120,98,1
84,65,94,85,81,82,61,74,71,87,70,68,87,63,7
88,41,98,85,59,64,39,81,71,87,59,56,63,41,3
63,44,85,59,49,71,46,59,56,63,41,53,67,52,5
53,69,52,55,52,82,72,59,56,79,63,60,75,59,5
53,65,55,52,52,78,68,67,56,75,63,53,75,59,5
120,101,111,115,115,120,102,99,68,122,99,68,128,99,1
79,69,106,89,77,82,76,99,68,108,85,64,91,74,1
89,68,87,91,83,96,70,71,75,93,71,75,89,71,4
81,65,79,83,83,83,63,62,67,85,67,71,85,67,7
89,87,83,83,91,96,81,67,71,85,62,71,89,67,7
98,76,87,91,95,104,78,71,75,89,75,79,96,75,7
95,81,83,87,91,96,79,63,70,84,66,74,96,70,4
57,67,64,64,64,85,67,74,63,80,70,59,73,66,5
54,59,54,54,54,70,58,59,52,69,59,56,76,59,5
116,99,111,111,107,118,96,103,66,117,96,66,122,96,1
79,62,83,83,79,80,63,64,67,86,64,67,82,64,7
79,71,91,91,83,92,74,79,79,101,79,75,97,79,4
95,87,87,91,91,96,81,68,75,93,68,75,90,72,7
58,71,56,63,71,88,78,83,75,105,86,79,110,90,5
107,96,109,109,104,117,96,94,63,119,90,63,119,94,1
68,58,75,67,67,66,55,64,67,72,57,59,65,60,7
87,70,91,88,88,93,68,69,74,93,73,74,97,69,4
79,63,81,81,77,86,64,62,67,85,62,67,82,65,7
91,78,84,91,95,101,79,62,70,85,69,78,93,76,4
100,81,99,95,95,105,83,90,85,114,94,82,114,90,3
53,63,57,60,60,93,79,87,70,101,87,82,105,90,5
71,78,91,103,103,110,86,104,82,124,101,70,119,94,3
113,96,99,112,108,119,98,83,67,110,87,67,114,94,1
113,96,108,112,108,119,98,97,67,114,94,67,124,94,1
113,103,112,112,112,124,98,104,63,119,97,67,124,97,1
88,68,88,88,84,97,69,72,80,94,72,76,86,68,4
99,79,111,106,92,105,80,91,68,115,91,64,102,79,1
92,73,89,94,94,94,76,70,80,96,74,76,91,74,4
106,94,98,106,106,115,94,88,64,113,92,60,118,92,1
106,90,106,102,102,115,94,92,64,118,96,64,118,99,1
111,101,111,106,111,125,98,99,64,118,96,64,122,99,1
111,97,102,111,111,125,98,96,64,118,99,68,122,96,1
111,90,111,111,111,111,98,96,71,128,99,71,122,96,1
77,57,79,75,61,75,52,62,71,81,71,63,74,54,7
66,76,75,68,75,91,78,79,71,93,71,75,109,83,5
91,74,91,91,87,93,71,70,78,96,70,78,96,70,4
87,70,87,87,87,89,67,66,74,92,66,74,88,66,4
79,63,79,79,79,81,67,70,70,84,66,66,80,63,7
75,81,91,99,107,113,92,92,78,112,92,74,112,92,3
99,81,107,107,99,113,87,92,63,117,92,63,112,92,1
99,92,107,99,99,113,92,81,59,104,81,63,108,89,1
107,96,111,107,107,118,96,96,66,122,96,66,117,96,1
112,85,111,111,107,118,96,96,74,117,96,74,122,100,1
99,75,60,83,96,104,85,72,79,101,83,83,101,83,7
103,92,91,104,113,127,96,86,87,114,94,92,124,101,3
111,92,87,96,100,108,92,90,59,114,90,59,114,90,1
111,96,109,109,113,117,96,94,63,119,94,67,114,94,1
75,66,77,81,81,86,68,83,78,101,80,78,97,76,7
118,92,112,103,95,110,90,90,67,114,94,63,105,87,1
113,96,112,108,108,114,98,94,67,124,97,67,119,97,1
81,60,75,71,67,82,58,57,64,74,61,64,71,57,7
112,101,106,120,115,124,97,91,88,120,94,84,115,94,3
97,87,85,94,106,106,87,78,80,100,81,88,108,88,7
120,97,106,115,111,115,94,92,88,122,96,88,122,103,3
92,87,89,81,81,90,76,74,53,79,74,56,91,78,1
97,87,94,94,85,102,79,81,53,100,78,53,96,81,1
88,83,89,81,85,94,83,85,53,100,81,53,96,78,1
111,97,111,111,111,125,98,96,68,118,96,64,122,96,1
111,94,111,111,111,125,98,99,68,122,96,68,128,99,1
85,79,87,83,83,91,78,79,75,96,79,75,96,79,7
94,87,83,95,103,108,88,79,88,109,87,93,113,92,7
85,83,79,79,83,96,81,71,55,85,75,59,93,75,1
85,87,79,83,87,100,85,75,59,93,75,59,104,83,1
85,91,79,79,87,104,92,75,51,96,79,55,100,83,1
102,94,87,95,103,113,88,79,67,93,75,63,100,83,1
111,94,103,107,107,118,96,83,67,118,96,67,118,96,1
75,56,72,72,75,74,58,55,66,69,55,66,73,55,7
75,78,68,75,75,96,79,74,56,92,78,49,88,78,1
83,81,87,79,83,96,79,85,63,108,89,59,104,85,1
95,81,83,83,79,96,79,78,52,96,78,52,100,78,1
112,99,111,111,107,118,96,96,70,117,100,70,122,100,1
83,83,104,91,71,84,78,86,83,97,79,67,82,72,7
83,83,91,91,79,96,78,86,56,101,83,56,97,83,1
75,79,83,83,83,100,81,83,56,101,83,56,105,83,1
107,96,91,96,109,122,96,79,63,97,79,67,114,86,1
71,55,66,73,73,72,57,58,67,78,62,67,85,65,7
67,59,77,81,88,90,72,83,85,114,83,85,110,87,7
91,81,95,81,77,90,75,90,57,101,80,50,101,76,1
75,74,81,73,66,86,72,76,57,82,73,53,78,73,1
71,74,66,70,84,97,79,73,53,89,76,53,93,73,1
79,85,70,84,91,101,86,76,53,93,73,53,93,73,1
83,89,84,91,91,101,86,73,53,93,73,50,97,80,1
79,78,84,81,73,90,75,83,53,101,80,50,93,76,1
109,89,108,108,99,110,86,97,70,119,97,63,114,90,1
109,100,88,99,108,124,98,76,57,101,80,60,110,83,1
113,100,112,108,103,119,90,90,67,114,87,63,114,87,1
77,86,84,79,75,97,76,87,50,94,76,50,82,72,1
88,83,79,84,88,105,83,83,57,98,79,57,98,83,1
88,83,88,88,88,105,87,79,53,98,83,57,106,87,1
88,86,88,92,88,105,87,87,60,98,83,57,98,87,1
95,86,88,97,106,110,90,87,57,111,87,60,111,94,1
103,90,106,102,97,110,87,91,64,106,87,64,111,87,1
95,86,92,92,88,110,90,87,68,115,94,72,111,94,5
111,83,111,102,98,106,79,85,88,104,81,84,104,85,3
84,76,94,85,73,94,76,85,53,100,81,53,91,74,1
92,87,98,94,85,98,87,85,56,108,85,56,104,85,1
88,83,89,94,89,115,94,92,76,122,99,76,122,96,5
73,61,75,68,68,83,67,71,67,81,62,75,96,79,7
73,76,75,79,87,104,85,79,59,109,87,63,113,92,1
89,83,112,103,99,108,88,100,71,128,96,71,123,96,1
77,94,48,36,34,118,132,125,44,123,133,44,118,133,2
62,91,34,31,34,118,125,133,44,118,129,44,113,125,2
98,91,75,95,99,113,88,125,51,113,104,59,104,83,1
94,94,91,95,99,122,96,96,75,118,96,75,118,96,5
103,85,103,103,103,104,87,85,90,108,81,90,108,85,3
95,85,87,83,75,96,75,78,49,96,81,49,96,78,1
79,85,83,95,99,113,92,81,59,104,85,63,112,92,1
103,96,103,107,107,123,96,89,63,108,92,63,108,96,1
107,103,107,107,111,123,96,92,63,108,96,66,117,92,1
61,67,48,54,61,70,62,66,52,73,66,59,73,63,5
95,87,96,100,100,112,92,90,63,119,90,67,114,94,1
107,96,100,104,100,108,96,86,63,110,94,63,105,90,1
34,104,34,32,32,112,133,139,42,114,135,42,110,139,2
95,96,87,91,96,112,92,101,56,97,79,63,105,83,5
54,79,63,53,53,80,74,75,59,72,72,59,79,72,5
104,85,103,112,112,119,98,94,93,124,94,97,124,97,3
96,78,103,95,95,101,79,94,89,101,80,85,105,80,3
109,100,112,112,112,130,101,101,67,119,97,67,124,97,1
87,89,34,51,73,97,79,136,44,114,133,47,114,122,2
49,66,63,60,54,75,68,65,63,78,69,60,74,69,5
103,83,97,106,102,101,83,79,84,106,79,84,102,79,3
99,90,92,97,97,110,94,87,64,111,91,57,111,91,1
99,90,97,88,71,89,76,83,50,90,76,50,86,72,1
73,79,71,75,84,97,80,72,53,94,76,53,90,76,1
45,135,40,31,31,110,140,113,50,115,128,47,111,131,2
60,68,63,63,71,70,62,65,64,74,65,64,82,68,7
84,87,73,77,77,94,76,70,53,96,81,56,96,78,1
97,90,98,94,89,102,83,85,68,104,88,60,91,78,1
97,97,85,98,106,111,98,85,60,108,92,64,113,92,1
63,65,81,73,66,74,65,81,71,91,74,68,83,67,7
98,87,99,95,99,113,88,87,67,109,92,63,113,87,3
69,72,68,68,71,87,74,71,51,81,71,55,85,75,1
73,76,71,75,79,96,70,75,55,89,79,55,96,79,1
85,91,83,91,99,108,92,87,63,104,92,63,113,92,1
111,94,107,112,112,122,99,96,71,123,100,71,118,96,1
31,131,83,64,51,104,114,92,67,100,83,63,100,87,2
43,91,61,61,64,91,85,87,59,93,83,59,89,79,5
91,81,99,91,95,100,79,81,82,100,78,82,100,81,3
99,85,99,103,103,113,87,81,82,104,81,82,112,85,3
75,78,72,72,83,93,75,74,49,84,78,49,88,74,1
75,81,83,79,75,93,75,74,52,96,78,52,92,81,1
79,78,79,83,99,104,87,81,56,100,78,59,96,81,1
83,85,99,103,91,109,87,81,66,108,89,66,108,92,1
83,78,91,75,83,96,79,92,59,100,85,56,96,81,1
91,92,75,87,99,109,92,89,59,92,81,63,104,85,1
36,114,68,61,64,104,92,85,63,104,92,59,104,96,2
99,81,79,95,95,96,79,96,70,104,85,74,92,78,4
99,83,100,96,100,104,81,83,83,105,83,87,105,86,3
75,79,96,91,79,96,81,86,63,110,86,63,101,83,1
83,71,87,96,79,88,78,75,59,97,79,59,93,75,1
64,87,67,63,60,100,92,94,63,101,90,59,97,86,5
58,83,60,60,60,88,81,86,59,90,83,59,86,83,5
96,78,95,95,95,105,83,80,85,105,80,93,114,90,3
100,81,99,95,99,105,83,83,85,101,83,89,105,87,3
60,89,66,66,63,90,83,80,57,97,80,60,93,80,5
60,78,63,60,54,86,83,83,53,93,80,47,82,83,5
112,90,115,111,102,110,87,87,84,102,79,80,94,76,3
73,75,71,75,75,97,80,76,50,90,76,50,94,76,1
103,90,102,106,106,110,90,94,72,115,98,72,115,94,1
103,94,111,115,106,124,94,94,72,120,94,64,115,94,1
103,98,106,106,111,114,97,94,68,115,94,72,115,94,1
66,90,71,71,75,105,90,94,60,106,94,64,102,94,5
111,94,115,120,115,115,87,92,97,122,96,92,113,88,3
102,83,98,98,94,102,79,81,80,104,81,84,108,88,3
97,83,98,94,102,111,91,81,84,108,88,84,113,96,3
92,83,94,81,77,90,79,92,53,104,88,50,104,85,1
71,80,69,69,69,90,76,78,46,87,74,50,87,74,1
71,76,73,73,73,94,79,78,50,96,78,46,96,78,1
75,80,62,69,77,94,76,74,53,83,70,56,79,74,1
71,90,62,66,73,102,94,96,64,108,96,68,108,96,5
69,76,71,71,75,91,78,83,51,96,79,51,96,79,1
106,94,103,107,107,122,96,96,67,113,96,67,123,96,1
52,83,71,68,64,91,81,87,59,96,83,59,96,75,5
73,87,71,75,87,108,88,96,67,109,92,75,104,83,5
89,79,75,87,91,100,81,92,75,104,83,75,100,79,4
95,88,95,99,103,113,92,78,82,100,81,90,108,89,3
79,78,87,83,79,104,83,89,56,112,89,52,112,89,1
71,74,79,83,79,96,79,89,52,104,85,52,100,85,1
79,78,75,72,68,89,75,78,49,92,78,49,88,74,1
71,74,79,79,79,93,75,78,52,92,78,52,88,78,1
91,88,95,103,103,113,92,89,70,117,92,70,117,96,1
