@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2,5,8-9,14,19,21,24,28,32-35,37'

@attribute Sp12 numeric
@attribute Sp15 numeric
@attribute Sp18 numeric
@attribute Sp19 numeric
@attribute Sp25 numeric
@attribute Sp31 numeric
@attribute Sp33 numeric
@attribute Sp36 numeric
@attribute Sp41 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Sp47 numeric
@attribute Sp48 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
67,60,55,63,69,71,64,54,56,56,60,71,75,7
67,63,58,67,73,74,64,57,56,56,64,71,71,7
88,74,69,74,89,86,72,72,78,74,71,75,87,7
75,70,69,67,73,86,68,72,78,74,64,71,87,5
56,57,76,57,59,90,57,72,74,74,56,57,87,5
98,84,79,84,107,118,92,88,96,96,97,116,113,3
55,57,102,60,75,83,68,59,54,54,67,72,70,7
69,64,54,64,71,71,60,56,54,54,63,68,70,7
69,68,57,68,71,75,68,56,54,54,67,72,70,7
77,68,61,68,71,67,68,59,54,58,67,72,74,7
75,68,67,68,72,81,71,67,70,70,66,71,80,5
61,60,70,56,58,77,67,67,70,63,66,71,76,5
48,46,107,43,40,100,48,100,125,122,49,40,96,2
116,97,96,93,118,117,99,96,94,94,96,117,119,3
107,88,92,84,113,108,86,85,79,68,75,77,82,3
72,67,54,67,75,80,66,55,60,64,71,81,79,7
68,67,75,67,67,88,66,74,79,79,67,73,90,5
113,99,96,95,117,119,96,94,94,97,97,115,119,3
118,95,92,95,112,119,92,90,94,90,93,111,114,3
104,95,89,95,108,110,96,94,87,87,93,111,114,3
113,99,96,95,117,114,92,86,87,87,85,97,105,3
109,86,85,74,84,82,67,49,55,48,63,67,70,7
75,63,55,63,66,75,59,53,51,55,60,67,74,7
71,63,55,63,70,79,67,60,58,58,63,71,74,7
75,66,59,66,73,82,71,60,62,62,67,75,78,7
79,66,55,66,84,79,71,60,65,62,70,75,78,7
71,66,55,66,70,68,63,57,58,62,70,75,82,7
71,66,59,70,77,82,71,68,65,69,74,79,82,7
75,66,70,70,73,90,71,75,73,76,74,84,97,7
32,40,107,43,30,105,42,109,115,104,47,43,101,2
117,96,94,96,120,119,97,97,94,94,97,115,125,3
70,67,57,67,71,78,63,58,61,61,64,73,86,7
81,71,60,67,84,78,67,58,57,57,64,69,78,7
70,63,57,63,71,78,70,62,61,61,68,77,74,7
77,71,64,71,79,85,70,69,61,65,72,81,82,7
70,67,72,71,84,85,74,76,83,83,72,85,94,7
30,46,120,49,29,110,44,122,128,128,44,31,106,2
71,67,58,63,73,74,64,61,63,56,68,75,75,7
75,67,58,67,73,78,68,61,56,59,64,75,75,7
71,67,62,70,73,82,68,61,59,63,68,79,79,7
92,85,76,82,98,98,80,76,74,74,80,91,100,7
75,67,69,67,77,78,64,65,67,67,68,83,83,4
75,70,76,74,73,86,76,79,70,67,71,83,96,4
84,74,94,53,81,98,68,98,67,74,71,87,96,4
73,64,61,64,75,79,68,59,58,58,67,83,77,7
73,64,57,64,71,75,68,59,58,54,67,68,74,7
29,44,124,47,29,113,43,121,125,129,44,29,113,2
107,97,96,101,111,118,97,96,96,96,95,118,122,3
83,76,67,71,79,85,71,67,63,63,70,79,80,7
83,80,74,76,83,89,71,71,66,66,70,87,88,7
87,76,74,76,79,89,75,71,66,70,66,83,88,7
91,80,74,80,87,93,79,79,70,74,74,87,96,7
75,67,58,63,75,76,63,59,57,60,63,70,72,7
75,63,58,63,79,76,59,55,60,60,67,73,72,7
72,71,67,71,75,80,66,63,57,60,67,77,82,7
87,71,67,63,96,92,70,70,86,83,67,84,93,4
83,75,83,55,79,92,74,85,72,72,75,84,97,4
112,87,86,92,84,105,97,101,61,76,88,115,125,3
103,79,72,71,97,97,67,65,72,68,76,81,86,7
77,71,60,71,75,78,67,62,57,57,68,73,78,7
77,67,75,71,84,101,74,90,83,94,76,115,120,1
99,75,86,71,115,119,70,90,102,98,72,115,120,1
34,49,98,52,43,93,60,83,72,68,72,94,86,2
79,63,73,67,85,106,76,94,81,96,76,116,122,1
97,74,90,74,111,120,72,102,99,99,80,116,128,1
111,63,80,63,115,111,64,79,96,99,68,103,118,1
84,70,65,70,89,86,72,68,70,70,76,83,91,4
77,64,54,64,75,79,64,59,58,58,67,75,81,7
98,80,72,76,91,91,76,67,75,75,75,91,93,4
73,68,61,64,75,79,60,59,58,58,67,75,77,7
73,68,54,64,75,79,68,56,62,62,67,75,81,7
79,68,59,68,79,81,67,62,63,70,63,63,88,7
112,68,88,64,111,118,63,92,100,100,66,113,127,1
83,68,63,68,72,74,67,58,55,55,63,67,69,7
99,76,78,71,95,96,75,71,70,78,74,91,92,4
91,71,71,71,91,96,66,59,79,79,71,81,86,7
72,67,58,67,63,69,63,55,53,60,63,70,72,7
91,75,71,75,91,92,74,74,72,75,75,88,90,4
79,66,63,66,81,79,67,60,65,65,67,75,78,7
79,78,85,82,77,90,83,83,58,62,74,92,93,7
104,82,81,82,99,105,87,83,76,83,82,97,105,4
96,82,81,82,103,105,87,83,83,83,82,97,101,4
79,66,63,66,73,82,71,64,62,62,67,71,82,7
113,66,100,66,112,124,63,101,97,101,63,115,124,1
63,59,52,59,66,65,63,53,62,58,63,75,74,7
67,59,55,63,70,75,67,60,62,62,67,67,74,7
95,75,72,75,92,93,78,76,79,72,76,94,94,4
84,79,79,83,88,105,85,83,76,79,84,102,102,4
77,71,64,67,88,85,67,62,72,65,72,77,82,7
63,59,83,59,60,93,57,94,87,87,57,55,90,5
57,59,86,56,56,97,60,87,83,79,57,55,86,5
112,71,98,67,111,124,67,97,98,98,68,115,120,1
88,74,83,74,98,106,76,79,78,81,80,99,104,3
63,60,65,63,55,74,60,65,67,70,56,64,83,5
88,70,94,74,94,115,72,98,88,96,68,116,122,1
106,67,97,63,111,120,64,98,99,103,64,116,128,1
115,63,94,63,115,120,64,91,96,103,68,112,128,1
71,63,62,67,77,78,68,57,59,63,64,75,75,7
89,80,76,76,95,91,71,70,71,62,71,79,85,7
59,60,65,68,57,83,64,63,71,71,59,61,81,5
99,76,74,71,99,109,79,75,81,85,82,100,104,3
51,56,70,56,51,67,59,62,44,55,56,60,73,5
54,56,78,60,51,74,59,71,55,59,59,60,76,5
95,79,75,71,96,96,66,74,83,79,71,63,86,4
91,75,71,75,79,88,74,66,64,68,75,88,97,7
54,55,71,55,56,84,56,78,75,75,52,51,82,5
83,66,63,66,91,90,63,64,69,73,67,88,89,4
67,52,33,52,66,62,49,49,41,44,50,49,67,5
60,59,70,56,57,82,56,75,76,73,53,53,82,5
113,66,100,66,112,130,71,101,101,101,67,115,129,1
118,70,96,66,112,130,71,90,94,97,70,111,119,1
75,70,66,66,66,75,71,64,58,58,67,79,85,7
112,71,101,71,111,119,70,97,98,98,68,111,120,1
108,63,75,67,111,105,63,73,102,94,64,89,98,1
66,63,57,59,71,70,63,58,65,61,64,69,71,7
66,59,57,63,67,74,63,58,61,57,60,69,74,7
92,74,69,70,85,94,72,68,70,70,76,83,96,4
79,74,73,78,81,94,80,76,70,74,80,91,100,7
88,78,80,78,89,102,80,76,74,78,80,95,104,7
92,78,80,78,98,102,80,79,78,78,80,95,104,7
56,53,73,53,52,78,53,65,59,59,53,51,75,5
94,76,68,68,87,91,71,70,71,71,75,87,96,4
81,76,76,80,79,96,80,78,71,71,75,87,89,7
55,50,65,53,54,75,53,59,58,58,55,54,70,5
115,68,98,60,112,122,60,96,96,96,67,103,113,1
115,60,98,64,112,122,64,99,96,96,67,107,118,1
87,76,67,80,87,93,79,71,74,74,78,87,96,4
79,68,67,68,75,85,71,67,66,63,66,83,84,7
83,68,81,64,91,96,75,75,70,81,82,91,100,4
99,84,85,80,107,104,84,83,89,89,82,100,104,3
51,53,59,53,51,81,51,75,66,78,56,63,88,5
112,64,99,64,107,123,71,96,96,96,63,109,122,1
107,68,103,71,107,118,71,100,96,100,70,113,122,1
91,75,71,75,87,88,78,70,72,72,79,88,97,4
103,79,92,79,91,108,82,89,72,75,79,95,105,3
111,71,96,71,109,122,63,100,94,94,63,103,119,1
103,67,96,71,104,112,66,96,94,94,63,103,114,1
111,67,96,71,113,117,66,96,98,98,63,108,119,1
87,78,74,74,88,93,75,72,73,73,82,88,97,4
91,82,78,74,91,101,75,79,69,76,74,79,89,4
63,66,66,70,66,75,67,72,62,58,60,60,78,5
75,74,74,74,73,86,75,68,65,73,70,79,85,7
113,66,96,63,112,119,63,94,94,94,63,106,114,1
113,66,103,66,108,124,67,98,97,97,63,111,119,1
109,66,96,66,108,119,67,101,101,97,63,111,124,1
91,79,79,75,84,93,74,73,57,68,72,81,90,4
84,79,83,83,84,97,82,87,76,83,80,102,111,7
95,83,86,83,92,114,85,90,83,87,80,106,115,3
54,59,60,56,56,93,63,90,87,87,80,94,111,5
77,75,86,79,115,124,82,101,91,98,76,111,115,1
99,67,86,71,92,105,67,87,79,79,64,89,98,1
108,63,94,63,102,119,63,94,94,94,64,106,120,1
108,63,94,63,106,114,67,90,102,98,72,111,111,1
66,67,60,67,71,74,67,62,65,57,64,77,74,7
75,70,87,82,106,120,97,102,103,103,88,116,122,3
115,93,104,82,106,120,76,94,81,85,71,95,108,1
94,80,76,80,91,91,80,70,71,75,79,87,96,4
73,68,68,72,75,79,71,70,62,54,67,72,77,7
85,72,72,72,87,96,76,85,75,75,84,103,109,7
69,72,87,80,99,118,84,96,96,96,75,99,113,3
111,72,98,72,107,128,71,96,96,96,71,111,118,1
91,80,74,76,91,93,75,75,70,70,74,87,92,4
99,84,78,76,99,104,75,75,78,85,82,91,96,7
75,71,81,80,99,113,75,96,92,92,70,100,112,3
95,64,88,64,103,113,63,87,92,92,59,104,112,1
107,64,92,64,103,118,67,96,89,92,66,104,108,1
103,64,99,64,99,118,67,96,89,92,63,109,122,1
54,71,75,84,56,80,78,78,57,72,79,91,101,5
99,75,92,75,109,112,70,92,94,90,63,91,105,1
103,75,96,75,100,108,63,81,90,86,59,91,101,1
107,63,87,63,104,112,63,92,86,86,59,88,110,1
103,63,92,63,104,104,59,81,90,86,59,95,105,1
107,63,100,67,100,122,66,100,94,98,67,108,119,1
111,67,96,71,109,122,70,96,101,98,67,112,119,1
79,70,63,74,73,75,67,68,65,58,63,75,74,7
87,70,66,66,84,90,67,64,62,69,70,88,93,7
83,82,85,82,91,101,87,79,87,83,82,102,105,7
104,86,96,90,112,124,92,101,97,97,93,120,129,3
87,63,89,66,95,114,59,90,83,83,57,92,110,1
104,66,92,66,91,105,67,83,73,73,67,84,89,1
100,63,96,63,95,114,67,94,73,76,67,92,101,1
113,66,96,70,108,114,67,101,97,97,67,111,124,1
99,59,86,63,106,114,63,87,98,94,64,106,120,1
112,67,101,67,106,124,67,97,98,98,72,111,120,1
108,67,98,67,111,119,67,94,98,98,72,111,125,1
75,63,55,63,69,74,64,57,56,56,64,75,75,7
67,63,58,63,73,74,64,54,56,56,64,71,75,7
84,70,73,74,81,106,88,87,59,78,88,103,113,7
79,78,87,78,85,98,80,83,78,78,80,95,100,7
106,60,94,63,106,115,64,94,96,96,64,107,113,1
115,84,94,84,112,122,84,99,100,96,79,107,109,3
115,80,94,76,116,118,71,88,96,87,63,91,104,1
85,57,83,57,83,91,53,74,75,71,51,75,93,1
106,64,98,64,103,118,64,96,92,96,71,107,118,1
106,68,87,68,107,122,76,99,96,96,75,107,123,1
111,68,98,68,112,122,71,96,100,100,71,111,123,1
83,68,59,68,83,81,67,62,70,78,82,100,108,7
87,76,70,76,87,100,75,79,78,78,74,79,92,7
107,88,96,88,107,123,84,96,92,92,78,113,112,3
75,56,78,56,75,96,55,71,78,78,52,67,80,1
112,76,99,71,111,123,71,100,100,96,66,109,122,1
72,67,54,63,71,69,66,55,57,57,67,73,72,7
68,63,58,67,71,73,63,55,60,64,71,81,75,7
72,63,58,63,71,76,66,63,72,79,83,99,101,7
87,79,71,79,63,92,74,78,72,72,67,73,90,7
79,75,79,88,79,88,78,81,72,83,87,103,114,7
95,93,92,88,91,112,86,92,90,98,87,112,114,3
79,51,79,51,75,84,52,78,75,75,52,73,90,1
83,55,83,51,91,96,52,78,83,83,52,81,93,1
83,51,79,55,79,100,56,85,79,75,56,81,93,1
71,66,55,63,73,72,63,60,65,76,82,102,105,7
79,70,70,78,99,110,87,90,87,87,89,106,114,3
87,74,74,74,73,86,71,72,65,73,67,71,89,7
79,74,78,78,77,101,87,90,73,83,89,106,114,7
104,86,92,78,108,114,79,98,94,90,74,102,114,3
75,52,78,52,70,90,52,75,76,76,50,75,89,1
67,52,78,56,70,90,56,79,76,80,53,84,97,1
83,63,89,59,91,101,56,83,73,80,53,84,97,1
109,66,96,70,108,124,67,94,90,90,67,106,114,1
77,71,68,75,106,114,85,87,91,87,84,102,111,3
99,87,86,87,106,105,89,94,87,87,88,111,111,3
81,49,79,49,71,89,47,73,72,76,50,66,86,1
66,56,72,56,71,89,53,73,76,79,57,73,90,1
91,59,86,56,79,97,53,83,76,83,57,85,98,1
88,56,83,52,84,105,53,80,79,83,53,85,102,1
88,56,83,56,88,101,57,83,87,87,60,98,111,1
108,67,94,67,102,114,63,90,91,87,64,98,111,1
106,89,87,85,106,115,88,87,81,81,88,103,104,3
75,63,69,67,73,78,64,65,63,67,76,87,100,7
71,50,76,50,66,82,60,76,67,74,64,83,100,1
92,63,94,63,62,106,60,87,132,125,46,48,108,2
88,63,83,70,94,115,72,91,99,96,80,95,118,5
102,84,91,84,107,113,88,85,87,92,88,107,113,3
66,50,76,53,64,79,56,74,67,71,51,68,81,1
66,53,76,60,61,83,64,85,71,71,59,72,85,1
106,64,94,68,103,118,68,96,92,96,67,107,123,1
94,64,91,68,48,104,64,88,129,125,51,58,113,2
94,76,94,72,95,122,80,96,96,96,75,95,109,5
69,60,68,60,54,71,56,67,75,71,51,54,67,5
103,84,85,84,103,104,88,83,81,85,90,100,100,3
103,84,85,84,103,100,84,79,81,78,82,96,100,3
48,53,92,64,32,113,51,104,133,133,46,32,112,2
91,76,99,76,99,118,75,96,92,92,74,91,112,5
103,88,83,88,104,100,86,81,83,83,83,95,97,3
103,88,83,88,100,108,86,81,83,79,83,95,101,3
103,88,92,84,100,108,78,92,86,86,75,99,110,3
103,84,92,84,100,112,78,96,86,90,67,99,114,3
68,51,71,51,71,88,52,70,79,75,49,73,86,1
61,51,71,59,63,80,52,74,72,72,52,73,82,1
79,63,83,63,79,88,59,81,83,79,56,81,93,1
95,67,87,63,100,117,63,89,94,94,63,103,114,1
95,63,87,59,96,108,63,89,90,90,59,99,114,1
58,59,83,63,32,112,56,89,139,135,46,34,110,2
104,90,81,86,99,101,83,79,80,76,82,97,101,3
104,90,89,86,103,110,87,86,87,87,89,106,114,3
100,86,89,78,99,105,75,90,87,94,67,97,110,3
83,59,85,63,84,114,67,94,83,83,60,88,101,1
100,63,92,63,99,114,63,90,94,87,63,97,114,1
96,63,89,63,103,119,59,90,90,90,63,102,114,1
100,66,103,74,99,119,67,98,90,97,74,106,124,1
109,66,100,66,112,130,71,101,97,97,70,111,124,1
113,66,100,66,112,130,71,98,97,101,67,106,119,1
79,46,122,49,108,110,52,105,97,97,47,40,105,1
91,63,78,52,99,86,59,72,94,80,63,75,89,5
46,52,66,59,54,72,59,68,69,65,63,71,70,7
103,92,94,96,106,124,97,97,91,94,92,106,111,3
112,96,98,92,115,124,93,94,94,87,88,102,106,3
70,49,72,52,67,85,53,73,72,72,53,73,94,1
81,59,86,59,84,105,60,87,87,87,57,94,106,1
88,67,94,67,63,97,70,87,91,72,64,85,98,5
102,89,87,89,102,111,88,91,88,88,92,112,118,3
115,93,94,89,106,106,88,83,81,81,84,103,104,3
88,50,76,47,73,86,53,72,78,74,50,71,87,1
75,53,80,57,73,90,53,76,78,70,53,79,96,1
97,67,90,63,89,102,64,91,78,74,64,83,96,1
31,44,133,44,31,115,47,124,114,107,50,57,96,2
102,84,87,84,95,108,88,88,79,83,88,107,113,3
111,92,94,92,112,104,80,81,87,79,84,99,104,3
77,50,76,50,75,83,53,70,71,71,51,72,81,1
77,53,76,53,79,96,56,81,79,87,67,103,109,1
94,60,83,60,87,91,56,74,79,71,55,68,85,1
89,60,83,64,75,83,64,88,71,75,63,79,96,1
98,57,87,53,99,104,56,92,92,87,59,95,113,1
106,64,98,68,112,128,71,96,96,96,67,91,104,1
111,68,94,60,103,104,60,88,92,83,59,87,104,1
75,53,78,53,72,93,55,79,78,74,52,79,96,1
91,68,85,68,91,104,67,79,81,89,70,96,104,1
99,68,85,56,99,109,63,87,81,89,63,91,112,1
112,68,99,71,107,118,67,96,92,96,66,104,122,1
83,60,99,53,99,100,63,87,85,92,70,100,108,1
51,50,128,43,79,96,55,96,89,85,63,71,104,5
61,56,85,60,58,89,59,75,81,78,56,60,84,5
99,84,83,88,96,104,82,85,83,86,87,99,105,3
64,51,75,51,71,84,49,74,75,72,49,70,86,1
75,55,71,55,71,84,52,70,72,72,52,70,86,1
87,63,87,63,104,108,66,89,94,94,67,103,114,1
107,71,96,67,100,112,66,96,98,98,71,99,114,1
75,59,92,59,56,88,63,81,86,83,59,70,90,5
96,82,81,82,99,105,87,86,87,87,85,102,110,3
96,56,89,52,95,97,52,79,83,83,50,75,93,1
71,49,74,52,73,86,52,75,80,80,53,71,89,1
83,66,81,66,84,97,59,75,80,80,60,75,89,1
87,74,81,78,91,97,79,79,83,80,74,84,97,4
99,87,86,87,102,110,85,94,91,91,88,106,111,3
103,87,86,83,102,110,78,87,91,98,76,94,106,3
70,52,72,56,79,93,53,69,79,72,50,62,78,1
88,63,86,63,75,97,63,80,79,79,60,81,94,1
91,59,83,67,92,97,63,80,83,76,60,81,90,1
112,75,94,71,111,124,70,94,94,91,76,111,115,1
102,78,87,70,106,106,68,91,96,96,68,103,113,1
79,60,80,60,77,98,60,79,81,85,60,83,96,1
115,67,94,67,111,115,64,94,92,96,71,107,122,1
106,70,94,74,106,115,72,94,92,92,71,107,118,1
75,74,83,74,73,106,76,79,96,88,71,91,100,4
98,80,76,80,99,108,80,81,83,87,88,103,109,3
94,88,87,92,103,118,97,92,96,96,93,111,118,3
73,57,79,60,75,91,64,85,79,83,63,95,104,1
98,64,91,64,103,118,68,92,92,92,71,107,113,1
106,64,94,68,107,122,71,92,96,96,71,111,123,1
106,72,91,76,107,118,76,99,92,96,75,103,118,1
111,72,91,72,116,122,76,96,96,96,79,103,118,1
106,76,94,76,112,122,80,96,100,100,84,103,118,1
95,84,85,84,103,113,93,96,85,92,90,118,117,3
95,88,81,80,95,96,84,83,78,78,82,96,100,3
99,84,96,84,103,118,79,100,89,96,86,104,117,3
107,84,96,68,103,123,67,96,96,100,74,104,122,1
79,46,78,50,72,89,48,79,78,74,49,67,88,1
107,71,92,71,107,123,71,96,92,92,70,109,122,1
64,56,96,64,68,109,67,96,70,92,66,83,108,5
94,76,76,76,91,100,80,74,75,79,75,91,96,4
89,72,72,72,87,91,76,67,71,71,75,87,93,4
106,84,83,80,103,108,84,85,83,83,88,103,109,3
115,92,94,92,103,118,88,88,87,92,93,107,109,3
77,60,76,64,54,87,71,81,79,79,84,99,104,5
95,80,78,80,95,96,79,75,78,70,74,91,92,4
87,71,70,71,87,89,71,62,66,66,70,83,92,4
99,84,81,80,99,100,79,83,78,81,86,96,104,3
54,56,78,71,79,96,84,83,81,85,82,100,104,5
79,71,67,71,79,81,67,67,66,66,70,75,76,7
103,93,87,88,104,104,86,81,83,86,87,99,105,3
104,82,85,78,99,101,83,75,80,80,78,97,101,4
96,86,85,90,77,105,87,86,97,76,82,102,110,3
104,90,85,90,108,114,96,90,90,90,89,111,114,3
109,86,85,86,103,110,92,86,90,90,89,111,110,3
104,86,81,86,103,110,87,83,90,83,89,111,114,3
104,86,85,82,103,105,83,83,90,87,85,106,114,3
96,82,81,86,99,101,79,79,87,83,85,102,105,3
108,92,86,92,106,110,85,87,87,87,84,106,115,3
111,84,87,88,112,113,84,85,92,87,84,103,109,3
85,72,72,72,83,91,76,67,71,67,75,83,85,7
121,92,99,88,111,113,88,87,89,92,90,113,122,3
87,88,88,88,58,100,88,87,125,111,66,71,100,2
107,88,85,88,107,113,84,83,89,89,86,109,108,3
112,88,85,84,107,109,84,83,92,89,82,100,104,3
103,84,79,79,113,104,82,81,94,90,87,103,105,3
