@relation 'satimage-weka.filters.unsupervised.attribute.Remove-V-R2-3,10,12,14-15,20,22-23,26,29,32-33,37'

@attribute Sp12 numeric
@attribute Sp13 numeric
@attribute Sp21 numeric
@attribute Sp23 numeric
@attribute Sp25 numeric
@attribute Sp26 numeric
@attribute Sp32 numeric
@attribute Sp34 numeric
@attribute Sp35 numeric
@attribute Sp38 numeric
@attribute Sp42 numeric
@attribute Sp45 numeric
@attribute Sp46 numeric
@attribute Class {1,2,3,4,5,6,7}

@data
75,79,75,59,72,74,58,75,74,75,63,59,63,7
75,75,68,56,75,74,54,72,74,71,63,59,66,7
79,87,79,67,79,85,62,79,85,79,66,63,70,7
79,79,83,70,79,85,67,83,85,79,70,63,66,7
34,100,34,121,32,104,112,37,104,49,46,114,46,2
99,109,103,79,104,104,81,100,108,103,87,83,87,4
75,74,72,54,71,76,59,75,80,73,63,57,67,7
118,122,118,100,117,130,94,112,114,102,82,73,70,3
75,76,79,59,77,75,57,77,79,75,67,58,67,7
108,114,108,94,115,124,97,120,119,115,97,102,92,3
108,110,103,86,115,114,87,106,110,120,84,91,88,4
103,105,103,83,106,110,87,106,114,106,88,87,84,4
81,82,73,60,75,82,58,79,74,77,68,57,68,7
40,97,63,75,71,85,73,88,85,94,76,76,76,4
79,78,79,62,73,78,61,77,78,75,68,59,68,7
71,70,71,58,69,74,57,69,74,75,68,59,68,7
84,97,84,73,89,102,72,81,86,83,71,70,76,4
84,89,84,73,85,86,76,85,94,91,76,70,76,4
88,85,84,65,94,98,72,85,86,87,71,70,71,4
102,102,98,72,95,100,74,87,91,95,79,75,75,4
77,74,81,61,79,79,67,79,83,83,67,67,67,7
69,74,73,57,75,75,59,75,75,75,67,62,67,7
73,78,77,65,79,83,63,79,83,79,71,67,67,7
75,79,75,63,72,77,58,75,77,75,66,59,66,7
83,87,79,67,95,93,67,79,81,100,82,81,78,7
75,75,75,56,79,77,58,72,77,79,70,63,66,7
103,118,112,99,111,123,100,116,123,100,78,96,74,1
103,118,87,81,107,118,92,99,109,113,66,100,66,1
75,74,72,58,87,88,66,75,80,91,71,68,67,7
75,77,79,62,75,80,63,79,84,70,67,64,67,7
79,85,83,67,79,84,63,79,80,77,67,64,63,7
99,100,91,75,67,73,70,91,96,66,59,60,71,4
75,80,71,59,77,79,60,73,79,79,67,62,67,7
79,80,79,59,88,93,64,81,82,97,78,73,78,7
56,88,71,70,57,97,86,63,90,56,57,80,57,5
75,76,75,66,77,79,64,77,82,75,63,62,67,7
63,66,67,55,66,68,60,70,72,75,63,62,63,7
63,69,67,55,66,72,60,70,75,71,63,62,67,7
67,73,91,78,66,68,60,84,90,67,63,58,63,7
77,82,77,64,84,85,65,79,82,89,72,61,68,7
81,86,73,60,79,85,65,75,78,81,68,61,68,7
99,105,112,101,102,114,101,115,119,106,72,98,68,1
108,135,112,98,111,124,101,115,129,111,64,102,68,1
81,86,63,53,75,82,62,67,70,73,72,68,68,7
66,68,70,60,75,74,62,71,78,77,68,61,68,7
66,72,70,57,71,74,62,71,78,77,68,65,68,7
88,90,88,68,88,97,65,75,78,77,64,61,64,4
88,89,84,62,89,90,72,89,90,87,76,67,76,4
88,93,102,83,85,90,76,102,102,91,76,74,76,4
88,97,84,83,98,98,83,98,106,91,80,78,80,3
84,101,88,69,98,106,79,89,94,99,80,81,80,3
60,93,56,90,59,98,87,55,94,51,56,70,56,5
75,74,71,62,77,74,61,73,78,75,68,59,64,7
88,89,88,65,81,86,65,73,78,79,71,67,71,7
102,98,94,79,95,100,85,99,100,95,84,79,84,4
115,125,111,98,112,128,99,121,122,111,67,100,71,1
77,74,69,57,75,75,63,75,75,75,67,62,67,7
69,71,73,65,71,75,59,75,75,72,67,58,67,7
87,91,91,78,83,81,67,83,81,87,78,70,74,7
112,128,116,103,111,118,100,111,123,109,66,100,66,1
79,79,75,59,72,74,62,79,81,71,63,59,66,7
99,100,99,83,96,104,81,100,104,91,79,83,83,3
99,104,91,75,100,104,85,100,104,99,83,83,79,3
51,67,51,54,49,56,44,56,69,51,49,49,49,5
51,70,58,62,49,66,55,60,73,48,49,53,56,5
107,113,116,100,109,117,96,109,122,108,67,98,67,1
79,80,87,78,81,82,64,88,93,84,67,65,67,7
79,84,87,66,73,82,68,88,97,67,70,65,74,7
91,100,100,81,88,97,79,99,105,92,78,80,82,7
109,122,109,96,112,119,98,112,114,111,67,101,67,1
54,75,84,68,53,78,65,79,89,55,64,65,72,7
73,82,88,75,67,78,65,88,93,66,72,68,76,7
88,93,91,79,97,101,76,92,105,98,80,83,80,7
99,105,66,34,97,105,69,63,67,98,76,61,57,3
108,119,108,98,111,119,94,111,119,111,64,102,68,1
88,89,79,65,94,94,65,81,82,95,71,70,68,7
97,105,63,41,98,106,61,59,64,99,71,59,56,3
88,89,46,44,85,90,39,49,71,83,56,41,53,5
49,67,53,69,52,71,68,52,82,54,56,63,60,5
53,74,53,65,55,82,65,52,78,54,56,63,53,5
115,129,115,101,111,125,102,115,120,107,68,99,68,1
97,105,75,69,106,115,79,77,82,112,68,85,64,1
85,90,85,68,87,96,70,83,96,91,75,71,75,4
77,82,81,65,79,83,67,83,83,75,67,67,71,7
81,82,102,87,83,83,67,91,96,79,71,62,71,7
89,94,98,76,87,96,78,95,104,83,75,75,79,7
91,96,83,81,83,89,75,91,96,83,70,66,74,4
61,75,64,67,64,77,67,64,85,83,63,70,59,5
54,79,51,59,54,74,58,54,70,56,52,59,56,5
116,128,112,99,111,123,96,107,118,113,66,96,66,1
79,85,79,62,83,80,66,79,80,81,67,64,67,7
91,96,64,71,91,96,78,83,92,91,79,79,75,4
91,96,103,87,87,96,78,91,96,81,75,68,75,7
54,81,68,71,56,84,78,71,88,77,75,86,79,5
111,123,103,96,109,122,100,104,117,103,63,90,63,1
64,67,64,58,75,73,55,67,66,73,67,57,59,7
87,96,87,70,91,97,72,88,93,88,74,73,74,4
83,84,83,63,81,86,64,77,86,79,67,62,67,7
91,96,91,78,84,82,79,95,101,75,70,69,78,4
104,112,96,81,99,110,86,95,105,111,85,94,82,3
53,69,53,63,57,82,75,60,93,75,70,87,82,5
63,88,87,78,91,105,90,103,110,120,82,101,70,3
104,108,113,96,99,110,98,108,119,88,67,87,67,1
118,117,109,96,108,119,98,108,119,106,67,94,67,1
113,117,113,103,112,124,98,112,124,111,63,97,67,1
91,97,88,68,88,97,73,84,97,94,80,72,76,4
103,110,99,79,111,119,90,92,105,106,68,91,64,1
88,97,92,73,89,94,72,94,94,91,80,74,76,4
111,114,106,94,98,106,94,106,115,95,64,92,60,1
102,114,102,90,106,115,94,102,115,103,64,96,64,1
111,124,106,101,111,125,98,111,125,112,64,96,64,1
111,119,111,97,102,115,98,111,125,107,64,99,68,1
106,124,106,90,111,131,98,111,111,107,71,99,71,1
81,90,62,57,79,87,70,61,75,72,71,71,63,7
73,71,69,76,75,83,59,75,91,99,71,71,75,5
87,96,91,74,91,96,75,87,93,87,78,70,78,4
91,91,87,70,87,93,67,87,89,87,74,66,74,4
83,83,79,63,79,85,62,79,81,87,70,66,66,7
68,71,87,81,91,93,83,107,113,109,78,92,74,3
107,118,91,81,107,118,92,99,113,104,63,92,63,1
103,118,103,92,107,113,92,99,113,100,59,81,63,1
107,118,107,96,111,118,96,107,118,113,66,96,66,1
112,122,99,85,111,118,100,107,118,113,74,96,74,1
79,93,91,75,60,80,78,96,104,70,79,83,83,7
91,96,107,92,91,96,85,113,127,99,87,94,92,3
107,113,107,92,87,104,89,100,108,95,59,90,59,1
111,118,111,96,109,122,96,113,117,108,63,94,67,1
71,73,75,66,77,86,68,81,86,92,78,80,78,7
113,122,109,92,112,119,90,95,110,106,67,94,63,1
113,127,113,96,112,119,98,108,114,111,67,97,67,1
84,82,73,60,75,78,55,67,82,69,64,61,64,7
99,105,117,101,106,114,97,115,124,106,88,94,84,3
92,97,102,87,85,98,83,106,106,83,80,81,88,7
106,114,115,97,106,111,94,111,115,107,88,96,88,3
102,114,88,87,89,106,79,81,90,75,53,74,56,1
97,110,97,87,94,111,87,85,102,87,53,78,53,1
92,105,92,83,89,106,83,85,94,95,53,81,53,1
102,119,106,97,111,120,94,111,125,107,68,96,64,1
111,124,111,94,111,120,98,111,125,112,68,96,68,1
77,90,85,79,87,96,78,83,91,87,75,79,75,7
85,98,106,87,83,91,81,103,108,83,88,87,93,7
81,90,85,83,79,91,78,83,96,72,55,75,59,1
85,94,94,87,79,96,81,87,100,72,59,75,59,1
85,98,98,91,79,87,78,87,104,75,51,79,55,1
89,106,106,94,87,100,81,103,113,87,67,75,63,1
106,115,111,94,103,113,96,107,118,95,67,96,67,1
71,71,71,56,72,74,54,75,74,71,66,55,66,7
75,91,79,78,68,85,79,75,96,75,56,78,49,1
87,104,79,81,87,100,75,83,96,83,63,89,59,1
87,104,83,81,83,104,83,79,96,79,52,78,52,1
112,122,112,99,111,118,100,107,118,113,70,100,70,1
87,96,91,83,104,108,78,71,84,99,83,79,67,7
79,96,83,83,91,108,85,79,96,91,56,83,56,1
79,93,79,79,83,96,85,83,100,81,56,83,56,1
107,118,111,96,91,104,85,109,122,91,63,79,67,1
71,73,71,55,66,68,57,73,72,71,67,62,67,7
71,73,71,59,77,82,68,88,90,106,85,83,85,7
104,112,87,81,95,105,79,77,90,97,57,80,50,1
79,92,67,74,81,97,79,66,86,84,57,73,53,1
67,84,79,74,66,82,72,84,97,71,53,76,53,1
71,84,83,85,70,82,79,91,101,75,53,73,53,1
79,96,91,89,84,97,86,91,101,79,53,73,50,1
79,96,79,78,84,97,79,73,90,88,53,80,50,1
109,122,104,89,108,114,98,99,110,106,70,97,63,1
96,112,113,100,88,97,86,108,124,88,57,80,60,1
113,122,109,100,112,124,94,103,119,111,67,87,63,1
81,90,84,86,84,101,76,75,97,85,50,76,50,1
91,101,84,83,79,97,83,88,105,81,57,79,57,1
81,93,88,83,88,97,87,88,105,81,53,83,57,1
84,97,91,86,88,105,87,88,105,98,60,83,57,1
91,105,95,86,88,105,83,106,110,85,57,87,60,1
108,114,103,90,106,114,87,97,110,102,64,87,64,1
99,110,88,86,92,110,90,88,110,85,68,94,72,5
111,119,102,83,111,115,87,98,106,107,88,81,84,3
97,105,79,76,94,111,87,73,94,83,53,81,53,1
88,105,88,87,98,111,83,85,98,91,56,85,56,1
92,110,88,83,89,115,94,89,115,91,76,99,76,5
81,82,66,61,75,83,63,68,83,87,67,62,75,7
73,90,77,76,75,87,78,87,104,83,59,87,63,1
102,111,94,83,112,122,88,99,108,111,71,96,71,1
89,102,73,94,48,96,121,34,118,45,44,133,44,2
73,102,66,91,34,118,132,34,118,37,44,129,44,2
98,111,102,91,75,104,88,99,113,34,51,104,59,1
89,115,89,94,91,118,99,99,122,99,75,96,75,5
107,108,99,85,103,104,83,103,104,100,90,81,90,3
95,113,83,85,87,100,83,75,96,79,49,81,49,1
75,87,87,85,83,89,87,99,113,83,59,85,63,1
103,118,107,96,103,113,96,107,123,100,63,92,63,1
103,118,112,103,107,118,96,111,123,104,63,96,66,1
57,71,64,67,48,67,62,61,70,46,52,66,59,5
95,109,95,87,96,112,89,100,112,99,63,90,67,1
103,113,107,96,100,112,92,100,108,91,63,94,63,1
32,118,58,104,34,112,133,32,112,30,42,135,42,2
95,104,99,96,87,100,89,96,112,51,56,79,63,5
51,81,48,79,63,88,74,53,80,77,59,72,59,5
100,108,104,85,103,114,94,112,119,106,93,94,97,3
96,96,96,78,103,110,79,95,101,106,89,80,85,3
113,122,113,100,112,124,101,112,130,111,67,97,67,1
71,104,91,89,34,110,101,73,97,29,44,133,47,2
53,80,46,66,63,79,68,54,75,71,63,69,60,5
95,101,103,83,97,105,83,102,101,98,84,79,84,3
99,105,99,90,92,101,94,97,110,94,64,91,57,1
99,114,91,90,97,110,83,71,89,85,50,76,50,1
70,82,77,79,71,85,73,84,97,69,53,76,53,1
54,97,32,135,40,105,136,31,110,59,50,128,47,2
54,75,63,68,63,74,65,71,70,73,64,65,64,7
84,97,84,87,73,90,76,77,94,79,53,81,56,1
106,114,97,90,98,111,91,89,102,91,68,88,60,1
92,105,102,97,85,102,91,106,111,91,60,92,64,1
67,78,63,65,81,86,65,66,74,95,71,74,68,7
106,102,94,87,99,113,88,99,113,95,67,92,63,3
73,90,69,72,68,83,70,71,87,68,51,71,55,1
69,82,73,76,71,87,78,79,96,75,55,79,55,1
85,102,98,91,83,96,85,99,108,87,63,92,63,1
115,125,106,94,107,122,99,112,122,103,71,100,71,1
59,106,31,131,83,108,99,51,104,99,67,83,63,2
37,106,55,91,61,96,85,64,91,58,59,83,59,5
95,100,95,81,99,96,79,95,100,96,82,78,82,3
99,104,99,85,99,100,83,103,113,96,82,81,82,3
71,87,75,78,72,85,75,83,93,71,49,78,49,1
75,87,75,81,83,93,79,75,93,71,52,78,52,1
79,96,83,78,79,96,79,99,104,83,56,78,59,1
83,96,87,85,99,104,87,91,109,87,66,89,66,1
87,104,79,78,91,109,79,83,96,96,59,85,56,1
91,104,83,92,75,100,92,99,109,83,59,81,63,1
36,113,39,114,68,96,96,64,104,79,63,92,59,2
83,100,95,81,79,96,79,95,96,67,70,85,74,4
99,109,103,83,100,104,81,100,104,95,83,83,87,3
91,109,83,79,96,108,85,79,96,88,63,86,63,1
95,104,72,71,87,104,89,79,88,77,59,79,59,1
64,104,61,87,67,104,96,60,100,70,63,90,59,5
61,100,58,83,60,100,89,60,88,66,59,83,59,5
96,100,91,78,95,101,79,95,105,97,85,80,93,3
104,112,96,81,99,105,83,99,105,97,85,83,89,3
63,104,60,89,66,101,86,63,90,75,57,80,60,5
60,88,60,78,63,86,79,54,86,67,53,80,47,5
103,110,108,90,115,114,94,102,110,115,84,79,80,3
73,90,77,75,71,89,80,75,97,69,50,76,50,1
91,101,99,90,102,114,94,106,110,106,72,98,72,1
103,114,103,94,111,114,97,106,124,106,72,94,64,1
103,114,112,98,106,119,94,111,114,106,68,94,72,1
63,93,77,90,71,101,90,75,105,62,60,94,64,5
106,105,115,94,115,115,98,115,115,112,97,96,92,3
102,105,97,83,98,102,79,94,102,99,80,81,84,3
102,105,97,83,98,102,79,102,111,95,84,88,84,3
88,105,84,83,94,111,83,77,90,103,53,88,50,1
75,93,75,80,69,86,76,69,90,75,46,74,50,1
75,97,67,76,73,94,76,73,94,75,50,78,46,1
71,85,79,80,62,78,76,77,94,71,53,70,56,1
71,101,75,90,62,106,94,73,102,64,64,96,68,5
69,90,73,76,71,87,74,75,91,83,51,79,51,1
111,120,102,94,103,122,96,107,122,103,67,96,67,1
62,86,52,83,71,96,81,64,91,75,59,83,59,5
66,106,89,87,71,108,96,87,108,87,67,92,75,5
73,102,89,79,75,108,88,91,100,95,75,83,75,4
99,104,99,88,95,96,83,103,113,91,82,81,90,3
79,104,75,78,87,100,87,79,104,91,56,89,52,1
75,96,71,74,79,104,83,79,96,87,52,85,52,1
75,91,79,78,75,96,79,68,89,75,49,78,49,1
75,96,71,74,79,93,79,79,93,75,52,78,52,1
87,104,91,88,95,109,92,103,113,96,70,92,70,1
107,113,103,92,107,113,92,103,118,109,70,92,70,1
107,122,103,92,107,113,96,111,123,104,66,92,66,1
107,118,116,103,79,109,100,111,128,83,66,85,74,1
83,96,83,81,79,96,83,83,104,91,66,78,63,1
106,106,98,83,103,108,92,107,113,103,88,87,88,3
98,102,94,72,91,100,74,79,87,87,75,71,71,7
87,87,83,67,87,89,62,79,85,83,70,66,70,4
107,113,103,88,111,113,87,107,113,104,90,92,86,3
83,91,79,67,83,85,67,79,77,96,78,70,74,7
87,93,91,71,87,88,70,87,88,91,79,68,75,4
83,96,99,83,96,104,85,100,108,99,87,83,83,3
128,127,100,85,122,135,105,108,114,125,93,101,89,3
100,104,104,85,99,105,86,99,105,102,82,83,82,3
104,104,100,85,103,114,83,95,101,102,82,80,78,3
108,110,103,83,106,110,90,106,114,106,88,87,88,3
99,101,95,79,106,114,87,102,110,111,88,91,88,3
75,93,49,108,40,125,135,34,131,31,46,146,43,2
115,120,106,87,107,113,92,112,113,107,88,92,84,3
95,100,91,70,95,100,75,83,96,91,74,81,66,4
31,139,31,146,32,139,154,29,145,37,46,151,49,2
31,133,31,143,32,139,150,29,139,29,49,151,46,2
34,133,31,132,34,118,129,34,123,34,46,129,49,2
107,113,107,88,107,109,87,111,109,109,90,89,86,3
75,79,83,70,79,81,62,87,89,79,70,63,70,7
111,113,111,96,109,117,96,113,122,117,92,94,92,3
87,89,83,67,75,76,66,87,92,77,71,68,71,7
87,89,83,67,79,84,74,83,84,77,71,72,75,7
29,133,29,140,30,135,142,30,124,29,44,143,44,2
32,130,34,135,31,124,136,34,129,31,47,135,44,2
112,119,108,86,111,114,90,106,114,111,92,87,88,3
103,105,103,86,106,114,87,106,110,111,88,87,88,3
108,110,103,86,111,114,90,106,114,106,92,91,92,3
