@relation crx

@attribute A8 numeric
@attribute A9 {t,f}
@attribute A13 {g,s,p}
@attribute Class {positive,negative}

@data
4,t,g,positive
6,t,g,positive
4,t,g,positive
1585,t,g,positive
5,t,g,positive
375,t,g,positive
75,t,g,positive
155,t,g,positive
5,t,g,positive
835,t,s,positive
317,t,g,positive
4335,t,g,positive
14415,t,g,positive
5165,t,g,positive
55,t,g,positive
21,f,g,positive
75,t,g,positive
7415,t,g,positive
55,t,g,positive
125,t,g,positive
13,t,g,positive
21,t,g,positive
25,t,g,positive
25,t,g,positive
55,t,g,positive
165,f,g,negative
665,f,g,negative
415,f,g,negative
25,f,g,negative
85,f,g,negative
1,f,g,negative
75,f,g,negative
85,f,g,negative
165,f,g,negative
1625,f,g,negative
165,f,g,negative
5,f,s,negative
1085,f,g,negative
21,f,g,negative
0,f,g,negative
415,f,g,negative
0,f,g,negative
5,f,g,negative
5,f,g,negative
4,t,g,negative
54,f,g,negative
375,f,g,negative
0,f,g,negative
21,t,g,negative
135,t,g,negative
85,t,g,negative
165,f,g,negative
0,t,g,negative
25,t,s,negative
125,t,g,negative
29,f,g,negative
165,f,s,negative
125,f,g,negative
125,f,g,negative
15,f,p,negative
55,f,g,negative
0,f,g,negative
45,f,g,negative
0,f,g,negative
3085,f,g,negative
85,f,g,negative
415,f,g,negative
415,f,g,negative
1585,f,g,negative
125,f,g,negative
0,t,g,negative
125,f,g,negative
0,t,g,negative
125,f,g,negative
85,f,g,negative
29,f,s,negative
165,f,g,negative
2,f,g,negative
10,f,s,negative
25,f,s,negative
15,t,s,negative
4,f,g,negative
1,f,g,negative
85,f,g,negative
455,t,g,negative
375,f,g,negative
2,f,g,negative
1,f,g,negative
335,f,g,negative
335,f,g,negative
5,f,s,negative
5,f,g,negative
15,f,g,negative
25,f,g,negative
1,t,g,negative
125,t,g,negative
125,f,s,negative
375,t,g,negative
175,f,g,negative
2415,t,g,negative
25,f,g,negative
0,f,g,negative
415,f,g,negative
829,f,g,negative
1,t,g,negative
0,f,g,negative
54,f,g,negative
25,f,s,negative
75,t,g,negative
1,f,g,negative
4,f,g,negative
13875,f,g,negative
225,f,s,negative
0,f,g,negative
0,f,g,negative
125,f,g,negative
115,t,g,negative
35,t,g,negative
25,f,g,negative
0,f,g,negative
25,t,g,negative
3,f,g,negative
1,f,g,negative
665,f,g,negative
54,f,g,negative
1585,f,g,negative
1,f,g,negative
25,t,g,negative
0,f,g,negative
125,f,g,negative
15,f,g,negative
125,f,g,negative
125,f,g,negative
4,t,g,negative
4,f,g,negative
1,f,g,negative
29,f,g,negative
1,f,g,negative
1,f,g,negative
4,f,g,negative
2,f,g,negative
125,t,g,negative
0,f,g,negative
125,f,g,negative
1,f,s,negative
1085,f,g,negative
1,f,g,negative
2415,f,g,negative
15,f,g,negative
175,f,g,negative
21,f,g,negative
5,f,g,negative
1165,f,s,negative
585,t,g,negative
0,f,g,negative
0,f,g,negative
15,f,g,negative
25,t,g,negative
25,f,g,negative
4,f,s,negative
125,f,g,negative
229,f,g,negative
0,f,g,negative
85,t,s,negative
96,f,g,negative
85,f,g,negative
2335,f,g,negative
275,t,g,negative
125,f,g,negative
0,f,g,negative
29,f,g,negative
0,f,s,negative
835,t,g,negative
85,f,g,negative
15,f,g,negative
25,f,g,negative
125,f,g,negative
125,f,g,negative
585,f,g,negative
55,f,s,negative
85,f,s,negative
4,f,g,negative
5,f,g,negative
125,f,g,negative
85,f,g,negative
165,f,g,negative
0,f,g,negative
165,f,g,negative
0,f,g,negative
335,f,g,negative
375,t,g,negative
225,f,g,negative
5085,f,g,negative
125,f,g,negative
165,f,g,negative
165,f,g,negative
165,f,g,negative
665,f,g,negative
5,f,g,negative
5,f,g,negative
0,f,g,negative
35,f,g,negative
0,f,g,negative
85,f,g,negative
3335,f,g,negative
0,t,g,negative
3,f,g,negative
5,t,s,negative
125,f,g,negative
4,f,g,negative
1665,f,g,negative
1,t,g,negative
0,f,g,negative
0,f,g,negative
75,t,g,negative
125,f,g,negative
75,f,g,negative
1075,t,s,negative
3,f,g,negative
29,f,g,negative
0,f,g,negative
5,f,s,negative
85,f,g,negative
25,f,g,negative
1,f,g,negative
225,t,g,negative
5,t,g,negative
225,f,g,negative
4,f,g,negative
21,t,g,negative
165,f,g,negative
3,t,g,negative
5,t,g,negative
5,f,g,negative
29,f,g,negative
25,f,g,negative
10,t,g,negative
25,f,g,negative
25,f,g,negative
0,f,g,negative
2085,f,s,negative
1,f,g,negative
75,f,g,negative
125,f,g,negative
575,f,g,negative
4,f,g,negative
585,t,g,negative
5,f,g,negative
125,f,g,negative
125,f,g,negative
279,f,g,negative
1,t,g,negative
0,f,g,negative
0,f,s,negative
85,f,g,negative
45,f,g,negative
125,f,g,negative
795,t,g,negative
4,f,g,negative
1,f,g,negative
165,f,g,negative
0,f,g,negative
25,f,g,negative
15,f,g,negative
129,t,g,negative
0,f,g,negative
5,t,g,negative
2,f,g,negative
0,t,g,negative
25,f,g,negative
25,f,g,negative
304,f,g,negative
0,f,g,negative
25,f,g,negative
25,f,g,negative
575,t,g,negative
25,f,g,negative
15,t,g,negative
1585,t,s,negative
4,f,g,negative
1,f,g,negative
25,f,g,negative
54,f,g,negative
0,f,g,negative
75,f,g,negative
165,f,g,negative
25,f,g,negative
0,f,g,negative
675,t,g,negative
665,f,g,negative
5,f,g,negative
5,t,s,negative
2,t,s,negative
946,t,g,negative
585,f,s,negative
25,f,s,negative
2,t,g,negative
75,f,s,negative
29,f,g,negative
29,f,g,negative
25,f,g,negative
15,f,g,negative
125,f,g,negative
1,t,g,negative
15,f,g,negative
7,f,g,negative
5,f,g,negative
85,f,g,negative
29,f,g,negative
15,f,g,negative
5,f,g,negative
4,f,g,negative
0,t,g,negative
335,f,s,negative
375,t,g,negative
1165,f,g,negative
1165,t,g,negative
25,f,g,negative
45,t,g,negative
1,f,s,negative
325,f,g,negative
0,f,g,negative
0,f,g,negative
4,f,g,negative
25,t,g,negative
25,t,g,negative
5,t,g,negative
0,t,g,negative
1165,f,g,negative
2625,t,g,negative
175,f,g,negative
415,f,g,negative
4,f,g,negative
4,f,g,negative
125,f,g,negative
875,f,g,negative
3,f,s,negative
79,f,g,negative
2,f,g,negative
5,f,g,negative
25,f,g,negative
1,f,g,negative
85,f,s,negative
5,t,g,negative
65,f,g,negative
175,t,g,negative
85,f,g,negative
