@relation crx

@attribute A9 {t,f}
@attribute A14 numeric
@attribute A15 numeric
@attribute Class {positive,negative}

@data
f,132,2,negative
f,280,1,negative
f,220,5,negative
f,272,0,negative
f,300,0,negative
f,360,6,negative
f,0,316,negative
f,80,350,negative
t,200,0,negative
f,160,1,negative
f,73,0,negative
t,100,50,negative
f,92,300,negative
f,216,2100,negative
f,300,67,negative
f,460,68,negative
f,140,0,negative
t,164,400,negative
f,160,40,negative
f,360,0,negative
f,108,7,negative
f,240,0,negative
f,400,108,negative
f,440,4500,negative
f,420,0,negative
f,120,0,negative
f,280,13,negative
f,280,204,negative
f,0,0,negative
f,160,0,negative
f,400,0,negative
t,280,0,negative
t,680,0,negative
f,0,5552,negative
f,180,4,negative
f,100,0,negative
f,120,0,negative
f,160,0,negative
f,720,0,negative
t,200,0,negative
f,220,1000,negative
t,80,0,negative
f,0,33,negative
f,0,286,negative
f,96,19,negative
t,120,0,negative
f,224,0,negative
f,272,108,negative
t,440,0,negative
f,60,0,negative
f,272,444,negative
f,350,769,negative
f,145,0,negative
t,560,0,negative
t,288,0,negative
f,180,1,negative
f,280,0,negative
f,0,4,negative
f,100,0,negative
f,100,0,negative
t,252,2197,negative
f,140,4,negative
f,340,0,negative
t,360,1,negative
f,160,8,negative
f,0,22,negative
t,130,1,negative
f,0,0,negative
t,80,0,negative
f,280,55,negative
f,160,0,negative
f,0,6,negative
t,760,90,negative
f,232,0,negative
f,210,687,negative
f,80,0,negative
f,0,228,negative
f,120,1,negative
f,231,0,negative
f,292,0,negative
f,176,146,negative
t,240,0,negative
f,340,1,negative
f,260,0,negative
f,240,0,negative
f,70,6,negative
f,280,204,negative
f,200,70,negative
f,62,27,negative
f,348,0,negative
f,200,0,negative
f,120,18,negative
f,80,0,negative
f,400,0,negative
f,280,0,negative
f,280,80,negative
f,160,0,negative
f,180,0,negative
f,480,0,negative
f,180,0,negative
f,550,0,negative
t,200,0,negative
t,167,500,negative
f,320,3552,negative
f,200,53,negative
f,136,0,negative
f,720,0,negative
f,160,0,negative
f,356,0,negative
t,420,0,negative
t,163,0,negative
t,120,375,negative
f,168,0,negative
t,120,5,negative
f,178,0,negative
f,0,0,negative
f,141,0,negative
f,0,0,negative
t,171,0,negative
f,180,50,negative
f,86,0,negative
t,100,20,negative
f,200,0,negative
f,0,10,negative
f,40,154,negative
f,200,3,negative
f,0,0,negative
t,400,0,negative
f,100,1,negative
f,0,390,negative
f,0,195,negative
f,280,0,negative
f,465,150,negative
t,100,68,negative
f,140,100,negative
f,340,2803,negative
t,160,0,negative
f,160,1,negative
f,240,35,negative
t,0,38,negative
f,320,1,negative
f,160,0,negative
t,75,0,negative
f,160,0,negative
f,0,0,negative
f,280,10,negative
f,520,0,negative
f,200,1000,negative
t,280,0,negative
f,180,0,negative
f,300,2,negative
f,100,0,negative
f,240,3,negative
f,160,1058,negative
f,200,11,negative
f,100,4208,negative
t,140,5,negative
f,0,0,negative
f,220,1,negative
f,80,0,negative
f,140,184,negative
f,320,5,negative
f,0,0,negative
f,200,1,negative
f,100,2,negative
f,160,0,negative
f,600,0,negative
f,420,283,negative
