@relation crx

@attribute A1 {b,a}
@attribute A5 {g,p,gg}
@attribute A9 {t,f}
@attribute Class {positive,negative}

@data
a,g,f,negative
b,g,t,negative
b,p,f,negative
b,g,f,negative
a,g,f,negative
b,p,t,negative
a,g,f,negative
b,p,f,negative
a,g,f,negative
b,p,f,negative
b,p,t,negative
b,p,f,negative
b,p,f,negative
b,p,f,negative
a,g,f,negative
a,g,t,negative
b,p,f,negative
b,g,f,negative
a,p,f,negative
b,g,f,negative
a,p,f,negative
b,p,f,negative
a,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
a,g,f,negative
b,g,f,negative
a,g,f,negative
a,p,f,negative
b,g,f,negative
b,g,f,negative
b,p,t,negative
b,p,f,negative
b,p,f,negative
b,g,f,negative
b,p,f,negative
a,p,f,negative
b,p,t,negative
a,p,t,negative
b,g,f,negative
b,g,t,negative
a,g,t,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,p,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,p,f,negative
a,g,f,negative
b,p,f,negative
b,p,f,negative
b,p,f,negative
b,g,f,negative
a,p,f,negative
b,g,f,negative
a,g,f,negative
a,g,f,negative
b,p,t,negative
b,p,f,negative
b,p,f,negative
b,g,f,negative
b,g,t,negative
b,g,t,negative
b,g,f,negative
a,g,f,negative
a,g,t,negative
b,g,f,negative
b,p,t,negative
b,g,f,negative
b,g,f,negative
a,g,t,negative
b,g,f,negative
b,p,f,negative
b,p,t,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,t,negative
b,g,f,negative
a,g,f,negative
b,p,t,negative
b,g,t,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,p,f,negative
b,p,f,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
a,g,t,negative
a,g,t,negative
b,p,t,negative
a,g,f,negative
b,g,f,negative
a,p,f,negative
b,p,f,negative
b,p,f,negative
a,p,f,negative
b,g,t,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,p,f,negative
b,g,f,negative
a,g,t,negative
b,g,f,negative
b,g,t,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,t,negative
a,g,t,negative
a,g,f,negative
b,g,f,negative
a,p,f,negative
b,p,t,negative
b,g,f,negative
b,g,f,negative
b,g,t,negative
a,g,f,negative
b,g,f,negative
b,p,f,negative
a,g,f,negative
a,g,f,negative
a,p,f,negative
b,g,f,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,t,negative
b,g,f,negative
a,g,f,negative
b,g,t,negative
b,g,f,negative
a,p,f,negative
a,g,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,t,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,f,negative
a,g,f,negative
a,p,f,negative
b,g,f,negative
b,g,t,negative
a,p,t,negative
b,p,f,negative
a,g,f,negative
b,g,t,negative
b,g,f,negative
b,g,t,negative
b,p,t,negative
b,g,f,negative
b,p,f,negative
b,g,t,negative
b,p,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,p,f,negative
b,g,f,negative
a,p,f,negative
b,g,f,negative
a,g,f,negative
a,g,t,negative
b,g,t,negative
a,p,t,negative
b,p,f,negative
b,p,f,negative
b,p,f,negative
b,g,f,negative
a,p,f,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
b,p,f,negative
a,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,g,t,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
b,g,f,negative
a,p,f,negative
b,p,f,negative
b,g,t,negative
b,g,f,negative
a,p,t,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
a,g,t,negative
b,p,f,negative
b,g,t,negative
b,p,f,negative
b,g,f,negative
b,g,f,negative
b,p,t,negative
b,g,f,negative
a,g,f,negative
b,g,f,negative
b,g,f,negative
a,p,f,negative
b,p,f,negative
a,g,f,negative
a,p,f,negative
b,p,f,negative
b,g,t,negative
