@relation crx

@attribute A7 {v,h,bb,ff,j,z,o,dd,n}
@attribute A8 numeric
@attribute A9 {t,f}
@attribute A11 numeric
@attribute A12 {f,t}
@attribute Class {positive,negative}

@data
h,4,f,0,f,negative
v,279,f,1,t,negative
v,125,f,0,f,negative
v,4,f,0,f,negative
v,15,f,0,t,negative
v,1585,f,0,t,negative
ff,0,t,0,f,negative
h,415,f,0,t,negative
v,2,t,0,f,negative
v,25,f,0,t,negative
ff,45,f,0,f,negative
v,125,f,0,f,negative
v,585,f,0,t,negative
bb,0,f,0,f,negative
v,375,t,1,f,negative
bb,3085,f,0,t,negative
n,96,f,2,t,negative
v,5,t,0,t,negative
v,54,f,0,t,negative
v,5,f,0,t,negative
v,25,f,2,t,negative
bb,5,f,0,f,negative
h,25,f,0,t,negative
v,5,f,0,t,negative
ff,0,t,0,f,negative
v,5,f,0,t,negative
h,15,f,0,f,negative
v,125,f,2,f,negative
v,4,f,0,t,negative
v,75,f,0,t,negative
v,4,f,0,f,negative
v,35,f,0,t,negative
h,3,f,0,t,negative
dd,165,f,2,f,negative
h,125,f,0,f,negative
v,165,f,6,t,negative
v,85,f,4,f,negative
v,129,t,2,f,negative
v,665,f,0,f,negative
v,2085,f,0,f,negative
h,5,t,0,f,negative
v,455,t,0,t,negative
ff,0,f,0,t,negative
v,15,f,0,t,negative
v,4,f,0,f,negative
v,1,f,0,t,negative
v,125,f,0,t,negative
ff,0,f,0,f,negative
bb,5,t,0,t,negative
h,225,f,0,t,negative
dd,0,f,0,t,negative
v,3,t,0,t,negative
h,21,t,1,f,negative
v,85,f,0,f,negative
ff,4,f,2,f,negative
bb,75,t,0,f,negative
v,15,t,0,t,negative
v,29,f,1,f,negative
z,0,t,20,f,negative
h,835,t,0,t,negative
v,25,t,0,t,negative
v,375,f,2,t,negative
ff,29,f,0,f,negative
v,0,f,0,f,negative
ff,415,f,0,f,negative
v,125,f,0,f,negative
bb,5,f,0,f,negative
ff,125,f,0,f,negative
v,375,f,0,t,negative
v,175,t,10,f,negative
v,165,f,0,f,negative
h,35,f,0,t,negative
v,29,f,1,f,negative
v,4,f,2,f,negative
v,165,f,0,f,negative
v,125,f,0,f,negative
v,4,f,0,f,negative
bb,21,f,0,f,negative
j,0,f,0,f,negative
v,4,t,0,f,negative
v,4,t,0,f,negative
v,75,t,0,t,negative
bb,25,f,0,f,negative
v,1,f,2,t,negative
v,54,f,0,t,negative
v,165,f,0,f,negative
v,2,t,0,t,negative
v,225,f,1,t,negative
v,25,f,0,t,negative
ff,0,f,0,f,negative
bb,85,f,0,t,negative
h,229,f,1,t,negative
bb,1,f,0,f,negative
v,25,t,1,f,negative
v,165,f,0,f,negative
v,55,f,0,f,negative
v,585,t,0,t,negative
v,25,f,1,t,negative
h,85,f,12,t,negative
v,25,f,0,f,negative
ff,0,f,3,f,negative
bb,1,t,0,f,negative
dd,0,f,0,f,negative
v,175,f,0,f,negative
h,165,f,0,t,negative
v,415,f,0,f,negative
v,85,f,1,f,negative
v,1,f,1,f,negative
bb,0,f,0,f,negative
v,125,f,0,f,negative
v,125,f,0,f,negative
v,15,t,0,f,negative
v,25,f,0,f,negative
v,125,f,0,f,negative
v,4,f,0,f,negative
v,175,f,2,t,negative
h,575,t,2,t,negative
v,125,f,2,f,negative
h,85,f,0,t,negative
v,165,f,0,f,negative
v,135,t,0,t,negative
v,75,f,0,f,negative
v,25,f,0,t,negative
h,675,t,3,t,negative
ff,65,f,1,f,negative
v,335,f,4,f,negative
v,585,t,3,t,negative
v,85,f,0,t,negative
ff,2,f,1,t,negative
v,5,f,0,f,negative
v,1625,f,0,f,negative
v,5,f,0,f,negative
bb,5,t,0,t,negative
v,15,f,0,f,negative
v,25,f,1,f,negative
v,5,f,0,t,negative
v,5,f,0,t,negative
h,21,f,0,f,negative
v,25,f,0,f,negative
ff,4,f,1,f,negative
v,25,f,0,f,negative
v,2415,f,0,t,negative
v,25,f,0,t,negative
bb,585,f,2,t,negative
v,85,f,0,f,negative
v,4,f,0,f,negative
h,829,f,0,t,negative
v,1165,f,0,f,negative
v,3335,f,2,t,negative
bb,25,t,0,t,negative
v,415,f,1,t,negative
ff,85,f,0,t,negative
ff,0,f,0,f,negative
v,165,f,0,f,negative
v,175,f,1,t,negative
h,5085,f,2,t,negative
ff,0,f,0,f,negative
h,10,t,0,t,negative
ff,0,f,4,f,negative
h,25,f,2,t,negative
dd,1,f,0,f,negative
h,125,f,1,t,negative
v,1,f,0,t,negative
v,29,f,0,f,negative
v,35,f,0,t,negative
ff,0,f,5,f,negative
h,375,t,0,t,negative
ff,325,f,0,f,negative
ff,15,f,0,f,negative
h,275,t,0,t,negative
h,5,f,0,f,negative
h,575,f,0,t,negative
h,25,f,0,f,negative
v,5,f,0,t,negative
h,29,f,0,f,negative
v,4,f,1,f,negative
v,165,f,1,f,negative
v,79,f,0,f,negative
v,25,f,0,f,negative
v,795,t,5,t,negative
v,2,f,1,t,negative
v,5,f,0,t,negative
bb,1585,t,0,t,negative
bb,25,f,0,t,negative
v,7,f,0,t,negative
v,125,f,1,f,negative
ff,5,f,0,t,negative
