@relation crx

@attribute A6 {w,q,m,r,cc,k,c,d,x,i,e,aa,ff,j}
@attribute A9 {t,f}
@attribute A13 {g,s,p}
@attribute Class {positive,negative}

@data
c,f,g,negative
i,t,g,negative
w,t,g,negative
w,f,g,negative
q,t,g,negative
c,f,g,negative
aa,f,g,negative
k,t,g,negative
cc,f,g,negative
k,f,s,negative
d,f,s,negative
aa,f,g,negative
ff,f,g,negative
aa,f,g,negative
k,f,g,negative
ff,f,g,negative
ff,t,g,negative
cc,f,g,negative
c,f,g,negative
c,f,g,negative
aa,f,g,negative
w,f,s,negative
w,f,g,negative
w,f,g,negative
aa,f,g,negative
c,f,g,negative
i,f,g,negative
m,f,g,negative
m,t,s,negative
k,t,g,negative
w,f,g,negative
k,f,g,negative
e,f,g,negative
ff,f,g,negative
ff,f,g,negative
q,t,g,negative
c,f,s,negative
k,f,g,negative
x,f,g,negative
c,t,g,negative
i,f,s,negative
ff,f,g,negative
c,f,g,negative
q,f,g,negative
k,f,g,negative
m,f,g,negative
c,f,g,negative
aa,f,g,negative
c,f,g,negative
aa,f,g,negative
aa,t,g,negative
c,t,g,negative
i,f,g,negative
c,f,g,negative
i,f,g,negative
ff,f,g,negative
i,f,g,negative
aa,f,g,negative
k,f,g,negative
c,f,g,negative
c,t,g,negative
c,f,g,negative
x,f,g,negative
i,f,g,negative
c,f,g,negative
i,f,g,negative
ff,f,g,negative
q,t,g,negative
c,t,g,negative
i,f,g,negative
m,f,g,negative
e,f,g,negative
cc,f,g,negative
k,f,g,negative
ff,f,g,negative
c,f,g,negative
w,f,g,negative
c,f,s,negative
c,f,g,negative
e,f,g,negative
m,f,g,negative
c,f,g,negative
m,f,s,negative
e,f,g,negative
k,f,g,negative
i,t,g,negative
w,f,g,negative
ff,t,g,negative
d,f,g,negative
aa,t,g,negative
k,f,g,negative
aa,f,g,negative
aa,f,g,negative
w,f,g,negative
k,f,g,negative
aa,t,g,negative
m,f,g,negative
c,f,g,negative
i,f,s,negative
x,f,g,negative
aa,f,g,negative
k,f,s,negative
w,f,g,negative
d,f,g,negative
k,f,s,negative
q,f,g,negative
cc,t,g,negative
d,f,g,negative
w,f,g,negative
c,f,s,negative
x,t,g,negative
m,f,g,negative
i,f,g,negative
i,f,g,negative
i,f,g,negative
ff,f,g,negative
e,t,g,negative
m,f,g,negative
ff,t,g,negative
aa,f,g,negative
j,f,g,negative
x,f,g,negative
ff,f,g,negative
i,f,g,negative
ff,f,g,negative
w,t,g,negative
q,t,g,negative
j,f,g,negative
i,f,g,negative
i,f,g,negative
j,f,g,negative
ff,f,g,negative
i,f,g,negative
q,f,g,negative
ff,f,g,negative
aa,t,g,negative
w,f,s,negative
aa,f,g,negative
aa,t,g,negative
i,f,g,negative
m,t,s,negative
c,t,g,negative
ff,f,s,negative
ff,f,g,negative
m,f,s,negative
k,f,g,negative
c,f,g,negative
w,f,g,negative
w,f,g,negative
m,f,g,negative
q,f,g,negative
d,f,g,negative
aa,f,g,negative
c,f,g,negative
c,t,g,negative
c,f,g,negative
r,f,g,negative
aa,t,g,negative
ff,f,g,negative
c,f,g,negative
d,f,g,negative
q,f,g,negative
ff,t,g,negative
d,f,g,negative
i,f,g,negative
ff,f,g,negative
q,f,g,negative
m,f,s,negative
w,f,g,negative
ff,f,g,negative
c,f,g,negative
k,f,g,negative
ff,f,g,negative
c,f,g,negative
e,t,s,negative
m,f,g,negative
ff,f,g,negative
q,f,g,negative
m,t,s,negative
k,t,g,negative
k,f,g,negative
w,t,g,negative
c,f,s,negative
w,f,g,negative
c,f,g,negative
k,f,g,negative
k,t,g,negative
d,f,g,negative
j,f,g,negative
j,f,g,negative
ff,f,g,negative
q,t,g,negative
ff,f,g,negative
c,f,s,negative
m,t,s,negative
q,t,g,negative
c,t,s,negative
d,f,s,negative
c,f,g,negative
c,f,g,negative
m,t,s,negative
k,f,g,negative
k,f,g,negative
i,f,g,negative
d,f,g,negative
w,f,g,negative
aa,f,g,negative
m,f,s,negative
i,f,g,negative
aa,t,g,negative
aa,f,g,negative
c,f,g,negative
w,f,g,negative
q,f,g,negative
ff,t,g,negative
cc,f,g,negative
c,f,g,negative
ff,f,g,negative
w,f,g,negative
i,t,g,negative
c,f,g,negative
i,f,g,negative
i,t,g,negative
d,f,s,negative
k,f,s,negative
w,f,g,negative
j,f,g,negative
ff,f,g,negative
c,f,g,negative
i,f,g,negative
cc,f,s,negative
k,f,g,negative
c,f,g,negative
ff,f,s,negative
w,f,g,negative
m,f,g,negative
i,t,g,negative
e,f,g,negative
c,f,g,negative
e,f,g,negative
q,f,g,negative
c,f,p,negative
q,f,g,negative
aa,f,g,negative
c,f,g,negative
d,f,g,negative
q,f,g,negative
k,f,g,negative
aa,f,g,negative
i,t,g,negative
q,f,g,negative
c,f,g,negative
k,t,g,negative
c,f,g,negative
c,f,g,negative
k,t,s,negative
c,f,g,negative
c,f,g,negative
w,f,g,negative
ff,f,g,negative
ff,f,g,negative
c,f,g,negative
k,f,g,negative
ff,f,g,negative
aa,t,g,negative
k,f,g,negative
ff,f,g,negative
d,f,g,negative
w,f,g,negative
w,t,g,negative
c,t,g,negative
c,f,g,negative
q,t,g,negative
q,t,g,negative
d,f,g,negative
ff,f,g,negative
i,t,g,negative
c,f,g,negative
c,t,g,negative
c,f,g,negative
aa,f,g,negative
w,f,g,negative
c,t,g,negative
