@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
133.103,87.8861,4.2992,8.6871,g
63.5381,26.3231,3.321,9.428,g
21.3927,14.2909,2.6599,0.9412,g
31.4889,18.1427,2.7239,22.241,g
32.5149,16.1373,2.6464,10.4419,g
114.303,40.4397,4.1952,0.3,g
35.4054,20.3297,2.8768,34.644,g
12.5342,11.9191,2.1945,19.242,g
23.2796,16.4149,2.6646,9.5021,g
65.4978,18.2304,3.2549,4.4339,g
24.3642,9.1402,2.29,10.8031,g
38.7469,24.4913,2.8779,12.098,g
20.5388,16.9771,2.5403,0.0276,g
20.1024,12.5616,2.5045,16.42,g
40.8148,19.8202,2.4676,25.505,g
64.8397,22.7859,3.4214,0.109,g
18.8542,9.0044,2.2718,37.1081,g
99.4753,42.6959,3.8212,2.17,g
25.0031,17.8324,2.5763,16.948,g
37.4849,15.9605,2.7408,36.3065,g
84.7997,29.0826,3.6816,2.2059,g
90.7035,32.6492,3.5602,1.5563,g
80.9545,29.885,3.6743,3.6974,g
20.1609,11.2402,2.4624,18.0262,g
41.7032,11.9532,2.6201,0.598,g
20.6413,12.7878,2.4464,40.0066,g
71.6435,29.1304,3.4371,4.1632,g
97.7331,34.3795,3.2945,0.908,g
23.4732,12.2901,2.5775,1.8023,g
26.3733,19.1659,2.8567,9.37,g
25.0459,22.9081,2.8552,30.4393,g
76.1799,24.8222,3.1237,2.1911,g
28.3543,25.5873,2.7668,33.509,g
29.4491,12.7271,2.6637,8.1501,g
15.4067,11.9714,2.4314,68.753,g
40.1519,21.0822,2.7785,27.9849,g
84.3821,24.1278,3.4958,0.709,g
13.2918,10.5394,2.2028,58.693,g
20.5175,12.946,2.4616,53.922,g
87.4843,25.5134,3.5567,2.72,g
61.3494,21.7627,3.0941,8.993,g
60.8065,28.7891,2.9823,1.9667,g
20.1977,17.8147,2.3222,14.9307,g
19.8632,12.3814,2.3253,62.678,g
19.9436,12.8339,2.3454,30.5107,g
25.6872,15.5947,2.499,1.5757,g
35.1568,16.1465,2.5944,1.2733,g
67.3736,23.2082,2.7878,2.135,g
78.2112,25.6598,3.361,7.052,g
32.8709,18.7783,2.7604,23.761,g
37.7771,25.3763,3.3648,0.8021,g
19.6379,7.3288,2.1538,80.2685,g
47.2337,19.8555,3.2439,3.5641,g
58.6792,26.0154,3.2076,14.967,g
94.7591,34.3084,3.3961,6.005,g
45.8873,22.874,3.0925,4.521,g
43.3537,17.7987,2.7271,17.749,g
20.1937,7.3055,2.1508,45.009,g
19.4386,17.1093,2.4541,58.159,g
12.976,10.3524,2.3865,0.764,g
23.8725,11.8221,2.3444,9.027,g
76.6657,19.6882,3.0276,0.436,g
46.5588,13.3629,2.5391,11.03,g
25.7288,15.0604,2.5723,27.1409,g
62.1786,15.7135,3.1726,2.553,g
87.1434,13.1445,2.7024,7.3785,g
26.567,18.815,2.8176,12.3055,g
36.8621,14.2671,2.7896,14.4244,g
52.3766,16.1986,2.7372,8.8454,g
84.9312,26.6571,3.548,1.1373,g
33.6195,24.7136,2.757,31.8731,g
21.4317,10.6329,2.2923,28.035,g
51.7656,30.7225,3.578,7.6181,g
40.2341,25.8946,3.0362,6.2066,g
12.7273,11.6358,2.1804,35.694,g
41.0916,7.7414,2.4224,10.8662,g
18.4204,9.8345,2.3345,33.3598,g
88.5821,45.3852,3.3989,3.144,g
37.1464,21.6205,3.3506,1.705,g
21.3145,12.5083,2.3454,13.2097,g
45.0948,16.4904,2.9963,4.361,g
25.2747,7.6662,2.415,38.741,g
77.537,26.5315,3.3195,0.9581,g
34.8534,6.6139,2.5353,1.207,g
14.6095,12.2051,2.2989,21.3448,g
30.7233,17.244,2.5244,2.0573,g
58.6077,18.0167,2.8166,0.256,g
18.6811,10.1583,2.281,42.612,g
68.4339,13.6962,2.4878,27.43,g
22.9886,13.3644,2.4158,14.3483,g
35.2047,17.138,2.8354,10.218,g
22.248,9.4628,2.1931,0.0865,g
41.8231,25.2456,3.3309,12.156,g
20.9972,16.9618,2.5826,26.046,g
79.4851,29.5448,3.8792,4.5885,g
82.3651,26.8716,3.5505,1.884,g
28.097,20.4787,2.9521,15.876,g
19.8544,7.3577,2.1599,45.5575,g
42.2145,14.1213,2.8987,0.5371,g
12.9108,11.3309,2.1089,76.6517,g
26.619,18.0992,2.5933,8.3473,g
26.5096,12.8159,2.6058,7.58,g
19.5172,15.4178,2.499,26.742,g
53.2359,21.0305,3.1207,6.1069,g
44.7025,17.275,2.882,14.5058,g
21.9413,10.0942,2.29,15.8411,g
66.3629,27.4271,3.2559,1.2327,g
20.7297,12.8606,2.2867,7.9853,g
28.3689,15.6983,2.7631,2.948,g
17.6485,10.9792,2.1673,23.7151,g
28.6793,7.9675,2.2553,36.4032,g
75.6241,28.467,3.6072,4.0898,g
67.5796,28.5328,3.4804,2.7859,g
29.5252,20.0901,2.7029,19.7036,g
23.8573,21.8826,2.7388,16.4046,g
22.985,17.2814,2.6594,9.987,g
77.9107,28.337,3.4989,1.762,g
65.1314,26.0843,3.345,10.7786,g
47.5381,33.4546,3.2243,17.858,g
48.0175,32.658,3.4379,8.7025,g
18.8496,16.1203,2.4401,25.809,g
91.3695,49.0157,4.1592,1.9148,g
43.394,14.3798,2.7419,13.603,g
28.1836,21.694,2.7105,45.4106,g
68.9226,18.0087,2.7701,9.7906,g
27.3841,16.5037,2.6405,16.37,g
18.3186,10.3349,2.2405,50.4492,g
54.9218,12.7197,2.6355,6.312,g
36.1281,11.0465,2.4878,10.5725,g
30.4837,17.4756,2.8218,21.1876,g
58.2616,13.6449,2.8686,5.4939,g
12.6909,11.6845,2.3375,7.208,g
16.1931,11.1654,2.356,56.5349,g
14.9201,11.6836,2.4031,29.1403,g
60.6227,24.2893,2.8299,12.113,g
23.1882,14.8885,2.4502,9.004,g
46.9609,24.6372,3.246,5.775,g
64.949,24.887,3.4594,0.76,g
61.0835,21.8459,3.0682,12.079,g
15.2955,11.9972,2.2718,54.997,g
18.3861,10.3691,2.3541,4.135,g
35.1271,10.2434,2.5296,1.0485,g
61.4574,18.204,2.9178,5.6897,g
29.549,14.1175,2.3692,0.9098,g
64.5788,21.3742,3.343,0.209,g
25.9214,14.0449,2.6933,9.6072,g
80.9257,38.4425,4.0026,3.9366,g
103.582,30.2095,3.4386,2.3493,g
28.4384,12.8778,2.4646,54.7663,g
24.7122,16.1387,2.5988,33.725,g
25.1407,10.8048,2.3865,2.4381,g
21.7089,14.8872,2.5145,3.465,g
43.8674,17.4839,2.7749,39.8956,g
31.3498,17.9672,2.8112,10.9966,g
42.4667,21.8903,2.7789,4.9852,g
81.4119,37.6561,3.9915,0.256,g
55.4763,27.6942,3.1252,3.086,g
41.751,6.7535,2.3701,31.305,g
34.6176,15.4927,2.6031,22.7129,g
40.5407,24.3492,3.0255,1.3003,g
37.7155,7.2191,2.3253,24.5831,g
41.1061,17.0662,2.8633,0.4014,g
20.5028,7.2654,2.0626,66.693,g
34.7496,22.6172,3.2101,7.8384,g
91.1582,28.2765,3.505,0.5,g
50.7743,18.7763,3.0743,5.1845,g
20.3898,9.174,2.4298,7.6029,g
72.9815,24.8335,3.1974,2.203,g
33.7823,26.3385,2.9717,2.0557,g
20.5294,10.1788,2.2672,34.677,g
19.4697,15.868,2.3075,17.713,g
13.1817,10.44,2.1446,24.9009,g
31.0486,16.6026,2.8267,19.8899,g
28.0939,7.6208,2.2529,15.2489,g
96.4553,33.856,4.0044,1.7133,g
35.6882,18.0117,2.6794,7.742,g
31.2892,15.2223,2.5244,4.9939,g
86.1643,27.8817,2.8179,3.0817,g
42.9078,26.0176,3.0126,13.9853,g
107.219,43.8984,3.1741,4.3625,g
56.2778,16.7935,2.8048,4.439,g
52.8865,28.4185,3.4486,12.295,g
60.9285,15.7068,2.8995,1.0066,g
49.4109,10.7175,2.5933,16.5835,g
88.3013,45.0557,3.8422,4.067,g
113.789,19.7495,2.7616,2.3023,g
28.7242,12.3564,2.6839,13.962,g
20.5867,12.5551,2.3212,31.2984,g
25.2187,21.9403,2.6304,32.3326,g
24.8026,12.3618,2.5888,7.5907,g
18.2941,10.064,2.3464,87.0857,g
56.2287,29.0967,3.5475,7.4349,g
77.484,15.8702,2.6439,72.931,g
64.0183,26.8934,3.2139,2.9665,g
38.0252,16.247,2.5045,10.748,g
22.0114,18.5969,2.8048,35.946,g
62.8329,18.5583,2.8092,6.4855,g
53.8685,15.831,2.8722,32.443,g
23.4162,13.1513,2.3274,78.726,g
40.1959,32.5425,3.4637,10.0734,g
61.9829,17.8697,3.0316,2.076,g
36.6546,20.3887,2.7899,59.046,g
57.0829,23.3635,3.1016,6.6582,g
22.6082,13.715,2.5484,7.936,g
64.3202,35.1645,3.2496,0.217,g
36.5413,17.8073,2.9297,21.303,g
46.395,20.7354,2.9941,9.8102,g
48.4978,23.9276,2.4893,23.893,g
25.8648,15.096,2.3314,10.4893,g
38.5551,11.2822,2.4749,17.979,g
38.015,17.8824,2.7435,9.2636,g
24.8861,11.3642,2.659,12.957,g
26.9974,17.3158,2.6933,38.664,g
12.7087,11.6678,2.0774,46.283,g
16.2188,7.2375,2.2753,24.17,g
18.7737,10.5601,2.3927,32.593,g
34.3556,14.2397,2.5315,1.1303,g
68.5786,14.4335,2.5302,5.205,g
28.1465,9.0446,2.3988,86.3532,g
18.9276,7.4513,2.1414,18.1586,g
32.6893,16.7666,2.4166,0.562,g
25.392,14.7142,2.5459,7.8399,g
25.1694,14.5658,2.5871,21.27,g
20.9852,6.3914,2.1717,22.568,g
13.1,10.3364,2.2109,39.62,g
45.3973,23.2863,3.2407,4.1267,g
58.3519,19.2454,3.1978,0.78,g
13.1625,10.4977,2.1658,40.316,g
85.167,32.3973,3.527,3.743,g
37.8358,18.0066,2.9415,3.108,g
21.7388,6.8516,2.1446,26.948,g
20.0484,10.0276,2.2856,9.098,g
39.5872,23.2324,2.8395,16.85,g
53.7587,42.1545,3.1971,84.3933,g
23.8241,18.6198,2.4265,12.249,g
84.0883,25.5212,2.9963,5.4781,g
28.1288,19.641,2.6547,24.2231,g
33.0532,16.455,2.9125,9.549,g
41.9175,14.8591,2.6821,9.541,g
96.8724,27.5535,3.1256,6.0195,g
24.0748,16.458,2.6112,0.893,g
26.6758,10.1784,2.3414,13.928,g
24.1038,15.8991,2.3729,37.5625,g
54.1138,12.2997,2.6314,2.9862,g
81.2862,14.7447,2.8976,4.129,g
49.7442,26.6913,3.4442,7.3364,g
31.9789,16.2532,2.6107,15.3064,g
70.2269,46.2068,3.6767,9.1982,g
172.979,18.5465,2.695,0.329,g
61.8847,30.7737,3.3599,0.0235,g
41.7932,20.9993,2.9621,13.6362,g
21.3305,12.7697,2.3334,15.8492,g
71.3117,23.1143,3.0598,6.3073,g
17.0422,11.0571,2.2227,11.4165,g
39.617,17.3085,2.7423,9.772,g
15.9438,11.2942,2.4014,46.6417,g
55.5017,28.7067,3.411,0.936,g
40.8914,14.4618,2.6096,5.2595,g
57.3784,11.9098,2.5058,21.804,g
22.9555,12.1637,2.5065,27.041,g
16.4178,11.3364,2.3324,65.558,g
12.7445,11.6208,2.0881,4.555,g
24.0005,16.3923,2.5263,6.9421,g
50.9418,21.5709,3.2002,2.8444,g
37.2735,20.2912,2.3909,17.7959,g
24.8562,10.9226,2.4306,22.9883,g
26.3386,10.9589,2.3918,11.8733,g
100.286,20.9058,3.0392,4.664,g
75.469,21.3266,3.1438,3.0461,g
57.6796,22.1521,3.1581,10.262,g
75.0502,21.8345,3.1326,1.2422,g
24.3377,11.0705,2.5977,2.8878,g
93.6758,32.3094,3.5178,0.026,g
23.686,16.7064,2.5051,23.211,g
35.1728,28.8254,2.8724,28.8991,g
21.5813,9.9303,2.179,20.293,g
36.7759,18.671,2.7864,18.229,g
30.3824,13.4151,2.5676,11.9419,g
23.3911,16.4648,2.5729,19.703,g
26.5358,17.3757,2.6946,11.496,g
12.659,11.7579,2.0512,67.1488,g
31.0818,14.1038,2.4526,14.461,g
26.0313,19.0356,2.5843,4.437,g
21.945,12.6578,2.3608,59.558,g
118.862,27.3853,3.5161,1.5122,g
69.2105,35.8748,3.7178,3.301,g
54.1441,17.3626,2.6439,16.2512,g
35.2264,19.8659,3.099,15.103,g
28.8197,11.2873,2.3493,25.421,g
21.6376,15.3225,2.4346,1.591,g
48.158,14.8748,2.4346,20.997,g
114.445,20.5004,3.0939,2.2623,g
22.3987,12.4692,2.6238,11.655,g
20.585,10.9031,2.3747,42.803,g
93.3768,37.1418,3.3327,1.734,g
92.3147,29.3381,3.6418,1.3333,g
20.8003,12.4121,2.3107,60.8343,g
66.7934,29.376,3.022,15.777,g
39.345,23.972,3.2628,3.0825,g
28.7177,17.7968,2.5838,8.54,g
58.7044,32.7913,3.8254,4.8245,g
17.3807,10.7395,2.3032,66.181,g
25.7487,13.2539,2.4742,24.031,g
20.6747,7.2118,2.1055,46.066,g
30.5961,17.0359,2.7604,11.8172,g
33.5888,7.5491,2.5179,22.805,g
12.863,11.419,2.0434,17.031,g
18.2664,12.4183,2.5126,14.708,g
42.1221,16.7796,2.766,10.45,g
19.7594,7.3625,2.0663,77.3146,g
67.1596,23.3741,3.0092,3.1282,g
30.5382,17.6138,2.8742,13.5528,g
25.8002,13.2023,2.3936,12.5937,g
36.5502,25.3158,3.0071,27.555,g
28.3287,10.0515,2.404,18.23,g
89.8999,28.158,3.6759,0.128,g
41.7791,10.5247,2.7105,1.8949,g
40.0484,18.1552,2.7042,1.596,g
38.6668,20.1272,2.9727,6.4438,g
21.0379,12.3581,2.4646,16.1552,g
28.9235,13.424,2.5472,16.859,g
35.7318,26.4597,3.1552,17.331,g
12.7509,11.6175,2.0233,46.2009,g
64.6119,21.9114,3.1087,5.402,g
66.4899,20.5629,3.2398,3.6733,g
39.8927,15.4219,2.5587,14.818,g
60.9779,26.6307,3.3714,0.3079,g
30.8746,8.2639,2.5308,15.7149,g
18.9001,9.8939,2.3324,42.667,g
61.8679,16.3463,2.8901,16.96,g
39.45,19.6861,2.9647,6.3884,g
42.4521,14.0844,2.2565,48.416,g
85.5402,34.4071,3.3192,4.01,g
43.0287,22.9664,3.1273,21.8794,g
73.6497,31.483,3.3631,4.5424,g
13.376,10.2156,2.2368,75.648,g
39.7794,13.4751,2.6707,7.225,g
22.2827,12.286,2.3811,34.432,g
68.7883,20.6824,2.699,8.7606,g
21.489,12.3798,2.3345,59.423,g
103.475,53.3928,4.2653,1.727,g
20.8402,12.3622,2.4691,13.2241,g
42.8667,20.8577,2.954,6.9302,g
28.0453,23.9976,2.8624,4.9786,g
22.1773,12.7998,2.5955,20.288,g
25.6068,11.76,2.4807,12.1452,g
69.0638,30.9665,3.6383,4.3045,g
97.3016,50.3098,4.0832,0.131,g
38.7094,23.9015,3.0149,4.65,g
76.7136,19.7113,2.6551,7.946,g
71.4159,24.9376,3.5075,1.4909,g
28.6896,16.7141,2.6415,31.784,g
23.5536,17.5029,2.3962,49.0547,g
25.1685,23.4817,2.9845,72.786,g
92.1213,30.2434,3.763,0.7519,g
24.7379,13.2045,2.5717,2.748,g
80.3703,33.2511,3.2877,21.841,g
46.6559,13.9374,2.7131,2.771,g
81.9688,24.7704,3.4994,2.967,g
82.0529,26.5682,3.2166,2.031,g
20.9442,6.9091,2.1123,12.268,g
49.3308,19.4102,3.0382,1.5672,g
35.7084,15.7785,2.5031,35.069,g
29.2226,19.6211,2.6053,5.7595,g
23.5439,12.7811,2.2122,2.964,g
36.185,19.0554,2.7185,28.551,g
46.8561,19.7924,3.1976,1.1127,g
28.7043,22.2965,3.0396,61.727,g
27.9177,21.0394,2.6269,48.484,g
18.3529,10.5756,2.2529,81.3657,g
36.3394,9.0447,2.444,1.236,g
20.8101,14.76,2.5065,2.108,g
32.0205,17.3002,3.0103,5.6933,g
39.1028,14.6241,2.9159,5.148,g
69.3249,23.0715,3.0249,5.8399,g
53.1026,19.5641,3.089,6.083,g
39.4615,23.6827,2.8552,2.068,g
28.0971,15.9477,2.4728,13.9543,g
25.0535,18.9759,2.6803,27.262,g
49.2906,15.3147,2.6556,11.635,g
33.4044,24.8757,2.8379,29.609,g
29.2453,14.9894,2.3454,19.747,g
34.1703,20.6534,2.7716,10.493,g
22.61,10.6423,2.1875,64.034,g
37.2705,7.4475,2.3493,16.857,g
29.054,25.8172,3.0193,31.0087,g
92.2871,39.647,3.724,2.436,g
66.7283,20.8316,3.0521,1.4439,g
40.1306,26.8957,3.4173,8.8138,g
26.8136,12.9271,2.5004,0.708,g
96.995,32.6711,3.6657,0.9411,g
68.9277,17.4968,2.8004,4.387,g
48.3669,23.1997,3.4368,1.99,g
65.8168,28.7954,3.4192,6.9368,g
65.6585,27.9322,3.1543,11.6762,g
82.1558,24.0037,3.4339,0.3795,g
24.7067,14.5735,2.4108,75.425,g
31.9774,11.9107,2.7723,6.46,g
31.8013,14.9086,2.5711,21.5187,g
34.9959,19.3991,2.9151,6.89,g
48.0111,20.3797,3.1007,7.784,g
21.6904,15.0755,2.4548,89.7187,g
19.3101,17.9565,2.4571,4.3446,g
76.5716,33.5462,3.5914,4.4055,g
57.1117,22.3814,3.0828,10.734,g
18.8573,11.9122,2.3793,88.8278,g
23.3523,5.8999,2.2683,18.9122,g
18.1576,15.9401,2.6201,33.2818,g
83.5628,25.5676,3.313,9.311,g
24.6528,17.8745,2.6998,0.881,g
28.6317,21.3242,2.5051,17.9029,g
96.4889,21.011,3.0228,1.765,g
49.165,42.3026,3.0465,4.8828,g
21.099,15.7969,2.5366,77.795,g
43.0126,15.2872,2.6968,2.4997,g
29.5296,21.8245,3.0233,37.585,g
69.6678,21.4358,3.2884,3.8131,g
71.6117,12.2741,3.0218,5.3775,g
26.5474,21.8125,2.7657,14,g
19.6403,17.0921,2.5416,4.0536,g
27.6315,10.7508,2.4464,34.121,g
13.438,10.2638,2.2492,43.042,g
18.9213,15.1727,2.5428,8.274,g
17.8722,17.5257,2.3829,48.694,g
78.6102,30.9949,3.7074,3.301,g
20.1622,8.237,2.3979,3.886,g
18.2814,10.3692,2.29,17.734,g
28.3472,18.5949,2.6839,6.959,g
57.3932,21.2327,2.8651,4.7613,g
29.7456,16.8913,2.912,19.182,g
38.2467,23.9796,3.253,4.173,g
27.8573,16.3669,2.48,15.7002,g
36.8727,15.0899,3.0204,2.0174,g
30.4527,22.2754,2.8762,13.6718,g
18.6873,13.5389,2.4014,34.0054,g
22.1048,12.8114,2.5315,9.0091,g
26.1052,9.4291,2.5045,3.9731,g
47.76,25.0045,2.8982,1.1964,g
24.9527,9.1084,2.3434,20.728,g
91.7756,29.917,3.0179,2.4654,g
35.807,24.4013,3.1178,8.37,g
44.6155,27.4279,3.3193,13.107,g
80.6137,27.269,3.0754,3.298,g
35.6734,17.9468,2.8825,5.955,g
39.3534,18.6073,3.0177,3.759,g
47.0554,10.3331,2.3738,18.374,g
40.9029,28.6529,2.837,8.222,g
19.0166,10.2006,2.1399,68.8859,g
25.6714,10.537,2.2956,9.5272,g
35.529,17.8957,2.4778,31.3698,g
66.8423,14.7113,2.6335,8.368,g
37.2195,10.3329,2.4141,11.386,g
63.0359,15.7418,3.2057,1.9109,g
37.0457,17.9792,2.781,3.9171,g
41.5842,21.3329,2.9044,6.377,g
20.1273,10.2168,2.2695,8.229,g
25.7554,0.0037,2.1508,0.0002,g
86.7619,16.6586,2.9991,5.057,g
29.6226,11.9796,2.4728,19.914,g
106.244,32.661,3.8623,1.464,g
64.9888,26.1442,3.4635,1.798,g
23.9751,13.9242,2.3454,4.1125,g
167.067,25.5716,2.9135,4.486,g
35.0447,21.8043,2.8814,2.232,g
25.2379,17.9872,2.4609,27.762,g
67.8749,23.5976,3.4861,0.505,g
27.3066,19.721,2.6968,28.615,g
44.6576,21.6739,3.0883,22.7661,g
26.8582,11.8539,2.5079,17.677,g
50.7703,19.3929,2.9581,4.232,g
33.4439,18.4405,3.0013,5.6137,g
20.3722,12.903,2.2844,50.6061,g
50.7112,24.4091,3.4817,0.5754,g
18.8618,11.0502,2.5581,36.709,g
16.5162,11.044,2.3263,24.0178,g
27.3905,13.7396,2.5775,19.736,g
25.5536,17.4304,2.3531,79.873,g
88.0991,34.4391,3.6718,1.892,g
29.6058,18.3168,2.6207,9.0521,g
25.5161,15.2353,2.5472,6.024,g
42.1563,33.1096,3.5327,49.156,g
14.6323,12.2416,2.3243,74.7762,g
29.3521,11.7254,2.3802,47.1879,g
58.7751,27.2412,2.9261,0.2638,g
38.8604,19.207,2.8946,5.8146,g
30.858,28.1619,2.9053,1.0274,g
34.1804,13.9786,2.451,27.156,g
18.787,14.9261,2.4778,28.2602,g
90.6506,40.0201,3.9078,0.568,g
84.9925,40.6609,3.3775,0.546,g
63.7096,14.9147,3.124,0.2853,g
13.594,9.9525,2.273,54.213,g
63.6422,14.5135,2.8938,2.231,g
39.6265,26.0322,3.2002,37.8821,g
36.4381,13.5256,2.7679,3.596,g
38.5154,19.8073,2.8885,9.826,g
19.7083,16.4235,2.5717,10.4413,g
27.8701,22.266,3.1041,18.606,g
32.4232,20.7462,2.842,23.7956,g
42.468,23.1362,2.9985,12.219,g
77.4354,34.124,3.1682,43.174,g
22.7217,19.7887,2.6112,39.6495,g
16.5068,11.4704,2.243,36.3007,g
50.9109,18.6353,3.0364,10.865,g
25.0758,15.8299,2.5139,80.2386,g
118.747,37.2663,3.8326,3.2776,g
22.0729,12.8478,2.2999,38.1238,g
33.9312,18.959,2.8142,9.6812,g
19.9009,7.0867,2.273,70.729,g
29.4962,16.7045,2.6604,12.2232,g
12.9695,11.196,2.0952,32.761,g
33.0524,15.7139,2.7675,10.977,g
37.304,21.4064,2.8058,4.3,g
107.725,32.2207,2.9738,1.5131,g
36.6913,28.2534,2.7623,69.125,g
50.3422,9.3404,2.5629,8.78,g
38.9482,17.256,2.5378,26.7113,g
54.623,21.7267,3.0899,11.24,g
61.0521,52.4718,3.4939,7.181,g
20.4023,7.2924,2.055,34.5528,g
20.3447,7.2127,2.1287,46.8416,g
14.2556,12.5353,2.3201,63.8003,g
104.156,17.6415,2.935,0.8358,g
32.1296,18.7433,2.8126,1.325,g
22.9883,10.112,2.2148,16.843,g
30.0188,15.4918,2.5658,21.0507,g
33.4054,10.5806,2.5211,9.6728,g
36.6939,18.4718,2.9122,11.9465,g
25.6886,7.9251,2.3711,6.0144,g
18.8097,10.0248,2.2601,43.0228,g
34.1746,17.1788,2.485,0.9739,g
30.8539,22.9645,2.6618,41.374,g
20.2236,12.8656,2.3294,26.8895,g
54.9859,26.7363,3.1106,15.4057,g
72.0106,24.9636,3.2418,4.374,g
26.7219,10.0212,2.472,27.079,g
15.6621,10.816,2.3139,3.957,g
92.9942,47.0245,4.1715,1.575,g
97.5021,38.9376,4.0958,1.034,g
49.3619,18.5025,2.635,11.961,g
46.3522,21.7526,3.0588,4.0395,g
83.4349,31.4255,3.953,4.4435,g
44.3861,20.4092,2.7247,4.4,g
26.9109,16.0899,2.7612,16.3,g
49.4834,16.9858,2.995,0.9353,g
87.9272,26.3163,3.2584,2.052,g
25.6931,10.177,2.2889,28.175,g
32.6404,16.1185,2.6642,25.9867,g
33.352,12.759,2.6937,9.695,g
80.0206,24.5151,2.7839,30.1986,g
19.1932,17.1061,2.2718,56.213,g
86.5927,25.3707,3.3143,1.489,g
55.9818,18.2547,2.7889,14.579,g
90.0781,32.3167,3.8758,3.343,g
84.1495,15.471,2.9956,0.4443,g
28.0178,15.9448,2.666,30.3436,g
23.5514,9.0361,2.4191,25.6299,g
29.4859,12.9874,2.4433,6.035,g
32.7861,17.9806,2.356,29.924,g
20.5692,12.6622,2.4289,13.9,g
65.9214,14.9115,3.2049,3.118,g
55.0918,16.1955,2.7152,3.965,g
26.7828,15.19,2.6294,42.8808,g
65.8244,18.8813,3.0978,8.031,g
45.0083,22.6768,2.9398,1.511,g
24.4102,10.8908,2.3334,4.738,g
18.2123,12.7203,2.4158,83.0753,g
20.0961,7.1571,2.1089,37.783,g
28.5676,18.562,2.9219,8.016,g
33.4985,16.1636,2.7559,23.5652,g
25.9229,10.5564,2.3107,34.266,g
19.4413,15.4514,2.4362,17.0993,g
24.9532,13.5162,2.5977,5.881,g
115.017,29.6712,3.4718,8.302,g
24.2018,10.4544,2.4354,3.098,g
