@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1,9,11'

@attribute FLength numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
20.1522,14.451,g
20.7922,6.786,g
81.5279,0.151,g
18.9583,38.2,g
123.466,54.6896,g
36.6884,9.283,g
50.6386,14.5598,g
65.6203,2.733,g
101.939,9.836,g
61.7197,1.32,g
66.0687,5.369,g
17.5926,34.553,g
45.0186,8.59,g
59.4407,5.836,g
32.5446,12.117,g
13.2147,58.2994,g
55.2401,8.2751,g
68.9088,0.7358,g
21.4296,12.4053,g
61.1326,6.887,g
13.1462,55.1153,g
38.229,3.7101,g
59.8099,1.0275,g
66.8196,6.014,g
56.7107,2.489,g
67.8366,21.3936,g
19.0602,9.3668,g
46.6663,3.1992,g
28.2195,12.214,g
33.3772,9.2004,g
12.8548,73.8778,g
39.2466,18.4082,g
44.7045,13.3324,g
31.7333,35.2665,g
29.6407,26.1855,g
21.6948,23.451,g
53.6432,2.6359,g
83.3164,2.39,g
34.1382,0.0002,g
50.7517,6.392,g
27.4977,76.155,g
63.7085,28.387,g
26.8792,14.7135,g
21.9086,50.2519,g
17.9821,23.651,g
39.0778,11.3232,g
53.3069,1.762,g
22.971,53.939,g
19.2624,56.5669,g
100.5,2.3248,g
73.8934,3.9424,g
41.2127,9.425,g
21.2664,51.8789,g
50.4557,7.6353,g
18.8589,13.872,g
24.6949,1.696,g
35.2694,13.316,g
23.2889,23.325,g
35.5642,2.03,g
18.1398,35.2731,g
53.7411,26.16,g
39.9736,9.6193,g
28.3406,27.015,g
37.1211,11.929,g
28.7647,1.126,g
56.8471,22.2377,g
36.0591,17.968,g
19.1106,19.125,g
114.331,2.109,g
95.5597,0.669,g
60.5182,0.565,g
57.7781,0.5243,g
95.7802,8.2692,g
17.4309,66.1157,g
15.4038,13.4796,g
23.1363,3.438,g
37.2558,14.8817,g
28.4409,3.397,g
42.1493,5.9184,g
41.3581,13.988,g
24.5528,37.199,g
55.1999,1.676,g
46.2936,1.192,g
66.6014,2.4355,g
39.0441,25.577,g
102.45,9.451,g
51.5423,37.141,g
48.9754,1.66,g
44.9886,6.065,g
19.9501,4.317,g
65.7368,11.6143,g
13.3786,77.826,g
21.4143,81.9378,g
31.1073,22.259,g
58.8451,0.5904,g
64.5569,1.1676,g
17.9263,52.3308,g
21.3241,40.3954,g
87.8596,4.4324,g
41.6067,8.17,g
93.1431,0.4777,g
20.9599,27.138,g
86.3172,0.897,g
78.7682,2.3175,g
40.3332,5.2049,g
59.9876,5.453,g
26.2244,4.845,g
25.8842,23.417,g
112.238,0.9466,g
67.1152,40.61,g
23.2215,4.861,g
24.3133,1.8092,g
12.9506,13.5225,g
34.1537,2.561,g
26.6089,1.407,g
31.5555,37.3817,g
18.1548,89.6759,g
29.7378,14.908,g
29.7001,43.4617,g
28.2507,1.282,g
31.693,10.5089,g
97.0342,0.4882,g
34.0176,2.68,g
112.704,6.2016,g
33.1165,5.7762,g
30.3038,66.074,g
26.0078,22.151,g
38.715,22.3013,g
33.6096,51.7341,g
28.8217,3.879,g
26.9108,25.6089,g
26.0561,2.8978,g
38.1645,22.441,g
36.9932,4.1823,g
35.8348,3.335,g
52.4604,8.145,g
29.8259,14.0382,g
64.587,1.926,g
51.5363,11.399,g
26.2642,26.944,g
40.7886,5.9571,g
45.5534,25.26,g
43.3619,0.5462,g
40.9491,8.5585,g
25.1635,15.053,g
104.672,1.3782,g
58.6548,1.0525,g
23.6245,9.529,g
26.1936,27.5998,g
28.1035,13.183,g
25.2883,8.2049,g
64.581,2.8079,g
33.353,23.7489,g
54.9761,0.276,g
26.3839,18.9656,g
32.1883,13.5301,g
49.5572,8.1095,g
13.0339,86.3258,g
68.9306,1.9026,g
29.0922,16.05,g
61.9571,3.3863,g
78.1577,7.323,g
35.0826,4.466,g
19.6809,0.018,g
25.254,81.0836,g
49.8661,0.8914,g
30.8683,28.222,g
28.5443,11.3856,g
43.6057,6.886,g
46.2432,8.99,g
30.925,6.255,g
68.4217,13.5339,g
103.083,68.039,g
21.8457,56.5082,g
30.1961,79.825,g
32.3481,5.851,g
86.3828,2.5861,g
40.6884,6.2944,g
102.337,3.2,g
46.1392,3.1433,g
31.9219,0.0524,g
34.1859,8.894,g
26.15,29.3444,g
64.355,6.0676,g
47.4505,3.357,g
36.1483,13.2839,g
19.1054,27.662,g
18.6383,36.155,g
74.7173,10.598,g
56.5458,1.1326,g
21.5929,58.329,g
30.1393,24.192,g
41.4518,32.8027,g
35.9312,15.5754,g
22.3784,27.0844,g
26.456,27.768,g
46.2842,5.452,g
29.8384,1.575,g
41.1201,84.7514,g
51.3033,9.668,g
38.8804,3.533,g
24.9766,2.298,g
21.4177,38.6953,g
31.3847,55.967,g
35.0856,19.8801,g
46.5349,8.698,g
13.0133,31.914,g
62.7921,2.477,g
26.9196,7.9478,g
25.812,37.8541,g
21.974,23.452,g
57.4339,11.365,g
57.4424,3.1991,g
75.1882,1.253,g
71.912,0.738,g
25.4223,26.188,g
74.2393,3.5078,g
58.0322,30.337,g
33.5981,16.463,g
28.6949,19.258,g
26.7641,32.534,g
98.719,0.8402,g
32.8822,8.007,g
24.0471,31.0402,g
56.6077,2.4729,g
16.8461,31.5053,g
12.8465,67.814,g
41.4527,9.14,g
78.0691,0.916,g
28.7649,11.0535,g
28.0588,28.4823,g
38.1346,11.418,g
18.5062,0.3676,g
36.081,4.7156,g
71.5533,5.421,g
27.4986,43.9124,g
35.2375,11.053,g
86.9287,2.3402,g
40.0276,19.335,g
46.9198,4.2278,g
69.0334,4.914,g
91.7393,0.0881,g
22.6135,10.7152,g
48.8411,3.1548,g
100.408,0.217,g
31.8413,14.307,g
43.5404,9.6758,g
17.7397,3.4241,g
12.8,63.8866,g
18.8077,6.865,g
88.6236,0.77,g
93.9755,0.7124,g
15.0587,25.9856,g
31.5762,0.549,g
76.4663,4.4052,g
39.5009,2.265,g
25.6468,3.2549,g
20.4263,68.4478,g
51.9989,11.322,g
20.973,6.917,g
79.1886,2.6,g
44.0512,3.4161,g
51.7157,10.8389,g
28.582,52.8284,g
21.6757,42.3811,g
19.3209,62.041,g
42.3207,9.1652,g
84.2237,0.0759,g
85.3384,4.915,g
92.3071,0.0972,g
101.462,8.2623,g
73.6129,1.141,g
32.4786,5.956,g
22.2,42.7312,g
16.5149,48.896,g
22.9984,41.034,g
66.7064,3.2846,g
57.7671,7.4076,g
21.6096,9.9943,g
32.8531,15.4667,g
31.4932,19.0525,g
29.2457,4.6888,g
63.5206,6.168,g
63.9927,1.338,g
31.2386,9.5808,g
71.3694,3.048,g
18.9455,47.57,g
31.4029,55.708,g
85.7345,5.6722,g
26.0249,1.3587,g
46.5394,7.146,g
19.9169,11.2053,g
20.2891,2.323,g
30.129,34.0607,g
29.6374,64.4501,g
23.8603,0.557,g
31.8369,8.419,g
12.924,59.2402,g
77.9834,12.316,g
27.3898,73.467,g
28.1363,25.3978,g
33.2272,29.984,g
28.1606,1.0892,g
16.4287,15.576,g
21.9807,24.17,g
48.9731,3.7944,g
43.1587,11.521,g
64.3901,4.354,g
16.1929,59.383,g
50.9671,1.594,g
31.7073,29.067,g
48.5258,1.2651,g
32.5686,23.94,g
47.6457,3.8153,g
80.9821,3.3473,g
78.2925,0.925,g
22.4155,89.9155,g
59.8073,0.466,g
42.1568,21.4458,g
70.0897,0.662,g
13.4443,83.0514,g
102.611,1.1606,g
23.6609,15.2553,g
19.0999,34.841,g
27.8774,37.707,g
95.7927,0.68,g
77.9716,1.855,g
26.7106,10.5863,g
21.0042,21.891,g
13.0087,18.8501,g
89.508,1.7565,g
78.709,1.3633,g
95.6239,3.744,g
21.5016,32.9097,g
16.2895,8.8466,g
59.0991,7.378,g
18.52,76.716,g
52.9502,0.2328,g
77.228,0.386,g
26.1518,10.531,g
21.5804,48.415,g
30.2098,32.907,g
70.1757,0.695,g
73.3131,4.155,g
25.16,25.7405,g
55.3893,1.5204,g
24.1401,11.711,g
17.3057,7.894,g
29.5559,39.4223,g
19.2981,23.0737,g
34.9887,3.1813,g
98.6223,2.1682,g
17.1908,0.076,g
29.3977,5.965,g
31.8536,2.004,g
24.2801,48.801,g
44.328,17.3632,g
41.1346,21.5,g
27.4824,1.8427,g
80.4811,1.536,g
33.5735,4.3297,g
29.3609,4.75,g
20.3113,23.439,g
34.6319,1.553,g
34.2306,1.3814,g
13.0566,58.21,g
29.9698,9.344,g
13.0419,70.9927,g
28.3545,39.2035,g
32.6702,38.082,g
53.0503,11.762,g
82.4622,4.232,g
23.3724,7.1894,g
48.8841,1.783,g
58.5781,7.042,g
17.6309,12.616,g
64.5882,4.603,g
92.4484,13.3408,g
26.1739,2.988,g
59.0912,8.94,g
39.1714,6.8181,g
98.8556,6.8764,g
17.2234,2.7355,g
37.1197,9.829,g
40.2116,17.833,g
24.6542,19.0658,g
86.4685,0.8473,g
114.853,5.608,g
64.3192,7.653,g
19.5229,38.5188,g
29.3066,5.041,g
64.2157,3.029,g
31.1574,17.2362,g
17.6496,32.8778,g
61.9038,4.76,g
13.2142,9.197,g
70.0452,15.494,g
12.8328,62.804,g
51.4525,1.987,g
25.8809,12.0537,g
48.0501,19.9604,g
26.3995,1.679,g
41.311,0.0339,g
39.3506,9.66,g
34.3872,20.7695,g
73.9175,0.772,g
92.7295,0.9268,g
42.97,18.49,g
27.3827,7.913,g
31.5085,20.8552,g
48.4646,13.183,g
40.7668,6.235,g
29.1755,34.4518,g
36.6553,5.529,g
80.7442,3.0108,g
21.4908,62.628,g
18.1716,33.8273,g
18.2541,57.6026,g
53.3643,11.5856,g
20.0401,65.186,g
25.4578,3.363,g
51.1771,1.203,g
46.7713,6.4139,g
92.0265,1.0326,g
76.763,6.853,g
91.3305,1.653,g
20.0259,28.966,g
65.3382,0.847,g
63.7247,3.4161,g
12.9733,6.984,g
19.8358,15.6293,g
17.1299,80.5999,g
42.6857,0.8095,g
74.8406,10.0169,g
21.0145,3.9389,g
48.7524,6.9178,g
18.2548,0.535,g
12.5778,58.1539,g
104.44,3.2824,g
12.9698,55.8846,g
21.7439,11.6322,g
23.556,1.5306,g
37.8655,0.759,g
33.8599,7.0281,g
19.5502,17.368,g
62.0023,0.505,g
29.1329,1.2986,g
30.6055,7.5782,g
28.9066,23.9718,g
54.5413,14.244,g
39.1912,2.992,g
32.115,7.1086,g
229.817,73.975,g
21.9932,42.753,g
48.0293,2.397,g
22.4678,0,g
20.2919,22.438,g
22.8676,26.988,g
81.2829,4.074,g
23.7453,32.932,g
36.3008,0.83,g
76.2191,1.1725,g
34.6114,1.5901,g
79.0219,1.202,g
27.3848,6.383,g
23.0951,12.434,g
38.0484,2.035,g
64.0613,5.813,g
24.8354,31.7177,g
74.7577,0.8433,g
89.5444,2.459,g
21.7287,35.7407,g
61.9078,3.613,g
34.3359,20.3047,g
89.3461,0.485,g
23.0991,1.618,g
63.5795,0.6445,g
34.611,0.9038,g
96.2358,2.2634,g
20.9348,0.9086,g
44.1166,4.4378,g
60.1899,0.123,g
98.484,0.637,g
22.894,69.6348,g
91.3478,1.027,g
64.1393,1.5789,g
28.4847,42.931,g
56.6218,1.0356,g
18.8206,18.121,g
20.3075,13.93,g
16.4015,34.9176,g
28.9654,15.563,g
18.9883,39.2377,g
115.948,1.744,g
25.8556,12.2095,g
19.4791,0.4907,g
18.1376,50.24,g
103.531,2.739,g
34.3508,3.013,g
28.2866,36.5127,g
64.9081,8.841,g
67.5331,9.4092,g
80.4337,0.867,g
93.2868,1.5522,g
32.169,60.7186,g
26.4307,22.393,g
27.2873,17.919,g
52.3415,2.441,g
20.482,71.972,g
25.5642,13.3833,g
30.3114,18.0418,g
62.3965,6.155,g
19.7981,0.623,g
23.9534,11.5163,g
27.1944,3.2782,g
26.4121,20.435,g
24.788,57.5441,g
46.507,13.3338,g
30.9732,22.8837,g
63.0722,47.8428,g
24.2671,10.9993,g
31.9966,13.294,g
18.5177,58.404,g
82.0912,2.875,g
25.6108,18.184,g
18.0147,69.6147,g
24.1784,22.993,g
19.9277,7.035,g
24.1754,1.3133,g
50.8775,9.4633,g
19.5401,24.418,g
116.161,11.16,g
19.9624,19.486,g
21.4387,34.8091,g
43.0415,14.572,g
47.985,5.3027,g
13.1486,70.3187,g
23.9993,50.4126,g
34.092,1.517,g
24.2157,65.896,g
22.1719,47.5368,g
12.5767,0.9932,g
69.4928,6.6543,g
16.8602,10.828,g
30.2573,29.865,g
14.7836,50.474,g
17.2632,43.542,g
81.2628,2.206,g
61.8459,1.701,g
22.4374,52.255,g
41.7574,1.935,g
40.9772,7.2427,g
46.7313,3.8676,g
41.0271,60.962,g
37.1223,3.823,g
83.8436,3.2408,g
19.0835,3.947,g
25.2628,55.85,g
23.786,6.0583,g
72.5506,18.6144,g
39.799,2.609,g
35.8686,1.0842,g
61.0366,1.615,g
22.0013,52.2402,g
40.2471,29.313,g
24.3752,38.542,g
13.1279,41.2125,g
67.8284,1.135,g
60.8875,4.14,g
19.3043,63.709,g
57.0788,1.1,g
53.039,8.5516,g
76.8004,0.442,g
42.8278,1.5938,g
18.648,49.141,g
21.0454,4.066,g
16.6413,20.0897,g
18.9819,23.387,g
26.7323,22.5005,g
51.4478,8.1035,g
29.8615,63.944,g
40.0976,2.622,g
12.632,82.6681,g
84.6767,6.325,g
38.3263,3.858,g
38.9602,3.7694,g
35.121,0.143,g
13.147,52.0346,g
67.1582,6.439,g
30.8216,28.6827,g
33.2024,29.908,g
74.576,1.863,g
17.3004,26.6657,g
23.8048,4.708,g
49.6982,5.0099,g
23.8349,69.237,g
35.8082,3.755,g
25.6047,35.3889,g
46.8799,10.0863,g
71.6771,1.0945,g
26.4839,9.2085,g
37.1999,0.071,g
27.1931,12.8303,g
27.4252,25.877,g
81.7275,0.345,g
40.5134,0.5263,g
21.0341,44.8022,g
27.9253,11.507,g
60.8805,63.5812,g
36.6132,66.1973,g
35.3572,30.3721,g
92.9499,12.255,g
21.1715,82.0634,g
16.4797,5.964,g
37.8219,4.3698,g
75.5326,2.405,g
32.8292,10.1763,g
28.4789,3.893,g
25.2943,70.5589,g
20.73,67.7536,g
52.5569,2.29,g
38.8888,28.6994,g
86.2726,5.2854,g
71.7643,6.9898,g
33.0294,8.163,g
12.7148,7.3446,g
29.9668,7.226,g
76.0232,8.953,g
78.0294,0.4823,g
81.0836,0.572,g
17.6269,25.2015,g
32.2223,24.56,g
24.4245,9.092,g
40.7859,46.7657,g
19.6241,57.761,g
29.3345,0.936,g
75.183,4.178,g
27.7507,15.261,g
128.736,43.513,g
24.398,21.322,g
57.3306,0.189,g
31.7983,41.9239,g
47.5439,1.799,g
31.7635,16.9799,g
37.3655,61.033,g
40.1099,4.0619,g
27.3044,19.817,g
34.8614,5.772,g
30.4831,5.7732,g
63.8575,41.8876,g
22.9561,11.3196,g
167.85,73.7502,g
48.5947,2.794,g
38.3285,13.576,g
25.7471,28.4117,g
47.504,9.826,g
23.8937,76.0065,g
18.3436,15.6436,g
58.4242,7.512,g
13.0998,43.273,g
20.8834,18.7607,g
69.7376,0.306,g
65.6917,6.115,g
76.7605,4.141,g
31.2236,31,g
29.0153,31.796,g
70.8301,5.7941,g
29.343,85.8903,g
28.0488,8.2259,g
34.8237,14.577,g
34.6124,53.2181,g
32.007,16.472,g
69.7508,1.9807,g
26.04,31.6781,g
45.467,5.028,g
24.7146,24.9908,g
90.1886,1.932,g
22.999,11.3007,g
53.7323,3.667,g
30.2759,6.723,g
19.6328,4.2029,g
18.2772,53.8203,g
20.3585,28.3104,g
32.2136,0.596,g
39.9566,22.14,g
33.3331,8.866,g
84.6964,0.7814,g
21.0856,4.209,g
65.3585,2.929,g
24.6256,29.3898,g
27.3463,8.19,g
35.7459,1.2204,g
26.1174,17.3124,g
19.7455,32.467,g
27.3084,38.1711,g
25.2832,37.32,g
65.6681,9.9265,g
31.7518,4.706,g
62.1599,2.228,g
41.7826,1.328,g
23.3895,12.6605,g
36.9557,2.511,g
88.9364,2.693,g
20.8577,41.2181,g
54.9239,4.34,g
21.9528,27.259,g
21.8698,65.514,g
27.8634,10.3051,g
23.5902,46.8127,g
99.4298,0.041,g
75.5072,4.096,g
37.5148,7.0452,g
54.5985,3.679,g
15.4509,37.1275,g
70.5627,5.8556,g
21.0994,20.0749,g
58.8909,2.718,g
26.408,12.393,g
19.2775,89.7033,g
18.7017,0.8576,g
30.3505,8.379,g
25.0389,23.722,g
20.6343,79.2518,g
19.7609,18.758,g
17.3947,68.1479,g
36.2836,1.2146,g
25.2127,33.5054,g
50.8859,3.597,g
57.1873,8.5154,g
121.288,5.5164,g
22.6959,13.3733,g
24.2753,15.4169,g
85.8375,2.5365,g
73.2948,8.681,g
27.6964,40.7357,g
38.026,18.645,g
26.0022,59.468,g
24.4071,15.6776,g
54.6176,5.3885,g
21.8435,86.2351,g
22.4762,16.3023,g
59.2608,10.336,g
22.7955,42.293,g
79.713,5.3899,g
42.068,0.3486,g
19.1419,42.063,g
25.4798,0.0365,g
95.3862,4.0819,g
86.7913,2.284,g
64.3565,3.661,g
25.2306,1.6585,g
80.7712,3.2797,g
39.0194,22.1841,g
30.9135,2.0623,g
15.9414,13.2657,g
32.3865,7.4884,g
27.1484,11.7518,g
65.8758,1.8283,g
43.027,20.8227,g
68.8673,1.7069,g
48.8529,4.4388,g
21.3638,17.5411,g
13.0265,14.6389,g
29.844,29.43,g
42.1149,16.9055,g
20.8299,2.799,g
24.0061,43.73,g
36.0145,0.8987,g
23.8218,17.721,g
61.2527,24.24,g
27.5364,3.459,g
45.952,24.992,g
80.2224,1.547,g
50.3257,62.8246,g
66.2626,1.022,g
30.5327,0.1224,g
36.5852,10.337,g
36.7352,4.147,g
56.8047,0.3475,g
31.7974,18.694,g
17.2761,25.764,g
79.5024,3.5757,g
21.4634,10.54,g
42.5173,11.891,g
26.7112,78.7402,g
21.7529,5.706,g
19.3082,60.871,g
25.0206,24.4741,g
84.44,1.17,g
77.0437,0.357,g
25.9323,50.082,g
60.0737,5.624,g
53.238,5.6926,g
61.5175,3.0791,g
32.3526,2.021,g
22.4885,6.62,g
57.4159,14.6429,g
117.688,1.9331,g
57.6944,0.122,g
43.515,4.1022,g
36.3631,18.0525,g
129.756,15.4674,g
28.738,8.0769,g
81.244,7.946,g
44.5093,3.81,g
61.8217,1.251,g
52.3941,8.7641,g
69.6868,5.4304,g
41.7719,23.56,g
93.6783,0.667,g
28.4057,11.239,g
24.0789,22.926,g
71.0871,24.0961,g
41.1185,6.1592,g
22.4868,5.507,g
21.3424,51.719,g
27.2242,20.1203,g
23.9257,24.452,g
21.4181,39.5774,g
60.0265,2.832,g
18.8857,2.783,g
20.5786,56.336,g
31.0843,28.549,g
67.8904,18.4779,g
88.0102,8.4648,g
38.0888,23.484,g
12.6243,47.441,g
25.4758,1.0915,g
19.5927,44.7241,g
39.4987,2.188,g
46.7381,3.111,g
32.3974,20.7311,g
97.7959,7.8023,g
29.2191,28.8593,g
49.4921,9.8863,g
27.055,38.674,g
92.9989,2.4491,g
38.4177,3.956,g
65.9396,2.404,g
70.3213,3.7836,g
12.7187,71.792,g
25.2616,23.966,g
60.2834,0.7044,g
18.1621,56.812,g
12.4704,71.5879,g
38.6053,0.9589,g
34.8464,24.113,g
21.8064,18.095,g
34.4067,7.166,g
30.8893,20.316,g
27.51,8.8963,g
27.273,21.3322,g
34.9335,2.8633,g
20.6488,54.5987,g
24.2447,15.631,g
25.3976,9.2717,g
35.3067,4.2873,g
55.6614,6.2916,g
46.9382,10.416,g
22.829,17.4089,g
76.8511,1.1889,g
19.3469,14.634,g
57.0559,26.6457,g
38.3174,11.258,g
93.0951,1.18,g
103.824,35.216,g
17.9872,7.3429,g
27.7759,37.8646,g
29.855,8.06,g
90.5838,4.5116,g
29.5677,37.374,g
28.4461,30.0405,g
77.8998,8.333,g
21.3516,57.3003,g
59.4155,4.558,g
28.5,1.702,g
54.3867,2.932,g
20.3129,5.5511,g
46.1716,2.6994,g
42.9026,9.3727,g
22.1144,5.197,g
28.68,46.602,g
41.5906,15.967,g
20.6349,0.1708,g
67.191,0.404,g
71.7603,2.57,g
50.8299,2.4634,g
66.0024,58.555,g
30.2852,12.395,g
25.0793,42.506,g
34.4809,36.4389,g
22.0215,55.6963,g
34.3304,34.4278,g
18.7125,17.1307,g
28.9007,77.094,g
26.181,38.3827,g
12.6531,26.61,g
24.5623,77.6551,g
77.5391,2.9112,g
86.7474,16.624,g
26.417,7.3755,g
17.9766,38.495,g
15.9013,14.781,g
105.335,1.8752,g
45.5838,10.3511,g
12.5202,9.612,g
43.1515,6.0528,g
39.2703,12.605,g
50.8046,10.9222,g
16.3018,76.9479,g
60.6214,72.887,g
22.3333,51.452,g
36.0253,1.608,g
27.4821,23.478,g
123.756,7.1941,g
17.6375,26.126,g
33.6825,11.7631,g
99.002,0.227,g
20.6018,74.837,g
37.7828,16.5441,g
18.8069,29.692,g
50.6501,4.2206,g
108.681,1.053,g
31.3983,68.5256,g
56.5927,0.814,g
38.8396,6.5413,g
58.1746,14.438,g
15.1849,49.197,g
50.183,23.816,g
21.8113,65.808,g
86.1808,26.0415,g
37.4814,3.5686,g
29.2792,10.472,g
22.1821,59.536,g
22.3748,21.5184,g
61.9873,3.783,g
41.1721,5.5596,g
23.5014,17.8557,g
12.5216,25.3912,g
22.3317,39.4854,g
18.2201,85.333,g
24.8616,1.6899,g
24.2223,46.617,g
63.8971,1.6754,g
16.4192,38.836,g
85.4467,1.241,g
26.6593,3.0264,g
31.9607,10.176,g
23.5163,9.074,g
18.4342,9.3626,g
109.337,1.951,g
75.6635,11.3729,g
31.0277,0.3403,g
17.0645,16.962,g
23.6214,44.827,g
38.3439,11.7617,g
50.0093,7.9705,g
44.6762,11.0098,g
21.7316,58.0948,g
30.9901,28.919,g
20.7049,25.2944,g
48.908,2.5147,g
60.8694,0.5447,g
37.975,84.3751,g
58.9999,2.397,g
53.1534,9.259,g
16.2783,69.623,g
31.8394,3.401,g
29.1455,7.2306,g
45.8074,58.99,g
18.896,29.859,g
31.5068,20.582,g
43.5727,11.1311,g
41.8199,3.823,g
89.6301,4.737,g
89.9113,4.502,g
19.07,63.687,g
50.785,2.291,g
33.659,5.222,g
78.2479,3.861,g
30.9546,6.837,g
74.9198,15.5248,g
81.8705,0.227,g
12.3503,0.014,g
31.1421,3.7348,g
99.7739,0.447,g
24.6496,50.7377,g
21.2266,24.434,g
60.8786,1.525,g
50.1329,2.0888,g
34.8998,11.545,g
36.6722,2.1511,g
99.9155,1.5208,g
15.0428,43.0169,g
29.3304,19.395,g
27.5376,9.1895,g
30.3088,34.5241,g
50.528,6.658,g
44.2526,7.6218,g
42.9043,6.0417,g
19.3057,89.3334,g
83.854,1.2256,g
64.6222,1.667,g
33.3991,0.039,g
21.2705,54.769,g
69.769,0.4249,g
33.5677,33.0542,g
49.6836,10.4791,g
17.4981,21.6007,g
27.5215,64.0684,g
49.6147,1.3872,g
29.0828,7.9405,g
25.1536,23.479,g
85.4369,2.791,g
66.6232,2.2166,g
36.5972,17.1332,g
26.9231,5.887,g
52.7282,8.2437,g
25.9155,62.395,g
95.1461,0.3662,g
44.6175,10.913,g
42.1574,3.9947,g
18.1313,33.8342,g
67.9416,5.617,g
28.6839,1.4613,g
89.6414,10.52,g
45.4086,7.32,g
68.4755,6.673,g
24.4285,49.8852,g
22.7309,66.851,g
30.7134,25.312,g
50.9379,19.3908,g
62.9308,8.58,g
93.0962,3.5745,g
21.8794,24.791,g
24.8069,6.1642,g
82.7882,1.5868,g
77.3151,1.125,g
48.5814,9.4002,g
22.5931,19.423,g
22.7125,11.114,g
36.2113,26.6964,g
100.686,0.667,g
92.3374,48.2051,g
25.9297,12.5848,g
17.4227,33.191,g
37.0949,16.5347,g
20.2153,39.3447,g
62.5506,8.974,g
19.5155,8.536,g
107.98,0.813,g
114.567,0.8106,g
34.1731,1.4848,g
16.4126,81.6802,g
68.1479,1.652,g
24.1319,51.3869,g
17.2743,39.4782,g
13.3518,16.921,g
30.9433,14.317,g
43.4342,0.967,g
35.8471,4.111,g
72.1282,0.885,g
43.6138,2.6944,g
90.0304,17.8697,g
21.069,88.7848,g
37.664,14.118,g
121.742,28.328,g
19.0268,24.686,g
24.6423,23.9541,g
51.2645,7.901,g
24.7191,64.5648,g
24.0177,4.6955,g
27.3397,20.048,g
51.5372,0.7045,g
54.3242,0.3729,g
70.6387,2.3853,g
95.6747,3.175,g
28.3346,6.7089,g
16.9022,52.427,g
22.3702,31.77,g
31.1033,19.2776,g
100.817,0.8128,g
26.0211,10.2299,g
69.675,1.649,g
19.93,9.4765,g
46.2571,2.516,g
98.0033,17.598,g
49.8014,0.8547,g
38.2081,25.176,g
20.2889,19.5164,g
84.4675,6.667,g
36.3397,5.053,g
21.2858,44.6269,g
19.9217,29.921,g
62.129,7.5688,g
