@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R1-3,9,11'

@attribute FLength numeric
@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
81.7977,35.6466,3.7048,2.985,g
20.7299,15.0309,2.5237,20.0004,g
37.0123,17.9326,3.1992,5.207,g
33.7918,24.5442,2.6964,1.6003,g
20.4837,10.9382,2.2405,45.65,g
28.9362,10.8234,2.3738,50.266,g
104.695,40.5938,4.0928,2.162,g
13.0952,9.7869,2.2317,65.2818,g
36.1321,13.7532,2.5658,4.167,g
42.8789,17.0404,2.9266,6.738,g
36.8034,19.8968,3.0206,9.87,g
40.1211,15.5597,2.85,9.8871,g
17.5568,16.5157,2.1644,41.4781,g
61.9812,22.6018,3.3811,3.429,g
46.4638,16.1919,2.6518,27.1336,g
23.8305,8.5612,2.4014,9.3104,g
94.5686,26.0261,3.6254,3.863,g
40.7461,19.4782,3.0754,16.855,g
30.8639,25.7835,3.1402,16.5212,g
48.8338,11.2261,2.7462,3.631,g
40.4385,38.4418,3.7658,12.9888,g
23.5152,15.669,2.8331,6.411,g
76.5193,31.7968,3.5272,7.611,g
12.8285,11.4799,2.3107,40.354,g
19.7259,17.0208,2.5353,7.3544,g
16.9261,10.9772,2.3541,37.753,g
12.7299,11.6462,2.0737,1.9575,g
38.4181,17.1406,2.5971,0.393,g
48.454,20.799,3.3611,4.765,g
21.7555,10.6715,2.2122,18.3562,g
27.0051,6.6249,2.3201,29.7506,g
37.8323,21.697,3.0336,7.033,g
28.9104,15.2102,2.2889,21.912,g
26.1965,14.1468,2.3829,28.8208,g
59.963,15.0103,2.9146,2.592,g
21.0102,12.7452,2.3314,2.0958,g
78.1818,38.0072,3.6764,0.796,g
61.1222,30.637,2.9928,14.3138,g
54.8398,16.8547,2.9802,0.7037,g
19.8467,19.3818,2.3936,55.952,g
29.6257,13.2244,2.5977,29.477,g
18.6578,17.9121,2.433,19.426,g
45.605,20.1733,2.5397,30.557,g
28.9269,10.4897,2.5132,63.5476,g
29.994,12.9868,2.5905,5.366,g
20.6588,14.6607,2.5717,18.3184,g
33.6236,19.5098,2.5871,21.903,g
29.0234,15.0818,2.6749,46.187,g
43.8728,19.0744,2.8817,6.3685,g
36.5256,13.4239,2.5289,7.4831,g
23.4903,15.6926,2.5465,0.7529,g
101.123,31.8764,3.6532,3.415,g
19.4497,7.4429,2.0774,89.3339,g
47.1071,20.7603,3.1159,12.885,g
46.164,20.1827,3.0037,8.801,g
61.5347,33.2967,3.53,0.5733,g
36.5246,17.3273,2.6449,7.543,g
81.4626,30.0263,3.2404,3.1267,g
113.304,27.5533,2.9069,3.4161,g
21.185,7.0653,2.266,60.588,g
81.5485,44.7793,3.2641,7.057,g
24.3779,14.5923,2.6058,2.248,g
30.1845,14.0803,2.7543,53.8928,g
38.1489,16.3476,2.7574,7.9897,g
113.421,32.4801,3.5739,0.837,g
89.668,19.9066,3.0821,1.189,g
40.6832,17.2742,2.8785,13.5875,g
21.2971,6.9323,2.1089,74.355,g
35.5728,11.6778,2.5988,3.776,g
22.9102,15.7621,2.6217,25.715,g
53.0002,21.3824,3.0147,1.103,g
21.8483,12.7848,2.3757,28.132,g
19.8847,10.9625,2.3729,24.9395,g
102.077,17.4616,2.9943,4.3488,g
98.3607,25.1592,3.4009,2.9063,g
56.8518,19.6101,2.9398,7.6682,g
19.021,7.4598,2.1383,14.441,g
45.0159,20.7843,2.9297,10.558,g
88.5664,45.1884,3.8493,5.1478,g
59.5126,31.0478,3.2827,1.5087,g
18.0933,15.3799,2.2978,82.7585,g
91.9596,25.8895,3.6091,7.4474,g
33.7977,20.0272,2.9133,14.0395,g
21.5669,17.6416,2.5465,45.454,g
36.5926,12.6364,2.7011,6.7752,g
90.6123,36.4748,3.6258,4.6584,g
48.3912,18.4805,2.9408,2.6896,g
13.0447,11.1348,2.3253,25.658,g
28.1559,14.9064,2.549,25.4801,g
31.5005,10.8628,2.6191,31.413,g
43.3839,29.4361,3.3516,6.0236,g
12.9131,11.3783,2.0986,84.6315,g
60.4087,15.2666,2.9175,2.6457,g
20.9316,15.2379,2.4857,36.675,g
50.7355,13.8768,2.4886,25.98,g
134.663,29.5603,3.5792,1.916,g
45.4177,24.4525,3.237,4.526,g
64.1662,20.4815,3.0195,3.865,g
59.2995,26.4444,3.1974,11.448,g
72.6459,23.2236,3.1902,5.284,g
39.558,18.4668,2.7566,3.443,g
46.2801,16.3144,2.8979,50.944,g
39.196,15.1294,2.5051,14.662,g
35.4716,17.892,2.7551,20.1401,g
52.7965,18.233,2.9564,2.973,g
37.7815,19.2263,2.9172,2.705,g
62.4314,20.7422,3.0569,1.784,g
22.3607,12.3815,2.3253,23.99,g
34.6492,14.9269,2.5434,34.9593,g
17.4375,14.6998,2.3284,17.627,g
32.6845,15.3549,2.8017,12.3857,g
13.1823,10.6003,2.2799,13.1938,g
27.4371,11.7539,2.4393,14.76,g
90.5838,25.593,3.3384,0.443,g
45.4241,15.3792,2.9159,7.295,g
58.4263,24.0523,2.9692,4.377,g
32.4618,22.3051,2.8768,38.508,g
32.6471,19.03,2.5792,13.131,g
77.2484,24.1328,2.5647,5.7357,g
96.8163,31.2378,3.555,0.192,g
26.5153,12.6908,2.49,0.4206,g
26.4487,13.9988,2.5599,12.4655,g
98.9042,20.7034,2.8756,14.5582,g
34.6633,14.7322,2.6604,6.1287,g
19.527,12.7936,2.3375,19.2145,g
61.2692,23.2062,3.3153,12.18,g
19.7551,14.5851,2.6345,58.335,g
26.4244,16.4187,2.5484,53.0609,g
28.2181,17.4502,2.6207,59.7755,g
20.7684,8.9999,2.3243,74.3421,g
25.9769,12.0758,2.5024,16.071,g
23.4322,11.943,2.5276,35.1784,g
28.7628,15.7492,2.5453,14.3708,g
85.0494,28.5947,3.4957,4.5512,g
21.8714,6.6133,2.1658,37.4338,g
12.6464,11.7724,2.0473,9.0054,g
46.5607,17.0462,2.8231,81.589,g
90.9129,25.4526,3.1958,1.116,g
20.9077,6.7751,2.3043,22.9044,g
27.9041,18.425,2.6716,15.7771,g
37.0661,18.9517,2.8215,2.957,g
93.5575,21.1771,3.1928,5.4461,g
95.1779,31.5735,3.939,1.796,g
98.0655,23.4188,3.3231,0.712,g
32.2999,20.4792,2.9939,6.4181,g
47.4418,15.8005,2.7054,9.974,g
52.8238,12.0126,2.4735,6.278,g
82.8408,25.3962,3.3101,7.551,g
39.2121,14.6739,2.9015,0.0872,g
23.4415,14.9202,2.4914,23.308,g
63.2711,17.3787,2.8639,7.7662,g
55.9064,21.038,3.2402,1.324,g
64.1003,25.5615,3.8047,2.876,g
18.7082,10.0778,2.2672,37.4141,g
24.4582,15.2562,2.4609,15.933,g
104.514,43.6324,4.1671,0.608,g
42.9795,15.9668,2.6253,10.603,g
13.1179,10.0384,2.2188,26.688,g
17.1793,11.225,2.1847,73.221,g
101.085,22.1344,3.1546,0.0685,g
27.6421,13.9434,2.4843,11.5031,g
70.9653,20.5648,3.337,1.534,g
20.3985,10.6294,2.3032,32.3189,g
45.985,26.2917,3.1091,1.926,g
54.8142,22.468,2.9892,3.8937,g
38.0041,11.0368,2.2492,14.781,g
67.0121,24.7274,3.4648,2.123,g
61.9969,14.4244,2.541,5.723,g
41.7967,17.4889,2.8782,17.537,g
40.7958,24.6848,3.0592,8.075,g
66.9995,31.1183,3.5624,3.1014,g
25.3556,13.7094,2.4108,20.0785,g
22.8033,17.1068,2.5804,48.194,g
35.3166,22.398,2.894,78.04,g
20.7115,18.0974,2.8552,45.0788,g
85.4782,36.4647,3.9318,1.9366,g
62.5191,24.7736,3.0366,6.7787,g
91.4389,28.1738,3.58,1.088,g
33.6084,20.9286,2.827,32.615,g
31.9906,7.412,2.3856,18.9558,g
24.6743,15.1377,2.5496,0.373,g
20.4505,12.816,2.2911,64.629,g
25.161,15.1905,2.7139,0.624,g
27.8696,17.6775,2.6977,26.888,g
28.0299,20.3342,2.723,2.7746,g
25.1812,13.8566,2.3086,36.429,g
34.6968,18.8589,2.7164,10.225,g
13.3847,9.8704,2.2707,44.34,g
27.4853,20.164,2.5428,13.981,g
26.2893,19.8336,2.8238,16.7926,g
63.2871,15.1315,2.7451,10.81,g
80.7241,24.2144,2.9297,2.7787,g
19.5683,12.8453,2.4091,29.1592,g
35.5539,14.6053,2.639,13.318,g
37.3152,18.6568,2.7645,0.952,g
64.8184,32.8868,3.5547,10.068,g
20.6238,12.7867,2.4322,4.327,g
27.7187,7.2161,2.3222,17.488,g
13.0142,11.2036,2.1319,60.4605,g
74.6238,25.2649,3.4509,15.92,g
109.043,22.2986,3.1284,0.658,g
28.7324,14.6792,2.4683,4.0499,g
97.4511,37.7636,4.1207,2.3313,g
27.5351,22.5703,2.7952,14.377,g
88.7747,24.3092,3.4783,1.8142,g
85.2487,23.2834,2.7642,9.3662,g
19.4363,9.6894,2.4983,35.801,g
26.757,17.0444,2.6599,1.9337,g
26.4928,10.8712,2.3988,44.224,g
27.6963,12.871,2.6091,8.7213,g
22.9908,15.2449,2.6585,37.988,g
65.3016,12.6361,2.6385,3.509,g
16.7983,11.3269,2.3222,19.2365,g
45.8695,19.1419,2.6508,72.971,g
18.405,10.4112,2.3997,54.28,g
64.3959,14.2694,2.8331,0.9486,g
27.9799,13.511,2.4735,3.9151,g
12.367,12.1218,2.2492,45.2352,g
59.7685,44.6084,3.0467,5.053,g
86.9843,8.9062,2.4354,5.4597,g
21.833,12.846,2.281,19.3319,g
37.0013,9.2363,2.4639,3.989,g
25.3774,19.1365,2.6355,26.6862,g
28.5875,19.2228,2.6679,25.702,g
17.4165,11.0991,2.248,5.525,g
45.5041,17.5155,2.5045,40.137,g
12.6347,11.7757,2.055,73.055,g
43.9609,9.5423,2.6848,14.238,g
34.7007,18.5968,2.7443,6.713,g
13.2862,10.6282,2.1688,60.7289,g
31.4411,25.0631,2.5198,4.4742,g
26.9695,16.7441,2.6985,33.261,g
19.1492,9.6685,2.2695,20.5343,g
40.1618,27.4754,3.034,43.788,g
13.2085,10.663,2.1446,56.222,g
19.8869,12.636,2.5045,59.4159,g
35.6563,15.8711,2.5459,4.703,g
29.0353,26.8642,2.9309,28.926,g
28.7059,12.5979,2.5647,4.0462,g
36.6165,16.1347,2.6794,0.727,g
47.2397,19.8187,3.3769,3.032,g
41.2532,24.1357,3.4272,7.521,g
52.2488,23.4281,2.9325,3.926,g
75.4702,27.0136,3.32,1.099,g
19.123,7.4602,2.0846,45.0122,g
22.4411,16.5939,2.4116,44.78,g
79.1292,26.7273,3.253,1.7184,g
33.1605,23.3651,2.8591,9.8738,g
49.6026,23.2749,3.0631,5.467,g
38.6754,18.6206,2.9777,4.437,g
23.8432,20.0915,2.4433,21.1916,g
81.0934,20.4513,2.78,3.772,g
38.2736,17.2842,2.7451,0.4229,g
27.9593,12.5673,2.617,7.1787,g
33.9833,21.3778,3.0904,7.211,g
39.8388,20.5521,3.0354,19.3127,g
30.1447,14.2087,2.4942,1.359,g
110.16,29.4264,3.5472,1.5291,g
72.3771,24.6175,3.1477,7.0799,g
76.7176,30.7721,3.2463,3.3996,g
40.5572,22.2356,2.9706,38.579,g
19.0034,10.1104,2.2672,0.58,g
68.3724,29.2316,3.5635,0.0127,g
33.5169,18.536,2.6196,10.4802,g
22.3454,10.2552,2.2014,18.066,g
21.5918,11.1856,2.1847,36.0879,g
25.4364,22.0404,2.8802,7.2313,g
58.3845,22.0406,3.2777,8.6072,g
83.8514,12.662,2.4362,2.588,g
18.9647,17.7071,2.596,1.5377,g
19.786,9.496,2.3032,5.495,g
57.0031,28.3793,3.1854,29.8,g
34.4834,18.786,2.9978,9.317,g
20.4089,11.3508,2.3181,47.069,g
42.134,18.3822,2.5933,26.9644,g
23.64,12.9881,2.2625,46.9385,g
20.5613,15.2792,2.2999,59.2812,g
47.4276,10.4305,2.6435,5.442,g
12.8534,11.3489,2.1508,22.004,g
56.9252,15.7207,2.4786,11.2562,g
19.4926,11.1475,2.4232,83.3232,g
42.169,19.9739,2.5139,5.1421,g
88.4501,21.148,3.4555,0.762,g
30.7238,26.8029,2.9727,22.799,g
66.1759,32.9783,3.37,0.429,g
62.7922,18.4786,2.857,0.368,g
28.0975,18.205,2.7011,26.735,g
82.2445,25.5172,3.5323,2.889,g
38.8344,11.4116,2.711,8.4716,g
34.9976,10.432,2.4914,9.4498,g
88.5482,34.2291,3.4583,1.4057,g
20.89,9.8119,2.2601,37.2203,g
105.399,18.8615,2.7451,12.071,g
81.5248,35.3152,3.5215,4.049,g
33.357,18.8499,2.5527,15.405,g
28.972,12.7592,2.5955,10.5327,g
46.2731,20.8327,3.4422,2.9498,g
31.5911,10.5484,2.4526,27.1412,g
21.2638,12.3586,2.2613,10.85,g
109.231,19.0886,3.2253,4.305,g
34.1079,31.9294,3.5937,57.0274,g
17.1061,11.2189,2.1553,0.3185,g
44.1526,15.0774,2.7312,10.434,g
40.905,26.9542,3.008,18.15,g
56.066,18.1029,2.8672,3.0836,g
86.9585,33.0357,3.5415,0.296,g
36.8508,19.8903,2.7697,60.3897,g
25.3624,11.2635,2.6721,0.964,g
31.4759,22.0192,2.8439,40.964,g
74.6311,33.7836,3.1666,28.3058,g
51.2309,16.2157,2.7003,10.5101,g
95.3181,35.3184,3.7552,5.0683,g
28.2704,19.3564,2.5682,11.4878,g
105.498,24.5667,3.2654,0.965,g
18.3601,12.5485,2.5004,9.025,g
28.5282,7.7124,2.3181,21.4331,g
29.9126,15.0223,2.7135,2.5305,g
40.2136,19.8464,3.145,1.5993,g
37.4523,18.9754,2.7054,13.1409,g
91.5247,18.0323,2.8603,5.0549,g
167.274,40.9177,3.1045,14.111,g
47.0642,22.5286,3.2863,4.411,g
50.2003,22.3679,3.1778,12.513,g
22.9768,14.9438,2.5353,2.625,g
61.2341,12.9794,2.941,5.7324,g
93.8711,41.0984,4.0372,3.2,g
73.5502,30.8918,3.4502,2.0523,g
24.2239,0,2.2028,90,g
53.6197,17.5723,2.6201,5.4254,g
24.4714,0,2.0273,43.301,g
43.6077,15.3298,2.7818,11.5544,g
24.5455,15.9583,2.3589,35.1981,g
87.5724,30.8293,3.8825,5.917,g
54.2229,22.3161,3.3312,7.4935,g
21.5228,11.9547,2.4949,4.725,g
63.4156,23.3802,3.2537,5.719,g
49.0132,18.0986,2.9472,4.9034,g
75.8726,40.5638,3.3515,7.21,g
76.6189,22.4543,3.6042,1.2024,g
50.4384,16.4738,2.7597,6.013,g
35.5935,25.3124,3.2638,10.241,g
33.1342,15.7709,2.4456,22.9622,g
24.3173,14.045,2.3493,2.0464,g
64.054,22.9365,2.9566,4.1447,g
23.133,8.7943,2.2856,12.164,g
20.1959,12.7303,2.2889,26.193,g
90.3757,22.9848,2.9863,7.803,g
36.4971,18.596,2.6924,7.444,g
40.7829,21.4984,3.049,2.011,g
18.7599,12.6422,2.4479,18.587,g
35.7817,24.5512,3.2838,1.5398,g
39.87,14.241,2.4969,20.4225,g
20.5155,11.8943,2.2405,82.7705,g
32.2216,17.854,2.8357,26.4593,g
29.5501,7.8658,2.3483,17.6342,g
90.5978,33.2497,3.3461,8.936,g
23.4801,0,2.1414,63.095,g
26.497,23.1468,2.8689,34.7446,g
74.2876,25.8976,3.458,7.3272,g
83.0942,27.4695,3.431,1.763,g
90.2566,32.1569,3.6228,1.8578,g
39.7354,17.432,2.7892,0.256,g
27.5207,16.2717,2.5735,6.7,g
88.9912,20.9955,3.1874,1.121,g
26.6961,17.6852,2.5988,50.74,g
107.602,27.1905,3.5818,0.715,g
29.5329,6.4357,2.2148,37.7654,g
32.8666,17.7862,2.3683,58.601,g
32.2076,15.2769,2.6785,9.736,g
42.6021,12.401,2.2516,6.8576,g
81.0136,16.0319,2.8976,1.364,g
36.5468,21.9981,2.5575,7.4566,g
45.6044,20.4882,3.1471,0.963,g
39.2823,24.2288,3.1455,1.7762,g
19.2566,15.5684,2.3883,39.924,g
78.2012,23.7459,3.5043,2.603,g
20.1382,19.4543,2.2636,17.612,g
52.2667,16.7824,2.8739,7.085,g
19.9107,9.4678,2.3997,8.044,g
18.1612,10.5902,2.301,8.38,g
18.0731,11.5841,2.4125,9.6089,g
87.024,27.1425,3.7084,0.279,g
79.5573,32.6225,3.0504,1.0618,g
74.6083,21.0485,3.2714,0.1577,g
28.0462,15.1104,2.7218,26.6013,g
34.5863,18.9014,2.8639,22.696,g
50.0677,17.6383,2.8052,21.887,g
36.7172,23.8754,3.2685,3.0427,g
66.8153,21.9456,3.1818,9.1974,g
33.9349,14.5479,2.5478,8.1657,g
28.7485,9.6862,2.4108,1.068,g
67.7351,21.1326,3.2353,2.6774,g
85.6354,36.3469,3.6848,4.0749,g
