@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
0,2.1319,48.9671,g
19.3644,3.1517,4.1472,g
11.939,2.0394,59.206,g
19.4357,2.5465,0.391,g
13.2506,2.6042,12.632,g
18.5031,2.791,17.5095,g
24.516,2.7843,8.269,g
17.7526,3.2418,0.0253,g
10.6422,2.1673,33.034,g
10.3094,2.2613,69.277,g
25.2966,2.7749,10.9353,g
6.7773,2.1658,40.2519,g
11.1478,2.4502,66.01,g
15.7798,3.0007,13.029,g
24.2545,2.8388,30.43,g
24.7773,3.3432,8.624,g
21.0559,2.8597,88.2338,g
18.6517,2.6716,14.4261,g
12.7818,2.5905,9.754,g
14.083,2.7734,0.294,g
7.1998,2.0512,64.912,g
23.1547,3.5464,1.516,g
11.8873,2.4631,25.929,g
41.3571,3.5961,2.816,g
17.5314,3.0402,11.7482,g
12.9598,2.5676,2.4627,g
21.7998,3.0172,7.5468,g
16.6392,2.847,16.762,g
17.7096,2.5922,8.284,g
12.7595,2.4074,33.7292,g
20.4082,3.1411,10.364,g
19.3449,2.6594,41.605,g
14.7528,2.3589,10.066,g
19.0017,2.6799,62.781,g
14.6584,2.9227,3.4252,g
17.3862,3.1515,0.8525,g
10.8926,2.586,1.2447,g
32.9969,3.7322,0.034,g
11.9624,2.07,23.711,g
6.3501,2.1351,39.389,g
20.7167,3.1128,2.106,g
23.3716,3.2887,5.406,g
9.4121,2.2577,53.7691,g
9.2676,2.4048,1.0037,g
15.7963,2.7336,3.388,g
19.6763,2.6117,6.733,g
21.2871,2.4935,10.285,g
19.254,2.7882,3.7064,g
28.4289,3.6073,2.012,g
9.5045,2.2405,63.5975,g
23.7479,3.1433,13.1944,g
14.2297,2.7292,3.1825,g
29.5979,3.3576,7.5904,g
36.9134,3.6716,0.552,g
27.6992,2.9921,22.201,g
13.9882,2.601,8.936,g
20.694,2.851,16.405,g
28.6463,3.6016,5.123,g
30.4227,3.2921,4.047,g
21.6769,3.033,1.1935,g
6.5579,2.2967,6.62,g
17.929,2.6479,22.4192,g
40.7292,3.6723,1.385,g
25.9875,3.7035,0.216,g
23.6269,3.3415,12.3916,g
7.3893,2.0473,81.2154,g
42.3175,3.9704,5.913,g
10.2771,2.2082,67.16,g
22.0816,2.7616,41.911,g
19.4653,3.0704,5.2636,g
23.0285,3.1713,0.593,g
12.4606,2.4289,8.891,g
30.9379,3.3908,0.0857,g
16.453,2.8448,8.536,g
16.6858,2.9991,1.7337,g
14.648,2.5384,0.5826,g
26.609,3.2316,4.319,g
20.5216,2.5533,80.2307,g
21.2597,3.0156,16.397,g
14.9545,2.4306,17.559,g
20.5632,2.977,5.8671,g
45.5174,4.2157,1.4735,g
16.1197,2.5905,7.357,g
20.1242,2.5563,62.3504,g
10.449,2.1351,10.313,g
15.6826,2.734,4.042,g
10.1961,2.4401,28.938,g
20.2164,3.1235,6.4861,g
12.4485,2.301,55.5217,g
18.5697,2.7131,26.8293,g
7.2685,2.0394,11.756,g
20.2453,2.7336,9.4384,g
60.6173,4.3462,1.554,g
32.7777,3.7263,4.6221,g
11.5781,2.0434,80.0492,g
15.5345,2.7173,29.837,g
22.3265,2.9245,0.691,g
7.483,2.3107,25.1342,g
18.9649,3.0586,4.4572,g
10.4927,2.273,78.021,g
12.5048,2.5581,18.7509,g
11.5562,2.0774,12.23,g
22.7229,2.7193,18.879,g
30.7338,2.9358,7.91,g
7.424,2.3314,56.146,g
11.909,2.4541,47.0555,g
12.7613,2.4646,20.523,g
24.7563,3.1543,3.5131,g
23.0023,2.7835,2.0888,g
11.0487,2.4141,3.104,g
25.0038,2.9741,2.292,g
10.9174,2.3263,6.076,g
23.1211,3.0613,11.9037,g
10.9271,2.4322,0.3841,g
26.0164,3.3832,4.9638,g
11.9704,2.4541,18.8968,g
21.9184,2.9358,22.426,g
32.7119,3.6197,3.4717,g
10.4081,2.3598,19.9398,g
27.8652,3.279,87.3749,g
15.6218,2.7486,6.6996,g
16.1708,2.7578,31.5548,g
20.9121,2.7727,27.0291,g
23.161,2.8109,7.9012,g
18.4387,3.1173,1.048,g
17.4475,2.8041,3.713,g
46.4634,4.0313,3.503,g
16.9787,2.9151,14.6972,g
21.1167,3.3867,10.241,g
9.5338,2.4141,11.2044,g
13.4473,2.7447,0.8956,g
11.8845,2.2636,40.449,g
9.4136,2.4843,16.0043,g
42.428,4.1425,2.217,g
10.6681,2.3747,35.542,g
28.8317,2.9969,9.023,g
6.4967,2.1717,10.167,g
11.8232,2.4472,7.418,g
10.9402,2.2,47.048,g
9.9292,2.2672,24.0767,g
15.7439,2.4314,21.6049,g
53.3001,4.3727,1.5862,g
21.9532,2.792,49.689,g
24.0205,3.745,1.963,g
18.7861,2.639,25.139,g
26.0823,2.9987,26.688,g
12.0088,2.4786,5.3152,g
7.0275,2.2978,57.9071,g
23.4002,3.4076,0.7867,g
15.9965,2.7097,6.304,g
18.1687,2.9151,26.547,g
11.9031,2.3936,57.6366,g
19.5101,2.7431,85.3717,g
10.6294,2.3766,37.8225,g
18.3794,2.8987,7.3061,g
10.0389,2.4541,8.9499,g
10.1009,2.2355,5.5012,g
23.0171,2.6762,22.3488,g
20.7487,2.9472,30.388,g
22.2206,2.6207,18.962,g
17.1108,2.7723,1.76,g
18.1795,2.7271,13.5225,g
27.7174,3.4689,5.1684,g
17.4512,2.6758,2.912,g
21.3117,2.798,23.4357,g
6.9948,2.2055,6.208,g
14.8969,2.5231,28.351,g
14.9967,2.8454,7.478,g
55.923,4.1876,2.423,g
11.4371,2.5126,22.598,g
27.2913,3.3748,5.219,g
17.7527,2.6875,25.9457,g
13.8858,2.6248,0.2906,g
10.076,2.3139,16.59,g
16.3666,2.6875,21.0153,g
18.0517,2.5911,24.732,g
17.3891,2.8837,2.2087,g
11.356,2.4249,49.2234,g
10.6094,2.4014,74.8176,g
7.4377,2.1717,36.0106,g
8.9355,2.3324,25.8139,g
32.6518,3.541,2.123,g
11.6609,2.2601,87.5679,g
18.5233,3.0099,1.4485,g
12.8924,2.3107,74.343,g
11.3663,2.2822,62.4135,g
11.5851,2.4533,35.088,g
18.8015,2.9435,72.4556,g
6.7475,2.1189,43.607,g
17.5462,2.8633,39.9687,g
7.4793,2.1717,76.6555,g
20.0943,2.752,13.034,g
25.0761,3.143,10.39,g
10.0227,2.2945,61.973,g
20.242,2.6042,62.537,g
11.6231,2.3793,1.44,g
10.8869,2.601,7.6092,g
21.5951,3.1198,8.909,g
7.3926,2.2707,9.894,g
12.6478,2.4983,3.6931,g
13.7628,2.5231,4.078,g
21.2047,2.9039,1.153,g
7.2035,2.1189,1.2268,g
31.0932,3.764,5.822,g
12.69,2.4014,1.3823,g
12.1304,2.4289,18.331,g
17.7577,2.8497,28.5766,g
25.18,3.2694,7.9764,g
10.8291,2.3811,12.969,g
9.4805,2.2648,3.5371,g
27.0816,3.2598,0.558,g
14.7154,2.4579,53.449,g
21.5693,3.5101,2.622,g
19.355,2.7505,0.685,g
13.7197,2.8727,0.625,g
24.8174,3.3241,15.898,g
11.0796,2.1717,37.9872,g
25.6783,3.2604,58.6756,g
22.1387,2.8748,20.5966,g
6.9523,2.3334,8.393,g
23.9456,2.8777,18.185,g
11.0188,2.281,11.3678,g
10.0137,2.3664,1.334,g
17.667,2.6561,13.47,g
57.3144,4.3656,6.803,g
8.9799,2.4609,13.7763,g
11.6292,2.2418,20.956,g
28.5152,2.8564,3.196,g
18.9436,3.125,1.6831,g
11.1055,2.1287,15.001,g
59.6147,3.4092,25.1567,g
16.5232,2.4005,15.228,g
27.6954,3.4634,5.352,g
14.851,2.6604,49.512,g
17.1661,2.7206,4.6448,g
16.9195,3.1407,0.386,g
10.5765,2.3444,46.9743,g
0,2.2565,28.019,g
55.5265,4.4051,0.465,g
11.6274,2.5563,22.822,g
15.9104,2.5099,1.8931,g
30.5758,3.2155,0.4788,g
17.7236,2.7016,12.113,g
24.1665,3.2583,0.087,g
9.8151,2.3683,15.387,g
14.2649,2.4786,23.678,g
29.3315,3.3114,0.1495,g
19.6392,2.871,11.217,g
20.7244,3.2195,3.675,g
12.2035,2.3314,5.9483,g
22.0433,2.8245,0.3291,g
13.3291,2.6547,18.1339,g
12.263,2.4014,36.69,g
11.11,2.3701,17.483,g
33.8737,3.6342,2.058,g
12.7377,2.7193,18.274,g
31.0659,3.2227,9.3521,g
16.7042,2.6826,29.5127,g
11.7368,2.5192,10.349,g
7.3075,2.3444,5.242,g
45.6669,3.9547,3.0301,g
11.8617,2.6762,28.0357,g
29.9861,3.399,3.801,g
16.7819,2.3128,13.1411,g
29.8257,3.3817,5.256,g
21.3398,2.7857,1.343,g
16.0546,2.7745,8.0786,g
17.4341,2.5004,40.433,g
20.3066,2.5786,3.5901,g
20.001,3.2281,3.1846,g
6.8412,2.1021,41.1319,g
17.7624,2.6689,38.222,g
16.1986,2.4786,11.6155,g
19.0829,2.9098,13.057,g
16.4117,2.357,1.9502,g
19.4966,2.4814,43.6657,g
34.8438,3.7149,4.366,g
9.7056,2.4023,32.816,g
12.9078,2.2122,5.1628,g
11.8997,2.1156,16.706,g
11.0212,2.5198,5.8091,g
25.1393,2.9798,11.808,g
11.4872,2.2504,42.081,g
15.9078,2.4433,31.0686,g
11.0064,2.3414,2.313,g
26.1718,3.0699,1.151,g
7.2941,2.0737,84.1758,g
17.193,2.3636,18.4088,g
15.0191,2.2683,65.2488,g
26.6051,3.2982,0.87,g
26.329,3.2497,1.9214,g
15.745,2.5165,11.976,g
11.3751,2.2889,33.8245,g
7.4291,2.0774,80.829,g
11.7668,2.1477,45.584,g
26.6843,3.3079,2.6208,g
33.5175,3.7096,8.8927,g
11.2947,2.1383,54.087,g
17.8766,2.4108,65.882,g
18.7977,3.1942,4.216,g
23.9572,3.3429,12.8978,g
12.0527,2.49,0.929,g
14.8358,2.5244,5.741,g
9.738,2.3541,49.435,g
12.5474,2.6314,11.2284,g
9.8829,2.3086,10.3529,g
26.6286,2.9312,3.846,g
18.1874,2.5557,57.1013,g
15.4093,2.8642,6.5818,g
21.602,2.8943,7.888,g
16.1874,2.8435,0.6983,g
17.6052,2.4949,9.6844,g
9.4931,2.238,37.3241,g
17.4745,2.5296,15.939,g
24.4761,3.1207,2.4982,g
11.8145,2.6871,22.2935,g
20.2588,3.0846,0.9629,g
21.2824,2.7578,37.1307,g
13.396,2.5359,4.992,g
21.3708,3.0824,12.2597,g
28.6568,3.6747,5.285,g
16.456,2.5786,64.324,g
15.8567,2.7016,10.4907,g
22.6018,3.0204,8.918,g
21.54,3.1836,1.471,g
33.2279,3.4884,7.4612,g
18.7777,3.0141,36.426,g
14.0845,2.5569,3.18,g
11.0009,2.2822,69.1684,g
8.5395,2.3128,27.2483,g
24.9239,3.1106,2.643,g
15.0459,2.7976,4.5385,g
29.0237,3.1425,60.1912,g
20.9718,3.0598,4.336,g
38.5006,3.7091,4.861,g
7.2982,2.0737,37.395,g
12.6872,2.5521,28.4935,g
7.0241,2.3334,63.6689,g
13.6572,2.7206,25.123,g
25.2353,3.2718,18.905,g
18.6641,2.3664,6.83,g
12.3475,2.6405,1.124,g
16.3967,2.968,18.2815,g
16.7437,2.4564,21.088,g
22.1024,2.828,87.9282,g
11.9063,2.8612,2.85,g
18.5682,2.8445,15.939,g
16.4298,2.5058,12.9854,g
12.5617,2.4698,24.9379,g
15.7602,2.444,55.1338,g
38.67,3.8574,1.421,g
18.3727,2.9378,3.7819,g
28.965,3.0822,19.6508,g
9.4543,2.2148,4.141,g
9.7177,2.3636,7.346,g
19.5505,2.972,1.9962,g
15.6921,2.5977,11.546,g
9.4958,2.2923,28.986,g
18.2407,2.6928,7.116,g
13.3139,2.5999,0.408,g
18.5073,3.0959,4.86,g
16.5335,2.5152,39.323,g
20.8053,2.8932,7.6688,g
9.4718,2.3201,4.383,g
19.0469,2.6826,39.096,g
33.0604,3.8316,2.312,g
10.2127,2.2889,32.911,g
13.7923,2.7597,18.51,g
21.0274,2.8648,59.259,g
25.5877,3.393,3.237,g
17.1218,2.4997,46.5411,g
0.0049,2.2055,40.3261,g
10.9426,2.1319,21.8775,g
21.3825,2.7941,0.428,g
16.6928,2.5599,40.633,g
10.8785,2.2577,19.7637,g
23.3519,2.6026,27.897,g
27.0886,2.9393,43.0747,g
25.1626,3.3698,3.636,g
27.2418,3.5735,1.548,g
47.763,3.9472,4.456,g
11.555,2.5321,12.8796,g
11.1238,2.1673,18.272,g
16.711,2.6196,31.366,g
31.0123,3.1564,4.728,g
18.8009,2.9082,5.538,g
11.8362,2.3892,78.901,g
12.1042,2.3414,2.843,g
21.2982,2.8466,8.758,g
28.2402,3.7542,0.358,g
22.6032,2.7348,59.415,g
15.3638,2.6628,14.16,g
32.9812,3.4344,5.902,g
39.0091,3.9111,0.675,g
7.1659,2.2055,88.4189,g
7.4713,2.1383,56.5174,g
19.2181,2.5453,2.288,g
34.3264,3.6075,4.712,g
23.1949,2.842,18.895,g
17.8928,2.6075,5.0486,g
38.3701,3.5868,0.864,g
18.2004,2.4857,58.144,g
6.9256,2.1945,24.9416,g
19.4994,2.8341,57.3468,g
24.4487,3.0011,15.4842,g
24.8455,3.0925,5.4962,g
13.6609,2.6821,5.433,g
15.7644,2.2648,21.9555,g
7.1927,2.0065,12.8604,g
7.0212,2.3404,49.587,g
21.9082,3.0461,2.635,g
17.0385,2.5422,6.432,g
9.3984,2.3962,10.2591,g
21.5212,3.3645,0.723,g
21.0421,3.063,4.457,g
13.5287,2.4108,40.1475,g
29.3458,3.218,0.3953,g
16.6696,2.3936,6.442,g
17.2705,2.5871,34.1301,g
32.8832,3.1329,6.9048,g
12.0319,2.2577,18.4433,g
22.9053,3.1074,20.0384,g
26.5143,3.0941,51.2616,g
55.4775,4.2314,2.468,g
18.3863,2.8963,5.11,g
32.4881,3.6949,11.533,g
20.7623,3.0722,2.3981,g
11.4773,2.2055,84.1434,g
6.9635,2.0512,21.9158,g
14.4003,2.7731,11.288,g
17.1019,2.7152,10.575,g
12.6979,2.4125,3.3863,g
29.1772,3.2499,17.622,g
8.0278,2.4793,25.5291,g
11.8757,2.4843,48.202,g
52.0891,4.2583,1.8848,g
19.755,2.8382,22.18,g
16.0027,2.4023,85.4811,g
15.57,2.7037,69.3668,g
16.8468,2.9162,2.5713,g
12.5178,2.2541,30.368,g
24.4418,3.5471,0.8541,g
10.5469,2.2201,16.005,g
27.305,3.3701,0.512,g
10.5592,2.1775,31.3229,g
28.6254,3.1816,0.261,g
29.6809,2.8463,3.2129,g
23.6757,3.1541,14.1288,g
16.9702,2.6566,0.2798,g
26.527,3.3859,5.919,g
24.1717,2.9857,5.928,g
51.3452,4.2024,10.395,g
9.8326,2.4472,0.265,g
18.8241,2.4616,3.533,g
21.1687,3.2084,0.013,g
24.719,3.3623,1.49,g
22.4036,2.9135,4.988,g
17.3463,2.6537,2.315,g
23.0203,3.2831,5.167,g
20.9643,2.7864,9.802,g
11.8254,2.2672,8.014,g
16.3198,2.5711,6.4229,g
26.9945,3.0856,6.6889,g
14.3772,2.5527,89.1761,g
16.8093,2.618,82.0874,g
12.4859,2.4749,3.0331,g
36.4316,3.8046,1.5254,g
17.0645,2.5321,21.5391,g
21.0853,2.6998,5.4315,g
24.1443,2.9795,4.947,g
15.9278,2.6444,25.6036,g
25.7795,3.2951,3.6339,g
10.6207,2.4878,23.553,g
19.4491,2.7745,0.134,g
21.0471,3.2591,11.15,g
8.9014,2.4502,44.14,g
9.6165,2.2541,84.6855,g
36.546,3.907,1.3581,g
15.99,2.5224,11.3396,g
17.8618,3.1178,7.6036,g
20.9794,3.0479,1.703,g
22.7652,3.0443,10.083,g
33.1844,3.3309,1.8497,g
23.4259,3.4132,2.411,g
0,2.0663,63.754,g
34.7437,3.547,3.551,g
21.9226,2.8899,0.6397,g
21.9899,3.2111,1.878,g
26.6129,3.4931,9.8964,g
8.0422,2.1271,13.2881,g
19.7303,2.9734,13.197,g
16.5183,2.5871,11.6029,g
7.4352,2.1945,60.197,g
16.4371,2.8588,2.6332,g
30.0387,3.1086,9.418,g
21.8588,2.8179,2.1198,g
9.2285,2.3738,9.183,g
15.5033,2.6618,20.2125,g
41.799,3.5201,0.4318,g
40.9327,3.9595,1.0007,g
44.6785,3.7402,2.042,g
11.6576,2.3865,35.411,g
17.9786,2.7059,4.111,g
14.4769,2.8473,9.2908,g
53.3671,4.3789,1.6793,g
32.6215,3.4793,43.6107,g
16.9069,2.9479,3.2728,g
24.285,3.2258,2.1269,g
66.4353,4.4152,0.108,g
0,2.1021,1.307,g
10.5018,2.1584,12.9692,g
32.6517,3.3011,2.7181,g
10.9231,2.5004,5.4907,g
18.4712,2.7143,14.0504,g
21.8554,3.1318,11.6197,g
35.1914,3.2819,2.245,g
27.244,3.1901,14.171,g
23.6253,3.0197,59.389,g
10.3005,2.3375,23.934,g
15.8934,2.7239,7.6374,g
11.22,2.2989,65.595,g
24.7669,3.2711,2.9174,g
14.8964,2.2934,36.8443,g
12.9342,2.4472,4.6452,g
27.5183,3.7277,2.8918,g
16.7207,2.7122,2.7439,g
17.89,2.9009,7.7249,g
16.9004,2.8096,12.8885,g
20.3999,2.6289,5.783,g
11.4555,2.3775,44.1008,g
13.7126,2.9253,6.7587,g
12.4647,2.281,40.1653,g
12.3816,2.404,69.7,g
16.4522,2.8901,7.443,g
15.501,2.6508,13.6657,g
30.4191,3.3685,10.3828,g
0,2.0663,14.407,g
23.4741,3.0993,2.6617,g
11.3488,2.5949,2.366,g
18.6156,2.8065,0.72,g
23.8555,3.3173,5.462,g
15.0721,2.7807,14.263,g
24.4487,3.34,11.12,g
17.4634,2.6839,9.1044,g
17.0712,2.6196,15.8654,g
7.0144,2.2266,3.82,g
20.1643,2.6551,7.0357,g
9.1501,2.4914,4.8437,g
12.6984,2.5391,21.5727,g
14.9597,2.3086,29.987,g
24.6282,3.4084,9.3943,g
6.5944,2.1717,11.6635,g
29.6975,3.3304,1.464,g
22.049,3.0849,7.459,g
46.4076,4.1774,2.833,g
20.6811,3.1963,6.944,g
12.9344,2.3086,9.1317,g
10.8527,2.1775,20.124,g
15.9993,2.4955,15.277,g
24.6901,3.0552,19.309,g
15.5086,2.786,1.7099,g
9.0892,2.3784,2.376,g
38.2401,3.3595,6.526,g
14.9489,2.3149,4.087,g
7.1644,2.1658,79.154,g
9.966,2.2683,14.518,g
21.7195,2.8932,18.596,g
11.1372,2.601,19.0052,g
23.3478,2.9098,1.7181,g
9.4513,2.3032,49.037,g
24.7023,3.4501,2.797,g
19.0951,3.0037,60.676,g
32.9765,3.683,16.085,g
17.5801,2.6915,4.9361,g
14.4969,2.8454,4.1593,g
16.8387,3.0874,9.6532,g
10.5668,2.1351,51.288,g
16.4992,2.721,17.512,g
7.1413,2.0917,82.6073,g
29.1223,3.8676,1.8365,g
11.4809,2.4005,1.363,g
10.7678,2.2,44.1499,g
14.2815,2.4706,5.4415,g
15.9478,2.9861,3.751,g
17.0523,2.8957,6.165,g
15.7955,2.6527,5.343,g
11.8501,2.4346,9.7647,g
13.6043,2.8808,1.741,g
19.8502,2.6493,36.245,g
20.8056,2.7727,19.937,g
9.624,2.2095,7.096,g
21.2562,3.3684,0.1363,g
8.6015,2.404,6.325,g
24.5299,3.1995,4.654,g
23.7462,3.4542,2.617,g
40.7553,3.0308,30.6078,g
13.6672,2.4886,19.803,g
22.2678,3.4429,2.13,g
14.1856,2.7745,19.1473,g
16.6027,2.5447,3.873,g
44.0574,4.033,9.7698,g
30.646,3.6466,4.1261,g
18.069,2.8338,0.699,g
53.8539,4.4168,1.971,g
10.3391,2.4306,30.0704,g
18.7901,3.1214,4.7763,g
6.8796,2.0737,57.837,g
6.9833,2.1889,21.319,g
16.0602,2.3936,84.1374,g
11.829,2.0881,70.514,g
18.4051,2.5453,29.556,g
24.8292,3.3153,0.139,g
21.4058,3.2929,1.277,g
29.5493,3.2041,3.808,g
17.642,2.4401,23.0778,g
14.2061,2.7931,1.4627,g
12.9009,2.4472,26.4601,g
9.2915,2.3847,40.6189,g
12.6227,2.4735,31.933,g
24.6827,3.363,3.3709,g
23.7964,3.3493,0.5748,g
12.1944,2.07,24.8636,g
14.3749,2.8615,14.32,g
24.4712,2.776,9.802,g
19.0992,2.6263,11.0676,g
59.0426,4.3359,1.7267,g
22.6585,3.2048,3.4898,g
19.4423,2.7033,0.1159,g
12.9114,2.541,32.021,g
15.8391,2.7585,2.2764,g
16.1087,2.6279,2.6246,g
20.3847,2.6656,63.492,g
28.0085,3.3472,3.972,g
20.6391,2.3927,37.841,g
10.8242,2.179,5.904,g
7.0857,2.4082,11.804,g
18.1419,2.7122,4.5201,g
23.2233,2.989,12.603,g
34.6534,3.9308,1.3818,g
14.58,2.6355,17.282,g
31.0313,3.2848,9.2693,g
25.4177,3.1181,1.075,g
14.0189,2.6345,2.3372,g
14.8567,2.7694,1.2306,g
16.7829,2.9836,1.5129,g
7.4659,2.5132,37.469,g
35.969,4.0645,0.614,g
25.7911,2.9457,1.0501,g
13.547,2.7328,6.2452,g
12.0626,2.3064,18.549,g
21.7885,3.1421,11.6577,g
17.7029,2.4706,20.1636,g
15.2077,3.0643,0.054,g
32.0426,3.0986,34.586,g
26.7256,3.7367,0.467,g
21.8545,3.1297,7.243,g
12.4907,2.3043,57.3209,g
24.002,3.066,22.0152,g
12.4181,2.6238,10.7331,g
11.3551,2.0917,58.035,g
