@relation magic

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
6.9613,2.248,18.7187,g
22.7219,3.3004,0.647,g
31.9009,3.5653,11.6075,g
16.6027,2.5447,3.873,g
14.2671,2.7896,14.4244,g
11.5562,2.0774,12.23,g
18.778,2.6107,6.6995,g
21.527,2.6781,11.877,g
17.466,2.5611,70.0002,g
36.4316,3.8046,1.5254,g
18.2599,2.7694,2.646,g
24.5762,3.0772,4.104,g
10.1784,2.3414,13.928,g
13.1662,2.658,11.2076,g
27.6942,3.1252,3.086,g
19.0726,2.6191,81.6368,g
26.6736,3.5756,4.036,g
14.9097,2.4232,59.4506,g
21.5054,3.1633,8.1336,g
21.5114,2.9722,2.857,g
30.3507,3.2045,2.57,g
10.7828,2.3997,25.087,g
39.5044,4.0087,8.5037,g
31.0539,3.6055,1.513,g
23.5413,3.1749,8.5332,g
15.2017,2.2577,80.5999,g
21.5734,3.0368,4.202,g
35.612,3.2838,0.106,g
0,2.0663,63.754,g
12.3586,2.2613,10.85,g
20.0392,3.1555,9.599,g
17.2927,2.6258,33.07,g
10.2552,2.2014,18.066,g
12.2904,2.4691,4.7018,g
8.9051,2.2753,52.542,g
15.287,2.4807,15.4535,g
7.2402,2.0273,23.962,g
22.8371,3.03,0.922,g
15.7207,2.4786,11.2562,g
55.923,4.1876,2.423,g
13.8368,2.8202,5.5596,g
15.2252,2.6279,50.002,g
12.1946,2.4624,39.315,g
17.1392,2.7324,16.7134,g
29.8525,3.8447,4.9318,g
10.5384,2.3701,68.5256,g
20.7543,3.3033,8.3432,g
21.8669,2.702,8.293,g
10.3507,2.2253,34.485,g
17.8838,2.8035,6.35,g
8.5484,2.3953,25.4615,g
19.63,2.8149,18.513,g
15.7709,2.4456,22.9622,g
6.2873,2.3139,19.7509,g
7.4775,2.1287,43.7141,g
10.3364,2.317,30.6008,g
9.577,2.3664,13.935,g
10.056,2.3233,35.913,g
16.0478,2.4166,52.521,g
17.0073,2.5982,0.4079,g
21.1078,3.2783,2.979,g
32.1129,3.2679,25.0566,g
18.8631,2.8817,16.104,g
30.699,3.9531,2.4052,g
12.0315,2.5366,15.928,g
16.5478,2.404,36.9723,g
11.8178,2.3551,65.013,g
17.7874,2.841,2.425,g
18.7027,2.6508,11.322,g
19.2817,2.6375,77.5379,g
12.8508,2.2833,10.7186,g
23.4034,3.1768,12.867,g
16.6648,2.8079,23.618,g
15.542,2.7177,6.2132,g
16.2578,2.7308,17.671,g
16.7597,2.7828,14.834,g
17.664,2.912,10.237,g
17.0671,2.7767,2.98,g
15.164,2.708,14.1753,g
17.2814,2.7376,17.504,g
19.4941,2.8522,8.8963,g
16.4605,2.7003,32.0104,g
13.9899,2.6556,4.752,g
27.7342,3.3879,0.897,g
28.563,3.4475,1.926,g
16.1461,2.3901,25.299,g
10.9386,2.4409,34.667,g
10.8861,2.1569,43.273,g
21.688,2.7727,17.9289,g
19.1658,2.6498,27.0844,g
11.6358,2.1804,35.694,g
16.6515,2.7059,43.177,g
10.812,2.2304,74.454,g
17.8139,2.7835,0.831,g
12.1334,2.3729,1.575,g
21.3318,3.2991,4.5769,g
24.2483,3.3863,1.022,g
27.2533,3.1582,66.846,g
29.6566,3.6303,7.6188,g
10.2315,2.2135,47.2633,g
15.7524,2.9501,3.764,g
30.7721,3.2463,3.3996,g
22.3774,2.7723,80.8951,g
22.3306,3.235,8.326,g
15.2367,2.4997,10.312,g
12.5417,2.3294,30.572,g
13.6043,2.8808,1.741,g
12.7318,2.4579,6.261,g
10.5738,2.1351,39.912,g
17.715,2.6758,11.018,g
10.4523,2.3149,19.258,g
19.1173,2.5224,11.766,g
18.2552,2.8146,15.298,g
24.8276,2.9643,8.441,g
8.8102,2.3865,3.198,g
15.1319,2.567,11.6482,g
26.6033,2.9186,17.8697,g
16.356,2.6716,13.8,g
10.7911,2.1089,11.7248,g
18.4805,2.9408,2.6896,g
15.1237,2.5447,18.8584,g
40.6609,3.3775,0.546,g
11.6192,2.2999,80.0642,g
17.7167,2.7312,50.8703,g
9.648,2.4935,44.3455,g
15.6747,2.8519,1.9602,g
25.4444,2.8588,17.3992,g
13.0779,2.5051,17.6252,g
23.0276,2.9908,15.2905,g
13.511,2.4735,3.9151,g
19.1164,3.123,0.2752,g
29.5096,3.8065,5.4802,g
24.6528,3.1348,0.1023,g
11.2268,2.2055,31.0926,g
10.1183,2.2279,34.186,g
38.4914,3.3803,27.0741,g
11.8438,2.5563,5.2526,g
22.4826,2.9159,7.226,g
31.1777,3.4894,6.7811,g
16.679,2.4624,11.79,g
21.0442,2.6968,15.591,g
7.4171,2.2683,79.386,g
14.7841,2.3664,42.763,g
20.7916,2.7037,1.7477,g
24.6175,3.1477,7.0799,g
12.6122,2.6439,2.995,g
13.3094,2.8195,8.079,g
17.0601,3.0523,7.6086,g
25.3623,2.7059,1.0329,g
20.8631,3.2208,2.6359,g
21.7384,3.4041,0.219,g
7.2654,2.0626,66.693,g
34.762,3.5437,4.6324,g
16.7332,3.0506,6.1251,g
10.3691,2.3541,4.135,g
20.0816,2.9738,1.861,g
15.0397,2.4654,13.323,g
9.9404,2.4306,29.98,g
14.9219,2.6484,5.8992,g
16.8468,2.9162,2.5713,g
15.3443,2.4533,25.192,g
15.9401,2.6201,33.2818,g
22.2858,2.946,5.2872,g
0.0001,2.2443,81.2738,g
20.7548,3.0434,6.941,g
20.8356,2.932,12.322,g
12.5732,2.6972,10.829,g
10.5813,2.2967,35.4214,g
16.941,2.6444,6.235,g
27.4454,2.7608,1.3258,g
16.0929,2.4433,23.468,g
9.5535,2.2776,83.93,g
20.1733,2.5397,30.557,g
7.0922,2.2082,13.7571,g
11.7799,2.0881,61,g
17.4599,2.6149,79.507,g
11.0775,2.1945,68.4457,g
20.8679,3.2515,0.123,g
13.8484,2.3646,4.458,g
10.8812,2.2799,13.0028,g
11.1994,2.6325,11.3232,g
31.0481,3.5175,5.0286,g
15.5105,2.2695,64.1895,g
14.544,2.4639,37.3772,g
10.1039,2.3522,83.2347,g
20.5861,2.8865,1.638,g
15.0075,2.6037,89.502,g
24.1443,2.9795,4.947,g
23.0745,3.088,1.8163,g
27.3622,3.5549,12.3377,g
9.309,2.238,33.547,g
23.9551,3.0894,0.1561,g
8.7535,2.4314,8.4594,g
26.7411,3.4593,0.572,g
40.3261,3.6494,1.7505,g
28.337,3.4989,1.762,g
11.1673,2.3201,38.769,g
25.6288,2.9857,1.7715,g
14.9132,2.5434,5.736,g
13.7876,2.8466,2.938,g
20.8675,3.0118,1.8662,g
18.7916,2.616,87.3998,g
13.5103,2.633,0.2733,g
26.1979,2.7608,41.8876,g
16.9678,2.8751,10.961,g
17.2468,3.0088,3.265,g
10.8702,2.1732,27.583,g
16.5781,2.6503,38.7226,g
20.7243,2.6693,1.3953,g
14.1394,2.8072,11.399,g
42.3899,3.3718,64.0988,g
39.3477,3.6396,6.658,g
17.3154,2.3847,35.3545,g
34.0783,4.0022,0.851,g
11.1155,2.1508,79.334,g
24.8864,3.3198,4.418,g
7.2284,2.0986,22.516,g
11.5525,2.3979,44.277,g
0,2.1508,46.1424,g
7.2028,2.1889,28.062,g
12.9505,2.2201,45.055,g
26.9664,3.2015,1.1676,g
9.9143,2.3464,22.0158,g
19.6573,3.223,2.954,g
18.5148,3.0109,14.577,g
17.9912,2.721,2.701,g
15.2872,2.6968,2.4997,g
12.3502,2.317,53.718,g
37.189,3.5912,5.1993,g
27.216,3.8374,5.1219,g
32.1497,3.2784,12.4702,g
30.3894,3.8874,0.6946,g
28.1953,3.3085,4.71,g
15.9104,2.5099,1.8931,g
42.5267,3.324,3.329,g
14.2087,2.4942,1.359,g
24.93,3.1235,2.245,g
17.6144,2.679,5.5823,g
6.9229,2.3701,29.3704,g
16.0609,2.2368,45.687,g
20.2164,3.1235,6.4861,g
10.3837,2.1833,49.667,g
16.3144,2.6425,19.517,g
9.3234,2.4691,19.042,g
15.596,2.6642,0.9472,g
9.4543,2.2148,4.141,g
16.2989,2.5593,8.793,g
0,2.0512,77.229,g
6.7361,2.1156,60.3918,g
27.8147,3.0894,43.7444,g
10.818,2.3243,76.9471,g
21.1968,3.0904,1.135,g
10.0384,2.2188,26.688,g
12.2962,2.2878,79.211,g
39.4297,3.7198,12.8638,g
39.6402,3.243,22.571,g
27.6832,3.2262,10.685,g
18.2304,3.2549,4.4339,g
27.9276,3.0416,1.202,g
22.4208,2.6758,40.2357,g
16.2858,2.527,50.7377,g
20.1391,2.8666,7.611,g
12.9157,2.4983,37.039,g
25.5058,2.8363,27.256,g
13.6784,2.5635,18.3564,g
15.4898,2.6726,34.0416,g
19.4567,3.1486,2.8997,g
18.7936,2.5058,42.79,g
64.5654,4.1987,53.79,g
6.8428,2.0737,61.5734,g
17.8914,2.9445,7.615,g
17.4607,2.8274,5.3213,g
43.6324,2.8335,4.314,g
27.8899,3.1882,2.956,g
11.6845,2.3375,7.208,g
31.6236,3.2924,20.7695,g
14.4663,2.9722,3.9724,g
32.3334,3.8482,1.0326,g
18.562,2.9219,8.016,g
14.6751,2.5132,17.4089,g
14.115,2.6527,0.091,g
53.3001,4.3727,1.5862,g
31.2913,3.8822,3.6433,g
12.1154,2.4338,3.6518,g
10.8292,2.3522,32.589,g
24.94,3.4357,9.941,g
17.0462,2.8231,81.589,g
11.7724,2.0473,9.0054,g
13.1936,2.4158,15.0459,g
14.6607,2.5717,18.3184,g
16.222,2.8543,14.572,g
12.7453,2.3627,1.19,g
31.3388,3.4378,7.0849,g
17.0527,2.7316,11.114,g
12.2973,2.6435,5.096,g
19.4357,2.5465,0.391,g
16.4712,2.2601,33.419,g
28.5152,2.8564,3.196,g
12.3616,2.6646,40.0613,g
20.3809,2.7197,47.397,g
11.3034,2.4935,19.4896,g
30.6558,3.2654,11.16,g
11.9106,2.4757,68.039,g
21.6234,2.9165,8.796,g
27.1606,3.1826,32.222,g
9.9971,2.3738,36.725,g
9.929,2.2055,42.856,g
24.5386,3.7146,1.607,g
20.0974,3.1647,1.2698,g
47.7498,4.3035,1.102,g
17.7835,2.9965,6.0049,g
20.4955,3.3085,3.584,g
11.6996,2.0233,79.5407,g
10.1804,2.233,71.1985,g
9.5854,2.2504,20.9266,g
12.5485,2.5004,9.025,g
19.7887,2.6112,39.6495,g
38.925,3.77,3.7384,g
12.2035,2.3314,5.9483,g
18.5091,2.8189,5.866,g
10.5903,2.4257,26.604,g
17.6995,2.3191,53.8203,g
32.3601,3.7994,6.69,g
24.6605,3.5077,2.5811,g
17.3361,2.7408,3.9385,g
13.6962,2.4878,27.43,g
18.0039,2.9279,7.802,g
10.9271,2.4322,0.3841,g
9.4474,2.3454,66.9996,g
8.6703,2.3551,5.0804,g
12.0311,2.4257,7.6823,g
23.3741,3.0092,3.1282,g
12.263,2.4014,36.69,g
30.1529,3.0624,1.7685,g
14.4679,2.3191,27.221,g
52.2707,3.7106,13.7,g
11.0904,2.2945,37.6063,g
20.001,3.2281,3.1846,g
7.4752,2.2889,2.105,g
16.5408,2.6015,48.7767,g
27.0197,3.5433,0.883,g
10.3855,2.2589,65.202,g
16.1704,2.3617,15.2811,g
17.2459,2.5366,26.4744,g
22.5457,3.3736,10.5073,g
15.7493,2.6781,1.1657,g
21.2562,3.3684,0.1363,g
16.7731,2.5058,62.628,g
23.2749,3.0631,5.467,g
10.0712,2.4289,10.378,g
27.4754,3.034,43.788,g
26.8262,3.7255,0.3395,g
16.4561,2.372,11.3951,g
16.5009,2.6112,24.91,g
6.6886,2.2343,12.001,g
25.0135,2.7892,35.915,g
10.9994,2.2109,28.599,g
11.0411,2.5658,9.2,g
13.3309,2.6138,17.981,g
13.9166,2.3655,78.069,g
10.1384,2.415,13.1194,g
18.346,2.918,8.966,g
11.9031,2.3936,57.6366,g
24.2468,2.7497,53.5987,g
24.8736,3.0394,0.966,g
22.9365,2.9566,4.1447,g
11.5763,2.0473,72.426,g
10.7634,2.2068,23.8976,g
15.2666,2.9175,2.6457,g
12.874,2.6474,6.308,g
31.682,3.4011,7.0441,g
13.4125,2.4241,17.8512,g
12.1154,2.6444,12.422,g
22.3456,2.6702,5.2528,g
12.7271,2.6637,8.1501,g
16.3478,2.9694,0.609,g
18.1419,2.6258,65.186,g
11.1475,2.4232,83.3232,g
31.5869,3.2449,36.155,g
26.8518,2.8794,87.6718,g
6.9885,2.5605,5.222,g
17.1788,2.485,0.9739,g
14.4022,2.5179,16.183,g
10.6335,2.281,22.674,g
32.661,3.8623,1.464,g
12.7839,2.6464,7.9881,g
14.8833,2.7727,3.757,g
15.2548,2.574,18.785,g
19.8181,2.6623,3.355,g
31.6251,3.894,1.649,g
9.5128,2.2934,73.975,g
20.5582,3.0775,4.13,g
57.3927,4.2401,2.931,g
28.7008,3.9116,1.1204,g
16.6339,2.7493,6.723,g
17.1381,2.4698,21.2129,g
12.5494,2.3464,21.788,g
14.3513,2.6684,3.542,g
39.4454,3.972,3.175,g
17.8008,2.9096,16.6113,g
25.6517,3.03,46.1539,g
26.1477,3.1999,2.377,g
17.3116,2.5717,20.6015,g
11.2396,2.2672,9.5667,g
64.7326,4.4401,3.934,g
12.5605,2.723,9.0544,g
12.7037,2.6675,9.78,g
17.1957,2.4456,37.141,g
7.3787,2.2999,47.741,g
23.1441,3.239,3.062,g
22.6803,2.9031,27.191,g
35.1622,2.7716,9.6533,g
11.9321,2.3483,38.2,g
13.9988,2.5599,12.4655,g
16.615,2.7649,9.621,g
16.2775,2.6522,27.835,g
21.924,3.258,0.3152,g
11.1088,2.238,56.0249,g
9.166,2.3454,8.4488,g
17.7426,2.8932,2.825,g
17.2262,2.8716,2.8883,g
23.0016,3.2234,2.359,g
10.3778,2.1847,20.212,g
12.1289,2.4728,1.407,g
0,2.1688,59.7983,g
25.0848,3.4646,1.194,g
11.7224,2.081,74.518,g
18.4596,2.6493,12.5618,g
17.4999,2.792,10.6685,g
14.3018,3.0689,2.319,g
18.5335,2.7084,4.218,g
20.8785,2.4639,0.8302,g
10.4706,2.1446,1.4342,g
13.3096,2.781,14.3144,g
11.6166,2.0434,29.266,g
14.9305,2.702,3.991,g
21.0836,2.9848,1.6086,g
25.7911,2.9457,1.0501,g
9.9741,2.2405,45.7173,g
16.0554,2.4208,11.3284,g
20.2488,2.8814,22.233,g
16.9694,2.8179,29.746,g
41.4855,3.8963,11.2356,g
11.4797,2.233,45.0711,g
14.8748,2.4346,20.997,g
28.5923,3.6254,0.098,g
13.2045,2.5717,2.748,g
7.2912,2.4116,0.589,g
27.269,3.0754,3.298,g
11.0835,2.1287,58.21,g
30.9205,3.1611,4.648,g
12.9288,2.4183,5.177,g
31.8033,3.4876,19.335,g
26.617,3.5064,3.431,g
21.148,3.4555,0.762,g
39.923,3.6541,14.1486,g
19.8953,2.5605,3.412,g
11.1225,2.3598,57.6127,g
11.4758,2.301,35.676,g
34.3769,3.6205,0.8126,g
13.5042,2.5635,2.867,g
19.7113,2.6551,7.946,g
18.1076,2.8896,10.575,g
17.0257,2.9167,10.463,g
21.1502,2.9085,3.613,g
17.6636,2.7007,12.117,g
11.6836,2.4031,29.1403,g
18.6711,2.9798,13.0647,g
23.1313,3.1678,0.29,g
14.2397,2.5315,1.1303,g
10.1348,2.3522,40.884,g
21.4064,2.8058,4.3,g
19.8149,2.7222,1.367,g
26.6843,3.3079,2.6208,g
17.6869,2.2613,82.2627,g
18.4786,2.857,0.368,g
16.1578,2.357,67.7358,g
14.6936,2.525,47.5368,g
32.5726,3.5434,2.331,g
23.5412,3.0175,39.615,g
23.2082,2.7878,2.135,g
0,2.0626,88.0912,g
17.081,2.721,15.9601,g
15.8013,2.4141,56.263,g
13.4122,2.5434,7.8933,g
20.7144,2.9004,3.762,g
12.9643,2.7206,23.478,g
19.0651,2.6857,32.814,g
38.6728,3.7577,0.42,g
9.4193,2.5792,10.3051,g
30.2434,3.763,0.7519,g
19.9066,3.0821,1.189,g
20.9799,2.6031,13.1428,g
29.2149,3.0927,9.9658,g
9.6862,2.4108,1.068,g
28.1022,3.3598,2.5365,g
25.5776,3.4601,0.4546,g
19.7212,3.3456,5.5266,g
10.5839,2.3775,14.307,g
9.0198,2.4749,0.8814,g
30.7899,2.8096,69.079,g
10.9231,2.5004,5.4907,g
15.3738,2.5514,26.5822,g
19.6959,3.2777,6.887,g
20.3533,2.9643,5.369,g
17.3464,2.5218,3.393,g
9.8197,2.4579,7.276,g
11.0829,2.3674,73.3106,g
12.5051,2.4676,73.658,g
6.9873,2.0626,52.3913,g
15.3464,2.7734,5.54,g
12.2505,2.3531,36.8299,g
13.4182,2.6656,6.6856,g
16.4765,2.7796,7.9947,g
11.0188,2.281,11.3678,g
11.2635,2.1255,71.697,g
17.8605,2.4955,63.4582,g
34.826,3.8661,3.201,g
10.3329,2.4141,11.386,g
35.4477,3.4147,3.7004,g
12.0319,2.2577,18.4433,g
17.929,2.6479,22.4192,g
24.0127,2.7447,13.269,g
12.4137,2.5916,15.48,g
14.6156,2.525,39.295,g
1.2098,2.3997,2.9754,g
15.7055,2.4232,11.757,g
16.1087,2.6279,2.6246,g
22.3447,3.2544,6.5938,g
15.7457,2.8041,3.952,g
27.3376,2.7843,24.3712,g
9.5737,2.2553,48.6035,g
11.6825,2.0314,58.6479,g
12.072,2.8899,3.915,g
50.8824,4.3901,1.3933,g
9.3984,2.3962,10.2591,g
17.5294,2.5717,18.537,g
23.7632,3.2362,1.4357,g
14.8738,2.5321,5.0428,g
22.3883,3.0887,18.2702,g
46.4167,4.2885,2.5168,g
28.7681,3.0529,23.088,g
20.0774,2.5944,6.0191,g
12.507,2.233,72.975,g
21.7278,2.9901,10.0478,g
12.5551,2.3212,31.2984,g
17.6852,2.5988,5.493,g
7.3566,2.2911,2.783,g
10.1314,2.5746,2.0775,g
11.2036,2.1319,60.4605,g
18.3274,2.76,2.3869,g
27.8127,3.3982,3.861,g
32.9152,2.9472,69.094,g
12.4018,2.4191,0.327,g
14.9805,2.4886,5.219,g
9.4491,2.3988,19.017,g
20.0292,2.5664,8.564,g
23.635,3.3862,7.369,g
26.5274,3.5358,15.2695,g
14.0851,2.5838,6.947,g
15.563,2.6902,6.324,g
21.2864,2.9578,0.7045,g
17.3722,2.7903,24.196,g
7.2786,2.2055,6.561,g
6.9318,2.1123,80.5502,g
14.8267,2.4526,20.363,g
10.821,2.2504,70.5228,g
32.775,3.4447,5.007,g
13.2467,2.5746,23.359,g
22.1139,2.6721,85.181,g
12.6908,2.5126,68.429,g
14.5306,2.6698,9.1325,g
10.4966,2.2529,17.1321,g
15.4495,2.5694,13.3324,g
26.9059,3.1425,25.8692,g
7.1801,2.4479,24.1245,g
15.7724,2.8142,5.69,g
32.6386,3.5998,4.7264,g
17.4709,2.7906,0.813,g
25.7797,3.387,3.197,g
62.9248,4.4209,2.5599,g
11.382,2.444,10.678,g
15.2077,3.0643,0.054,g
9.6148,2.3021,69.004,g
27.3822,3.3964,7.741,g
38.5585,3.4913,61.987,g
31.4188,3.3434,7.116,g
20.8316,3.1055,1.8611,g
25.9007,3.3077,5.231,g
23.8906,3.5741,2.759,g
17.5993,2.7987,14.224,g
12.6641,2.5916,6.745,g
11.8352,2.6294,9.0379,g
16.6018,2.6889,50.697,g
32.5425,3.4637,10.0734,g
11.5493,2.1383,63.8866,g
27.4427,3.4193,1.6024,g
18.1558,2.9206,7.9233,g
17.432,2.7892,0.256,g
19.7839,2.7608,85.9814,g
9.5427,2.4005,10.2299,g
12.2051,2.2989,21.3448,g
18.0517,2.5911,24.732,g
10.3349,2.2405,50.4492,g
16.5967,2.6144,88.9008,g
15.2625,2.7931,4.914,g
17.892,2.7551,20.1401,g
42.8741,3.9052,3.2636,g
30.5569,3.6543,3.374,g
29.1356,3.5265,3.312,g
33.3536,3.2636,12.7952,g
13.9789,2.4378,31.443,g
12.5919,2.3531,23.3742,g
7.1701,2.0434,24.743,g
12.9598,2.5676,2.4627,g
11.8298,2.0354,81.4811,g
7.0055,2.055,24.7313,g
19.0554,2.7185,28.551,g
29.0348,2.9157,4.5394,g
12.8122,2.4735,14.634,g
39.5121,3.4648,9.8048,g
15.4355,2.2822,6.918,g
11.7922,2.0512,37.228,g
29.0826,3.6816,2.2059,g
16.2215,2.9398,3.8218,g
18.6597,2.7189,8.262,g
17.6255,2.6928,22.139,g
16.4234,2.4997,12.4385,g
11.395,2.2683,9.9089,g
30.0263,3.2404,3.1267,g
49.9918,4.1525,2.266,g
15.8354,2.905,9.808,g
9.9525,2.2317,71.5811,g
17.3629,2.8686,22.0916,g
20.694,2.5883,10.503,g
9.094,2.3811,18.1579,g
16.9892,3.1793,1.3785,g
16.5317,3.0398,17.2617,g
18.0313,3.2703,3.2846,g
22.7334,3.0929,1.2521,g
22.3982,3.3197,10.385,g
17.3869,2.5971,50.0777,g
17.1774,2.6196,6.749,g
7.1952,2.2648,39.52,g
21.1811,3.1661,0.591,g
22.8151,3.4651,4.884,g
20.5946,2.8754,3.9848,g
25.0772,3.4851,2.404,g
11.0502,2.5581,36.709,g
23.5976,3.4861,0.505,g
16.8725,2.5359,3.491,g
28.5457,3.9152,0.919,g
11.0025,2.3424,18.299,g
27.6079,2.9523,11.219,g
19.5931,2.6946,46.0148,g
11.6186,2.266,8.1347,g
21.1702,3.3409,3.2837,g
11.4618,2.2,60.268,g
26.2465,3.5361,1.8811,g
11.9659,2.5079,27.3684,g
22.9379,3.3448,8.705,g
9.907,2.8543,0.951,g
15.833,2.5855,0.076,g
14.8915,2.6955,15.321,g
16.3245,2.4014,11.7131,g
11.6035,2.3118,75.817,g
9.5338,2.4141,11.2044,g
16.5543,2.8058,3.6582,g
19.9094,2.8837,69.0844,g
17.6415,2.935,0.8358,g
19.8153,3.0404,5.4681,g
20.8528,2.896,10.922,g
7.2118,2.1055,46.066,g
14.4609,2.8621,7.463,g
19.639,2.9934,0.2353,g
14.843,2.6618,12.424,g
16.9702,2.6566,0.2798,g
14.7753,2.7547,5.278,g
15.4546,2.946,6.63,g
21.0823,3.1421,10.1763,g
15.7053,2.5353,3.9303,g
10.2704,2.2504,51.857,g
23.7599,3.0356,4.2004,g
18.3478,2.9012,7.7318,g
17.4475,2.8041,3.713,g
7.1998,2.0512,64.912,g
26.609,3.2316,4.319,g
13.4527,2.5575,34.2189,g
25.7576,2.5988,20.441,g
27.3557,3.455,0.0759,g
21.6453,3.2398,3.1992,g
32.8993,3.6155,1.8587,g
23.4096,2.7767,26.9788,g
46.2068,3.6767,9.1982,g
10.192,2.1861,4.157,g
13.7934,2.5809,63.926,g
10.999,2.3692,11.404,g
17.4377,2.9602,4.397,g
