@relation 'magic-weka.filters.unsupervised.attribute.Remove-V-R2-3,9,11'

@attribute FWidth numeric
@attribute FSize numeric
@attribute FAlpha numeric
@attribute Class {g,h}

@data
21.4086,2.7164,46.068,g
19.6497,2.6642,8.041,g
24.4466,3.3037,2.594,g
29.2628,3.1534,12.2293,g
10.6824,2.3444,34.0559,g
11.8657,2.4533,7.346,g
16.093,2.5746,11.519,g
42.8741,3.9052,3.2636,g
16.9759,2.6684,53.3158,g
28.2821,3.0265,2.4674,g
11.6192,2.2999,80.0642,g
27.0194,3.3443,10.5595,g
11.9659,2.1446,50.611,g
22.5961,3.18,12.2671,g
7.3691,2.1569,17.8692,g
19.6503,2.5391,33.902,g
24.3904,3.795,4.147,g
7.3929,2.1538,70.736,g
7.3633,2.0588,44.067,g
26.1931,3.6349,1.581,g
31.2913,3.8822,3.6433,g
21.8584,2.9923,2.555,g
17.8932,2.7785,2.715,g
16.4561,2.372,11.3951,g
20.8043,3.1123,16.64,g
35.4464,4.07,2.148,g
15.5991,2.5514,4.1919,g
31.2131,3.1212,8.3626,g
22.1413,2.9757,4.6486,g
18.5719,2.9159,5.6891,g
16.1803,2.5815,15.1543,g
12.7151,2.4541,42.3501,g
20.8424,2.6258,24.9095,g
29.3052,3.1356,18.278,g
19.2777,2.9348,2.8825,g
18.1542,2.5711,13.895,g
9.6148,2.3021,69.004,g
28.1339,3.4716,5.5776,g
12.149,2.6395,6.123,g
10.2444,2.1875,35.4935,g
23.9692,3.5532,5.0887,g
12.9225,2.3054,9.5881,g
18.4592,3.0261,2.3692,g
10.2103,2.3711,37.428,g
9.8894,2.3233,59.5071,g
37.8614,4.0228,3.0978,g
15.261,2.4814,32.442,g
10.6174,2.1303,45.2655,g
16.2245,2.404,62.969,g
25.7419,2.7604,1.112,g
20.5278,3.0592,1.5576,g
42.1656,3.7066,4.4023,g
14.7391,2.6484,10.0304,g
15.1367,2.6689,2.2573,g
10.535,2.316,5.225,g
25.7562,3.5977,0.072,g
10.2929,2.3385,67.183,g
18.1161,3.2239,1.6001,g
32.1527,3.5974,0.514,g
19.1501,2.752,0.4811,g
10.8672,2.2989,58.039,g
14.5975,2.6762,25.544,g
10.0241,2.4935,5.584,g
17.7737,2.3945,73.12,g
15.6807,2.5231,51.496,g
21.7957,2.6309,70.6744,g
24.7446,3.0876,6.71,g
17.7167,2.7312,50.8703,g
13.4801,2.5658,17.388,g
15.2928,2.4914,55.833,g
19.7704,2.8096,57.543,g
33.1921,3.0011,7.4092,g
14.4152,2.5099,18.7547,g
20.99,3.2915,5.272,g
16.2927,2.5024,40.0088,g
26.1589,3.3175,2.0615,g
21.4692,2.6222,16.8631,g
18.0039,2.9279,7.802,g
10.1859,2.2467,2.4234,g
16.8095,2.9535,12.88,g
27.5643,3.3251,6.402,g
22.1855,2.3683,4.6566,g
36.5059,3.7044,0.0204,g
21.5931,2.601,33.437,g
14.3036,2.5359,41.11,g
18.6601,2.5587,37.6012,g
20.6604,3.2588,2.971,g
21.9894,3.2781,2.556,g
11.2034,2.6493,1.61,g
18.5352,2.9251,7.387,g
19.2807,2.7871,0.762,g
10.668,2.1673,85.4703,g
13.4231,2.3355,14.1872,g
11.1616,2.3243,71.177,g
25.7168,3.3184,2.73,g
25.5231,3.0959,6.862,g
32.0685,3.662,4.088,g
18.5809,2.5453,11.083,g
15.7445,2.5085,79.598,g
22.7382,3.1547,15.4188,g
38.2364,3.105,7.078,g
39.433,3.9338,1.2098,g
10.2292,2.2978,43.723,g
15.2966,2.5871,64.2235,g
11.2194,2.0737,89.7459,g
28.3077,3.3673,4.1168,g
8.981,2.29,9.757,g
25.7797,3.387,3.197,g
43.6324,2.8335,4.314,g
16.2809,3.0941,5.59,g
16.1715,2.7593,10.213,g
21.9195,2.7482,3.38,g
7.2627,2.1021,63.637,g
18.3458,2.6937,36.5252,g
28.662,2.9724,4.5248,g
24.4927,3.3175,0.2485,g
14.8738,2.5321,5.0428,g
8.9576,2.29,60.3018,g
11.4642,2.6289,2.593,g
21.6876,3.0191,6.696,g
7.2364,2.1189,46.992,g
20.2649,3.2958,9.716,g
24.6754,2.9445,0.0969,g
29.6018,3.2204,27.672,g
11.2631,2.1351,55.5492,g
12.8692,2.4057,40.824,g
9.9525,2.2317,71.5811,g
14.3502,2.8205,1.603,g
20.0774,2.5944,6.0191,g
14.529,2.841,1.534,g
16.8496,2.9576,1.705,g
36.5131,3.2525,6.976,g
9.1271,2.3988,9.172,g
11.598,2.5575,12.2473,g
19.6044,3.0575,2.53,g
31.8221,3.7708,1.498,g
15.095,2.4683,30.035,g
25.7074,2.9841,1.7356,g
12.8107,2.3531,8.542,g
16.67,2.5569,66.247,g
23.7403,3.2586,6.282,g
25.2322,3.2725,3.585,g
11.7618,2.3128,15.654,g
16.622,2.8707,0.107,g
16.5052,2.5132,9.1922,g
19.1163,2.6776,9.3069,g
27.0876,3.4214,3.617,g
0,2.3274,15.89,g
10.5762,2.2266,10.381,g
22.7587,3.301,0.249,g
10.1965,2.2695,0.3038,g
7.3155,2.2753,68.446,g
22.0081,3.0993,6.3777,g
11.1234,2.4624,3.3458,g
20.1021,3.1089,2.1568,g
11.3338,2.4306,2.393,g
20.4076,2.5447,11.6695,g
33.7887,3.1361,5.01,g
21.6227,3.3006,1.5315,g
9.6714,2.2227,11.1686,g
10.1636,2.2625,20.3915,g
15.2784,2.4091,0.5504,g
11.0909,2.4749,2.215,g
15.2839,2.596,56.894,g
14.6575,2.7088,7.629,g
16.1141,2.4548,17.0656,g
7.0209,2.4125,29.936,g
42.8229,3.907,18.8033,g
6.6822,2.2878,10.8057,g
39.7612,3.7452,3.634,g
14.538,2.3664,49.8459,g
24.2468,2.7497,53.5987,g
13.0962,2.3936,46.72,g
12.9715,2.6299,11.875,g
19.8149,2.7222,1.367,g
11.0319,2.6365,6.546,g
11.9229,2.2253,27.221,g
6.6671,2.1599,60.2891,g
7.2308,2.081,63.632,g
17.9531,2.9327,17.8611,g
18.4068,3.0247,8.3993,g
16.3082,2.5391,18.12,g
7.4772,2.2082,54.0587,g
18.7721,2.6133,1.7427,g
15.8722,2.4706,74.952,g
14.7943,2.6439,12.665,g
20.819,2.8245,21.897,g
15.9126,2.7443,15.114,g
17.6501,2.636,15.3354,g
35.5186,3.6737,0.582,g
9.7193,2.357,33.8055,g
25.569,2.7084,1.6694,g
15.8752,2.3847,11.1527,g
19.9188,2.8335,5.0238,g
13.1662,2.658,11.2076,g
17.4804,2.639,19.0188,g
32.0081,3.7907,1.3293,g
10.889,2.2822,12.1984,g
24.9163,3.2767,2.2272,g
30.7335,3.7383,3.44,g
11.382,2.444,10.678,g
18.8476,3.0535,4.043,g
10.2893,2.4541,21.592,g
21.2721,2.9701,0.5273,g
15.8195,2.5821,5.6815,g
10.7539,2.2856,28.623,g
10.6015,2.2122,34.9363,g
11.2976,2.2041,55.8503,g
15.1867,2.3096,68.6733,g
16.9068,2.5999,11.7643,g
16.3811,2.9337,15.842,g
12.3937,2.5244,61.988,g
9.0466,2.5849,0.204,g
20.8982,2.8251,80.2551,g
11.6604,2.7608,2.76,g
23.4599,2.9865,5.359,g
21.6377,3.2048,0.386,g
23.1663,3.3959,1.1324,g
7.495,2.2833,51.112,g
24.5599,3.0441,8.201,g
20.6735,3.0149,10.02,g
10.7738,2.6665,2.2136,g
44.7902,4.1322,3.081,g
13.5799,2.3683,0.075,g
11.2107,2.1569,28.2782,g
19.3632,2.8283,48.4993,g
17.0324,3.0332,1.922,g
31.2124,3.6204,14.608,g
10.8835,2.3927,13.4176,g
16.4598,2.5944,3.3499,g
12.3502,2.317,53.718,g
22.4097,2.7585,7.3695,g
19.9475,2.8293,3.973,g
12.7081,2.1987,46.9182,g
20.9698,3.0695,2.1148,g
11.9813,2.4764,9.256,g
22.9147,3.1324,6.8413,g
23.8869,3.4157,1.2007,g
16.6032,2.9786,1.38,g
16.8717,2.5611,17.9992,g
25.4232,3.4002,5.0251,g
11.6957,2.3233,78.178,g
11.0549,2.3522,19.4135,g
17.2918,2.6835,34.2026,g
15.7053,2.5353,3.9303,g
13.4301,2.4273,5.044,g
13.4401,2.5871,23.351,g
14.5713,2.6585,0.8496,g
22.3162,2.938,30.919,g
19.4205,2.7934,30.8085,g
12.5654,2.6085,24.204,g
11.598,2.4166,8.8813,g
21.2983,3.3067,1.5888,g
6.9164,2.0737,80.8843,g
16.3621,2.6613,40.6717,g
10.3786,2.1861,88.5222,g
17.6597,2.8834,2.001,g
16.9006,2.7931,3.5716,g
21.1811,3.1661,0.591,g
10.1149,2.3936,1.9963,g
6.9971,2.2799,64.323,g
10.927,2.317,33.5885,g
17.6194,2.4728,12.504,g
19.1008,2.941,21.5907,g
10.93,2.1319,62.424,g
54.5583,3.3366,0.3649,g
11.9147,2.6284,11.6246,g
10.4007,2.2393,61.0007,g
9.9948,2.4074,13.171,g
27.2206,3.5674,1.7409,g
21.0442,2.6968,15.591,g
17.5866,2.7763,4.233,g
37.3019,4.0311,0.019,g
16.5704,2.3646,12.4856,g
34.4307,3.5638,23.4767,g
22.651,2.6857,77.952,g
8.141,2.3054,9.272,g
9.9958,2.2788,35.187,g
23.9642,2.7173,9.0922,g
24.4619,3.0124,1.751,g
36.349,3.2307,11.6548,g
32.2745,3.7257,0.305,g
17.2853,2.6744,13.6027,g
17.4822,2.8811,14.353,g
19.4888,2.5514,32.959,g
20.5501,3.1227,13.4983,g
8.3661,2.2601,44.9555,g
22.0839,3.0665,8.208,g
21.9104,3.0687,1.7171,g
27.8899,3.1882,2.956,g
14.0666,2.7878,2.399,g
31.359,3.5667,4.763,g
21.5885,3.1124,3.056,g
6.5949,2.1629,79.998,g
7.5306,2.2625,16.044,g
10.0145,2.4464,0.534,g
30.6709,3.5616,3.9174,g
66.7134,4.3649,3.726,g
19.4878,3.1447,8.5051,g
16.412,2.4298,14.45,g
17.6858,2.7308,19.7833,g
21.1594,2.636,10.136,g
17.9568,3.1857,2.068,g
21.8638,3.3523,0.4645,g
28.1852,3.3969,1.139,g
20.09,2.8837,1.6435,g
11.0088,2.2095,42.016,g
22.1564,2.6325,70.3212,g
27.697,3.1893,1.2138,g
23.7015,3.1057,3.906,g
14.2449,2.7955,4.529,g
33.6608,3.746,2.649,g
16.7365,2.9605,1.2879,g
12.8362,2.3589,4.6487,g
10.6353,2.3483,53.2443,g
22.5312,3.1543,10.4946,g
16.524,3.0243,3.27,g
9.4474,2.3454,66.9996,g
32.1181,3.0801,5.0421,g
6.803,2.1189,83.6972,g
13.4441,2.8293,0.6526,g
27.5528,3.4248,1.333,g
12.5345,2.4241,39.1323,g
11.7118,2.1414,76.277,g
30.4447,3.009,9.854,g
27.7095,2.9926,22.163,g
26.7164,3.5294,0.9791,g
15.4546,2.946,6.63,g
19.8963,3.0147,3.7874,g
33.5664,3.824,0.1569,g
28.5564,3.63,2.671,g
19.2971,2.8274,10.213,g
23.635,3.3862,7.369,g
11.0652,2.2788,59.473,g
14.4125,2.5172,32.2376,g
15.2333,2.7308,51.214,g
19.0268,2.9325,3.249,g
25.0527,3.628,1.706,g
7.4799,2.1569,58.852,g
23.5821,2.9834,28.8051,g
18.0149,2.7551,50.664,g
10.8151,2.567,11.3585,g
7.4803,2.1833,73.787,g
30.1587,3.5162,6.046,g
10.6408,2.2541,16.91,g
33.9942,3.8473,1.5216,g
10.8588,2.1461,52.67,g
11.1155,2.1508,79.334,g
11.7922,2.4564,4.632,g
22.4505,2.4232,1.663,g
31.0242,3.3646,0.465,g
12.0667,2.5472,27.111,g
17.6576,2.4298,13.3845,g
11.8802,2.0314,55.0063,g
13.9701,2.4191,4.4326,g
22.2858,2.946,5.2872,g
20.9182,2.5533,39.6251,g
19.9988,2.829,12.887,g
15.2636,2.4362,8.6513,g
11.802,2.3075,25.156,g
11.6431,2.5378,9.224,g
9.4491,2.3988,19.017,g
12.9133,2.3936,3.66,g
22.572,2.6618,28.296,g
13.5321,2.8756,6.2878,g
10.4139,2.372,52.3631,g
7.2082,2.0986,68.1257,g
12.1878,2.3988,6.4748,g
17.3805,2.639,21.0606,g
29.743,3.2778,66.0307,g
11.395,2.1222,78.0798,g
17.965,3.0278,1.711,g
11.2686,2.2253,40.2935,g
34.0545,3.5134,0.347,g
38.5389,3.8061,3.419,g
11.7439,2.4814,12.7713,g
7.4261,2.224,25.805,g
17.3283,2.8573,4.145,g
18.6523,2.9188,20.555,g
13.0649,2.6425,14.754,g
46.3311,4.0666,0.151,g
26.9573,3.0955,0.782,g
9.9146,2.1658,25.3233,g
22.6088,2.9533,40.679,g
31.8887,3.2284,17.123,g
6.2218,2.4378,9.2887,g
17.0911,2.9773,1.1556,g
9.6893,2.2443,63.4499,g
27.311,3.1318,10.973,g
6.8719,2.1055,32.8759,g
15.5105,2.2695,64.1895,g
22.1017,2.939,8.5086,g
11.131,2.5159,8.897,g
16.8233,2.827,9.1405,g
10.0082,2.3962,34.256,g
7.4895,2.1508,43.5269,g
0,2.2393,0.0002,g
26.1111,2.8993,34.427,g
33.0123,2.9312,4.1613,g
25.4082,2.699,7.282,g
27.99,3.5396,1.267,g
14.9305,2.702,3.991,g
10.3061,2.3395,52.3517,g
14.4369,2.6449,86.9663,g
16.6744,2.6212,21.151,g
14.7753,2.7547,5.278,g
28.1953,3.3085,4.71,g
0,2.0473,14.1769,g
19.0161,3.0116,4.4858,g
15.5664,2.8666,3.901,g
11.0025,2.3424,18.299,g
12.71,2.1931,74.228,g
14.2201,2.7709,8.146,g
7.5159,2.3404,5.854,g
15.6641,2.4014,42.499,g
22.6281,2.9269,11.7059,g
16.0929,2.4433,23.468,g
29.1767,3.3524,0.239,g
11.8138,2.3191,4.0681,g
9.3055,2.3118,9.4872,g
32.7889,3.3569,6.668,g
31.2819,3.5124,1.9149,g
22.8472,3.0073,8.9398,g
14.9523,2.2279,27.242,g
14.9672,2.4654,80.2965,g
17.2885,2.8724,2.089,g
11.1551,2.356,8.1236,g
9.5035,2.238,25.801,g
12.964,2.2776,78.7388,g
17.6456,2.9066,20.0713,g
21.4123,2.9325,15.1333,g
17.1041,2.8028,1.171,g
19.913,2.8817,3.888,g
16.3623,2.3829,13.8912,g
9.8286,2.4322,47.561,g
19.1195,2.7948,3.7435,g
19.3691,2.6684,17.599,g
7.4618,2.1804,59.64,g
9.8375,2.3473,3.686,g
26.8037,3.1535,5.9878,g
28.009,3.288,3.6015,g
37.5314,3.8555,2.211,g
12.1623,2.7024,20.144,g
25.3932,3.268,13.039,g
15.3239,2.4378,5.9093,g
20.1907,2.6444,9.5917,g
17.9775,2.9151,16.9157,g
16.3364,2.2999,73.163,g
15.9176,2.8482,3.732,g
29.4889,3.4273,7.966,g
32.0853,3.4842,0.2581,g
15.2864,2.4639,11.081,g
17.6158,2.688,5.614,g
19.4037,3.0588,1.7722,g
19.0298,2.9673,8.2868,g
7.0964,2.3355,13.759,g
20.7513,2.7455,4.151,g
12.5123,2.6735,15.737,g
7.1132,2.0149,47.2668,g
25.4444,2.8588,17.3992,g
73.2173,4.2222,4.961,g
13.0779,2.5051,17.6252,g
28.6383,3.4442,6.3446,g
46.725,3.9299,24.826,g
9.5731,2.4836,20.13,g
15.7099,2.5257,10.995,g
16.4626,2.945,19.601,g
20.3438,2.8537,5.733,g
32.5623,3.5804,0.3452,g
8.7308,2.5085,18.453,g
23.2682,2.8954,2.915,g
18.0908,2.8309,2.2065,g
16.8507,2.7892,7.963,g
21.1247,2.4807,71.3012,g
12.9486,2.3454,42.229,g
38.6759,3.9381,4.909,g
42.7756,3.5169,8.6194,g
17.7111,2.6537,25.8715,g
32.2943,3.125,3.821,g
9.9252,2.3655,83.9952,g
12.4177,2.4713,61.1859,g
12.6827,2.3086,0.427,g
16.1241,2.6875,8.265,g
16.4441,2.5231,3.008,g
25.6608,3.5138,1.492,g
11.3865,2.3909,33.861,g
11.6448,2.2317,75.493,g
33.2987,3.814,2.6602,g
13.3365,2.5459,1.544,g
14.251,3.0676,0.7239,g
11.1924,2.3502,17.991,g
13.6951,2.5758,12.2953,g
26.1815,3.5952,4.536,g
24.2213,3.0717,3.0778,g
22.724,3.0265,1.732,g
22.361,2.5422,8.5734,g
6.4262,2.1917,45.607,g
10.6983,2.5198,10.524,g
17.3368,2.6464,0.792,g
17.1115,2.6289,18.142,g
24.456,3.04,1.747,g
15.0485,2.4683,19.5224,g
20.9098,3.0358,14.2272,g
20.855,2.9167,34.3207,g
7.1969,2.224,39.7307,g
11.9777,2.5366,30.757,g
18.5658,2.8672,8.5367,g
11.5078,2.3674,65.3027,g
32.3544,3.3055,2.001,g
15.3738,2.5514,26.5822,g
36.1835,3.675,1.827,g
12.5776,2.5472,47.0022,g
18.9033,2.6566,30.2038,g
11.0764,2.437,5.6286,g
37.9258,3.1564,4.434,g
10.3934,2.248,21.0697,g
33.6578,3.5588,1.8161,g
21.7627,3.1841,8.0679,g
20.9112,2.9747,55.6702,g
16.4089,2.637,12.204,g
11.9402,2.6053,21.252,g
9.9179,2.4955,3.125,g
10.8098,2.3918,1.509,g
9.3986,2.3483,79.73,g
11.026,2.1833,15.8005,g
14.6224,2.3086,4.646,g
20.4803,2.9044,10.2651,g
10.2978,2.317,87.6204,g
14.7213,2.8929,7.064,g
23.5519,3.0844,16.4238,g
30.4889,3.2383,1.811,g
21.0414,2.9238,51.835,g
11.6137,2.1446,65.0592,g
0.0061,2.1917,51.3098,g
20.325,2.6243,18.5575,g
15.4825,2.6522,3.389,g
17.2482,2.837,2.872,g
20.8049,3.2825,3.1904,g
15.273,2.6488,5.781,g
13.5327,2.6866,2.125,g
6.5382,2.2577,6.624,g
14.9856,3.1785,11.13,g
7.1381,2.1688,9.432,g
17.6134,2.3375,87.1172,g
16.7898,2.5165,10.224,g
15.0397,2.4654,13.323,g
12.1445,2.4224,12.992,g
18.7911,2.5883,27.9829,g
9.2534,2.4728,34.123,g
27.5743,3.4807,4.9347,g
17.1968,2.6212,8.3285,g
22.1011,2.857,20.449,g
17.2459,2.5366,26.4744,g
7.1935,2.2844,29.5538,g
11.6587,2.0626,5.9251,g
18.7524,2.9337,5.8814,g
10.8252,2.2227,52.227,g
15.7021,2.837,1.156,g
8.9994,2.2776,5.6594,g
7.1019,2.1414,15.156,g
9.3536,2.2945,72.8171,g
16.5339,2.9004,4.9959,g
14.961,2.944,1.137,g
12.8675,2.3551,40.5939,g
18.1699,2.9235,5.4268,g
17.7835,2.9965,6.0049,g
10.9063,2.4141,14.386,g
23.9338,2.9976,42.879,g
13.3956,2.5563,4.053,g
15.8412,2.8603,0.2426,g
14.9219,2.6484,5.8992,g
12.7565,2.3646,0.7264,g
10.2685,2.1931,14.836,g
14.3297,2.5397,43.687,g
9.1759,2.4464,11.7646,g
11.7922,2.0512,37.228,g
4.6474,2.3784,14.006,g
10.2061,2.1847,42.452,g
61.4562,4.4291,5.487,g
22.1879,3.041,15.814,g
12.1648,2.2529,41.3022,g
21.9254,2.8199,8.09,g
7.175,2.1383,40.244,g
14.76,2.9378,3.2589,g
15.3072,2.4631,22.464,g
32.1354,3.9092,1.032,g
15.287,2.4807,15.4535,g
15.3868,2.7356,3.306,g
18.8856,3.1553,17.4184,g
10.378,2.233,73.6127,g
17.8033,2.4807,15.4011,g
10.1383,2.3701,21.638,g
13.2352,2.6613,4.565,g
17.1949,2.7792,6.005,g
11.3454,2.2068,12.7782,g
12.9755,2.4541,25.048,g
15.1624,2.3454,3.3258,g
25.3132,3.5375,0.187,g
30.9529,3.466,10.7066,g
7.1559,2.525,1.4405,g
12.7802,2.4871,36.722,g
16.5718,2.4935,3.387,g
10.8215,2.2188,78.917,g
26.1247,2.9959,34.7693,g
11.6724,2.4401,16.7712,g
23.0115,3.041,0.2111,g
19.414,2.9545,17.205,g
18.336,3.0356,10.124,g
10.8969,2.3032,4.058,g
6.7565,2.0917,25.071,g
11.4472,2.2122,50.0471,g
10.7874,2.3483,14.3006,g
14.4609,2.8621,7.463,g
16.582,2.5809,14.777,g
14.4534,2.8267,21.475,g
10.691,2.3263,65.7296,g
10.3383,2.1658,7.035,g
20.7344,3.1353,3.903,g
12.5331,2.3404,15.822,g
21.4109,2.7807,16.288,g
37.8911,3.8427,3.203,g
15.6665,2.5664,15.9742,g
20.4083,2.6469,2.228,g
9.9944,2.5145,5.932,g
16.7564,2.757,1.296,g
22.3943,2.8503,17.3452,g
20.6215,2.9754,8.35,g
13.3012,2.6217,7.673,g
29.9839,3.5594,2.449,g
21.688,2.7727,17.9289,g
22.9811,3.0531,1.7962,g
36.5418,3.7497,2.9702,g
15.164,2.708,14.1753,g
14.637,2.3711,46.4008,g
21.9505,3.1059,2.507,g
12.1572,2.6928,4.9577,g
20.7749,2.8791,13.072,g
10.7534,2.3096,10.908,g
15.9796,2.3747,38.543,g
19.1572,2.7271,18.1523,g
26.6943,3.6761,1.893,g
12.5429,2.4273,20.1518,g
10.9027,2.3953,7.675,g
20.638,3.2297,2.228,g
18.1323,2.6898,18.917,g
18.4244,3.1559,1.821,g
7.1883,2.0394,21.7911,g
15.2527,2.3927,21.3396,g
30.945,3.2459,69.045,g
19.8953,2.5605,3.412,g
19.05,3.4007,1.893,g
10.3837,2.1833,49.667,g
14.0507,2.5658,5.7653,g
17.5907,3.3597,0.372,g
10.9525,2.2878,72.9346,g
23.5645,3.043,1.477,g
27.8761,3.2193,18.6002,g
13.5539,2.3375,5.3656,g
36.2589,3.4839,4.158,g
15.1581,2.6138,42.6194,g
28.2803,3.5529,7.103,g
8.5075,2.3243,9.508,g
7.0447,2.2214,41.337,g
24.1218,3.7656,0.601,g
15.6538,2.5328,70.1989,g
16.4927,2.9358,1.3506,g
27.4314,3.0168,5.346,g
11.1709,2.7412,2.6813,g
12.1511,2.1189,7.271,g
17.1594,2.3589,2.5785,g
10.7394,2.29,5.8519,g
12.613,2.4091,40.7067,g
16.841,2.6274,12.8676,g
11.0466,2.238,11.2213,g
31.2917,3.5514,0.022,g
15.7051,2.723,32.861,g
18.1558,2.9206,7.9233,g
8.6703,2.3551,5.0804,g
20.8554,2.6021,9.6722,g
39.0333,3.2621,18.0086,g
20.1472,2.9694,5.069,g
30.0875,3.5654,2.7843,g
20.6802,2.9976,32.1731,g
45.278,4.0839,3.0206,g
19.0309,2.8929,2.0933,g
28.4006,3.4285,45.8891,g
24.7124,3.2034,2.158,g
12.7904,2.5804,1.048,g
10.4122,2.3032,4.5866,g
25.0324,3.2476,4.1493,g
27.4018,3.0569,17.3988,g
10.5539,2.3683,1.094,g
15.4458,2.695,42.9788,g
10.428,2.3118,60.5205,g
12.7685,2.3253,8.78,g
21.5638,3.0235,18.593,g
14.2871,2.4864,0.0578,g
10.5943,2.3385,69.1045,g
17.0516,2.6594,3.05,g
19.1167,2.7931,22.7226,g
16.3697,2.6309,1.3357,g
14.5597,2.8376,4.13,g
20.1441,3.2653,0.4481,g
22.3119,2.5775,27.3093,g
31.977,3.4806,5.3512,g
16.0518,2.5416,17.059,g
13.2262,2.444,34.849,g
25.4572,3.1664,9.4318,g
13.5516,2.5328,15.0744,g
31.4805,3.4804,3.8333,g
15.1319,2.567,11.6482,g
10.2982,2.2765,37.525,g
10.0757,2.4456,38.527,g
18.504,2.9199,2.642,g
21.9778,2.6702,17.3965,g
11.463,2.4935,0.3559,g
18.8222,2.8192,10.666,g
12.1,2.5152,15.623,g
22.9717,3.1973,0.4443,g
10.4089,2.2148,8.3449,g
19.9646,3.0386,1.5361,g
22.8786,3.0147,51.789,g
22.5856,2.854,27.1274,g
10.2396,2.1523,29.254,g
22.1081,3.5688,2.0821,g
16.0713,2.549,13.107,g
25.2008,2.9146,6.2553,g
9.8633,2.3294,65.85,g
19.0219,3.1481,4.217,g
22.835,2.9699,13.9774,g
16.7311,2.7585,6.5984,g
6.6794,2.1222,50.0938,g
23.1061,3.3442,0.7451,g
29.923,3.2874,18.761,g
17.1327,2.7356,4.2607,g
6.5999,2.1861,20.202,g
10.1082,2.3139,47.2156,g
12.7783,2.4273,10.636,g
