@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R4,9,12-13,15,17-18,22-23,27,32,34,36-38,41'

@attribute A4 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A27 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.468,-0.397,-0.82,-0.643,-0.559,-0.95,-0.659,-1.095,-1.068,-1.104,-0.862,-0.795,-0.691,-0.95,-0.719,3
-0.272,-0.262,-0.436,-0.215,-0.236,-0.601,-0.295,-0.658,-0.643,-0.624,-0.694,-0.647,-0.495,-0.794,-0.582,3
-0.475,-0.348,-0.802,-0.61,-0.548,-0.902,-0.642,-1.03,-1.001,-1.012,-0.839,-0.762,-0.601,-0.919,-0.655,3
-0.347,-0.379,-0.563,-0.506,-0.406,-0.709,-0.446,-0.958,-0.941,-0.971,-0.84,-0.769,-0.663,-0.931,-0.708,3
-0.371,-0.309,-0.515,-0.266,-0.35,-0.724,-0.392,-0.769,-0.794,-0.796,-0.748,-0.729,-0.662,-0.883,-0.673,3
-0.405,-0.325,-0.619,-0.478,-0.474,-0.76,-0.522,-0.814,-0.865,-0.794,-0.794,-0.729,-0.562,-0.878,-0.669,3
-0.23,-0.226,-0.472,-0.283,-0.316,-0.664,-0.383,-0.712,-0.713,-0.736,-0.635,-0.592,-0.584,-0.747,-0.559,3
-0.504,-0.362,-0.724,-0.46,-0.438,-0.87,-0.538,-0.935,-0.887,-0.928,-0.831,-0.767,-0.565,-0.924,-0.655,3
-0.365,-0.314,-0.634,-0.376,-0.387,-0.77,-0.43,-0.969,-0.953,-0.958,-0.816,-0.76,-0.689,-0.921,-0.688,3
-0.326,-0.285,-0.613,-0.434,-0.376,-0.756,-0.453,-0.88,-0.863,-0.889,-0.735,-0.665,-0.637,-0.822,-0.628,3
-0.28,-0.235,-0.543,-0.318,-0.34,-0.685,-0.378,-0.806,-0.763,-0.824,-0.693,-0.658,-0.577,-0.817,-0.569,3
-0.665,-0.533,-0.967,-0.729,-0.682,-1.101,-0.81,-1.189,-1.131,-1.17,-1.011,-0.942,-0.785,-1.096,-0.902,3
-0.403,-0.357,-0.632,-0.47,-0.454,-0.792,-0.522,-0.826,-0.788,-0.844,-0.778,-0.717,-0.597,-0.864,-0.634,3
-0.262,-0.279,-0.536,-0.347,-0.38,-0.695,-0.421,-0.881,-0.866,-0.853,-0.751,-0.695,-0.693,-0.853,-0.687,3
-0.44,-0.358,-0.69,-0.508,-0.448,-0.819,-0.538,-0.879,-0.874,-0.881,-0.757,-0.698,-0.649,-0.853,-0.646,3
-0.285,-0.243,-0.508,-0.268,-0.303,-0.693,-0.358,-0.84,-0.806,-0.853,-0.738,-0.692,-0.631,-0.851,-0.643,3
-0.364,-0.329,-0.627,-0.455,-0.377,-0.767,-0.444,-0.962,-0.934,-0.983,-0.832,-0.763,-0.683,-0.925,-0.707,3
-0.555,-0.43,-0.819,-0.615,-0.547,-0.954,-0.646,-1.05,-1.008,-1.044,-0.912,-0.849,-0.644,-1.002,-0.739,3
-0.442,-0.382,-0.639,-0.501,-0.445,-0.798,-0.52,-0.873,-0.805,-0.877,-0.837,-0.776,-0.666,-0.937,-0.722,3
-0.373,-0.337,-0.569,-0.414,-0.413,-0.748,-0.498,-0.743,-0.7,-0.761,-0.724,-0.674,-0.603,-0.835,-0.64,3
-0.354,-0.282,-0.578,-0.265,-0.334,-0.752,-0.381,-0.892,-0.876,-0.918,-0.784,-0.743,-0.693,-0.905,-0.673,3
-0.313,-0.244,-0.7,-0.513,-0.453,-0.805,-0.541,-0.894,-0.925,-0.869,-0.636,-0.626,-0.641,-0.787,-0.539,3
-0.654,-0.566,-0.865,-0.65,-0.581,-1.008,-0.701,-1.105,-1.033,-1.118,-1.02,-0.944,-0.771,-1.092,-0.861,3
-0.535,-0.413,-0.812,-0.612,-0.571,-0.974,-0.67,-1.012,-0.948,-1.016,-0.878,-0.806,-0.678,-0.954,-0.719,3
-0.336,-0.251,-0.523,-0.344,-0.331,-0.714,-0.406,-0.782,-0.748,-0.783,-0.716,-0.687,-0.525,-0.843,-0.576,3
-0.343,-0.223,-0.593,-0.288,-0.336,-0.75,-0.384,-0.893,-0.88,-0.91,-0.769,-0.723,-0.586,-0.882,-0.6,3
-0.321,-0.33,-0.484,-0.444,-0.399,-0.676,-0.434,-0.855,-0.815,-0.876,-0.809,-0.755,-0.695,-0.914,-0.728,3
-0.63,-0.504,-0.835,-0.545,-0.528,-0.954,-0.637,-1.014,-0.976,-1.014,-0.921,-0.865,-0.695,-1.023,-0.784,3
-0.218,-0.219,-0.43,-0.152,-0.265,-0.608,-0.285,-0.764,-0.766,-0.766,-0.699,-0.636,-0.562,-0.777,-0.547,3
-0.369,-0.271,-0.712,-0.46,-0.442,-0.854,-0.531,-0.988,-0.938,-1,-0.754,-0.711,-0.642,-0.851,-0.6,3
-0.502,-0.433,-0.763,-0.582,-0.526,-0.902,-0.626,-0.963,-0.964,-0.952,-0.856,-0.789,-0.694,-0.952,-0.768,3
-0.584,-0.436,-0.9,-0.706,-0.633,-1.028,-0.749,-1.105,-1.06,-1.11,-0.921,-0.864,-0.711,-1.035,-0.801,3
-0.389,-0.311,-0.696,-0.533,-0.467,-0.858,-0.566,-0.932,-0.878,-0.945,-0.741,-0.704,-0.562,-0.842,-0.578,3
-0.441,-0.361,-0.641,-0.45,-0.435,-0.818,-0.505,-0.907,-0.91,-0.894,-0.837,-0.776,-0.672,-0.928,-0.729,3
-0.603,-0.485,-0.844,-0.601,-0.577,-1.005,-0.699,-1.072,-1.04,-1.069,-0.952,-0.898,-0.754,-1.05,-0.842,3
-0.333,-0.316,-0.609,-0.48,-0.437,-0.735,-0.488,-0.924,-0.86,-0.922,-0.808,-0.751,-0.614,-0.92,-0.706,3
-0.356,-0.297,-0.578,-0.396,-0.391,-0.75,-0.473,-0.792,-0.788,-0.794,-0.693,-0.648,-0.622,-0.805,-0.622,3
-0.235,-0.175,-0.589,-0.323,-0.295,-0.717,-0.397,-0.869,-0.836,-0.85,-0.678,-0.647,-0.523,-0.791,-0.536,3
-0.453,-0.351,-0.781,-0.572,-0.536,-0.898,-0.642,-0.887,-0.862,-0.852,-0.707,-0.67,-0.559,-0.805,-0.542,3
-0.569,-0.466,-0.854,-0.68,-0.635,-1.011,-0.748,-1.001,-0.969,-1.002,-0.855,-0.818,-0.653,-0.974,-0.713,3
-0.541,-0.452,-0.884,-0.706,-0.637,-1.01,-0.746,-1.125,-1.093,-1.131,-0.889,-0.829,-0.722,-0.992,-0.778,3
-0.319,-0.261,-0.609,-0.429,-0.401,-0.754,-0.484,-0.836,-0.785,-0.821,-0.686,-0.653,-0.566,-0.803,-0.541,3
-0.842,-0.789,-0.903,-0.9,-0.767,-1.003,-0.843,-0.94,-1.148,-0.927,-0.914,-0.861,-0.796,-1.021,-0.846,4
-0.765,-0.733,-0.755,-0.793,-0.678,-0.913,-0.761,-0.768,-1.036,-0.791,-0.777,-0.754,-0.724,-0.934,-0.756,4
-0.843,-0.819,-0.779,-0.81,-0.668,-0.917,-0.741,-0.773,-1.047,-0.802,-0.802,-0.801,-0.79,-0.985,-0.801,4
-1.043,-0.999,-0.929,-1.021,-0.852,-1.06,-0.924,-0.899,-1.155,-0.916,-0.935,-0.895,-0.904,-1.058,-0.926,4
-0.758,-0.808,-0.74,-0.806,-0.714,-0.897,-0.794,-0.666,-0.981,-0.677,-0.652,-0.656,-0.766,-0.829,-0.713,4
-0.893,-0.865,-0.835,-0.979,-0.801,-0.989,-0.87,-0.844,-1.076,-0.841,-0.881,-0.835,-0.699,-0.979,-0.773,4
-0.794,-0.75,-0.782,-0.882,-0.724,-0.924,-0.793,-0.825,-1.057,-0.846,-0.821,-0.798,-0.798,-0.96,-0.805,4
-0.967,-0.914,-0.909,-1.008,-0.831,-1.034,-0.887,-0.945,-1.155,-0.946,-0.979,-0.937,-0.823,-1.093,-0.892,4
-1.005,-0.967,-0.957,-1.072,-0.885,-1.064,-0.942,-0.975,-1.181,-0.97,-1.001,-0.956,-0.932,-1.099,-0.977,4
-0.892,-0.86,-0.917,-1.008,-0.854,-1.027,-0.916,-0.924,-1.165,-0.925,-0.892,-0.848,-0.803,-1.01,-0.847,4
-0.672,-0.604,-0.754,-0.81,-0.638,-0.851,-0.698,-0.834,-1.071,-0.78,-0.79,-0.718,-0.636,-0.851,-0.692,4
-0.882,-0.852,-0.891,-1.017,-0.846,-0.99,-0.896,-0.862,-1.207,-0.836,-0.849,-0.807,-0.78,-0.97,-0.811,4
-0.761,-0.762,-0.753,-0.86,-0.705,-0.918,-0.775,-0.752,-0.999,-0.777,-0.756,-0.712,-0.672,-0.871,-0.702,4
-0.847,-0.799,-0.796,-0.89,-0.728,-0.944,-0.805,-0.859,-1.063,-0.871,-0.896,-0.873,-0.828,-1.028,-0.873,4
-0.894,-0.876,-0.835,-0.967,-0.801,-0.975,-0.866,-0.834,-1.074,-0.856,-0.868,-0.832,-0.8,-0.988,-0.844,4
-0.912,-0.85,-0.91,-1.019,-0.842,-1.022,-0.909,-0.945,-1.144,-0.946,-0.904,-0.862,-0.79,-1.03,-0.848,4
-0.975,-0.934,-0.911,-1.031,-0.852,-1.056,-0.918,-0.939,-1.137,-0.959,-0.984,-0.94,-0.887,-1.088,-0.928,4
-0.796,-0.763,-0.793,-0.918,-0.76,-0.957,-0.826,-0.814,-1.086,-0.811,-0.828,-0.788,-0.738,-0.945,-0.771,4
-1.018,-0.959,-0.956,-0.962,-0.834,-1.074,-0.917,-0.937,-1.164,-0.945,-0.982,-0.953,-0.94,-1.11,-0.966,4
-0.927,-0.911,-0.876,-0.985,-0.79,-0.989,-0.857,-0.891,-1.079,-0.887,-0.927,-0.871,-0.806,-1.025,-0.845,4
-0.741,-0.726,-0.779,-0.865,-0.757,-0.928,-0.833,-0.759,-1.064,-0.772,-0.699,-0.693,-0.808,-0.863,-0.765,4
-0.947,-0.898,-0.841,-0.956,-0.768,-0.958,-0.828,-0.868,-1.069,-0.862,-0.95,-0.894,-0.832,-1.035,-0.903,4
-0.892,-0.86,-0.917,-1.008,-0.854,-1.027,-0.916,-0.924,-1.165,-0.925,-0.892,-0.848,-0.803,-1.01,-0.847,4
-1.051,-0.991,-1.002,-0.984,-0.83,-1.103,-0.915,-1.072,-1.187,-1.061,-1.128,-1.061,-0.968,-1.194,-1.043,4
-0.804,-0.754,-0.761,-0.829,-0.661,-0.902,-0.736,-0.794,-1.025,-0.812,-0.817,-0.791,-0.721,-0.97,-0.759,4
-1.016,-0.972,-0.954,-1.017,-0.845,-1.066,-0.912,-0.985,-1.177,-0.976,-1.022,-0.968,-0.919,-1.107,-0.963,4
-0.912,-0.866,-0.879,-0.945,-0.79,-1.008,-0.857,-0.911,-1.114,-0.904,-0.936,-0.888,-0.791,-1.039,-0.847,4
-0.813,-0.793,-0.792,-0.854,-0.706,-0.921,-0.776,-0.782,-1.027,-0.791,-0.793,-0.766,-0.727,-0.933,-0.736,4
-0.955,-0.926,-0.882,-0.997,-0.817,-1.017,-0.882,-0.911,-1.11,-0.904,-0.952,-0.898,-0.807,-1.051,-0.857,4
-0.785,-0.765,-0.743,-0.831,-0.695,-0.917,-0.767,-0.746,-1.097,-0.742,-0.77,-0.754,-0.766,-0.918,-0.758,4
-0.768,-0.743,-0.782,-0.809,-0.677,-0.907,-0.752,-0.86,-1.032,-0.873,-0.867,-0.827,-0.848,-0.974,-0.869,4
-1.02,-1.005,-0.891,-0.969,-0.812,-1.045,-0.882,-0.951,-1.231,-0.946,-1.025,-0.985,-0.996,-1.122,-1.012,4
-0.619,-0.566,-0.665,-0.714,-0.563,-0.822,-0.629,-0.756,-1.009,-0.776,-0.761,-0.723,-0.669,-0.876,-0.705,4
-0.959,-0.928,-0.865,-0.952,-0.768,-0.988,-0.829,-0.913,-1.149,-0.913,-0.978,-0.93,-0.815,-1.09,-0.875,4
-0.723,-0.709,-0.783,-0.853,-0.745,-0.934,-0.817,-0.783,-1.077,-0.798,-0.75,-0.743,-0.781,-0.911,-0.763,4
-0.892,-0.871,-0.814,-0.972,-0.791,-0.961,-0.849,-0.837,-1.092,-0.852,-0.878,-0.835,-0.786,-0.998,-0.813,4
-0.867,-0.799,-0.778,-0.852,-0.692,-0.943,-0.772,-0.841,-1.078,-0.882,-0.921,-0.884,-0.874,-1.05,-0.895,4
-1.028,-0.954,-0.92,-0.977,-0.804,-1.051,-0.882,-0.916,-1.144,-0.93,-0.982,-0.928,-0.871,-1.086,-0.933,4
-0.909,-0.892,-0.828,-0.921,-0.747,-0.973,-0.816,-0.851,-1.088,-0.858,-0.904,-0.855,-0.786,-1.019,-0.835,4
-0.932,-0.887,-0.871,-0.894,-0.729,-0.957,-0.79,-0.938,-1.157,-0.892,-1.018,-0.946,-0.932,-1.071,-0.983,4
-0.939,-0.902,-1.001,-0.97,-0.862,-1.123,-0.951,-1.018,-1.154,-1.02,-0.949,-0.895,-0.849,-1.062,-0.887,4
-0.726,-0.735,-0.758,-0.831,-0.716,-0.92,-0.801,-0.745,-1.047,-0.747,-0.717,-0.7,-0.703,-0.877,-0.715,4
-0.821,-0.77,-0.755,-0.832,-0.676,-0.91,-0.752,-0.799,-1.096,-0.809,-0.857,-0.812,-0.757,-0.969,-0.791,4
-0.823,-0.796,-0.761,-0.842,-0.668,-0.915,-0.737,-0.799,-1.016,-0.813,-0.851,-0.801,-0.733,-0.965,-0.77,4
-0.718,-0.712,-0.805,-0.894,-0.77,-0.935,-0.838,-0.804,-1.079,-0.788,-0.718,-0.697,-0.783,-0.868,-0.766,4
-0.827,-0.821,-0.763,-0.779,-0.646,-0.922,-0.728,-0.817,-1.079,-0.814,-0.873,-0.838,-0.799,-0.999,-0.838,4
-0.918,-0.907,-0.882,-0.962,-0.828,-1.022,-0.902,-0.886,-1.118,-0.897,-0.896,-0.871,-0.884,-1.032,-0.905,4
-0.735,-0.687,-0.776,-0.829,-0.705,-0.928,-0.78,-0.793,-1.052,-0.805,-0.783,-0.745,-0.697,-0.906,-0.727,4
-0.981,-0.915,-0.892,-0.991,-0.791,-1.004,-0.854,-0.927,-1.164,-0.913,-1.002,-0.938,-0.861,-1.083,-0.909,4
-0.79,-0.778,-0.8,-0.831,-0.73,-0.965,-0.823,-0.773,-1.048,-0.803,-0.764,-0.748,-0.75,-0.926,-0.766,4
-0.411,-0.339,-0.606,-0.366,-0.42,-0.776,-0.544,-0.678,-0.819,-0.685,-0.642,-0.602,-0.527,-0.79,-0.581,9
-0.342,-0.196,-0.631,-0.39,-0.4,-0.739,-0.48,-0.803,-0.876,-0.787,-0.746,-0.698,-0.573,-0.88,-0.648,9
-0.733,-0.565,-0.915,-0.652,-0.571,-0.943,-0.674,-1.012,-0.933,-0.977,-0.962,-0.866,-0.648,-1.019,-0.771,9
-0.756,-0.592,-0.923,-0.678,-0.629,-0.987,-0.722,-0.984,-0.947,-0.928,-0.951,-0.858,-0.621,-1.016,-0.746,9
-0.361,-0.344,-0.588,-0.402,-0.409,-0.742,-0.528,-0.679,-0.766,-0.649,-0.668,-0.604,-0.57,-0.785,-0.633,9
-0.18,-0.243,-0.337,-0.234,-0.283,-0.538,-0.416,-0.402,-0.695,-0.295,-0.404,-0.393,-0.433,-0.547,-0.487,9
-0.661,-0.511,-0.785,-0.516,-0.476,-0.883,-0.584,-0.895,-0.928,-0.868,-0.899,-0.831,-0.644,-0.984,-0.758,9
-0.693,-0.598,-0.787,-0.591,-0.584,-0.911,-0.687,-0.855,-0.961,-0.834,-0.872,-0.813,-0.703,-0.967,-0.783,9
-0.554,-0.425,-0.786,-0.559,-0.521,-0.893,-0.638,-0.9,-0.91,-0.898,-0.858,-0.795,-0.663,-0.968,-0.753,9
-0.438,-0.358,-0.649,-0.348,-0.412,-0.777,-0.519,-0.754,-0.902,-0.755,-0.77,-0.731,-0.631,-0.908,-0.721,9
-0.405,-0.243,-0.65,-0.388,-0.404,-0.728,-0.499,-0.682,-0.725,-0.656,-0.64,-0.599,-0.469,-0.787,-0.579,9
-0.475,-0.312,-0.689,-0.503,-0.452,-0.783,-0.549,-0.776,-0.854,-0.738,-0.772,-0.69,-0.538,-0.845,-0.65,9
-0.471,-0.271,-0.748,-0.448,-0.424,-0.826,-0.515,-0.906,-0.888,-0.879,-0.826,-0.752,-0.544,-0.934,-0.652,9
-0.435,-0.3,-0.691,-0.468,-0.455,-0.763,-0.542,-0.729,-0.823,-0.682,-0.701,-0.654,-0.561,-0.822,-0.624,9
-0.623,-0.487,-0.864,-0.681,-0.628,-0.965,-0.717,-0.976,-1.003,-0.944,-0.914,-0.806,-0.579,-0.948,-0.687,9
-0.411,-0.321,-0.655,-0.469,-0.413,-0.717,-0.509,-0.792,-0.853,-0.777,-0.764,-0.696,-0.555,-0.868,-0.656,9
-0.546,-0.367,-0.713,-0.36,-0.451,-0.816,-0.548,-0.766,-0.732,-0.762,-0.778,-0.762,-0.538,-0.95,-0.7,9
-0.347,-0.285,-0.582,-0.496,-0.432,-0.676,-0.529,-0.692,-0.822,-0.638,-0.648,-0.594,-0.59,-0.756,-0.645,9
-0.291,-0.227,-0.484,-0.288,-0.342,-0.647,-0.446,-0.582,-0.763,-0.514,-0.569,-0.534,-0.429,-0.703,-0.521,9
-0.537,-0.468,-0.746,-0.656,-0.567,-0.804,-0.655,-0.787,-0.863,-0.752,-0.763,-0.738,-0.64,-0.905,-0.717,9
-0.451,-0.309,-0.651,-0.387,-0.372,-0.743,-0.479,-0.768,-0.84,-0.762,-0.755,-0.713,-0.659,-0.887,-0.705,9
-0.406,-0.355,-0.588,-0.356,-0.423,-0.785,-0.547,-0.637,-0.762,-0.657,-0.641,-0.63,-0.565,-0.832,-0.664,9
-0.638,-0.506,-0.823,-0.521,-0.552,-0.923,-0.647,-0.902,-0.909,-0.889,-0.878,-0.811,-0.646,-0.992,-0.739,9
-0.466,-0.309,-0.773,-0.529,-0.499,-0.818,-0.572,-0.866,-0.967,-0.781,-0.808,-0.713,-0.556,-0.869,-0.643,9
-0.439,-0.305,-0.666,-0.368,-0.402,-0.716,-0.478,-0.724,-0.794,-0.657,-0.698,-0.631,-0.497,-0.772,-0.584,9
