@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,4,6,8,10,12-13,16,21,23,26,29,33,37,41'

@attribute A1 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A8 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A16 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A29 numeric
@attribute A33 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.257,-0.497,-0.205,-0.382,-0.495,-0.857,-0.655,-0.617,-1.257,-0.899,-0.494,-0.617,-0.356,-0.764,2
-1.081,-0.722,-0.583,-0.688,-0.861,-0.837,-0.753,-0.699,-1.081,-0.949,-0.635,-0.699,-0.619,-0.891,2
-1.107,-0.681,-0.484,-0.652,-0.868,-0.774,-0.814,-0.751,-1.107,-0.993,-0.524,-0.666,-0.617,-0.877,2
-1.185,-0.681,-0.486,-0.65,-0.946,-0.795,-0.788,-0.736,-1.185,-1.106,-0.715,-0.821,-0.759,-0.948,2
-1.367,-0.888,-0.664,-0.856,-1.04,-1.009,-0.83,-0.786,-1.367,-1.041,-0.638,-0.771,-0.827,-1.082,2
-0.971,-0.313,-0.238,-0.434,-0.679,-0.547,-0.359,-0.534,-0.971,-0.856,-0.371,-0.482,-0.423,-0.728,2
-1.168,-0.461,-0.26,-0.454,-0.675,-0.783,-0.709,-0.668,-1.168,-0.913,-0.433,-0.571,-0.4,-0.757,2
-1.237,-0.624,-0.405,-0.599,-0.822,-0.887,-0.705,-0.652,-1.237,-0.922,-0.467,-0.617,-0.439,-0.839,2
-1.093,-0.582,-0.442,-0.619,-0.921,-0.736,-0.744,-0.731,-1.093,-1.063,-0.606,-0.725,-0.743,-0.931,2
-1.164,-0.684,-0.536,-0.657,-0.887,-0.829,-0.738,-0.695,-1.164,-1.037,-0.552,-0.685,-0.702,-0.899,2
-0.843,-0.29,-0.246,-0.309,-0.469,-0.507,-0.271,-0.425,-0.843,-0.807,-0.477,-0.542,-0.372,-0.737,2
-1.357,-0.84,-0.551,-0.772,-0.985,-0.956,-0.871,-0.744,-1.357,-1.042,-0.525,-0.685,-0.733,-0.99,2
-1.015,-0.432,-0.32,-0.438,-0.701,-0.664,-0.569,-0.606,-1.015,-0.944,-0.492,-0.606,-0.392,-0.723,2
-1.351,-0.602,-0.324,-0.549,-0.711,-0.888,-0.673,-0.658,-1.351,-1.011,-0.586,-0.724,-0.501,-0.911,2
-1.215,-0.716,-0.476,-0.688,-0.969,-0.876,-0.837,-0.757,-1.215,-1.065,-0.61,-0.74,-0.662,-0.908,2
-1.212,-0.712,-0.518,-0.691,-0.921,-0.846,-0.8,-0.714,-1.212,-1.065,-0.569,-0.714,-0.732,-0.915,2
-1.225,-0.607,-0.411,-0.593,-0.819,-0.865,-0.698,-0.635,-1.225,-0.901,-0.451,-0.603,-0.431,-0.812,2
-1.238,-0.619,-0.346,-0.528,-0.718,-0.796,-0.556,-0.558,-1.238,-0.939,-0.45,-0.597,-0.544,-0.906,2
-1.107,-0.652,-0.546,-0.671,-0.977,-0.868,-0.894,-0.852,-1.107,-1.105,-0.661,-0.738,-0.702,-0.788,2
-1.191,-0.745,-0.572,-0.706,-0.981,-0.885,-0.855,-0.824,-1.191,-1.08,-0.681,-0.801,-0.765,-0.916,2
-1.172,-0.673,-0.437,-0.633,-0.912,-0.834,-0.793,-0.719,-1.172,-1.043,-0.616,-0.729,-0.648,-0.866,2
-1.331,-0.703,-0.426,-0.642,-0.77,-0.932,-0.74,-0.716,-1.331,-1.02,-0.637,-0.757,-0.544,-0.953,2
-1.069,-0.469,-0.233,-0.481,-0.762,-0.677,-0.526,-0.534,-1.069,-1.009,-0.615,-0.728,-0.608,-0.835,2
-0.834,-0.363,-0.196,-0.378,-0.518,-0.567,-0.298,-0.369,-0.834,-0.891,-0.539,-0.619,-0.36,-0.698,2
-1.163,-0.664,-0.515,-0.641,-0.914,-0.854,-0.824,-0.797,-1.163,-0.966,-0.708,-0.781,-0.696,-0.886,2
-1.267,-0.613,-0.337,-0.585,-0.819,-0.822,-0.806,-0.703,-1.267,-1.001,-0.656,-0.771,-0.581,-0.927,2
-0.985,-0.383,-0.24,-0.386,-0.67,-0.623,-0.528,-0.492,-0.985,-0.841,-0.509,-0.581,-0.47,-0.686,2
-1.265,-0.596,-0.285,-0.566,-0.786,-0.845,-0.591,-0.594,-1.265,-0.968,-0.757,-0.827,-0.786,-1.043,3
-1.175,-0.399,-0.121,-0.405,-0.78,-0.642,-0.444,-0.54,-1.175,-0.893,-0.611,-0.706,-0.672,-0.902,3
-1.182,-0.46,-0.185,-0.468,-0.798,-0.701,-0.511,-0.535,-1.182,-0.89,-0.607,-0.684,-0.655,-0.896,3
-1.235,-0.402,-0.153,-0.411,-0.757,-0.628,-0.471,-0.55,-1.235,-0.902,-0.581,-0.668,-0.667,-0.897,3
-1.156,-0.244,-0.072,-0.294,-0.733,-0.466,-0.216,-0.457,-1.156,-0.746,-0.384,-0.494,-0.66,-0.775,3
-1.205,-0.432,-0.163,-0.416,-0.799,-0.609,-0.41,-0.53,-1.205,-0.899,-0.613,-0.687,-0.708,-0.932,3
-1.291,-0.573,-0.269,-0.558,-0.825,-0.829,-0.641,-0.632,-1.291,-1,-0.787,-0.865,-0.708,-1.001,3
-1.305,-0.653,-0.348,-0.585,-0.815,-0.85,-0.606,-0.651,-1.305,-0.978,-0.769,-0.873,-0.819,-1.072,3
-1.201,-0.431,-0.184,-0.411,-0.787,-0.668,-0.479,-0.57,-1.201,-0.922,-0.631,-0.722,-0.748,-0.913,3
-1.272,-0.548,-0.218,-0.568,-0.859,-0.856,-0.694,-0.635,-1.272,-0.99,-0.819,-0.877,-0.799,-1.027,3
-1.329,-0.618,-0.307,-0.602,-0.91,-0.823,-0.638,-0.663,-1.329,-0.996,-0.74,-0.841,-0.804,-1.055,3
-1.12,-0.15,0.063,-0.248,-0.613,-0.41,-0.201,-0.4,-1.12,-0.771,-0.468,-0.555,-0.645,-0.836,3
-1.162,-0.308,-0.112,-0.308,-0.689,-0.515,-0.258,-0.485,-1.162,-0.847,-0.493,-0.571,-0.643,-0.833,3
-1.101,-0.322,-0.016,-0.262,-0.686,-0.531,-0.312,-0.45,-1.101,-0.831,-0.505,-0.587,-0.655,-0.839,3
-1.313,-0.626,-0.329,-0.601,-0.804,-0.834,-0.595,-0.63,-1.313,-0.919,-0.654,-0.768,-0.774,-1.035,3
-1.156,-0.367,-0.117,-0.413,-0.662,-0.679,-0.506,-0.507,-1.156,-0.878,-0.603,-0.687,-0.54,-0.826,3
-1.152,-0.424,-0.108,-0.442,-0.828,-0.571,-0.392,-0.502,-1.152,-0.889,-0.603,-0.678,-0.735,-0.957,3
-1.233,-0.552,-0.261,-0.516,-0.752,-0.755,-0.519,-0.549,-1.233,-0.929,-0.646,-0.719,-0.717,-1.02,3
-1.344,-0.602,-0.316,-0.588,-0.799,-0.868,-0.681,-0.67,-1.344,-1.072,-0.802,-0.879,-0.764,-1.019,3
-1.116,-0.304,-0.029,-0.341,-0.744,-0.516,-0.223,-0.412,-1.116,-0.797,-0.502,-0.583,-0.665,-0.853,3
-1.212,-0.496,-0.208,-0.476,-0.793,-0.751,-0.526,-0.563,-1.212,-0.873,-0.647,-0.735,-0.653,-0.919,3
-1.197,-0.474,-0.199,-0.422,-0.804,-0.601,-0.429,-0.543,-1.197,-0.94,-0.699,-0.761,-0.757,-0.994,3
-1.164,-0.265,-0.042,-0.373,-0.725,-0.633,-0.375,-0.439,-1.164,-0.882,-0.569,-0.669,-0.461,-0.773,3
-1.06,-0.296,-0.092,-0.319,-0.63,-0.518,-0.243,-0.416,-1.06,-0.728,-0.349,-0.46,-0.582,-0.756,3
-1.102,-0.311,-0.113,-0.367,-0.583,-0.661,-0.437,-0.477,-1.102,-0.877,-0.51,-0.594,-0.413,-0.725,3
-1.107,-0.315,-0.138,-0.369,-0.665,-0.614,-0.472,-0.544,-1.107,-0.81,-0.526,-0.609,-0.462,-0.76,3
-1.231,-0.384,-0.117,-0.409,-0.766,-0.598,-0.423,-0.537,-1.231,-0.882,-0.608,-0.709,-0.764,-0.941,3
-1.236,-0.46,-0.225,-0.487,-0.762,-0.64,-0.509,-0.594,-1.236,-0.872,-0.563,-0.643,-0.714,-0.946,3
-1.149,-0.297,-0.063,-0.331,-0.706,-0.532,-0.212,-0.396,-1.149,-0.855,-0.529,-0.623,-0.686,-0.865,3
-1.26,-0.488,-0.15,-0.464,-0.628,-0.821,-0.535,-0.522,-1.26,-0.914,-0.677,-0.777,-0.638,-0.94,3
-1.229,-0.545,-0.295,-0.581,-0.821,-0.788,-0.516,-0.533,-1.229,-0.914,-0.636,-0.733,-0.711,-0.966,3
-1.219,-0.242,-0.054,-0.227,-0.535,-0.519,-0.288,-0.505,-1.219,-0.884,-0.557,-0.647,-0.506,-0.843,3
-1.156,-0.343,-0.15,-0.378,-0.662,-0.527,-0.216,-0.473,-1.156,-0.79,-0.492,-0.59,-0.681,-0.902,3
-1.272,-0.592,-0.309,-0.579,-0.774,-0.872,-0.696,-0.694,-1.272,-0.987,-0.725,-0.811,-0.665,-0.989,3
-1.215,-0.45,-0.166,-0.433,-0.76,-0.655,-0.509,-0.593,-1.215,-0.89,-0.578,-0.669,-0.662,-0.945,3
-1.16,-0.337,-0.072,-0.36,-0.817,-0.607,-0.438,-0.524,-1.16,-0.889,-0.535,-0.636,-0.598,-0.815,3
-1.234,-0.276,-0.044,-0.275,-0.68,-0.505,-0.328,-0.551,-1.234,-0.856,-0.581,-0.671,-0.743,-0.908,3
-1.24,-0.569,-0.276,-0.525,-0.783,-0.809,-0.588,-0.6,-1.24,-0.907,-0.669,-0.758,-0.679,-0.938,3
-1.15,-0.319,-0.11,-0.331,-0.693,-0.615,-0.419,-0.528,-1.15,-0.791,-0.53,-0.624,-0.574,-0.804,3
-1.231,-0.478,-0.224,-0.487,-0.702,-0.777,-0.543,-0.621,-1.231,-0.928,-0.636,-0.715,-0.543,-0.87,3
-1.174,-0.244,-0.022,-0.335,-0.752,-0.597,-0.363,-0.445,-1.174,-0.842,-0.528,-0.628,-0.548,-0.764,3
-1.24,-0.505,-0.272,-0.471,-0.756,-0.748,-0.516,-0.583,-1.24,-1.029,-0.825,-0.893,-0.708,-0.972,3
-1.183,-0.303,-0.091,-0.296,-0.62,-0.547,-0.419,-0.564,-1.183,-0.831,-0.552,-0.642,-0.552,-0.881,3
-1.194,-0.388,-0.155,-0.411,-0.804,-0.574,-0.489,-0.589,-1.194,-0.847,-0.582,-0.688,-0.752,-0.935,3
-1.188,-0.395,-0.155,-0.417,-0.717,-0.724,-0.565,-0.569,-1.188,-0.866,-0.566,-0.645,-0.615,-0.806,3
-1.226,-0.477,-0.245,-0.525,-0.809,-0.741,-0.614,-0.631,-1.226,-0.973,-0.759,-0.827,-0.66,-0.916,3
-1.249,-0.506,-0.218,-0.437,-0.662,-0.755,-0.49,-0.547,-1.249,-0.875,-0.666,-0.751,-0.622,-0.931,3
-1.219,-0.487,-0.25,-0.491,-0.836,-0.681,-0.502,-0.581,-1.219,-0.884,-0.638,-0.732,-0.773,-0.978,3
-1.181,-0.426,-0.111,-0.419,-0.621,-0.713,-0.504,-0.516,-1.181,-0.889,-0.658,-0.726,-0.581,-0.879,3
-1.175,-0.406,-0.129,-0.392,-0.771,-0.63,-0.42,-0.5,-1.175,-0.851,-0.554,-0.649,-0.568,-0.873,3
-1.251,-0.904,-0.755,-0.88,-1.087,-0.866,-0.958,-0.841,-1.251,-1.091,-0.556,-0.688,-0.798,-0.997,4
-1.299,-0.977,-0.864,-0.955,-1.13,-0.964,-1.065,-0.963,-1.299,-1.175,-0.807,-0.872,-0.952,-1.1,4
-1.118,-0.733,-0.64,-0.747,-1.083,-0.72,-0.841,-0.764,-1.118,-1.061,-0.588,-0.688,-0.756,-0.935,4
-1.177,-0.87,-0.81,-0.869,-1.104,-0.823,-0.917,-0.873,-1.177,-1.069,-0.676,-0.766,-0.868,-1.022,4
-1.213,-0.864,-0.781,-0.851,-1.09,-0.79,-0.88,-0.828,-1.213,-1.108,-0.561,-0.688,-0.821,-0.968,4
-1.284,-0.849,-0.674,-0.83,-1.08,-0.92,-0.911,-0.846,-1.284,-1.077,-0.711,-0.798,-0.881,-1.033,4
-1.141,-0.828,-0.772,-0.834,-1.099,-0.757,-0.901,-0.85,-1.141,-1.069,-0.688,-0.784,-0.772,-1.006,4
-1.22,-0.869,-0.751,-0.856,-1.086,-0.858,-1.034,-0.903,-1.22,-1.138,-0.735,-0.814,-0.862,-1.041,4
-1.233,-0.909,-0.797,-0.897,-1.105,-0.865,-1.006,-0.901,-1.233,-1.119,-0.612,-0.722,-0.785,-1.022,4
-1.325,-0.995,-0.846,-0.97,-1.159,-0.89,-0.946,-0.845,-1.325,-1.086,-0.596,-0.732,-0.919,-1.081,4
-1.159,-0.843,-0.773,-0.84,-1.055,-0.76,-0.835,-0.743,-1.159,-1.037,-0.46,-0.626,-0.825,-0.964,4
-1.137,-0.883,-0.838,-0.881,-1.086,-0.783,-0.913,-0.86,-1.137,-1.127,-0.703,-0.759,-1.031,-1.032,4
-1.145,-0.823,-0.75,-0.816,-1.007,-0.806,-0.905,-0.876,-1.145,-1.045,-0.627,-0.706,-0.774,-0.92,4
-1.166,-0.815,-0.742,-0.818,-1.048,-0.846,-0.889,-0.863,-1.166,-1.083,-0.676,-0.749,-0.883,-0.928,4
-1.044,-0.686,-0.651,-0.717,-1.034,-0.686,-0.82,-0.751,-1.044,-1.025,-0.516,-0.615,-0.751,-0.854,4
-1.168,-0.871,-0.78,-0.864,-1.08,-0.781,-0.879,-0.782,-1.168,-1.081,-0.629,-0.723,-0.887,-1.002,4
-1.164,-0.804,-0.674,-0.789,-1.008,-0.828,-0.908,-0.816,-1.164,-1.155,-0.674,-0.74,-0.917,-0.96,4
-1.324,-0.921,-0.786,-0.929,-1.178,-0.96,-0.902,-0.8,-1.324,-1.169,-0.725,-0.815,-0.93,-1.08,4
-1.285,-0.97,-0.86,-0.947,-1.14,-0.917,-1.007,-0.877,-1.285,-1.082,-0.621,-0.743,-0.884,-1.056,4
-1.337,-1.058,-0.935,-1.017,-1.165,-0.951,-0.99,-0.873,-1.337,-1.173,-0.639,-0.799,-1.034,-1.1,4
-1.268,-0.846,-0.675,-0.828,-1.072,-0.913,-0.924,-0.842,-1.268,-1.097,-0.703,-0.792,-0.878,-1.001,4
-1.132,-0.766,-0.647,-0.776,-1.069,-0.78,-0.909,-0.837,-1.132,-1.091,-0.625,-0.711,-0.805,-0.919,4
-1.395,-1.061,-0.912,-1.038,-1.226,-1.003,-0.977,-0.893,-1.395,-1.156,-0.714,-0.849,-1.028,-1.161,4
-1.228,-0.828,-0.663,-0.805,-1.053,-0.838,-0.884,-0.816,-1.228,-1.131,-0.758,-0.827,-0.893,-1.035,4
-1.374,-1.003,-0.834,-0.976,-1.187,-0.931,-0.898,-0.803,-1.374,-1.139,-0.655,-0.785,-1.037,-1.139,4
-1.147,-0.766,-0.681,-0.781,-1.052,-0.831,-0.911,-0.888,-1.147,-1.044,-0.65,-0.707,-0.825,-0.901,4
-1.184,-0.8,-0.673,-0.781,-1.006,-0.829,-0.877,-0.818,-1.184,-1.082,-0.69,-0.745,-0.782,-0.968,4
-1.279,-1.015,-0.917,-0.988,-1.13,-0.924,-1.025,-0.925,-1.279,-1.182,-0.701,-0.808,-0.996,-1.076,4
-1.363,-1.052,-0.907,-1.015,-1.169,-0.967,-0.996,-0.836,-1.363,-1.16,-0.655,-0.786,-1.033,-1.132,4
-1.346,-1.038,-0.914,-1.016,-1.197,-0.963,-0.959,-0.851,-1.346,-1.16,-0.653,-0.781,-1.031,-1.104,4
-1.181,-0.768,-0.638,-0.776,-1.066,-0.79,-0.859,-0.762,-1.181,-1.102,-0.618,-0.714,-0.808,-0.94,4
-1.189,-0.872,-0.763,-0.85,-1.088,-0.793,-0.957,-0.869,-1.189,-1.174,-0.609,-0.731,-0.887,-1.018,4
-1.224,-0.965,-0.863,-0.934,-1.089,-0.86,-0.967,-0.865,-1.224,-1.178,-0.7,-0.806,-1.003,-1.079,4
-1.126,-0.794,-0.729,-0.801,-1.039,-0.802,-0.907,-0.891,-1.126,-1.03,-0.616,-0.675,-0.845,-0.9,4
-1.245,-0.839,-0.718,-0.835,-1.11,-0.836,-0.935,-0.855,-1.245,-1.172,-0.819,-0.895,-0.965,-1.075,4
-1.127,-0.787,-0.702,-0.78,-0.985,-0.748,-0.867,-0.822,-1.127,-1.018,-0.552,-0.634,-0.773,-0.895,4
-1.119,-0.781,-0.704,-0.791,-1.079,-0.726,-0.872,-0.789,-1.119,-1.007,-0.585,-0.687,-0.748,-0.917,4
-1.206,-0.831,-0.699,-0.83,-1.054,-0.804,-0.923,-0.858,-1.206,-1.173,-0.73,-0.794,-0.92,-1.028,4
-1.239,-0.855,-0.748,-0.847,-1.128,-0.828,-0.965,-0.856,-1.239,-1.075,-0.635,-0.723,-0.816,-0.982,4
-1.124,-0.811,-0.71,-0.784,-0.979,-0.73,-0.904,-0.807,-1.124,-1.086,-0.565,-0.681,-0.807,-0.97,4
-1.104,-0.793,-0.756,-0.815,-1.083,-0.787,-0.907,-0.862,-1.104,-1.031,-0.635,-0.717,-0.788,-0.943,4
-1.239,-0.904,-0.795,-0.873,-1.093,-0.85,-0.92,-0.829,-1.239,-1.192,-0.671,-0.786,-0.93,-1.056,4
-1.199,-0.883,-0.833,-0.93,-1.167,-0.819,-0.847,-0.783,-1.199,-1.069,-0.552,-0.696,-0.968,-1.036,4
-1.319,-0.895,-0.707,-0.856,-1.101,-0.983,-0.937,-0.852,-1.319,-1.18,-0.735,-0.83,-0.934,-1.02,4
-1.298,-0.945,-0.812,-0.944,-1.212,-0.953,-1.058,-0.951,-1.298,-1.178,-0.827,-0.904,-0.991,-1.106,4
-1.342,-1.02,-0.887,-0.993,-1.155,-0.92,-0.996,-0.836,-1.342,-1.159,-0.603,-0.738,-0.986,-1.094,4
-1.37,-0.994,-0.812,-0.96,-1.168,-0.915,-1.035,-0.891,-1.37,-1.17,-0.558,-0.724,-0.946,-1.08,4
-1.204,-0.915,-0.84,-0.913,-1.17,-0.898,-1.018,-0.92,-1.204,-1.195,-0.832,-0.874,-1.005,-1.066,4
-1.307,-1.008,-0.901,-0.99,-1.188,-0.96,-1.015,-0.874,-1.307,-1.143,-0.768,-0.823,-0.98,-1.132,4
-1.321,-1.063,-0.981,-1.055,-1.221,-1.033,-1.073,-0.974,-1.321,-1.226,-0.829,-0.894,-1.07,-1.156,4
-1.138,-0.63,-0.336,-0.617,-0.736,-0.794,-0.557,-0.534,-1.138,-0.834,-0.578,-0.692,-0.652,-0.949,9
-1.129,-0.477,-0.193,-0.461,-0.51,-0.729,-0.43,-0.508,-1.129,-0.853,-0.326,-0.458,-0.585,-0.89,9
-0.931,-0.451,-0.261,-0.467,-0.526,-0.638,-0.488,-0.549,-0.931,-0.846,-0.38,-0.493,-0.647,-0.814,9
-0.851,-0.243,-0.176,-0.402,-0.574,-0.502,-0.349,-0.544,-0.851,-0.763,-0.286,-0.379,-0.436,-0.687,9
-1.169,-0.574,-0.312,-0.561,-0.587,-0.796,-0.486,-0.519,-1.169,-0.847,-0.366,-0.495,-0.654,-0.951,9
-0.88,-0.346,-0.298,-0.458,-0.549,-0.547,-0.137,-0.421,-0.88,-0.809,-0.408,-0.476,-0.502,-0.782,9
-1.076,-0.4,-0.171,-0.52,-0.657,-0.662,-0.455,-0.456,-1.076,-0.846,-0.329,-0.481,-0.573,-0.881,9
-0.868,-0.399,-0.189,-0.392,-0.544,-0.564,-0.342,-0.23,-0.868,-0.609,-0.238,-0.369,-0.396,-0.717,9
-1.303,-0.789,-0.53,-0.771,-0.874,-0.983,-0.761,-0.675,-1.303,-1.027,-0.674,-0.779,-0.848,-1.088,9
-1.133,-0.555,-0.348,-0.628,-0.762,-0.731,-0.579,-0.616,-1.133,-0.94,-0.505,-0.61,-0.7,-0.927,9
-0.963,-0.451,-0.233,-0.466,-0.623,-0.652,-0.514,-0.54,-0.963,-0.726,-0.306,-0.448,-0.513,-0.781,9
-1.102,-0.562,-0.337,-0.557,-0.622,-0.76,-0.55,-0.624,-1.102,-0.881,-0.503,-0.614,-0.589,-0.912,9
-1.05,-0.454,-0.223,-0.472,-0.596,-0.705,-0.518,-0.515,-1.05,-0.86,-0.473,-0.563,-0.606,-0.907,9
-1.239,-0.68,-0.38,-0.68,-0.795,-0.838,-0.588,-0.531,-1.239,-0.935,-0.416,-0.571,-0.765,-1.013,9
-1.101,-0.414,-0.167,-0.455,-0.545,-0.696,-0.351,-0.416,-1.101,-0.806,-0.223,-0.396,-0.621,-0.829,9
-1.211,-0.591,-0.292,-0.558,-0.66,-0.804,-0.604,-0.608,-1.211,-0.91,-0.488,-0.599,-0.623,-0.967,9
-1.182,-0.608,-0.385,-0.642,-0.766,-0.785,-0.597,-0.631,-1.182,-0.935,-0.478,-0.603,-0.688,-0.965,9
-1.023,-0.42,-0.301,-0.554,-0.78,-0.665,-0.488,-0.621,-1.023,-0.83,-0.407,-0.509,-0.672,-0.892,9
-0.973,-0.532,-0.36,-0.537,-0.639,-0.68,-0.49,-0.49,-0.973,-0.818,-0.35,-0.472,-0.581,-0.815,9
-1.319,-0.784,-0.503,-0.73,-0.827,-0.964,-0.723,-0.637,-1.319,-1.003,-0.659,-0.757,-0.816,-1.083,9
-1.077,-0.416,-0.218,-0.51,-0.632,-0.687,-0.376,-0.459,-1.077,-0.852,-0.443,-0.539,-0.586,-0.908,9
-1.28,-0.766,-0.473,-0.718,-0.814,-0.944,-0.689,-0.644,-1.28,-0.995,-0.747,-0.852,-0.831,-1.088,9
-1.249,-0.638,-0.352,-0.612,-0.687,-0.854,-0.689,-0.602,-1.249,-0.894,-0.42,-0.555,-0.693,-0.966,9
-0.98,-0.435,-0.244,-0.472,-0.632,-0.618,-0.421,-0.437,-0.98,-0.771,-0.342,-0.443,-0.564,-0.834,9
-1.014,-0.453,-0.207,-0.533,-0.667,-0.694,-0.501,-0.497,-1.014,-0.852,-0.471,-0.559,-0.571,-0.848,9
-0.711,-0.252,-0.02,-0.263,-0.373,-0.455,-0.228,-0.29,-0.711,-0.582,-0.263,-0.358,-0.336,-0.588,9
-1.056,-0.599,-0.309,-0.618,-0.735,-0.769,-0.614,-0.61,-1.056,-0.891,-0.584,-0.664,-0.628,-0.925,9
-1.064,-0.294,-0.007,-0.36,-0.57,-0.632,-0.495,-0.477,-1.064,-0.784,-0.289,-0.426,-0.494,-0.775,9
-1.026,-0.588,-0.333,-0.515,-0.531,-0.713,-0.435,-0.464,-1.026,-0.812,-0.442,-0.543,-0.654,-0.915,9
-1.237,-0.651,-0.35,-0.601,-0.697,-0.811,-0.533,-0.51,-1.237,-0.916,-0.438,-0.578,-0.72,-0.969,9
-1.19,-0.663,-0.401,-0.65,-0.784,-0.842,-0.647,-0.601,-1.19,-0.961,-0.536,-0.626,-0.712,-0.958,9
-1.104,-0.414,-0.162,-0.475,-0.611,-0.697,-0.441,-0.482,-1.104,-0.806,-0.259,-0.448,-0.59,-0.828,9
-0.844,-0.177,-0.028,-0.282,-0.463,-0.497,-0.292,-0.396,-0.844,-0.88,-0.372,-0.5,-0.496,-0.728,9
-0.553,-0.167,-0.016,-0.202,-0.349,-0.361,-0.159,-0.351,-0.553,-0.52,-0.219,-0.293,-0.236,-0.549,9
-0.9,-0.452,-0.317,-0.502,-0.649,-0.629,-0.503,-0.573,-0.9,-0.807,-0.379,-0.511,-0.595,-0.782,9
-0.958,-0.416,-0.223,-0.526,-0.701,-0.645,-0.523,-0.572,-0.958,-0.826,-0.425,-0.498,-0.566,-0.823,9
-1.207,-0.61,-0.373,-0.599,-0.703,-0.853,-0.569,-0.584,-1.207,-0.949,-0.506,-0.638,-0.693,-0.981,9
