@relation texture

@attribute A1 numeric
@attribute A6 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A38 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.087,-0.508,-1.087,-0.755,-0.776,-0.934,-0.664,-0.748,-0.748,-0.674,-0.658,2
-1.189,-0.439,-1.189,-0.822,-0.805,-0.861,-0.524,-0.719,-0.641,-0.559,-0.566,2
-1.042,-0.46,-1.042,-0.702,-0.646,-0.768,-0.48,-0.598,-0.576,-0.518,-0.494,2
-1.014,-0.36,-1.014,-0.691,-0.774,-1.012,-0.622,-0.625,-0.599,-0.556,-0.613,2
-1.3,-0.448,-1.3,-0.919,-1.051,-1.106,-0.868,-0.858,-0.792,-0.702,-0.79,2
-1.096,-0.228,-1.096,-0.71,-0.822,-0.882,-0.591,-0.648,-0.581,-0.477,-0.523,2
-1.088,-0.393,-1.088,-0.702,-0.847,-0.984,-0.708,-0.711,-0.692,-0.646,-0.672,2
-1.168,-0.498,-1.168,-0.792,-0.871,-0.968,-0.725,-0.798,-0.758,-0.75,-0.835,2
-1.235,-0.568,-1.235,-0.91,-0.914,-1.034,-0.696,-0.809,-0.754,-0.705,-0.753,2
-1.273,-0.508,-1.273,-0.942,-1.068,-1.087,-0.883,-0.87,-0.791,-0.702,-0.779,2
-1.307,-0.487,-1.307,-0.892,-1.067,-1.168,-0.904,-0.925,-0.859,-0.792,-0.86,2
-1.092,-0.278,-1.092,-0.708,-0.784,-0.868,-0.553,-0.613,-0.577,-0.422,-0.448,2
-1.107,-0.298,-1.107,-0.718,-0.839,-0.853,-0.595,-0.692,-0.588,-0.457,-0.469,2
-0.991,-0.27,-0.991,-0.679,-0.746,-0.914,-0.622,-0.578,-0.555,-0.538,-0.637,2
-1.014,-0.391,-1.014,-0.698,-0.772,-0.924,-0.667,-0.668,-0.644,-0.61,-0.675,2
-1.185,-0.486,-1.185,-0.795,-0.948,-1.106,-0.821,-0.834,-0.787,-0.748,-0.843,2
-1.337,-0.462,-1.337,-0.938,-1.09,-1.1,-0.849,-0.927,-0.83,-0.729,-0.752,2
-1.026,-0.394,-1.026,-0.755,-0.81,-0.951,-0.678,-0.637,-0.652,-0.603,-0.686,2
-0.927,-0.567,-0.927,-0.716,-0.747,-0.914,-0.747,-0.684,-0.662,-0.64,-0.708,2
-1.173,-0.108,-1.173,-0.746,-0.799,-0.845,-0.57,-0.559,-0.557,-0.368,-0.34,2
-1.224,-0.445,-1.224,-0.871,-0.875,-0.956,-0.623,-0.797,-0.717,-0.656,-0.654,2
-1.111,-0.308,-1.111,-0.733,-0.87,-0.981,-0.703,-0.726,-0.67,-0.628,-0.696,2
-1.241,-0.43,-1.241,-0.87,-0.956,-1.044,-0.747,-0.821,-0.756,-0.699,-0.75,2
-1.132,-0.363,-1.132,-0.753,-0.815,-0.9,-0.574,-0.682,-0.641,-0.576,-0.646,2
-1.04,-0.193,-1.04,-0.646,-0.735,-0.908,-0.588,-0.585,-0.598,-0.511,-0.55,2
-1.148,-0.509,-1.148,-0.875,-0.895,-1.063,-0.753,-0.713,-0.666,-0.613,-0.716,2
-1.366,-0.644,-1.366,-1.031,-1.043,-1.054,-0.781,-0.932,-0.852,-0.752,-0.821,2
-1.098,-0.174,-1.098,-0.719,-0.78,-0.897,-0.571,-0.588,-0.585,-0.508,-0.489,2
-0.874,-0.522,-0.874,-0.678,-0.698,-0.953,-0.682,-0.648,-0.676,-0.674,-0.739,2
-1.032,-0.546,-1.032,-0.758,-0.774,-0.952,-0.675,-0.658,-0.634,-0.575,-0.61,2
-1.151,-0.322,-1.151,-0.756,-0.866,-1.009,-0.756,-0.708,-0.678,-0.569,-0.634,2
-1.031,-0.332,-1.031,-0.726,-0.79,-1.026,-0.68,-0.579,-0.581,-0.566,-0.674,2
-1.113,-0.296,-1.113,-0.715,-0.888,-1.041,-0.69,-0.733,-0.689,-0.624,-0.682,2
-1.065,-0.512,-1.065,-0.803,-0.829,-1.011,-0.724,-0.676,-0.638,-0.635,-0.764,2
-1.241,-0.282,-1.241,-0.816,-0.907,-0.976,-0.596,-0.71,-0.66,-0.504,-0.465,2
-1.131,-0.295,-1.131,-0.714,-0.744,-0.893,-0.565,-0.59,-0.58,-0.464,-0.461,2
-1.124,-0.342,-1.124,-0.78,-0.872,-1.024,-0.74,-0.697,-0.68,-0.587,-0.617,2
-1.288,-0.495,-1.288,-0.879,-0.899,-0.921,-0.605,-0.847,-0.801,-0.728,-0.813,2
-1.13,-0.362,-1.13,-0.839,-0.882,-0.929,-0.684,-0.67,-0.645,-0.549,-0.591,2
-1.195,-0.355,-1.195,-0.801,-0.909,-0.942,-0.635,-0.763,-0.708,-0.637,-0.685,2
-1.181,-0.642,-1.181,-0.868,-0.902,-1.023,-0.736,-0.847,-0.778,-0.736,-0.83,2
-1.067,-0.388,-1.067,-0.766,-0.869,-1.012,-0.708,-0.691,-0.662,-0.587,-0.597,2
-1.247,-0.405,-1.247,-0.936,-1.007,-1.041,-0.804,-0.789,-0.74,-0.619,-0.65,2
-1.083,-0.343,-1.083,-0.761,-0.82,-0.894,-0.59,-0.673,-0.624,-0.528,-0.562,2
-1.121,-0.42,-1.121,-0.768,-0.882,-1.037,-0.752,-0.753,-0.735,-0.694,-0.767,2
-0.848,-0.495,-0.848,-0.665,-0.684,-0.956,-0.71,-0.621,-0.646,-0.664,-0.741,2
-1.176,-0.411,-1.176,-0.801,-0.918,-1.042,-0.743,-0.77,-0.708,-0.669,-0.723,2
-1.058,-0.331,-1.058,-0.741,-0.847,-1.056,-0.693,-0.643,-0.647,-0.549,-0.497,2
-1.214,-0.186,-1.214,-0.664,-0.883,-0.87,-0.605,-0.742,-0.714,-0.582,-0.595,2
-1.037,-0.371,-1.037,-0.719,-0.824,-1.009,-0.702,-0.664,-0.653,-0.618,-0.703,2
-1.162,-0.423,-1.162,-0.802,-0.854,-0.979,-0.654,-0.742,-0.693,-0.632,-0.663,2
-1.32,-0.727,-1.32,-1.01,-1.052,-1.1,-0.884,-0.968,-0.916,-0.862,-0.945,2
-1.324,-0.591,-1.324,-0.944,-0.948,-1.007,-0.677,-0.91,-0.845,-0.766,-0.767,2
-1.182,-0.2,-1.182,-0.662,-0.792,-0.919,-0.582,-0.619,-0.596,-0.471,-0.447,2
-1.032,-0.299,-1.032,-0.662,-0.8,-0.907,-0.671,-0.618,-0.614,-0.541,-0.593,2
-1.194,-0.415,-1.194,-0.813,-0.819,-0.947,-0.572,-0.687,-0.669,-0.563,-0.592,2
-1.139,-0.235,-1.139,-0.667,-0.711,-0.895,-0.508,-0.557,-0.547,-0.466,-0.489,2
-1.18,-0.376,-1.18,-0.829,-0.893,-1.032,-0.729,-0.703,-0.678,-0.548,-0.615,2
-0.834,-0.196,-0.834,-0.567,-0.669,-0.891,-0.619,-0.566,-0.534,-0.516,-0.52,2
-1.238,-0.346,-1.238,-0.796,-0.91,-0.939,-0.597,-0.804,-0.742,-0.615,-0.633,2
-1.108,-0.458,-1.108,-0.764,-0.802,-0.991,-0.632,-0.72,-0.673,-0.621,-0.712,2
-1.107,-0.546,-1.107,-0.868,-0.872,-1.105,-0.738,-0.684,-0.643,-0.629,-0.771,2
-1.111,-0.436,-1.111,-0.796,-0.845,-1.074,-0.747,-0.653,-0.635,-0.563,-0.605,2
-1.203,-0.459,-1.203,-0.856,-0.933,-1.012,-0.716,-0.772,-0.733,-0.665,-0.728,2
-1.098,-0.523,-1.098,-0.789,-0.808,-1.006,-0.628,-0.732,-0.674,-0.635,-0.733,2
-1.199,-0.184,-1.199,-0.763,-0.832,-0.895,-0.57,-0.618,-0.589,-0.406,-0.325,2
-1.295,-0.487,-1.295,-0.951,-0.926,-0.954,-0.645,-0.807,-0.726,-0.619,-0.661,2
-1.038,-0.553,-1.038,-0.769,-0.773,-0.911,-0.572,-0.677,-0.636,-0.613,-0.709,2
-1.282,-0.244,-1.282,-0.777,-0.97,-1.021,-0.675,-0.751,-0.691,-0.559,-0.55,2
-1.226,-0.32,-1.226,-0.796,-0.881,-0.97,-0.663,-0.736,-0.684,-0.596,-0.627,2
-1.147,-0.311,-1.147,-0.756,-0.817,-0.96,-0.642,-0.658,-0.651,-0.529,-0.507,2
-1.055,-0.493,-1.055,-0.741,-0.859,-1.007,-0.79,-0.776,-0.742,-0.736,-0.833,2
-1.053,-0.469,-1.053,-0.733,-0.699,-0.796,-0.469,-0.621,-0.591,-0.486,-0.472,2
-1.281,-0.292,-1.281,-0.811,-0.95,-0.944,-0.648,-0.779,-0.703,-0.584,-0.562,2
-1.191,-0.414,-1.191,-0.852,-0.887,-0.91,-0.643,-0.711,-0.661,-0.533,-0.594,2
-1.258,-0.434,-1.258,-0.949,-1.024,-1.057,-0.801,-0.817,-0.77,-0.653,-0.666,2
-1.169,-0.406,-1.169,-0.807,-0.806,-0.991,-0.608,-0.661,-0.66,-0.541,-0.54,2
-1.05,-0.396,-1.05,-0.706,-0.799,-0.989,-0.584,-0.653,-0.635,-0.586,-0.638,2
-1.057,-0.316,-1.057,-0.753,-0.848,-0.946,-0.714,-0.676,-0.65,-0.557,-0.586,2
-1.184,-0.49,-1.184,-0.854,-0.926,-1.076,-0.77,-0.798,-0.755,-0.689,-0.773,2
-1.1,-0.264,-1.1,-0.705,-0.824,-0.965,-0.666,-0.675,-0.63,-0.581,-0.643,2
-1.27,-0.469,-1.27,-0.909,-1.019,-1.035,-0.822,-0.829,-0.774,-0.693,-0.779,2
-1.128,-0.349,-1.128,-0.72,-0.883,-1.008,-0.745,-0.725,-0.714,-0.65,-0.689,2
-1.087,-0.404,-1.087,-0.797,-0.857,-1.062,-0.713,-0.711,-0.673,-0.603,-0.654,2
-0.942,-0.262,-0.942,-0.605,-0.668,-0.802,-0.556,-0.517,-0.523,-0.485,-0.54,2
-1.41,-0.676,-1.41,-1.083,-1.081,-1.094,-0.812,-0.919,-0.847,-0.748,-0.817,2
-1.13,-0.461,-1.13,-0.822,-0.854,-1.08,-0.75,-0.663,-0.644,-0.594,-0.656,2
-1.193,-0.412,-1.193,-0.803,-0.914,-0.978,-0.661,-0.753,-0.711,-0.592,-0.639,2
-1.15,-0.671,-1.15,-0.842,-0.879,-1.037,-0.745,-0.818,-0.787,-0.744,-0.819,2
-1.184,-0.4,-1.184,-0.817,-0.865,-0.906,-0.609,-0.702,-0.672,-0.564,-0.622,2
-1.246,-0.35,-1.246,-0.868,-0.904,-0.987,-0.649,-0.76,-0.683,-0.585,-0.603,2
-1.126,-0.339,-1.126,-0.779,-0.901,-0.988,-0.698,-0.694,-0.672,-0.564,-0.591,2
-1.119,-0.325,-1.119,-0.739,-0.808,-0.983,-0.641,-0.635,-0.625,-0.54,-0.505,2
-1.002,-0.377,-1.002,-0.688,-0.761,-0.953,-0.602,-0.609,-0.597,-0.53,-0.564,2
-1.229,-0.545,-1.229,-0.961,-0.992,-1.031,-0.814,-0.837,-0.777,-0.692,-0.766,2
-1.015,-0.32,-1.015,-0.664,-0.752,-0.944,-0.606,-0.565,-0.564,-0.473,-0.506,2
-1.163,-0.515,-1.163,-0.854,-0.942,-0.966,-0.781,-0.794,-0.731,-0.692,-0.814,2
-1.373,-0.654,-1.373,-1.067,-1.074,-1.129,-0.827,-0.935,-0.846,-0.772,-0.845,2
-1.331,-0.361,-1.331,-0.914,-1.016,-0.992,-0.767,-0.861,-0.784,-0.642,-0.648,2
-1.201,-0.53,-1.201,-0.796,-0.834,-0.986,-0.617,-0.777,-0.721,-0.661,-0.708,2
-1.32,-0.521,-1.32,-0.92,-0.973,-1.026,-0.673,-0.891,-0.812,-0.724,-0.8,2
-1.086,-0.321,-1.086,-0.73,-0.79,-0.99,-0.641,-0.666,-0.622,-0.598,-0.709,2
-1.254,-0.332,-1.254,-0.882,-0.902,-0.931,-0.603,-0.701,-0.633,-0.454,-0.408,2
-1.154,-0.254,-1.154,-0.706,-0.751,-0.895,-0.545,-0.574,-0.564,-0.443,-0.464,2
-1.158,-0.393,-1.158,-0.778,-0.895,-0.947,-0.66,-0.788,-0.739,-0.634,-0.657,2
-1.064,-0.295,-1.064,-0.717,-0.802,-0.948,-0.67,-0.637,-0.581,-0.537,-0.604,2
-1.265,-0.577,-1.265,-0.994,-1.006,-1.074,-0.832,-0.846,-0.79,-0.688,-0.733,2
-1.186,-0.433,-1.186,-0.816,-0.859,-1.029,-0.713,-0.686,-0.667,-0.578,-0.586,2
-1.154,-0.311,-1.154,-0.727,-0.833,-0.907,-0.535,-0.718,-0.656,-0.553,-0.587,2
-1.119,-0.434,-1.119,-0.796,-0.818,-0.972,-0.64,-0.71,-0.678,-0.638,-0.71,2
-1.055,-0.436,-1.055,-0.737,-0.753,-0.892,-0.649,-0.657,-0.656,-0.618,-0.666,2
-1.181,-0.552,-1.181,-0.899,-0.964,-1.058,-0.815,-0.811,-0.759,-0.695,-0.797,2
-1.135,-0.264,-1.135,-0.783,-0.867,-0.977,-0.745,-0.664,-0.649,-0.579,-0.602,2
-1.29,-0.64,-1.29,-0.978,-0.979,-1.027,-0.736,-0.834,-0.766,-0.678,-0.755,2
-1.28,-0.559,-1.28,-0.947,-0.913,-0.951,-0.633,-0.828,-0.758,-0.687,-0.717,2
-1.258,-0.373,-1.258,-0.89,-0.935,-0.972,-0.674,-0.742,-0.692,-0.558,-0.572,2
-1.151,-0.301,-1.151,-0.74,-0.722,-0.864,-0.483,-0.611,-0.573,-0.481,-0.495,2
-1.192,-0.376,-1.192,-0.771,-0.81,-0.899,-0.59,-0.71,-0.647,-0.579,-0.657,2
-1.072,-0.326,-1.072,-0.697,-0.79,-0.923,-0.623,-0.662,-0.624,-0.578,-0.646,2
-1.184,-0.393,-1.184,-0.751,-0.92,-1.046,-0.783,-0.781,-0.724,-0.7,-0.807,2
-1.357,-0.551,-1.357,-0.956,-0.988,-1.042,-0.685,-0.9,-0.825,-0.725,-0.784,2
-1.303,-0.302,-1.303,-0.904,-0.929,-0.956,-0.632,-0.752,-0.714,-0.508,-0.432,2
-1.263,-0.534,-1.263,-0.918,-0.975,-1.093,-0.814,-0.848,-0.799,-0.705,-0.782,2
-0.978,-0.533,-0.978,-0.682,-0.704,-0.775,-0.552,-0.637,-0.612,-0.624,-0.795,2
-1.131,-0.59,-1.131,-0.81,-0.847,-1.015,-0.695,-0.785,-0.744,-0.685,-0.765,2
-1.258,-0.23,-1.258,-0.75,-0.942,-0.916,-0.629,-0.799,-0.745,-0.597,-0.598,2
-1.114,-0.463,-1.114,-0.825,-0.878,-1.044,-0.745,-0.707,-0.661,-0.618,-0.726,2
-0.947,-0.436,-0.947,-0.673,-0.734,-0.924,-0.673,-0.602,-0.617,-0.63,-0.696,2
-0.993,-0.56,-0.993,-0.691,-0.713,-0.77,-0.517,-0.663,-0.637,-0.643,-0.792,2
-1.237,-0.405,-1.237,-0.887,-0.894,-0.922,-0.617,-0.739,-0.679,-0.53,-0.526,2
-1.111,-0.496,-1.111,-0.847,-0.839,-1.079,-0.703,-0.67,-0.652,-0.614,-0.71,2
-1.126,-0.204,-1.126,-0.779,-0.78,-0.908,-0.528,-0.59,-0.566,-0.41,-0.367,2
-1.322,-0.68,-1.322,-1.05,-1.045,-1.106,-0.859,-0.912,-0.844,-0.786,-0.834,2
-0.985,-0.24,-0.985,-0.623,-0.714,-0.841,-0.581,-0.559,-0.534,-0.517,-0.57,2
-1.033,-0.294,-1.033,-0.69,-0.712,-0.868,-0.52,-0.588,-0.551,-0.462,-0.467,2
-1.151,-0.386,-1.151,-0.762,-0.914,-1.036,-0.768,-0.746,-0.726,-0.638,-0.665,2
-1.28,-0.483,-1.28,-0.89,-0.965,-1.002,-0.71,-0.858,-0.793,-0.717,-0.767,2
-1.422,-0.751,-1.422,-1.064,-1.086,-1.084,-0.789,-1.045,-0.958,-0.853,-0.883,2
-1.167,-0.422,-1.167,-0.832,-0.918,-1.086,-0.813,-0.782,-0.752,-0.702,-0.752,2
-1.12,-0.302,-1.12,-0.728,-0.768,-0.882,-0.548,-0.612,-0.593,-0.506,-0.522,2
-1.287,-0.536,-1.287,-0.862,-1.047,-1.16,-0.894,-0.919,-0.861,-0.798,-0.87,2
-1.013,-0.087,-1.013,-0.585,-0.804,-0.909,-0.614,-0.65,-0.642,-0.563,-0.596,2
-1.006,-0.504,-1.006,-0.733,-0.687,-0.822,-0.533,-0.624,-0.583,-0.53,-0.598,2
-1.122,-0.368,-1.122,-0.732,-0.871,-0.98,-0.722,-0.725,-0.691,-0.638,-0.679,2
-1.05,-0.28,-1.05,-0.661,-0.654,-0.801,-0.427,-0.522,-0.53,-0.353,-0.345,2
-1.195,-0.587,-1.195,-0.922,-0.982,-1.047,-0.819,-0.821,-0.761,-0.683,-0.772,2
-1.145,-0.206,-1.145,-0.707,-0.843,-0.986,-0.638,-0.692,-0.641,-0.558,-0.607,2
-1.168,-0.273,-1.168,-0.823,-0.887,-0.962,-0.592,-0.673,-0.623,-0.504,-0.48,2
-1.172,-0.501,-1.172,-0.831,-0.881,-1.04,-0.749,-0.78,-0.744,-0.701,-0.771,2
-1.185,-0.335,-1.185,-0.837,-0.914,-0.935,-0.614,-0.722,-0.659,-0.559,-0.561,2
-1.239,-0.375,-1.239,-0.818,-0.932,-0.969,-0.622,-0.812,-0.724,-0.614,-0.644,2
-0.971,-0.238,-0.971,-0.547,-0.659,-0.856,-0.482,-0.54,-0.552,-0.525,-0.546,2
-1.359,-0.479,-1.359,-0.963,-1.046,-1.068,-0.791,-0.895,-0.824,-0.722,-0.775,2
-1,-0.471,-1,-0.697,-0.737,-0.782,-0.576,-0.607,-0.582,-0.582,-0.755,2
-1.091,-0.42,-1.091,-0.763,-0.804,-0.915,-0.61,-0.698,-0.668,-0.646,-0.761,2
-1.224,-0.528,-1.224,-0.875,-0.933,-1.085,-0.759,-0.82,-0.766,-0.702,-0.78,2
-1.052,-0.206,-1.052,-0.623,-0.821,-0.938,-0.584,-0.655,-0.619,-0.573,-0.65,2
-1.267,-0.675,-1.267,-0.9,-0.925,-0.968,-0.657,-0.899,-0.816,-0.766,-0.837,2
-1.149,-0.394,-1.149,-0.786,-0.864,-0.954,-0.684,-0.746,-0.708,-0.63,-0.687,2
-1.133,-0.37,-1.133,-0.757,-0.822,-1.02,-0.612,-0.689,-0.659,-0.601,-0.66,2
-1.061,-0.26,-1.061,-0.647,-0.81,-0.899,-0.64,-0.654,-0.627,-0.582,-0.607,2
-1.172,-0.386,-1.172,-0.797,-0.793,-0.932,-0.514,-0.69,-0.627,-0.552,-0.529,2
-1.181,-0.413,-1.181,-0.808,-0.878,-0.94,-0.64,-0.741,-0.687,-0.594,-0.658,2
-1.273,-0.235,-1.273,-0.764,-0.916,-0.968,-0.608,-0.747,-0.666,-0.567,-0.541,2
-1.035,-0.259,-1.035,-0.648,-0.671,-0.857,-0.462,-0.544,-0.553,-0.431,-0.427,2
-1.168,-0.26,-1.168,-0.783,-0.834,-0.913,-0.571,-0.627,-0.603,-0.463,-0.443,2
-1.029,-0.359,-1.029,-0.722,-0.803,-1.043,-0.669,-0.645,-0.588,-0.528,-0.6,2
-1.241,-0.415,-1.241,-0.882,-0.88,-0.915,-0.612,-0.73,-0.675,-0.517,-0.506,2
-0.957,-0.292,-0.957,-0.638,-0.721,-0.94,-0.619,-0.54,-0.542,-0.542,-0.614,2
-1.074,-0.222,-1.074,-0.686,-0.808,-0.873,-0.584,-0.629,-0.559,-0.436,-0.473,2
-1.141,-0.434,-1.141,-0.77,-0.757,-0.814,-0.494,-0.663,-0.598,-0.519,-0.526,2
-1.107,-0.31,-1.107,-0.724,-0.853,-0.964,-0.668,-0.659,-0.652,-0.552,-0.574,2
-0.611,-0.034,-0.611,-0.379,-0.423,-0.666,-0.507,-0.32,-0.362,-0.475,-0.703,2
-1.215,-0.476,-1.215,-0.876,-0.932,-1.065,-0.74,-0.786,-0.738,-0.654,-0.737,2
-1.213,-0.412,-1.213,-0.802,-0.878,-0.937,-0.637,-0.765,-0.713,-0.637,-0.702,2
-1.351,-0.324,-1.351,-0.888,-1.007,-1.011,-0.724,-0.81,-0.752,-0.584,-0.555,2
-1.384,-0.63,-1.384,-0.975,-0.984,-1.002,-0.692,-0.965,-0.897,-0.851,-0.906,2
-1.15,-0.647,-1.15,-0.878,-0.911,-1.034,-0.787,-0.842,-0.809,-0.728,-0.772,2
-1.282,-0.432,-1.282,-0.928,-0.928,-0.998,-0.666,-0.791,-0.726,-0.619,-0.655,2
-1.066,-0.479,-1.066,-0.809,-0.813,-1.03,-0.725,-0.611,-0.603,-0.525,-0.584,2
-1.044,-0.25,-1.044,-0.708,-0.812,-0.971,-0.696,-0.622,-0.596,-0.554,-0.621,2
-1.163,-0.54,-1.163,-0.824,-0.874,-0.926,-0.688,-0.801,-0.754,-0.687,-0.777,2
-1.029,-0.282,-1.029,-0.642,-0.667,-0.858,-0.481,-0.535,-0.532,-0.458,-0.472,2
-1.367,-0.664,-1.367,-1.009,-1.042,-1.041,-0.771,-1.004,-0.921,-0.846,-0.868,2
-0.837,-0.255,-0.837,-0.565,-0.671,-0.808,-0.587,-0.55,-0.544,-0.51,-0.537,2
-1.244,-0.568,-1.244,-0.891,-0.972,-1.084,-0.777,-0.871,-0.819,-0.787,-0.847,2
-1.106,-0.236,-1.106,-0.733,-0.816,-0.915,-0.644,-0.633,-0.578,-0.451,-0.468,2
-1.059,-0.392,-1.059,-0.719,-0.793,-0.91,-0.631,-0.69,-0.655,-0.613,-0.684,2
-1.237,-0.207,-1.237,-0.828,-0.882,-0.936,-0.595,-0.655,-0.598,-0.405,-0.334,2
-1.043,-0.337,-1.043,-0.691,-0.77,-0.941,-0.623,-0.642,-0.607,-0.554,-0.651,2
-1.081,-0.583,-1.081,-0.837,-0.874,-0.949,-0.699,-0.782,-0.734,-0.679,-0.72,2
-0.981,-0.388,-0.981,-0.709,-0.758,-0.975,-0.65,-0.599,-0.586,-0.548,-0.659,2
-1.108,-0.329,-1.108,-0.731,-0.829,-0.899,-0.652,-0.688,-0.639,-0.542,-0.613,2
-1.293,-0.337,-1.293,-0.845,-0.995,-1.029,-0.765,-0.857,-0.776,-0.664,-0.722,2
-1.281,-0.58,-1.281,-0.874,-0.896,-0.978,-0.681,-0.88,-0.837,-0.74,-0.752,2
-1.136,-0.36,-1.136,-0.814,-0.875,-1.04,-0.77,-0.662,-0.642,-0.545,-0.591,2
-1.186,-0.335,-1.186,-0.761,-0.857,-0.94,-0.653,-0.707,-0.647,-0.539,-0.564,2
-1.316,-0.222,-1.316,-0.849,-0.986,-0.976,-0.734,-0.79,-0.727,-0.571,-0.561,2
-1.078,-0.333,-1.078,-0.764,-0.861,-1.002,-0.717,-0.687,-0.675,-0.563,-0.613,2
-1.083,-0.309,-1.083,-0.744,-0.854,-0.946,-0.639,-0.703,-0.662,-0.554,-0.562,2
-1.044,-0.359,-1.044,-0.673,-0.652,-0.789,-0.469,-0.579,-0.574,-0.507,-0.51,2
-1.235,-0.609,-1.235,-0.955,-0.958,-1.045,-0.814,-0.831,-0.782,-0.746,-0.832,2
-1.265,-0.334,-1.265,-0.879,-1.033,-1.06,-0.791,-0.893,-0.815,-0.681,-0.625,2
-1.156,-0.391,-1.156,-0.83,-0.919,-1.12,-0.799,-0.701,-0.676,-0.586,-0.606,2
-1.081,-0.515,-1.081,-0.788,-0.847,-0.868,-0.709,-0.745,-0.7,-0.678,-0.814,2
-1.094,-0.618,-1.094,-0.8,-0.772,-0.927,-0.618,-0.693,-0.65,-0.619,-0.73,2
-1.021,-0.467,-1.021,-0.733,-0.752,-0.931,-0.599,-0.618,-0.58,-0.524,-0.597,2
-1.228,-0.285,-1.228,-0.789,-0.882,-0.952,-0.705,-0.689,-0.678,-0.545,-0.537,2
-1.291,-0.645,-1.291,-1.024,-1.019,-1.086,-0.851,-0.886,-0.818,-0.77,-0.836,2
-1.164,-0.536,-1.164,-0.829,-0.902,-1.037,-0.685,-0.771,-0.74,-0.702,-0.756,2
-1.208,-0.375,-1.208,-0.841,-0.814,-0.912,-0.578,-0.65,-0.608,-0.483,-0.518,2
-1.224,-0.505,-1.224,-0.834,-0.862,-0.937,-0.638,-0.818,-0.758,-0.689,-0.732,2
-1.11,-0.257,-1.11,-0.772,-0.864,-0.992,-0.763,-0.657,-0.636,-0.586,-0.619,2
-1.246,-0.472,-1.246,-0.859,-0.884,-0.962,-0.671,-0.822,-0.765,-0.69,-0.722,2
-0.929,-0.557,-0.929,-0.715,-0.746,-0.888,-0.667,-0.665,-0.618,-0.557,-0.61,2
-1.224,-0.406,-1.224,-0.879,-0.938,-1.026,-0.725,-0.767,-0.709,-0.603,-0.625,2
-1.103,-0.419,-1.103,-0.823,-0.858,-0.959,-0.715,-0.71,-0.674,-0.657,-0.772,2
