@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R3-4,6-7,9-11,16,19,21,23-25,30-31,37,41'

@attribute A3 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.928,-0.797,-0.642,-0.903,-0.715,-0.939,-1.181,-0.758,-0.791,-1.181,-1.023,-0.786,-0.735,-1.039,-1.181,-0.936,2
-0.7,-0.519,-0.268,-0.743,-0.42,-0.75,-1.306,-0.651,-0.597,-1.306,-1.03,-0.797,-0.697,-0.972,-1.306,-0.85,2
-0.815,-0.682,-0.52,-0.819,-0.643,-0.959,-1.157,-0.674,-0.692,-1.157,-0.945,-0.647,-0.597,-0.977,-1.157,-0.903,2
-0.652,-0.43,-0.31,-0.594,-0.397,-0.673,-1.107,-0.57,-0.589,-1.107,-0.964,-0.74,-0.686,-0.912,-1.107,-0.824,2
-0.876,-0.678,-0.498,-0.811,-0.627,-0.948,-1.173,-0.781,-0.812,-1.173,-1.072,-0.783,-0.763,-1.097,-1.173,-0.903,2
-0.585,-0.378,-0.19,-0.546,-0.336,-0.709,-1.036,-0.548,-0.517,-1.036,-0.922,-0.62,-0.611,-0.905,-1.036,-0.778,2
-0.762,-0.531,-0.393,-0.679,-0.481,-0.807,-1.088,-0.544,-0.552,-1.088,-0.984,-0.723,-0.706,-0.967,-1.088,-0.855,2
-0.711,-0.435,-0.278,-0.596,-0.372,-0.725,-1.016,-0.602,-0.627,-1.016,-0.843,-0.519,-0.468,-0.883,-1.016,-0.671,2
-0.703,-0.675,-0.403,-0.871,-0.497,-0.728,-1.325,-0.712,-0.755,-1.325,-0.975,-0.833,-0.69,-0.976,-1.325,-0.906,2
-0.84,-0.622,-0.467,-0.778,-0.566,-0.884,-1.171,-0.627,-0.668,-1.171,-0.86,-0.635,-0.55,-0.896,-1.171,-0.86,2
-0.742,-0.546,-0.333,-0.678,-0.419,-0.723,-1.078,-0.661,-0.687,-1.078,-1.002,-0.747,-0.733,-0.968,-1.078,-0.841,2
-0.91,-0.595,-0.56,-0.711,-0.603,-0.902,-0.993,-0.599,-0.613,-0.993,-0.77,-0.598,-0.514,-0.785,-0.993,-0.801,2
-0.892,-0.797,-0.521,-0.953,-0.649,-0.91,-1.32,-0.714,-0.702,-1.32,-1.026,-0.787,-0.689,-0.991,-1.32,-0.979,2
-0.561,-0.573,-0.251,-0.762,-0.346,-0.581,-1.309,-0.584,-0.61,-1.309,-0.908,-0.786,-0.635,-0.921,-1.309,-0.862,2
-0.613,-0.352,-0.282,-0.512,-0.4,-0.747,-0.921,-0.627,-0.636,-0.921,-0.963,-0.58,-0.614,-0.893,-0.921,-0.659,2
-0.812,-0.734,-0.409,-0.879,-0.544,-0.79,-1.329,-0.616,-0.617,-1.329,-1,-0.826,-0.7,-0.996,-1.329,-0.996,2
-0.66,-0.353,-0.262,-0.511,-0.355,-0.711,-0.942,-0.494,-0.504,-0.942,-0.802,-0.563,-0.539,-0.846,-0.942,-0.671,2
-0.904,-0.735,-0.52,-0.856,-0.619,-0.892,-1.199,-0.741,-0.78,-1.199,-1.081,-0.837,-0.794,-1.016,-1.199,-0.95,2
-0.706,-0.654,-0.333,-0.849,-0.464,-0.716,-1.321,-0.66,-0.712,-1.321,-1.016,-0.881,-0.753,-1.015,-1.321,-0.951,2
-0.965,-0.719,-0.448,-0.892,-0.596,-0.964,-1.3,-0.821,-0.824,-1.3,-1.106,-0.957,-0.877,-1.089,-1.3,-0.958,2
-0.936,-0.666,-0.557,-0.803,-0.625,-0.937,-1.115,-0.687,-0.711,-1.115,-0.921,-0.75,-0.679,-0.93,-1.115,-0.862,2
-0.732,-0.583,-0.296,-0.716,-0.437,-0.75,-1.119,-0.571,-0.601,-1.119,-0.953,-0.709,-0.664,-0.919,-1.119,-0.841,2
-0.752,-0.665,-0.43,-0.841,-0.555,-0.805,-1.241,-0.697,-0.741,-1.241,-1.044,-0.815,-0.756,-1.035,-1.241,-0.924,2
-0.611,-0.37,-0.186,-0.509,-0.329,-0.685,-0.978,-0.495,-0.493,-0.978,-0.855,-0.505,-0.505,-0.866,-0.978,-0.701,2
-0.782,-0.574,-0.367,-0.734,-0.498,-0.839,-1.211,-0.637,-0.656,-1.211,-0.953,-0.752,-0.669,-1.007,-1.211,-0.843,2
-0.61,-0.337,-0.408,-0.421,-0.44,-0.664,-0.543,-0.713,-0.747,-0.543,-0.747,-0.346,-0.478,-0.847,-0.543,-0.61,2
-0.921,-0.811,-0.595,-0.93,-0.688,-0.948,-1.238,-0.727,-0.765,-1.238,-0.988,-0.845,-0.746,-1.038,-1.238,-0.97,2
-0.775,-0.46,-0.33,-0.628,-0.411,-0.775,-1.101,-0.643,-0.665,-1.101,-0.838,-0.568,-0.496,-0.851,-1.101,-0.679,2
-0.771,-0.646,-0.351,-0.846,-0.495,-0.821,-1.355,-0.657,-0.66,-1.355,-1.027,-0.9,-0.769,-1.047,-1.355,-0.968,2
-0.504,-0.349,-0.056,-0.591,-0.248,-0.683,-1.248,-0.474,-0.394,-1.248,-0.852,-0.781,-0.631,-0.896,-1.248,-0.876,3
-0.653,-0.573,-0.281,-0.784,-0.432,-0.711,-1.268,-0.68,-0.704,-1.268,-0.982,-0.912,-0.799,-0.959,-1.268,-0.92,3
-0.509,-0.169,0.029,-0.463,-0.184,-0.752,-1.141,-0.43,-0.309,-1.141,-0.791,-0.649,-0.529,-0.8,-1.141,-0.8,3
-0.544,-0.362,-0.152,-0.583,-0.258,-0.656,-1.162,-0.509,-0.501,-1.162,-0.929,-0.804,-0.702,-0.914,-1.162,-0.775,3
-0.688,-0.573,-0.274,-0.812,-0.449,-0.83,-1.324,-0.616,-0.642,-1.324,-1.058,-1.051,-0.925,-1.033,-1.324,-1.027,3
-0.513,-0.206,0.023,-0.485,-0.155,-0.669,-1.17,-0.473,-0.32,-1.17,-0.713,-0.599,-0.452,-0.719,-1.17,-0.816,3
-0.472,-0.316,-0.088,-0.542,-0.249,-0.694,-1.199,-0.458,-0.358,-1.199,-0.844,-0.743,-0.622,-0.856,-1.199,-0.873,3
-0.561,-0.445,-0.194,-0.684,-0.337,-0.748,-1.201,-0.564,-0.52,-1.201,-0.876,-0.821,-0.702,-0.863,-1.201,-0.951,3
-0.717,-0.675,-0.396,-0.912,-0.565,-0.903,-1.366,-0.67,-0.715,-1.366,-1.098,-1.067,-0.949,-1.084,-1.366,-1.092,3
-0.728,-0.678,-0.386,-0.907,-0.546,-0.87,-1.382,-0.717,-0.773,-1.382,-1.154,-1.123,-1.026,-1.129,-1.382,-1.107,3
-0.72,-0.511,-0.249,-0.748,-0.456,-0.893,-1.235,-0.612,-0.582,-1.235,-0.874,-0.845,-0.698,-0.919,-1.235,-0.933,3
-0.515,-0.347,-0.133,-0.564,-0.282,-0.739,-1.153,-0.511,-0.436,-1.153,-0.851,-0.774,-0.663,-0.864,-1.153,-0.878,3
-0.566,-0.421,-0.194,-0.68,-0.319,-0.728,-1.201,-0.505,-0.504,-1.201,-0.831,-0.75,-0.621,-0.808,-1.201,-0.874,3
-0.59,-0.528,-0.284,-0.784,-0.411,-0.769,-1.269,-0.639,-0.602,-1.269,-0.974,-0.921,-0.813,-0.963,-1.269,-1.024,3
-0.527,-0.282,-0.043,-0.495,-0.2,-0.639,-1.152,-0.44,-0.432,-1.152,-0.916,-0.777,-0.683,-0.873,-1.152,-0.718,3
-0.591,-0.632,-0.326,-0.841,-0.474,-0.749,-1.292,-0.593,-0.647,-1.292,-0.919,-0.903,-0.769,-0.963,-1.292,-1.064,3
-0.645,-0.386,-0.182,-0.593,-0.309,-0.741,-1.174,-0.576,-0.534,-1.174,-0.837,-0.764,-0.645,-0.854,-1.174,-0.841,3
-0.589,-0.437,-0.158,-0.669,-0.371,-0.743,-1.22,-0.598,-0.619,-1.22,-0.98,-0.942,-0.844,-0.993,-1.22,-0.89,3
-0.499,-0.277,-0.059,-0.536,-0.246,-0.696,-1.149,-0.478,-0.36,-1.149,-0.807,-0.614,-0.533,-0.846,-1.149,-0.809,3
-0.537,-0.321,-0.044,-0.542,-0.226,-0.674,-1.22,-0.461,-0.369,-1.22,-0.878,-0.768,-0.648,-0.896,-1.22,-0.887,3
-0.524,-0.391,-0.159,-0.614,-0.33,-0.713,-1.144,-0.531,-0.471,-1.144,-0.713,-0.677,-0.52,-0.761,-1.144,-0.831,3
-0.511,-0.349,-0.066,-0.585,-0.277,-0.696,-1.141,-0.474,-0.384,-1.141,-0.768,-0.687,-0.56,-0.806,-1.141,-0.881,3
-0.499,-0.353,-0.12,-0.586,-0.273,-0.717,-1.174,-0.527,-0.466,-1.174,-0.887,-0.8,-0.697,-0.902,-1.174,-0.837,3
-0.482,-0.262,-0.117,-0.504,-0.282,-0.731,-1.097,-0.576,-0.389,-1.097,-0.797,-0.703,-0.601,-0.825,-1.097,-0.847,3
-0.582,-0.556,-0.321,-0.778,-0.465,-0.824,-1.212,-0.529,-0.523,-1.212,-0.882,-0.827,-0.703,-0.905,-1.212,-0.995,3
-0.69,-0.594,-0.318,-0.833,-0.473,-0.823,-1.349,-0.666,-0.68,-1.349,-1.074,-1.041,-0.92,-1.095,-1.349,-1.037,3
-0.505,-0.368,-0.138,-0.635,-0.342,-0.781,-1.267,-0.524,-0.493,-1.267,-0.956,-0.902,-0.761,-0.94,-1.267,-0.874,3
-0.578,-0.553,-0.248,-0.775,-0.399,-0.705,-1.247,-0.605,-0.604,-1.247,-0.948,-0.882,-0.78,-0.992,-1.247,-1.014,3
-0.512,-0.373,-0.124,-0.581,-0.288,-0.648,-1.129,-0.486,-0.386,-1.129,-0.745,-0.641,-0.51,-0.729,-1.129,-0.858,3
-0.623,-0.522,-0.171,-0.76,-0.373,-0.767,-1.281,-0.557,-0.568,-1.281,-0.953,-0.928,-0.776,-0.931,-1.281,-0.932,3
-0.593,-0.396,-0.155,-0.586,-0.34,-0.766,-1.175,-0.557,-0.434,-1.175,-0.817,-0.737,-0.606,-0.795,-1.175,-0.909,3
-0.694,-0.644,-0.284,-0.848,-0.487,-0.8,-1.323,-0.649,-0.673,-1.323,-1.005,-0.958,-0.828,-1.006,-1.323,-1.065,3
-0.499,-0.379,-0.137,-0.652,-0.294,-0.686,-1.134,-0.467,-0.454,-1.134,-0.825,-0.651,-0.553,-0.839,-1.134,-0.809,3
-0.622,-0.403,-0.134,-0.58,-0.317,-0.783,-1.115,-0.514,-0.427,-1.115,-0.882,-0.775,-0.687,-0.88,-1.115,-0.902,3
-0.54,-0.405,-0.189,-0.65,-0.319,-0.758,-1.25,-0.527,-0.45,-1.25,-0.913,-0.878,-0.751,-0.919,-1.25,-0.917,3
-0.582,-0.337,-0.1,-0.568,-0.254,-0.715,-1.223,-0.526,-0.477,-1.223,-0.943,-0.852,-0.743,-0.956,-1.223,-0.822,3
-0.603,-0.387,-0.142,-0.6,-0.321,-0.763,-1.153,-0.521,-0.482,-1.153,-0.838,-0.752,-0.642,-0.859,-1.153,-0.836,3
-0.543,-0.522,-0.195,-0.734,-0.394,-0.717,-1.242,-0.533,-0.548,-1.242,-0.875,-0.829,-0.682,-0.903,-1.242,-0.96,3
-0.558,-0.432,-0.179,-0.676,-0.305,-0.717,-1.286,-0.531,-0.461,-1.286,-0.925,-0.886,-0.758,-0.977,-1.286,-0.935,3
-0.714,-0.66,-0.327,-0.871,-0.506,-0.813,-1.299,-0.658,-0.715,-1.299,-1.056,-1.029,-0.932,-1.034,-1.299,-1.066,3
-0.547,-0.404,-0.144,-0.629,-0.298,-0.716,-1.179,-0.535,-0.455,-1.179,-0.859,-0.759,-0.655,-0.837,-1.179,-0.909,3
-0.67,-0.612,-0.343,-0.802,-0.505,-0.824,-1.235,-0.622,-0.659,-1.235,-0.872,-0.86,-0.703,-0.88,-1.235,-0.991,3
-0.704,-0.617,-0.313,-0.808,-0.485,-0.806,-1.275,-0.654,-0.685,-1.275,-0.953,-0.913,-0.787,-0.999,-1.275,-0.98,3
-0.708,-0.465,-0.242,-0.661,-0.373,-0.792,-1.267,-0.591,-0.565,-1.267,-0.98,-0.915,-0.795,-0.966,-1.267,-0.893,3
-0.561,-0.535,-0.211,-0.769,-0.393,-0.743,-1.273,-0.54,-0.573,-1.273,-0.876,-0.872,-0.715,-0.901,-1.273,-1.002,3
-0.657,-0.568,-0.234,-0.794,-0.421,-0.76,-1.319,-0.602,-0.623,-1.319,-1.05,-0.985,-0.879,-1.078,-1.319,-1.021,3
-0.694,-0.593,-0.287,-0.815,-0.472,-0.835,-1.298,-0.585,-0.622,-1.298,-0.951,-0.965,-0.829,-0.993,-1.298,-1.021,3
-0.64,-0.393,-0.205,-0.66,-0.407,-0.912,-1.187,-0.641,-0.558,-1.187,-0.766,-0.775,-0.616,-0.829,-1.187,-0.885,3
-0.616,-0.479,-0.18,-0.723,-0.35,-0.745,-1.272,-0.555,-0.55,-1.272,-0.946,-0.878,-0.743,-0.936,-1.272,-0.895,3
-0.748,-0.691,-0.41,-0.867,-0.562,-0.86,-1.279,-0.67,-0.704,-1.279,-0.981,-0.912,-0.814,-1.035,-1.279,-1.086,3
-1.033,-0.836,-0.67,-0.941,-0.771,-1.065,-1.219,-0.842,-0.841,-1.219,-1.192,-0.86,-0.884,-1.198,-1.219,-1.014,4
-1.182,-1.028,-0.881,-1.135,-0.969,-1.217,-1.385,-0.875,-0.856,-1.385,-1.208,-0.958,-0.905,-1.183,-1.385,-1.211,4
-1.092,-0.934,-0.854,-1.026,-0.904,-1.11,-1.244,-0.837,-0.844,-1.244,-1.097,-0.712,-0.693,-1.147,-1.244,-0.981,4
-1.014,-0.851,-0.692,-0.958,-0.785,-1.027,-1.226,-0.754,-0.74,-1.226,-1.039,-0.692,-0.657,-1.053,-1.226,-1.002,4
-1.059,-0.855,-0.793,-0.965,-0.842,-1.112,-1.218,-0.779,-0.728,-1.218,-1.084,-0.657,-0.63,-1.004,-1.218,-0.958,4
-1.032,-0.848,-0.704,-0.96,-0.796,-1.055,-1.237,-0.871,-0.891,-1.237,-1.113,-0.844,-0.82,-1.145,-1.237,-1.015,4
-1.14,-1.024,-0.957,-1.107,-1.014,-1.215,-1.278,-0.994,-1.004,-1.278,-1.208,-0.872,-0.873,-1.201,-1.278,-1.075,4
-1.031,-0.824,-0.729,-0.906,-0.783,-1.042,-1.173,-0.82,-0.787,-1.173,-1.095,-0.706,-0.73,-1.188,-1.173,-1.016,4
-1.127,-1.021,-0.884,-1.108,-0.948,-1.143,-1.33,-0.845,-0.839,-1.33,-1.137,-0.827,-0.777,-1.155,-1.33,-1.105,4
-1.021,-0.798,-0.73,-0.893,-0.784,-1.048,-1.143,-0.855,-0.845,-1.143,-1.042,-0.728,-0.716,-1.088,-1.143,-0.967,4
-0.992,-0.698,-0.648,-0.774,-0.692,-0.944,-1.022,-0.812,-0.827,-1.022,-1.027,-0.625,-0.664,-1.002,-1.022,-0.817,4
-1.134,-0.912,-0.796,-1.013,-0.873,-1.141,-1.29,-0.759,-0.747,-1.29,-1.089,-0.757,-0.714,-1.099,-1.29,-1.053,4
-1.158,-1.004,-0.882,-1.095,-0.96,-1.184,-1.313,-0.862,-0.864,-1.313,-1.14,-0.862,-0.816,-1.159,-1.313,-1.147,4
-1.016,-0.816,-0.756,-0.917,-0.811,-1.051,-1.157,-0.888,-0.9,-1.157,-1.085,-0.705,-0.727,-1.086,-1.157,-0.908,4
-1.11,-0.939,-0.79,-1.05,-0.892,-1.17,-1.311,-0.83,-0.816,-1.311,-1.105,-0.769,-0.725,-1.112,-1.311,-1.04,4
-1.067,-0.868,-0.785,-0.967,-0.853,-1.122,-1.226,-0.894,-0.872,-1.226,-1.138,-0.871,-0.854,-1.186,-1.226,-1.09,4
-1.036,-0.864,-0.695,-0.99,-0.782,-1.048,-1.28,-0.812,-0.779,-1.28,-1.139,-0.804,-0.768,-1.121,-1.28,-1.072,4
-1.003,-0.778,-0.584,-0.9,-0.708,-1.018,-1.216,-0.797,-0.783,-1.216,-1.1,-0.811,-0.782,-1.061,-1.216,-0.962,4
-1.042,-0.866,-0.747,-0.968,-0.813,-1.048,-1.228,-0.773,-0.754,-1.228,-1.071,-0.737,-0.696,-1.073,-1.228,-1.025,4
-0.953,-0.74,-0.664,-0.818,-0.717,-0.964,-1.075,-0.763,-0.719,-1.075,-1.074,-0.654,-0.68,-1.066,-1.075,-0.968,4
-0.946,-0.728,-0.698,-0.813,-0.745,-1.021,-1.052,-0.735,-0.735,-1.052,-1.035,-0.631,-0.669,-1.11,-1.052,-0.933,4
-1.09,-0.881,-0.837,-0.966,-0.893,-1.131,-1.157,-0.908,-0.919,-1.157,-1.149,-0.796,-0.828,-1.141,-1.157,-1.024,4
-1.027,-0.833,-0.703,-0.951,-0.789,-1.07,-1.223,-0.863,-0.864,-1.223,-1.109,-0.822,-0.797,-1.109,-1.223,-0.992,4
-1.033,-0.761,-0.703,-0.844,-0.752,-1.02,-1.104,-0.86,-0.872,-1.104,-1.031,-0.672,-0.686,-1.058,-1.104,-0.872,4
-1.047,-0.713,-0.668,-0.793,-0.73,-1.035,-1.081,-0.799,-0.787,-1.081,-1.025,-0.661,-0.668,-1.026,-1.081,-0.894,4
-1.015,-0.804,-0.729,-0.886,-0.785,-1.045,-1.131,-0.858,-0.871,-1.131,-1.074,-0.696,-0.711,-1.083,-1.131,-0.912,4
-1.018,-0.76,-0.712,-0.872,-0.791,-1.084,-1.101,-0.728,-0.726,-1.101,-1.005,-0.636,-0.628,-1.02,-1.101,-0.899,4
-1.038,-0.867,-0.719,-0.972,-0.812,-1.065,-1.242,-0.824,-0.815,-1.242,-1.138,-0.819,-0.805,-1.111,-1.242,-1.034,4
-1.08,-0.96,-0.859,-1.051,-0.917,-1.144,-1.268,-0.863,-0.851,-1.268,-1.143,-0.802,-0.769,-1.178,-1.268,-1.089,4
-1.067,-0.926,-0.878,-1.005,-0.928,-1.136,-1.193,-0.907,-0.917,-1.193,-1.151,-0.765,-0.775,-1.126,-1.193,-0.987,4
-1.091,-0.883,-0.837,-0.966,-0.875,-1.114,-1.189,-0.818,-0.792,-1.189,-0.98,-0.73,-0.656,-1.022,-1.189,-1.026,4
-1.071,-0.885,-0.711,-0.99,-0.803,-1.047,-1.273,-0.767,-0.75,-1.273,-1.182,-0.799,-0.796,-1.172,-1.273,-1.075,4
-1.03,-0.883,-0.735,-0.984,-0.824,-1.085,-1.228,-0.885,-0.871,-1.228,-1.124,-0.771,-0.759,-1.124,-1.228,-1.007,4
-1.189,-1.04,-0.927,-1.133,-0.999,-1.228,-1.358,-0.878,-0.889,-1.358,-1.179,-0.944,-0.888,-1.17,-1.358,-1.175,4
-1.206,-1.076,-0.978,-1.163,-1.025,-1.219,-1.375,-0.941,-0.936,-1.375,-1.178,-0.904,-0.845,-1.183,-1.375,-1.188,4
-1.116,-0.952,-0.879,-1.043,-0.929,-1.163,-1.262,-0.87,-0.853,-1.262,-1.177,-0.782,-0.774,-1.186,-1.262,-1.066,4
-1.033,-0.885,-0.81,-0.973,-0.859,-1.084,-1.177,-0.872,-0.88,-1.177,-1.1,-0.78,-0.779,-1.132,-1.177,-0.966,4
-1.087,-0.949,-0.774,-1.051,-0.873,-1.125,-1.322,-0.843,-0.805,-1.322,-1.169,-0.75,-0.732,-1.143,-1.322,-1.06,4
-1.007,-0.798,-0.728,-0.87,-0.759,-0.981,-1.122,-0.868,-0.88,-1.122,-1.052,-0.696,-0.709,-1.058,-1.122,-0.902,4
-1.188,-1.028,-0.901,-1.13,-0.978,-1.197,-1.36,-0.847,-0.853,-1.36,-1.164,-0.903,-0.833,-1.164,-1.36,-1.157,4
-1.089,-0.851,-0.774,-0.941,-0.839,-1.092,-1.172,-0.772,-0.755,-1.172,-1.051,-0.724,-0.696,-1.045,-1.172,-1.006,4
-1.011,-0.774,-0.68,-0.877,-0.764,-1.056,-1.165,-0.809,-0.786,-1.165,-1.015,-0.706,-0.678,-1.042,-1.165,-0.943,4
-1.161,-1.031,-0.831,-1.143,-0.938,-1.189,-1.418,-0.81,-0.823,-1.418,-1.158,-0.9,-0.805,-1.171,-1.418,-1.138,4
-1.171,-1.059,-0.951,-1.144,-1.015,-1.205,-1.336,-0.88,-0.901,-1.336,-1.155,-0.911,-0.857,-1.12,-1.336,-1.158,4
-1.07,-0.845,-0.743,-0.937,-0.833,-1.117,-1.192,-0.889,-0.897,-1.192,-1.132,-0.801,-0.81,-1.136,-1.192,-1.02,4
-1.139,-0.988,-0.837,-1.08,-0.912,-1.144,-1.335,-0.882,-0.9,-1.335,-1.175,-0.938,-0.892,-1.178,-1.335,-1.129,4
-1.008,-0.802,-0.666,-0.903,-0.74,-1.003,-1.182,-0.74,-0.711,-1.182,-1.036,-0.677,-0.64,-1.071,-1.182,-0.971,4
-1.068,-0.93,-0.801,-1.027,-0.871,-1.094,-1.272,-0.863,-0.863,-1.272,-1.161,-0.844,-0.836,-1.173,-1.272,-1.056,4
-1.029,-0.837,-0.718,-0.924,-0.781,-1.029,-1.192,-0.788,-0.766,-1.192,-1.03,-0.715,-0.671,-1.106,-1.192,-0.993,4
-1.054,-0.858,-0.726,-0.951,-0.807,-1.064,-1.213,-0.827,-0.822,-1.213,-1.05,-0.702,-0.659,-1.068,-1.213,-0.966,4
-0.705,-0.389,-0.275,-0.543,-0.358,-0.626,-0.727,-0.542,-0.575,-0.727,-0.705,-0.385,-0.413,-0.688,-0.727,-0.723,9
-0.627,-0.514,-0.286,-0.685,-0.361,-0.593,-1.063,-0.474,-0.466,-1.063,-0.745,-0.545,-0.47,-0.756,-1.063,-0.913,9
-0.603,-0.45,-0.105,-0.646,-0.269,-0.592,-1.064,-0.379,-0.361,-1.064,-0.791,-0.591,-0.522,-0.745,-1.064,-0.86,9
-0.884,-0.614,-0.527,-0.741,-0.561,-0.758,-0.931,-0.654,-0.67,-0.931,-0.908,-0.626,-0.656,-0.756,-0.931,-0.887,9
-0.68,-0.535,-0.224,-0.725,-0.357,-0.627,-1.132,-0.456,-0.434,-1.132,-0.825,-0.622,-0.528,-0.786,-1.132,-0.871,9
-0.719,-0.364,-0.229,-0.605,-0.327,-0.637,-0.926,-0.423,-0.439,-0.926,-0.829,-0.529,-0.549,-0.793,-0.926,-0.835,9
-0.743,-0.471,-0.315,-0.644,-0.412,-0.697,-0.922,-0.612,-0.59,-0.922,-0.79,-0.539,-0.52,-0.786,-0.922,-0.804,9
-0.772,-0.701,-0.453,-0.858,-0.563,-0.706,-1.128,-0.648,-0.657,-1.128,-0.917,-0.706,-0.636,-0.781,-1.128,-0.94,9
-0.642,-0.584,-0.366,-0.735,-0.477,-0.687,-0.966,-0.441,-0.516,-0.966,-0.804,-0.608,-0.555,-0.803,-0.966,-0.898,9
-0.744,-0.572,-0.398,-0.727,-0.499,-0.761,-1.057,-0.547,-0.548,-1.057,-0.809,-0.638,-0.527,-0.836,-1.057,-0.868,9
-0.587,-0.455,-0.218,-0.677,-0.319,-0.611,-1.098,-0.514,-0.507,-1.098,-0.833,-0.646,-0.556,-0.784,-1.098,-0.911,9
-0.67,-0.521,-0.326,-0.698,-0.417,-0.663,-0.936,-0.514,-0.493,-0.936,-0.734,-0.489,-0.413,-0.803,-0.936,-0.828,9
-0.723,-0.442,-0.318,-0.596,-0.404,-0.651,-0.822,-0.521,-0.551,-0.822,-0.671,-0.438,-0.408,-0.724,-0.822,-0.777,9
-0.686,-0.466,-0.294,-0.621,-0.346,-0.557,-1.018,-0.517,-0.516,-1.018,-0.775,-0.536,-0.49,-0.72,-1.018,-0.863,9
