@relation texture

@attribute A4 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A33 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.31,-0.459,-0.31,-0.572,-0.484,-0.307,-0.682,-0.417,-0.74,-0.448,-0.435,-0.745,-0.748,-0.3,-0.399,2
-0.741,-0.896,-0.56,-0.821,-0.927,-0.672,-1.011,-0.748,-0.992,-0.857,-0.607,-1.013,-1.338,-0.615,-0.598,2
-0.58,-0.782,-0.451,-0.641,-0.822,-0.516,-0.941,-0.662,-0.989,-0.815,-0.659,-0.958,-1.174,-0.542,-0.637,2
-0.764,-0.91,-0.663,-0.921,-0.861,-0.64,-0.988,-0.721,-0.943,-0.737,-0.507,-1,-1.246,-0.654,-0.656,2
-0.533,-0.647,-0.425,-0.654,-0.714,-0.634,-0.852,-0.671,-0.868,-0.661,-0.543,-0.874,-1.013,-0.424,-0.482,2
-0.582,-0.718,-0.555,-0.921,-0.736,-0.731,-0.904,-0.748,-1.063,-0.749,-0.606,-1.014,-1.093,-0.743,-0.715,2
-0.499,-0.668,-0.452,-0.659,-0.77,-0.599,-0.899,-0.698,-0.925,-0.705,-0.545,-0.888,-1.072,-0.465,-0.55,2
-0.79,-0.918,-0.714,-1,-0.924,-0.766,-1.028,-0.848,-1.094,-0.822,-0.625,-1.041,-1.24,-0.79,-0.711,2
-0.581,-0.734,-0.534,-0.869,-0.77,-0.619,-0.897,-0.681,-0.814,-0.579,-0.33,-0.854,-1.141,-0.45,-0.465,2
-0.622,-0.778,-0.566,-0.884,-0.825,-0.627,-0.924,-0.699,-0.86,-0.635,-0.398,-0.896,-1.171,-0.569,-0.56,2
-0.802,-0.945,-0.727,-1.008,-0.928,-0.725,-1.025,-0.803,-1.059,-0.776,-0.52,-1.043,-1.279,-0.698,-0.673,2
-0.647,-0.802,-0.606,-0.923,-0.792,-0.74,-0.926,-0.762,-0.968,-0.758,-0.581,-1.04,-1.168,-0.714,-0.718,2
-0.835,-0.979,-0.752,-1.005,-0.885,-0.666,-1.004,-0.749,-0.95,-0.755,-0.509,-0.99,-1.285,-0.7,-0.701,2
-0.484,-0.601,-0.497,-0.812,-0.673,-0.709,-0.831,-0.715,-0.924,-0.644,-0.629,-0.909,-0.947,-0.524,-0.614,2
-0.511,-0.672,-0.428,-0.773,-0.746,-0.556,-0.874,-0.651,-0.943,-0.733,-0.632,-0.986,-1.104,-0.553,-0.532,2
-0.49,-0.692,-0.389,-0.713,-0.754,-0.559,-0.884,-0.609,-0.929,-0.745,-0.49,-0.945,-1.231,-0.488,-0.498,2
-0.593,-0.704,-0.56,-0.845,-0.733,-0.61,-0.861,-0.692,-0.822,-0.563,-0.403,-0.869,-1.006,-0.53,-0.493,2
-0.601,-0.754,-0.514,-0.808,-0.864,-0.662,-0.955,-0.736,-0.902,-0.707,-0.472,-0.908,-1.221,-0.392,-0.479,2
-0.389,-0.498,-0.345,-0.68,-0.568,-0.598,-0.728,-0.602,-0.818,-0.517,-0.503,-0.783,-0.846,-0.374,-0.46,2
-0.623,-0.752,-0.56,-0.892,-0.781,-0.714,-0.892,-0.749,-1.057,-0.76,-0.659,-1.029,-1.106,-0.729,-0.709,2
-0.673,-0.805,-0.579,-0.912,-0.834,-0.719,-0.961,-0.778,-1.043,-0.785,-0.616,-1.029,-1.172,-0.648,-0.593,2
-0.529,-0.751,-0.362,-0.668,-0.849,-0.577,-0.953,-0.65,-0.976,-0.851,-0.601,-1.012,-1.316,-0.507,-0.511,2
-0.417,-0.589,-0.229,-0.456,-0.78,-0.633,-0.915,-0.672,-0.861,-0.652,-0.463,-0.881,-1.192,-0.31,-0.39,2
-0.535,-0.666,-0.506,-0.804,-0.706,-0.607,-0.818,-0.629,-0.989,-0.604,-0.431,-0.894,-1.05,-0.576,-0.57,2
-0.474,-0.64,-0.44,-0.831,-0.698,-0.554,-0.826,-0.569,-0.821,-0.546,-0.328,-0.848,-1.124,-0.413,-0.486,2
-0.507,-0.647,-0.497,-0.923,-0.691,-0.671,-0.841,-0.682,-0.941,-0.66,-0.521,-0.944,-1.043,-0.572,-0.539,2
-0.756,-0.9,-0.682,-0.969,-0.938,-0.787,-1.029,-0.871,-1.064,-0.88,-0.679,-1.035,-1.264,-0.762,-0.686,2
-0.82,-0.972,-0.762,-1.03,-0.9,-0.723,-1.02,-0.783,-0.968,-0.77,-0.507,-0.989,-1.267,-0.768,-0.719,2
-0.693,-0.817,-0.658,-0.904,-0.8,-0.735,-0.954,-0.79,-0.927,-0.637,-0.45,-0.959,-1.094,-0.614,-0.591,2
-0.446,-0.604,-0.433,-0.765,-0.655,-0.565,-0.804,-0.606,-0.825,-0.511,-0.351,-0.845,-1.02,-0.303,-0.408,2
-0.703,-0.892,-0.531,-0.77,-0.932,-0.716,-1.071,-0.804,-1.02,-0.887,-0.637,-1.022,-1.331,-0.544,-0.588,2
-0.603,-0.767,-0.549,-0.876,-0.816,-0.747,-0.98,-0.772,-1.029,-0.729,-0.545,-1.078,-1.186,-0.52,-0.538,2
-0.873,-0.985,-0.782,-1.027,-0.984,-0.825,-1.071,-0.903,-1.086,-0.872,-0.639,-1.072,-1.275,-0.776,-0.703,2
-0.583,-0.721,-0.545,-0.906,-0.765,-0.69,-0.912,-0.721,-0.978,-0.704,-0.525,-0.98,-1.097,-0.646,-0.588,2
-0.81,-0.966,-0.712,-1.008,-0.938,-0.788,-1.085,-0.855,-1.065,-0.893,-0.708,-1.102,-1.293,-0.765,-0.665,2
-0.431,-0.575,-0.401,-0.689,-0.689,-0.604,-0.844,-0.669,-0.969,-0.67,-0.56,-0.846,-0.989,-0.283,-0.446,2
-0.744,-0.873,-0.657,-0.926,-0.922,-0.881,-1.044,-0.912,-1.047,-0.884,-0.753,-1.025,-1.195,-0.664,-0.658,2
-0.6,-0.765,-0.506,-0.882,-0.751,-0.682,-0.918,-0.698,-1.046,-0.808,-0.654,-1.078,-1.184,-0.729,-0.677,2
-0.646,-0.846,-0.495,-0.821,-0.877,-0.657,-0.984,-0.695,-1.027,-0.9,-0.649,-1.047,-1.355,-0.588,-0.585,2
-0.584,-0.721,-0.495,-0.793,-0.797,-0.689,-0.933,-0.756,-1.062,-0.731,-0.603,-1.014,-1.087,-0.553,-0.559,2
-0.521,-0.672,-0.546,-0.96,-0.731,-0.695,-0.895,-0.713,-1.038,-0.748,-0.645,-0.98,-1.077,-0.687,-0.646,2
-0.411,-0.595,-0.373,-0.622,-0.667,-0.536,-0.827,-0.612,-0.839,-0.599,-0.464,-0.814,-0.998,-0.39,-0.454,2
-0.61,-0.766,-0.467,-0.673,-0.806,-0.663,-0.936,-0.722,-0.92,-0.752,-0.536,-0.961,-1.18,-0.448,-0.477,2
-0.499,-0.634,-0.457,-0.78,-0.691,-0.567,-0.828,-0.601,-1.012,-0.612,-0.512,-0.926,-1.014,-0.539,-0.548,2
-0.469,-0.653,-0.405,-0.762,-0.677,-0.534,-0.838,-0.58,-1.009,-0.726,-0.615,-0.996,-1.069,-0.608,-0.612,2
-0.635,-0.76,-0.578,-0.846,-0.794,-0.688,-0.899,-0.721,-1.047,-0.725,-0.587,-0.996,-1.129,-0.679,-0.652,2
-0.609,-0.726,-0.522,-0.818,-0.796,-0.692,-0.89,-0.734,-0.972,-0.676,-0.505,-0.986,-1.119,-0.588,-0.618,2
-0.613,-0.791,-0.483,-0.819,-0.822,-0.703,-0.897,-0.732,-1.001,-0.843,-0.656,-1.039,-1.267,-0.581,-0.592,2
-0.934,-1.055,-0.826,-1.063,-1.052,-0.896,-1.159,-0.97,-1.106,-0.989,-0.801,-1.131,-1.334,-0.893,-0.81,2
-0.71,-0.833,-0.629,-0.904,-0.81,-0.648,-0.932,-0.724,-0.917,-0.745,-0.592,-0.997,-1.152,-0.62,-0.71,2
-0.583,-0.702,-0.577,-0.83,-0.758,-0.781,-0.895,-0.791,-0.952,-0.68,-0.578,-0.982,-1.032,-0.467,-0.535,2
-0.597,-0.823,-0.446,-0.652,-0.879,-0.549,-0.999,-0.691,-1.06,-0.883,-0.685,-1.006,-1.265,-0.524,-0.616,2
-0.333,-0.453,-0.282,-0.559,-0.558,-0.49,-0.648,-0.533,-0.749,-0.553,-0.494,-0.865,-0.821,-0.514,-0.593,2
-0.519,-0.743,-0.42,-0.75,-0.805,-0.651,-0.895,-0.653,-1.03,-0.797,-0.531,-0.972,-1.306,-0.568,-0.527,2
-0.63,-0.788,-0.549,-0.85,-0.822,-0.626,-0.925,-0.698,-0.861,-0.614,-0.355,-0.865,-1.189,-0.51,-0.501,2
-0.547,-0.688,-0.487,-0.854,-0.73,-0.655,-0.879,-0.685,-0.99,-0.676,-0.508,-1.004,-1.086,-0.638,-0.575,2
-0.707,-0.84,-0.644,-0.901,-0.849,-0.699,-0.946,-0.76,-1.047,-0.747,-0.54,-0.973,-1.182,-0.712,-0.648,2
-0.54,-0.702,-0.515,-0.947,-0.814,-0.736,-0.964,-0.789,-1.04,-0.778,-0.639,-1.1,-1.136,-0.526,-0.524,2
-0.604,-0.743,-0.624,-0.97,-0.803,-0.761,-0.94,-0.807,-1.011,-0.724,-0.659,-0.995,-1.065,-0.68,-0.621,2
-0.475,-0.635,-0.425,-0.812,-0.74,-0.6,-0.847,-0.646,-0.864,-0.562,-0.317,-0.883,-1.151,-0.436,-0.466,2
-0.292,-0.437,-0.32,-0.614,-0.539,-0.461,-0.701,-0.492,-0.802,-0.484,-0.368,-0.794,-0.867,-0.311,-0.448,2
-0.555,-0.74,-0.455,-0.824,-0.79,-0.598,-0.898,-0.678,-0.915,-0.719,-0.494,-0.947,-1.148,-0.481,-0.49,2
-0.506,-0.608,-0.463,-0.751,-0.71,-0.704,-0.803,-0.721,-0.802,-0.622,-0.525,-0.853,-0.935,-0.549,-0.641,2
-0.647,-0.818,-0.53,-0.85,-0.882,-0.671,-0.991,-0.753,-0.915,-0.711,-0.462,-0.911,-1.241,-0.42,-0.482,2
-0.538,-0.699,-0.409,-0.732,-0.727,-0.575,-0.874,-0.615,-0.907,-0.649,-0.402,-0.857,-1.154,-0.526,-0.507,2
-0.614,-0.753,-0.589,-0.902,-0.788,-0.725,-0.905,-0.75,-0.868,-0.759,-0.634,-0.925,-1.081,-0.661,-0.672,2
-0.697,-0.829,-0.584,-0.856,-0.844,-0.604,-0.958,-0.718,-0.977,-0.742,-0.514,-0.959,-1.191,-0.579,-0.594,2
-0.547,-0.688,-0.459,-0.705,-0.752,-0.63,-0.886,-0.658,-0.936,-0.74,-0.601,-0.955,-1.169,-0.579,-0.653,2
-0.428,-0.61,-0.348,-0.661,-0.729,-0.602,-0.865,-0.632,-0.929,-0.607,-0.457,-0.924,-1.147,-0.405,-0.428,2
-0.359,-0.492,-0.347,-0.616,-0.565,-0.395,-0.761,-0.498,-0.808,-0.551,-0.509,-0.834,-0.837,-0.338,-0.474,2
-0.611,-0.77,-0.529,-0.78,-0.808,-0.658,-0.935,-0.726,-0.94,-0.738,-0.554,-0.904,-1.181,-0.523,-0.565,2
-0.753,-0.882,-0.645,-0.93,-0.947,-0.79,-1.035,-0.876,-1.049,-0.82,-0.632,-1.007,-1.239,-0.675,-0.617,2
-0.625,-0.773,-0.585,-0.906,-0.792,-0.704,-0.937,-0.765,-1.001,-0.694,-0.57,-0.981,-1.089,-0.65,-0.563,2
-0.689,-0.806,-0.635,-0.932,-0.861,-0.751,-0.951,-0.808,-0.951,-0.755,-0.588,-0.969,-1.141,-0.707,-0.652,2
-0.409,-0.599,-0.323,-0.618,-0.634,-0.402,-0.798,-0.489,-0.915,-0.701,-0.544,-0.926,-1.061,-0.431,-0.571,2
-0.508,-0.664,-0.341,-0.617,-0.692,-0.482,-0.822,-0.521,-0.895,-0.683,-0.444,-0.888,-1.161,-0.514,-0.545,2
-0.543,-0.663,-0.41,-0.619,-0.763,-0.626,-0.884,-0.655,-0.929,-0.658,-0.498,-0.934,-1.108,-0.494,-0.523,2
-0.72,-0.825,-0.667,-0.954,-0.766,-0.769,-0.89,-0.762,-1.008,-0.705,-0.565,-1.019,-1.114,-0.751,-0.715,2
-0.526,-0.687,-0.451,-0.809,-0.729,-0.68,-0.901,-0.685,-0.87,-0.659,-0.489,-1,-1.116,-0.452,-0.472,2
-0.663,-0.809,-0.588,-0.958,-0.803,-0.718,-0.954,-0.767,-1.107,-0.853,-0.713,-1.109,-1.193,-0.718,-0.678,2
-0.538,-0.681,-0.512,-0.817,-0.702,-0.591,-0.861,-0.644,-0.768,-0.494,-0.307,-0.856,-1.042,-0.337,-0.493,2
-0.759,-0.9,-0.63,-0.92,-0.874,-0.651,-0.955,-0.712,-0.961,-0.755,-0.467,-0.977,-1.295,-0.725,-0.674,2
-0.547,-0.685,-0.478,-0.8,-0.719,-0.645,-0.86,-0.67,-0.91,-0.676,-0.532,-0.892,-1.059,-0.517,-0.589,2
-0.705,-0.85,-0.569,-0.86,-0.928,-0.641,-0.985,-0.743,-0.998,-0.761,-0.512,-1.004,-1.282,-0.564,-0.572,2
-0.43,-0.599,-0.372,-0.808,-0.719,-0.525,-0.819,-0.562,-0.897,-0.634,-0.486,-0.877,-1.098,-0.443,-0.459,2
-0.607,-0.778,-0.497,-0.819,-0.865,-0.635,-0.962,-0.739,-0.901,-0.713,-0.451,-0.911,-1.225,-0.431,-0.47,2
-0.337,-0.421,-0.44,-0.664,-0.433,-0.713,-0.731,-0.693,-0.747,-0.346,-0.478,-0.847,-0.543,-0.265,-0.489,2
-0.497,-0.643,-0.443,-0.8,-0.726,-0.606,-0.865,-0.66,-0.808,-0.553,-0.357,-0.876,-1.082,-0.378,-0.484,2
-0.7,-0.834,-0.657,-1.003,-0.866,-0.743,-0.994,-0.789,-1.043,-0.787,-0.595,-1.05,-1.198,-0.65,-0.611,2
-0.564,-0.624,-0.526,-0.693,-0.665,-0.772,-0.856,-0.767,-0.956,-0.616,-0.658,-0.97,-0.848,-0.498,-0.648,2
-0.745,-0.88,-0.681,-0.981,-0.885,-0.824,-1.04,-0.867,-1.08,-0.843,-0.681,-1.088,-1.191,-0.765,-0.681,2
-0.434,-0.595,-0.46,-0.848,-0.665,-0.721,-0.822,-0.697,-0.913,-0.647,-0.54,-0.878,-0.984,-0.499,-0.554,2
-0.53,-0.751,-0.432,-0.761,-0.811,-0.598,-0.917,-0.652,-0.944,-0.783,-0.505,-0.934,-1.281,-0.507,-0.525,2
-0.4,-0.582,-0.352,-0.678,-0.661,-0.385,-0.792,-0.491,-0.957,-0.681,-0.538,-0.89,-1.038,-0.522,-0.515,2
-0.487,-0.627,-0.409,-0.663,-0.717,-0.559,-0.824,-0.625,-0.892,-0.654,-0.471,-0.797,-1.094,-0.348,-0.464,2
-0.478,-0.674,-0.394,-0.692,-0.823,-0.653,-0.915,-0.727,-0.962,-0.719,-0.451,-0.883,-1.168,-0.435,-0.46,2
-0.66,-0.784,-0.571,-0.849,-0.764,-0.721,-0.888,-0.751,-0.991,-0.67,-0.484,-0.998,-1.108,-0.615,-0.574,2
-0.341,-0.503,-0.208,-0.502,-0.585,-0.345,-0.714,-0.415,-0.909,-0.636,-0.488,-0.881,-1.013,-0.407,-0.532,2
-0.56,-0.675,-0.454,-0.676,-0.741,-0.653,-0.888,-0.699,-0.879,-0.691,-0.562,-0.903,-1.043,-0.459,-0.526,2
-0.639,-0.795,-0.547,-0.868,-0.879,-0.718,-0.991,-0.778,-0.987,-0.75,-0.566,-1.015,-1.223,-0.555,-0.568,2
-0.529,-0.686,-0.42,-0.756,-0.746,-0.579,-0.86,-0.63,-0.895,-0.685,-0.488,-0.932,-1.148,-0.494,-0.563,2
-0.639,-0.762,-0.541,-0.817,-0.76,-0.733,-0.873,-0.756,-0.98,-0.669,-0.508,-1.004,-1.101,-0.588,-0.566,2
-0.363,-0.516,-0.317,-0.518,-0.567,-0.369,-0.732,-0.523,-0.891,-0.54,-0.539,-0.869,-0.834,-0.36,-0.465,2
-0.339,-0.538,-0.33,-0.649,-0.584,-0.606,-0.751,-0.603,-0.901,-0.602,-0.425,-0.918,-1.013,-0.433,-0.454,2
-0.461,-0.64,-0.371,-0.675,-0.783,-0.668,-0.891,-0.715,-0.913,-0.657,-0.433,-0.883,-1.168,-0.4,-0.436,2
-0.688,-0.813,-0.622,-0.939,-0.875,-0.798,-0.992,-0.844,-1.063,-0.782,-0.638,-1.057,-1.148,-0.69,-0.579,2
-0.404,-0.587,-0.361,-0.707,-0.673,-0.471,-0.809,-0.536,-0.958,-0.69,-0.544,-0.918,-1.076,-0.496,-0.502,2
-0.444,-0.626,-0.272,-0.516,-0.763,-0.61,-0.923,-0.655,-0.895,-0.677,-0.44,-0.894,-1.199,-0.273,-0.362,2
-0.37,-0.534,-0.246,-0.523,-0.765,-0.598,-0.86,-0.658,-0.874,-0.633,-0.439,-0.905,-1.153,-0.285,-0.351,2
-0.602,-0.744,-0.52,-0.841,-0.807,-0.674,-0.953,-0.73,-0.991,-0.648,-0.426,-0.996,-1.169,-0.457,-0.516,2
-0.528,-0.679,-0.424,-0.805,-0.783,-0.616,-0.919,-0.693,-0.977,-0.761,-0.666,-1.012,-1.135,-0.553,-0.514,2
-0.507,-0.65,-0.447,-0.753,-0.73,-0.665,-0.89,-0.732,-0.914,-0.544,-0.345,-0.939,-1.034,-0.368,-0.471,2
-0.514,-0.693,-0.397,-0.702,-0.816,-0.664,-0.91,-0.7,-0.976,-0.711,-0.435,-0.921,-1.241,-0.465,-0.453,2
-0.469,-0.638,-0.283,-0.528,-0.828,-0.63,-0.928,-0.692,-0.936,-0.7,-0.454,-0.909,-1.237,-0.314,-0.358,2
-0.509,-0.64,-0.473,-0.754,-0.766,-0.704,-0.904,-0.747,-1.012,-0.738,-0.604,-0.982,-1.067,-0.456,-0.554,2
-0.362,-0.566,-0.32,-0.725,-0.616,-0.534,-0.735,-0.467,-0.817,-0.53,-0.34,-0.864,-1.151,-0.413,-0.411,2
-0.364,-0.571,-0.348,-0.719,-0.646,-0.569,-0.768,-0.524,-0.955,-0.653,-0.492,-0.951,-1.139,-0.494,-0.495,2
-0.539,-0.683,-0.539,-0.894,-0.697,-0.633,-0.8,-0.661,-0.782,-0.625,-0.473,-0.84,-1,-0.602,-0.593,2
-0.447,-0.642,-0.407,-0.783,-0.712,-0.544,-0.872,-0.588,-0.897,-0.68,-0.422,-0.898,-1.173,-0.507,-0.543,2
-0.694,-0.817,-0.603,-0.891,-0.831,-0.654,-0.955,-0.727,-1.04,-0.768,-0.633,-1.073,-1.172,-0.676,-0.662,2
-0.885,-1.025,-0.769,-1.033,-0.975,-0.705,-1.063,-0.792,-1.002,-0.836,-0.546,-1.007,-1.384,-0.854,-0.787,2
-0.494,-0.641,-0.442,-0.789,-0.704,-0.571,-0.837,-0.626,-0.862,-0.577,-0.378,-0.878,-1.048,-0.418,-0.453,2
-0.515,-0.689,-0.397,-0.69,-0.786,-0.67,-0.918,-0.715,-0.884,-0.681,-0.471,-0.876,-1.183,-0.401,-0.458,2
-0.666,-0.803,-0.625,-0.937,-0.792,-0.687,-0.896,-0.731,-0.921,-0.75,-0.581,-0.93,-1.115,-0.757,-0.697,2
-0.472,-0.696,-0.407,-0.753,-0.764,-0.574,-0.853,-0.596,-0.968,-0.722,-0.433,-0.949,-1.273,-0.533,-0.509,2
-0.554,-0.731,-0.397,-0.656,-0.776,-0.574,-0.899,-0.632,-0.94,-0.718,-0.465,-0.87,-1.194,-0.519,-0.47,2
-0.712,-0.851,-0.644,-0.921,-0.846,-0.714,-0.95,-0.766,-1.065,-0.766,-0.569,-1.006,-1.212,-0.732,-0.669,2
-0.797,-0.903,-0.715,-0.939,-0.868,-0.758,-0.967,-0.814,-1.023,-0.786,-0.613,-1.039,-1.181,-0.737,-0.694,2
-0.916,-1.059,-0.792,-1.042,-1.003,-0.78,-1.076,-0.85,-1.067,-0.855,-0.571,-1.06,-1.405,-0.818,-0.752,2
-0.758,-0.881,-0.634,-0.88,-0.961,-0.792,-1.043,-0.881,-1.031,-0.889,-0.733,-1.025,-1.229,-0.688,-0.655,2
-0.416,-0.58,-0.393,-0.758,-0.668,-0.599,-0.831,-0.637,-0.852,-0.564,-0.432,-0.818,-1.015,-0.446,-0.489,2
-0.675,-0.871,-0.497,-0.728,-0.94,-0.712,-1.071,-0.805,-0.975,-0.833,-0.563,-0.976,-1.325,-0.485,-0.511,2
-0.728,-0.854,-0.621,-0.922,-0.898,-0.654,-0.996,-0.762,-1.005,-0.775,-0.567,-0.989,-1.213,-0.583,-0.589,2
-0.291,-0.46,-0.312,-0.662,-0.528,-0.486,-0.662,-0.405,-0.839,-0.499,-0.359,-0.776,-0.99,-0.388,-0.472,2
-0.41,-0.539,-0.344,-0.637,-0.638,-0.582,-0.794,-0.607,-0.94,-0.618,-0.531,-0.922,-0.957,-0.473,-0.548,2
-0.619,-0.814,-0.422,-0.665,-0.904,-0.656,-1.04,-0.752,-0.956,-0.782,-0.499,-0.944,-1.303,-0.366,-0.452,2
-0.472,-0.648,-0.473,-0.824,-0.693,-0.643,-0.859,-0.636,-0.908,-0.627,-0.524,-0.909,-1.075,-0.451,-0.5,2
-0.762,-0.846,-0.695,-0.915,-0.835,-0.823,-0.968,-0.862,-1.04,-0.741,-0.59,-1.056,-1.133,-0.639,-0.657,2
-0.682,-0.819,-0.643,-0.959,-0.791,-0.674,-0.92,-0.737,-0.945,-0.647,-0.476,-0.977,-1.157,-0.547,-0.584,2
-0.469,-0.636,-0.423,-0.807,-0.728,-0.554,-0.831,-0.591,-0.882,-0.606,-0.415,-0.903,-1.12,-0.44,-0.474,2
-0.722,-0.81,-0.647,-0.861,-0.837,-0.699,-0.946,-0.772,-0.949,-0.765,-0.635,-0.914,-1.081,-0.619,-0.623,2
-0.653,-0.766,-0.626,-0.874,-0.737,-0.65,-0.88,-0.716,-0.867,-0.598,-0.413,-0.842,-1.035,-0.589,-0.586,2
-0.689,-0.857,-0.496,-0.779,-0.914,-0.662,-1.003,-0.74,-0.992,-0.874,-0.63,-1.02,-1.331,-0.571,-0.578,2
-0.416,-0.595,-0.415,-0.772,-0.656,-0.597,-0.816,-0.621,-0.866,-0.544,-0.393,-0.865,-1.032,-0.364,-0.414,2
-0.47,-0.609,-0.462,-0.902,-0.726,-0.623,-0.855,-0.668,-1.026,-0.686,-0.588,-1.006,-1.031,-0.605,-0.566,2
-0.392,-0.536,-0.366,-0.631,-0.614,-0.6,-0.801,-0.626,-0.954,-0.622,-0.529,-0.931,-0.946,-0.385,-0.488,2
-0.419,-0.589,-0.292,-0.515,-0.626,-0.49,-0.774,-0.531,-0.787,-0.608,-0.382,-0.821,-1.015,-0.299,-0.328,2
-0.583,-0.772,-0.422,-0.689,-0.882,-0.7,-1.02,-0.785,-0.931,-0.745,-0.474,-0.901,-1.254,-0.347,-0.407,2
-0.537,-0.73,-0.462,-0.853,-0.792,-0.628,-0.907,-0.698,-0.882,-0.682,-0.453,-0.936,-1.16,-0.423,-0.438,2
-0.571,-0.702,-0.444,-0.692,-0.778,-0.541,-0.871,-0.648,-0.898,-0.66,-0.421,-0.868,-1.101,-0.438,-0.44,2
-0.528,-0.703,-0.441,-0.713,-0.754,-0.634,-0.866,-0.637,-0.91,-0.642,-0.414,-0.896,-1.156,-0.496,-0.443,2
-0.595,-0.711,-0.603,-0.902,-0.691,-0.599,-0.785,-0.636,-0.77,-0.598,-0.421,-0.785,-0.993,-0.632,-0.646,2
-0.453,-0.632,-0.432,-0.814,-0.714,-0.614,-0.852,-0.632,-0.893,-0.61,-0.438,-0.91,-1.131,-0.382,-0.42,2
-0.259,-0.398,-0.234,-0.546,-0.529,-0.485,-0.691,-0.513,-0.879,-0.564,-0.478,-0.833,-0.883,-0.432,-0.561,2
-0.895,-1.043,-0.775,-1.037,-1.083,-0.829,-1.172,-0.941,-1.094,-0.932,-0.681,-1.074,-1.41,-0.77,-0.698,2
-0.706,-0.83,-0.635,-0.917,-0.826,-0.689,-0.954,-0.742,-0.976,-0.765,-0.592,-0.97,-1.155,-0.685,-0.648,2
-0.598,-0.742,-0.484,-0.767,-0.749,-0.518,-0.875,-0.636,-0.866,-0.661,-0.453,-0.838,-1.113,-0.501,-0.509,2
-0.769,-0.913,-0.665,-0.923,-0.947,-0.724,-1.032,-0.815,-0.951,-0.739,-0.478,-0.949,-1.28,-0.634,-0.634,2
-0.625,-0.789,-0.467,-0.734,-0.818,-0.598,-0.927,-0.673,-0.969,-0.761,-0.505,-0.91,-1.239,-0.6,-0.552,2
-0.713,-0.899,-0.568,-0.931,-0.892,-0.738,-0.972,-0.777,-1.078,-0.938,-0.725,-1.085,-1.362,-0.715,-0.68,2
-0.6,-0.802,-0.455,-0.746,-0.893,-0.62,-0.992,-0.697,-1.133,-0.974,-0.766,-1.111,-1.334,-0.681,-0.674,2
-0.566,-0.749,-0.447,-0.716,-0.873,-0.704,-1.001,-0.792,-1.035,-0.798,-0.597,-0.992,-1.198,-0.437,-0.511,2
-0.638,-0.788,-0.554,-0.891,-0.865,-0.689,-0.97,-0.754,-0.903,-0.682,-0.447,-0.951,-1.235,-0.546,-0.551,2
