@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A28 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.021,-0.812,-0.552,-0.562,-0.556,-0.895,-0.704,-0.717,-0.871,-0.748,-0.925,-0.931,-0.627,-0.478,-0.658,-0.597,2
-1.119,-0.822,-0.609,-0.575,-0.522,-0.818,-0.736,-0.692,-0.89,-0.734,-0.854,-0.972,-0.676,-0.505,-0.71,-0.71,2
-1.154,-0.699,-0.538,-0.497,-0.409,-0.732,-0.695,-0.575,-0.874,-0.615,-0.663,-0.907,-0.649,-0.402,-0.659,-0.587,2
-1.169,-0.841,-0.602,-0.592,-0.52,-0.841,-0.773,-0.674,-0.953,-0.73,-0.83,-0.991,-0.648,-0.426,-0.687,-0.54,2
-1.199,-0.904,-0.735,-0.675,-0.619,-0.892,-0.853,-0.741,-0.998,-0.82,-0.91,-1.081,-0.837,-0.675,-0.837,-0.77,2
-1.168,-0.691,-0.478,-0.476,-0.394,-0.692,-0.748,-0.653,-0.915,-0.727,-0.742,-0.962,-0.719,-0.451,-0.709,-0.48,2
-1.082,-0.753,-0.497,-0.498,-0.443,-0.8,-0.682,-0.606,-0.865,-0.66,-0.76,-0.808,-0.553,-0.357,-0.583,-0.509,2
-1.414,-1.018,-0.925,-0.868,-0.795,-1.05,-1.001,-0.852,-1.158,-0.958,-1.032,-1.087,-0.925,-0.663,-0.91,-0.813,2
-1.274,-0.6,-0.527,-0.452,-0.326,-0.598,-0.755,-0.542,-0.932,-0.625,-0.668,-0.917,-0.764,-0.515,-0.725,-0.503,2
-1.173,-0.411,-0.359,-0.242,-0.166,-0.422,-0.703,-0.605,-0.875,-0.63,-0.703,-0.845,-0.638,-0.43,-0.663,-0.34,2
-1.114,-0.934,-0.65,-0.671,-0.631,-0.989,-0.78,-0.735,-0.954,-0.775,-0.9,-0.947,-0.697,-0.533,-0.702,-0.725,2
-1.193,-0.881,-0.663,-0.64,-0.588,-0.958,-0.769,-0.718,-0.954,-0.767,-0.904,-1.107,-0.853,-0.713,-0.881,-0.79,2
-1.282,-0.857,-0.705,-0.665,-0.569,-0.86,-0.834,-0.641,-0.985,-0.743,-0.78,-0.998,-0.761,-0.512,-0.76,-0.655,2
-0.855,-0.55,-0.286,-0.338,-0.265,-0.534,-0.538,-0.422,-0.688,-0.457,-0.448,-0.793,-0.545,-0.47,-0.608,-0.645,2
-1.055,-0.784,-0.573,-0.585,-0.544,-0.87,-0.725,-0.731,-0.909,-0.753,-0.914,-0.892,-0.644,-0.54,-0.673,-0.666,2
-1.077,-0.892,-0.521,-0.584,-0.546,-0.96,-0.711,-0.695,-0.895,-0.713,-0.872,-1.038,-0.748,-0.645,-0.762,-0.784,2
-1.107,-0.949,-0.652,-0.671,-0.639,-0.977,-0.834,-0.852,-0.981,-0.875,-1.038,-1.105,-0.749,-0.661,-0.777,-0.771,2
-1.124,-0.853,-0.552,-0.559,-0.477,-0.812,-0.75,-0.68,-0.923,-0.725,-0.824,-1.024,-0.77,-0.648,-0.768,-0.617,2
-1.235,-0.767,-0.631,-0.597,-0.512,-0.782,-0.779,-0.661,-0.939,-0.708,-0.799,-0.929,-0.659,-0.402,-0.681,-0.623,2
-1.346,-0.937,-0.791,-0.759,-0.688,-0.967,-0.887,-0.711,-1.056,-0.811,-0.839,-0.965,-0.796,-0.502,-0.759,-0.76,2
-1.055,-0.833,-0.622,-0.617,-0.609,-0.941,-0.72,-0.754,-0.887,-0.752,-0.943,-1.007,-0.779,-0.746,-0.797,-0.833,2
-1.04,-0.65,-0.426,-0.394,-0.33,-0.684,-0.624,-0.53,-0.788,-0.536,-0.595,-0.908,-0.597,-0.476,-0.652,-0.55,2
-1.195,-0.798,-0.643,-0.574,-0.493,-0.824,-0.735,-0.547,-0.905,-0.64,-0.684,-0.942,-0.738,-0.503,-0.733,-0.685,2
-1.113,-0.902,-0.618,-0.635,-0.588,-0.956,-0.784,-0.716,-0.956,-0.757,-0.868,-1.02,-0.698,-0.546,-0.719,-0.717,2
-0.611,-0.494,-0.108,-0.137,-0.05,-0.347,-0.326,-0.414,-0.487,-0.427,-0.548,-0.666,-0.375,-0.404,-0.48,-0.703,2
-1.366,-0.983,-0.885,-0.824,-0.751,-1.002,-0.95,-0.808,-1.104,-0.904,-0.986,-1.054,-0.891,-0.653,-0.874,-0.821,2
-1.106,-0.739,-0.453,-0.51,-0.418,-0.847,-0.673,-0.601,-0.857,-0.651,-0.77,-0.915,-0.704,-0.499,-0.7,-0.468,2
-1.18,-0.666,-0.571,-0.514,-0.443,-0.703,-0.791,-0.67,-0.969,-0.75,-0.796,-1.032,-0.78,-0.624,-0.786,-0.615,2
-1.013,-0.71,-0.533,-0.48,-0.425,-0.654,-0.694,-0.634,-0.852,-0.671,-0.791,-0.868,-0.661,-0.543,-0.652,-0.58,2
-1.235,-0.838,-0.638,-0.615,-0.554,-0.891,-0.797,-0.689,-0.97,-0.754,-0.844,-0.903,-0.682,-0.447,-0.681,-0.601,2
-1.359,-0.936,-0.765,-0.736,-0.624,-0.928,-0.873,-0.766,-1.033,-0.846,-0.915,-1.068,-0.902,-0.667,-0.888,-0.775,2
-1.071,-0.813,-0.598,-0.606,-0.578,-0.889,-0.759,-0.77,-0.933,-0.805,-0.974,-0.877,-0.705,-0.595,-0.719,-0.712,2
-1.157,-0.815,-0.682,-0.674,-0.643,-0.959,-0.746,-0.674,-0.92,-0.737,-0.805,-0.945,-0.647,-0.476,-0.66,-0.609,2
-1.246,-0.823,-0.764,-0.713,-0.663,-0.921,-0.812,-0.64,-0.988,-0.721,-0.758,-0.943,-0.737,-0.507,-0.724,-0.723,2
-1.035,-0.847,-0.653,-0.663,-0.626,-0.874,-0.708,-0.65,-0.88,-0.716,-0.852,-0.867,-0.598,-0.413,-0.614,-0.717,2
-0.942,-0.66,-0.353,-0.405,-0.355,-0.711,-0.561,-0.494,-0.73,-0.53,-0.632,-0.802,-0.563,-0.478,-0.573,-0.54,2
-1.083,-0.731,-0.57,-0.514,-0.44,-0.695,-0.705,-0.546,-0.858,-0.635,-0.688,-0.894,-0.658,-0.445,-0.665,-0.562,2
-1.065,-0.745,-0.51,-0.496,-0.434,-0.761,-0.71,-0.712,-0.903,-0.716,-0.893,-0.945,-0.601,-0.444,-0.662,-0.574,2
-0.96,-0.689,-0.439,-0.464,-0.386,-0.727,-0.603,-0.547,-0.766,-0.603,-0.738,-0.84,-0.599,-0.439,-0.606,-0.546,2
-1.139,-0.667,-0.392,-0.433,-0.342,-0.718,-0.632,-0.535,-0.792,-0.534,-0.546,-0.895,-0.548,-0.38,-0.571,-0.489,2
-1.3,-0.965,-0.719,-0.696,-0.596,-0.964,-0.883,-0.821,-1.055,-0.846,-0.963,-1.106,-0.957,-0.789,-0.917,-0.79,2
-1.265,-0.965,-0.82,-0.776,-0.734,-1.001,-0.923,-0.848,-1.082,-0.909,-1.044,-1.057,-0.87,-0.668,-0.843,-0.797,2
-1.111,-0.653,-0.497,-0.501,-0.448,-0.713,-0.668,-0.612,-0.848,-0.678,-0.764,-0.981,-0.744,-0.595,-0.781,-0.696,2
-1.184,-0.701,-0.587,-0.56,-0.513,-0.732,-0.757,-0.615,-0.924,-0.682,-0.739,-0.906,-0.727,-0.515,-0.683,-0.622,2
-1.032,-0.619,-0.382,-0.442,-0.378,-0.623,-0.625,-0.57,-0.819,-0.635,-0.685,-0.907,-0.705,-0.599,-0.716,-0.593,2
-1.141,-0.752,-0.579,-0.562,-0.471,-0.736,-0.781,-0.66,-0.96,-0.761,-0.784,-1.037,-0.768,-0.656,-0.835,-0.651,2
-0.971,-0.695,-0.313,-0.434,-0.336,-0.679,-0.553,-0.534,-0.688,-0.478,-0.499,-0.856,-0.502,-0.371,-0.575,-0.546,2
-1.29,-0.959,-0.807,-0.79,-0.73,-0.989,-0.92,-0.778,-1.084,-0.882,-0.973,-1.027,-0.84,-0.605,-0.82,-0.755,2
-1.229,-0.778,-0.645,-0.603,-0.552,-0.896,-0.751,-0.673,-0.923,-0.706,-0.794,-0.961,-0.668,-0.446,-0.683,-0.573,2
-1.186,-0.815,-0.603,-0.615,-0.549,-0.876,-0.79,-0.747,-0.98,-0.772,-0.931,-1.029,-0.729,-0.545,-0.772,-0.586,2
-1.121,-0.613,-0.42,-0.404,-0.331,-0.643,-0.682,-0.552,-0.858,-0.606,-0.645,-0.915,-0.602,-0.461,-0.634,-0.518,2
-1.218,-0.956,-0.777,-0.746,-0.713,-1.005,-0.881,-0.834,-1.035,-0.876,-1.029,-1.092,-0.86,-0.674,-0.863,-0.816,2
-1.032,-0.767,-0.416,-0.494,-0.415,-0.772,-0.637,-0.597,-0.816,-0.621,-0.658,-0.866,-0.544,-0.393,-0.581,-0.467,2
-1.192,-0.81,-0.569,-0.577,-0.504,-0.857,-0.706,-0.62,-0.881,-0.672,-0.723,-0.899,-0.655,-0.438,-0.671,-0.657,2
-1.105,-0.76,-0.575,-0.572,-0.53,-0.865,-0.73,-0.75,-0.917,-0.752,-0.948,-0.899,-0.678,-0.545,-0.687,-0.569,2
-1.017,-0.566,-0.35,-0.344,-0.317,-0.626,-0.609,-0.518,-0.783,-0.587,-0.627,-0.954,-0.679,-0.565,-0.708,-0.546,2
-1.175,-0.567,-0.442,-0.393,-0.293,-0.584,-0.643,-0.417,-0.789,-0.438,-0.375,-0.867,-0.724,-0.488,-0.691,-0.568,2
-1.121,-0.963,-0.576,-0.638,-0.583,-1.004,-0.731,-0.677,-0.903,-0.707,-0.835,-1.037,-0.78,-0.665,-0.787,-0.767,2
-1.258,-0.707,-0.672,-0.591,-0.515,-0.706,-0.899,-0.752,-1.06,-0.847,-0.913,-1.057,-0.914,-0.715,-0.874,-0.666,2
-1.239,-0.888,-0.674,-0.654,-0.593,-0.96,-0.782,-0.748,-0.972,-0.761,-0.902,-1.121,-0.881,-0.725,-0.9,-0.843,2
-0.977,-0.738,-0.481,-0.497,-0.429,-0.722,-0.599,-0.455,-0.773,-0.527,-0.592,-0.821,-0.48,-0.31,-0.53,-0.478,2
-1.172,-0.887,-0.673,-0.633,-0.579,-0.912,-0.796,-0.719,-0.961,-0.778,-0.906,-1.043,-0.785,-0.616,-0.783,-0.723,2
-1.014,-0.719,-0.499,-0.467,-0.457,-0.78,-0.657,-0.567,-0.828,-0.601,-0.685,-1.012,-0.612,-0.512,-0.685,-0.613,2
-1.198,-0.94,-0.7,-0.707,-0.657,-1.003,-0.826,-0.743,-0.994,-0.789,-0.926,-1.043,-0.787,-0.595,-0.772,-0.713,2
-1.201,-0.868,-0.696,-0.668,-0.615,-0.912,-0.748,-0.649,-0.926,-0.682,-0.776,-0.986,-0.678,-0.426,-0.717,-0.708,2
-0.837,-0.554,-0.359,-0.408,-0.347,-0.616,-0.584,-0.395,-0.761,-0.498,-0.502,-0.808,-0.551,-0.509,-0.632,-0.537,2
-1.168,-0.685,-0.461,-0.454,-0.371,-0.675,-0.719,-0.668,-0.891,-0.715,-0.785,-0.913,-0.657,-0.433,-0.669,-0.443,2
-1.131,-0.865,-0.726,-0.669,-0.644,-0.884,-0.781,-0.794,-0.952,-0.819,-1.005,-1.015,-0.715,-0.544,-0.765,-0.765,2
-1.167,-0.683,-0.587,-0.549,-0.498,-0.732,-0.749,-0.615,-0.923,-0.688,-0.727,-0.948,-0.774,-0.611,-0.768,-0.667,2
-1.163,-0.872,-0.664,-0.641,-0.598,-0.914,-0.827,-0.797,-0.996,-0.828,-0.976,-0.966,-0.856,-0.708,-0.817,-0.814,2
-1.254,-0.668,-0.583,-0.522,-0.422,-0.689,-0.834,-0.7,-1.02,-0.785,-0.853,-0.931,-0.745,-0.474,-0.711,-0.408,2
-0.848,-0.674,-0.564,-0.538,-0.526,-0.693,-0.691,-0.772,-0.856,-0.767,-0.92,-0.956,-0.616,-0.658,-0.719,-0.741,2
-1.038,-0.854,-0.63,-0.653,-0.609,-0.871,-0.726,-0.67,-0.886,-0.742,-0.87,-0.911,-0.624,-0.444,-0.649,-0.709,2
-1.211,-0.782,-0.574,-0.561,-0.498,-0.839,-0.754,-0.637,-0.932,-0.689,-0.772,-0.953,-0.752,-0.543,-0.742,-0.555,2
-1.176,-0.717,-0.615,-0.578,-0.521,-0.792,-0.755,-0.663,-0.934,-0.736,-0.809,-1.042,-0.781,-0.604,-0.822,-0.723,2
-1.086,-0.575,-0.442,-0.422,-0.33,-0.592,-0.661,-0.511,-0.832,-0.56,-0.574,-0.899,-0.665,-0.516,-0.669,-0.618,2
-1.096,-0.56,-0.475,-0.412,-0.297,-0.502,-0.649,-0.493,-0.817,-0.565,-0.604,-0.882,-0.69,-0.467,-0.668,-0.523,2
-1.033,-0.768,-0.442,-0.531,-0.446,-0.83,-0.66,-0.644,-0.843,-0.666,-0.783,-0.868,-0.561,-0.379,-0.594,-0.467,2
-1.183,-0.687,-0.515,-0.478,-0.397,-0.69,-0.739,-0.67,-0.918,-0.715,-0.79,-0.884,-0.681,-0.471,-0.68,-0.464,2
-1.158,-0.704,-0.591,-0.544,-0.488,-0.735,-0.725,-0.588,-0.891,-0.662,-0.696,-0.947,-0.756,-0.587,-0.743,-0.657,2
-0.98,-0.651,-0.294,-0.352,-0.275,-0.747,-0.535,-0.453,-0.691,-0.443,-0.523,-0.815,-0.485,-0.317,-0.519,-0.42,2
-1.222,-0.692,-0.581,-0.541,-0.454,-0.753,-0.764,-0.604,-0.929,-0.672,-0.747,-0.965,-0.809,-0.558,-0.782,-0.648,2
-1.191,-0.862,-0.697,-0.657,-0.584,-0.856,-0.788,-0.604,-0.958,-0.718,-0.749,-0.977,-0.742,-0.514,-0.741,-0.679,2
-1.119,-0.732,-0.583,-0.509,-0.437,-0.75,-0.712,-0.571,-0.887,-0.647,-0.712,-0.953,-0.709,-0.541,-0.735,-0.654,2
-1.114,-0.954,-0.72,-0.704,-0.667,-0.954,-0.728,-0.769,-0.89,-0.762,-0.93,-1.008,-0.705,-0.565,-0.731,-0.849,2
-1.147,-0.765,-0.515,-0.551,-0.473,-0.847,-0.7,-0.593,-0.882,-0.64,-0.73,-0.96,-0.692,-0.511,-0.706,-0.507,2
-1.036,-0.585,-0.378,-0.402,-0.336,-0.709,-0.576,-0.548,-0.734,-0.528,-0.603,-0.922,-0.62,-0.498,-0.664,-0.587,2
-1.156,-0.789,-0.475,-0.542,-0.445,-0.908,-0.675,-0.639,-0.868,-0.654,-0.752,-0.891,-0.654,-0.44,-0.67,-0.522,2
-0.821,-0.648,-0.333,-0.369,-0.282,-0.559,-0.488,-0.49,-0.648,-0.533,-0.636,-0.749,-0.553,-0.494,-0.593,-0.749,2
-1.075,-0.771,-0.472,-0.524,-0.473,-0.824,-0.663,-0.643,-0.859,-0.636,-0.763,-0.908,-0.627,-0.524,-0.654,-0.539,2
-1.034,-0.756,-0.507,-0.51,-0.447,-0.753,-0.714,-0.665,-0.89,-0.732,-0.853,-0.914,-0.544,-0.345,-0.602,-0.494,2
-1.321,-0.706,-0.654,-0.581,-0.464,-0.716,-0.867,-0.66,-1.05,-0.768,-0.81,-1.016,-0.881,-0.638,-0.83,-0.651,2
-1.098,-0.771,-0.43,-0.465,-0.372,-0.808,-0.664,-0.525,-0.819,-0.562,-0.638,-0.897,-0.634,-0.486,-0.648,-0.489,2
-1.215,-0.914,-0.716,-0.688,-0.635,-0.969,-0.836,-0.757,-1.002,-0.816,-0.943,-1.065,-0.817,-0.61,-0.801,-0.737,2
-0.688,-0.66,-0.243,-0.381,-0.356,-0.778,-0.405,-0.51,-0.576,-0.524,-0.717,-0.727,-0.359,-0.295,-0.397,-0.404,2
-0.984,-0.794,-0.434,-0.492,-0.46,-0.848,-0.654,-0.721,-0.822,-0.697,-0.838,-0.913,-0.647,-0.54,-0.666,-0.621,2
-1.331,-0.76,-0.703,-0.642,-0.531,-0.77,-0.884,-0.716,-1.071,-0.804,-0.874,-1.02,-0.887,-0.637,-0.844,-0.632,2
-1.189,-0.97,-0.673,-0.68,-0.634,-0.985,-0.804,-0.752,-0.982,-0.801,-0.943,-1.099,-0.829,-0.673,-0.866,-0.888,2
-1.295,-0.929,-0.733,-0.699,-0.607,-0.906,-0.825,-0.743,-0.984,-0.79,-0.879,-1.072,-0.789,-0.543,-0.818,-0.762,2
-1.367,-0.994,-0.888,-0.856,-0.787,-1.04,-0.952,-0.786,-1.117,-0.879,-0.949,-1.041,-0.9,-0.638,-0.863,-0.868,2
-1.031,-0.823,-0.47,-0.486,-0.462,-0.902,-0.693,-0.623,-0.855,-0.668,-0.811,-1.026,-0.686,-0.588,-0.712,-0.674,2
-1.169,-0.892,-0.68,-0.665,-0.593,-0.867,-0.788,-0.617,-0.942,-0.719,-0.759,-0.988,-0.787,-0.592,-0.775,-0.752,2
-0.966,-0.759,-0.489,-0.498,-0.5,-0.833,-0.679,-0.715,-0.842,-0.733,-0.916,-0.9,-0.612,-0.521,-0.661,-0.538,2
-1.01,-0.891,-0.567,-0.61,-0.569,-0.912,-0.642,-0.634,-0.807,-0.659,-0.806,-0.789,-0.601,-0.423,-0.578,-0.774,2
-1.173,-0.876,-0.678,-0.669,-0.627,-0.948,-0.816,-0.781,-0.978,-0.831,-0.963,-1.072,-0.783,-0.607,-0.831,-0.707,2
-0.935,-0.769,-0.506,-0.493,-0.463,-0.751,-0.672,-0.704,-0.803,-0.721,-0.887,-0.802,-0.622,-0.525,-0.633,-0.805,2
-1.152,-0.639,-0.456,-0.449,-0.374,-0.695,-0.706,-0.628,-0.883,-0.677,-0.729,-0.939,-0.651,-0.493,-0.669,-0.511,2
-1.061,-0.545,-0.408,-0.425,-0.359,-0.639,-0.633,-0.513,-0.787,-0.53,-0.537,-0.899,-0.683,-0.564,-0.68,-0.607,2
-1.224,-0.88,-0.724,-0.681,-0.638,-0.937,-0.828,-0.708,-0.995,-0.776,-0.893,-1.085,-0.812,-0.646,-0.813,-0.78,2
-1.089,-0.838,-0.625,-0.622,-0.585,-0.906,-0.756,-0.704,-0.937,-0.765,-0.895,-1.001,-0.694,-0.57,-0.74,-0.689,2
-1.007,-0.867,-0.635,-0.659,-0.633,-0.908,-0.705,-0.652,-0.865,-0.732,-0.871,-0.906,-0.624,-0.511,-0.667,-0.784,2
-1.12,-0.74,-0.469,-0.486,-0.423,-0.807,-0.667,-0.554,-0.831,-0.591,-0.681,-0.882,-0.606,-0.415,-0.629,-0.522,2
-1.238,-0.921,-0.811,-0.739,-0.688,-0.948,-0.849,-0.727,-1.011,-0.785,-0.918,-0.988,-0.845,-0.672,-0.815,-0.828,2
-1.126,-0.863,-0.609,-0.583,-0.538,-0.839,-0.746,-0.716,-0.897,-0.761,-0.876,-1.006,-0.675,-0.511,-0.737,-0.648,2
-1.113,-0.794,-0.478,-0.536,-0.429,-0.793,-0.714,-0.609,-0.886,-0.639,-0.657,-1.041,-0.739,-0.58,-0.781,-0.682,2
-1.303,-0.631,-0.619,-0.535,-0.422,-0.665,-0.853,-0.656,-1.04,-0.752,-0.794,-0.956,-0.782,-0.499,-0.732,-0.432,2
-1.075,-0.591,-0.527,-0.439,-0.395,-0.602,-0.735,-0.625,-0.898,-0.684,-0.737,-0.951,-0.764,-0.651,-0.781,-0.642,2
-1.212,-0.89,-0.712,-0.691,-0.644,-0.921,-0.78,-0.714,-0.95,-0.766,-0.875,-1.065,-0.766,-0.569,-0.791,-0.77,2
-1.165,-0.628,-0.447,-0.432,-0.319,-0.625,-0.718,-0.625,-0.906,-0.678,-0.735,-0.944,-0.683,-0.555,-0.703,-0.559,2
-1.015,-0.657,-0.432,-0.438,-0.398,-0.701,-0.656,-0.606,-0.832,-0.631,-0.745,-0.944,-0.637,-0.492,-0.64,-0.506,2
-1.228,-0.716,-0.514,-0.497,-0.429,-0.746,-0.732,-0.629,-0.907,-0.653,-0.71,-0.952,-0.766,-0.575,-0.768,-0.537,2
-0.867,-0.574,-0.292,-0.387,-0.32,-0.614,-0.548,-0.461,-0.701,-0.492,-0.503,-0.802,-0.484,-0.368,-0.557,-0.478,2
-0.927,-0.759,-0.625,-0.63,-0.617,-0.818,-0.748,-0.754,-0.927,-0.801,-0.913,-0.914,-0.683,-0.686,-0.756,-0.708,2
-1.101,-0.835,-0.639,-0.609,-0.541,-0.817,-0.709,-0.733,-0.873,-0.756,-0.917,-0.98,-0.669,-0.508,-0.704,-0.707,2
-1.265,-0.674,-0.45,-0.466,-0.376,-0.715,-0.672,-0.569,-0.842,-0.589,-0.59,-0.933,-0.706,-0.413,-0.694,-0.489,2
-1.121,-0.719,-0.476,-0.489,-0.392,-0.764,-0.662,-0.525,-0.844,-0.582,-0.619,-1.004,-0.764,-0.599,-0.796,-0.688,2
-1.133,-0.912,-0.762,-0.719,-0.695,-0.915,-0.804,-0.823,-0.968,-0.862,-1.039,-1.04,-0.741,-0.59,-0.799,-0.775,2
-1.038,-0.637,-0.4,-0.447,-0.352,-0.678,-0.627,-0.385,-0.792,-0.491,-0.471,-0.957,-0.681,-0.538,-0.711,-0.613,2
-1.052,-0.742,-0.386,-0.442,-0.324,-0.691,-0.6,-0.473,-0.765,-0.487,-0.515,-0.938,-0.663,-0.486,-0.677,-0.65,2
-1.045,-0.841,-0.618,-0.598,-0.564,-0.836,-0.754,-0.68,-0.897,-0.739,-0.867,-0.924,-0.709,-0.54,-0.664,-0.633,2
-0.543,-0.61,-0.337,-0.43,-0.44,-0.664,-0.532,-0.713,-0.731,-0.693,-0.885,-0.747,-0.346,-0.478,-0.518,-0.628,2
-0.998,-0.56,-0.411,-0.428,-0.373,-0.622,-0.647,-0.536,-0.827,-0.612,-0.66,-0.839,-0.599,-0.464,-0.598,-0.549,2
-1.133,-0.787,-0.53,-0.559,-0.47,-0.777,-0.729,-0.611,-0.902,-0.673,-0.696,-1.02,-0.67,-0.521,-0.724,-0.66,2
-1.16,-0.798,-0.537,-0.569,-0.462,-0.853,-0.73,-0.628,-0.907,-0.698,-0.805,-0.882,-0.682,-0.453,-0.672,-0.509,2
-1.172,-0.695,-0.503,-0.477,-0.403,-0.716,-0.693,-0.61,-0.862,-0.617,-0.675,-0.927,-0.723,-0.526,-0.731,-0.542,2
-1.149,-0.747,-0.644,-0.583,-0.515,-0.788,-0.747,-0.606,-0.926,-0.693,-0.768,-0.954,-0.731,-0.573,-0.762,-0.687,2
-1.165,-0.604,-0.469,-0.445,-0.38,-0.695,-0.671,-0.631,-0.854,-0.677,-0.747,-1.036,-0.718,-0.535,-0.784,-0.643,2
-1.293,-0.799,-0.621,-0.575,-0.493,-0.825,-0.752,-0.671,-0.915,-0.714,-0.79,-1.029,-0.862,-0.653,-0.836,-0.722,2
-1.237,-0.807,-0.624,-0.599,-0.504,-0.822,-0.821,-0.652,-0.99,-0.747,-0.788,-0.922,-0.731,-0.467,-0.697,-0.526,2
-1.074,-0.846,-0.569,-0.549,-0.508,-0.843,-0.777,-0.727,-0.918,-0.787,-0.917,-1.013,-0.712,-0.574,-0.714,-0.616,2
-1.126,-0.59,-0.449,-0.421,-0.323,-0.619,-0.733,-0.667,-0.91,-0.713,-0.784,-0.908,-0.611,-0.392,-0.633,-0.367,2
-1.111,-0.907,-0.638,-0.642,-0.611,-0.937,-0.831,-0.822,-0.998,-0.853,-0.994,-1.079,-0.723,-0.604,-0.757,-0.71,2
-1.044,-0.732,-0.437,-0.478,-0.4,-0.774,-0.657,-0.625,-0.827,-0.654,-0.792,-0.971,-0.708,-0.555,-0.716,-0.621,2
-1.405,-1.013,-0.916,-0.866,-0.792,-1.042,-0.914,-0.78,-1.076,-0.85,-0.921,-1.067,-0.855,-0.571,-0.851,-0.869,2
-1.058,-0.708,-0.473,-0.486,-0.437,-0.775,-0.716,-0.659,-0.893,-0.749,-0.84,-1.056,-0.735,-0.599,-0.778,-0.497,2
-1.013,-0.564,-0.339,-0.384,-0.33,-0.649,-0.557,-0.606,-0.751,-0.603,-0.704,-0.901,-0.602,-0.425,-0.658,-0.551,2
-1.309,-0.561,-0.573,-0.47,-0.346,-0.581,-0.805,-0.584,-0.982,-0.672,-0.699,-0.908,-0.786,-0.517,-0.732,-0.487,2
-1.194,-0.841,-0.618,-0.608,-0.514,-0.824,-0.768,-0.642,-0.941,-0.69,-0.735,-0.947,-0.652,-0.415,-0.666,-0.592,2
-1.207,-0.705,-0.539,-0.532,-0.444,-0.697,-0.751,-0.616,-0.933,-0.694,-0.724,-0.978,-0.788,-0.589,-0.786,-0.657,2
-1.117,-0.764,-0.521,-0.518,-0.453,-0.789,-0.699,-0.631,-0.872,-0.686,-0.776,-0.937,-0.714,-0.568,-0.702,-0.598,2
-1.032,-0.761,-0.583,-0.579,-0.577,-0.83,-0.734,-0.781,-0.895,-0.791,-0.971,-0.952,-0.68,-0.578,-0.708,-0.61,2
-1.131,-0.673,-0.504,-0.457,-0.365,-0.67,-0.747,-0.677,-0.913,-0.736,-0.808,-0.861,-0.647,-0.428,-0.638,-0.452,2
-1.07,-0.76,-0.63,-0.609,-0.596,-0.821,-0.784,-0.819,-0.945,-0.847,-1.022,-0.986,-0.731,-0.632,-0.768,-0.649,2
