@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,4,6,9-10,12,16,21-23,29-30,32,39,41'

@attribute A2 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.091,-1.003,-0.89,-0.97,-1.226,-0.959,-0.916,-1.347,-1.009,-1.196,-0.866,-1.194,-1.016,-0.903,4
-1.009,-0.908,-0.771,-0.865,-1.118,-0.872,-0.826,-1.269,-0.908,-1.166,-0.767,-1.148,-0.973,-0.958,4
-0.995,-0.896,-0.783,-0.849,-1.085,-0.926,-0.894,-1.257,-0.969,-1.188,-0.863,-1.149,-0.934,-0.871,4
-1.135,-1.058,-0.987,-1.031,-1.228,-0.954,-0.931,-1.347,-1.014,-1.193,-0.839,-1.18,-1.073,-0.999,4
-0.936,-0.866,-0.815,-0.857,-1.08,-0.86,-0.9,-1.147,-0.817,-1.15,-0.767,-1.137,-0.798,-0.776,4
-0.946,-0.866,-0.767,-0.831,-1.069,-0.853,-0.845,-1.159,-0.879,-1.121,-0.795,-1.115,-0.878,-0.855,4
-1.037,-0.944,-0.772,-0.87,-1.119,-0.816,-0.824,-1.32,-0.86,-1.106,-0.648,-1.103,-0.947,-0.793,4
-0.905,-0.838,-0.738,-0.797,-1.02,-0.763,-0.867,-1.152,-0.824,-1.156,-0.744,-1.138,-0.887,-0.854,4
-0.934,-0.844,-0.787,-0.834,-1.074,-0.838,-0.91,-1.174,-0.851,-1.095,-0.756,-1.088,-0.829,-0.775,4
-1.002,-0.897,-0.729,-0.832,-1.12,-0.995,-0.872,-1.313,-1.034,-1.185,-0.855,-1.116,-0.957,-0.845,4
-0.994,-0.923,-0.86,-0.91,-1.119,-0.867,-0.832,-1.2,-0.897,-1.114,-0.786,-1.091,-0.935,-0.951,4
-0.712,-0.672,-0.727,-0.721,-0.907,-0.645,-0.856,-0.891,-0.645,-0.997,-0.611,-0.939,-0.639,-0.699,4
-0.911,-0.823,-0.736,-0.812,-1.088,-0.747,-0.801,-1.181,-0.798,-1.09,-0.724,-1.133,-0.847,-0.862,4
-1.092,-1.023,-0.941,-0.986,-1.17,-0.875,-0.881,-1.282,-0.934,-1.143,-0.789,-1.125,-1.018,-0.956,4
-0.967,-0.885,-0.833,-0.881,-1.123,-0.808,-0.829,-1.163,-0.902,-1.175,-0.818,-1.137,-0.951,-0.946,4
-0.924,-0.833,-0.774,-0.821,-1.089,-0.759,-0.798,-1.182,-0.791,-1.044,-0.621,-1.012,-0.844,-0.711,4
-0.934,-0.849,-0.762,-0.811,-1.054,-0.799,-0.809,-1.186,-0.86,-1.064,-0.762,-1.104,-0.888,-0.849,4
-0.811,-0.73,-0.626,-0.688,-0.927,-0.712,-0.75,-1.083,-0.737,-1.013,-0.661,-1.012,-0.757,-0.711,4
-0.998,-0.914,-0.81,-0.873,-1.119,-0.821,-0.836,-1.249,-0.884,-1.176,-0.801,-1.187,-0.934,-0.92,4
-0.839,-0.759,-0.723,-0.748,-0.982,-0.78,-0.888,-1.068,-0.776,-1.093,-0.757,-1.1,-0.764,-0.83,4
-1.035,-0.964,-0.872,-0.928,-1.14,-0.888,-0.898,-1.279,-0.925,-1.151,-0.792,-1.169,-0.968,-0.902,4
-0.961,-0.865,-0.795,-0.859,-1.135,-0.879,-0.904,-1.208,-0.913,-1.11,-0.771,-1.077,-0.905,-0.812,4
-0.862,-0.764,-0.635,-0.694,-0.929,-0.727,-0.76,-1.132,-0.772,-1.067,-0.692,-1.07,-0.797,-0.787,4
-0.826,-0.779,-0.757,-0.762,-0.911,-0.715,-0.852,-1.005,-0.729,-1.004,-0.665,-0.991,-0.763,-0.797,4
-0.964,-0.88,-0.786,-0.869,-1.138,-0.834,-0.829,-1.225,-0.893,-1.098,-0.77,-1.127,-0.923,-0.841,4
-0.941,-0.849,-0.713,-0.807,-1.082,-0.811,-0.835,-1.224,-0.916,-1.177,-0.834,-1.173,-0.957,-0.934,4
-1.125,-1.021,-0.876,-0.955,-1.184,-0.975,-0.856,-1.371,-1.024,-1.202,-0.844,-1.207,-1.067,-0.985,4
-0.932,-0.843,-0.735,-0.792,-1.021,-0.799,-0.786,-1.171,-0.775,-1.074,-0.666,-1.09,-0.793,-0.729,4
-0.864,-0.764,-0.7,-0.747,-0.982,-0.802,-0.802,-1.113,-0.766,-1.045,-0.677,-1.061,-0.717,-0.768,4
-0.969,-0.876,-0.759,-0.832,-1.09,-0.801,-0.768,-1.229,-0.828,-1.047,-0.66,-1.062,-0.873,-0.798,4
-1.181,-1.105,-0.997,-1.053,-1.246,-1.032,-0.91,-1.388,-0.988,-1.203,-0.797,-1.191,-1.005,-0.904,4
-0.974,-0.918,-0.904,-0.923,-1.119,-0.811,-0.869,-1.136,-0.867,-1.131,-0.764,-1.086,-0.913,-0.959,4
-1.039,-0.936,-0.796,-0.875,-1.108,-0.908,-0.818,-1.286,-0.942,-1.094,-0.767,-1.098,-0.968,-0.885,4
-1.065,-0.974,-0.833,-0.917,-1.159,-0.89,-0.853,-1.325,-0.961,-1.161,-0.778,-1.114,-1.019,-0.947,4
-1.127,-1.049,-0.909,-0.975,-1.172,-0.959,-0.877,-1.357,-0.963,-1.181,-0.81,-1.214,-1.01,-0.923,4
-0.838,-0.743,-0.66,-0.712,-0.944,-0.735,-0.74,-1.071,-0.736,-1.025,-0.661,-1.072,-0.741,-0.771,4
-0.901,-0.799,-0.671,-0.782,-1.113,-0.788,-0.808,-1.2,-0.889,-1.074,-0.731,-1.052,-0.901,-0.785,4
-0.878,-0.79,-0.721,-0.765,-1.004,-0.793,-0.877,-1.117,-0.788,-1.047,-0.711,-1.048,-0.776,-0.741,4
-0.957,-0.871,-0.731,-0.818,-1.101,-0.867,-0.79,-1.273,-0.914,-1.134,-0.795,-1.139,-0.924,-0.869,4
-0.587,-0.352,-0.171,-0.298,-0.491,-0.593,-0.397,-0.903,-0.663,-0.745,-0.456,-0.677,-0.635,-0.585,9
-0.515,-0.304,-0.121,-0.186,-0.47,-0.542,-0.53,-0.929,-0.61,-0.749,-0.404,-0.737,-0.626,-0.514,9
-0.793,-0.591,-0.402,-0.47,-0.646,-0.808,-0.594,-1.072,-0.835,-0.856,-0.546,-0.74,-0.818,-0.666,9
-0.701,-0.533,-0.294,-0.361,-0.482,-0.685,-0.414,-0.965,-0.743,-0.813,-0.513,-0.743,-0.746,-0.698,9
-0.635,-0.394,-0.161,-0.303,-0.631,-0.636,-0.468,-1.015,-0.769,-0.83,-0.557,-0.822,-0.718,-0.607,9
-0.589,-0.366,-0.177,-0.272,-0.556,-0.57,-0.503,-0.84,-0.64,-0.8,-0.586,-0.858,-0.592,-0.551,9
-0.67,-0.511,-0.307,-0.374,-0.554,-0.663,-0.584,-0.989,-0.715,-0.902,-0.529,-0.837,-0.733,-0.643,9
-0.908,-0.702,-0.445,-0.564,-0.747,-0.906,-0.621,-1.162,-0.933,-0.979,-0.683,-0.905,-0.887,-0.759,9
-0.521,-0.339,-0.177,-0.243,-0.501,-0.531,-0.396,-0.901,-0.667,-0.662,-0.385,-0.597,-0.599,-0.346,9
-0.442,-0.21,-0.009,-0.101,-0.361,-0.46,-0.42,-0.727,-0.51,-0.602,-0.302,-0.571,-0.462,-0.315,9
-0.796,-0.572,-0.35,-0.428,-0.673,-0.789,-0.588,-1.131,-0.845,-0.919,-0.578,-0.843,-0.816,-0.686,9
-0.711,-0.475,-0.202,-0.292,-0.526,-0.663,-0.475,-1.032,-0.767,-0.852,-0.56,-0.837,-0.752,-0.599,9
-0.664,-0.477,-0.26,-0.365,-0.625,-0.638,-0.432,-1.003,-0.722,-0.776,-0.463,-0.751,-0.742,-0.643,9
-0.776,-0.593,-0.353,-0.443,-0.62,-0.781,-0.638,-1.151,-0.859,-0.936,-0.599,-0.829,-0.831,-0.649,9
-0.42,-0.183,-0.057,-0.206,-0.5,-0.411,-0.423,-0.627,-0.412,-0.695,-0.312,-0.627,-0.447,-0.506,9
-0.8,-0.608,-0.368,-0.487,-0.708,-0.757,-0.538,-1.111,-0.821,-0.758,-0.601,-0.775,-0.809,-0.649,9
-0.62,-0.37,-0.166,-0.281,-0.633,-0.634,-0.562,-1.033,-0.764,-0.879,-0.502,-0.78,-0.718,-0.544,9
-0.549,-0.367,-0.111,-0.217,-0.431,-0.541,-0.375,-0.829,-0.635,-0.757,-0.459,-0.724,-0.602,-0.498,9
-0.779,-0.514,-0.258,-0.342,-0.519,-0.739,-0.527,-1.056,-0.797,-0.799,-0.519,-0.708,-0.75,-0.585,9
-0.611,-0.358,-0.167,-0.321,-0.7,-0.635,-0.567,-0.951,-0.671,-0.85,-0.466,-0.747,-0.667,-0.544,9
-0.663,-0.479,-0.253,-0.375,-0.666,-0.702,-0.552,-1.079,-0.77,-0.86,-0.535,-0.811,-0.727,-0.546,9
-0.567,-0.352,-0.193,-0.269,-0.489,-0.593,-0.517,-0.789,-0.618,-0.757,-0.416,-0.632,-0.588,-0.537,9
-0.543,-0.264,-0.095,-0.244,-0.598,-0.565,-0.426,-0.931,-0.693,-0.91,-0.46,-0.843,-0.66,-0.537,9
-0.64,-0.4,-0.216,-0.296,-0.549,-0.623,-0.506,-0.908,-0.654,-0.658,-0.381,-0.593,-0.587,-0.446,9
-0.937,-0.714,-0.444,-0.541,-0.762,-0.938,-0.565,-1.227,-0.987,-1.012,-0.729,-0.949,-0.933,-0.716,9
-0.748,-0.542,-0.275,-0.36,-0.507,-0.716,-0.422,-1.051,-0.774,-0.806,-0.53,-0.765,-0.758,-0.569,9
-0.918,-0.736,-0.501,-0.572,-0.744,-0.887,-0.665,-1.242,-0.937,-1.007,-0.627,-0.873,-0.928,-0.734,9
-0.627,-0.478,-0.29,-0.387,-0.637,-0.627,-0.445,-0.992,-0.727,-0.819,-0.413,-0.679,-0.719,-0.555,9
-0.753,-0.506,-0.238,-0.332,-0.582,-0.781,-0.574,-1.151,-0.837,-0.933,-0.521,-0.809,-0.8,-0.614,9
-0.625,-0.408,-0.266,-0.386,-0.713,-0.616,-0.586,-0.882,-0.645,-0.794,-0.481,-0.784,-0.652,-0.589,9
-0.682,-0.454,-0.21,-0.271,-0.507,-0.695,-0.499,-1.118,-0.824,-0.844,-0.611,-0.864,-0.779,-0.581,9
-0.664,-0.475,-0.308,-0.375,-0.653,-0.693,-0.588,-1.035,-0.742,-0.845,-0.416,-0.701,-0.717,-0.577,9
-0.614,-0.37,-0.187,-0.248,-0.505,-0.607,-0.485,-0.894,-0.675,-0.883,-0.526,-0.809,-0.643,-0.575,9
-0.777,-0.571,-0.34,-0.467,-0.74,-0.727,-0.505,-1.102,-0.774,-0.879,-0.508,-0.876,-0.807,-0.652,9
-0.794,-0.55,-0.278,-0.406,-0.689,-0.832,-0.617,-1.219,-0.916,-0.969,-0.609,-0.927,-0.875,-0.611,9
-0.709,-0.537,-0.271,-0.358,-0.534,-0.72,-0.441,-1.107,-0.81,-0.84,-0.491,-0.777,-0.786,-0.564,9
-0.683,-0.462,-0.18,-0.326,-0.619,-0.678,-0.403,-1.074,-0.753,-0.794,-0.418,-0.684,-0.735,-0.559,9
