@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R3-4,6,10,18,21,25-26,30,33,35,37,41'

@attribute A3 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A18 numeric
@attribute A21 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A35 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.712,-0.494,-0.328,-0.789,-0.626,-1.048,-0.531,-0.378,-0.878,-0.418,-0.444,-0.767,2
-0.568,-0.409,-0.193,-0.618,-0.489,-1.061,-0.678,-0.544,-0.926,-0.431,-0.478,-0.884,2
-0.827,-0.617,-0.431,-0.84,-0.745,-1.1,-0.727,-0.614,-0.962,-0.631,-0.557,-0.849,2
-0.781,-0.658,-0.606,-0.902,-0.798,-0.964,-0.689,-0.639,-0.937,-0.566,-0.507,-0.81,2
-0.847,-0.653,-0.582,-0.874,-0.716,-1.035,-0.547,-0.413,-0.842,-0.589,-0.516,-0.821,2
-0.892,-0.68,-0.528,-0.867,-0.719,-1.169,-0.721,-0.592,-0.948,-0.626,-0.58,-0.93,2
-0.499,-0.354,-0.154,-0.659,-0.562,-1.164,-0.696,-0.601,-0.855,-0.436,-0.445,-0.802,3
-0.543,-0.425,-0.163,-0.674,-0.471,-1.167,-0.568,-0.466,-0.769,-0.646,-0.588,-0.904,3
-0.503,-0.468,-0.168,-0.631,-0.587,-1.207,-0.778,-0.705,-0.922,-0.657,-0.598,-0.909,3
-0.54,-0.269,-0.044,-0.7,-0.338,-1.23,-0.669,-0.568,-0.893,-0.631,-0.553,-0.871,3
-0.537,-0.233,-0.006,-0.753,-0.399,-1.17,-0.552,-0.475,-0.825,-0.617,-0.503,-0.794,3
-0.544,-0.429,-0.241,-0.719,-0.525,-1.166,-0.676,-0.615,-0.891,-0.721,-0.619,-0.877,3
-0.529,-0.408,-0.083,-0.654,-0.566,-1.171,-0.738,-0.665,-0.93,-0.53,-0.505,-0.873,3
-0.618,-0.501,-0.219,-0.756,-0.648,-1.284,-0.803,-0.725,-0.997,-0.661,-0.571,-0.92,3
-0.577,-0.225,-0.057,-0.739,-0.291,-1.014,-0.385,-0.265,-0.597,-0.604,-0.496,-0.763,3
-0.564,-0.439,-0.127,-0.679,-0.582,-1.182,-0.787,-0.714,-0.959,-0.637,-0.593,-0.916,3
-0.719,-0.476,-0.248,-0.908,-0.609,-1.228,-0.699,-0.638,-0.948,-0.778,-0.687,-0.951,3
-0.543,-0.415,-0.119,-0.76,-0.568,-1.287,-0.823,-0.747,-1,-0.675,-0.593,-0.918,3
-0.479,-0.346,-0.185,-0.649,-0.551,-1.162,-0.694,-0.616,-0.897,-0.531,-0.531,-0.803,3
-0.56,-0.331,-0.139,-0.725,-0.457,-1.18,-0.711,-0.648,-0.917,-0.636,-0.59,-0.922,3
-0.652,-0.443,-0.208,-0.851,-0.558,-1.193,-0.644,-0.577,-0.892,-0.726,-0.636,-0.911,3
-0.525,-0.403,-0.169,-0.721,-0.521,-1.161,-0.681,-0.625,-0.881,-0.671,-0.626,-0.898,3
-0.604,-0.409,-0.144,-0.798,-0.452,-1.287,-0.785,-0.7,-1.014,-0.723,-0.641,-0.977,3
-0.55,-0.367,-0.112,-0.737,-0.438,-1.278,-0.735,-0.638,-0.975,-0.758,-0.651,-0.917,3
-0.512,-0.425,-0.19,-0.73,-0.556,-1.187,-0.736,-0.678,-0.913,-0.671,-0.618,-0.895,3
-0.495,-0.39,-0.148,-0.699,-0.48,-1.161,-0.571,-0.472,-0.843,-0.703,-0.591,-0.819,3
-0.656,-0.436,-0.173,-0.759,-0.481,-1.188,-0.652,-0.571,-0.861,-0.716,-0.633,-0.929,3
-0.674,-0.453,-0.181,-0.789,-0.588,-1.206,-0.733,-0.64,-0.947,-0.662,-0.603,-0.926,3
-0.385,-0.294,-0.105,-0.658,-0.42,-1.061,-0.585,-0.515,-0.788,-0.602,-0.519,-0.773,3
-0.485,-0.435,-0.203,-0.732,-0.457,-1.151,-0.704,-0.597,-0.892,-0.695,-0.673,-0.957,3
-0.586,-0.397,-0.097,-0.785,-0.576,-1.218,-0.673,-0.591,-0.872,-0.669,-0.59,-0.873,3
-0.651,-0.465,-0.239,-0.815,-0.622,-1.228,-0.739,-0.662,-0.951,-0.671,-0.616,-0.932,3
-0.759,-0.628,-0.337,-0.928,-0.664,-1.31,-0.811,-0.757,-1.034,-0.865,-0.778,-1.077,3
-0.487,-0.352,-0.176,-0.695,-0.525,-1.144,-0.678,-0.62,-0.829,-0.549,-0.509,-0.815,3
-0.445,-0.263,-0.072,-0.642,-0.339,-1.143,-0.478,-0.383,-0.74,-0.676,-0.57,-0.833,3
-0.499,-0.397,-0.168,-0.623,-0.552,-1.168,-0.644,-0.537,-0.858,-0.532,-0.477,-0.816,3
-0.587,-0.498,-0.26,-0.781,-0.625,-1.262,-0.787,-0.687,-0.951,-0.723,-0.665,-0.993,3
-0.733,-0.464,-0.256,-0.942,-0.624,-1.23,-0.683,-0.591,-0.875,-0.778,-0.671,-0.93,3
-0.802,-0.613,-0.32,-0.885,-0.651,-1.272,-0.633,-0.522,-0.886,-0.695,-0.635,-0.967,3
-0.489,-0.351,-0.14,-0.712,-0.57,-1.164,-0.721,-0.644,-0.875,-0.564,-0.546,-0.865,3
-0.625,-0.456,-0.198,-0.816,-0.634,-1.223,-0.823,-0.751,-0.999,-0.736,-0.627,-0.911,3
-0.625,-0.489,-0.246,-0.853,-0.601,-1.266,-0.651,-0.585,-0.915,-0.691,-0.651,-0.972,3
-0.702,-0.621,-0.322,-0.852,-0.669,-1.302,-0.763,-0.697,-0.997,-0.759,-0.702,-1.053,3
-0.675,-0.683,-0.402,-0.84,-0.779,-1.375,-0.966,-0.901,-1.109,-0.841,-0.773,-1.094,3
-0.55,-0.507,-0.203,-0.759,-0.58,-1.278,-0.745,-0.66,-0.933,-0.759,-0.672,-0.98,3
-0.52,-0.498,-0.263,-0.769,-0.495,-1.141,-0.684,-0.608,-0.868,-0.617,-0.607,-0.955,3
-0.503,-0.207,-0.014,-0.725,-0.311,-1.144,-0.556,-0.482,-0.825,-0.686,-0.571,-0.828,3
-0.449,-0.357,-0.07,-0.648,-0.514,-1.137,-0.593,-0.529,-0.851,-0.573,-0.503,-0.827,3
-0.625,-0.544,-0.247,-0.779,-0.669,-1.294,-0.911,-0.84,-1.004,-0.753,-0.694,-1.014,3
-0.771,-0.67,-0.389,-0.847,-0.702,-1.268,-0.707,-0.6,-0.952,-0.727,-0.693,-1.027,3
-0.606,-0.45,-0.144,-0.694,-0.617,-1.243,-0.751,-0.657,-0.922,-0.592,-0.523,-0.888,3
-0.766,-0.613,-0.339,-0.896,-0.768,-1.338,-0.971,-0.897,-1.077,-0.829,-0.75,-1.056,3
-0.585,-0.485,-0.212,-0.762,-0.653,-1.273,-0.818,-0.742,-0.992,-0.664,-0.613,-0.946,3
-0.617,-0.518,-0.24,-0.799,-0.643,-1.246,-0.881,-0.813,-1.025,-0.674,-0.638,-0.963,3
-0.626,-0.511,-0.157,-0.755,-0.643,-1.294,-0.807,-0.717,-0.974,-0.611,-0.561,-0.934,3
-0.668,-0.584,-0.231,-0.739,-0.725,-1.313,-0.931,-0.883,-1.082,-0.752,-0.714,-1.037,3
-1.132,-0.94,-0.855,-1.163,-0.823,-1.276,-0.723,-0.563,-1.122,-0.923,-0.805,-1.057,4
-1.211,-1.018,-0.848,-1.198,-0.933,-1.388,-0.909,-0.822,-1.215,-0.993,-0.902,-1.193,4
-1.094,-0.984,-0.885,-1.146,-0.913,-1.295,-0.807,-0.69,-1.187,-0.955,-0.83,-1.084,4
-0.894,-0.656,-0.574,-0.944,-0.68,-1.044,-0.698,-0.627,-0.995,-0.777,-0.671,-0.867,4
-1.093,-0.931,-0.845,-1.124,-0.939,-1.224,-0.824,-0.723,-1.152,-0.917,-0.818,-1.064,4
-0.988,-0.756,-0.683,-0.997,-0.795,-1.116,-0.677,-0.611,-1.075,-0.843,-0.69,-0.874,4
-1.002,-0.836,-0.701,-1.023,-0.838,-1.206,-0.769,-0.686,-1.087,-0.804,-0.706,-0.98,4
-1.064,-0.837,-0.742,-1.055,-0.817,-1.196,-0.799,-0.738,-1.107,-0.887,-0.778,-1.021,4
-1.106,-0.878,-0.783,-1.181,-0.87,-1.265,-0.777,-0.699,-1.109,-0.813,-0.73,-1.02,4
-0.996,-0.78,-0.695,-0.991,-0.79,-1.137,-0.69,-0.618,-1.051,-0.825,-0.693,-0.899,4
-0.89,-0.711,-0.516,-0.905,-0.717,-1.152,-0.751,-0.667,-1.076,-0.778,-0.67,-0.922,4
-1.078,-0.828,-0.771,-1.068,-0.799,-1.174,-0.641,-0.532,-0.998,-0.775,-0.64,-0.936,4
-1.081,-0.834,-0.734,-1.133,-0.836,-1.209,-0.725,-0.649,-1.065,-0.755,-0.684,-0.984,4
-1.147,-1.014,-0.846,-1.188,-0.88,-1.374,-0.764,-0.6,-1.164,-0.996,-0.859,-1.101,4
-1.1,-0.94,-0.794,-1.104,-0.927,-1.288,-0.885,-0.799,-1.183,-0.95,-0.838,-1.074,4
-1.117,-0.932,-0.864,-1.153,-0.834,-1.216,-0.777,-0.649,-1.129,-0.958,-0.848,-1.071,4
-1.064,-0.885,-0.766,-1.059,-0.784,-1.245,-0.705,-0.582,-1.112,-0.927,-0.8,-1.022,4
-1.011,-0.852,-0.708,-1.049,-0.781,-1.233,-0.673,-0.544,-1.1,-0.815,-0.689,-0.977,4
-1.017,-0.878,-0.753,-1.051,-0.857,-1.189,-0.743,-0.595,-1.13,-0.814,-0.712,-0.975,4
-1.084,-0.979,-0.886,-1.142,-0.856,-1.261,-0.78,-0.663,-1.153,-0.976,-0.862,-1.089,4
-0.966,-0.754,-0.718,-1.009,-0.733,-1.08,-0.664,-0.576,-1.123,-0.778,-0.703,-0.953,4
-1.066,-0.818,-0.69,-1.086,-0.809,-1.23,-0.779,-0.692,-1.115,-0.899,-0.779,-1.015,4
-1.183,-0.968,-0.866,-1.232,-0.975,-1.297,-0.9,-0.83,-1.181,-1,-0.883,-1.108,4
-1.086,-0.938,-0.843,-1.119,-0.821,-1.248,-0.759,-0.634,-1.12,-0.948,-0.838,-1.058,4
-1.041,-0.81,-0.705,-1.078,-0.82,-1.162,-0.706,-0.583,-1.095,-0.775,-0.69,-0.951,4
-1.02,-0.854,-0.791,-1.05,-0.823,-1.157,-0.712,-0.622,-1.139,-0.83,-0.724,-0.982,4
-1.028,-0.834,-0.777,-1.091,-0.887,-1.118,-0.745,-0.677,-1.09,-0.801,-0.727,-0.977,4
-1.027,-0.801,-0.707,-1.053,-0.729,-1.171,-0.722,-0.603,-1.114,-0.898,-0.788,-1.019,4
-1.041,-0.892,-0.758,-1.1,-0.784,-1.264,-0.684,-0.524,-1.091,-0.892,-0.763,-1.007,4
-0.992,-0.809,-0.741,-1,-0.776,-1.12,-0.608,-0.485,-1.056,-0.729,-0.622,-0.911,4
-1.036,-0.832,-0.773,-1.108,-0.875,-1.169,-0.803,-0.74,-1.14,-0.809,-0.73,-1.007,4
-1.006,-0.77,-0.713,-1.035,-0.721,-1.108,-0.695,-0.62,-1.176,-0.814,-0.725,-0.97,4
-1.038,-0.888,-0.782,-1.036,-0.871,-1.178,-0.794,-0.688,-1.126,-0.932,-0.825,-1.034,4
-1.042,-0.795,-0.694,-1.067,-0.765,-1.169,-0.687,-0.576,-1.098,-0.832,-0.727,-0.964,4
-1.111,-0.889,-0.837,-1.115,-0.806,-1.222,-0.68,-0.553,-1.058,-0.893,-0.76,-1.003,4
-0.927,-0.737,-0.651,-0.924,-0.744,-1.06,-0.723,-0.658,-1.026,-0.786,-0.7,-0.912,4
-1.061,-0.893,-0.824,-1.07,-0.922,-1.194,-0.821,-0.745,-1.152,-0.967,-0.812,-1.001,4
-1.143,-0.982,-0.841,-1.139,-0.826,-1.32,-0.773,-0.628,-1.128,-1.045,-0.903,-1.106,4
-1.138,-1.013,-0.934,-1.185,-0.987,-1.26,-0.866,-0.778,-1.174,-1.06,-0.907,-1.074,4
-1.023,-0.792,-0.717,-1.029,-0.83,-1.147,-0.708,-0.628,-1.083,-0.859,-0.691,-0.885,4
-1.1,-0.901,-0.791,-1.076,-0.835,-1.232,-0.729,-0.612,-1.154,-0.849,-0.723,-1.008,4
-1.047,-0.857,-0.73,-1.048,-0.89,-1.22,-0.81,-0.742,-1.117,-0.89,-0.769,-0.999,4
-1.079,-0.987,-0.88,-1.1,-0.917,-1.266,-0.828,-0.715,-1.184,-1.021,-0.87,-1.054,4
-1.067,-0.839,-0.779,-1.117,-0.819,-1.167,-0.76,-0.694,-1.124,-0.858,-0.791,-1.04,4
-0.966,-0.751,-0.628,-0.938,-0.768,-1.12,-0.719,-0.645,-1.018,-0.816,-0.703,-0.95,4
-1.097,-0.828,-0.72,-1.078,-0.821,-1.165,-0.717,-0.583,-1.091,-0.856,-0.747,-0.956,4
-1.153,-1.016,-0.938,-1.198,-0.862,-1.307,-0.834,-0.694,-1.19,-1.02,-0.919,-1.144,4
-0.862,-0.595,-0.571,-0.952,-0.666,-0.976,-0.707,-0.69,-1.044,-0.814,-0.714,-0.872,4
-1.113,-0.917,-0.846,-1.121,-0.832,-1.242,-0.683,-0.592,-1.023,-0.879,-0.748,-1.005,4
-1.043,-0.881,-0.729,-1.051,-0.788,-1.24,-0.615,-0.449,-1.069,-0.841,-0.7,-0.952,4
-0.683,-0.625,-0.366,-0.678,-0.652,-1.151,-0.716,-0.593,-0.94,-0.717,-0.679,-1,9
-0.642,-0.44,-0.224,-0.577,-0.593,-1.093,-0.671,-0.528,-0.878,-0.589,-0.526,-0.875,9
-0.555,-0.231,-0.024,-0.514,-0.523,-0.854,-0.547,-0.401,-0.745,-0.46,-0.481,-0.783,9
-0.718,-0.616,-0.388,-0.686,-0.636,-1.064,-0.669,-0.534,-0.919,-0.686,-0.663,-0.972,9
-0.736,-0.463,-0.327,-0.711,-0.639,-1.011,-0.561,-0.409,-0.768,-0.636,-0.607,-0.86,9
-0.716,-0.517,-0.301,-0.653,-0.605,-0.925,-0.554,-0.396,-0.815,-0.559,-0.535,-0.851,9
-0.615,-0.535,-0.302,-0.533,-0.527,-1.003,-0.531,-0.409,-0.768,-0.603,-0.573,-0.869,9
-0.647,-0.53,-0.302,-0.644,-0.547,-1.086,-0.55,-0.427,-0.79,-0.603,-0.555,-0.881,9
-0.638,-0.527,-0.235,-0.51,-0.612,-1.117,-0.633,-0.523,-0.84,-0.597,-0.556,-0.919,9
-0.719,-0.588,-0.42,-0.735,-0.663,-0.991,-0.57,-0.426,-0.804,-0.731,-0.629,-0.863,9
-0.563,-0.533,-0.251,-0.62,-0.571,-1.087,-0.601,-0.507,-0.783,-0.613,-0.556,-0.893,9
-0.722,-0.683,-0.394,-0.763,-0.742,-1.188,-0.798,-0.727,-1.004,-0.802,-0.736,-1.037,9
-0.519,-0.346,-0.131,-0.521,-0.432,-1.029,-0.341,-0.113,-0.695,-0.585,-0.485,-0.758,9
-0.615,-0.491,-0.225,-0.507,-0.514,-1.064,-0.492,-0.384,-0.755,-0.599,-0.587,-0.91,9
-0.486,-0.26,-0.246,-0.517,-0.465,-0.637,-0.326,-0.219,-0.579,-0.282,-0.297,-0.613,9
-0.621,-0.606,-0.354,-0.556,-0.581,-1.116,-0.54,-0.414,-0.75,-0.624,-0.602,-0.948,9
-0.783,-0.413,-0.169,-0.774,-0.51,-0.984,-0.506,-0.383,-0.745,-0.534,-0.471,-0.835,9
-0.584,-0.35,-0.206,-0.618,-0.599,-0.83,-0.519,-0.406,-0.732,-0.402,-0.419,-0.743,9
-0.704,-0.604,-0.396,-0.735,-0.621,-1.175,-0.58,-0.396,-0.842,-0.678,-0.626,-0.928,9
-0.593,-0.506,-0.285,-0.451,-0.482,-0.959,-0.518,-0.375,-0.687,-0.562,-0.533,-0.829,9
-0.678,-0.441,-0.29,-0.618,-0.564,-0.976,-0.545,-0.452,-0.742,-0.542,-0.531,-0.88,9
-0.891,-0.664,-0.416,-0.77,-0.697,-1.163,-0.65,-0.497,-0.896,-0.735,-0.687,-0.998,9
-0.739,-0.612,-0.315,-0.74,-0.663,-1.296,-0.645,-0.501,-0.941,-0.731,-0.649,-0.997,9
-0.623,-0.487,-0.265,-0.462,-0.481,-0.891,-0.503,-0.311,-0.764,-0.637,-0.587,-0.803,9
-0.714,-0.448,-0.283,-0.658,-0.582,-1.051,-0.498,-0.362,-0.742,-0.586,-0.548,-0.828,9
-0.569,-0.362,-0.235,-0.639,-0.56,-0.812,-0.49,-0.376,-0.725,-0.581,-0.536,-0.723,9
-0.806,-0.733,-0.422,-0.824,-0.667,-1.285,-0.655,-0.487,-0.912,-0.822,-0.721,-1.044,9
-0.569,-0.501,-0.254,-0.531,-0.602,-0.977,-0.584,-0.403,-0.831,-0.663,-0.606,-0.846,9
-0.877,-0.766,-0.488,-0.792,-0.764,-1.267,-0.81,-0.702,-1.02,-0.837,-0.797,-1.129,9
-0.688,-0.629,-0.33,-0.678,-0.683,-1.187,-0.744,-0.58,-0.925,-0.754,-0.692,-0.997,9
-0.512,-0.418,-0.119,-0.501,-0.453,-1.1,-0.526,-0.421,-0.827,-0.493,-0.461,-0.86,9
-0.508,-0.3,-0.047,-0.541,-0.474,-0.922,-0.554,-0.391,-0.846,-0.513,-0.448,-0.773,9
-0.606,-0.307,-0.13,-0.662,-0.5,-0.958,-0.573,-0.318,-0.846,-0.659,-0.565,-0.792,9
-0.653,-0.529,-0.151,-0.601,-0.505,-1.173,-0.501,-0.317,-0.834,-0.582,-0.548,-0.941,9
-0.776,-0.438,-0.24,-0.712,-0.607,-0.976,-0.556,-0.446,-0.756,-0.572,-0.51,-0.836,9
-0.694,-0.636,-0.376,-0.694,-0.574,-1.171,-0.57,-0.412,-0.856,-0.733,-0.666,-0.948,9
-0.754,-0.726,-0.483,-0.759,-0.742,-1.135,-0.682,-0.558,-0.865,-0.738,-0.701,-1.016,9
-0.786,-0.518,-0.331,-0.744,-0.668,-0.944,-0.517,-0.387,-0.814,-0.587,-0.565,-0.881,9
-0.539,-0.294,-0.168,-0.59,-0.602,-0.787,-0.535,-0.41,-0.73,-0.455,-0.471,-0.724,9
-0.793,-0.707,-0.458,-0.814,-0.75,-1.192,-0.784,-0.727,-0.995,-0.754,-0.714,-1.021,9
-0.824,-0.71,-0.45,-0.742,-0.737,-1.235,-0.749,-0.612,-0.917,-0.797,-0.731,-1.033,9
-0.691,-0.523,-0.245,-0.646,-0.482,-1.161,-0.572,-0.375,-0.885,-0.652,-0.557,-0.907,9
-0.77,-0.56,-0.295,-0.679,-0.712,-1.22,-0.679,-0.51,-0.877,-0.672,-0.602,-0.934,9
-0.769,-0.456,-0.189,-0.706,-0.515,-1.108,-0.446,-0.257,-0.757,-0.6,-0.532,-0.857,9
-0.847,-0.753,-0.485,-0.848,-0.796,-1.26,-0.804,-0.728,-1.015,-0.775,-0.721,-1.065,9
-0.613,-0.448,-0.175,-0.449,-0.477,-0.917,-0.555,-0.443,-0.648,-0.495,-0.492,-0.83,9
-0.711,-0.589,-0.382,-0.688,-0.709,-1.109,-0.719,-0.609,-0.872,-0.653,-0.623,-0.966,9
-0.717,-0.424,-0.273,-0.582,-0.566,-0.817,-0.449,-0.351,-0.703,-0.494,-0.477,-0.778,9
-0.755,-0.609,-0.409,-0.683,-0.682,-1.146,-0.674,-0.56,-0.925,-0.695,-0.629,-0.937,9
-0.586,-0.448,-0.359,-0.569,-0.574,-0.884,-0.47,-0.341,-0.685,-0.566,-0.518,-0.758,9
-0.238,0.035,-0.053,-0.398,-0.152,-0.331,-0.161,-0.049,-0.441,0.273,0.069,-0.317,10
-0.565,-0.31,-0.111,-0.531,-0.377,-1.165,-0.409,-0.261,-0.747,-0.437,-0.447,-0.811,10
-0.368,-0.185,-0.065,-0.344,-0.275,-1.078,-0.388,-0.213,-0.767,-0.287,-0.355,-0.682,10
-0.45,-0.25,-0.087,-0.47,-0.435,-0.948,-0.357,-0.237,-0.641,-0.329,-0.384,-0.714,10
-0.401,-0.309,-0.135,-0.423,-0.33,-1.215,-0.36,-0.234,-0.711,-0.344,-0.399,-0.741,10
-0.532,-0.369,-0.199,-0.521,-0.427,-1.133,-0.404,-0.307,-0.621,-0.28,-0.36,-0.779,10
-0.372,-0.167,-0.036,-0.414,-0.246,-1.042,-0.278,-0.148,-0.702,-0.175,-0.307,-0.677,10
-0.598,-0.203,-0.153,-0.58,-0.421,-0.854,-0.324,-0.18,-0.696,-0.223,-0.275,-0.603,10
-0.462,-0.172,0,-0.416,-0.314,-1.028,-0.357,-0.25,-0.734,-0.233,-0.298,-0.653,10
-0.431,-0.272,-0.05,-0.355,-0.386,-1.158,-0.336,-0.167,-0.706,-0.272,-0.3,-0.719,10
-0.103,0.248,-0.009,-0.142,-0.21,-0.017,0.054,0.058,-0.201,0.361,0.184,-0.12,10
-0.443,-0.226,-0.069,-0.434,-0.252,-1.045,-0.273,-0.174,-0.639,-0.274,-0.367,-0.743,10
-0.363,-0.255,-0.111,-0.366,-0.361,-1.09,-0.356,-0.241,-0.642,-0.264,-0.365,-0.804,10
-0.291,-0.211,0.002,-0.329,-0.208,-1.13,-0.275,-0.163,-0.683,-0.138,-0.281,-0.684,10
-0.342,-0.243,-0.054,-0.306,-0.308,-0.981,-0.308,-0.168,-0.655,-0.091,-0.267,-0.612,10
-0.475,-0.327,-0.148,-0.458,-0.392,-1.157,-0.436,-0.298,-0.753,-0.32,-0.368,-0.777,10
-0.45,-0.12,-0.031,-0.442,-0.308,-1.025,-0.292,-0.164,-0.696,-0.197,-0.32,-0.652,10
-0.362,-0.103,0.004,-0.335,-0.232,-1.02,-0.265,-0.141,-0.66,-0.192,-0.311,-0.624,10
-0.262,0.302,0.056,-0.253,-0.292,0.21,-0.023,0.063,-0.342,0.348,0.104,-0.235,10
