@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R4,7,9-10,12,16-18,23-24,26,30-31,33,39,41'

@attribute A4 numeric
@attribute A7 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A33 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.518,-0.638,-0.511,-0.878,-0.699,-0.716,-0.872,-0.745,-0.98,-0.637,-0.578,-1.025,-0.985,-0.548,-0.501,2
-0.386,-0.563,-0.324,-0.691,-0.623,-0.473,-0.765,-0.487,-0.938,-0.663,-0.486,-0.855,-1.052,-0.525,-0.553,2
-0.547,-0.697,-0.551,-0.873,-0.733,-0.575,-0.861,-0.663,-0.796,-0.532,-0.299,-0.813,-1.053,-0.355,-0.452,2
-0.772,-0.902,-0.708,-1,-0.955,-0.862,-1.073,-0.929,-1.045,-0.859,-0.717,-1.084,-1.235,-0.737,-0.708,2
-0.444,-0.629,-0.29,-0.523,-0.686,-0.491,-0.815,-0.557,-0.873,-0.678,-0.463,-0.863,-1.074,-0.383,-0.386,2
-0.568,-0.728,-0.569,-0.962,-0.827,-0.731,-0.963,-0.791,-1.128,-0.794,-0.639,-1.135,-1.152,-0.538,-0.543,2
-0.82,-0.961,-0.755,-1.033,-1.024,-0.877,-1.124,-0.971,-1.086,-0.908,-0.732,-1.124,-1.291,-0.763,-0.724,2
-0.294,-0.466,-0.275,-0.747,-0.581,-0.453,-0.691,-0.443,-0.815,-0.485,-0.317,-0.801,-0.98,-0.324,-0.388,2
-0.449,-0.623,-0.323,-0.619,-0.779,-0.667,-0.91,-0.713,-0.908,-0.611,-0.392,-0.87,-1.126,-0.297,-0.381,2
-0.492,-0.656,-0.39,-0.708,-0.717,-0.617,-0.88,-0.663,-0.948,-0.689,-0.555,-0.972,-1.064,-0.508,-0.502,2
-0.512,-0.624,-0.481,-0.843,-0.709,-0.656,-0.846,-0.691,-0.975,-0.636,-0.562,-0.984,-0.981,-0.538,-0.544,2
-0.618,-0.77,-0.514,-0.824,-0.813,-0.642,-0.941,-0.69,-0.947,-0.652,-0.415,-0.93,-1.194,-0.507,-0.527,2
-0.532,-0.642,-0.426,-0.75,-0.72,-0.654,-0.882,-0.672,-0.925,-0.707,-0.626,-0.922,-1.037,-0.552,-0.58,2
-0.753,-0.877,-0.66,-0.931,-0.918,-0.801,-1.033,-0.852,-1.021,-0.84,-0.656,-1.045,-1.218,-0.683,-0.654,2
-0.478,-0.659,-0.429,-0.793,-0.715,-0.609,-0.886,-0.639,-1.041,-0.739,-0.58,-0.967,-1.113,-0.579,-0.597,2
-0.699,-0.823,-0.636,-0.915,-0.854,-0.736,-0.923,-0.789,-1.007,-0.799,-0.615,-1.048,-1.192,-0.718,-0.685,2
-0.717,-0.828,-0.636,-0.91,-0.872,-0.748,-0.979,-0.795,-0.986,-0.781,-0.601,-1.002,-1.173,-0.648,-0.603,2
-0.598,-0.703,-0.49,-0.77,-0.778,-0.683,-0.935,-0.733,-0.993,-0.755,-0.67,-0.944,-1.063,-0.585,-0.617,2
-0.473,-0.699,-0.376,-0.691,-0.777,-0.635,-0.872,-0.625,-1.021,-0.785,-0.527,-0.962,-1.282,-0.521,-0.518,2
-0.63,-0.751,-0.596,-0.821,-0.808,-0.819,-0.945,-0.847,-0.986,-0.731,-0.632,-1.019,-1.07,-0.507,-0.572,2
-0.692,-0.801,-0.649,-0.866,-0.809,-0.805,-0.934,-0.83,-1.015,-0.727,-0.623,-1.019,-1.086,-0.588,-0.617,2
-0.643,-0.77,-0.605,-0.925,-0.755,-0.662,-0.927,-0.723,-0.934,-0.662,-0.567,-0.977,-1.087,-0.526,-0.641,2
-0.576,-0.695,-0.489,-0.816,-0.829,-0.692,-0.915,-0.759,-1.055,-0.713,-0.594,-1.005,-1.096,-0.543,-0.499,2
-0.42,-0.591,-0.331,-0.643,-0.721,-0.552,-0.858,-0.606,-0.915,-0.602,-0.461,-0.902,-1.121,-0.405,-0.456,2
-0.611,-0.723,-0.481,-0.75,-0.823,-0.752,-0.92,-0.799,-0.959,-0.749,-0.627,-0.969,-1.103,-0.615,-0.653,2
-0.69,-0.814,-0.617,-0.867,-0.789,-0.763,-0.914,-0.776,-1.006,-0.663,-0.506,-0.968,-1.098,-0.64,-0.6,2
-0.452,-0.611,-0.312,-0.575,-0.708,-0.532,-0.812,-0.568,-0.868,-0.633,-0.434,-0.848,-1.092,-0.335,-0.39,2
-0.527,-0.72,-0.326,-0.598,-0.823,-0.542,-0.932,-0.625,-0.917,-0.764,-0.515,-0.945,-1.274,-0.453,-0.472,2
-0.439,-0.555,-0.345,-0.566,-0.645,-0.412,-0.773,-0.501,-0.917,-0.682,-0.546,-0.853,-0.996,-0.474,-0.622,2
-0.407,-0.598,-0.326,-0.643,-0.671,-0.569,-0.793,-0.602,-0.977,-0.638,-0.469,-0.961,-1.109,-0.501,-0.499,2
-0.674,-0.845,-0.593,-0.96,-0.808,-0.748,-0.972,-0.761,-1.121,-0.881,-0.725,-1.132,-1.239,-0.776,-0.711,2
-0.512,-0.661,-0.41,-0.792,-0.772,-0.612,-0.909,-0.694,-0.992,-0.765,-0.691,-1.029,-1.11,-0.575,-0.52,2
-0.401,-0.656,-0.362,-0.856,-0.587,-0.519,-0.817,-0.509,-0.846,-0.751,-0.574,-0.847,-1.153,-0.739,-0.642,3
-0.567,-0.8,-0.454,-0.753,-0.806,-0.597,-0.97,-0.687,-0.963,-0.912,-0.747,-0.955,-1.228,-0.769,-0.735,3
-0.557,-0.766,-0.43,-0.777,-0.751,-0.626,-0.891,-0.608,-0.983,-0.866,-0.681,-0.981,-1.277,-0.727,-0.699,3
-0.573,-0.805,-0.535,-0.965,-0.777,-0.729,-0.933,-0.713,-0.972,-0.952,-0.754,-1.017,-1.31,-0.848,-0.763,3
-0.433,-0.694,-0.346,-0.76,-0.657,-0.616,-0.821,-0.571,-0.907,-0.791,-0.559,-0.9,-1.25,-0.69,-0.627,3
-0.25,-0.524,-0.268,-0.781,-0.5,-0.507,-0.663,-0.373,-0.848,-0.718,-0.497,-0.852,-1.18,-0.69,-0.589,3
-0.313,-0.54,-0.22,-0.682,-0.562,-0.495,-0.699,-0.416,-0.801,-0.66,-0.411,-0.776,-1.141,-0.626,-0.552,3
-0.349,-0.591,-0.302,-0.751,-0.583,-0.522,-0.726,-0.47,-0.821,-0.735,-0.495,-0.836,-1.164,-0.687,-0.608,3
-0.293,-0.571,-0.217,-0.516,-0.549,-0.537,-0.69,-0.373,-0.859,-0.757,-0.556,-0.88,-1.221,-0.493,-0.508,3
-0.676,-0.884,-0.537,-0.841,-0.95,-0.672,-1.075,-0.798,-1.076,-1.048,-0.888,-1.046,-1.31,-0.782,-0.772,3
-0.473,-0.71,-0.431,-0.884,-0.673,-0.584,-0.817,-0.585,-0.843,-0.786,-0.546,-0.868,-1.212,-0.723,-0.64,3
-0.535,-0.754,-0.444,-0.805,-0.769,-0.569,-0.924,-0.637,-0.943,-0.858,-0.685,-0.981,-1.239,-0.752,-0.696,3
-0.482,-0.68,-0.395,-0.799,-0.72,-0.575,-0.877,-0.595,-0.877,-0.808,-0.594,-0.885,-1.176,-0.753,-0.651,3
-0.364,-0.603,-0.289,-0.741,-0.608,-0.589,-0.774,-0.493,-0.876,-0.775,-0.567,-0.877,-1.205,-0.69,-0.65,3
-0.454,-0.7,-0.383,-0.794,-0.729,-0.506,-0.884,-0.583,-0.824,-0.799,-0.571,-0.785,-1.19,-0.671,-0.601,3
-0.553,-0.777,-0.431,-0.677,-0.87,-0.662,-0.993,-0.719,-0.987,-0.934,-0.717,-0.976,-1.297,-0.612,-0.639,3
-0.243,-0.493,-0.28,-0.752,-0.465,-0.583,-0.637,-0.377,-0.815,-0.707,-0.484,-0.838,-1.172,-0.67,-0.618,3
-0.214,-0.456,-0.171,-0.588,-0.383,-0.405,-0.536,-0.192,-0.689,-0.577,-0.408,-0.706,-1.049,-0.523,-0.531,3
-0.516,-0.749,-0.381,-0.711,-0.74,-0.472,-0.892,-0.565,-0.843,-0.876,-0.652,-0.868,-1.221,-0.692,-0.681,3
-0.41,-0.667,-0.379,-0.779,-0.718,-0.574,-0.894,-0.584,-0.994,-0.937,-0.793,-1.018,-1.23,-0.668,-0.597,3
-0.446,-0.667,-0.376,-0.709,-0.653,-0.557,-0.78,-0.498,-0.826,-0.703,-0.467,-0.819,-1.211,-0.58,-0.588,3
-0.434,-0.636,-0.358,-0.717,-0.629,-0.53,-0.765,-0.499,-0.773,-0.649,-0.407,-0.758,-1.153,-0.576,-0.548,3
-0.402,-0.639,-0.35,-0.737,-0.626,-0.483,-0.802,-0.516,-0.846,-0.784,-0.612,-0.864,-1.134,-0.632,-0.601,3
-0.367,-0.573,-0.287,-0.711,-0.535,-0.503,-0.703,-0.379,-0.863,-0.694,-0.46,-0.862,-1.155,-0.73,-0.659,3
-0.32,-0.542,-0.177,-0.585,-0.653,-0.474,-0.812,-0.495,-0.944,-0.81,-0.642,-0.905,-1.16,-0.519,-0.464,3
-0.474,-0.67,-0.355,-0.707,-0.778,-0.561,-0.914,-0.646,-0.855,-0.755,-0.525,-0.796,-1.158,-0.582,-0.529,3
-0.217,-0.483,-0.157,-0.647,-0.453,-0.441,-0.584,-0.265,-0.773,-0.703,-0.494,-0.813,-1.154,-0.643,-0.578,3
-0.519,-0.77,-0.414,-0.771,-0.844,-0.606,-0.972,-0.676,-1.054,-0.965,-0.773,-1.04,-1.312,-0.722,-0.651,3
-0.402,-0.669,-0.323,-0.757,-0.628,-0.55,-0.794,-0.489,-0.902,-0.8,-0.581,-0.895,-1.235,-0.667,-0.585,3
-0.454,-0.684,-0.348,-0.64,-0.756,-0.548,-0.87,-0.584,-0.914,-0.839,-0.656,-0.919,-1.212,-0.66,-0.635,3
-0.454,-0.673,-0.347,-0.681,-0.735,-0.475,-0.83,-0.508,-0.932,-0.861,-0.678,-0.908,-1.197,-0.65,-0.63,3
-0.498,-0.744,-0.389,-0.769,-0.842,-0.578,-0.963,-0.639,-1.042,-0.981,-0.776,-1.082,-1.341,-0.697,-0.67,3
-0.45,-0.693,-0.355,-0.715,-0.624,-0.59,-0.821,-0.535,-0.893,-0.754,-0.543,-0.883,-1.209,-0.696,-0.637,3
-0.409,-0.661,-0.311,-0.678,-0.645,-0.463,-0.806,-0.507,-0.822,-0.633,-0.406,-0.8,-1.134,-0.652,-0.544,3
-0.33,-0.55,-0.27,-0.745,-0.568,-0.513,-0.748,-0.435,-0.879,-0.778,-0.591,-0.885,-1.149,-0.61,-0.582,3
-0.387,-0.618,-0.354,-0.947,-0.562,-0.567,-0.748,-0.428,-0.922,-0.814,-0.671,-0.966,-1.185,-0.78,-0.653,3
-0.485,-0.712,-0.375,-0.664,-0.777,-0.576,-0.895,-0.616,-0.93,-0.859,-0.672,-0.938,-1.232,-0.673,-0.65,3
-0.343,-0.557,-0.336,-0.785,-0.531,-0.568,-0.689,-0.437,-0.853,-0.745,-0.537,-0.884,-1.179,-0.756,-0.684,3
-0.327,-0.579,-0.313,-0.767,-0.517,-0.616,-0.697,-0.449,-0.829,-0.75,-0.579,-0.883,-1.181,-0.725,-0.67,3
-0.57,-0.795,-0.491,-0.844,-0.707,-0.597,-0.908,-0.59,-0.9,-0.835,-0.651,-0.956,-1.254,-0.778,-0.752,3
-0.521,-0.759,-0.491,-0.911,-0.707,-0.64,-0.876,-0.634,-0.865,-0.812,-0.599,-0.918,-1.24,-0.776,-0.698,3
-0.501,-0.741,-0.394,-0.745,-0.787,-0.658,-0.939,-0.674,-0.942,-0.903,-0.69,-0.927,-1.25,-0.616,-0.644,3
-0.283,-0.515,-0.185,-0.672,-0.479,-0.484,-0.645,-0.305,-0.83,-0.683,-0.493,-0.882,-1.14,-0.674,-0.615,3
-0.472,-0.725,-0.376,-0.732,-0.653,-0.604,-0.84,-0.554,-0.921,-0.783,-0.56,-0.903,-1.247,-0.705,-0.642,3
-0.67,-0.86,-0.534,-0.802,-0.831,-0.676,-1.017,-0.707,-0.959,-0.914,-0.685,-0.979,-1.284,-0.778,-0.788,3
-0.561,-0.782,-0.509,-0.869,-0.773,-0.622,-0.953,-0.664,-0.89,-0.856,-0.635,-0.897,-1.227,-0.732,-0.644,3
-0.43,-0.708,-0.404,-0.812,-0.73,-0.571,-0.892,-0.594,-0.943,-0.893,-0.67,-0.926,-1.255,-0.699,-0.586,3
-0.345,-0.582,-0.258,-0.728,-0.553,-0.492,-0.749,-0.432,-0.81,-0.738,-0.565,-0.803,-1.099,-0.622,-0.544,3
-0.64,-0.846,-0.522,-0.826,-0.828,-0.672,-0.991,-0.693,-0.933,-0.904,-0.673,-0.987,-1.307,-0.741,-0.732,3
-0.111,-0.353,-0.105,-0.583,-0.338,-0.505,-0.464,-0.207,-0.786,-0.62,-0.418,-0.795,-1.107,-0.494,-0.424,3
-0.921,-1.038,-0.887,-1.189,-0.961,-0.813,-1.07,-0.885,-1.168,-0.861,-0.723,-1.147,-1.312,-0.966,-0.864,4
-0.801,-0.883,-0.749,-0.998,-0.825,-0.877,-0.958,-0.846,-1.059,-0.751,-0.671,-1.038,-1.163,-0.81,-0.761,4
-0.894,-0.993,-0.845,-1.091,-0.828,-0.813,-0.967,-0.797,-1.047,-0.745,-0.584,-1.117,-1.246,-0.832,-0.794,4
-0.838,-0.909,-0.82,-1.056,-0.807,-0.778,-0.95,-0.797,-1.015,-0.669,-0.529,-1.072,-1.134,-0.821,-0.742,4
-0.902,-1.001,-0.856,-1.109,-0.844,-0.814,-0.972,-0.823,-1.126,-0.743,-0.607,-1.134,-1.25,-0.852,-0.796,4
-0.795,-0.876,-0.763,-1.016,-0.754,-0.812,-0.892,-0.764,-1.076,-0.712,-0.616,-1.057,-1.131,-0.817,-0.83,4
-0.837,-0.932,-0.819,-1.075,-0.762,-0.842,-0.916,-0.796,-1.037,-0.682,-0.558,-1.034,-1.181,-0.813,-0.73,4
-0.941,-1.026,-0.923,-1.146,-0.869,-0.898,-1.014,-0.899,-1.104,-0.772,-0.638,-1.148,-1.239,-0.828,-0.806,4
-0.864,-0.946,-0.818,-1.063,-0.789,-0.796,-0.931,-0.771,-1.036,-0.723,-0.576,-1.099,-1.205,-0.789,-0.772,4
-0.73,-0.838,-0.713,-1.03,-0.726,-0.796,-0.894,-0.775,-1.125,-0.645,-0.554,-1.079,-1.118,-0.766,-0.733,4
-1.088,-1.185,-1.005,-1.226,-1.044,-0.906,-1.123,-0.94,-1.245,-1.02,-0.863,-1.219,-1.435,-1.07,-1.02,4
-1.003,-1.1,-0.97,-1.226,-0.959,-0.916,-1.095,-0.931,-1.196,-0.91,-0.774,-1.194,-1.347,-0.92,-0.903,4
-0.908,-1.022,-0.865,-1.118,-0.872,-0.826,-0.98,-0.817,-1.166,-0.772,-0.623,-1.148,-1.269,-1.064,-0.958,4
-0.896,-0.99,-0.849,-1.085,-0.926,-0.894,-1.044,-0.902,-1.188,-0.874,-0.798,-1.149,-1.257,-0.9,-0.871,4
-1.058,-1.138,-1.031,-1.228,-0.954,-0.931,-1.073,-0.93,-1.193,-0.889,-0.722,-1.18,-1.347,-1.06,-0.999,4
-0.866,-0.952,-0.857,-1.08,-0.86,-0.9,-1.017,-0.894,-1.15,-0.727,-0.69,-1.137,-1.147,-0.831,-0.776,4
-0.866,-0.945,-0.831,-1.069,-0.853,-0.845,-0.977,-0.864,-1.121,-0.787,-0.724,-1.115,-1.159,-0.883,-0.855,4
-0.944,-1.061,-0.87,-1.119,-0.816,-0.824,-0.947,-0.785,-1.106,-0.705,-0.46,-1.103,-1.32,-0.857,-0.793,4
-0.838,-0.936,-0.797,-1.02,-0.763,-0.867,-0.927,-0.815,-1.156,-0.707,-0.64,-1.138,-1.152,-0.873,-0.854,4
-0.844,-0.928,-0.834,-1.074,-0.838,-0.91,-0.974,-0.871,-1.095,-0.755,-0.68,-1.088,-1.174,-0.83,-0.775,4
-0.897,-1.013,-0.832,-1.12,-0.995,-0.872,-1.097,-0.917,-1.185,-0.929,-0.786,-1.116,-1.313,-0.949,-0.845,4
-0.923,-1.01,-0.91,-1.119,-0.867,-0.832,-1.015,-0.847,-1.114,-0.801,-0.719,-1.091,-1.2,-0.947,-0.951,4
-0.672,-0.754,-0.721,-0.907,-0.645,-0.856,-0.798,-0.784,-0.997,-0.551,-0.587,-0.939,-0.891,-0.729,-0.699,4
-0.823,-0.931,-0.812,-1.088,-0.747,-0.801,-0.916,-0.762,-1.09,-0.682,-0.591,-1.133,-1.181,-0.867,-0.862,4
-1.023,-1.1,-0.986,-1.17,-0.875,-0.881,-1.017,-0.864,-1.143,-0.829,-0.694,-1.125,-1.282,-0.962,-0.956,4
-0.885,-0.94,-0.881,-1.123,-0.808,-0.829,-0.926,-0.813,-1.175,-0.802,-0.773,-1.137,-1.163,-0.982,-0.946,4
-0.833,-0.921,-0.821,-1.089,-0.759,-0.798,-0.906,-0.769,-1.044,-0.673,-0.5,-1.012,-1.182,-0.823,-0.711,4
-0.849,-0.94,-0.811,-1.054,-0.799,-0.809,-0.949,-0.803,-1.064,-0.765,-0.669,-1.104,-1.186,-0.851,-0.849,4
-0.73,-0.841,-0.688,-0.927,-0.712,-0.75,-0.896,-0.725,-1.013,-0.641,-0.595,-1.012,-1.083,-0.704,-0.711,4
-0.914,-1.005,-0.873,-1.119,-0.821,-0.836,-0.982,-0.821,-1.176,-0.781,-0.687,-1.187,-1.249,-0.929,-0.92,4
-0.759,-0.833,-0.748,-0.982,-0.78,-0.888,-0.938,-0.846,-1.093,-0.684,-0.7,-1.1,-1.068,-0.899,-0.83,4
-0.964,-1.066,-0.928,-1.14,-0.888,-0.898,-1.027,-0.885,-1.151,-0.807,-0.661,-1.169,-1.279,-0.961,-0.902,4
-0.865,-0.948,-0.859,-1.135,-0.879,-0.904,-0.993,-0.904,-1.11,-0.803,-0.689,-1.077,-1.208,-0.856,-0.812,4
-0.764,-0.854,-0.694,-0.929,-0.727,-0.76,-0.871,-0.738,-1.067,-0.671,-0.601,-1.07,-1.132,-0.785,-0.787,4
-0.779,-0.853,-0.762,-0.911,-0.715,-0.852,-0.859,-0.803,-1.004,-0.639,-0.602,-0.991,-1.005,-0.786,-0.797,4
-0.88,-0.981,-0.869,-1.138,-0.834,-0.829,-0.986,-0.832,-1.098,-0.785,-0.66,-1.127,-1.225,-0.873,-0.841,4
-0.849,-0.965,-0.807,-1.082,-0.811,-0.835,-0.971,-0.818,-1.177,-0.824,-0.757,-1.173,-1.224,-0.983,-0.934,4
-1.021,-1.115,-0.955,-1.184,-0.975,-0.856,-1.073,-0.895,-1.202,-0.897,-0.69,-1.207,-1.371,-1.112,-0.985,4
-0.843,-0.926,-0.792,-1.021,-0.799,-0.786,-0.94,-0.774,-1.074,-0.671,-0.547,-1.09,-1.171,-0.721,-0.729,4
-0.764,-0.846,-0.747,-0.982,-0.802,-0.802,-0.938,-0.809,-1.045,-0.658,-0.601,-1.061,-1.113,-0.838,-0.768,4
-0.876,-0.976,-0.832,-1.09,-0.801,-0.768,-0.949,-0.752,-1.047,-0.708,-0.514,-1.062,-1.229,-0.841,-0.798,4
-1.105,-1.179,-1.053,-1.246,-1.032,-0.91,-1.126,-0.962,-1.203,-0.854,-0.649,-1.191,-1.388,-1.04,-0.904,4
-0.918,-0.972,-0.923,-1.119,-0.811,-0.869,-0.947,-0.836,-1.131,-0.772,-0.707,-1.086,-1.136,-0.985,-0.959,4
-0.936,-1.037,-0.875,-1.108,-0.908,-0.818,-1.025,-0.846,-1.094,-0.818,-0.641,-1.098,-1.286,-1.011,-0.885,4
-0.974,-1.072,-0.917,-1.159,-0.89,-0.853,-1.014,-0.854,-1.161,-0.832,-0.673,-1.114,-1.325,-1.021,-0.947,4
-1.049,-1.138,-0.975,-1.172,-0.959,-0.877,-1.071,-0.896,-1.181,-0.839,-0.658,-1.214,-1.357,-1.027,-0.923,4
-0.743,-0.817,-0.712,-0.944,-0.735,-0.74,-0.864,-0.733,-1.025,-0.621,-0.553,-1.072,-1.071,-0.814,-0.771,4
-0.799,-0.925,-0.782,-1.113,-0.788,-0.808,-0.94,-0.795,-1.074,-0.78,-0.642,-1.052,-1.2,-0.842,-0.785,4
-0.79,-0.875,-0.765,-1.004,-0.793,-0.877,-0.937,-0.841,-1.047,-0.696,-0.65,-1.048,-1.117,-0.794,-0.741,4
-0.871,-0.998,-0.818,-1.101,-0.867,-0.79,-1.025,-0.822,-1.134,-0.814,-0.698,-1.139,-1.273,-0.947,-0.869,4
-0.352,-0.602,-0.298,-0.491,-0.593,-0.397,-0.735,-0.482,-0.745,-0.512,-0.387,-0.677,-0.903,-0.478,-0.585,9
-0.304,-0.543,-0.186,-0.47,-0.542,-0.53,-0.689,-0.476,-0.749,-0.442,-0.258,-0.737,-0.929,-0.406,-0.514,9
-0.591,-0.742,-0.47,-0.646,-0.808,-0.594,-0.859,-0.664,-0.856,-0.661,-0.458,-0.74,-1.072,-0.664,-0.666,9
-0.533,-0.658,-0.361,-0.482,-0.685,-0.414,-0.769,-0.492,-0.813,-0.572,-0.416,-0.743,-0.965,-0.658,-0.698,9
-0.394,-0.647,-0.303,-0.631,-0.636,-0.468,-0.747,-0.555,-0.83,-0.636,-0.429,-0.822,-1.015,-0.633,-0.607,9
-0.366,-0.565,-0.272,-0.556,-0.57,-0.503,-0.753,-0.587,-0.8,-0.539,-0.5,-0.858,-0.84,-0.451,-0.551,9
-0.511,-0.665,-0.374,-0.554,-0.663,-0.584,-0.836,-0.622,-0.902,-0.557,-0.412,-0.837,-0.989,-0.63,-0.643,9
-0.702,-0.879,-0.564,-0.747,-0.906,-0.621,-0.998,-0.753,-0.979,-0.774,-0.568,-0.905,-1.162,-0.74,-0.759,9
-0.339,-0.585,-0.243,-0.501,-0.531,-0.396,-0.674,-0.416,-0.662,-0.523,-0.287,-0.597,-0.901,-0.379,-0.346,9
-0.21,-0.426,-0.101,-0.361,-0.46,-0.42,-0.589,-0.464,-0.602,-0.374,-0.185,-0.571,-0.727,-0.227,-0.315,9
-0.572,-0.782,-0.428,-0.673,-0.789,-0.588,-0.868,-0.649,-0.919,-0.655,-0.452,-0.843,-1.131,-0.684,-0.686,9
-0.475,-0.686,-0.292,-0.526,-0.663,-0.475,-0.768,-0.547,-0.852,-0.635,-0.453,-0.837,-1.032,-0.571,-0.599,9
-0.477,-0.658,-0.365,-0.625,-0.638,-0.432,-0.747,-0.518,-0.776,-0.572,-0.356,-0.751,-1.003,-0.628,-0.643,9
-0.593,-0.775,-0.443,-0.62,-0.781,-0.638,-0.878,-0.677,-0.936,-0.707,-0.513,-0.829,-1.151,-0.688,-0.649,9
-0.183,-0.385,-0.206,-0.5,-0.411,-0.423,-0.608,-0.449,-0.695,-0.292,-0.243,-0.627,-0.627,-0.353,-0.506,9
-0.608,-0.761,-0.487,-0.708,-0.757,-0.538,-0.896,-0.626,-0.758,-0.697,-0.51,-0.775,-1.111,-0.557,-0.649,9
-0.37,-0.662,-0.281,-0.633,-0.634,-0.562,-0.767,-0.555,-0.879,-0.563,-0.379,-0.78,-1.033,-0.512,-0.544,9
-0.367,-0.563,-0.217,-0.431,-0.541,-0.375,-0.685,-0.465,-0.757,-0.495,-0.375,-0.724,-0.829,-0.48,-0.498,9
-0.514,-0.697,-0.342,-0.519,-0.739,-0.527,-0.823,-0.595,-0.799,-0.624,-0.436,-0.708,-1.056,-0.535,-0.585,9
-0.358,-0.59,-0.321,-0.7,-0.635,-0.567,-0.753,-0.601,-0.85,-0.506,-0.375,-0.747,-0.951,-0.59,-0.544,9
-0.479,-0.697,-0.375,-0.666,-0.702,-0.552,-0.805,-0.589,-0.86,-0.594,-0.417,-0.811,-1.079,-0.622,-0.546,9
-0.352,-0.505,-0.269,-0.489,-0.593,-0.517,-0.697,-0.591,-0.757,-0.41,-0.33,-0.632,-0.789,-0.471,-0.537,9
-0.264,-0.539,-0.244,-0.598,-0.565,-0.426,-0.698,-0.461,-0.91,-0.467,-0.247,-0.843,-0.931,-0.572,-0.537,9
-0.4,-0.575,-0.296,-0.549,-0.623,-0.506,-0.71,-0.57,-0.658,-0.48,-0.277,-0.593,-0.908,-0.362,-0.446,9
-0.714,-0.907,-0.541,-0.762,-0.938,-0.565,-1.009,-0.731,-1.012,-0.836,-0.633,-0.949,-1.227,-0.755,-0.716,9
