@relation texture

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.107,-0.652,-0.43,-0.31,-0.673,-0.565,-0.859,-0.589,-0.853,-0.964,-0.74,-0.536,2
-1.173,-0.824,-0.594,-0.401,-0.829,-0.696,-0.954,-0.695,-0.927,-1.058,-0.832,-0.603,2
-1.235,-0.938,-0.772,-0.609,-1,-0.912,-1.073,-0.915,-0.958,-1.045,-0.859,-0.708,2
-1.373,-0.987,-0.873,-0.654,-1.012,-0.907,-1.146,-0.91,-1.074,-1.129,-0.926,-0.716,2
-1.107,-0.949,-0.652,-0.546,-0.977,-0.894,-0.981,-0.878,-0.872,-1.105,-0.749,-0.622,2
-1.02,-0.756,-0.446,-0.317,-0.765,-0.563,-0.804,-0.568,-0.644,-0.825,-0.511,-0.408,2
-1.106,-0.914,-0.623,-0.442,-0.892,-0.769,-0.892,-0.739,-0.877,-1.057,-0.76,-0.709,2
-1.167,-0.803,-0.651,-0.422,-0.817,-0.744,-0.982,-0.738,-0.918,-1.086,-0.826,-0.66,2
-1.364,-0.985,-0.846,-0.611,-1.001,-0.838,-1.081,-0.79,-0.983,-0.985,-0.85,-0.69,2
-1.293,-0.799,-0.621,-0.337,-0.825,-0.783,-0.915,-0.657,-0.995,-1.029,-0.862,-0.61,2
-0.935,-0.769,-0.506,-0.428,-0.751,-0.758,-0.803,-0.732,-0.713,-0.802,-0.622,-0.641,2
-1.103,-0.79,-0.611,-0.419,-0.75,-0.831,-0.92,-0.783,-0.858,-0.959,-0.749,-0.653,2
-1.173,-0.411,-0.359,-0.108,-0.422,-0.57,-0.875,-0.606,-0.799,-0.845,-0.638,-0.358,2
-1.097,-0.869,-0.653,-0.47,-0.847,-0.839,-0.908,-0.778,-0.812,-0.989,-0.697,-0.561,2
-1.113,-0.794,-0.478,-0.296,-0.793,-0.547,-0.886,-0.601,-0.888,-1.041,-0.739,-0.597,2
-1.194,-0.925,-0.772,-0.628,-0.956,-0.757,-0.985,-0.756,-0.878,-0.937,-0.718,-0.612,2
-0.929,-0.776,-0.639,-0.557,-0.879,-0.674,-0.929,-0.767,-0.746,-0.888,-0.66,-0.513,2
-1.223,-0.867,-0.639,-0.412,-0.868,-0.747,-0.991,-0.759,-0.899,-0.987,-0.75,-0.568,2
-1.077,-0.749,-0.463,-0.304,-0.721,-0.527,-0.857,-0.582,-0.824,-1.025,-0.649,-0.523,2
-0.996,-0.562,-0.439,-0.291,-0.566,-0.37,-0.773,-0.455,-0.797,-0.917,-0.682,-0.622,2
-1.246,-0.874,-0.707,-0.472,-0.92,-0.663,-0.95,-0.638,-0.884,-0.962,-0.734,-0.642,2
-0.991,-0.563,-0.414,-0.27,-0.598,-0.517,-0.853,-0.606,-0.746,-0.914,-0.629,-0.521,2
-1.213,-0.843,-0.574,-0.412,-0.852,-0.678,-0.9,-0.64,-0.878,-0.937,-0.738,-0.615,2
-1.074,-0.546,-0.444,-0.222,-0.523,-0.5,-0.815,-0.521,-0.808,-0.873,-0.678,-0.386,2
-1.265,-0.965,-0.82,-0.626,-1.001,-0.913,-1.082,-0.889,-0.978,-1.057,-0.87,-0.67,2
-1.132,-0.683,-0.55,-0.363,-0.736,-0.615,-0.894,-0.644,-0.815,-0.9,-0.676,-0.552,2
-0.999,-0.494,-0.334,-0.102,-0.497,-0.484,-0.79,-0.496,-0.758,-0.914,-0.6,-0.369,2
-1.184,-0.894,-0.667,-0.49,-0.957,-0.823,-0.986,-0.787,-0.926,-1.076,-0.814,-0.658,2
-1.044,-0.732,-0.437,-0.25,-0.774,-0.693,-0.827,-0.622,-0.812,-0.971,-0.708,-0.537,2
-1.303,-0.631,-0.619,-0.302,-0.665,-0.681,-1.04,-0.692,-0.929,-0.956,-0.782,-0.452,2
-1.089,-0.838,-0.625,-0.471,-0.906,-0.733,-0.937,-0.748,-0.828,-1.001,-0.694,-0.563,2
-1.239,-0.711,-0.625,-0.375,-0.734,-0.642,-0.927,-0.618,-0.932,-0.969,-0.761,-0.552,2
-1.097,-0.833,-0.583,-0.408,-0.906,-0.723,-0.912,-0.694,-0.817,-0.978,-0.704,-0.588,2
-1.049,-0.607,-0.469,-0.315,-0.566,-0.505,-0.837,-0.558,-0.853,-0.955,-0.735,-0.537,2
-1.124,-0.853,-0.552,-0.342,-0.812,-0.709,-0.923,-0.696,-0.872,-1.024,-0.77,-0.548,2
-1.156,-0.805,-0.556,-0.391,-0.92,-0.825,-0.968,-0.77,-0.919,-1.12,-0.818,-0.542,2
-0.96,-0.689,-0.439,-0.272,-0.727,-0.651,-0.766,-0.571,-0.714,-0.84,-0.599,-0.449,2
-0.653,-0.608,-0.247,-0.218,-0.527,-0.499,-0.559,-0.46,-0.453,-0.681,-0.391,-0.52,2
-1.367,-0.994,-0.888,-0.664,-1.04,-0.83,-1.117,-0.838,-1.042,-1.041,-0.9,-0.775,2
-1.241,-0.697,-0.514,-0.282,-0.702,-0.721,-0.91,-0.641,-0.907,-0.976,-0.711,-0.453,2
-1.055,-0.833,-0.622,-0.493,-0.941,-0.783,-0.887,-0.763,-0.859,-1.007,-0.779,-0.716,2
-1.151,-0.796,-0.475,-0.301,-0.812,-0.645,-0.847,-0.597,-0.722,-0.864,-0.562,-0.466,2
-1.151,-0.617,-0.518,-0.322,-0.621,-0.578,-0.929,-0.629,-0.866,-1.009,-0.761,-0.547,2
-1.215,-0.914,-0.716,-0.476,-0.969,-0.837,-1.002,-0.784,-0.932,-1.065,-0.817,-0.613,2
-1.194,-0.639,-0.554,-0.311,-0.656,-0.61,-0.899,-0.58,-0.89,-0.94,-0.718,-0.47,2
-1.201,-0.788,-0.595,-0.391,-0.765,-0.666,-0.94,-0.685,-0.811,-0.987,-0.643,-0.495,2
-0.964,-0.781,-0.658,-0.606,-0.902,-0.702,-0.935,-0.803,-0.767,-0.894,-0.692,-0.571,2
-1.153,-0.545,-0.37,-0.154,-0.523,-0.616,-0.86,-0.614,-0.803,-0.874,-0.633,-0.351,2
-1.208,-0.659,-0.556,-0.291,-0.653,-0.747,-0.981,-0.725,-0.861,-0.909,-0.689,-0.4,2
-1.295,-0.824,-0.719,-0.487,-0.874,-0.777,-1.048,-0.782,-0.926,-0.954,-0.76,-0.571,2
-1.086,-0.772,-0.547,-0.321,-0.854,-0.693,-0.879,-0.658,-0.79,-0.99,-0.676,-0.575,2
-1.158,-0.594,-0.425,-0.168,-0.626,-0.302,-0.775,-0.413,-0.857,-0.85,-0.687,-0.52,2
-1.414,-1.018,-0.925,-0.686,-1.05,-0.937,-1.158,-0.906,-1.079,-1.087,-0.925,-0.698,2
-1.036,-0.585,-0.378,-0.19,-0.709,-0.452,-0.734,-0.517,-0.754,-0.922,-0.62,-0.55,2
-1.291,-0.979,-0.82,-0.645,-1.033,-0.924,-1.124,-0.952,-1.019,-1.086,-0.908,-0.724,2
-0.977,-0.738,-0.481,-0.365,-0.722,-0.475,-0.773,-0.474,-0.653,-0.821,-0.48,-0.418,2
-0.998,-0.56,-0.411,-0.258,-0.622,-0.514,-0.827,-0.583,-0.715,-0.839,-0.599,-0.454,2
-1.111,-0.653,-0.497,-0.308,-0.713,-0.665,-0.848,-0.64,-0.87,-0.981,-0.744,-0.595,2
-1.152,-0.639,-0.456,-0.281,-0.695,-0.633,-0.883,-0.65,-0.795,-0.939,-0.651,-0.443,2
-0.985,-0.857,-0.518,-0.42,-0.878,-0.716,-0.872,-0.757,-0.736,-0.98,-0.637,-0.501,2
-1.087,-0.655,-0.54,-0.41,-0.68,-0.493,-0.884,-0.604,-0.859,-0.956,-0.75,-0.622,2
-1.31,-1.023,-0.837,-0.648,-1.034,-0.973,-1.127,-0.93,-1.063,-1.129,-0.95,-0.69,2
-1.212,-0.86,-0.656,-0.427,-0.837,-0.791,-0.944,-0.704,-0.882,-1.005,-0.718,-0.548,2
-1.01,-0.537,-0.389,-0.223,-0.497,-0.41,-0.768,-0.457,-0.826,-0.933,-0.7,-0.503,2
-1.169,-0.669,-0.547,-0.377,-0.705,-0.577,-0.886,-0.644,-0.873,-0.936,-0.74,-0.653,2
-1.11,-0.796,-0.512,-0.257,-0.792,-0.624,-0.909,-0.658,-0.864,-0.992,-0.765,-0.52,2
-1.052,-0.742,-0.386,-0.206,-0.691,-0.425,-0.765,-0.453,-0.821,-0.938,-0.663,-0.553,2
-1.053,-0.816,-0.547,-0.469,-0.873,-0.609,-0.861,-0.637,-0.699,-0.796,-0.532,-0.452,2
-1.151,-0.675,-0.362,-0.155,-0.725,-0.406,-0.735,-0.455,-0.678,-0.817,-0.53,-0.411,2
-1.224,-0.837,-0.64,-0.445,-0.822,-0.718,-0.952,-0.707,-0.875,-0.956,-0.695,-0.588,2
-1.043,-0.839,-0.507,-0.337,-0.923,-0.687,-0.841,-0.663,-0.77,-0.941,-0.66,-0.539,2
-1.275,-1.015,-0.873,-0.68,-1.027,-0.923,-1.071,-0.877,-1.004,-1.086,-0.872,-0.703,2
-1.147,-0.765,-0.515,-0.311,-0.847,-0.6,-0.882,-0.605,-0.817,-0.96,-0.692,-0.474,2
-1.184,-0.822,-0.6,-0.393,-0.882,-0.706,-0.918,-0.671,-0.92,-1.046,-0.808,-0.677,2
-1.048,-0.712,-0.494,-0.328,-0.789,-0.604,-0.837,-0.608,-0.725,-0.862,-0.577,-0.453,2
-1.055,-0.784,-0.573,-0.436,-0.87,-0.713,-0.909,-0.758,-0.753,-0.892,-0.644,-0.603,2
-1.139,-0.619,-0.364,-0.177,-0.719,-0.463,-0.768,-0.507,-0.797,-0.955,-0.653,-0.495,2
-1.135,-0.664,-0.531,-0.297,-0.728,-0.561,-0.857,-0.561,-0.837,-0.941,-0.661,-0.581,2
-1.267,-0.956,-0.82,-0.675,-1.03,-0.731,-1.02,-0.757,-0.925,-0.968,-0.77,-0.719,2
-1.186,-0.815,-0.603,-0.433,-0.876,-0.739,-0.98,-0.769,-0.859,-1.029,-0.729,-0.538,2
-1.422,-1.064,-0.976,-0.751,-1.107,-0.903,-1.139,-0.862,-1.086,-1.084,-0.931,-0.782,2
-1.113,-0.794,-0.478,-0.296,-0.793,-0.547,-0.886,-0.601,-0.888,-1.041,-0.739,-0.597,2
-1.186,-0.689,-0.533,-0.335,-0.779,-0.671,-0.896,-0.68,-0.857,-0.94,-0.718,-0.493,2
-1.264,-0.941,-0.756,-0.57,-0.969,-0.892,-1.029,-0.828,-1.016,-1.064,-0.88,-0.686,2
-1.121,-0.719,-0.476,-0.2,-0.764,-0.542,-0.844,-0.52,-0.906,-1.004,-0.764,-0.607,2
-1.331,-0.761,-0.689,-0.361,-0.779,-0.712,-1.003,-0.686,-1.016,-0.992,-0.874,-0.578,2
-0.826,-0.781,-0.568,-0.533,-0.796,-0.641,-0.876,-0.746,-0.648,-0.832,-0.56,-0.483,2
-0.966,-0.759,-0.489,-0.434,-0.833,-0.716,-0.842,-0.746,-0.71,-0.9,-0.612,-0.447,2
-1.175,-0.8,-0.588,-0.421,-0.823,-0.713,-0.976,-0.73,-0.851,-1.03,-0.693,-0.52,2
-1.254,-0.663,-0.611,-0.379,-0.67,-0.693,-0.992,-0.703,-0.993,-1.002,-0.875,-0.608,2
-1.351,-0.672,-0.602,-0.324,-0.711,-0.673,-1.014,-0.671,-1.007,-1.011,-0.861,-0.523,2
-1.014,-0.774,-0.554,-0.391,-0.787,-0.629,-0.863,-0.653,-0.772,-0.924,-0.666,-0.583,2
-1.048,-0.675,-0.482,-0.271,-0.713,-0.373,-0.897,-0.523,-0.849,-0.875,-0.71,-0.655,2
-1.309,-0.561,-0.573,-0.251,-0.581,-0.591,-0.982,-0.61,-0.94,-0.908,-0.786,-0.475,2
-1.193,-0.881,-0.663,-0.452,-0.958,-0.788,-0.954,-0.736,-0.957,-1.107,-0.853,-0.678,2
-1.278,-0.683,-0.605,-0.313,-0.741,-0.622,-0.961,-0.6,-1.04,-1.083,-0.887,-0.645,2
-1.219,-0.896,-0.717,-0.519,-0.903,-0.86,-0.955,-0.757,-0.935,-1.012,-0.814,-0.701,2
-1.172,-0.853,-0.694,-0.501,-0.891,-0.742,-0.955,-0.686,-0.881,-1.04,-0.768,-0.662,2
-1.148,-0.761,-0.529,-0.306,-0.756,-0.611,-0.86,-0.579,-0.812,-0.895,-0.685,-0.563,2
-1.13,-0.814,-0.594,-0.461,-0.883,-0.826,-0.967,-0.799,-0.854,-1.08,-0.752,-0.551,2
-1.081,-0.875,-0.722,-0.583,-0.861,-0.753,-0.946,-0.748,-0.874,-0.949,-0.765,-0.623,2
-1.213,-0.916,-0.728,-0.517,-0.922,-0.728,-0.996,-0.702,-0.914,-1.005,-0.775,-0.589,2
-1.287,-0.927,-0.737,-0.536,-0.971,-0.853,-1.011,-0.79,-1.047,-1.16,-0.947,-0.747,2
-1.038,-0.854,-0.63,-0.553,-0.871,-0.719,-0.886,-0.722,-0.773,-0.911,-0.624,-0.578,2
-1.32,-0.892,-0.797,-0.521,-0.91,-0.839,-0.982,-0.702,-0.973,-1.026,-0.787,-0.678,2
-1.1,-0.618,-0.455,-0.264,-0.673,-0.655,-0.84,-0.632,-0.824,-0.965,-0.69,-0.552,2
-1.16,-0.798,-0.537,-0.277,-0.853,-0.723,-0.907,-0.648,-0.813,-0.882,-0.682,-0.438,2
-1.366,-0.983,-0.885,-0.644,-1.002,-0.898,-1.104,-0.855,-1.043,-1.054,-0.891,-0.706,2
-1.176,-0.717,-0.615,-0.411,-0.792,-0.704,-0.934,-0.692,-0.918,-1.042,-0.781,-0.616,2
-0.921,-0.613,-0.352,-0.282,-0.747,-0.575,-0.787,-0.636,-0.701,-0.963,-0.58,-0.439,2
-0.611,-0.494,-0.108,-0.034,-0.347,-0.471,-0.487,-0.395,-0.423,-0.666,-0.375,-0.529,2
-0.98,-0.651,-0.294,-0.113,-0.747,-0.408,-0.691,-0.432,-0.632,-0.815,-0.485,-0.388,2
-1.218,-0.907,-0.753,-0.557,-0.931,-0.855,-1.033,-0.837,-0.946,-1.021,-0.84,-0.654,2
-1.002,-0.78,-0.498,-0.384,-0.858,-0.647,-0.856,-0.671,-0.776,-1.016,-0.643,-0.482,2
-1.246,-0.774,-0.627,-0.35,-0.785,-0.684,-0.943,-0.634,-0.904,-0.987,-0.737,-0.529,2
-1.013,-0.564,-0.339,-0.22,-0.649,-0.577,-0.751,-0.58,-0.735,-0.901,-0.602,-0.454,2
-1.106,-0.739,-0.453,-0.236,-0.847,-0.67,-0.857,-0.611,-0.816,-0.915,-0.704,-0.397,2
-1.181,-0.911,-0.714,-0.552,-0.885,-0.893,-1.017,-0.882,-0.964,-1.058,-0.86,-0.674,2
-0.975,-0.765,-0.483,-0.404,-0.847,-0.706,-0.83,-0.71,-0.713,-0.866,-0.59,-0.43,2
-1.156,-0.75,-0.528,-0.357,-0.713,-0.575,-0.866,-0.622,-0.812,-0.91,-0.642,-0.443,2
-1.334,-0.708,-0.6,-0.303,-0.746,-0.643,-0.992,-0.632,-1.105,-1.133,-0.974,-0.674,2
-1.293,-0.902,-0.81,-0.596,-1.008,-0.839,-1.085,-0.828,-0.998,-1.065,-0.893,-0.665,2
-1.031,-0.823,-0.47,-0.332,-0.902,-0.675,-0.855,-0.65,-0.79,-1.026,-0.686,-0.566,2
-1.165,-0.604,-0.469,-0.252,-0.695,-0.672,-0.854,-0.634,-0.87,-1.036,-0.718,-0.556,2
-1.342,-0.826,-0.769,-0.429,-0.806,-0.697,-0.988,-0.649,-1.001,-0.986,-0.835,-0.679,2
-1.071,-0.813,-0.598,-0.487,-0.889,-0.783,-0.933,-0.809,-0.799,-0.877,-0.705,-0.593,2
-1.07,-0.76,-0.63,-0.544,-0.821,-0.831,-0.945,-0.856,-0.829,-0.986,-0.731,-0.572,2
-1.038,-0.637,-0.4,-0.218,-0.678,-0.338,-0.792,-0.438,-0.831,-0.957,-0.681,-0.515,2
-1.182,-0.874,-0.707,-0.536,-0.901,-0.773,-0.946,-0.721,-0.908,-1.047,-0.747,-0.648,2
-1.141,-0.752,-0.579,-0.383,-0.736,-0.695,-0.96,-0.699,-0.909,-1.037,-0.768,-0.592,2
-1.258,-0.641,-0.535,-0.23,-0.673,-0.474,-0.847,-0.479,-0.942,-0.916,-0.769,-0.544,2
-1.1,-0.827,-0.617,-0.431,-0.84,-0.734,-0.925,-0.71,-0.867,-1.019,-0.75,-0.602,2
-1.119,-0.732,-0.583,-0.296,-0.75,-0.606,-0.887,-0.601,-0.844,-0.953,-0.709,-0.553,2
-1.074,-0.846,-0.569,-0.399,-0.843,-0.824,-0.918,-0.761,-0.821,-1.013,-0.712,-0.493,2
-1.212,-0.89,-0.712,-0.518,-0.921,-0.8,-0.95,-0.724,-0.921,-1.065,-0.766,-0.669,2
-1.337,-0.757,-0.712,-0.462,-0.835,-0.739,-1.07,-0.757,-1.09,-1.1,-0.962,-0.669,2
-1.254,-0.668,-0.583,-0.332,-0.689,-0.726,-1.02,-0.733,-0.902,-0.931,-0.745,-0.407,2
-1.241,-0.817,-0.647,-0.415,-0.85,-0.721,-0.991,-0.702,-0.88,-0.915,-0.711,-0.482,2
-1.017,-0.566,-0.35,-0.19,-0.626,-0.519,-0.783,-0.546,-0.784,-0.954,-0.679,-0.504,2
-1.282,-0.857,-0.705,-0.432,-0.86,-0.735,-0.985,-0.684,-0.928,-0.998,-0.761,-0.572,2
-1.094,-0.903,-0.693,-0.618,-0.904,-0.727,-0.954,-0.782,-0.772,-0.927,-0.637,-0.591,2
-1.193,-0.699,-0.585,-0.412,-0.733,-0.621,-0.918,-0.639,-0.914,-0.978,-0.781,-0.571,2
-0.904,-0.654,-0.407,-0.335,-0.684,-0.579,-0.839,-0.689,-0.737,-0.953,-0.619,-0.516,2
-1.159,-0.924,-0.655,-0.501,-0.89,-0.806,-0.915,-0.73,-0.849,-0.965,-0.72,-0.657,2
-1.109,-0.563,-0.407,-0.172,-0.643,-0.599,-0.793,-0.567,-0.792,-0.977,-0.638,-0.499,2
-1.05,-0.751,-0.535,-0.396,-0.804,-0.637,-0.818,-0.61,-0.799,-0.989,-0.604,-0.57,2
-1.098,-0.868,-0.69,-0.523,-0.867,-0.813,-0.914,-0.778,-0.808,-1.006,-0.663,-0.6,2
-1.246,-0.823,-0.764,-0.548,-0.921,-0.659,-0.988,-0.669,-0.877,-0.943,-0.737,-0.656,2
-1.235,-0.965,-0.738,-0.568,-0.978,-0.805,-1.003,-0.757,-0.914,-1.034,-0.772,-0.665,2
-1.325,-0.703,-0.675,-0.403,-0.728,-0.737,-1.071,-0.755,-0.976,-0.975,-0.833,-0.511,2
-1.139,-0.774,-0.5,-0.26,-0.813,-0.571,-0.9,-0.632,-0.859,-0.983,-0.757,-0.5,2
-1.316,-0.619,-0.529,-0.222,-0.668,-0.594,-0.953,-0.597,-0.986,-0.976,-0.851,-0.511,2
-1.198,-0.94,-0.7,-0.501,-1.003,-0.797,-0.994,-0.766,-0.9,-1.043,-0.787,-0.611,2
-1.189,-0.97,-0.673,-0.505,-0.985,-0.797,-0.982,-0.791,-0.943,-1.099,-0.829,-0.744,2
-0.987,-0.553,-0.379,-0.22,-0.551,-0.476,-0.767,-0.528,-0.731,-0.822,-0.609,-0.323,2
-1.174,-0.727,-0.412,-0.228,-0.76,-0.513,-0.833,-0.555,-0.741,-0.871,-0.605,-0.43,2
-1.183,-0.733,-0.408,-0.241,-0.745,-0.463,-0.806,-0.513,-0.726,-0.855,-0.58,-0.426,2
-1.156,-0.789,-0.475,-0.266,-0.908,-0.645,-0.868,-0.619,-0.796,-0.891,-0.654,-0.449,2
-1.3,-0.965,-0.719,-0.448,-0.964,-0.873,-1.055,-0.824,-1.051,-1.106,-0.957,-0.66,2
-1.066,-0.817,-0.564,-0.479,-0.874,-0.851,-0.945,-0.842,-0.813,-1.03,-0.719,-0.493,2
-1.128,-0.528,-0.395,-0.116,-0.551,-0.197,-0.734,-0.36,-0.823,-0.844,-0.66,-0.526,2
-1.021,-0.812,-0.552,-0.467,-0.895,-0.746,-0.871,-0.753,-0.752,-0.931,-0.627,-0.497,2
-1.095,-0.742,-0.379,-0.199,-0.869,-0.502,-0.803,-0.498,-0.742,-0.891,-0.591,-0.486,2
-0.992,-0.671,-0.467,-0.266,-0.595,-0.439,-0.745,-0.413,-0.702,-0.781,-0.528,-0.352,2
-1.29,-0.959,-0.807,-0.64,-0.989,-0.823,-1.084,-0.846,-0.979,-1.027,-0.84,-0.631,2
-1.063,-0.791,-0.598,-0.417,-0.77,-0.68,-0.935,-0.719,-0.853,-0.993,-0.755,-0.617,2
-0.805,-0.819,-0.549,-0.538,-0.79,-0.703,-0.867,-0.786,-0.65,-0.886,-0.569,-0.529,2
-1.163,-0.872,-0.664,-0.515,-0.914,-0.824,-0.996,-0.823,-0.942,-0.966,-0.856,-0.679,2
-1.221,-0.838,-0.601,-0.441,-0.808,-0.705,-0.955,-0.685,-0.867,-0.902,-0.707,-0.479,2
-1.133,-0.912,-0.762,-0.642,-0.915,-0.885,-0.968,-0.854,-0.867,-1.04,-0.741,-0.657,2
-1.076,-0.649,-0.404,-0.225,-0.707,-0.399,-0.809,-0.495,-0.841,-0.958,-0.69,-0.502,2
-1.224,-0.88,-0.724,-0.528,-0.937,-0.795,-0.995,-0.741,-0.933,-1.085,-0.812,-0.667,2
-1.168,-0.907,-0.647,-0.498,-0.923,-0.784,-0.926,-0.734,-0.871,-0.968,-0.758,-0.718,2
-1.218,-0.854,-0.647,-0.426,-0.924,-0.739,-0.928,-0.686,-0.96,-1.095,-0.85,-0.666,2
-1.121,-0.613,-0.42,-0.248,-0.643,-0.508,-0.858,-0.587,-0.752,-0.915,-0.602,-0.456,2
-1.224,-0.879,-0.715,-0.505,-0.91,-0.702,-0.942,-0.633,-0.862,-0.937,-0.713,-0.651,2
-1.13,-0.671,-0.549,-0.362,-0.665,-0.695,-0.951,-0.736,-0.882,-0.929,-0.771,-0.523,2
-0.946,-0.555,-0.392,-0.293,-0.631,-0.533,-0.801,-0.622,-0.726,-0.954,-0.622,-0.488,2
-1.157,-0.815,-0.682,-0.52,-0.959,-0.722,-0.92,-0.692,-0.785,-0.945,-0.647,-0.584,2
-0.901,-0.492,-0.314,-0.151,-0.413,-0.394,-0.673,-0.448,-0.644,-0.791,-0.516,-0.328,2
-0.846,-0.672,-0.389,-0.278,-0.68,-0.62,-0.728,-0.607,-0.614,-0.818,-0.517,-0.46,2
-0.883,-0.55,-0.259,-0.158,-0.546,-0.378,-0.691,-0.475,-0.681,-0.879,-0.564,-0.561,2
-1.101,-0.775,-0.46,-0.33,-0.775,-0.639,-0.894,-0.665,-0.72,-0.838,-0.568,-0.36,2
-1.362,-0.97,-0.874,-0.64,-1.017,-0.83,-1.105,-0.824,-1.038,-1.031,-0.904,-0.734,2
-1.355,-0.771,-0.646,-0.351,-0.821,-0.67,-0.984,-0.66,-1.051,-1.027,-0.9,-0.585,2
-1.199,-0.468,-0.444,-0.184,-0.516,-0.565,-0.923,-0.62,-0.832,-0.895,-0.677,-0.362,2
-1.038,-0.595,-0.411,-0.306,-0.655,-0.454,-0.793,-0.551,-0.811,-0.915,-0.706,-0.613,2
-1.091,-0.84,-0.604,-0.42,-0.883,-0.669,-0.895,-0.644,-0.804,-0.915,-0.695,-0.628,2
-1.195,-0.93,-0.744,-0.587,-0.926,-0.915,-1.044,-0.912,-0.982,-1.047,-0.884,-0.658,2
-0.821,-0.648,-0.333,-0.227,-0.559,-0.581,-0.648,-0.488,-0.609,-0.749,-0.553,-0.593,2
-1.105,-0.76,-0.575,-0.415,-0.865,-0.738,-0.917,-0.766,-0.781,-0.899,-0.678,-0.549,2
