@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,6,10,13,17,19,22-24,39,41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A6 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.195,-0.798,-0.643,-0.355,-0.824,-0.626,-0.905,-0.579,-0.909,-0.942,-0.738,-0.587,2
-1.279,-0.974,-0.802,-0.624,-1.008,-0.811,-1.025,-0.757,-0.936,-1.059,-0.776,-0.673,2
-1.228,-0.716,-0.514,-0.285,-0.746,-0.604,-0.907,-0.619,-0.882,-0.952,-0.766,-0.503,2
-1.352,-0.915,-0.755,-0.511,-0.942,-0.778,-1.024,-0.726,-0.959,-1.008,-0.775,-0.605,2
-1.15,-0.854,-0.778,-0.647,-0.887,-0.85,-1.028,-0.868,-0.911,-1.034,-0.817,-0.683,2
-1.101,-0.704,-0.571,-0.317,-0.692,-0.619,-0.871,-0.594,-0.819,-0.898,-0.66,-0.44,2
-1.108,-0.632,-0.536,-0.329,-0.58,-0.612,-0.851,-0.625,-0.829,-0.899,-0.718,-0.509,2
-1.034,-0.756,-0.507,-0.348,-0.753,-0.687,-0.89,-0.715,-0.708,-0.914,-0.544,-0.471,2
-1.203,-0.756,-0.633,-0.459,-0.755,-0.718,-0.94,-0.715,-0.933,-1.012,-0.8,-0.647,2
-1.24,-0.925,-0.795,-0.621,-0.979,-0.833,-1.009,-0.783,-0.98,-1.078,-0.836,-0.735,2
-1.229,-0.866,-0.758,-0.545,-0.88,-0.897,-1.043,-0.844,-0.992,-1.031,-0.889,-0.655,2
-1.142,-0.804,-0.582,-0.364,-0.82,-0.798,-0.921,-0.701,-0.825,-0.925,-0.689,-0.464,2
-1.201,-0.868,-0.696,-0.53,-0.912,-0.681,-0.926,-0.646,-0.834,-0.986,-0.678,-0.606,2
-1.169,-0.841,-0.602,-0.406,-0.841,-0.693,-0.953,-0.705,-0.806,-0.991,-0.648,-0.516,2
-1.1,-0.566,-0.328,-0.114,-0.657,-0.329,-0.673,-0.395,-0.736,-0.728,-0.587,-0.569,3
-1.213,-0.527,-0.358,-0.085,-0.769,-0.477,-0.785,-0.459,-0.903,-0.892,-0.772,-0.562,3
-1.173,-0.645,-0.355,-0.14,-0.817,-0.515,-0.713,-0.452,-0.918,-0.89,-0.802,-0.68,3
-1.257,-0.683,-0.554,-0.306,-0.854,-0.567,-0.974,-0.618,-0.99,-0.962,-0.876,-0.686,3
-1.308,-0.622,-0.521,-0.252,-0.792,-0.666,-0.96,-0.652,-1.076,-1.019,-0.99,-0.657,3
-1.17,-0.555,-0.353,-0.17,-0.74,-0.352,-0.687,-0.416,-0.837,-0.851,-0.713,-0.633,3
-1.236,-0.764,-0.496,-0.228,-0.917,-0.579,-0.847,-0.535,-0.922,-0.884,-0.789,-0.653,3
-1.167,-0.537,-0.399,-0.176,-0.763,-0.432,-0.785,-0.482,-0.873,-0.801,-0.756,-0.599,3
-1.189,-0.628,-0.331,-0.053,-0.926,-0.391,-0.714,-0.386,-0.887,-0.889,-0.766,-0.641,3
-1.024,-0.352,-0.164,-0.042,-0.582,-0.176,-0.519,-0.268,-0.67,-0.722,-0.552,-0.427,3
-1.19,-0.736,-0.461,-0.231,-0.927,-0.587,-0.826,-0.576,-0.895,-0.829,-0.777,-0.683,3
-1.244,-0.553,-0.499,-0.28,-0.74,-0.444,-0.865,-0.523,-0.901,-0.871,-0.791,-0.691,3
-1.147,-0.532,-0.229,-0.063,-0.759,-0.332,-0.635,-0.396,-0.8,-0.778,-0.69,-0.516,3
-1.278,-0.755,-0.598,-0.298,-0.906,-0.64,-0.952,-0.64,-1.021,-0.95,-0.922,-0.772,3
-1.101,-0.425,-0.303,-0.128,-0.613,-0.381,-0.771,-0.467,-0.8,-0.761,-0.685,-0.441,3
-1.194,-0.538,-0.273,-0.061,-0.748,-0.261,-0.683,-0.364,-0.857,-0.808,-0.733,-0.612,3
-1.194,-0.516,-0.232,0.016,-0.639,-0.271,-0.581,-0.262,-0.844,-0.792,-0.72,-0.555,3
-1.226,-0.589,-0.347,-0.115,-0.726,-0.466,-0.829,-0.494,-0.974,-0.939,-0.869,-0.514,3
-1.096,-0.544,-0.307,-0.172,-0.745,-0.175,-0.649,-0.357,-0.748,-0.795,-0.614,-0.608,3
-1.207,-0.56,-0.297,-0.078,-0.709,-0.422,-0.802,-0.462,-0.935,-0.943,-0.814,-0.488,3
-1.203,-0.61,-0.355,-0.08,-0.756,-0.429,-0.745,-0.415,-0.878,-0.885,-0.758,-0.593,3
-1.178,-0.609,-0.295,-0.138,-0.829,-0.324,-0.675,-0.404,-0.833,-0.828,-0.711,-0.549,3
-1.087,-0.475,-0.289,-0.079,-0.682,-0.443,-0.748,-0.468,-0.802,-0.794,-0.678,-0.478,3
-1.17,-0.589,-0.25,-0.061,-0.799,-0.31,-0.623,-0.351,-0.769,-0.753,-0.624,-0.601,3
-1.254,-0.598,-0.417,-0.128,-0.877,-0.538,-0.871,-0.541,-0.952,-0.958,-0.826,-0.638,3
-1.099,-0.589,-0.361,-0.225,-0.724,-0.481,-0.832,-0.523,-0.856,-0.873,-0.749,-0.519,3
-1.233,-0.582,-0.383,-0.144,-0.73,-0.304,-0.764,-0.381,-0.906,-0.887,-0.779,-0.649,3
-1.247,-0.712,-0.596,-0.388,-0.875,-0.612,-0.96,-0.66,-0.949,-0.889,-0.846,-0.692,3
-1.191,-0.57,-0.414,-0.186,-0.778,-0.588,-0.86,-0.591,-0.975,-0.922,-0.889,-0.623,3
-1.262,-0.564,-0.529,-0.209,-0.685,-0.51,-0.91,-0.561,-0.983,-0.905,-0.865,-0.611,3
-1.298,-0.66,-0.563,-0.272,-0.82,-0.648,-0.951,-0.623,-1.032,-0.994,-0.919,-0.689,3
-1.269,-0.586,-0.445,-0.183,-0.787,-0.595,-0.872,-0.531,-1.04,-0.953,-0.951,-0.676,3
-1.159,-0.549,-0.327,-0.099,-0.728,-0.429,-0.697,-0.433,-0.801,-0.808,-0.659,-0.557,3
-1.191,-0.556,-0.235,-0.031,-0.669,-0.281,-0.614,-0.33,-0.841,-0.805,-0.723,-0.553,3
-1.225,-0.614,-0.588,-0.322,-0.756,-0.502,-0.922,-0.557,-0.941,-0.902,-0.822,-0.689,3
-1.258,-0.588,-0.426,-0.181,-0.775,-0.495,-0.838,-0.501,-0.928,-0.844,-0.803,-0.662,3
-1.232,-0.545,-0.405,-0.153,-0.742,-0.479,-0.783,-0.454,-0.925,-0.891,-0.797,-0.606,3
-1.199,-0.722,-0.426,-0.182,-0.856,-0.445,-0.771,-0.45,-0.901,-0.888,-0.778,-0.632,3
-1.218,-0.637,-0.506,-0.276,-0.768,-0.602,-0.913,-0.606,-0.942,-0.913,-0.848,-0.612,3
-1.104,-0.548,-0.217,0.028,-0.669,-0.279,-0.555,-0.258,-0.78,-0.753,-0.657,-0.567,3
-1.219,-0.63,-0.415,-0.165,-0.85,-0.514,-0.792,-0.514,-0.89,-0.773,-0.763,-0.615,3
-1.237,-0.526,-0.418,-0.167,-0.691,-0.51,-0.878,-0.522,-0.955,-0.941,-0.839,-0.609,3
-1.125,-0.517,-0.337,-0.104,-0.724,-0.375,-0.732,-0.388,-0.844,-0.867,-0.717,-0.509,3
-1.091,-0.542,-0.33,-0.093,-0.766,-0.223,-0.687,-0.328,-0.725,-0.714,-0.605,-0.6,3
-1.234,-0.695,-0.498,-0.236,-0.816,-0.516,-0.9,-0.54,-0.934,-0.894,-0.803,-0.692,3
-1.313,-0.699,-0.693,-0.373,-0.798,-0.62,-1.049,-0.673,-1.039,-0.993,-0.935,-0.802,3
-1.267,-0.54,-0.465,-0.228,-0.723,-0.59,-0.908,-0.594,-1.004,-1.008,-0.901,-0.614,3
-1.132,-0.404,-0.185,-0.007,-0.578,-0.248,-0.578,-0.293,-0.764,-0.782,-0.642,-0.457,3
-1.111,-0.411,-0.287,-0.088,-0.645,-0.308,-0.735,-0.385,-0.862,-0.851,-0.768,-0.494,3
-1.113,-0.516,-0.293,-0.053,-0.7,-0.227,-0.715,-0.349,-0.787,-0.796,-0.662,-0.589,3
-1.175,-1.009,-0.848,-0.75,-1.035,-0.984,-0.964,-0.863,-0.805,-1.16,-0.688,-0.756,4
-1.136,-0.953,-0.741,-0.621,-0.929,-0.861,-0.967,-0.834,-0.858,-1.079,-0.782,-0.786,4
-1.327,-1.192,-0.954,-0.826,-1.258,-1.041,-1.075,-0.918,-1.011,-1.189,-0.916,-0.934,4
-1.158,-1.058,-0.779,-0.689,-1.053,-0.941,-0.991,-0.918,-0.848,-1.076,-0.76,-0.777,4
-1.118,-0.998,-0.801,-0.695,-0.988,-0.789,-0.928,-0.751,-0.812,-1.037,-0.719,-0.81,4
-1.097,-1.025,-0.782,-0.753,-1.104,-0.898,-0.883,-0.796,-0.798,-1.025,-0.708,-0.774,4
-1.279,-1.118,-1.022,-0.933,-1.149,-0.939,-1.056,-0.869,-0.938,-1.168,-0.829,-0.983,4
-1.091,-0.926,-0.715,-0.594,-0.928,-0.819,-0.882,-0.75,-0.74,-1.045,-0.632,-0.654,4
-0.935,-0.875,-0.69,-0.681,-0.916,-0.873,-0.816,-0.818,-0.654,-0.977,-0.555,-0.619,4
-1.265,-1.103,-0.978,-0.894,-1.147,-0.988,-1.038,-0.881,-0.936,-1.15,-0.833,-0.916,4
-1.283,-1.119,-0.965,-0.864,-1.145,-1.029,-1.078,-0.947,-0.988,-1.235,-0.898,-0.927,4
-1.296,-1.129,-0.974,-0.845,-1.131,-0.974,-1.031,-0.841,-0.945,-1.114,-0.844,-0.902,4
-1.405,-1.17,-1.035,-0.89,-1.221,-1.027,-1.081,-0.877,-1.092,-1.239,-0.991,-1.076,4
-1.088,-0.99,-0.746,-0.677,-1.037,-0.848,-0.906,-0.814,-0.739,-1.083,-0.651,-0.778,4
-1.298,-1.183,-1.055,-0.982,-1.204,-1.044,-1.111,-0.967,-1.005,-1.216,-0.895,-1.011,4
-1.286,-1.097,-0.9,-0.767,-1.122,-0.82,-0.96,-0.731,-0.877,-1.063,-0.746,-0.849,4
-1.245,-1.171,-0.92,-0.862,-1.201,-1.083,-1.039,-0.952,-0.948,-1.161,-0.843,-0.83,4
-0.948,-0.98,-0.606,-0.609,-0.955,-0.769,-0.834,-0.734,-0.663,-0.955,-0.591,-0.732,4
-1.21,-1.029,-0.863,-0.751,-1.068,-0.866,-0.944,-0.783,-0.849,-1.141,-0.734,-0.856,4
-1.24,-1.048,-0.891,-0.749,-1.09,-0.934,-0.941,-0.812,-0.866,-1.097,-0.713,-0.831,4
-1.218,-1.078,-0.875,-0.826,-1.111,-0.937,-0.928,-0.792,-0.847,-1.074,-0.715,-0.797,4
-0.932,-0.749,-0.537,-0.411,-0.859,-0.63,-0.758,-0.574,-0.661,-0.936,-0.59,-0.75,4
-1.133,-1.03,-0.791,-0.706,-1.017,-0.942,-0.959,-0.883,-0.836,-1.115,-0.741,-0.778,4
-1.269,-1.054,-0.884,-0.732,-1.098,-0.928,-1.022,-0.841,-0.981,-1.202,-0.892,-0.926,4
-1.189,-1.014,-0.837,-0.708,-1.031,-0.904,-0.897,-0.801,-0.798,-1.078,-0.637,-0.785,4
-1.111,-0.991,-0.816,-0.76,-1.036,-0.962,-0.941,-0.9,-0.782,-1.133,-0.673,-0.777,4
-1.266,-1.159,-0.962,-0.896,-1.182,-0.935,-1.004,-0.837,-0.864,-1.042,-0.761,-0.863,4
-1.221,-0.986,-0.781,-0.584,-0.996,-0.902,-1.008,-0.838,-0.941,-1.128,-0.841,-0.732,4
-1.187,-1.038,-0.912,-0.819,-1.077,-1.009,-1.007,-0.901,-0.885,-1.131,-0.793,-0.904,4
-1.275,-1.093,-0.903,-0.784,-1.141,-1.042,-1.022,-0.885,-0.937,-1.145,-0.83,-0.825,4
-1.225,-1.045,-0.85,-0.717,-1.037,-0.942,-1.031,-0.867,-0.959,-1.097,-0.861,-0.866,4
-1.176,-1.045,-0.811,-0.687,-1.042,-0.915,-0.96,-0.816,-0.883,-1.152,-0.767,-0.806,4
-1.271,-1.065,-0.871,-0.727,-1.09,-0.895,-0.986,-0.772,-0.968,-1.109,-0.869,-0.928,4
-1.041,-0.835,-0.587,-0.425,-0.869,-0.751,-0.751,-0.602,-0.755,-0.967,-0.63,-0.574,4
-1.094,-0.998,-0.782,-0.72,-1.004,-0.748,-0.894,-0.719,-0.685,-0.989,-0.577,-0.644,4
-1.175,-1.071,-0.867,-0.795,-1.097,-0.937,-0.975,-0.824,-0.853,-1.122,-0.759,-0.829,4
-1.22,-1.075,-0.932,-0.846,-1.074,-0.947,-0.939,-0.823,-0.843,-1.052,-0.712,-0.83,4
-1.193,-1.085,-0.855,-0.792,-1.107,-0.935,-0.937,-0.798,-0.826,-1.014,-0.706,-0.731,4
-1.224,-1.058,-0.856,-0.727,-1.035,-0.947,-1.033,-0.868,-0.949,-1.095,-0.856,-0.817,4
-1.032,-0.937,-0.683,-0.662,-0.96,-0.822,-0.893,-0.818,-0.725,-1.066,-0.64,-0.757,4
-1.35,-1.088,-0.934,-0.734,-1.122,-0.968,-1.112,-0.9,-1.068,-1.214,-0.967,-0.879,4
-1.027,-1.005,-0.699,-0.696,-0.988,-0.822,-0.918,-0.882,-0.728,-0.999,-0.656,-0.743,4
-1.298,-1.191,-1.062,-0.99,-1.206,-1.047,-1.114,-0.97,-0.981,-1.197,-0.873,-0.969,4
-1.091,-0.963,-0.717,-0.635,-0.973,-0.801,-0.904,-0.791,-0.735,-0.995,-0.648,-0.755,4
-1.304,-1.055,-0.867,-0.712,-1.116,-0.928,-1.015,-0.812,-0.967,-1.171,-0.856,-0.836,4
-1.344,-1.16,-1.009,-0.868,-1.165,-0.939,-1.045,-0.837,-0.987,-1.166,-0.855,-0.994,4
-1.116,-1.027,-0.757,-0.679,-1.028,-0.86,-0.923,-0.783,-0.811,-1.103,-0.715,-0.781,4
-1.255,-1.105,-0.925,-0.803,-1.116,-0.988,-1.05,-0.901,-0.94,-1.143,-0.831,-0.862,4
-1.327,-1.164,-0.976,-0.823,-1.168,-1.029,-1.057,-0.875,-1.002,-1.152,-0.897,-0.895,4
-1.177,-1.061,-0.86,-0.781,-1.06,-0.856,-0.957,-0.788,-0.782,-1.062,-0.687,-0.802,4
-0.832,-0.63,-0.368,-0.254,-0.705,-0.446,-0.789,-0.565,-0.627,-0.801,-0.449,-0.544,9
-1.233,-0.897,-0.856,-0.643,-0.888,-0.842,-1.052,-0.836,-1.006,-1.027,-0.853,-0.892,9
-0.838,-0.558,-0.367,-0.263,-0.536,-0.351,-0.657,-0.404,-0.621,-0.741,-0.499,-0.544,9
-1.254,-0.82,-0.71,-0.438,-0.752,-0.654,-0.924,-0.585,-0.981,-1.026,-0.785,-0.778,9
-1.099,-0.727,-0.582,-0.342,-0.718,-0.46,-0.834,-0.48,-0.77,-0.877,-0.575,-0.64,9
-1.292,-0.931,-0.773,-0.514,-0.859,-0.656,-1.056,-0.698,-1.027,-1.058,-0.887,-0.848,9
-1.036,-0.764,-0.555,-0.399,-0.753,-0.49,-0.82,-0.551,-0.75,-0.77,-0.591,-0.518,9
-1.109,-0.672,-0.592,-0.315,-0.647,-0.557,-0.83,-0.518,-0.828,-0.791,-0.678,-0.69,9
-0.935,-0.528,-0.349,-0.202,-0.527,-0.333,-0.704,-0.395,-0.715,-0.728,-0.564,-0.338,9
-0.597,-0.57,-0.212,-0.087,-0.532,-0.464,-0.578,-0.545,-0.429,-0.636,-0.279,-0.441,9
-1.113,-0.622,-0.416,-0.134,-0.593,-0.376,-0.747,-0.371,-0.719,-0.762,-0.468,-0.527,9
-1.237,-0.686,-0.634,-0.353,-0.703,-0.577,-0.92,-0.59,-0.938,-0.933,-0.777,-0.714,9
-1.354,-0.845,-0.774,-0.514,-0.82,-0.795,-1.055,-0.761,-1.102,-1.072,-0.968,-0.799,9
-1.12,-0.722,-0.561,-0.306,-0.658,-0.522,-0.868,-0.541,-0.81,-0.887,-0.643,-0.625,9
-1.145,-0.681,-0.52,-0.297,-0.744,-0.512,-0.856,-0.528,-0.786,-0.791,-0.587,-0.564,9
-1.088,-0.692,-0.561,-0.31,-0.684,-0.545,-0.853,-0.579,-0.843,-0.887,-0.729,-0.726,9
-0.611,-0.465,-0.101,-0.009,-0.349,-0.078,-0.515,-0.238,-0.4,-0.75,-0.203,-0.366,9
-1.16,-0.775,-0.642,-0.336,-0.72,-0.644,-0.944,-0.633,-0.894,-0.908,-0.765,-0.69,9
-0.877,-0.461,-0.194,-0.026,-0.465,-0.336,-0.612,-0.391,-0.663,-0.87,-0.523,-0.55,9
-0.92,-0.607,-0.454,-0.256,-0.56,-0.458,-0.778,-0.5,-0.708,-0.795,-0.565,-0.613,9
-0.974,-0.543,-0.456,-0.24,-0.495,-0.476,-0.75,-0.467,-0.717,-0.868,-0.512,-0.667,9
-1.293,-0.866,-0.729,-0.416,-0.807,-0.623,-1.057,-0.674,-1.02,-1.06,-0.88,-0.8,9
-0.914,-0.758,-0.45,-0.32,-0.768,-0.552,-0.767,-0.608,-0.672,-0.805,-0.485,-0.592,9
-1.132,-0.625,-0.496,-0.164,-0.618,-0.479,-0.813,-0.437,-0.838,-0.868,-0.662,-0.572,9
-0.694,-0.674,-0.333,-0.241,-0.634,-0.511,-0.694,-0.568,-0.529,-0.694,-0.394,-0.541,9
-0.921,-0.582,-0.388,-0.121,-0.471,-0.431,-0.726,-0.448,-0.658,-0.809,-0.448,-0.483,9
-1.165,-0.756,-0.654,-0.412,-0.684,-0.614,-0.874,-0.566,-0.855,-0.873,-0.666,-0.698,9
-1.057,-0.684,-0.397,-0.131,-0.602,-0.546,-0.745,-0.485,-0.809,-0.886,-0.661,-0.608,9
-1.082,-0.735,-0.555,-0.261,-0.685,-0.453,-0.763,-0.423,-0.772,-0.808,-0.553,-0.613,9
-0.844,-0.613,-0.389,-0.271,-0.658,-0.48,-0.732,-0.526,-0.615,-0.789,-0.466,-0.599,9
-1.086,-0.793,-0.612,-0.416,-0.796,-0.695,-0.925,-0.735,-0.864,-0.981,-0.714,-0.703,9
-1.051,-0.662,-0.475,-0.281,-0.592,-0.558,-0.832,-0.591,-0.79,-0.956,-0.621,-0.689,9
-0.789,-0.691,-0.326,-0.199,-0.682,-0.385,-0.676,-0.515,-0.582,-0.717,-0.443,-0.549,9
-1.102,-0.746,-0.538,-0.34,-0.671,-0.64,-0.868,-0.653,-0.831,-0.955,-0.663,-0.725,9
-0.975,-0.549,-0.437,-0.218,-0.5,-0.368,-0.718,-0.379,-0.726,-0.784,-0.59,-0.608,9
-0.938,-0.488,-0.442,-0.226,-0.485,-0.41,-0.82,-0.497,-0.739,-0.793,-0.6,-0.548,9
-1.159,-0.772,-0.701,-0.45,-0.748,-0.651,-0.95,-0.681,-0.935,-0.935,-0.81,-0.796,9
-0.905,-0.56,-0.445,-0.246,-0.594,-0.396,-0.683,-0.395,-0.686,-0.698,-0.523,-0.538,9
-1.103,-0.92,-0.705,-0.53,-0.781,-0.753,-0.95,-0.725,-0.934,-1.103,-0.75,-0.931,9
-0.445,-0.282,-0.181,-0.062,-0.485,-0.139,-0.58,-0.409,-0.321,-0.497,-0.18,-0.296,9
-1.187,-0.747,-0.608,-0.313,-0.715,-0.506,-0.944,-0.558,-0.914,-0.933,-0.749,-0.718,9
-1.141,-0.687,-0.631,-0.364,-0.734,-0.442,-0.941,-0.584,-0.912,-0.899,-0.764,-0.744,9
-0.995,-0.768,-0.557,-0.39,-0.804,-0.575,-0.868,-0.611,-0.75,-0.886,-0.613,-0.669,9
-0.98,-0.777,-0.571,-0.39,-0.735,-0.673,-0.897,-0.718,-0.785,-0.884,-0.629,-0.612,9
-0.898,-0.494,-0.369,-0.088,-0.461,-0.368,-0.671,-0.396,-0.619,-0.724,-0.405,-0.446,9
-1.047,-0.92,-0.623,-0.453,-0.774,-0.649,-0.875,-0.623,-0.8,-0.879,-0.626,-0.655,9
-0.757,-0.539,-0.382,-0.25,-0.552,-0.317,-0.58,-0.289,-0.573,-0.623,-0.439,-0.457,9
-0.651,-0.492,-0.127,-0.149,-0.501,-0.149,-0.576,-0.419,-0.442,-0.705,-0.289,-0.489,9
-1.018,-0.697,-0.389,-0.205,-0.606,-0.556,-0.767,-0.535,-0.714,-0.845,-0.55,-0.572,9
-0.933,-0.592,-0.42,-0.226,-0.637,-0.253,-0.769,-0.378,-0.68,-0.806,-0.542,-0.604,9
0.417,-0.304,0.45,0.137,-0.105,-0.06,-0.241,-0.359,0.403,-0.203,0.538,0.013,10
-1.117,-0.542,-0.392,-0.193,-0.504,-0.284,-0.671,-0.386,-0.645,-0.658,-0.471,-0.435,10
-1.17,-0.374,-0.201,-0.086,-0.426,-0.155,-0.561,-0.271,-0.634,-0.65,-0.446,-0.385,10
-0.632,-0.352,-0.01,-0.053,-0.461,-0.164,-0.521,-0.334,-0.307,-0.557,-0.17,-0.192,10
-0.987,-0.425,-0.249,-0.156,-0.376,-0.13,-0.606,-0.321,-0.513,-0.552,-0.342,-0.288,10
-1.094,-0.364,-0.177,-0.056,-0.311,-0.078,-0.571,-0.265,-0.538,-0.631,-0.35,-0.308,10
-0.506,-0.308,-0.053,-0.094,-0.327,0.044,-0.519,-0.217,-0.311,-0.558,-0.154,-0.233,10
-1.207,-0.376,-0.273,-0.069,-0.378,-0.191,-0.685,-0.367,-0.761,-0.749,-0.59,-0.405,10
-0.46,-0.475,-0.033,-0.104,-0.355,-0.054,-0.452,-0.265,-0.131,-0.44,-0.031,-0.276,10
-0.22,-0.242,0.016,-0.075,-0.338,0.136,-0.547,-0.278,-0.186,-0.572,-0.102,0.013,10
-0.745,-0.281,-0.051,-0.012,-0.243,-0.092,-0.487,-0.275,-0.384,-0.559,-0.228,-0.297,10
-1.13,-0.448,-0.257,-0.109,-0.423,-0.141,-0.639,-0.302,-0.625,-0.731,-0.456,-0.396,10
0.008,-0.256,0.253,0.053,-0.268,0.119,-0.321,-0.298,0.049,-0.461,0.27,-0.104,10
0.14,-0.467,0.183,-0.164,-0.179,0.172,-0.32,-0.313,0.092,-0.512,0.18,-0.214,10
-0.964,-0.22,-0.214,-0.034,-0.267,-0.071,-0.63,-0.295,-0.526,-0.674,-0.339,-0.353,10
-1.054,-0.348,-0.125,-0.035,-0.255,-0.01,-0.531,-0.252,-0.574,-0.667,-0.385,-0.302,10
-0.712,-0.408,-0.079,-0.014,-0.438,-0.137,-0.479,-0.271,-0.373,-0.57,-0.104,-0.308,10
-1.06,-0.533,-0.264,-0.13,-0.484,-0.223,-0.587,-0.308,-0.551,-0.661,-0.363,-0.382,10
-1.244,-0.631,-0.477,-0.228,-0.622,-0.445,-0.774,-0.434,-0.815,-0.788,-0.617,-0.521,10
