@relation texture

@attribute A2 numeric
@attribute A6 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A25 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.784,-0.498,-0.606,-1.168,-0.792,-0.762,-0.879,-0.692,-0.907,-1.04,-0.714,-0.689,-0.75,-0.718,2
-0.773,-0.604,-0.649,-1.086,-0.809,-0.83,-1.007,-0.728,-0.836,-1.019,-0.588,-0.57,-0.649,-0.617,2
-0.59,-0.241,-0.353,-1.183,-0.682,-0.536,-0.557,-0.524,-0.742,-0.882,-0.401,-0.537,-0.449,-0.426,2
-0.378,-0.408,-0.44,-0.543,-0.433,-0.693,-0.885,-0.478,-0.48,-0.847,-0.265,-0.398,-0.466,-0.489,2
-0.714,-0.208,-0.326,-1.274,-0.823,-0.625,-0.668,-0.635,-0.916,-0.945,-0.453,-0.512,-0.532,-0.472,2
-0.709,-0.31,-0.455,-1.148,-0.79,-0.678,-0.759,-0.624,-0.854,-0.947,-0.481,-0.503,-0.536,-0.49,2
-0.895,-0.496,-0.607,-1.295,-0.906,-0.79,-0.879,-0.723,-0.943,-1.041,-0.672,-0.651,-0.683,-0.646,2
-0.766,-0.464,-0.578,-1.129,-0.794,-0.721,-0.844,-0.715,-0.845,-0.996,-0.679,-0.665,-0.686,-0.652,2
-0.91,-0.595,-0.688,-1.238,-0.892,-0.785,-0.918,-0.746,-0.964,-1.038,-0.772,-0.68,-0.742,-0.689,2
-0.677,-0.311,-0.473,-1.147,-0.756,-0.64,-0.73,-0.648,-0.829,-0.997,-0.446,-0.527,-0.529,-0.474,2
-0.664,-0.322,-0.361,-1.151,-0.756,-0.665,-0.696,-0.741,-0.904,-1.032,-0.494,-0.566,-0.569,-0.547,2
-0.744,-0.4,-0.513,-1.184,-0.817,-0.682,-0.739,-0.625,-0.863,-0.866,-0.457,-0.556,-0.564,-0.542,2
-0.74,-0.245,-0.368,-1.252,-0.75,-0.531,-0.507,-0.635,-0.903,-0.864,-0.525,-0.549,-0.61,-0.555,2
-0.844,-0.587,-0.657,-1.195,-0.922,-0.912,-1.058,-0.827,-0.969,-1.025,-0.664,-0.644,-0.683,-0.658,2
-0.741,-0.406,-0.52,-1.169,-0.807,-0.73,-0.83,-0.6,-0.798,-0.996,-0.457,-0.549,-0.541,-0.516,2
-0.762,-0.515,-0.598,-1.163,-0.854,-0.828,-0.976,-0.772,-0.947,-0.981,-0.696,-0.671,-0.692,-0.679,2
-0.84,-0.572,-0.681,-1.191,-0.885,-0.867,-1.038,-0.798,-0.957,-1.088,-0.765,-0.681,-0.717,-0.681,2
-0.675,-0.335,-0.458,-1.186,-0.761,-0.703,-0.807,-0.661,-0.855,-0.942,-0.512,-0.517,-0.539,-0.493,2
-0.711,-0.317,-0.444,-1.101,-0.778,-0.648,-0.696,-0.586,-0.775,-0.868,-0.438,-0.417,-0.513,-0.44,2
-0.836,-0.403,-0.497,-1.325,-0.94,-0.805,-0.866,-0.69,-0.99,-0.976,-0.485,-0.512,-0.573,-0.511,2
-0.526,-0.259,-0.444,-1.035,-0.648,-0.58,-0.667,-0.476,-0.665,-0.827,-0.32,-0.489,-0.431,-0.4,2
-0.724,-0.376,-0.443,-1.18,-0.829,-0.75,-0.796,-0.734,-0.903,-1.023,-0.489,-0.581,-0.548,-0.524,2
-0.855,-0.647,-0.696,-1.15,-0.878,-0.876,-1.014,-0.791,-0.943,-1.036,-0.621,-0.603,-0.728,-0.683,2
-0.982,-0.551,-0.693,-1.357,-0.956,-0.811,-0.88,-0.706,-0.978,-1.018,-0.733,-0.677,-0.725,-0.678,2
-0.889,-0.432,-0.569,-1.282,-0.928,-0.743,-0.78,-0.664,-0.914,-1.004,-0.564,-0.585,-0.619,-0.572,2
-0.796,-0.43,-0.555,-1.241,-0.87,-0.788,-0.863,-0.756,-0.96,-1.035,-0.675,-0.634,-0.699,-0.648,2
-0.766,-0.313,-0.45,-1.278,-0.862,-0.664,-0.686,-0.816,-0.992,-1.059,-0.646,-0.618,-0.701,-0.645,2
-0.958,-0.648,-0.743,-1.31,-1.039,-0.963,-1.055,-0.88,-1.046,-1.099,-0.739,-0.685,-0.738,-0.69,2
-0.631,-0.296,-0.429,-1.113,-0.715,-0.639,-0.657,-0.73,-0.844,-0.967,-0.579,-0.613,-0.624,-0.597,2
-0.705,-0.56,-0.603,-0.993,-0.691,-0.636,-0.769,-0.514,-0.713,-0.785,-0.632,-0.652,-0.643,-0.646,2
-0.88,-0.487,-0.599,-1.295,-0.951,-0.821,-0.886,-0.641,-0.918,-0.958,-0.58,-0.581,-0.619,-0.571,2
-0.664,-0.385,-0.477,-1.021,-0.742,-0.709,-0.807,-0.674,-0.791,-0.869,-0.444,-0.561,-0.584,-0.569,2
-0.699,-0.359,-0.444,-1.207,-0.805,-0.694,-0.724,-0.717,-0.911,-0.966,-0.565,-0.564,-0.627,-0.575,2
-0.891,-0.628,-0.7,-1.194,-0.883,-0.795,-0.882,-0.637,-0.856,-0.938,-0.671,-0.616,-0.657,-0.612,2
-0.692,-0.406,-0.5,-1.058,-0.768,-0.708,-0.811,-0.665,-0.797,-0.957,-0.566,-0.568,-0.589,-0.549,2
-0.628,-0.304,-0.411,-1.077,-0.703,-0.618,-0.627,-0.638,-0.774,-0.907,-0.498,-0.574,-0.545,-0.523,2
-0.748,-0.434,-0.522,-1.119,-0.796,-0.734,-0.854,-0.637,-0.825,-0.986,-0.588,-0.629,-0.638,-0.618,2
-0.74,-0.402,-0.498,-1.191,-0.821,-0.77,-0.851,-0.781,-0.936,-1.015,-0.546,-0.549,-0.624,-0.581,2
-0.633,-0.393,-0.481,-1.088,-0.702,-0.588,-0.627,-0.706,-0.823,-0.967,-0.582,-0.601,-0.646,-0.604,2
-0.816,-0.53,-0.615,-1.201,-0.796,-0.682,-0.776,-0.604,-0.866,-1.026,-0.662,-0.641,-0.661,-0.606,2
-0.697,-0.399,-0.508,-1.074,-0.824,-0.787,-0.917,-0.696,-0.806,-1.006,-0.523,-0.569,-0.523,-0.493,2
-0.244,-0.081,-0.106,-0.532,-0.325,-0.39,-0.553,-0.343,-0.393,-0.763,-0.355,-0.489,-0.423,-0.478,2
-0.744,-0.452,-0.538,-1.126,-0.807,-0.761,-0.876,-0.652,-0.833,-1.093,-0.541,-0.567,-0.611,-0.57,2
-0.883,-0.415,-0.568,-1.362,-0.892,-0.777,-0.864,-0.832,-1.067,-1.085,-0.715,-0.656,-0.736,-0.68,2
-0.658,-0.321,-0.451,-1.116,-0.729,-0.685,-0.834,-0.57,-0.814,-1,-0.452,-0.524,-0.503,-0.472,2
-0.682,-0.386,-0.498,-1.151,-0.762,-0.654,-0.706,-0.768,-0.894,-1.023,-0.582,-0.599,-0.638,-0.594,2
-0.58,-0.277,-0.391,-1.057,-0.648,-0.612,-0.708,-0.676,-0.824,-0.929,-0.604,-0.589,-0.626,-0.586,2
-0.649,-0.345,-0.443,-1.082,-0.726,-0.66,-0.76,-0.478,-0.743,-0.876,-0.378,-0.505,-0.488,-0.484,2
-0.639,-0.204,-0.323,-1.126,-0.779,-0.713,-0.784,-0.547,-0.789,-0.87,-0.297,-0.414,-0.41,-0.381,2
-0.765,-0.442,-0.56,-1.106,-0.781,-0.749,-0.896,-0.761,-0.867,-1.029,-0.729,-0.711,-0.736,-0.709,2
-0.583,-0.272,-0.386,-0.96,-0.665,-0.603,-0.738,-0.557,-0.706,-0.865,-0.438,-0.421,-0.482,-0.449,2
-0.871,-0.548,-0.663,-1.246,-0.861,-0.721,-0.758,-0.627,-0.898,-1,-0.654,-0.64,-0.713,-0.656,2
-0.461,-0.113,-0.275,-0.98,-0.581,-0.443,-0.523,-0.456,-0.645,-0.801,-0.324,-0.487,-0.404,-0.388,2
-0.874,-0.609,-0.708,-1.235,-0.955,-0.929,-1.06,-0.802,-0.99,-1.084,-0.737,-0.713,-0.746,-0.708,2
-0.659,-0.253,-0.389,-1.231,-0.754,-0.609,-0.59,-0.637,-0.912,-0.945,-0.488,-0.497,-0.557,-0.498,2
-0.729,-0.431,-0.529,-1.1,-0.803,-0.745,-0.845,-0.727,-0.851,-0.962,-0.631,-0.608,-0.648,-0.602,2
-0.614,-0.236,-0.418,-1.106,-0.733,-0.651,-0.77,-0.629,-0.835,-0.963,-0.406,-0.433,-0.451,-0.397,2
-0.804,-0.528,-0.593,-1.169,-0.846,-0.719,-0.759,-0.721,-0.895,-0.948,-0.626,-0.609,-0.69,-0.645,2
-0.496,-0.262,-0.355,-0.942,-0.605,-0.53,-0.632,-0.539,-0.677,-0.846,-0.403,-0.545,-0.485,-0.484,2
-0.752,-0.553,-0.609,-1.038,-0.769,-0.742,-0.87,-0.587,-0.739,-0.871,-0.598,-0.57,-0.613,-0.578,2
-0.855,-0.469,-0.62,-1.27,-0.909,-0.806,-0.92,-0.813,-1.027,-1.039,-0.719,-0.688,-0.693,-0.657,2
-0.599,-0.291,-0.376,-1.074,-0.678,-0.616,-0.659,-0.602,-0.722,-0.898,-0.385,-0.522,-0.482,-0.475,2
-0.623,-0.428,-0.463,-0.935,-0.71,-0.721,-0.887,-0.583,-0.732,-0.853,-0.549,-0.663,-0.595,-0.641,2
-0.711,-0.329,-0.376,-1.108,-0.731,-0.639,-0.746,-0.637,-0.851,-0.932,-0.469,-0.499,-0.542,-0.509,2
-0.667,-0.417,-0.454,-1.043,-0.741,-0.699,-0.811,-0.635,-0.789,-0.903,-0.459,-0.486,-0.55,-0.526,2
-0.587,-0.278,-0.372,-1.016,-0.687,-0.652,-0.766,-0.468,-0.673,-0.883,-0.288,-0.461,-0.408,-0.409,2
-0.883,-0.487,-0.614,-1.307,-0.892,-0.786,-0.917,-0.9,-1.055,-1.175,-0.837,-0.736,-0.792,-0.736,2
-0.891,-0.57,-0.682,-1.264,-0.938,-0.871,-0.977,-0.799,-0.992,-1.035,-0.762,-0.69,-0.733,-0.686,2
-0.725,-0.471,-0.585,-1.089,-0.792,-0.765,-0.895,-0.68,-0.82,-0.981,-0.65,-0.603,-0.588,-0.563,2
-0.744,-0.328,-0.454,-1.222,-0.829,-0.672,-0.747,-0.701,-0.937,-0.977,-0.624,-0.543,-0.624,-0.557,2
-0.629,-0.42,-0.511,-0.985,-0.699,-0.745,-0.93,-0.656,-0.741,-1.025,-0.548,-0.535,-0.536,-0.501,2
-0.619,-0.373,-0.442,-1.031,-0.71,-0.674,-0.778,-0.678,-0.771,-0.956,-0.455,-0.573,-0.549,-0.543,2
-1.029,-0.676,-0.775,-1.41,-1.083,-0.941,-1.01,-0.808,-1.071,-1.074,-0.77,-0.723,-0.748,-0.698,2
-0.729,-0.395,-0.498,-1.167,-0.795,-0.688,-0.727,-0.712,-0.893,-0.903,-0.493,-0.537,-0.636,-0.604,2
-0.631,-0.388,-0.481,-0.981,-0.709,-0.691,-0.844,-0.641,-0.715,-0.984,-0.538,-0.576,-0.548,-0.544,2
-0.61,-0.225,-0.361,-1.076,-0.673,-0.536,-0.526,-0.674,-0.807,-0.918,-0.496,-0.512,-0.538,-0.502,2
-0.552,-0.335,-0.396,-0.904,-0.669,-0.697,-0.834,-0.658,-0.71,-0.85,-0.352,-0.499,-0.523,-0.516,2
-0.568,-0.178,-0.256,-1.144,-0.746,-0.67,-0.742,-0.517,-0.779,-0.848,-0.252,-0.462,-0.368,-0.364,2
-0.835,-0.518,-0.644,-1.212,-0.846,-0.766,-0.875,-0.721,-0.894,-1.006,-0.732,-0.683,-0.712,-0.669,2
-0.817,-0.547,-0.635,-1.155,-0.826,-0.742,-0.858,-0.708,-0.887,-0.97,-0.685,-0.629,-0.691,-0.648,2
-0.949,-0.521,-0.649,-1.32,-0.92,-0.777,-0.834,-0.689,-0.954,-0.991,-0.738,-0.669,-0.724,-0.678,2
-0.641,-0.39,-0.425,-1.013,-0.714,-0.671,-0.791,-0.62,-0.752,-0.874,-0.424,-0.443,-0.511,-0.482,2
-0.653,-0.368,-0.467,-1.122,-0.732,-0.62,-0.663,-0.711,-0.859,-0.991,-0.589,-0.602,-0.638,-0.604,2
-0.631,-0.281,-0.374,-1.152,-0.757,-0.677,-0.729,-0.608,-0.796,-0.929,-0.402,-0.533,-0.454,-0.443,2
-0.71,-0.371,-0.489,-1.096,-0.829,-0.759,-0.875,-0.72,-0.808,-1.005,-0.543,-0.561,-0.548,-0.499,2
-0.682,-0.394,-0.478,-1.026,-0.755,-0.713,-0.831,-0.701,-0.795,-0.9,-0.54,-0.611,-0.603,-0.583,2
-0.456,-0.225,-0.31,-0.748,-0.484,-0.417,-0.439,-0.503,-0.522,-0.745,-0.3,-0.308,-0.441,-0.399,2
-0.819,-0.583,-0.647,-1.081,-0.837,-0.772,-0.868,-0.716,-0.853,-0.914,-0.619,-0.565,-0.679,-0.623,2
-0.775,-0.478,-0.593,-1.239,-0.808,-0.761,-0.902,-0.843,-0.996,-1.132,-0.776,-0.698,-0.752,-0.711,2
-0.629,-0.222,-0.29,-1.074,-0.686,-0.557,-0.611,-0.599,-0.8,-0.863,-0.383,-0.365,-0.436,-0.386,2
-0.601,-0.224,-0.292,-1.015,-0.626,-0.531,-0.617,-0.501,-0.759,-0.821,-0.299,-0.335,-0.369,-0.328,2
-0.782,-0.324,-0.434,-1.351,-0.888,-0.724,-0.784,-0.723,-1.012,-1.02,-0.501,-0.565,-0.584,-0.523,2
-0.728,-0.401,-0.513,-1.173,-0.813,-0.72,-0.823,-0.786,-0.94,-1.069,-0.562,-0.618,-0.644,-0.603,2
-0.579,-0.26,-0.359,-1.061,-0.647,-0.53,-0.537,-0.646,-0.778,-0.887,-0.476,-0.541,-0.582,-0.548,2
-0.67,-0.546,-0.577,-1.032,-0.758,-0.791,-0.971,-0.675,-0.79,-0.982,-0.467,-0.486,-0.575,-0.535,2
-0.644,-0.316,-0.357,-1.057,-0.753,-0.661,-0.689,-0.7,-0.834,-0.943,-0.442,-0.499,-0.557,-0.528,2
-0.542,-0.108,-0.166,-1.173,-0.746,-0.63,-0.703,-0.545,-0.828,-0.876,-0.269,-0.463,-0.368,-0.358,2
-0.602,-0.273,-0.348,-1.147,-0.729,-0.632,-0.677,-0.576,-0.764,-0.924,-0.405,-0.547,-0.435,-0.428,2
-0.666,-0.333,-0.395,-1.075,-0.767,-0.684,-0.737,-0.722,-0.861,-0.961,-0.487,-0.548,-0.603,-0.578,2
-0.937,-0.626,-0.734,-1.265,-0.964,-0.909,-1.044,-0.78,-0.997,-1.077,-0.699,-0.677,-0.71,-0.67,2
-0.722,-0.442,-0.556,-1.182,-0.865,-0.821,-0.97,-0.782,-0.934,-1.133,-0.583,-0.616,-0.605,-0.567,2
-0.701,-0.377,-0.459,-1.169,-0.752,-0.658,-0.729,-0.688,-0.872,-0.955,-0.579,-0.645,-0.68,-0.653,2
-0.643,-0.396,-0.506,-1.05,-0.706,-0.629,-0.741,-0.584,-0.723,-0.894,-0.576,-0.611,-0.586,-0.57,2
-0.883,-0.483,-0.611,-1.28,-0.89,-0.747,-0.801,-0.721,-0.955,-0.976,-0.709,-0.667,-0.717,-0.66,2
-0.553,-0.27,-0.373,-0.991,-0.679,-0.632,-0.667,-0.64,-0.751,-0.893,-0.462,-0.558,-0.538,-0.521,2
-0.785,-0.375,-0.467,-1.239,-0.818,-0.673,-0.714,-0.656,-0.903,-0.91,-0.6,-0.539,-0.614,-0.552,2
-0.635,-0.348,-0.447,-1.034,-0.73,-0.732,-0.853,-0.511,-0.68,-0.939,-0.368,-0.515,-0.467,-0.471,2
