@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,9-10,12,14,17,23,33,36,39-41'

@attribute A1 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A23 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.243,-0.405,-0.737,-0.749,-0.734,-0.93,-0.861,-0.624,-0.592,-0.585,-0.642,3
-1.228,-0.282,-0.712,-0.726,-0.674,-0.85,-0.931,-0.691,-0.669,-0.577,-0.672,3
-1.344,-0.511,-0.866,-0.842,-0.811,-0.996,-0.981,-0.858,-0.777,-0.796,-0.906,3
-1.228,-0.417,-0.852,-0.671,-0.647,-0.836,-0.882,-0.743,-0.71,-0.683,-0.777,3
-1.143,-0.298,-0.647,-0.633,-0.609,-0.796,-0.753,-0.511,-0.55,-0.48,-0.547,3
-1.179,-0.323,-0.669,-0.64,-0.641,-0.816,-0.861,-0.67,-0.632,-0.624,-0.674,3
-1.208,-0.283,-0.603,-0.733,-0.676,-0.848,-0.921,-0.406,-0.455,-0.421,-0.404,3
-1.196,-0.385,-0.784,-0.615,-0.611,-0.792,-0.85,-0.708,-0.687,-0.671,-0.779,3
-1.166,-0.309,-0.686,-0.688,-0.669,-0.845,-0.964,-0.557,-0.61,-0.599,-0.661,3
-1.222,-0.203,-0.607,-0.533,-0.556,-0.662,-0.884,-0.654,-0.657,-0.608,-0.681,3
-1.232,-0.396,-0.68,-0.745,-0.719,-0.914,-0.868,-0.614,-0.594,-0.619,-0.689,3
-1.085,-0.262,-0.663,-0.465,-0.499,-0.654,-0.727,-0.575,-0.551,-0.563,-0.592,3
-1.163,-0.427,-0.952,-0.6,-0.58,-0.777,-0.735,-0.666,-0.645,-0.576,-0.655,3
-1.171,-0.353,-0.738,-0.657,-0.64,-0.829,-0.88,-0.657,-0.63,-0.593,-0.667,3
-1.205,-0.365,-0.646,-0.788,-0.74,-0.927,-0.938,-0.58,-0.585,-0.601,-0.677,3
-1.277,-0.375,-0.747,-0.796,-0.732,-0.923,-0.988,-0.685,-0.615,-0.596,-0.673,3
-1.207,-0.382,-0.73,-0.665,-0.648,-0.826,-0.881,-0.635,-0.627,-0.651,-0.681,3
-1.237,-0.406,-0.801,-0.64,-0.653,-0.824,-0.91,-0.754,-0.715,-0.739,-0.819,3
-1.259,-0.362,-0.818,-0.623,-0.614,-0.752,-1.01,-0.763,-0.7,-0.702,-0.817,3
-1.218,-0.434,-0.895,-0.727,-0.687,-0.879,-0.893,-0.767,-0.67,-0.665,-0.766,3
-1.273,-0.38,-0.668,-0.855,-0.791,-0.963,-0.939,-0.611,-0.624,-0.627,-0.691,3
-1.169,-0.27,-0.674,-0.631,-0.626,-0.814,-0.841,-0.61,-0.559,-0.565,-0.643,3
-1.162,-0.367,-0.771,-0.623,-0.615,-0.787,-0.782,-0.716,-0.642,-0.663,-0.757,3
-1.202,-0.325,-0.666,-0.687,-0.655,-0.844,-0.885,-0.554,-0.518,-0.509,-0.546,3
-1.167,-0.373,-0.781,-0.689,-0.664,-0.85,-0.882,-0.648,-0.613,-0.572,-0.665,3
-1.226,-0.418,-0.711,-0.82,-0.752,-0.928,-0.996,-0.666,-0.659,-0.685,-0.765,3
-1.222,-0.417,-0.836,-0.751,-0.718,-0.902,-0.944,-0.646,-0.621,-0.594,-0.654,3
-1.183,-0.261,-0.694,-0.538,-0.57,-0.695,-0.861,-0.699,-0.678,-0.661,-0.743,3
-1.289,-0.413,-0.73,-0.89,-0.832,-1.001,-0.967,-0.591,-0.607,-0.606,-0.665,3
-1.09,-0.362,-0.736,-0.628,-0.621,-0.809,-0.81,-0.685,-0.632,-0.661,-0.738,3
-0.99,-0.274,-0.723,-0.452,-0.449,-0.61,-0.642,-0.578,-0.528,-0.545,-0.619,3
-1.136,-0.302,-0.794,-0.521,-0.564,-0.745,-0.812,-0.717,-0.641,-0.651,-0.734,3
-1.277,-0.354,-0.747,-0.791,-0.735,-0.921,-0.982,-0.62,-0.583,-0.549,-0.6,3
-1.23,-0.536,-0.875,-0.867,-0.844,-1.033,-0.973,-0.779,-0.707,-0.734,-0.833,3
-1.186,-0.334,-0.74,-0.693,-0.636,-0.817,-0.888,-0.659,-0.648,-0.6,-0.7,3
-1.218,-0.385,-0.715,-0.719,-0.714,-0.899,-0.837,-0.675,-0.654,-0.641,-0.691,3
-1.229,-0.456,-0.739,-0.818,-0.756,-0.936,-0.981,-0.655,-0.639,-0.666,-0.75,3
-1.299,-0.387,-0.671,-0.823,-0.767,-0.942,-0.967,-0.509,-0.559,-0.542,-0.535,3
-1.115,-0.333,-0.743,-0.538,-0.533,-0.703,-0.782,-0.704,-0.675,-0.687,-0.759,3
-1.156,-0.306,-0.79,-0.624,-0.584,-0.776,-0.812,-0.612,-0.575,-0.532,-0.591,3
-1.235,-0.31,-0.652,-0.763,-0.72,-0.906,-0.957,-0.646,-0.68,-0.611,-0.717,3
-1.106,-0.193,-0.616,-0.422,-0.429,-0.56,-0.762,-0.634,-0.569,-0.58,-0.64,3
-1.278,-0.427,-0.766,-0.817,-0.8,-1.005,-0.991,-0.721,-0.675,-0.658,-0.743,3
-1.359,-0.549,-0.872,-0.944,-0.886,-1.066,-1.058,-0.823,-0.756,-0.78,-0.88,3
-1.277,-0.375,-0.74,-0.761,-0.731,-0.932,-0.937,-0.664,-0.667,-0.635,-0.69,3
-1.216,-0.192,-0.703,-0.436,-0.465,-0.564,-0.805,-0.657,-0.62,-0.572,-0.654,3
-1.26,-0.878,-1.113,-0.853,-0.814,-0.981,-1.061,-0.863,-0.791,-0.821,-0.97,4
-1.14,-0.789,-1.08,-0.779,-0.777,-0.96,-1.12,-0.806,-0.756,-0.816,-0.943,4
-1.207,-0.859,-1.089,-0.829,-0.805,-0.974,-1.075,-0.861,-0.827,-0.854,-1.015,4
-1.296,-0.812,-1.077,-0.827,-0.779,-0.952,-1.035,-0.907,-0.793,-0.811,-0.962,4
-1.245,-0.981,-1.177,-0.953,-0.917,-1.067,-1.174,-1.024,-0.947,-0.977,-1.147,4
-1.45,-1.039,-1.258,-1.08,-1.018,-1.169,-1.254,-1.105,-0.996,-1.047,-1.18,4
-1.253,-0.958,-1.168,-0.955,-0.925,-1.077,-1.147,-0.926,-0.876,-0.899,-1.064,4
-1.081,-0.695,-0.967,-0.671,-0.665,-0.828,-1.017,-0.769,-0.747,-0.782,-0.94,4
-1.269,-0.881,-1.12,-0.832,-0.783,-0.957,-1.096,-0.887,-0.79,-0.812,-0.977,4
-1.27,-0.86,-1.08,-0.894,-0.835,-0.993,-1.139,-0.926,-0.829,-0.885,-1.023,4
-1.148,-0.804,-1.055,-0.813,-0.783,-0.944,-1.144,-0.913,-0.853,-0.878,-1.044,4
-1.273,-0.897,-1.146,-0.929,-0.9,-1.065,-1.161,-0.921,-0.853,-0.875,-1.036,4
-1.029,-0.732,-0.988,-0.715,-0.707,-0.86,-1.023,-0.858,-0.778,-0.796,-0.977,4
-1.24,-0.945,-1.136,-0.85,-0.822,-0.989,-1.111,-0.91,-0.872,-0.918,-1.075,4
-1.022,-0.661,-0.975,-0.687,-0.681,-0.844,-0.942,-0.649,-0.669,-0.66,-0.812,4
-1.191,-0.754,-1.006,-0.817,-0.783,-0.949,-1.098,-0.804,-0.735,-0.747,-0.903,4
-1.147,-0.846,-1.088,-0.814,-0.811,-0.981,-1.078,-0.816,-0.765,-0.806,-0.913,4
-1.334,-0.897,-1.145,-0.935,-0.881,-1.036,-1.178,-0.987,-0.881,-0.91,-1.045,4
-1.379,-0.898,-1.168,-1.053,-1.008,-1.157,-1.235,-1.014,-0.896,-0.899,-1.065,4
-1.077,-0.676,-0.974,-0.744,-0.719,-0.883,-1.003,-0.851,-0.778,-0.79,-0.937,4
-1.302,-0.895,-1.133,-0.899,-0.862,-1.027,-1.111,-0.901,-0.81,-0.841,-0.993,4
-1.222,-0.811,-1.067,-0.863,-0.836,-0.998,-1.126,-0.857,-0.818,-0.835,-0.98,4
-1.235,-0.868,-1.112,-0.827,-0.803,-0.976,-1.144,-0.909,-0.853,-0.891,-1.056,4
-1.16,-0.663,-0.953,-0.85,-0.808,-0.955,-1.101,-0.783,-0.684,-0.679,-0.813,4
-1.133,-0.849,-1.077,-0.827,-0.812,-0.967,-1.098,-0.854,-0.805,-0.826,-0.999,4
-1.176,-0.815,-1.048,-0.828,-0.807,-0.968,-1.076,-0.847,-0.801,-0.848,-1.008,4
-1.257,-0.879,-1.131,-0.879,-0.834,-1.001,-1.127,-0.919,-0.842,-0.869,-1.028,4
-1.291,-0.893,-1.133,-0.885,-0.842,-1.011,-1.083,-0.859,-0.762,-0.799,-0.942,4
-1.125,-0.784,-1.011,-0.818,-0.797,-0.952,-1.125,-0.89,-0.849,-0.859,-1.029,4
-1.4,-0.92,-1.169,-0.962,-0.893,-1.051,-1.181,-1.075,-0.935,-0.955,-1.103,4
-1.146,-0.782,-1.098,-0.777,-0.763,-0.939,-1.156,-0.811,-0.74,-0.786,-0.917,4
-1.196,-0.906,-1.148,-0.896,-0.878,-1.043,-1.173,-0.986,-0.919,-0.949,-1.111,4
-1.205,-0.853,-1.105,-0.897,-0.868,-1.024,-1.185,-0.914,-0.825,-0.816,-0.969,4
-1.311,-0.839,-1.123,-0.97,-0.932,-1.089,-1.177,-0.974,-0.854,-0.861,-1.039,4
-1.302,-0.933,-1.145,-0.929,-0.891,-1.056,-1.187,-0.983,-0.86,-0.904,-1.052,4
-1.009,-0.681,-0.998,-0.664,-0.652,-0.823,-0.986,-0.612,-0.602,-0.61,-0.752,4
-1.076,-0.777,-1.036,-0.816,-0.803,-0.948,-1.055,-0.865,-0.793,-0.77,-0.966,4
-1.332,-0.826,-1.117,-1.005,-0.954,-1.1,-1.17,-0.924,-0.819,-0.812,-0.972,4
-1.154,-0.802,-1.037,-0.77,-0.74,-0.909,-1.046,-0.845,-0.777,-0.777,-0.945,4
-1.138,-0.695,-1.028,-0.799,-0.769,-0.934,-1.111,-0.857,-0.783,-0.765,-0.909,4
-1.26,-0.922,-1.178,-0.896,-0.868,-1.03,-1.159,-0.909,-0.826,-0.853,-1.013,4
-1.345,-0.903,-1.188,-0.925,-0.888,-1.063,-1.157,-0.908,-0.855,-0.909,-1.046,4
-1.124,-0.728,-1.04,-0.705,-0.713,-0.882,-1.082,-0.768,-0.743,-0.739,-0.876,4
-1.185,-0.742,-0.996,-0.818,-0.783,-0.945,-1.097,-0.777,-0.73,-0.752,-0.902,4
-1.251,-0.873,-1.119,-0.866,-0.802,-0.957,-1.152,-1.036,-0.918,-0.947,-1.108,4
-1.206,-0.876,-1.155,-0.846,-0.839,-1.026,-1.117,-0.937,-0.856,-0.865,-1.026,4
-1.256,-0.931,-1.155,-0.917,-0.887,-1.044,-1.187,-0.935,-0.849,-0.9,-1.029,4
-1.3,-0.951,-1.151,-0.915,-0.866,-1.024,-1.128,-0.98,-0.92,-0.968,-1.124,4
-1.238,-0.96,-1.161,-0.953,-0.924,-1.075,-1.13,-0.925,-0.843,-0.852,-1.021,4
-1.264,-0.978,-1.166,-0.877,-0.846,-1.013,-1.175,-1.01,-0.961,-0.997,-1.154,4
-1.076,-0.453,-0.66,-0.787,-0.715,-0.88,-0.896,-0.612,-0.627,-0.654,-0.765,9
-1.035,-0.456,-0.694,-0.632,-0.602,-0.786,-0.771,-0.659,-0.608,-0.621,-0.717,9
-1.258,-0.561,-0.83,-0.862,-0.778,-0.938,-0.92,-0.77,-0.66,-0.737,-0.847,9
-0.907,-0.299,-0.499,-0.61,-0.585,-0.749,-0.904,-0.633,-0.641,-0.654,-0.75,9
-1.029,-0.411,-0.72,-0.676,-0.609,-0.781,-0.854,-0.672,-0.643,-0.675,-0.815,9
-1.187,-0.365,-0.624,-0.824,-0.704,-0.865,-0.923,-0.604,-0.521,-0.563,-0.66,9
-0.901,-0.354,-0.587,-0.591,-0.498,-0.659,-0.66,-0.527,-0.414,-0.474,-0.585,9
-0.947,-0.472,-0.753,-0.692,-0.666,-0.863,-0.844,-0.639,-0.641,-0.709,-0.836,9
-0.851,-0.368,-0.602,-0.559,-0.561,-0.733,-0.683,-0.456,-0.472,-0.496,-0.594,9
-1.087,-0.423,-0.72,-0.758,-0.683,-0.845,-0.85,-0.738,-0.719,-0.769,-0.911,9
-1.213,-0.476,-0.699,-0.886,-0.784,-0.934,-0.974,-0.69,-0.61,-0.667,-0.769,9
-0.925,-0.24,-0.497,-0.613,-0.526,-0.678,-0.747,-0.449,-0.411,-0.478,-0.568,9
-1.117,-0.397,-0.652,-0.713,-0.642,-0.814,-0.831,-0.638,-0.549,-0.628,-0.731,9
-0.722,-0.248,-0.558,-0.438,-0.477,-0.637,-0.72,-0.378,-0.457,-0.454,-0.525,9
-1.295,-0.573,-0.815,-0.943,-0.873,-1.051,-0.984,-0.822,-0.744,-0.807,-0.924,9
-0.997,-0.425,-0.721,-0.69,-0.654,-0.842,-0.889,-0.709,-0.649,-0.681,-0.787,9
-1.329,-0.669,-0.897,-0.978,-0.891,-1.058,-1.033,-0.854,-0.752,-0.811,-0.911,9
-1.11,-0.371,-0.622,-0.783,-0.698,-0.844,-0.879,-0.643,-0.614,-0.646,-0.731,9
-1.347,-0.548,-0.796,-0.933,-0.836,-1.003,-0.971,-0.793,-0.704,-0.763,-0.865,9
-0.828,-0.306,-0.584,-0.516,-0.461,-0.631,-0.732,-0.568,-0.576,-0.61,-0.7,9
-1.311,-0.543,-0.806,-0.977,-0.9,-1.065,-1.047,-0.827,-0.735,-0.803,-0.902,9
-1.17,-0.438,-0.708,-0.774,-0.727,-0.914,-0.91,-0.683,-0.638,-0.702,-0.793,9
-0.876,-0.366,-0.603,-0.6,-0.572,-0.746,-0.797,-0.518,-0.513,-0.545,-0.624,9
-0.757,-0.295,-0.64,-0.465,-0.493,-0.711,-0.675,-0.354,-0.467,-0.485,-0.532,9
-0.908,-0.256,-0.495,-0.575,-0.519,-0.701,-0.795,-0.564,-0.613,-0.66,-0.799,9
-0.945,-0.232,-0.649,-0.556,-0.484,-0.625,-0.741,-0.463,-0.445,-0.427,-0.514,9
-0.841,-0.244,-0.513,-0.543,-0.527,-0.683,-0.765,-0.411,-0.457,-0.475,-0.565,9
-1.265,-0.603,-0.823,-0.882,-0.785,-0.938,-0.972,-0.814,-0.703,-0.775,-0.869,9
-0.953,-0.114,-0.481,-0.541,-0.477,-0.622,-0.751,-0.517,-0.555,-0.553,-0.649,9
-1.146,-0.255,-0.578,-0.69,-0.604,-0.789,-0.846,-0.515,-0.502,-0.535,-0.638,9
-1.1,-0.396,-0.682,-0.76,-0.678,-0.83,-0.938,-0.638,-0.617,-0.623,-0.702,9
-0.832,-0.38,-0.73,-0.606,-0.579,-0.737,-0.775,-0.524,-0.545,-0.549,-0.652,9
-0.881,-0.192,-0.562,-0.544,-0.469,-0.645,-0.841,-0.523,-0.5,-0.538,-0.674,9
-0.873,-0.159,-0.403,-0.509,-0.447,-0.637,-0.755,-0.496,-0.492,-0.534,-0.669,9
-1.192,-0.321,-0.528,-0.776,-0.679,-0.834,-0.852,-0.598,-0.585,-0.612,-0.709,9
-1.054,-0.398,-0.646,-0.707,-0.67,-0.834,-0.849,-0.576,-0.598,-0.613,-0.684,9
-1.117,-0.428,-0.662,-0.777,-0.722,-0.882,-0.875,-0.584,-0.594,-0.618,-0.68,9
-1.08,-0.443,-0.695,-0.699,-0.652,-0.837,-0.809,-0.679,-0.631,-0.682,-0.803,9
-1.294,-0.565,-0.789,-0.906,-0.809,-0.962,-1.011,-0.765,-0.683,-0.747,-0.856,9
-0.996,-0.361,-0.53,-0.662,-0.594,-0.758,-0.67,-0.476,-0.5,-0.576,-0.694,9
-1.037,-0.284,-0.708,-0.672,-0.597,-0.749,-0.873,-0.572,-0.544,-0.531,-0.621,9
-1.053,-0.272,-0.613,-0.671,-0.563,-0.722,-0.795,-0.586,-0.519,-0.56,-0.661,9
-0.944,-0.286,-0.555,-0.63,-0.575,-0.734,-0.799,-0.531,-0.552,-0.58,-0.713,9
-1.216,-0.573,-0.808,-0.887,-0.821,-0.999,-0.93,-0.723,-0.685,-0.73,-0.849,9
-1.169,-0.564,-0.821,-0.786,-0.708,-0.879,-0.917,-0.675,-0.658,-0.699,-0.787,9
-1.125,-0.257,-0.464,-0.706,-0.602,-0.754,-0.787,-0.54,-0.525,-0.562,-0.686,9
-0.98,-0.467,-0.696,-0.642,-0.606,-0.784,-0.719,-0.541,-0.545,-0.585,-0.696,9
-1.164,-0.413,-0.702,-0.766,-0.669,-0.84,-0.985,-0.693,-0.607,-0.663,-0.759,9
-1.177,-0.466,-0.64,-0.798,-0.738,-0.887,-0.863,-0.642,-0.586,-0.663,-0.753,9
-1.15,-0.307,-0.517,-0.778,-0.711,-0.858,-0.91,-0.619,-0.602,-0.651,-0.763,9
-1.166,-0.188,-0.418,-0.459,-0.489,-0.588,-0.706,-0.304,-0.471,-0.45,-0.429,10
-1.101,-0.136,-0.322,-0.484,-0.549,-0.654,-0.687,-0.178,-0.428,-0.345,-0.294,10
-0.967,-0.135,-0.406,-0.396,-0.486,-0.556,-0.568,-0.112,-0.405,-0.269,-0.242,10
-1.093,-0.177,-0.426,-0.461,-0.535,-0.612,-0.682,-0.13,-0.398,-0.315,-0.239,10
-1.152,-0.13,-0.337,-0.495,-0.545,-0.662,-0.697,-0.3,-0.46,-0.416,-0.399,10
-1.194,-0.187,-0.521,-0.529,-0.552,-0.675,-0.656,-0.38,-0.506,-0.454,-0.467,10
-1.08,-0.208,-0.428,-0.477,-0.538,-0.643,-0.7,-0.233,-0.455,-0.358,-0.319,10
-1.088,-0.159,-0.372,-0.421,-0.504,-0.556,-0.649,-0.205,-0.374,-0.276,-0.254,10
-1.123,-0.269,-0.509,-0.57,-0.567,-0.682,-0.702,-0.437,-0.51,-0.485,-0.534,10
-0.837,-0.119,-0.335,-0.365,-0.453,-0.581,-0.561,-0.185,-0.426,-0.349,-0.338,10
-0.861,-0.091,-0.365,-0.356,-0.465,-0.569,-0.644,-0.072,-0.382,-0.329,-0.301,10
-1.136,-0.241,-0.576,-0.593,-0.596,-0.722,-0.763,-0.477,-0.567,-0.521,-0.565,10
-0.492,-0.101,-0.369,-0.277,-0.404,-0.497,-0.397,0.043,-0.251,-0.278,-0.27,10
-0.717,-0.071,-0.321,-0.326,-0.459,-0.529,-0.647,-0.021,-0.329,-0.352,-0.268,10
-1.257,-0.183,-0.504,-0.628,-0.596,-0.714,-0.764,-0.462,-0.511,-0.497,-0.552,10
-1.128,-0.205,-0.532,-0.512,-0.495,-0.613,-0.644,-0.211,-0.418,-0.364,-0.334,10
-1.053,-0.088,-0.384,-0.447,-0.531,-0.588,-0.651,-0.167,-0.419,-0.337,-0.337,10
-1.079,-0.166,-0.398,-0.511,-0.574,-0.658,-0.767,-0.233,-0.415,-0.349,-0.32,10
-1.135,-0.114,-0.385,-0.46,-0.508,-0.624,-0.676,-0.258,-0.462,-0.376,-0.34,10
-1.107,-0.203,-0.467,-0.471,-0.523,-0.633,-0.645,-0.076,-0.332,-0.311,-0.208,10
-0.292,-0.118,-0.253,-0.165,-0.37,-0.492,-0.567,0.151,-0.264,-0.293,-0.246,10
-1.027,-0.18,-0.437,-0.496,-0.558,-0.666,-0.691,-0.25,-0.439,-0.348,-0.319,10
-0.918,0.01,-0.26,-0.377,-0.361,-0.484,-0.566,-0.16,-0.291,-0.276,-0.29,10
-1.176,-0.129,-0.398,-0.525,-0.55,-0.645,-0.75,-0.308,-0.446,-0.379,-0.378,10
-1.184,-0.212,-0.389,-0.477,-0.509,-0.613,-0.717,-0.299,-0.472,-0.461,-0.437,10
-1.191,-0.205,-0.476,-0.525,-0.565,-0.619,-0.679,-0.289,-0.427,-0.349,-0.328,10
-0.606,-0.041,-0.39,-0.245,-0.415,-0.446,-0.718,-0.049,-0.349,-0.282,-0.263,10
-1.047,-0.123,-0.349,-0.417,-0.488,-0.602,-0.605,-0.077,-0.373,-0.292,-0.19,10
-1.021,-0.202,-0.367,-0.468,-0.525,-0.628,-0.693,-0.229,-0.464,-0.408,-0.357,10
-1.215,-0.2,-0.42,-0.519,-0.558,-0.645,-0.737,-0.362,-0.489,-0.421,-0.417,10
-0.053,-0.05,-0.359,-0.094,-0.317,-0.457,-0.596,0.108,-0.255,-0.265,-0.303,10
-0.764,-0.153,-0.353,-0.435,-0.509,-0.643,-0.53,-0.042,-0.376,-0.341,-0.3,10
-1.07,-0.171,-0.402,-0.504,-0.566,-0.642,-0.79,-0.262,-0.45,-0.392,-0.382,10
-1.093,-0.198,-0.419,-0.531,-0.57,-0.698,-0.667,-0.249,-0.391,-0.415,-0.416,10
-1.115,-0.161,-0.406,-0.513,-0.548,-0.68,-0.66,-0.271,-0.459,-0.397,-0.409,10
-1.138,-0.244,-0.49,-0.523,-0.524,-0.621,-0.731,-0.399,-0.531,-0.467,-0.479,10
-0.682,-0.073,-0.316,-0.348,-0.431,-0.538,-0.637,-0.049,-0.239,-0.263,-0.225,10
-1.113,-0.158,-0.424,-0.481,-0.526,-0.642,-0.625,-0.172,-0.413,-0.329,-0.285,10
