@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R3-4,7,10-11,16-17,19,23,28,30,33,36-38,41'

@attribute A3 numeric
@attribute A4 numeric
@attribute A7 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A23 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.411,-0.287,-0.536,-0.645,-1.111,-0.413,-0.735,-0.385,-0.851,-0.717,-0.838,-0.504,-0.532,-0.786,-0.542,3
-0.516,-0.293,-0.56,-0.7,-1.113,-0.401,-0.715,-0.349,-0.796,-0.631,-0.822,-0.636,-0.611,-0.841,-0.637,3
-1.009,-0.848,-0.946,-1.035,-1.175,-0.9,-0.964,-0.863,-1.16,-0.725,-1.121,-0.8,-0.747,-0.953,-0.777,4
-0.953,-0.741,-0.83,-0.929,-1.136,-0.813,-0.967,-0.834,-1.079,-0.806,-1.106,-0.803,-0.775,-0.965,-0.795,4
-1.192,-0.954,-1.071,-1.258,-1.327,-0.922,-1.075,-0.918,-1.189,-0.919,-1.202,-0.952,-0.894,-1.124,-0.947,4
-1.058,-0.779,-0.875,-1.053,-1.158,-0.916,-0.991,-0.918,-1.076,-0.768,-1.056,-0.844,-0.8,-0.911,-0.78,4
-0.998,-0.801,-0.886,-0.988,-1.118,-0.76,-0.928,-0.751,-1.037,-0.733,-1.04,-0.779,-0.77,-0.978,-0.814,4
-1.025,-0.782,-0.871,-1.104,-1.097,-0.81,-0.883,-0.796,-1.025,-0.721,-1.102,-0.788,-0.732,-0.942,-0.787,4
-1.118,-1.022,-1.098,-1.149,-1.279,-0.846,-1.056,-0.869,-1.168,-0.845,-1.199,-1.021,-0.952,-1.122,-0.989,4
-0.926,-0.715,-0.817,-0.928,-1.091,-0.754,-0.882,-0.75,-1.045,-0.665,-1.048,-0.692,-0.66,-0.857,-0.668,4
-0.875,-0.69,-0.773,-0.916,-0.935,-0.828,-0.816,-0.818,-0.977,-0.594,-0.984,-0.683,-0.609,-0.751,-0.61,4
-1.103,-0.978,-1.06,-1.147,-1.265,-0.89,-1.038,-0.881,-1.15,-0.833,-1.165,-0.974,-0.891,-1.081,-0.936,4
-1.119,-0.965,-1.057,-1.145,-1.283,-0.944,-1.078,-0.947,-1.235,-0.925,-1.218,-0.972,-0.881,-1.105,-0.957,4
-1.129,-0.974,-1.063,-1.131,-1.296,-0.847,-1.031,-0.841,-1.114,-0.83,-1.1,-0.917,-0.845,-1.107,-0.931,4
-1.17,-1.035,-1.147,-1.221,-1.405,-0.899,-1.081,-0.877,-1.239,-0.97,-1.211,-1.115,-1.03,-1.234,-1.097,4
-0.99,-0.746,-0.836,-1.037,-1.088,-0.812,-0.906,-0.814,-1.083,-0.716,-1.133,-0.768,-0.77,-0.93,-0.773,4
-1.183,-1.055,-1.121,-1.204,-1.298,-0.935,-1.111,-0.967,-1.216,-0.904,-1.183,-1.071,-0.985,-1.13,-1.017,4
-1.097,-0.9,-1.007,-1.122,-1.286,-0.745,-0.96,-0.731,-1.063,-0.747,-1.063,-0.928,-0.84,-1.04,-0.876,4
-1.171,-0.92,-0.999,-1.201,-1.245,-0.954,-1.039,-0.952,-1.161,-0.849,-1.129,-0.878,-0.796,-1.041,-0.861,4
-0.98,-0.606,-0.689,-0.955,-0.948,-0.771,-0.834,-0.734,-0.955,-0.603,-0.976,-0.717,-0.724,-0.841,-0.724,4
-1.029,-0.863,-0.955,-1.068,-1.21,-0.808,-0.944,-0.783,-1.141,-0.775,-1.155,-0.894,-0.838,-1.014,-0.866,4
-1.048,-0.891,-1.003,-1.09,-1.24,-0.838,-0.941,-0.812,-1.097,-0.747,-1.086,-0.896,-0.807,-1.006,-0.86,4
-1.078,-0.875,-0.971,-1.111,-1.218,-0.839,-0.928,-0.792,-1.074,-0.708,-1.031,-0.874,-0.779,-0.995,-0.818,4
-0.749,-0.537,-0.646,-0.859,-0.932,-0.568,-0.758,-0.574,-0.936,-0.64,-0.947,-0.781,-0.769,-0.836,-0.745,4
-1.03,-0.791,-0.876,-1.017,-1.133,-0.886,-0.959,-0.883,-1.115,-0.763,-1.099,-0.873,-0.79,-0.922,-0.793,4
-1.054,-0.884,-0.999,-1.098,-1.269,-0.85,-1.022,-0.841,-1.202,-0.894,-1.194,-1.01,-0.9,-1.077,-0.948,4
-1.014,-0.837,-0.942,-1.031,-1.189,-0.83,-0.897,-0.801,-1.078,-0.699,-1.068,-0.851,-0.769,-0.954,-0.809,4
-0.991,-0.816,-0.911,-1.036,-1.111,-0.91,-0.941,-0.9,-1.133,-0.731,-1.108,-0.838,-0.752,-0.911,-0.781,4
-1.159,-0.962,-1.047,-1.182,-1.266,-0.855,-1.004,-0.837,-1.042,-0.731,-1.068,-0.9,-0.842,-1.057,-0.875,4
-0.986,-0.781,-0.903,-0.996,-1.221,-0.828,-1.008,-0.838,-1.128,-0.834,-1.084,-0.827,-0.726,-0.968,-0.774,4
-1.038,-0.912,-0.992,-1.077,-1.187,-0.887,-1.007,-0.901,-1.131,-0.805,-1.117,-0.969,-0.875,-1.016,-0.904,4
-1.093,-0.903,-1.006,-1.141,-1.275,-0.899,-1.022,-0.885,-1.145,-0.822,-1.123,-0.876,-0.792,-1.041,-0.86,4
-1.045,-0.85,-0.949,-1.037,-1.225,-0.826,-1.031,-0.867,-1.097,-0.841,-1.097,-0.908,-0.832,-1.025,-0.873,4
-1.045,-0.811,-0.902,-1.042,-1.176,-0.818,-0.96,-0.816,-1.152,-0.78,-1.068,-0.886,-0.799,-0.974,-0.831,4
-1.065,-0.871,-0.999,-1.09,-1.271,-0.79,-0.986,-0.772,-1.109,-0.845,-1.11,-0.97,-0.892,-1.084,-0.941,4
-0.835,-0.587,-0.717,-0.869,-1.041,-0.651,-0.751,-0.602,-0.967,-0.594,-0.879,-0.66,-0.558,-0.789,-0.613,4
-0.998,-0.782,-0.857,-1.004,-1.094,-0.714,-0.894,-0.719,-0.989,-0.606,-1.041,-0.758,-0.689,-0.844,-0.665,4
-1.071,-0.867,-0.945,-1.097,-1.175,-0.812,-0.975,-0.824,-1.122,-0.776,-1.162,-0.89,-0.826,-0.989,-0.837,4
-1.075,-0.932,-1.011,-1.074,-1.22,-0.842,-0.939,-0.823,-1.052,-0.711,-1.032,-0.919,-0.796,-1.005,-0.861,4
-1.085,-0.855,-0.95,-1.107,-1.193,-0.827,-0.937,-0.798,-1.014,-0.671,-0.99,-0.799,-0.715,-0.959,-0.757,4
-1.058,-0.856,-0.95,-1.035,-1.224,-0.834,-1.033,-0.868,-1.095,-0.841,-1.093,-0.871,-0.788,-1.005,-0.832,4
-0.937,-0.683,-0.788,-0.96,-1.032,-0.823,-0.893,-0.818,-1.066,-0.699,-1.058,-0.78,-0.775,-0.872,-0.741,4
-1.088,-0.934,-1.05,-1.122,-1.35,-0.879,-1.112,-0.9,-1.214,-0.952,-1.176,-0.98,-0.855,-1.093,-0.92,4
-1.005,-0.699,-0.773,-0.988,-1.027,-0.862,-0.918,-0.882,-0.999,-0.693,-1.036,-0.77,-0.77,-0.848,-0.716,4
-1.191,-1.062,-1.125,-1.206,-1.298,-0.941,-1.114,-0.97,-1.197,-0.881,-1.18,-1.016,-0.943,-1.126,-0.977,4
-0.963,-0.717,-0.822,-0.973,-1.091,-0.806,-0.904,-0.791,-0.995,-0.69,-1.053,-0.775,-0.745,-0.901,-0.768,4
-1.055,-0.867,-1.007,-1.116,-1.304,-0.835,-1.015,-0.812,-1.171,-0.854,-1.138,-0.911,-0.806,-1.065,-0.882,4
-1.16,-1.009,-1.111,-1.165,-1.344,-0.841,-1.045,-0.837,-1.166,-0.848,-1.151,-1.092,-0.97,-1.14,-1.019,4
-1.027,-0.757,-0.848,-1.028,-1.116,-0.792,-0.923,-0.783,-1.103,-0.739,-1.082,-0.791,-0.777,-0.953,-0.784,4
-1.105,-0.925,-1.02,-1.116,-1.255,-0.891,-1.05,-0.901,-1.143,-0.842,-1.131,-0.888,-0.835,-1.051,-0.878,4
-1.164,-0.976,-1.069,-1.168,-1.327,-0.87,-1.057,-0.875,-1.152,-0.879,-1.146,-0.905,-0.848,-1.116,-0.922,4
-1.061,-0.86,-0.949,-1.06,-1.177,-0.788,-0.957,-0.788,-1.062,-0.707,-1.082,-0.818,-0.799,-0.973,-0.802,4
-0.63,-0.368,-0.576,-0.705,-0.832,-0.605,-0.789,-0.565,-0.801,-0.581,-0.736,-0.448,-0.526,-0.762,-0.575,9
-0.897,-0.856,-0.982,-0.888,-1.233,-0.784,-1.052,-0.836,-1.027,-0.872,-0.991,-0.933,-0.83,-1.084,-0.948,9
-0.558,-0.367,-0.551,-0.536,-0.838,-0.418,-0.657,-0.404,-0.741,-0.532,-0.755,-0.509,-0.512,-0.725,-0.557,9
-0.82,-0.71,-0.878,-0.752,-1.254,-0.58,-0.924,-0.585,-1.026,-0.804,-0.892,-0.795,-0.735,-1.032,-0.835,9
-0.727,-0.582,-0.773,-0.718,-1.099,-0.493,-0.834,-0.48,-0.877,-0.618,-0.85,-0.689,-0.607,-0.898,-0.696,9
-0.931,-0.773,-0.953,-0.859,-1.292,-0.63,-1.056,-0.698,-1.058,-0.894,-1.025,-0.874,-0.796,-1.104,-0.919,9
-0.764,-0.555,-0.73,-0.753,-1.036,-0.552,-0.82,-0.551,-0.77,-0.584,-0.762,-0.56,-0.493,-0.813,-0.591,9
-0.672,-0.592,-0.778,-0.647,-1.109,-0.515,-0.83,-0.518,-0.791,-0.653,-0.802,-0.606,-0.608,-0.964,-0.731,9
-0.528,-0.349,-0.6,-0.527,-0.935,-0.431,-0.704,-0.395,-0.728,-0.542,-0.638,-0.374,-0.308,-0.703,-0.425,9
-0.57,-0.212,-0.43,-0.532,-0.597,-0.536,-0.578,-0.545,-0.636,-0.401,-0.594,-0.379,-0.379,-0.595,-0.486,9
-0.622,-0.416,-0.693,-0.593,-1.113,-0.406,-0.747,-0.371,-0.762,-0.562,-0.746,-0.574,-0.527,-0.809,-0.588,9
-0.686,-0.634,-0.826,-0.703,-1.237,-0.586,-0.92,-0.59,-0.933,-0.766,-0.901,-0.731,-0.672,-1.016,-0.789,9
-0.845,-0.774,-0.957,-0.82,-1.354,-0.717,-1.055,-0.761,-1.072,-0.923,-1.014,-0.843,-0.749,-1.082,-0.858,9
-0.722,-0.561,-0.777,-0.658,-1.12,-0.572,-0.868,-0.541,-0.887,-0.672,-0.827,-0.606,-0.563,-0.902,-0.677,9
-0.681,-0.52,-0.772,-0.744,-1.145,-0.569,-0.856,-0.528,-0.791,-0.611,-0.796,-0.56,-0.542,-0.863,-0.623,9
-0.692,-0.561,-0.742,-0.684,-1.088,-0.53,-0.853,-0.579,-0.887,-0.748,-0.929,-0.661,-0.655,-0.973,-0.765,9
-0.465,-0.101,-0.311,-0.349,-0.611,-0.301,-0.515,-0.238,-0.75,-0.404,-0.712,-0.291,-0.406,-0.6,-0.368,9
-0.775,-0.642,-0.845,-0.72,-1.16,-0.6,-0.944,-0.633,-0.908,-0.749,-0.886,-0.679,-0.626,-0.969,-0.751,9
-0.461,-0.194,-0.464,-0.465,-0.877,-0.435,-0.612,-0.391,-0.87,-0.617,-0.857,-0.485,-0.524,-0.768,-0.577,9
-0.607,-0.454,-0.635,-0.56,-0.92,-0.515,-0.778,-0.5,-0.795,-0.602,-0.722,-0.511,-0.54,-0.834,-0.649,9
-0.543,-0.456,-0.643,-0.495,-0.974,-0.476,-0.75,-0.467,-0.868,-0.588,-0.709,-0.636,-0.663,-0.798,-0.684,9
-0.866,-0.729,-0.954,-0.807,-1.293,-0.621,-1.057,-0.674,-1.06,-0.898,-1.04,-0.865,-0.76,-1.077,-0.884,9
-0.758,-0.45,-0.665,-0.768,-0.914,-0.624,-0.767,-0.608,-0.805,-0.581,-0.789,-0.59,-0.572,-0.799,-0.648,9
-0.625,-0.496,-0.7,-0.618,-1.132,-0.468,-0.813,-0.437,-0.868,-0.655,-0.803,-0.562,-0.546,-0.881,-0.628,9
-0.674,-0.333,-0.496,-0.634,-0.694,-0.55,-0.694,-0.568,-0.694,-0.502,-0.694,-0.477,-0.516,-0.682,-0.576,9
