@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,3-4,8-10,14,16-18,20,23-24,26,28,40-41'

@attribute A1 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A28 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.258,-0.754,-0.601,-0.559,-0.453,-0.741,-0.821,-0.645,-0.986,-0.738,-0.77,-0.972,-0.785,-0.544,-0.753,-0.572,2
-1.364,-0.985,-0.846,-0.807,-0.74,-1.001,-0.92,-0.756,-1.081,-0.853,-0.893,-0.985,-0.85,-0.573,-0.81,-0.8,2
-1.02,-0.756,-0.446,-0.489,-0.433,-0.765,-0.624,-0.565,-0.804,-0.606,-0.658,-0.825,-0.511,-0.351,-0.54,-0.457,2
-1.172,-0.793,-0.567,-0.583,-0.489,-0.778,-0.721,-0.615,-0.881,-0.647,-0.707,-0.932,-0.594,-0.347,-0.647,-0.529,2
-1.142,-0.768,-0.493,-0.514,-0.428,-0.813,-0.725,-0.646,-0.904,-0.701,-0.811,-0.939,-0.723,-0.58,-0.725,-0.491,2
-1.135,-0.664,-0.531,-0.47,-0.412,-0.728,-0.679,-0.583,-0.857,-0.596,-0.663,-0.941,-0.661,-0.449,-0.694,-0.68,2
-1.104,-0.78,-0.511,-0.517,-0.428,-0.773,-0.703,-0.556,-0.874,-0.651,-0.688,-0.943,-0.733,-0.632,-0.747,-0.611,2
-0.805,-0.819,-0.549,-0.618,-0.587,-0.79,-0.695,-0.733,-0.867,-0.789,-0.88,-0.886,-0.569,-0.577,-0.65,-0.62,2
-1.384,-1.012,-0.885,-0.847,-0.769,-1.033,-0.899,-0.705,-1.063,-0.792,-0.812,-1.002,-0.836,-0.546,-0.796,-0.906,2
-1.265,-0.923,-0.791,-0.732,-0.676,-0.951,-0.944,-0.839,-1.088,-0.93,-1.015,-1.074,-0.908,-0.754,-0.893,-0.733,2
-1.29,-0.91,-0.768,-0.719,-0.651,-0.959,-0.888,-0.785,-1.054,-0.856,-0.966,-1.109,-0.975,-0.812,-0.958,-0.798,2
-1.287,-0.927,-0.737,-0.694,-0.634,-0.971,-0.829,-0.809,-1.011,-0.807,-0.965,-1.16,-0.947,-0.786,-0.947,-0.87,2
-1.113,-0.724,-0.598,-0.556,-0.484,-0.767,-0.699,-0.518,-0.875,-0.636,-0.692,-0.866,-0.661,-0.453,-0.673,-0.6,2
-1.066,-0.72,-0.46,-0.468,-0.422,-0.791,-0.679,-0.629,-0.855,-0.65,-0.73,-0.914,-0.605,-0.429,-0.62,-0.475,2
-1.131,-0.782,-0.453,-0.511,-0.432,-0.814,-0.681,-0.614,-0.852,-0.632,-0.661,-0.893,-0.61,-0.438,-0.633,-0.461,2
-1.072,-0.637,-0.499,-0.513,-0.452,-0.659,-0.732,-0.599,-0.899,-0.698,-0.721,-0.925,-0.705,-0.545,-0.697,-0.651,2
-1.05,-0.767,-0.416,-0.459,-0.385,-0.784,-0.636,-0.579,-0.813,-0.608,-0.662,-0.801,-0.493,-0.251,-0.508,-0.345,2
-1.224,-0.879,-0.715,-0.685,-0.615,-0.91,-0.77,-0.622,-0.942,-0.703,-0.738,-0.937,-0.713,-0.457,-0.722,-0.732,2
-1.19,-0.997,-0.729,-0.753,-0.688,-0.979,-0.762,-0.708,-0.927,-0.766,-0.863,-1.026,-0.814,-0.618,-0.847,-0.898,2
-1.373,-0.987,-0.873,-0.826,-0.757,-1.012,-0.996,-0.841,-1.146,-0.957,-1.028,-1.129,-0.926,-0.706,-0.933,-0.845,2
-1.087,-0.655,-0.54,-0.483,-0.461,-0.68,-0.719,-0.566,-0.884,-0.637,-0.661,-0.956,-0.75,-0.591,-0.735,-0.661,2
-1.136,-0.796,-0.54,-0.541,-0.515,-0.947,-0.785,-0.736,-0.964,-0.789,-0.937,-1.04,-0.778,-0.639,-0.796,-0.591,2
-0.874,-0.71,-0.583,-0.561,-0.548,-0.722,-0.687,-0.768,-0.844,-0.766,-0.912,-0.953,-0.615,-0.627,-0.707,-0.739,2
-1.029,-0.745,-0.511,-0.518,-0.484,-0.827,-0.679,-0.645,-0.859,-0.698,-0.82,-1.043,-0.651,-0.547,-0.736,-0.6,2
-1.099,-0.915,-0.608,-0.607,-0.566,-0.904,-0.814,-0.791,-0.952,-0.819,-0.959,-1.077,-0.724,-0.573,-0.721,-0.671,2
-1.239,-0.906,-0.753,-0.704,-0.645,-0.93,-0.887,-0.79,-1.035,-0.876,-0.964,-1.049,-0.82,-0.632,-0.815,-0.726,2
-1.1,-0.618,-0.455,-0.468,-0.401,-0.673,-0.653,-0.614,-0.84,-0.676,-0.75,-0.965,-0.69,-0.539,-0.749,-0.643,2
-1.182,-0.874,-0.707,-0.685,-0.644,-0.901,-0.783,-0.699,-0.946,-0.76,-0.86,-1.047,-0.747,-0.54,-0.774,-0.747,2
-1.114,-0.784,-0.642,-0.596,-0.569,-0.884,-0.79,-0.714,-0.951,-0.773,-0.931,-1.044,-0.763,-0.609,-0.788,-0.726,2
-1.167,-0.803,-0.651,-0.607,-0.536,-0.817,-0.803,-0.714,-0.982,-0.774,-0.875,-1.086,-0.826,-0.72,-0.842,-0.752,2
-0.846,-0.672,-0.389,-0.382,-0.345,-0.68,-0.562,-0.598,-0.728,-0.602,-0.762,-0.818,-0.517,-0.503,-0.556,-0.492,2
-1.037,-0.894,-0.504,-0.575,-0.53,-0.969,-0.694,-0.646,-0.868,-0.687,-0.817,-1.009,-0.719,-0.627,-0.74,-0.703,2
-0.929,-0.776,-0.639,-0.671,-0.646,-0.879,-0.745,-0.71,-0.929,-0.773,-0.888,-0.888,-0.66,-0.588,-0.703,-0.61,2
-1.173,-0.795,-0.577,-0.589,-0.497,-0.782,-0.751,-0.645,-0.919,-0.694,-0.757,-0.98,-0.669,-0.484,-0.715,-0.591,2
-1.125,-0.768,-0.472,-0.534,-0.434,-0.856,-0.683,-0.612,-0.86,-0.639,-0.73,-0.903,-0.646,-0.434,-0.646,-0.499,2
-1.065,-0.911,-0.604,-0.645,-0.624,-0.97,-0.774,-0.761,-0.94,-0.807,-0.954,-1.011,-0.724,-0.659,-0.763,-0.764,2
-1.092,-0.615,-0.317,-0.366,-0.268,-0.828,-0.529,-0.458,-0.662,-0.346,-0.305,-0.716,-0.585,-0.369,-0.534,-0.613,3
-1.28,-0.565,-0.554,-0.522,-0.442,-0.73,-0.752,-0.536,-0.927,-0.608,-0.641,-1.014,-0.951,-0.761,-0.899,-0.808,3
-1.194,-0.582,-0.494,-0.467,-0.385,-0.751,-0.737,-0.561,-0.928,-0.642,-0.688,-0.896,-0.879,-0.724,-0.818,-0.769,3
-1.119,-0.499,-0.188,-0.275,-0.199,-0.727,-0.475,-0.519,-0.6,-0.339,-0.33,-0.803,-0.677,-0.482,-0.63,-0.604,3
-1.243,-0.54,-0.53,-0.491,-0.405,-0.737,-0.734,-0.534,-0.93,-0.597,-0.608,-0.861,-0.829,-0.582,-0.759,-0.642,3
-1.228,-0.555,-0.375,-0.389,-0.282,-0.712,-0.674,-0.535,-0.85,-0.55,-0.611,-0.931,-0.875,-0.681,-0.827,-0.672,3
-1.344,-0.753,-0.655,-0.606,-0.511,-0.866,-0.811,-0.655,-0.996,-0.68,-0.751,-0.981,-0.958,-0.7,-0.879,-0.906,3
-1.228,-0.694,-0.436,-0.51,-0.417,-0.852,-0.647,-0.603,-0.836,-0.582,-0.646,-0.882,-0.828,-0.603,-0.762,-0.777,3
-1.143,-0.475,-0.369,-0.372,-0.298,-0.647,-0.609,-0.491,-0.796,-0.512,-0.553,-0.753,-0.701,-0.475,-0.626,-0.547,3
-1.179,-0.461,-0.414,-0.37,-0.323,-0.669,-0.641,-0.564,-0.816,-0.509,-0.549,-0.861,-0.749,-0.556,-0.693,-0.674,3
-1.208,-0.473,-0.347,-0.379,-0.283,-0.603,-0.676,-0.552,-0.848,-0.571,-0.624,-0.921,-0.802,-0.577,-0.741,-0.404,3
-1.196,-0.601,-0.412,-0.448,-0.385,-0.784,-0.611,-0.604,-0.792,-0.525,-0.585,-0.85,-0.752,-0.584,-0.71,-0.779,3
-1.166,-0.516,-0.41,-0.386,-0.309,-0.686,-0.669,-0.521,-0.845,-0.561,-0.616,-0.964,-0.827,-0.682,-0.796,-0.661,3
-1.222,-0.436,-0.283,-0.241,-0.203,-0.607,-0.556,-0.51,-0.662,-0.332,-0.342,-0.884,-0.774,-0.572,-0.738,-0.681,3
-1.232,-0.547,-0.53,-0.491,-0.396,-0.68,-0.719,-0.555,-0.914,-0.587,-0.655,-0.868,-0.848,-0.602,-0.782,-0.689,3
-1.085,-0.454,-0.309,-0.341,-0.262,-0.663,-0.499,-0.402,-0.654,-0.307,-0.301,-0.727,-0.584,-0.371,-0.534,-0.592,3
-1.163,-0.674,-0.376,-0.501,-0.427,-0.952,-0.58,-0.623,-0.777,-0.575,-0.696,-0.735,-0.726,-0.49,-0.63,-0.655,3
-1.171,-0.507,-0.39,-0.41,-0.353,-0.738,-0.64,-0.557,-0.829,-0.518,-0.607,-0.88,-0.812,-0.643,-0.764,-0.667,3
-1.205,-0.519,-0.512,-0.445,-0.365,-0.646,-0.74,-0.556,-0.927,-0.628,-0.678,-0.938,-0.902,-0.739,-0.852,-0.677,3
-1.277,-0.625,-0.494,-0.488,-0.375,-0.747,-0.732,-0.599,-0.923,-0.659,-0.708,-0.988,-0.915,-0.706,-0.857,-0.673,3
-1.207,-0.542,-0.451,-0.443,-0.382,-0.73,-0.648,-0.608,-0.826,-0.561,-0.613,-0.881,-0.755,-0.56,-0.717,-0.681,3
-1.237,-0.601,-0.47,-0.478,-0.406,-0.801,-0.653,-0.625,-0.824,-0.548,-0.589,-0.91,-0.829,-0.649,-0.792,-0.819,3
-1.259,-0.622,-0.414,-0.414,-0.362,-0.818,-0.614,-0.565,-0.752,-0.45,-0.541,-1.01,-0.925,-0.755,-0.881,-0.817,3
-1.218,-0.731,-0.5,-0.524,-0.434,-0.895,-0.687,-0.601,-0.879,-0.621,-0.718,-0.893,-0.863,-0.673,-0.813,-0.766,3
-1.273,-0.601,-0.508,-0.505,-0.38,-0.668,-0.791,-0.587,-0.963,-0.679,-0.691,-0.939,-0.902,-0.691,-0.839,-0.691,3
-1.169,-0.468,-0.388,-0.355,-0.27,-0.674,-0.626,-0.548,-0.814,-0.536,-0.571,-0.841,-0.737,-0.574,-0.703,-0.643,3
-1.162,-0.589,-0.434,-0.47,-0.367,-0.771,-0.615,-0.536,-0.787,-0.518,-0.542,-0.782,-0.73,-0.502,-0.658,-0.757,3
-1.202,-0.468,-0.398,-0.395,-0.325,-0.666,-0.655,-0.537,-0.844,-0.544,-0.598,-0.885,-0.823,-0.631,-0.772,-0.546,3
-1.167,-0.575,-0.448,-0.453,-0.373,-0.781,-0.664,-0.559,-0.85,-0.565,-0.619,-0.882,-0.771,-0.559,-0.725,-0.665,3
-1.226,-0.584,-0.565,-0.522,-0.418,-0.711,-0.752,-0.565,-0.928,-0.639,-0.694,-0.996,-0.923,-0.768,-0.885,-0.765,3
-1.222,-0.621,-0.447,-0.493,-0.417,-0.836,-0.718,-0.626,-0.902,-0.625,-0.738,-0.944,-0.908,-0.711,-0.842,-0.654,3
-1.183,-0.56,-0.366,-0.38,-0.261,-0.694,-0.57,-0.501,-0.695,-0.372,-0.347,-0.861,-0.706,-0.465,-0.668,-0.743,3
-1.289,-0.692,-0.545,-0.558,-0.413,-0.73,-0.832,-0.666,-1.001,-0.735,-0.771,-0.967,-0.914,-0.701,-0.847,-0.665,3
-1.09,-0.544,-0.442,-0.458,-0.362,-0.736,-0.621,-0.539,-0.809,-0.557,-0.594,-0.81,-0.682,-0.529,-0.653,-0.738,3
-0.99,-0.557,-0.296,-0.364,-0.274,-0.723,-0.449,-0.426,-0.61,-0.329,-0.397,-0.642,-0.521,-0.33,-0.466,-0.619,3
-1.136,-0.513,-0.358,-0.378,-0.302,-0.794,-0.564,-0.485,-0.745,-0.389,-0.409,-0.812,-0.693,-0.521,-0.649,-0.734,3
-1.277,-0.589,-0.474,-0.453,-0.354,-0.747,-0.735,-0.594,-0.921,-0.637,-0.7,-0.982,-0.929,-0.72,-0.868,-0.6,3
-1.23,-0.726,-0.628,-0.628,-0.536,-0.875,-0.844,-0.687,-1.033,-0.805,-0.866,-0.973,-0.943,-0.794,-0.888,-0.833,3
-1.186,-0.592,-0.418,-0.414,-0.334,-0.74,-0.636,-0.472,-0.817,-0.507,-0.543,-0.888,-0.791,-0.578,-0.735,-0.7,3
-1.218,-0.505,-0.479,-0.434,-0.385,-0.715,-0.714,-0.552,-0.899,-0.557,-0.604,-0.837,-0.811,-0.579,-0.729,-0.691,3
-1.229,-0.576,-0.565,-0.526,-0.456,-0.739,-0.756,-0.606,-0.936,-0.657,-0.722,-0.981,-0.911,-0.763,-0.869,-0.75,3
-1.299,-0.582,-0.463,-0.491,-0.387,-0.671,-0.767,-0.599,-0.942,-0.638,-0.678,-0.967,-0.893,-0.692,-0.842,-0.535,3
-1.115,-0.588,-0.387,-0.419,-0.333,-0.743,-0.533,-0.524,-0.703,-0.452,-0.506,-0.782,-0.665,-0.465,-0.632,-0.759,3
-1.156,-0.561,-0.339,-0.413,-0.306,-0.79,-0.584,-0.546,-0.776,-0.537,-0.64,-0.812,-0.762,-0.544,-0.707,-0.591,3
-1.235,-0.527,-0.462,-0.392,-0.31,-0.652,-0.72,-0.528,-0.906,-0.592,-0.644,-0.957,-0.91,-0.761,-0.869,-0.717,3
-1.106,-0.46,-0.243,-0.291,-0.193,-0.616,-0.429,-0.434,-0.56,-0.243,-0.269,-0.762,-0.645,-0.485,-0.609,-0.64,3
-1.278,-0.606,-0.584,-0.532,-0.427,-0.766,-0.8,-0.613,-1.005,-0.676,-0.726,-0.991,-0.924,-0.723,-0.871,-0.743,3
-1.359,-0.737,-0.674,-0.648,-0.549,-0.872,-0.886,-0.672,-1.066,-0.777,-0.822,-1.058,-1.061,-0.861,-0.988,-0.88,3
-1.277,-0.56,-0.494,-0.475,-0.375,-0.74,-0.731,-0.553,-0.932,-0.589,-0.597,-0.937,-0.866,-0.638,-0.803,-0.69,3
-1.216,-0.578,-0.204,-0.303,-0.192,-0.703,-0.465,-0.535,-0.564,-0.295,-0.303,-0.805,-0.709,-0.471,-0.644,-0.654,3
-1.26,-1.086,-0.928,-0.906,-0.878,-1.113,-0.814,-0.82,-0.981,-0.814,-1.005,-1.061,-0.764,-0.588,-0.754,-0.97,4
-1.14,-0.994,-0.785,-0.798,-0.789,-1.08,-0.777,-0.824,-0.96,-0.819,-1.047,-1.12,-0.786,-0.725,-0.818,-0.943,4
-1.207,-1.058,-0.889,-0.874,-0.859,-1.089,-0.805,-0.83,-0.974,-0.821,-1.015,-1.075,-0.762,-0.647,-0.775,-1.015,4
-1.296,-1.102,-0.89,-0.869,-0.812,-1.077,-0.779,-0.686,-0.952,-0.703,-0.812,-1.035,-0.72,-0.493,-0.707,-0.962,4
-1.245,-1.15,-0.994,-0.995,-0.981,-1.177,-0.917,-0.902,-1.067,-0.938,-1.08,-1.174,-0.856,-0.753,-0.864,-1.147,4
-1.45,-1.218,-1.11,-1.072,-1.039,-1.258,-1.018,-0.97,-1.169,-1.008,-1.162,-1.254,-1.061,-0.919,-1.029,-1.18,4
-1.253,-1.151,-0.974,-0.975,-0.958,-1.168,-0.925,-0.913,-1.077,-0.94,-1.082,-1.147,-0.849,-0.742,-0.845,-1.064,4
-1.081,-0.941,-0.722,-0.71,-0.695,-0.967,-0.665,-0.705,-0.828,-0.67,-0.84,-1.017,-0.635,-0.57,-0.677,-0.94,4
-1.269,-1.056,-0.922,-0.917,-0.881,-1.12,-0.783,-0.822,-0.957,-0.812,-0.987,-1.096,-0.689,-0.48,-0.734,-0.977,4
-1.27,-1.09,-0.93,-0.901,-0.86,-1.08,-0.835,-0.827,-0.993,-0.858,-0.994,-1.139,-0.818,-0.687,-0.836,-1.023,4
-1.148,-1.05,-0.844,-0.826,-0.804,-1.055,-0.783,-0.828,-0.944,-0.824,-1.036,-1.144,-0.766,-0.723,-0.794,-1.044,4
-1.273,-1.069,-0.949,-0.92,-0.897,-1.146,-0.9,-0.939,-1.065,-0.936,-1.105,-1.161,-0.828,-0.726,-0.833,-1.036,4
-1.029,-0.977,-0.719,-0.739,-0.732,-0.988,-0.707,-0.789,-0.86,-0.765,-0.953,-1.023,-0.634,-0.546,-0.652,-0.977,4
-1.24,-1.14,-0.98,-0.967,-0.945,-1.136,-0.822,-0.854,-0.989,-0.85,-1.038,-1.111,-0.789,-0.669,-0.79,-1.075,4
-1.022,-0.996,-0.653,-0.683,-0.661,-0.975,-0.681,-0.771,-0.844,-0.742,-0.937,-0.942,-0.602,-0.54,-0.609,-0.812,4
-1.191,-0.995,-0.795,-0.786,-0.754,-1.006,-0.783,-0.823,-0.949,-0.825,-1.01,-1.098,-0.75,-0.667,-0.764,-0.903,4
-1.147,-1.025,-0.854,-0.854,-0.846,-1.088,-0.811,-0.868,-0.981,-0.856,-1.075,-1.078,-0.758,-0.67,-0.755,-0.913,4
-1.334,-1.113,-0.945,-0.933,-0.897,-1.145,-0.881,-0.85,-1.036,-0.867,-1.017,-1.178,-0.901,-0.74,-0.865,-1.045,4
-1.379,-1.114,-0.974,-0.935,-0.898,-1.168,-1.008,-0.924,-1.157,-0.972,-1.102,-1.235,-0.975,-0.831,-0.951,-1.065,4
-1.077,-0.936,-0.691,-0.698,-0.676,-0.974,-0.719,-0.705,-0.883,-0.725,-0.87,-1.003,-0.746,-0.679,-0.751,-0.937,4
-1.302,-1.118,-0.95,-0.93,-0.895,-1.133,-0.862,-0.83,-1.027,-0.836,-1.004,-1.111,-0.801,-0.615,-0.789,-0.993,4
-1.222,-1.033,-0.853,-0.848,-0.811,-1.067,-0.836,-0.848,-0.998,-0.844,-1.02,-1.126,-0.795,-0.71,-0.797,-0.98,4
-1.235,-1.064,-0.901,-0.888,-0.868,-1.112,-0.803,-0.823,-0.976,-0.806,-1.012,-1.144,-0.756,-0.624,-0.781,-1.056,4
-1.16,-0.953,-0.743,-0.72,-0.663,-0.953,-0.808,-0.816,-0.955,-0.83,-0.998,-1.101,-0.766,-0.671,-0.769,-0.813,4
-1.133,-1.072,-0.854,-0.856,-0.849,-1.077,-0.812,-0.876,-0.967,-0.864,-1.051,-1.098,-0.717,-0.661,-0.759,-0.999,4
-1.176,-1.057,-0.854,-0.844,-0.815,-1.048,-0.807,-0.811,-0.968,-0.806,-0.969,-1.076,-0.762,-0.703,-0.775,-1.008,4
-1.257,-1.119,-0.912,-0.915,-0.879,-1.131,-0.834,-0.893,-1.001,-0.889,-1.081,-1.127,-0.804,-0.675,-0.814,-1.028,4
-1.291,-1.093,-0.946,-0.917,-0.893,-1.133,-0.842,-0.849,-1.011,-0.856,-1.019,-1.083,-0.772,-0.583,-0.767,-0.942,4
-1.125,-1.019,-0.784,-0.788,-0.784,-1.011,-0.797,-0.879,-0.952,-0.849,-1.05,-1.125,-0.754,-0.706,-0.791,-1.029,4
-1.4,-1.195,-1.011,-0.979,-0.92,-1.169,-0.893,-0.857,-1.051,-0.859,-1,-1.181,-0.877,-0.623,-0.847,-1.103,4
-1.146,-0.998,-0.768,-0.784,-0.782,-1.098,-0.763,-0.83,-0.939,-0.805,-1.041,-1.156,-0.782,-0.731,-0.814,-0.917,4
-1.196,-1.092,-0.917,-0.913,-0.906,-1.148,-0.878,-0.922,-1.043,-0.925,-1.127,-1.173,-0.85,-0.823,-0.881,-1.111,4
-1.205,-1.065,-0.87,-0.866,-0.853,-1.105,-0.868,-0.951,-1.024,-0.93,-1.146,-1.185,-0.804,-0.752,-0.837,-0.969,4
-1.311,-1.113,-0.898,-0.882,-0.839,-1.123,-0.932,-0.897,-1.089,-0.936,-1.067,-1.177,-0.905,-0.781,-0.911,-1.039,4
-1.302,-1.118,-0.99,-0.957,-0.933,-1.145,-0.891,-0.896,-1.056,-0.911,-1.096,-1.187,-0.838,-0.683,-0.852,-1.052,4
-1.009,-0.911,-0.66,-0.674,-0.681,-0.998,-0.652,-0.751,-0.823,-0.72,-0.969,-0.986,-0.581,-0.535,-0.634,-0.752,4
-1.076,-1.024,-0.753,-0.78,-0.777,-1.036,-0.803,-0.891,-0.948,-0.862,-1.098,-1.055,-0.683,-0.672,-0.704,-0.966,4
-1.332,-1.076,-0.916,-0.873,-0.826,-1.117,-0.954,-0.833,-1.1,-0.894,-1.005,-1.17,-0.906,-0.73,-0.87,-0.972,4
-1.154,-0.987,-0.833,-0.816,-0.802,-1.037,-0.74,-0.719,-0.909,-0.728,-0.905,-1.046,-0.66,-0.536,-0.679,-0.945,4
-1.138,-0.926,-0.705,-0.705,-0.695,-1.028,-0.769,-0.74,-0.934,-0.771,-0.922,-1.111,-0.769,-0.696,-0.787,-0.909,4
-1.26,-1.135,-0.935,-0.925,-0.922,-1.178,-0.868,-0.931,-1.03,-0.914,-1.115,-1.159,-0.812,-0.697,-0.813,-1.013,4
-1.345,-1.158,-0.955,-0.946,-0.903,-1.188,-0.888,-0.883,-1.063,-0.886,-1.041,-1.157,-0.901,-0.772,-0.884,-1.046,4
-1.124,-1.031,-0.74,-0.752,-0.728,-1.04,-0.713,-0.779,-0.882,-0.734,-0.873,-1.082,-0.637,-0.508,-0.661,-0.876,4
-1.185,-1.036,-0.805,-0.79,-0.742,-0.996,-0.783,-0.836,-0.945,-0.83,-1.024,-1.097,-0.759,-0.66,-0.757,-0.902,4
-1.251,-1.116,-0.908,-0.911,-0.873,-1.119,-0.802,-0.802,-0.957,-0.802,-0.951,-1.152,-0.774,-0.589,-0.777,-1.108,4
-1.206,-1.082,-0.874,-0.896,-0.876,-1.155,-0.839,-0.86,-1.026,-0.882,-1.076,-1.117,-0.809,-0.739,-0.816,-1.026,4
-1.256,-1.133,-0.954,-0.946,-0.931,-1.155,-0.887,-0.917,-1.044,-0.917,-1.101,-1.187,-0.859,-0.773,-0.861,-1.029,4
-1.3,-1.174,-1.002,-0.973,-0.951,-1.151,-0.866,-0.857,-1.024,-0.871,-1.04,-1.128,-0.856,-0.693,-0.834,-1.124,4
-1.238,-1.106,-0.982,-0.965,-0.96,-1.161,-0.924,-0.948,-1.075,-0.958,-1.125,-1.13,-0.799,-0.716,-0.806,-1.021,4
-1.264,-1.134,-1.012,-0.996,-0.978,-1.166,-0.846,-0.905,-1.013,-0.886,-1.089,-1.175,-0.825,-0.7,-0.837,-1.154,4
-1.076,-0.73,-0.578,-0.616,-0.453,-0.66,-0.715,-0.527,-0.88,-0.644,-0.579,-0.896,-0.638,-0.411,-0.695,-0.765,9
-1.035,-0.575,-0.543,-0.518,-0.456,-0.694,-0.602,-0.432,-0.786,-0.49,-0.508,-0.771,-0.536,-0.339,-0.58,-0.717,9
-1.258,-0.887,-0.711,-0.712,-0.561,-0.83,-0.778,-0.588,-0.938,-0.694,-0.668,-0.92,-0.75,-0.482,-0.746,-0.847,9
-0.907,-0.575,-0.426,-0.419,-0.299,-0.499,-0.585,-0.515,-0.749,-0.563,-0.553,-0.904,-0.496,-0.382,-0.606,-0.75,9
-1.029,-0.75,-0.466,-0.558,-0.411,-0.72,-0.609,-0.567,-0.781,-0.607,-0.665,-0.854,-0.614,-0.475,-0.667,-0.815,9
-1.187,-0.684,-0.525,-0.554,-0.365,-0.624,-0.704,-0.568,-0.865,-0.641,-0.639,-0.923,-0.666,-0.405,-0.716,-0.66,9
-0.901,-0.551,-0.447,-0.441,-0.354,-0.587,-0.498,-0.275,-0.659,-0.443,-0.451,-0.66,-0.539,-0.279,-0.514,-0.585,9
-0.947,-0.796,-0.533,-0.617,-0.472,-0.753,-0.666,-0.657,-0.863,-0.704,-0.759,-0.844,-0.611,-0.449,-0.676,-0.836,9
-0.851,-0.596,-0.423,-0.481,-0.368,-0.602,-0.561,-0.496,-0.733,-0.535,-0.564,-0.683,-0.427,-0.279,-0.442,-0.594,9
-1.087,-0.811,-0.536,-0.579,-0.423,-0.72,-0.683,-0.512,-0.845,-0.602,-0.596,-0.85,-0.65,-0.458,-0.686,-0.911,9
-1.213,-0.824,-0.64,-0.653,-0.476,-0.699,-0.784,-0.664,-0.934,-0.761,-0.755,-0.974,-0.755,-0.497,-0.78,-0.769,9
-0.925,-0.56,-0.407,-0.403,-0.24,-0.497,-0.526,-0.398,-0.678,-0.461,-0.463,-0.747,-0.43,-0.21,-0.475,-0.568,9
-1.117,-0.641,-0.548,-0.524,-0.397,-0.652,-0.642,-0.459,-0.814,-0.531,-0.53,-0.831,-0.638,-0.389,-0.65,-0.731,9
-0.722,-0.562,-0.212,-0.39,-0.248,-0.558,-0.477,-0.469,-0.637,-0.428,-0.434,-0.72,-0.344,-0.303,-0.423,-0.525,9
