@relation texture

@attribute A2 numeric
@attribute A3 numeric
@attribute A5 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A27 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A35 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.928,-0.974,-0.709,-0.786,-0.727,-0.928,-0.725,-0.891,-1.059,-0.937,-1.279,-0.853,-0.631,2
-0.754,-0.854,-0.525,-0.614,-0.557,-0.767,-0.709,-0.852,-1.095,-0.951,-1.218,-0.842,-0.642,2
-0.727,-0.699,-0.465,-0.544,-0.505,-0.803,-0.603,-0.725,-0.978,-0.894,-1.193,-0.753,-0.489,2
-0.784,-0.849,-0.566,-0.634,-0.571,-0.764,-0.721,-0.905,-0.991,-0.806,-1.108,-0.72,-0.523,2
-0.553,-0.563,-0.325,-0.439,-0.373,-0.679,-0.581,-0.667,-0.914,-0.751,-0.991,-0.578,-0.445,2
-0.551,-0.537,-0.298,-0.31,-0.256,-0.676,-0.425,-0.493,-0.933,-0.772,-1.01,-0.6,-0.41,2
-0.781,-0.869,-0.57,-0.622,-0.572,-0.781,-0.769,-0.958,-0.989,-0.829,-1.097,-0.698,-0.501,2
-0.982,-0.953,-0.684,-0.772,-0.693,-0.956,-0.744,-0.88,-1.042,-0.978,-1.357,-0.9,-0.64,2
-0.676,-0.764,-0.574,-0.578,-0.554,-0.694,-0.725,-0.889,-0.86,-0.684,-0.889,-0.631,-0.482,2
-0.775,-0.888,-0.575,-0.654,-0.593,-0.808,-0.748,-0.902,-1.121,-0.996,-1.239,-0.849,-0.661,2
-0.79,-0.694,-0.474,-0.558,-0.49,-0.936,-0.75,-0.921,-1.041,-1.004,-1.247,-0.789,-0.512,2
-0.767,-0.803,-0.528,-0.607,-0.536,-0.832,-0.714,-0.875,-1.086,-0.936,-1.167,-0.782,-0.609,2
-0.955,-0.936,-0.625,-0.736,-0.624,-0.963,-0.766,-0.915,-1.068,-1.047,-1.359,-0.895,-0.62,2
-0.799,-0.905,-0.628,-0.669,-0.635,-0.861,-0.751,-0.937,-0.951,-0.871,-1.141,-0.749,-0.6,2
-0.871,-0.823,-0.614,-0.713,-0.663,-0.861,-0.64,-0.758,-0.943,-0.898,-1.246,-0.873,-0.621,2
-0.601,-0.53,-0.294,-0.393,-0.292,-0.626,-0.49,-0.617,-0.787,-0.759,-1.015,-0.559,-0.268,2
-0.659,-0.703,-0.389,-0.501,-0.389,-0.754,-0.559,-0.59,-0.929,-0.912,-1.231,-0.735,-0.455,2
-0.743,-0.784,-0.526,-0.596,-0.569,-0.825,-0.714,-0.931,-1.044,-0.875,-1.114,-0.707,-0.549,2
-0.834,-0.94,-0.617,-0.707,-0.657,-0.866,-0.743,-0.926,-1.043,-0.911,-1.198,-0.764,-0.577,2
-0.646,-0.754,-0.398,-0.501,-0.421,-0.741,-0.609,-0.756,-0.903,-0.819,-1.135,-0.675,-0.43,2
-0.722,-0.81,-0.478,-0.577,-0.504,-0.771,-0.62,-0.723,-0.899,-0.836,-1.192,-0.71,-0.499,2
-1.029,-1.013,-0.762,-0.851,-0.775,-1.083,-0.829,-1.01,-1.094,-1.071,-1.41,-0.919,-0.663,2
-0.539,-0.794,-0.438,-0.492,-0.46,-0.665,-0.721,-0.838,-0.913,-0.746,-0.984,-0.623,-0.481,2
-0.622,-0.686,-0.312,-0.457,-0.392,-0.689,-0.572,-0.577,-0.886,-0.802,-1.186,-0.619,-0.439,2
-0.481,-0.574,-0.298,-0.387,-0.32,-0.539,-0.461,-0.503,-0.802,-0.61,-0.867,-0.505,-0.379,2
-0.558,-0.545,-0.248,-0.339,-0.246,-0.765,-0.598,-0.705,-0.874,-0.801,-1.153,-0.572,-0.309,2
-0.642,-0.601,-0.295,-0.396,-0.318,-0.664,-0.447,-0.438,-0.87,-0.876,-1.214,-0.742,-0.482,2
-0.597,-0.656,-0.282,-0.441,-0.358,-0.662,-0.571,-0.54,-0.919,-0.795,-1.182,-0.619,-0.412,2
-0.577,-0.767,-0.401,-0.494,-0.415,-0.656,-0.597,-0.658,-0.866,-0.69,-1.032,-0.547,-0.396,2
-0.703,-0.911,-0.587,-0.645,-0.624,-0.803,-0.761,-0.954,-1.011,-0.825,-1.065,-0.676,-0.572,2
-0.816,-0.868,-0.597,-0.668,-0.615,-0.796,-0.649,-0.776,-0.986,-0.866,-1.201,-0.777,-0.572,2
-0.8,-0.838,-0.531,-0.615,-0.554,-0.865,-0.689,-0.844,-0.903,-0.861,-1.235,-0.724,-0.521,2
-0.637,-0.712,-0.411,-0.49,-0.442,-0.704,-0.571,-0.75,-0.862,-0.718,-1.048,-0.642,-0.444,2
-0.759,-0.788,-0.489,-0.568,-0.487,-0.818,-0.671,-0.786,-0.987,-0.818,-1.201,-0.658,-0.449,2
-0.501,-0.653,-0.326,-0.357,-0.291,-0.56,-0.466,-0.589,-0.776,-0.557,-0.891,-0.452,-0.335,2
-0.654,-0.796,-0.423,-0.497,-0.425,-0.74,-0.6,-0.71,-0.864,-0.756,-1.151,-0.611,-0.431,2
-0.669,-0.577,-0.303,-0.402,-0.341,-0.692,-0.482,-0.499,-0.895,-0.856,-1.161,-0.752,-0.496,2
-0.857,-0.874,-0.587,-0.68,-0.609,-0.859,-0.607,-0.746,-0.962,-0.9,-1.246,-0.822,-0.595,2
-0.716,-0.738,-0.416,-0.548,-0.432,-0.811,-0.598,-0.664,-0.944,-0.946,-1.281,-0.779,-0.485,2
-0.958,-1.023,-0.739,-0.791,-0.743,-1.039,-0.88,-1.055,-1.129,-1.046,-1.31,-0.892,-0.654,2
-0.606,-0.819,-0.606,-0.618,-0.587,-0.651,-0.733,-0.88,-0.886,-0.659,-0.805,-0.588,-0.449,2
-0.558,-0.598,-0.363,-0.378,-0.342,-0.611,-0.432,-0.514,-0.897,-0.742,-0.966,-0.638,-0.537,2
-0.744,-0.863,-0.544,-0.583,-0.538,-0.807,-0.716,-0.876,-1.006,-0.833,-1.126,-0.713,-0.511,2
-0.753,-0.847,-0.623,-0.663,-0.626,-0.737,-0.65,-0.852,-0.867,-0.726,-1.035,-0.676,-0.516,2
-0.785,-0.778,-0.494,-0.603,-0.552,-0.813,-0.673,-0.794,-0.961,-0.835,-1.229,-0.75,-0.523,2
-0.626,-0.81,-0.43,-0.505,-0.44,-0.698,-0.554,-0.633,-0.821,-0.737,-1.124,-0.62,-0.42,2
-0.775,-0.838,-0.541,-0.606,-0.514,-0.864,-0.662,-0.786,-0.902,-0.855,-1.221,-0.689,-0.411,2
-0.682,-0.776,-0.607,-0.671,-0.646,-0.715,-0.71,-0.888,-0.888,-0.763,-0.929,-0.665,-0.46,2
-0.667,-0.689,-0.347,-0.496,-0.407,-0.764,-0.574,-0.606,-0.968,-0.896,-1.273,-0.747,-0.497,2
-0.862,-0.9,-0.645,-0.705,-0.645,-0.913,-0.663,-0.812,-0.985,-0.911,-1.22,-0.801,-0.567,2
-0.717,-0.833,-0.553,-0.617,-0.609,-0.741,-0.754,-0.943,-1.007,-0.859,-1.055,-0.776,-0.663,2
-0.697,-0.846,-0.497,-0.549,-0.508,-0.824,-0.727,-0.917,-1.013,-0.806,-1.074,-0.607,-0.455,2
-0.617,-0.781,-0.586,-0.611,-0.587,-0.654,-0.692,-0.84,-0.832,-0.664,-0.826,-0.585,-0.409,2
-0.728,-0.841,-0.564,-0.598,-0.564,-0.79,-0.68,-0.867,-0.924,-0.784,-1.045,-0.669,-0.475,2
-0.732,-0.867,-0.625,-0.659,-0.633,-0.749,-0.652,-0.871,-0.906,-0.749,-1.007,-0.673,-0.561,2
-0.732,-0.619,-0.337,-0.478,-0.362,-0.849,-0.577,-0.704,-0.976,-1,-1.316,-0.79,-0.483,2
-0.676,-0.687,-0.396,-0.478,-0.397,-0.786,-0.67,-0.79,-0.884,-0.837,-1.183,-0.667,-0.416,2
-0.535,-0.618,-0.372,-0.442,-0.395,-0.672,-0.577,-0.743,-0.987,-0.743,-0.968,-0.586,-0.394,2
-0.852,-0.916,-0.645,-0.691,-0.621,-0.898,-0.654,-0.797,-1.005,-0.905,-1.213,-0.794,-0.54,2
-0.874,-0.938,-0.685,-0.744,-0.708,-0.955,-0.862,-1.06,-1.045,-0.99,-1.235,-0.831,-0.658,2
-0.853,-0.879,-0.602,-0.685,-0.615,-0.834,-0.622,-0.738,-0.937,-0.891,-1.224,-0.818,-0.588,2
-0.706,-0.798,-0.445,-0.569,-0.462,-0.792,-0.628,-0.805,-0.882,-0.837,-1.16,-0.642,-0.396,2
-0.883,-0.883,-0.6,-0.685,-0.611,-0.89,-0.648,-0.801,-1.002,-0.955,-1.28,-0.858,-0.625,2
-0.673,-0.892,-0.596,-0.615,-0.577,-0.682,-0.627,-0.806,-0.775,-0.714,-0.978,-0.637,-0.54,2
-0.582,-0.742,-0.357,-0.442,-0.324,-0.623,-0.473,-0.515,-0.938,-0.762,-1.052,-0.655,-0.484,2
-0.852,-0.975,-0.633,-0.703,-0.629,-0.942,-0.82,-0.975,-1.087,-1.047,-1.273,-0.87,-0.622,2
-0.782,-0.894,-0.577,-0.636,-0.603,-0.854,-0.749,-0.973,-1.076,-0.919,-1.184,-0.798,-0.611,2
-0.727,-0.704,-0.478,-0.544,-0.488,-0.778,-0.588,-0.696,-0.947,-0.862,-1.158,-0.788,-0.519,2
-0.61,-0.649,-0.324,-0.451,-0.361,-0.673,-0.471,-0.526,-0.958,-0.807,-1.076,-0.678,-0.455,2
-0.737,-0.843,-0.525,-0.599,-0.512,-0.802,-0.635,-0.745,-0.937,-0.893,-1.213,-0.765,-0.535,2
-0.913,-0.923,-0.665,-0.732,-0.676,-0.994,-0.839,-1.015,-1.074,-1.01,-1.265,-0.846,-0.604,2
-0.649,-0.753,-0.43,-0.498,-0.443,-0.726,-0.606,-0.76,-0.808,-0.743,-1.082,-0.605,-0.414,2
-0.785,-0.711,-0.456,-0.551,-0.467,-0.818,-0.598,-0.714,-0.969,-0.903,-1.239,-0.812,-0.534,2
-0.653,-0.757,-0.436,-0.503,-0.467,-0.732,-0.582,-0.663,-0.98,-0.859,-1.122,-0.725,-0.554,2
-0.738,-0.834,-0.528,-0.603,-0.51,-0.819,-0.65,-0.737,-1.062,-0.868,-1.171,-0.763,-0.534,2
-0.847,-0.914,-0.596,-0.688,-0.635,-0.876,-0.757,-0.943,-1.065,-0.934,-1.215,-0.786,-0.573,2
-0.859,-0.901,-0.637,-0.699,-0.654,-0.824,-0.642,-0.823,-0.926,-0.877,-1.163,-0.801,-0.599,2
-1.057,-1.018,-0.78,-0.868,-0.795,-1.08,-0.852,-1.032,-1.087,-1.077,-1.414,-0.953,-0.662,2
-0.74,-0.705,-0.472,-0.582,-0.498,-0.821,-0.708,-0.851,-1.02,-0.936,-1.191,-0.785,-0.513,2
-0.649,-0.629,-0.367,-0.478,-0.395,-0.718,-0.533,-0.673,-0.853,-0.829,-1.107,-0.692,-0.371,2
-0.55,-0.66,-0.358,-0.438,-0.393,-0.668,-0.599,-0.728,-0.852,-0.698,-1.015,-0.595,-0.469,2
-0.908,-0.877,-0.718,-0.782,-0.755,-0.963,-0.836,-1.022,-1.074,-0.997,-1.226,-0.909,-0.653,2
-0.657,-0.778,-0.437,-0.507,-0.472,-0.72,-0.573,-0.655,-1.008,-0.88,-1.128,-0.725,-0.563,2
-0.505,-0.454,-0.274,-0.378,-0.317,-0.567,-0.369,-0.505,-0.891,-0.623,-0.834,-0.566,-0.398,2
-0.504,-0.726,-0.397,-0.455,-0.458,-0.618,-0.665,-0.796,-0.899,-0.699,-0.919,-0.58,-0.451,2
-1.01,-0.987,-0.748,-0.838,-0.766,-0.994,-0.767,-0.893,-1.021,-1.034,-1.375,-0.974,-0.731,2
-0.772,-0.934,-0.606,-0.671,-0.631,-0.804,-0.735,-0.9,-0.947,-0.83,-1.114,-0.684,-0.545,2
-0.888,-0.93,-0.665,-0.743,-0.69,-0.891,-0.747,-0.914,-1.084,-0.941,-1.244,-0.871,-0.708,2
-0.909,-0.957,-0.701,-0.772,-0.714,-0.924,-0.766,-0.949,-1.094,-0.939,-1.24,-0.85,-0.671,2
-0.895,-0.929,-0.615,-0.699,-0.607,-0.906,-0.743,-0.879,-1.072,-0.943,-1.295,-0.832,-0.589,2
-0.773,-0.822,-0.624,-0.665,-0.649,-0.809,-0.805,-1.007,-1.015,-0.836,-1.086,-0.749,-0.548,2
-0.744,-0.692,-0.414,-0.541,-0.454,-0.829,-0.604,-0.747,-0.965,-0.937,-1.222,-0.823,-0.545,2
-0.819,-0.875,-0.664,-0.688,-0.647,-0.837,-0.699,-0.868,-0.949,-0.853,-1.081,-0.782,-0.573,2
-0.559,-0.768,-0.376,-0.444,-0.346,-0.701,-0.583,-0.622,-0.852,-0.692,-1.118,-0.51,-0.324,2
-0.705,-0.833,-0.501,-0.58,-0.545,-0.765,-0.69,-0.836,-0.978,-0.825,-1.097,-0.685,-0.543,2
-0.79,-0.817,-0.525,-0.613,-0.53,-0.882,-0.671,-0.816,-0.915,-0.858,-1.241,-0.73,-0.432,2
-0.58,-0.562,-0.355,-0.382,-0.345,-0.645,-0.412,-0.506,-0.917,-0.77,-0.996,-0.659,-0.519,2
-0.694,-0.784,-0.51,-0.585,-0.544,-0.737,-0.731,-0.914,-0.892,-0.784,-1.055,-0.657,-0.528,2
-0.725,-0.752,-0.489,-0.562,-0.471,-0.811,-0.66,-0.784,-1.037,-0.885,-1.141,-0.74,-0.506,2
-0.802,-0.868,-0.596,-0.658,-0.617,-0.789,-0.763,-0.959,-1.006,-0.781,-1.098,-0.732,-0.543,2
-0.818,-0.809,-0.523,-0.622,-0.557,-0.873,-0.677,-0.846,-0.906,-0.852,-1.238,-0.754,-0.512,2
-0.813,-0.86,-0.548,-0.628,-0.538,-0.841,-0.704,-0.84,-1.005,-0.867,-1.212,-0.741,-0.501,2
-0.725,-0.838,-0.55,-0.622,-0.585,-0.792,-0.704,-0.895,-1.001,-0.82,-1.089,-0.701,-0.525,2
-0.706,-0.76,-0.49,-0.572,-0.53,-0.749,-0.75,-0.948,-0.899,-0.822,-1.105,-0.677,-0.491,2
-0.572,-0.65,-0.346,-0.436,-0.344,-0.642,-0.423,-0.505,-0.956,-0.765,-1.012,-0.661,-0.448,2
-0.924,-0.956,-0.73,-0.812,-0.762,-0.9,-0.723,-0.882,-0.968,-0.923,-1.267,-0.899,-0.674,2
-0.603,-0.771,-0.422,-0.524,-0.473,-0.693,-0.643,-0.763,-0.908,-0.758,-1.075,-0.613,-0.472,2
-0.606,-0.78,-0.454,-0.527,-0.508,-0.719,-0.632,-0.807,-1.016,-0.75,-1.002,-0.602,-0.46,2
-0.672,-0.664,-0.374,-0.47,-0.412,-0.704,-0.583,-0.663,-0.941,-0.821,-1.135,-0.734,-0.557,2
-0.889,-0.857,-0.565,-0.665,-0.569,-0.928,-0.641,-0.78,-0.998,-0.914,-1.282,-0.791,-0.527,2
-0.858,-0.896,-0.617,-0.691,-0.628,-0.869,-0.748,-0.913,-1.012,-0.939,-1.219,-0.83,-0.648,2
-0.643,-0.751,-0.462,-0.522,-0.506,-0.706,-0.607,-0.741,-0.989,-0.723,-1.05,-0.653,-0.519,2
-0.663,-0.797,-0.438,-0.544,-0.463,-0.735,-0.625,-0.767,-0.894,-0.809,-1.12,-0.612,-0.437,2
-0.597,-0.756,-0.415,-0.489,-0.433,-0.655,-0.565,-0.658,-0.825,-0.659,-1.02,-0.54,-0.347,2
-0.77,-0.835,-0.542,-0.609,-0.541,-0.76,-0.733,-0.917,-0.98,-0.799,-1.101,-0.71,-0.502,2
-0.649,-0.675,-0.414,-0.528,-0.413,-0.715,-0.472,-0.529,-0.875,-0.829,-1.048,-0.749,-0.568,2
-0.923,-0.861,-0.647,-0.749,-0.707,-0.874,-0.669,-0.802,-0.978,-0.923,-1.281,-0.88,-0.657,2
-0.46,-0.55,-0.246,-0.321,-0.234,-0.529,-0.485,-0.514,-0.879,-0.688,-0.883,-0.518,-0.471,2
-0.672,-0.817,-0.537,-0.589,-0.573,-0.809,-0.815,-1.001,-1.03,-0.834,-1.066,-0.611,-0.423,2
-0.715,-0.8,-0.507,-0.575,-0.508,-0.822,-0.704,-0.864,-1.03,-0.832,-1.175,-0.657,-0.457,2
-0.919,-0.918,-0.615,-0.706,-0.61,-0.933,-0.732,-0.876,-1.059,-0.961,-1.311,-0.855,-0.577,2
-0.881,-0.866,-0.623,-0.689,-0.634,-0.961,-0.792,-0.976,-1.031,-0.985,-1.229,-0.837,-0.606,2
-0.633,-0.604,-0.332,-0.445,-0.38,-0.733,-0.631,-0.747,-1.036,-0.881,-1.165,-0.718,-0.529,2
-0.672,-0.633,-0.33,-0.472,-0.376,-0.777,-0.635,-0.644,-1.021,-0.944,-1.282,-0.751,-0.495,2
-1.006,-0.987,-0.735,-0.826,-0.757,-1.067,-0.841,-1.028,-1.129,-1.049,-1.373,-0.935,-0.687,2
-0.894,-0.902,-0.663,-0.751,-0.712,-0.938,-0.788,-0.981,-1.065,-1.018,-1.293,-0.911,-0.648,2
-0.565,-0.778,-0.466,-0.49,-0.446,-0.605,-0.599,-0.773,-0.819,-0.697,-0.863,-0.559,-0.541,2
-1.023,-0.983,-0.74,-0.824,-0.751,-1.031,-0.808,-0.986,-1.054,-1.033,-1.366,-0.932,-0.66,2
-0.689,-0.761,-0.44,-0.511,-0.42,-0.746,-0.579,-0.676,-0.895,-0.851,-1.148,-0.699,-0.476,2
-0.609,-0.567,-0.295,-0.393,-0.293,-0.662,-0.417,-0.375,-0.867,-0.857,-1.175,-0.777,-0.488,2
-0.622,-0.74,-0.393,-0.486,-0.423,-0.728,-0.554,-0.681,-0.882,-0.755,-1.12,-0.612,-0.431,2
-0.88,-0.824,-0.561,-0.676,-0.599,-0.951,-0.73,-0.886,-0.954,-0.918,-1.295,-0.807,-0.531,2
-0.817,-0.905,-0.63,-0.685,-0.635,-0.826,-0.689,-0.858,-0.976,-0.887,-1.155,-0.78,-0.597,2
-0.845,-0.927,-0.626,-0.694,-0.634,-0.862,-0.809,-0.965,-1.16,-1.054,-1.287,-0.919,-0.707,2
-0.574,-0.767,-0.392,-0.459,-0.385,-0.661,-0.579,-0.662,-0.801,-0.644,-1.05,-0.522,-0.293,2
-0.841,-0.902,-0.627,-0.682,-0.636,-0.872,-0.748,-0.937,-0.986,-0.893,-1.173,-0.767,-0.565,2
-0.679,-0.787,-0.486,-0.559,-0.47,-0.757,-0.611,-0.696,-1.02,-0.787,-1.133,-0.689,-0.508,2
-0.506,-0.492,-0.223,-0.295,-0.187,-0.532,-0.449,-0.551,-0.791,-0.645,-0.901,-0.506,-0.281,2
-0.682,-0.82,-0.476,-0.537,-0.498,-0.762,-0.601,-0.706,-1.036,-0.894,-1.151,-0.746,-0.552,2
-0.64,-0.685,-0.364,-0.454,-0.371,-0.783,-0.668,-0.785,-0.913,-0.814,-1.168,-0.627,-0.399,2
-0.427,-0.529,-0.274,-0.309,-0.251,-0.507,-0.425,-0.442,-0.807,-0.657,-0.843,-0.517,-0.445,2
-0.618,-0.664,-0.4,-0.444,-0.406,-0.646,-0.557,-0.601,-0.958,-0.787,-1.07,-0.685,-0.521,2
-0.736,-0.902,-0.564,-0.635,-0.588,-0.809,-0.716,-0.868,-1.02,-0.828,-1.113,-0.675,-0.557,2
-0.665,-0.78,-0.436,-0.517,-0.428,-0.746,-0.556,-0.688,-0.943,-0.85,-1.104,-0.674,-0.5,2
-0.461,-0.651,-0.251,-0.352,-0.275,-0.581,-0.453,-0.523,-0.815,-0.645,-0.98,-0.48,-0.353,2
-0.887,-0.901,-0.668,-0.735,-0.684,-0.925,-0.771,-0.95,-1.068,-0.997,-1.22,-0.893,-0.642,2
-0.244,-0.531,-0.161,-0.161,-0.106,-0.325,-0.375,-0.553,-0.601,-0.393,-0.532,-0.248,-0.318,2
-0.765,-0.79,-0.589,-0.638,-0.625,-0.812,-0.811,-0.994,-1.007,-0.866,-1.106,-0.758,-0.544,2
-0.844,-0.93,-0.664,-0.704,-0.657,-0.922,-0.881,-1.058,-1.047,-0.969,-1.195,-0.821,-0.599,2
-0.7,-0.73,-0.446,-0.534,-0.448,-0.837,-0.655,-0.76,-0.935,-0.867,-1.185,-0.722,-0.472,2
-0.813,-0.767,-0.487,-0.597,-0.512,-0.847,-0.661,-0.799,-0.929,-0.847,-1.235,-0.751,-0.518,2
-0.808,-0.799,-0.461,-0.575,-0.493,-0.845,-0.671,-0.79,-1.029,-0.991,-1.293,-0.857,-0.561,2
-0.573,-0.675,-0.268,-0.419,-0.32,-0.616,-0.534,-0.478,-0.817,-0.715,-1.151,-0.576,-0.404,2
-0.655,-0.812,-0.514,-0.562,-0.556,-0.733,-0.717,-0.925,-0.931,-0.752,-1.021,-0.618,-0.457,2
-0.616,-0.785,-0.41,-0.536,-0.486,-0.739,-0.64,-0.755,-0.983,-0.806,-1.119,-0.635,-0.475,2
-0.732,-0.811,-0.501,-0.584,-0.534,-0.77,-0.619,-0.783,-0.814,-0.762,-1.141,-0.663,-0.438,2
-0.662,-0.764,-0.457,-0.518,-0.453,-0.754,-0.631,-0.776,-0.937,-0.829,-1.117,-0.691,-0.462,2
-0.65,-0.862,-0.543,-0.577,-0.539,-0.697,-0.633,-0.804,-0.782,-0.739,-1,-0.607,-0.513,2
-0.667,-0.731,-0.481,-0.508,-0.454,-0.741,-0.653,-0.811,-0.879,-0.789,-1.043,-0.654,-0.436,2
-0.708,-0.822,-0.491,-0.564,-0.506,-0.751,-0.682,-0.818,-1.046,-0.931,-1.184,-0.781,-0.618,2
-0.725,-0.685,-0.431,-0.515,-0.427,-0.827,-0.648,-0.759,-0.947,-0.879,-1.213,-0.715,-0.475,2
-0.613,-0.745,-0.436,-0.518,-0.484,-0.722,-0.645,-0.82,-1.043,-0.76,-1.029,-0.645,-0.464,2
-0.688,-0.697,-0.392,-0.485,-0.397,-0.816,-0.664,-0.756,-0.976,-0.867,-1.241,-0.71,-0.439,2
-1.025,-1.012,-0.758,-0.847,-0.769,-0.975,-0.705,-0.812,-1.002,-1.002,-1.384,-0.965,-0.757,2
-0.733,-0.915,-0.563,-0.607,-0.566,-0.856,-0.791,-0.959,-1.077,-0.797,-1.099,-0.666,-0.52,2
-0.639,-0.59,-0.308,-0.421,-0.323,-0.779,-0.667,-0.784,-0.908,-0.789,-1.126,-0.59,-0.334,2
-0.669,-0.805,-0.473,-0.552,-0.523,-0.83,-0.735,-0.939,-1.12,-0.926,-1.156,-0.701,-0.517,2
-0.943,-0.979,-0.728,-0.808,-0.755,-1.024,-0.877,-1.077,-1.086,-1.024,-1.291,-0.886,-0.673,2
-0.682,-0.759,-0.598,-0.63,-0.617,-0.716,-0.754,-0.913,-0.914,-0.796,-0.927,-0.684,-0.522,2
-0.677,-0.744,-0.436,-0.499,-0.431,-0.774,-0.665,-0.807,-0.998,-0.871,-1.101,-0.696,-0.469,2
-0.759,-0.694,-0.482,-0.563,-0.488,-0.879,-0.746,-0.906,-1.026,-0.94,-1.224,-0.767,-0.494,2
-0.564,-0.627,-0.39,-0.458,-0.401,-0.689,-0.604,-0.775,-0.969,-0.751,-0.989,-0.601,-0.392,2
-0.678,-0.799,-0.429,-0.509,-0.424,-0.783,-0.616,-0.733,-0.977,-0.873,-1.135,-0.664,-0.488,2
-0.854,-0.757,-0.527,-0.65,-0.565,-0.938,-0.709,-0.862,-1.1,-1.08,-1.337,-0.927,-0.634,2
-0.641,-0.71,-0.455,-0.48,-0.425,-0.714,-0.634,-0.791,-0.868,-0.752,-1.013,-0.621,-0.399,2
-0.489,-0.494,-0.187,-0.295,-0.218,-0.631,-0.518,-0.575,-0.914,-0.704,-0.999,-0.578,-0.379,2
-0.525,-0.566,-0.255,-0.344,-0.317,-0.648,-0.518,-0.627,-0.954,-0.786,-1.017,-0.602,-0.422,2
-0.647,-0.653,-0.392,-0.501,-0.448,-0.733,-0.612,-0.764,-0.981,-0.875,-1.111,-0.726,-0.532,2
-0.614,-0.739,-0.363,-0.51,-0.418,-0.733,-0.601,-0.77,-0.915,-0.835,-1.106,-0.633,-0.374,2
-0.697,-0.813,-0.539,-0.606,-0.578,-0.784,-0.77,-0.974,-0.877,-0.843,-1.071,-0.672,-0.509,2
-0.798,-0.867,-0.545,-0.629,-0.547,-0.879,-0.718,-0.892,-0.987,-0.911,-1.223,-0.766,-0.545,2
-0.826,-0.911,-0.64,-0.68,-0.623,-0.899,-0.846,-1.022,-1.058,-0.953,-1.181,-0.811,-0.601,2
