@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R6,8,11-13,23,26-27,30,32-36,41'

@attribute A6 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.236,-0.51,-1.106,-0.733,-0.67,-0.915,-0.499,-0.835,-0.963,-0.633,-0.406,-0.578,-0.374,-0.433,2
-0.727,-0.876,-1.32,-1.01,-0.925,-1.1,-0.774,-1.076,-1.148,-0.968,-0.852,-0.916,-0.768,-0.791,2
-0.182,-0.478,-1.233,-0.758,-0.611,-0.951,-0.675,-0.962,-0.94,-0.842,-0.717,-0.77,-0.617,-0.627,3
-0.06,-0.291,-1.121,-0.481,-0.168,-0.773,-0.37,-0.708,-0.752,-0.691,-0.596,-0.633,-0.503,-0.574,3
-0.271,-0.518,-1.252,-0.798,-0.543,-0.953,-0.709,-1.013,-0.99,-0.851,-0.708,-0.789,-0.606,-0.641,3
-0.317,-0.58,-1.301,-0.834,-0.696,-0.986,-0.734,-1.04,-0.996,-0.903,-0.755,-0.848,-0.697,-0.709,3
-0.106,-0.375,-1.134,-0.588,-0.483,-0.786,-0.514,-0.823,-0.854,-0.754,-0.544,-0.689,-0.553,-0.566,3
-0.155,-0.4,-1.145,-0.628,-0.438,-0.878,-0.556,-0.86,-0.841,-0.763,-0.591,-0.704,-0.516,-0.557,3
-0.104,-0.374,-1.116,-0.651,-0.509,-0.797,-0.534,-0.816,-0.83,-0.744,-0.562,-0.681,-0.517,-0.542,3
-0.142,-0.389,-1.212,-0.656,-0.476,-0.898,-0.613,-0.926,-0.897,-0.834,-0.673,-0.786,-0.621,-0.638,3
-0.166,-0.382,-1.162,-0.596,-0.412,-0.821,-0.536,-0.89,-0.863,-0.773,-0.596,-0.752,-0.55,-0.612,3
-0.248,-0.573,-1.255,-0.792,-0.497,-0.973,-0.714,-1.006,-0.991,-0.882,-0.708,-0.829,-0.655,-0.69,3
-0.2,-0.455,-1.202,-0.741,-0.49,-0.882,-0.668,-0.944,-0.88,-0.839,-0.68,-0.773,-0.598,-0.611,3
-0.258,-0.552,-1.266,-0.786,-0.527,-0.982,-0.706,-1.011,-1.01,-0.887,-0.733,-0.84,-0.675,-0.721,3
-0.383,-0.605,-1.217,-0.862,-0.672,-0.922,-0.679,-0.98,-0.941,-0.828,-0.624,-0.792,-0.621,-0.651,3
-0.059,-0.341,-1.122,-0.641,-0.401,-0.864,-0.5,-0.807,-0.809,-0.64,-0.374,-0.607,-0.405,-0.434,3
-0.009,-0.334,-0.994,-0.397,-0.231,-0.603,-0.251,-0.601,-0.58,-0.635,-0.549,-0.598,-0.472,-0.513,3
-0.221,-0.436,-1.182,-0.695,-0.572,-0.923,-0.735,-0.97,-0.915,-0.782,-0.691,-0.749,-0.63,-0.68,3
-0.108,-0.399,-1.173,-0.667,-0.628,-0.856,-0.651,-0.94,-0.897,-0.746,-0.641,-0.691,-0.571,-0.624,3
-0.441,-0.734,-1.372,-1.006,-0.793,-1.108,-0.936,-1.175,-1.091,-1.037,-0.866,-0.977,-0.805,-0.798,3
-0.302,-0.586,-1.332,-0.854,-0.603,-0.976,-0.793,-1.09,-1.022,-0.978,-0.822,-0.915,-0.758,-0.76,3
-0.177,-0.447,-1.204,-0.699,-0.586,-0.927,-0.732,-0.986,-0.932,-0.789,-0.674,-0.745,-0.609,-0.661,3
-0.14,-0.391,-1.224,-0.704,-0.57,-0.953,-0.679,-0.953,-0.967,-0.775,-0.623,-0.721,-0.58,-0.631,3
-0.197,-0.419,-1.162,-0.62,-0.434,-0.884,-0.606,-0.917,-0.905,-0.808,-0.661,-0.774,-0.6,-0.643,3
-0.186,-0.428,-1.168,-0.606,-0.42,-0.888,-0.566,-0.89,-0.887,-0.788,-0.687,-0.748,-0.6,-0.658,3
-0.305,-0.528,-1.213,-0.753,-0.489,-0.875,-0.592,-0.929,-0.873,-0.891,-0.643,-0.842,-0.621,-0.627,3
-0.072,-0.404,-1.206,-0.529,-0.339,-0.892,-0.55,-0.885,-0.896,-0.758,-0.648,-0.694,-0.574,-0.635,3
-0.171,-0.424,-1.145,-0.57,-0.338,-0.826,-0.483,-0.807,-0.832,-0.761,-0.662,-0.717,-0.606,-0.644,3
-0.061,-0.389,-1.223,-0.718,-0.522,-0.946,-0.662,-0.936,-0.94,-0.749,-0.595,-0.701,-0.529,-0.601,3
-0.219,-0.405,-1.162,-0.596,-0.448,-0.851,-0.57,-0.902,-0.883,-0.802,-0.654,-0.771,-0.591,-0.627,3
-0.116,-0.434,-1.236,-0.677,-0.498,-0.932,-0.598,-0.94,-0.95,-0.815,-0.784,-0.732,-0.657,-0.695,3
-0.046,-0.316,-1.143,-0.491,-0.303,-0.738,-0.427,-0.811,-0.756,-0.701,-0.579,-0.653,-0.517,-0.588,3
-0.177,-0.469,-1.188,-0.572,-0.436,-0.938,-0.677,-0.937,-0.964,-0.857,-0.796,-0.784,-0.668,-0.682,3
-0.164,-0.406,-1.187,-0.734,-0.565,-0.883,-0.607,-0.912,-0.888,-0.736,-0.598,-0.701,-0.54,-0.608,3
-0.221,-0.51,-1.234,-0.699,-0.495,-0.872,-0.619,-0.944,-0.876,-0.856,-0.68,-0.809,-0.623,-0.635,3
-0.224,-0.439,-1.267,-0.814,-0.642,-0.974,-0.707,-1.01,-0.962,-0.826,-0.621,-0.766,-0.604,-0.651,3
-0.256,-0.507,-1.232,-0.683,-0.515,-0.874,-0.677,-0.976,-0.909,-0.85,-0.834,-0.783,-0.706,-0.733,3
-0.229,-0.489,-1.247,-0.715,-0.547,-0.944,-0.691,-0.998,-0.95,-0.893,-0.743,-0.846,-0.677,-0.697,3
-0.296,-0.571,-1.3,-0.866,-0.663,-1.049,-0.78,-1.053,-1.015,-0.935,-0.8,-0.861,-0.707,-0.678,3
-0.426,-0.608,-1.293,-0.842,-0.622,-0.923,-0.748,-1.063,-1.014,-0.957,-0.819,-0.904,-0.757,-0.794,3
-0.069,-0.39,-1.119,-0.649,-0.485,-0.826,-0.558,-0.812,-0.858,-0.73,-0.552,-0.659,-0.507,-0.551,3
-0.128,-0.435,-1.18,-0.685,-0.565,-0.846,-0.62,-0.921,-0.847,-0.804,-0.655,-0.726,-0.571,-0.576,3
-0.141,-0.326,-1.094,-0.539,-0.281,-0.832,-0.553,-0.82,-0.799,-0.784,-0.651,-0.747,-0.574,-0.588,3
0.051,-0.283,-1.15,-0.462,-0.309,-0.777,-0.491,-0.838,-0.816,-0.744,-0.657,-0.688,-0.559,-0.595,3
-0.094,-0.328,-1.146,-0.615,-0.426,-0.826,-0.562,-0.882,-0.829,-0.688,-0.586,-0.661,-0.513,-0.602,3
-0.39,-0.648,-1.36,-0.861,-0.664,-1.03,-0.767,-1.097,-1.062,-0.991,-0.892,-0.934,-0.8,-0.826,3
-0.168,-0.432,-1.077,-0.597,-0.395,-0.776,-0.467,-0.744,-0.77,-0.771,-0.635,-0.73,-0.6,-0.61,3
-0.218,-0.534,-1.338,-0.877,-0.722,-1.015,-0.783,-1.092,-1.047,-0.908,-0.631,-0.84,-0.604,-0.616,3
-0.27,-0.552,-1.255,-0.77,-0.531,-0.88,-0.66,-0.996,-0.894,-0.857,-0.735,-0.794,-0.654,-0.714,3
-0.152,-0.345,-1.198,-0.593,-0.394,-0.856,-0.61,-0.921,-0.868,-0.791,-0.712,-0.715,-0.587,-0.614,3
-0.058,-0.239,-1.196,-0.503,-0.318,-0.827,-0.526,-0.845,-0.832,-0.76,-0.696,-0.707,-0.583,-0.663,3
-0.355,-0.657,-1.343,-0.964,-0.75,-1.077,-0.895,-1.14,-1.056,-1.004,-0.823,-0.945,-0.757,-0.747,3
-0.774,-0.9,-1.303,-0.844,-0.984,-1.144,-0.532,-0.871,-1.126,-0.954,-0.874,-0.889,-0.766,-0.795,4
-0.784,-0.904,-1.295,-0.942,-0.958,-1.114,-0.769,-0.979,-1.11,-0.969,-0.871,-0.924,-0.787,-0.807,4
-0.7,-0.754,-1.071,-0.719,-0.85,-1.071,-0.58,-0.751,-1.092,-0.78,-0.787,-0.773,-0.705,-0.785,4
-0.755,-0.819,-1.181,-0.772,-0.842,-1.109,-0.612,-0.837,-1.133,-0.873,-0.879,-0.843,-0.778,-0.849,4
-0.957,-0.995,-1.292,-0.971,-1.039,-1.191,-0.765,-0.976,-1.146,-0.998,-1.019,-0.951,-0.886,-0.929,4
-0.78,-0.887,-1.264,-0.856,-0.914,-1.068,-0.671,-0.911,-1.059,-0.969,-0.895,-0.924,-0.812,-0.821,4
-0.924,-0.977,-1.299,-0.893,-0.991,-1.175,-0.661,-0.925,-1.144,-1,-0.971,-0.942,-0.853,-0.893,4
-0.799,-0.864,-1.144,-0.823,-0.965,-1.06,-0.62,-0.831,-1.034,-0.867,-0.845,-0.837,-0.75,-0.787,4
-0.828,-0.939,-1.302,-0.919,-1.016,-1.165,-0.654,-0.921,-1.136,-0.984,-0.929,-0.925,-0.818,-0.833,4
-0.697,-0.76,-1.096,-0.697,-0.796,-1.087,-0.623,-0.775,-1.118,-0.807,-0.863,-0.798,-0.759,-0.839,4
-0.703,-0.82,-1.194,-0.85,-0.903,-1.147,-0.725,-0.878,-1.103,-0.869,-0.819,-0.836,-0.73,-0.781,4
-0.735,-0.836,-1.237,-0.782,-0.849,-1.054,-0.563,-0.866,-1.061,-0.886,-0.867,-0.842,-0.745,-0.792,4
-0.714,-0.799,-1.15,-0.738,-0.806,-1.078,-0.535,-0.785,-1.111,-0.801,-0.817,-0.809,-0.726,-0.82,4
-0.804,-0.856,-1.163,-0.81,-0.885,-0.995,-0.533,-0.815,-1.059,-0.77,-0.816,-0.756,-0.675,-0.76,4
-0.706,-0.84,-1.212,-0.837,-0.978,-1.177,-0.657,-0.868,-1.157,-0.855,-0.867,-0.82,-0.745,-0.812,4
-0.771,-0.863,-1.238,-0.861,-0.962,-1.112,-0.657,-0.885,-1.133,-0.909,-0.86,-0.87,-0.755,-0.806,4
-0.907,-0.996,-1.361,-0.966,-1.046,-1.202,-0.671,-0.979,-1.171,-1.008,-0.901,-0.962,-0.805,-0.847,4
-0.728,-0.788,-1.157,-0.787,-0.847,-1.03,-0.655,-0.849,-1.072,-0.852,-0.784,-0.835,-0.718,-0.768,4
-0.896,-0.963,-1.295,-0.989,-1.092,-1.229,-0.782,-0.995,-1.204,-0.964,-0.945,-0.937,-0.838,-0.89,4
-0.787,-0.894,-1.283,-0.889,-0.915,-1.102,-0.634,-0.927,-1.146,-0.933,-0.878,-0.887,-0.762,-0.798,4
-0.817,-0.876,-1.236,-0.807,-0.9,-1.092,-0.644,-0.893,-1.106,-0.939,-0.92,-0.898,-0.814,-0.868,4
-0.848,-0.924,-1.254,-0.869,-1.02,-1.159,-0.732,-0.93,-1.123,-0.97,-0.938,-0.927,-0.831,-0.865,4
-0.59,-0.664,-1.058,-0.718,-0.757,-1.091,-0.682,-0.752,-1.075,-0.748,-0.864,-0.729,-0.738,-0.824,4
-0.745,-0.907,-1.331,-0.878,-0.789,-1.059,-0.587,-0.96,-1.099,-0.98,-0.94,-0.92,-0.81,-0.85,4
-0.681,-0.788,-1.14,-0.781,-0.891,-1.138,-0.664,-0.841,-1.162,-0.802,-0.834,-0.789,-0.72,-0.795,4
-0.93,-1.014,-1.317,-0.984,-1.041,-1.197,-0.772,-0.995,-1.175,-1.031,-1.045,-0.978,-0.916,-0.96,4
-0.722,-0.819,-1.235,-0.782,-0.833,-1.109,-0.564,-0.838,-1.098,-0.899,-0.877,-0.845,-0.748,-0.788,4
-0.711,-0.772,-1.095,-0.745,-0.863,-1.089,-0.592,-0.759,-1.063,-0.789,-0.798,-0.756,-0.677,-0.728,4
-0.79,-0.873,-1.212,-0.883,-1.02,-1.219,-0.72,-0.89,-1.173,-0.882,-0.841,-0.85,-0.739,-0.766,4
-0.781,-0.9,-1.303,-0.874,-0.956,-1.137,-0.588,-0.899,-1.168,-0.927,-0.865,-0.876,-0.76,-0.819,4
-0.735,-0.792,-1.068,-0.79,-0.894,-1.115,-0.688,-0.775,-1.129,-0.714,-0.852,-0.715,-0.71,-0.821,4
-0.771,-0.888,-1.233,-0.873,-0.962,-1.107,-0.691,-0.939,-1.093,-0.907,-0.894,-0.87,-0.771,-0.818,4
-0.847,-0.964,-1.335,-0.896,-0.928,-1.139,-0.647,-0.976,-1.132,-1.043,-1.053,-0.99,-0.921,-0.947,4
-0.737,-0.818,-1.136,-0.742,-0.907,-1.041,-0.629,-0.823,-1.056,-0.846,-0.759,-0.832,-0.695,-0.726,4
-0.812,-0.934,-1.31,-0.905,-0.964,-1.117,-0.689,-0.969,-1.092,-1.007,-0.905,-0.962,-0.829,-0.836,4
-0.79,-0.868,-1.214,-0.851,-0.985,-1.136,-0.677,-0.879,-1.085,-0.905,-0.87,-0.879,-0.78,-0.846,4
-0.78,-0.862,-1.217,-0.829,-0.941,-1.092,-0.638,-0.874,-1.106,-0.901,-0.889,-0.858,-0.773,-0.825,4
-0.843,-0.885,-1.199,-0.825,-0.901,-1.121,-0.618,-0.853,-1.111,-0.903,-0.929,-0.871,-0.799,-0.844,4
-0.805,-0.824,-1.095,-0.767,-0.908,-1.079,-0.641,-0.791,-1.12,-0.814,-0.87,-0.789,-0.768,-0.831,4
-0.884,-0.932,-1.239,-0.865,-0.944,-1.063,-0.681,-0.923,-1.081,-0.96,-0.915,-0.934,-0.828,-0.877,4
-0.776,-0.888,-1.288,-0.913,-0.926,-1.115,-0.738,-0.989,-1.126,-0.975,-0.945,-0.934,-0.839,-0.888,4
-0.75,-0.86,-1.218,-0.838,-1.018,-1.1,-0.699,-0.898,-1.098,-0.911,-0.832,-0.877,-0.761,-0.804,4
-0.613,-0.756,-1.153,-0.815,-0.787,-1.033,-0.721,-0.911,-1.058,-0.859,-0.877,-0.82,-0.754,-0.813,4
-0.77,-0.863,-1.217,-0.829,-0.892,-1.094,-0.707,-0.91,-1.162,-0.88,-0.905,-0.857,-0.783,-0.852,4
-0.823,-0.889,-1.234,-0.795,-0.876,-1.081,-0.64,-0.89,-1.096,-0.941,-0.923,-0.896,-0.817,-0.866,4
-0.695,-0.786,-1.136,-0.78,-0.901,-1.116,-0.582,-0.791,-1.112,-0.786,-0.727,-0.768,-0.656,-0.745,4
-0.827,-0.888,-1.219,-0.824,-0.899,-1.139,-0.611,-0.866,-1.144,-0.909,-0.935,-0.874,-0.814,-0.861,4
-0.849,-0.97,-1.329,-0.929,-0.951,-1.137,-0.694,-0.987,-1.145,-1.037,-0.996,-0.978,-0.874,-0.894,4
-0.724,-0.834,-1.219,-0.805,-0.883,-1.048,-0.538,-0.836,-1.056,-0.854,-0.845,-0.806,-0.712,-0.776,4
-0.718,-0.818,-1.151,-0.774,-0.929,-1.181,-0.664,-0.835,-1.186,-0.869,-0.922,-0.844,-0.808,-0.868,4
-0.466,-0.729,-1.22,-0.914,-0.581,-0.981,-0.674,-1.009,-1.012,-0.964,-0.77,-0.922,-0.747,-0.739,9
-0.309,-0.481,-0.962,-0.605,-0.39,-0.701,-0.369,-0.691,-0.728,-0.647,-0.479,-0.642,-0.481,-0.525,9
-0.506,-0.685,-1.034,-0.771,-0.672,-0.838,-0.504,-0.794,-0.854,-0.801,-0.652,-0.789,-0.641,-0.665,9
-0.4,-0.648,-1.142,-0.833,-0.683,-0.965,-0.724,-0.923,-0.979,-0.889,-0.749,-0.831,-0.703,-0.704,9
-0.257,-0.524,-1.125,-0.712,-0.472,-0.804,-0.375,-0.806,-0.77,-0.776,-0.623,-0.705,-0.546,-0.57,9
-0.279,-0.467,-1.107,-0.659,-0.529,-0.804,-0.303,-0.726,-0.817,-0.781,-0.515,-0.723,-0.504,-0.509,9
-0.312,-0.573,-1.146,-0.742,-0.552,-0.884,-0.422,-0.818,-0.86,-0.849,-0.657,-0.796,-0.613,-0.609,9
-0.146,-0.448,-1.192,-0.743,-0.437,-0.915,-0.47,-0.875,-0.867,-0.838,-0.638,-0.771,-0.58,-0.6,9
-0.213,-0.472,-1.063,-0.702,-0.511,-0.831,-0.404,-0.75,-0.75,-0.752,-0.561,-0.69,-0.508,-0.526,9
-0.335,-0.553,-0.926,-0.628,-0.407,-0.72,-0.299,-0.638,-0.741,-0.692,-0.494,-0.649,-0.478,-0.517,9
-0.247,-0.458,-1.079,-0.717,-0.425,-0.806,-0.372,-0.746,-0.758,-0.74,-0.566,-0.688,-0.517,-0.535,9
-0.419,-0.664,-1.196,-0.863,-0.693,-0.942,-0.465,-0.86,-0.844,-0.871,-0.671,-0.806,-0.632,-0.648,9
-0.305,-0.482,-0.964,-0.71,-0.478,-0.739,-0.359,-0.677,-0.617,-0.724,-0.549,-0.67,-0.508,-0.504,9
-0.115,-0.443,-1.101,-0.665,-0.307,-0.815,-0.222,-0.704,-0.742,-0.729,-0.605,-0.639,-0.511,-0.557,9
-0.152,-0.384,-0.98,-0.611,-0.351,-0.711,-0.338,-0.713,-0.699,-0.64,-0.413,-0.566,-0.347,-0.347,9
-0.403,-0.557,-0.898,-0.656,-0.453,-0.862,-0.438,-0.706,-0.753,-0.685,-0.527,-0.658,-0.509,-0.559,9
-0.536,-0.711,-1.115,-0.857,-0.708,-0.914,-0.522,-0.835,-0.866,-0.832,-0.694,-0.782,-0.652,-0.675,9
-0.465,-0.702,-1.253,-0.889,-0.689,-0.956,-0.543,-0.94,-0.888,-0.941,-0.695,-0.863,-0.654,-0.633,9
-0.032,-0.243,-0.274,-0.169,0.058,-0.613,-0.103,-0.187,-0.531,-0.252,-0.265,-0.326,-0.334,-0.418,9
-0.111,-0.373,-0.481,-0.38,-0.123,-0.698,-0.204,-0.377,-0.669,-0.353,-0.29,-0.393,-0.316,-0.381,9
-0.276,-0.549,-1.073,-0.707,-0.555,-0.899,-0.441,-0.761,-0.811,-0.78,-0.636,-0.722,-0.588,-0.595,9
-0.334,-0.598,-1.119,-0.728,-0.46,-0.899,-0.363,-0.778,-0.874,-0.821,-0.719,-0.752,-0.623,-0.633,9
-0.346,-0.529,-1.091,-0.74,-0.589,-0.909,-0.39,-0.752,-0.78,-0.788,-0.698,-0.72,-0.626,-0.7,9
-0.041,-0.31,-0.729,-0.442,-0.277,-0.771,-0.214,-0.461,-0.709,-0.449,-0.38,-0.414,-0.326,-0.402,9
-0.097,-0.373,-1.003,-0.594,-0.421,-0.784,-0.247,-0.648,-0.695,-0.658,-0.52,-0.575,-0.45,-0.493,9
-0.215,-0.463,-1.14,-0.758,-0.551,-0.891,-0.521,-0.837,-0.825,-0.828,-0.672,-0.773,-0.617,-0.644,9
-0.2,-0.471,-0.958,-0.602,-0.416,-0.809,-0.254,-0.594,-0.687,-0.685,-0.503,-0.609,-0.458,-0.454,9
-0.356,-0.547,-1.112,-0.728,-0.42,-0.884,-0.449,-0.776,-0.85,-0.82,-0.746,-0.777,-0.66,-0.675,9
-0.416,-0.672,-1.289,-0.914,-0.677,-0.937,-0.499,-0.943,-0.864,-0.963,-0.717,-0.864,-0.661,-0.634,9
-0.282,-0.459,-0.776,-0.529,-0.244,-0.664,-0.268,-0.548,-0.597,-0.624,-0.494,-0.625,-0.501,-0.527,9
-0.301,-0.548,-1.026,-0.703,-0.457,-0.846,-0.514,-0.763,-0.789,-0.761,-0.58,-0.738,-0.577,-0.582,9
-0.36,-0.589,-1.1,-0.722,-0.515,-0.806,-0.463,-0.809,-0.808,-0.796,-0.632,-0.732,-0.584,-0.578,9
-0.091,-0.31,-0.801,-0.516,-0.299,-0.741,-0.277,-0.523,-0.645,-0.521,-0.429,-0.486,-0.389,-0.426,9
-0.261,-0.59,-1.15,-0.749,-0.421,-0.93,-0.402,-0.821,-0.919,-0.818,-0.638,-0.734,-0.551,-0.567,9
-0.314,-0.537,-1.114,-0.728,-0.54,-0.856,-0.416,-0.803,-0.801,-0.794,-0.648,-0.718,-0.577,-0.582,9
-0.253,-0.465,-0.967,-0.689,-0.448,-0.852,-0.448,-0.68,-0.719,-0.692,-0.547,-0.633,-0.497,-0.519,9
-0.237,-0.452,-0.639,-0.46,-0.466,-0.642,-0.245,-0.514,-0.654,-0.489,-0.465,-0.481,-0.449,-0.503,9
