@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,4,10-12,14,18,20,25,28,30,35,41'

@attribute A2 numeric
@attribute A4 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A25 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A35 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.553,-0.441,-0.796,-0.948,-0.626,-0.615,-0.599,-0.721,-0.581,-0.615,-0.824,-0.428,2
-0.937,-0.82,-1.001,-1.265,-0.964,-0.923,-0.909,-1.044,-0.78,-0.843,-1.077,-0.619,2
-0.923,-0.81,-0.981,-1.281,-0.874,-0.818,-0.742,-0.802,-0.667,-0.751,-1.026,-0.657,2
-0.626,-0.475,-0.908,-1.156,-0.71,-0.675,-0.654,-0.752,-0.569,-0.67,-0.951,-0.407,2
-0.715,-0.588,-0.823,-1.175,-0.822,-0.795,-0.756,-0.864,-0.65,-0.733,-1.042,-0.457,2
-0.759,-0.64,-0.698,-1.224,-0.879,-0.846,-0.818,-0.906,-0.753,-0.829,-1.035,-0.494,2
-0.667,-0.538,-0.817,-1.042,-0.702,-0.674,-0.644,-0.735,-0.453,-0.582,-0.856,-0.42,2
-0.844,-0.744,-0.926,-1.195,-0.922,-0.891,-0.912,-1.058,-0.827,-0.863,-1.025,-0.599,2
-0.516,-0.392,-0.631,-0.946,-0.614,-0.62,-0.626,-0.745,-0.633,-0.664,-0.931,-0.412,2
-0.65,-0.539,-0.894,-1,-0.697,-0.642,-0.661,-0.804,-0.543,-0.602,-0.84,-0.513,2
-0.553,-0.414,-0.598,-0.991,-0.679,-0.673,-0.632,-0.667,-0.64,-0.679,-0.893,-0.445,2
-0.603,-0.494,-0.868,-0.956,-0.667,-0.667,-0.708,-0.895,-0.676,-0.702,-1.043,-0.507,2
-0.889,-0.705,-0.86,-1.282,-0.928,-0.834,-0.743,-0.78,-0.664,-0.76,-1.004,-0.527,2
-0.593,-0.425,-0.626,-1.158,-0.659,-0.624,-0.445,-0.397,-0.589,-0.654,-0.798,-0.449,2
-0.808,-0.693,-0.904,-1.094,-0.8,-0.772,-0.79,-0.927,-0.591,-0.677,-0.959,-0.527,2
-0.883,-0.744,-0.915,-1.28,-0.89,-0.825,-0.747,-0.801,-0.721,-0.801,-0.976,-0.625,2
-0.724,-0.571,-0.703,-1.18,-0.829,-0.791,-0.75,-0.796,-0.734,-0.786,-1.023,-0.467,2
-0.667,-0.553,-0.91,-1.111,-0.796,-0.761,-0.802,-0.942,-0.742,-0.789,-1.12,-0.487,2
-0.631,-0.456,-0.695,-1.152,-0.757,-0.706,-0.677,-0.729,-0.608,-0.669,-0.929,-0.395,2
-0.752,-0.63,-0.871,-1.038,-0.769,-0.726,-0.742,-0.87,-0.587,-0.649,-0.871,-0.514,2
-0.784,-0.63,-0.85,-1.189,-0.822,-0.754,-0.698,-0.789,-0.52,-0.645,-0.865,-0.48,2
-0.808,-0.621,-0.825,-1.293,-0.845,-0.752,-0.714,-0.79,-0.766,-0.836,-1.023,-0.561,2
-0.655,-0.552,-0.895,-1.021,-0.733,-0.704,-0.748,-0.925,-0.612,-0.658,-0.938,-0.457,2
-0.924,-0.82,-1.03,-1.267,-0.9,-0.847,-0.783,-0.882,-0.665,-0.757,-0.989,-0.674,2
-0.602,-0.4,-0.678,-1.038,-0.661,-0.627,-0.491,-0.471,-0.672,-0.711,-0.89,-0.461,2
-0.633,-0.462,-0.66,-1.126,-0.779,-0.729,-0.674,-0.689,-0.741,-0.767,-0.907,-0.476,2
-0.666,-0.527,-0.602,-1.075,-0.767,-0.735,-0.684,-0.737,-0.722,-0.781,-0.961,-0.488,2
-0.779,-0.663,-0.958,-1.193,-0.803,-0.769,-0.767,-0.904,-0.828,-0.881,-1.109,-0.628,2
-0.614,-0.453,-0.847,-1.106,-0.733,-0.673,-0.651,-0.77,-0.629,-0.7,-0.963,-0.374,2
-1.033,-0.925,-1.078,-1.32,-1.01,-0.961,-0.932,-1.068,-0.864,-0.929,-1.148,-0.768,2
-0.661,-0.47,-0.776,-1.233,-0.758,-0.701,-0.616,-0.673,-0.761,-0.812,-0.94,-0.617,3
-0.423,-0.25,-0.643,-1.121,-0.481,-0.493,-0.324,-0.293,-0.497,-0.548,-0.752,-0.503,3
-0.71,-0.54,-0.784,-1.252,-0.798,-0.747,-0.627,-0.702,-0.786,-0.855,-0.99,-0.606,3
-0.741,-0.582,-0.84,-1.301,-0.834,-0.793,-0.716,-0.791,-0.818,-0.89,-0.996,-0.697,3
-0.536,-0.359,-0.682,-1.134,-0.588,-0.58,-0.514,-0.536,-0.573,-0.655,-0.854,-0.553,3
-0.533,-0.393,-0.754,-1.145,-0.628,-0.619,-0.491,-0.537,-0.659,-0.718,-0.841,-0.516,3
-0.568,-0.401,-0.652,-1.116,-0.651,-0.614,-0.542,-0.594,-0.596,-0.651,-0.83,-0.517,3
-0.591,-0.416,-0.707,-1.212,-0.656,-0.646,-0.521,-0.587,-0.705,-0.776,-0.897,-0.621,3
-0.57,-0.399,-0.726,-1.162,-0.596,-0.613,-0.459,-0.504,-0.616,-0.699,-0.863,-0.55,3
-0.753,-0.533,-0.82,-1.255,-0.792,-0.736,-0.621,-0.646,-0.797,-0.859,-0.991,-0.655,3
-0.633,-0.466,-0.698,-1.202,-0.741,-0.714,-0.614,-0.64,-0.725,-0.782,-0.88,-0.598,3
-0.74,-0.529,-0.809,-1.266,-0.786,-0.73,-0.624,-0.671,-0.797,-0.864,-1.01,-0.675,3
-0.775,-0.612,-0.763,-1.217,-0.862,-0.833,-0.775,-0.843,-0.753,-0.821,-0.941,-0.621,3
-0.505,-0.281,-0.579,-1.122,-0.641,-0.593,-0.472,-0.508,-0.612,-0.659,-0.809,-0.405,3
-0.399,-0.19,-0.749,-0.994,-0.397,-0.399,-0.278,-0.339,-0.352,-0.411,-0.58,-0.472,3
-0.563,-0.419,-0.776,-1.182,-0.695,-0.696,-0.617,-0.737,-0.787,-0.829,-0.915,-0.63,3
-0.53,-0.365,-0.834,-1.173,-0.667,-0.643,-0.599,-0.724,-0.72,-0.791,-0.897,-0.571,3
-0.915,-0.742,-0.928,-1.372,-1.006,-0.948,-0.861,-0.91,-0.995,-1.04,-1.091,-0.805,3
-0.803,-0.627,-0.861,-1.332,-0.854,-0.8,-0.683,-0.738,-0.848,-0.919,-1.022,-0.758,3
-0.56,-0.409,-0.816,-1.204,-0.699,-0.684,-0.599,-0.717,-0.789,-0.842,-0.932,-0.609,3
-0.571,-0.387,-0.659,-1.224,-0.704,-0.68,-0.595,-0.639,-0.747,-0.81,-0.967,-0.58,3
-0.569,-0.443,-0.757,-1.162,-0.62,-0.643,-0.518,-0.595,-0.691,-0.759,-0.905,-0.6,3
-0.585,-0.414,-0.779,-1.168,-0.606,-0.616,-0.464,-0.516,-0.668,-0.732,-0.887,-0.6,3
-0.712,-0.561,-0.759,-1.213,-0.753,-0.719,-0.587,-0.624,-0.683,-0.759,-0.873,-0.621,3
-0.453,-0.263,-0.818,-1.206,-0.529,-0.54,-0.397,-0.363,-0.657,-0.73,-0.896,-0.574,3
-0.528,-0.391,-0.806,-1.145,-0.57,-0.599,-0.471,-0.474,-0.589,-0.651,-0.832,-0.606,3
-0.572,-0.365,-0.682,-1.223,-0.718,-0.688,-0.561,-0.572,-0.734,-0.794,-0.94,-0.529,3
-0.604,-0.454,-0.739,-1.162,-0.596,-0.622,-0.483,-0.547,-0.655,-0.728,-0.883,-0.591,3
-0.565,-0.387,-0.845,-1.236,-0.677,-0.642,-0.523,-0.586,-0.698,-0.775,-0.95,-0.657,3
-0.406,-0.237,-0.72,-1.143,-0.491,-0.488,-0.34,-0.376,-0.526,-0.605,-0.756,-0.517,3
-0.554,-0.402,-0.934,-1.188,-0.572,-0.596,-0.423,-0.505,-0.743,-0.8,-0.964,-0.668,3
-0.603,-0.44,-0.724,-1.187,-0.734,-0.697,-0.609,-0.687,-0.68,-0.751,-0.888,-0.54,3
-0.666,-0.501,-0.794,-1.234,-0.699,-0.683,-0.555,-0.589,-0.701,-0.767,-0.876,-0.623,3
-0.664,-0.478,-0.641,-1.267,-0.814,-0.757,-0.676,-0.724,-0.797,-0.859,-0.962,-0.604,3
-0.614,-0.453,-0.874,-1.232,-0.683,-0.668,-0.57,-0.653,-0.729,-0.793,-0.909,-0.706,3
-0.668,-0.494,-0.731,-1.247,-0.715,-0.705,-0.623,-0.668,-0.788,-0.851,-0.95,-0.677,3
-0.769,-0.624,-0.779,-1.3,-0.866,-0.82,-0.725,-0.771,-0.869,-0.919,-1.015,-0.707,3
-0.785,-0.658,-0.865,-1.293,-0.842,-0.839,-0.734,-0.805,-0.801,-0.887,-1.014,-0.757,3
-0.559,-0.393,-0.678,-1.119,-0.649,-0.62,-0.545,-0.575,-0.617,-0.667,-0.858,-0.507,3
-0.564,-0.393,-0.773,-1.18,-0.685,-0.644,-0.588,-0.679,-0.696,-0.762,-0.847,-0.571,3
-0.557,-0.395,-0.691,-1.094,-0.539,-0.582,-0.335,-0.361,-0.62,-0.661,-0.799,-0.574,3
-0.426,-0.223,-0.656,-1.15,-0.462,-0.46,-0.305,-0.317,-0.571,-0.648,-0.816,-0.559,3
-0.48,-0.309,-0.677,-1.146,-0.615,-0.599,-0.504,-0.53,-0.647,-0.715,-0.829,-0.513,3
-0.832,-0.678,-0.907,-1.36,-0.861,-0.824,-0.706,-0.796,-0.853,-0.935,-1.062,-0.8,3
-0.569,-0.41,-0.716,-1.077,-0.597,-0.585,-0.49,-0.518,-0.553,-0.595,-0.77,-0.6,3
-0.744,-0.587,-0.792,-1.338,-0.877,-0.83,-0.748,-0.806,-0.861,-0.93,-1.047,-0.604,3
-0.669,-0.526,-0.862,-1.255,-0.77,-0.742,-0.638,-0.683,-0.728,-0.8,-0.894,-0.654,3
-0.496,-0.357,-0.707,-1.198,-0.593,-0.569,-0.435,-0.503,-0.695,-0.761,-0.868,-0.587,3
-0.417,-0.262,-0.647,-1.196,-0.503,-0.53,-0.337,-0.36,-0.622,-0.679,-0.832,-0.583,3
-0.859,-0.675,-0.879,-1.343,-0.964,-0.902,-0.807,-0.849,-0.957,-1.005,-1.056,-0.757,3
-1.03,-0.931,-1.115,-1.303,-0.844,-0.785,-0.822,-1.008,-0.709,-0.766,-1.126,-0.766,4
-1.025,-0.928,-1.101,-1.295,-0.942,-0.9,-0.889,-1.029,-0.828,-0.851,-1.11,-0.787,4
-0.841,-0.758,-0.984,-1.071,-0.719,-0.712,-0.767,-0.963,-0.679,-0.697,-1.092,-0.705,4
-0.929,-0.839,-1.067,-1.181,-0.772,-0.754,-0.765,-0.952,-0.725,-0.753,-1.133,-0.778,4
-1.087,-1.021,-1.174,-1.292,-0.971,-0.935,-0.951,-1.127,-0.857,-0.872,-1.146,-0.886,4
-1.001,-0.915,-1.084,-1.264,-0.856,-0.813,-0.82,-0.967,-0.755,-0.782,-1.059,-0.812,4
-1.06,-0.986,-1.205,-1.299,-0.893,-0.846,-0.883,-1.086,-0.79,-0.829,-1.144,-0.853,4
-0.94,-0.85,-1.084,-1.144,-0.823,-0.807,-0.86,-1.026,-0.721,-0.729,-1.034,-0.75,4
-1.064,-0.964,-1.129,-1.302,-0.919,-0.859,-0.874,-1.054,-0.789,-0.812,-1.136,-0.818,4
-0.857,-0.766,-0.976,-1.096,-0.697,-0.689,-0.723,-0.903,-0.699,-0.719,-1.118,-0.759,4
-0.93,-0.824,-1.053,-1.194,-0.85,-0.822,-0.827,-0.999,-0.802,-0.801,-1.103,-0.73,4
-0.942,-0.849,-1.097,-1.237,-0.782,-0.76,-0.759,-0.911,-0.685,-0.736,-1.061,-0.745,4
-0.909,-0.81,-1.021,-1.15,-0.738,-0.73,-0.737,-0.947,-0.667,-0.695,-1.111,-0.726,4
-0.937,-0.861,-1.075,-1.163,-0.81,-0.797,-0.832,-1.02,-0.639,-0.684,-1.059,-0.675,4
-0.932,-0.84,-1.115,-1.212,-0.837,-0.821,-0.864,-1.072,-0.776,-0.789,-1.157,-0.745,4
-0.989,-0.909,-1.062,-1.238,-0.861,-0.831,-0.846,-1.024,-0.748,-0.776,-1.133,-0.755,4
-1.114,-1.021,-1.208,-1.361,-0.966,-0.918,-0.926,-1.093,-0.815,-0.859,-1.171,-0.805,4
-0.904,-0.816,-1.013,-1.157,-0.787,-0.771,-0.777,-0.944,-0.72,-0.744,-1.072,-0.718,4
-1.078,-0.996,-1.14,-1.295,-0.989,-0.949,-0.986,-1.174,-0.881,-0.898,-1.204,-0.838,4
-1.024,-0.928,-1.093,-1.283,-0.889,-0.857,-0.846,-1.009,-0.745,-0.802,-1.146,-0.762,4
-0.98,-0.893,-1.114,-1.236,-0.807,-0.779,-0.793,-0.965,-0.744,-0.78,-1.106,-0.814,4
-1.009,-0.924,-1.178,-1.254,-0.869,-0.844,-0.896,-1.089,-0.817,-0.83,-1.123,-0.831,4
-0.742,-0.658,-0.97,-1.058,-0.718,-0.691,-0.706,-0.851,-0.751,-0.735,-1.075,-0.738,4
-1.028,-0.921,-1.126,-1.331,-0.878,-0.821,-0.76,-0.867,-0.716,-0.795,-1.099,-0.81,4
-0.878,-0.788,-1.063,-1.14,-0.781,-0.78,-0.83,-1.037,-0.757,-0.781,-1.162,-0.72,4
-1.108,-1.035,-1.194,-1.317,-0.984,-0.937,-0.952,-1.138,-0.872,-0.898,-1.175,-0.916,4
-0.934,-0.843,-1.053,-1.235,-0.782,-0.764,-0.767,-0.931,-0.701,-0.744,-1.098,-0.748,4
-0.841,-0.761,-1.03,-1.095,-0.745,-0.724,-0.763,-0.949,-0.696,-0.705,-1.063,-0.677,4
-0.969,-0.884,-1.108,-1.212,-0.883,-0.856,-0.899,-1.076,-0.836,-0.828,-1.173,-0.739,4
-1.024,-0.93,-1.139,-1.303,-0.874,-0.835,-0.855,-1.011,-0.737,-0.791,-1.168,-0.76,4
-0.852,-0.775,-1.036,-1.068,-0.79,-0.79,-0.863,-1.093,-0.746,-0.744,-1.129,-0.71,4
-0.961,-0.869,-1.198,-1.233,-0.873,-0.845,-0.875,-1.058,-0.785,-0.811,-1.093,-0.771,4
-1.084,-0.988,-1.14,-1.335,-0.896,-0.851,-0.842,-0.982,-0.78,-0.836,-1.132,-0.921,4
-0.893,-0.806,-1.081,-1.136,-0.742,-0.747,-0.806,-1.061,-0.702,-0.716,-1.056,-0.695,4
-1.047,-0.952,-1.127,-1.31,-0.905,-0.853,-0.85,-0.986,-0.8,-0.831,-1.092,-0.829,4
-0.976,-0.874,-1.121,-1.214,-0.851,-0.814,-0.856,-1.036,-0.772,-0.786,-1.085,-0.78,4
-0.954,-0.88,-1.093,-1.217,-0.829,-0.813,-0.85,-1.029,-0.734,-0.764,-1.106,-0.773,4
-0.973,-0.908,-1.094,-1.199,-0.825,-0.811,-0.83,-1.024,-0.734,-0.752,-1.111,-0.799,4
-0.893,-0.811,-1.047,-1.095,-0.767,-0.779,-0.847,-1.045,-0.726,-0.735,-1.12,-0.768,4
-1.022,-0.946,-1.137,-1.239,-0.865,-0.844,-0.871,-1.053,-0.76,-0.786,-1.081,-0.828,4
-1.012,-0.906,-1.079,-1.288,-0.913,-0.875,-0.864,-0.998,-0.818,-0.854,-1.126,-0.839,4
-0.965,-0.869,-1.105,-1.218,-0.838,-0.797,-0.838,-1.038,-0.767,-0.782,-1.098,-0.761,4
-0.845,-0.748,-1.026,-1.153,-0.815,-0.785,-0.76,-0.887,-0.78,-0.807,-1.058,-0.754,4
-0.95,-0.866,-1.102,-1.217,-0.829,-0.813,-0.824,-1.006,-0.774,-0.803,-1.162,-0.783,4
-0.975,-0.904,-1.138,-1.234,-0.795,-0.79,-0.8,-0.991,-0.737,-0.772,-1.096,-0.817,4
-0.893,-0.802,-1,-1.136,-0.78,-0.76,-0.799,-0.983,-0.703,-0.721,-1.112,-0.656,4
-0.979,-0.903,-1.095,-1.219,-0.824,-0.799,-0.816,-1.013,-0.739,-0.775,-1.144,-0.814,4
-1.085,-1.002,-1.183,-1.329,-0.929,-0.879,-0.865,-1.033,-0.805,-0.852,-1.145,-0.874,4
-0.95,-0.85,-1.078,-1.219,-0.805,-0.766,-0.792,-0.945,-0.668,-0.712,-1.056,-0.712,4
-0.902,-0.826,-1.056,-1.151,-0.774,-0.768,-0.826,-1.033,-0.773,-0.785,-1.186,-0.808,4
-0.927,-0.738,-0.85,-1.22,-0.914,-0.857,-0.75,-0.788,-0.779,-0.872,-1.012,-0.747,9
-0.688,-0.511,-0.55,-0.962,-0.605,-0.56,-0.501,-0.514,-0.475,-0.562,-0.728,-0.481,9
-0.812,-0.648,-0.753,-1.034,-0.771,-0.728,-0.728,-0.789,-0.598,-0.688,-0.854,-0.641,9
-0.859,-0.665,-0.765,-1.142,-0.833,-0.763,-0.728,-0.804,-0.781,-0.831,-0.979,-0.703,9
-0.741,-0.534,-0.649,-1.125,-0.712,-0.634,-0.524,-0.54,-0.527,-0.616,-0.77,-0.546,9
-0.697,-0.495,-0.557,-1.107,-0.659,-0.624,-0.574,-0.577,-0.466,-0.578,-0.817,-0.504,9
-0.802,-0.594,-0.678,-1.146,-0.742,-0.677,-0.599,-0.566,-0.59,-0.717,-0.86,-0.613,9
-0.726,-0.469,-0.582,-1.192,-0.743,-0.646,-0.498,-0.465,-0.633,-0.724,-0.867,-0.58,9
-0.688,-0.463,-0.61,-1.063,-0.702,-0.621,-0.529,-0.52,-0.549,-0.61,-0.75,-0.508,9
-0.688,-0.532,-0.714,-0.926,-0.628,-0.588,-0.514,-0.558,-0.406,-0.504,-0.741,-0.478,9
-0.746,-0.489,-0.478,-1.079,-0.717,-0.621,-0.509,-0.51,-0.517,-0.612,-0.758,-0.517,9
-0.889,-0.685,-0.706,-1.196,-0.863,-0.769,-0.707,-0.68,-0.618,-0.735,-0.844,-0.632,9
-0.706,-0.53,-0.532,-0.964,-0.71,-0.617,-0.551,-0.537,-0.49,-0.551,-0.617,-0.508,9
-0.681,-0.374,-0.549,-1.101,-0.665,-0.572,-0.432,-0.363,-0.419,-0.577,-0.742,-0.511,9
-0.598,-0.391,-0.505,-0.98,-0.611,-0.534,-0.441,-0.479,-0.468,-0.551,-0.699,-0.347,9
-0.66,-0.534,-0.664,-0.898,-0.656,-0.697,-0.632,-0.684,-0.524,-0.586,-0.753,-0.509,9
-0.881,-0.728,-0.827,-1.115,-0.857,-0.79,-0.767,-0.837,-0.644,-0.724,-0.866,-0.652,9
-0.906,-0.725,-0.769,-1.253,-0.889,-0.819,-0.735,-0.735,-0.67,-0.779,-0.888,-0.654,9
-0.236,-0.012,-0.443,-0.274,-0.169,-0.157,-0.153,-0.287,-0.238,-0.261,-0.531,-0.334,9
-0.409,-0.166,-0.565,-0.481,-0.38,-0.408,-0.415,-0.48,-0.34,-0.407,-0.669,-0.316,9
-0.715,-0.493,-0.653,-1.073,-0.707,-0.654,-0.602,-0.62,-0.562,-0.653,-0.811,-0.588,9
-0.771,-0.57,-0.71,-1.119,-0.728,-0.671,-0.554,-0.51,-0.535,-0.644,-0.874,-0.623,9
-0.726,-0.541,-0.636,-1.091,-0.74,-0.664,-0.6,-0.612,-0.539,-0.623,-0.78,-0.626,9
-0.452,-0.154,-0.406,-0.729,-0.442,-0.389,-0.432,-0.412,-0.379,-0.48,-0.709,-0.326,9
-0.567,-0.281,-0.582,-1.003,-0.594,-0.524,-0.468,-0.453,-0.413,-0.526,-0.695,-0.45,9
-0.71,-0.487,-0.593,-1.14,-0.758,-0.669,-0.565,-0.568,-0.645,-0.703,-0.825,-0.617,9
-0.639,-0.435,-0.598,-0.958,-0.602,-0.536,-0.457,-0.468,-0.414,-0.516,-0.687,-0.458,9
-0.78,-0.546,-0.642,-1.112,-0.728,-0.674,-0.549,-0.512,-0.573,-0.652,-0.85,-0.66,9
-0.901,-0.694,-0.749,-1.289,-0.914,-0.813,-0.714,-0.717,-0.661,-0.765,-0.864,-0.661,9
-0.535,-0.384,-0.632,-0.776,-0.529,-0.476,-0.414,-0.388,-0.402,-0.45,-0.597,-0.501,9
-0.701,-0.48,-0.585,-1.026,-0.703,-0.669,-0.589,-0.571,-0.616,-0.666,-0.789,-0.577,9
-0.756,-0.589,-0.736,-1.1,-0.722,-0.679,-0.631,-0.638,-0.58,-0.656,-0.808,-0.584,9
-0.533,-0.244,-0.349,-0.801,-0.516,-0.449,-0.419,-0.425,-0.431,-0.502,-0.645,-0.389,9
-0.788,-0.553,-0.638,-1.15,-0.749,-0.662,-0.54,-0.506,-0.589,-0.712,-0.919,-0.551,9
-0.741,-0.538,-0.677,-1.114,-0.728,-0.642,-0.571,-0.627,-0.555,-0.651,-0.801,-0.577,9
-0.699,-0.449,-0.525,-0.967,-0.689,-0.623,-0.563,-0.572,-0.566,-0.617,-0.719,-0.497,9
-0.44,-0.285,-0.685,-0.639,-0.46,-0.462,-0.572,-0.65,-0.379,-0.452,-0.654,-0.449,9
-0.778,-0.55,-0.669,-1.09,-0.749,-0.667,-0.583,-0.603,-0.564,-0.674,-0.821,-0.569,9
-0.709,-0.537,-0.534,-1.107,-0.72,-0.669,-0.507,-0.491,-0.513,-0.635,-0.777,-0.534,9
-0.594,-0.395,-0.51,-0.901,-0.6,-0.512,-0.462,-0.462,-0.39,-0.477,-0.634,-0.377,9
-0.642,-0.373,-0.533,-1.063,-0.687,-0.595,-0.546,-0.556,-0.619,-0.687,-0.832,-0.503,9
-0.961,-0.77,-0.839,-1.279,-0.997,-0.93,-0.874,-0.903,-0.843,-0.919,-1.034,-0.744,9
-0.451,-0.248,-0.602,-0.708,-0.444,-0.459,-0.578,-0.674,-0.444,-0.507,-0.675,-0.349,9
-0.897,-0.659,-0.738,-1.238,-0.891,-0.813,-0.757,-0.718,-0.742,-0.827,-0.937,-0.666,9
-0.962,-0.746,-0.821,-1.279,-0.943,-0.827,-0.752,-0.772,-0.79,-0.865,-0.94,-0.745,9
-0.704,-0.56,-0.795,-1.033,-0.639,-0.598,-0.533,-0.642,-0.474,-0.564,-0.717,-0.488,9
-0.689,-0.485,-0.554,-0.958,-0.698,-0.623,-0.558,-0.557,-0.57,-0.6,-0.648,-0.532,9
-0.571,-0.318,-0.706,-0.944,-0.566,-0.52,-0.519,-0.561,-0.52,-0.612,-0.777,-0.502,9
-0.468,-0.157,-0.421,-0.866,-0.483,-0.417,-0.396,-0.422,-0.522,-0.584,-0.828,-0.452,9
-0.682,-0.513,-0.727,-0.993,-0.7,-0.666,-0.594,-0.631,-0.652,-0.717,-0.889,-0.634,9
-0.506,-0.293,-0.415,-1.178,-0.479,-0.509,-0.341,-0.32,-0.437,-0.527,-0.74,-0.384,10
-0.398,-0.219,-0.421,-1.006,-0.401,-0.447,-0.274,-0.208,-0.26,-0.37,-0.674,-0.378,10
-0.389,-0.175,-0.323,-1.06,-0.386,-0.485,-0.26,-0.127,-0.27,-0.409,-0.618,-0.295,10
-0.291,-0.147,-0.337,-0.895,-0.349,-0.463,-0.289,-0.167,-0.282,-0.372,-0.656,-0.315,10
-0.147,-0.006,-0.483,-0.445,-0.195,-0.323,-0.378,-0.364,-0.244,-0.267,-0.558,-0.211,10
-0.489,-0.313,-0.44,-0.984,-0.479,-0.548,-0.38,-0.278,-0.35,-0.467,-0.74,-0.308,10
-0.365,-0.204,-0.356,-0.999,-0.416,-0.495,-0.298,-0.19,-0.32,-0.427,-0.701,-0.326,10
-0.479,-0.275,-0.474,-1.172,-0.539,-0.545,-0.355,-0.271,-0.304,-0.445,-0.642,-0.311,10
-0.479,-0.291,-0.42,-1.073,-0.45,-0.474,-0.326,-0.266,-0.294,-0.411,-0.657,-0.34,10
-0.421,-0.213,-0.25,-0.997,-0.412,-0.477,-0.25,-0.121,-0.221,-0.355,-0.651,-0.284,10
-0.38,-0.241,-0.522,-0.78,-0.365,-0.458,-0.344,-0.339,-0.282,-0.43,-0.742,-0.395,10
-0.332,-0.155,-0.296,-1.044,-0.401,-0.519,-0.238,-0.07,-0.301,-0.419,-0.648,-0.281,10
-0.512,-0.288,-0.424,-1.164,-0.588,-0.603,-0.451,-0.336,-0.515,-0.591,-0.763,-0.384,10
-0.506,-0.334,-0.527,-1.075,-0.518,-0.549,-0.356,-0.331,-0.371,-0.502,-0.657,-0.432,10
-0.465,-0.337,-0.475,-1.031,-0.491,-0.593,-0.358,-0.218,-0.391,-0.514,-0.769,-0.34,10
-0.495,-0.266,-0.426,-1.195,-0.544,-0.578,-0.36,-0.201,-0.364,-0.466,-0.686,-0.397,10
-0.425,-0.22,-0.437,-0.897,-0.416,-0.476,-0.3,-0.301,-0.27,-0.378,-0.615,-0.35,10
-0.26,-0.109,-0.381,-0.822,-0.3,-0.396,-0.299,-0.211,-0.194,-0.282,-0.524,-0.228,10
