@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7,9,19,21'

@attribute A7 numeric
@attribute A9 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1257,-53,1821,0
-994,-1544,-3254,0
-244,381,205,1
-1615,857,1553,1
19,-3,1118,1
1655,1286,249,0
-1064,239,1441,1
2314,-2039,-3603,0
1248,1348,-331,1
1476,478,111,1
6007,-3025,-191,0
-255,312,54,1
1756,574,586,1
68,-643,-636,1
327,1324,-1625,0
1612,-348,1039,1
-333,176,-1457,0
128,-423,109,1
28,-597,355,0
1417,299,974,1
-461,467,-2076,0
1781,-1645,192,1
-992,616,2481,0
1212,1369,2681,1
-616,-93,-1974,0
116,1712,1005,1
-1103,-498,1164,1
119,1079,711,1
97,137,477,1
-321,-1416,574,0
-1187,-1845,604,0
966,475,2055,1
-1272,101,2521,0
2864,1901,-126,1
-2801,-2793,199,0
-3451,-2978,-993,0
-1224,-3689,-1896,0
-389,2823,-1598,1
1723,-3362,-958,0
91,229,2194,0
112,2462,731,0
4316,-1293,-1176,0
75,1683,2058,1
313,-1283,-138,1
-3362,-1884,-253,0
-427,-455,-2999,0
624,-1055,-1704,1
1547,1716,85,1
33,111,-87,1
2392,-292,-105,0
698,343,632,1
2105,114,-1153,0
-638,-276,2821,0
-901,5212,-346,0
491,795,-485,1
-1144,844,-185,1
564,384,434,1
14,803,-794,1
1898,346,-47,0
-1437,-78,1605,0
1368,-2219,421,0
-176,568,-751,0
1378,-266,952,1
607,777,1511,1
1039,-1663,-1851,0
596,4234,701,0
1201,-424,125,1
578,1659,1923,1
296,158,997,1
-2353,-126,4163,0
392,202,-664,1
-1091,4397,846,0
869,-2646,-1178,0
215,61,-496,1
-486,-152,523,1
369,1414,1902,0
9,674,1575,1
1002,-842,-242,0
3902,-2231,-327,0
265,514,123,1
395,37,41,1
593,372,1402,1
73,327,613,1
-3283,-1323,-327,0
846,1323,1065,1
-2309,197,581,1
-805,1412,-788,1
-38,642,773,1
-139,-2641,1428,1
64,8,-2489,0
-1489,1213,-425,1
-1144,678,1075,0
-84,105,-983,0
2202,1653,-269,0
2308,-2138,1584,0
2092,1564,989,1
499,-771,-816,1
1218,117,-1031,0
1675,624,1873,1
-2498,371,-44,0
-246,105,73,1
1208,2357,34,1
1556,2324,118,1
-38,338,808,1
-618,836,-1726,1
-851,-3045,1513,0
552,301,863,1
-1519,1328,517,0
-36,631,1494,1
116,-338,132,1
551,446,284,1
2,478,1863,1
1317,-106,-171,1
2212,394,1525,1
237,28,4,1
-263,-1785,-3443,0
13,135,1173,1
87,1312,3065,1
9,-188,-1662,0
2752,-1554,-3081,0
1265,-1171,685,1
534,-158,1815,0
-1467,-191,-2255,0
-302,928,2632,1
2074,4092,3384,0
3186,-41,235,0
378,-65,-1468,0
-102,1069,2047,1
-243,509,63,1
1936,29,-27,1
1243,1772,-23,1
122,-1395,-842,1
-824,328,582,1
-2073,338,-32,1
2551,81,-691,1
-5043,-2366,-2466,0
3267,-654,141,0
933,428,-413,1
-2143,-102,343,0
-1822,3431,-1924,0
324,-4514,-3842,0
-1047,-4232,-3275,0
-1152,-98,-4421,0
974,573,394,1
-138,-152,-5,0
64,-2708,1692,0
-126,2197,-2355,0
2218,-2749,238,0
145,-39,1118,1
963,-761,982,1
2913,-2975,-786,0
-334,-617,1794,0
-762,1687,1128,1
-86,-2155,708,0
489,-2165,1074,0
-373,-144,824,1
2877,-204,-5143,0
756,-8,1728,1
859,-208,1374,1
398,-214,-15,1
2958,-207,-387,0
1229,539,-213,0
-115,-72,-2299,1
935,-37,-1856,0
1385,993,1403,1
1246,67,-33,1
-11,1009,117,1
552,-24,1444,1
774,2671,3332,1
-4684,-31,2617,0
3105,-4,-3632,0
-297,446,935,1
-88,1485,398,1
7,-65,-753,1
1282,533,-268,0
3272,-707,1517,0
-123,306,154,1
-1379,2002,-118,1
-625,1086,558,1
-542,-257,41,1
1884,-292,2386,1
913,208,3192,0
2126,-897,-795,0
-3102,978,142,0
-1673,-2985,1394,0
1822,-3057,-393,0
-265,471,1471,1
-1071,-123,-906,0
122,598,-34,1
-1868,-1306,2604,0
-1901,412,-602,0
-815,-916,736,0
789,2063,6,1
-2952,-859,-1669,0
74,816,583,1
1568,-1693,-148,0
-133,109,1688,1
-724,-1377,2636,1
-23,951,-24,0
203,19,372,1
-2065,4493,-4753,0
727,588,116,1
-3462,-1741,912,0
-401,374,887,1
1763,996,978,1
8,-676,1312,0
-2733,-1728,-853,0
2608,-137,1335,0
101,128,-32,1
98,2218,-668,1
-47,-626,-1382,0
2599,-236,86,1
-1893,-134,1404,0
1394,-2,1073,1
564,1069,-1632,1
-786,435,-81,0
848,-2358,81,0
907,2997,194,1
-1436,-422,121,0
431,794,1024,1
1949,-807,-2382,0
1117,-64,-519,1
-115,-861,-3212,0
-2134,-142,1709,1
-1887,222,39,0
-2188,-1204,-1504,0
-3093,367,3695,0
2929,-2281,604,0
1555,-52,1788,1
669,4197,471,0
239,-1265,498,1
1594,76,-374,0
3189,-184,588,0
222,2948,284,0
455,-949,-736,1
146,237,187,1
-116,-224,986,1
308,1383,299,1
2648,1348,-52,0
104,1631,-2085,1
978,788,-574,1
-877,249,507,1
1026,353,-1527,1
1505,929,-177,0
1565,162,774,1
183,1115,2519,1
118,773,35,1
3068,14,777,0
-2228,1421,-697,0
1352,414,1267,0
-514,835,139,1
-585,-246,-97,1
604,-793,-238,1
-2428,-78,-905,0
884,1394,78,1
222,-1612,-23,0
-363,-1994,1562,0
-968,177,-21,0
99,-47,72,1
-2526,1748,-229,0
-12,806,-4042,0
1957,2086,1127,0
-1553,-1897,617,0
-196,2475,816,0
69,663,747,1
426,-121,1831,1
3372,-2264,-3808,0
1303,2824,2252,0
-2,-1756,-464,0
924,366,1331,1
-1074,-973,-1429,1
839,-3503,-4198,0
2678,-405,125,0
1037,116,393,1
1054,-1524,-2212,0
117,-1103,815,1
-4543,184,-2131,0
12,1233,-828,1
71,36,131,1
1479,26,-871,1
2058,-3312,-927,0
-613,294,2203,1
14,2163,525,0
-25,-1,472,1
519,406,995,1
-53,-857,-563,0
554,618,618,1
2322,1702,-553,1
284,447,188,1
-743,-581,-59,1
4947,994,-904,0
24,1838,798,1
1801,648,-4289,0
2777,576,1684,1
1591,1464,363,1
-1045,1324,2188,0
3088,2637,584,0
-64,-1528,2974,0
588,-628,1632,1
221,1311,1227,0
144,1211,238,1
-2871,2497,-355,0
-977,-58,131,0
815,1874,1776,0
1366,142,916,1
171,1295,2151,1
63,517,924,1
25,188,1083,1
697,1165,-204,1
1814,-214,162,1
-516,987,1237,1
1003,519,516,1
-28,-458,-1067,1
-523,946,877,1
-619,876,2822,0
-78,794,198,1
1136,-95,665,1
14,-358,19,1
-904,1706,-31,0
496,539,-651,1
1438,1251,-717,1
748,2582,183,0
5175,4326,265,0
2496,-87,1088,1
158,1336,-916,1
-4189,-1332,-8,0
5,-667,23,0
1074,541,1178,1
-2108,241,244,0
-768,2706,-422,0
764,-402,948,1
2022,39,-793,1
264,257,1319,1
17,41,1994,1
-2244,3324,2982,0
-12,938,-827,1
1656,-979,-2592,0
-427,918,89,1
-3408,-654,-1882,0
-152,-1078,417,1
-1449,-723,445,0
-1859,397,-32,1
-1797,-1545,2164,0
1256,-2733,-656,0
1242,366,217,1
1406,-404,155,1
536,608,-242,1
-1245,3277,334,0
1206,-654,-1319,0
-1134,-32,-69,1
-154,274,-165,1
1958,1428,1135,1
2516,236,642,0
835,-3151,1484,0
-802,-1926,-3753,0
61,2214,287,1
451,-514,16,1
-117,-3493,-1365,0
-88,-304,-758,1
446,1994,257,1
-2805,155,2362,0
-1446,-334,-2847,0
471,2786,-2338,0
388,-428,124,1
-2382,-364,-1654,0
1722,1658,-173,1
854,-3827,206,0
-549,1422,-73,1
456,7,1398,1
-298,14,-118,0
29,324,1223,0
69,34,2761,1
61,-146,-931,1
-1934,61,223,0
513,156,-1297,1
-211,17,1457,1
1362,-516,926,1
2913,1645,-158,0
-263,-1246,345,1
-324,794,-888,1
1147,1412,-87,1
-2308,-1646,2142,0
4422,-2554,167,0
1808,-1152,2364,0
-47,69,658,0
365,1943,687,1
507,62,56,1
1214,-198,387,0
1824,-1643,65,1
-34,807,3309,0
-2374,873,1,0
184,-1936,-112,0
1635,446,399,0
-4853,-36,-5519,0
2411,976,-73,1
385,922,-1243,1
678,-44,-1469,0
-509,181,-945,0
103,515,909,1
-769,718,1017,1
1101,1399,1043,1
-196,-2552,-1245,0
-974,945,302,1
131,1106,21,1
