@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7-8,14-15,18-19,21'

@attribute A7 numeric
@attribute A8 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
-19,-34,214,-1642,1306,-22,1
1066,1344,958,-2017,3664,-437,1
832,-834,-1157,-278,-434,1618,1
1146,598,94,-601,-39,1103,1
-686,-635,303,1215,697,1097,1
77,2346,49,869,951,553,1
-1056,-191,1973,1096,533,-486,1
-189,-1121,-138,-388,36,-991,1
357,625,827,2304,685,1473,1
-2441,2801,-51,1277,1367,2511,0
255,894,87,-361,322,-984,1
-226,2071,586,2853,1441,1675,0
848,-824,2297,-1398,1329,712,0
664,-503,2576,-227,-146,1861,0
-2392,113,2979,-2303,2606,847,0
-372,1111,1627,647,374,-2102,1
-226,-685,927,2382,1182,174,1
1368,-83,385,-3938,-23,-4207,0
-2594,-3003,1734,-1251,-1132,-1829,0
586,-3304,145,89,-238,1542,0
-1206,114,-2108,-1336,2378,1398,0
4237,2935,1105,-1274,862,293,0
-738,713,-2401,1065,-295,-1174,0
-49,-1296,1694,1588,977,1315,1
575,-1221,-1956,-3246,-512,-3659,0
1249,-133,3132,-5717,-693,2672,0
873,257,938,2492,-3633,3528,0
704,1342,329,-68,1209,972,1
1249,1532,-193,1697,-7,1777,1
1077,1834,-921,693,2082,1326,1
1003,2375,1414,889,1271,911,1
-89,1378,304,-33,-514,-169,1
-282,-521,487,-3502,-579,-691,0
-335,165,382,-587,721,1947,1
132,244,-7,1135,55,49,1
398,-511,4139,-4847,309,-1418,0
423,216,857,2051,1742,625,1
-1027,-1055,397,7372,2044,-2747,0
-904,642,-2154,-1064,-1825,-678,0
-1367,-1126,353,1319,2125,-173,1
1483,-552,2249,-253,-739,406,1
-1003,1036,454,-132,1027,-641,1
2261,-499,38,971,3896,-221,1
-752,225,1126,1912,188,196,1
1956,-134,-64,-235,297,-12,1
493,158,32,572,474,1013,1
-464,1205,-683,-1911,2584,2674,0
-156,-37,994,-916,-173,639,0
-835,647,152,-415,993,248,1
695,1277,-114,1242,1186,417,1
-988,3071,475,-51,1059,1139,0
-3909,1961,-1101,1152,16,-1367,0
13,182,331,1724,1829,-3402,0
-2704,34,13,-1245,481,-1616,0
1308,-593,-1462,-1506,1608,-2125,0
493,-373,-317,347,-472,-713,1
-872,-463,-3132,-479,78,-937,0
-56,175,-88,1056,247,169,1
721,26,1643,-861,2793,-434,1
342,-544,-225,-937,1918,575,1
1198,243,-15,1646,1037,-285,1
-3149,-1065,1448,553,1432,-1166,0
-237,809,1738,-345,-445,-354,1
-329,615,-1185,-126,673,848,1
-116,904,-384,896,2662,714,1
-2337,5226,-495,-794,1435,-1761,0
-652,224,-166,4373,898,-1236,0
1879,98,2119,-213,424,1654,0
-1811,-634,-308,-2501,4034,-1851,0
-823,813,-1182,3027,15,1267,1
-224,1975,-279,823,935,634,1
91,506,926,-262,574,491,1
-455,1691,294,-76,-231,1477,1
848,24,2033,-847,1595,1159,1
-685,-1115,-2162,3963,-2483,35,0
-73,26,-382,-928,-19,582,1
-999,-133,-204,1283,126,-73,1
2987,2036,1284,-157,896,904,0
-1501,2458,-1742,357,2541,-834,0
-981,1138,324,1204,-636,49,1
-2117,-1946,1642,-38,-64,-188,0
-1749,-2,-177,-2577,-2044,-177,0
-13,87,-1799,836,1273,-1163,1
3821,-422,1116,611,2473,3252,0
456,-991,1025,1052,617,-3672,0
-314,412,175,-2918,1399,-296,0
264,779,-638,2076,1444,-271,0
-1235,-402,-2329,-1086,-2175,695,0
-643,1706,1804,914,-1305,1876,1
13,-1185,84,4584,-1375,-195,0
-393,549,1247,-831,1439,-666,0
-652,-268,227,376,403,566,1
592,489,1033,74,2476,1256,1
1396,845,-464,514,401,343,1
-131,206,-1543,266,-56,-212,1
702,997,877,1567,-2272,522,0
1425,882,1543,1492,-449,-1202,1
2622,2774,201,752,-1864,994,0
-1236,18,136,4124,4085,4074,0
401,2241,762,2,857,-1712,1
-46,-658,393,-393,1821,-814,1
-2008,-1584,1754,392,-634,259,0
-1268,-1892,57,27,1159,-2743,0
-3354,62,-664,-2356,-71,-1324,0
-748,676,956,1038,1609,487,1
1342,913,1656,368,608,-478,1
497,757,389,1097,-15,1523,1
4467,3315,-2499,-1487,-602,224,0
-4042,841,-1895,-1832,3965,-26,0
-14,751,-55,-2703,-1476,-398,0
-659,1044,2051,1727,-473,-297,0
293,3441,-503,3803,1132,1453,0
-2291,-66,-1682,1092,2318,593,0
186,-1241,-1043,198,323,-3822,0
1341,931,1758,1236,1568,785,1
974,1835,-309,1844,816,-1378,1
-1978,378,1599,1602,-516,879,1
-945,194,19,876,1364,514,1
2298,4085,-814,81,-729,1421,0
124,-614,2062,-3432,36,-1755,0
-776,-148,1087,-788,1,-333,0
187,-818,-1781,1411,-192,2674,0
-219,-922,-677,516,-942,-46,1
1271,333,-578,1063,121,-339,1
-1462,-2355,-807,-1314,-1185,-478,0
1131,-2027,-983,503,-595,2816,0
-1593,2191,2066,119,299,1255,1
698,-382,1821,1329,-1476,491,1
2039,2021,-27,2554,1775,66,1
942,599,-994,-181,55,-213,1
-592,1159,33,225,972,-904,1
-536,27,-1163,-182,1832,2215,1
-116,-3918,1054,363,3035,105,0
-632,325,782,-1337,-2456,-49,0
183,-558,468,528,-2762,3133,0
1949,-754,1426,1253,436,84,0
512,-2829,523,426,2139,2071,0
151,-1111,-1286,-1436,2492,2331,0
2563,622,-828,1324,596,-7,1
1397,166,-697,1592,324,-121,0
1473,-728,112,3426,972,1513,1
689,1127,1429,-428,296,388,1
23,-52,-347,-661,-714,-388,1
1187,-964,-607,172,14,1816,1
-603,1072,-1107,139,-61,-776,1
2928,-2107,1569,6348,-103,2198,0
326,528,2203,-48,-2249,107,0
22,734,-419,592,-192,1479,1
1465,51,-964,428,426,977,0
2596,-462,-5,2006,-201,244,1
2349,437,-534,-188,1144,-1128,1
2764,711,1317,1172,-1653,-23,0
-159,1278,1691,-584,-514,451,1
4,1076,834,697,892,587,1
-2433,-1926,-1585,571,-2875,-522,0
71,1027,-99,-255,-14,-1112,1
-311,453,-1316,-667,17,-147,0
106,1783,568,-621,-1085,659,0
1482,-568,-1529,1359,586,-1421,0
-897,972,4249,-2635,-1044,84,0
1354,-262,708,-2271,5567,-245,0
-419,339,-159,2372,2907,34,0
185,1149,37,245,-1072,1652,1
-161,-223,-286,9,1862,-297,1
-1458,589,-2025,-379,996,1456,0
-536,-272,-66,-1506,728,771,0
-2136,1054,1086,-1034,-1579,-2574,0
-2451,68,1458,-9,385,2566,0
4273,72,-3368,-2276,-38,-184,0
-2284,-533,927,155,314,805,1
362,215,-1005,-1664,2383,-1115,0
4302,-193,-1374,1284,3678,674,0
249,-301,-608,751,-212,2078,1
-1815,-1844,-1195,-381,-712,34,0
2395,-305,-998,-2322,-6305,133,0
-2105,-193,-1066,2204,-222,1173,1
-809,-1142,1526,-1712,27,-117,0
1816,1705,212,157,755,-71,1
718,215,-922,1633,794,691,1
-2902,-782,-4019,-321,882,-54,0
-296,-87,49,-232,-898,728,1
457,-2085,-3972,-145,-313,2884,0
691,757,648,783,87,123,1
-1042,-1459,4803,1148,4606,2056,0
1461,499,1935,3173,-1486,1234,0
-42,-289,717,135,11,1115,1
3643,1379,-2934,-3917,335,-1547,0
1704,1697,3659,175,951,309,0
-368,1322,-1242,-526,-3182,-492,0
-326,1143,1881,2346,-2902,-305,0
1356,974,1761,-294,1608,-36,1
1066,-1618,-303,2272,1437,984,0
-59,-579,1176,1982,656,447,1
1356,1318,639,74,9,946,1
1776,2306,-1765,-2351,-4191,3514,0
537,-3774,-608,-266,1014,1069,0
184,-352,-2242,-6,235,-1039,1
-34,-161,703,-194,-74,1788,0
-356,-619,-2016,-2612,2792,559,0
1539,3223,387,-1208,1258,-374,1
609,1123,446,295,623,852,1
3048,-901,1764,-933,-2517,91,0
2537,264,-82,-3008,3121,514,0
1422,1155,-355,647,168,-157,1
1556,108,-1649,61,687,-19,1
-2972,368,-42,476,144,681,1
366,-281,-282,-1268,3659,-922,0
778,314,716,-1742,-713,-1588,0
2961,-561,-2251,166,847,457,0
2562,-1309,61,203,651,-614,0
3703,2796,1218,-1795,-132,2064,0
-1384,-1613,12,-33,-966,-2585,0
-109,73,-1595,793,1712,1578,1
-1442,455,1106,-1566,576,1461,0
-1488,825,1814,-3373,-6,125,0
228,2252,-2705,-798,-637,1718,0
942,115,35,2715,639,26,1
967,66,139,2694,162,452,1
-1168,1851,-523,916,198,865,1
-593,-1062,-28,526,66,921,1
-366,-829,-1258,1049,-95,564,1
596,2622,134,3986,648,806,1
-758,334,53,1824,805,-135,1
618,664,-465,-692,544,144,1
1046,1718,599,1633,89,-139,1
1698,51,187,751,141,-348,1
-245,1448,103,329,991,2233,1
-74,1421,672,208,-1517,1472,1
-301,954,-2425,-89,12,-701,0
391,568,-305,-1066,185,-366,1
-2,1373,-651,682,-619,87,1
-1398,104,775,299,-1016,2489,1
808,2035,-436,996,1908,-343,1
-11,146,-185,-568,-118,769,0
179,2288,1435,-337,1578,1299,0
1302,1306,-836,408,-579,1708,1
1308,1224,92,-1164,517,1817,1
2584,1446,-553,1012,204,947,0
1136,-2859,1679,791,6,1843,0
-13,-414,1009,935,1039,795,1
-164,-119,-1283,262,4293,-1092,0
292,1107,2475,3704,-1216,1485,0
-681,-1802,1708,101,1865,107,0
2194,-456,14,-1311,1182,1408,1
-2051,314,344,-5982,-82,-4367,0
416,658,-221,1211,-485,1884,1
5883,-3423,2256,-1919,621,-1609,0
2364,-1022,284,661,-752,713,1
1718,-435,2002,271,-2182,1403,0
-851,-79,-183,92,868,-21,1
68,887,49,4371,2258,-336,0
-303,-181,-314,-233,-301,-4703,0
2218,651,2521,-1454,-116,3512,0
779,901,1471,-39,149,-35,1
-4,453,263,524,791,844,1
-1232,-491,-992,928,1314,2466,1
4786,-512,2229,-121,-3309,-1821,0
1909,-1708,-324,-1628,-957,5323,0
-187,-339,-2236,1448,-97,74,0
-581,-1117,-259,1336,-326,-2196,0
1071,16,-5078,-1195,-117,1236,0
805,1317,1043,1875,1157,2027,1
2269,-1688,-2738,-441,-3557,-499,0
-1182,91,-317,-1051,-2557,2161,0
822,-1345,-1237,1537,1023,333,0
456,1469,454,-228,32,1256,1
91,-138,827,2712,-367,3,1
957,731,545,-25,48,1337,1
-224,-776,33,205,24,-1108,1
-99,-768,-458,1712,198,318,1
-53,253,136,-169,2289,909,1
-2431,1501,2041,-2225,1324,-1989,0
-126,1539,-1188,-2542,-2814,-1257,0
3429,-2565,-1386,1358,1863,-429,0
2162,2113,165,-33,246,1791,1
585,2815,128,-565,548,-3049,0
-217,-1128,159,4638,489,72,0
1946,-67,-596,-147,698,-475,1
384,2137,1859,-144,472,-2239,0
1464,-2417,-1418,-462,-1732,1175,0
-802,2995,-328,-1654,-56,4099,0
993,1722,533,699,-106,-1185,1
114,-2254,706,-1124,111,192,0
2743,-498,-2209,327,-734,-1193,0
-1589,2717,-195,-1446,93,1599,0
-674,585,-66,142,278,201,1
105,645,216,-1901,2254,336,0
-124,361,1581,-361,-2446,1537,0
1648,1465,1417,24,1077,13,1
2404,592,19,845,2048,-357,1
2068,1292,196,-825,-1251,203,0
-781,807,-76,-3613,-915,-733,0
1084,1709,-952,95,559,1034,1
1432,236,-1228,1787,2324,-382,1
707,1774,1412,284,1801,1338,0
-571,1591,-885,3643,-4458,1153,0
-912,-381,1213,2195,1657,2673,1
3308,2395,1992,2079,1908,-794,0
-78,-5907,87,3558,-1542,-2373,0
2557,-68,-981,1745,1203,-762,1
189,-942,984,516,1079,226,1
-124,2409,-711,2092,1981,178,0
4694,1204,95,-382,2209,1457,0
-527,89,848,155,-368,666,1
262,-657,-372,275,589,1826,1
753,921,708,2205,1073,-113,1
78,112,54,-322,-344,1367,1
1691,-946,-699,1254,-963,-115,0
1217,-509,-306,745,82,-1847,1
1177,799,1275,-1695,323,-101,1
-1504,-743,1602,-447,161,1298,1
2061,1119,-304,1211,-1029,-104,1
579,1225,111,2586,-3434,-907,0
-1034,722,1189,1614,-988,-404,1
125,446,-388,-79,903,-97,1
-2746,-264,1533,115,-1155,331,0
1116,664,2457,2425,1485,1592,0
-505,765,-1421,1381,121,1347,1
-12,-363,1397,3832,-1446,1708,0
77,1741,-2162,2951,1039,2022,0
-1012,484,-426,-1489,108,-805,0
-2041,-3363,3385,-1693,116,-4178,0
2701,-1234,1208,2863,35,1609,0
-144,-411,2647,-1344,-546,476,0
-341,533,145,-74,-439,-533,1
-2024,354,-24,-151,3286,-2169,0
-2234,287,-1116,1088,-139,35,0
-24,1503,742,1547,356,1619,1
117,-7,-2405,1299,-2156,-622,0
1163,1373,2434,-1817,1657,4228,0
5,-2843,-1548,1349,-206,2088,0
497,1164,29,1423,18,-267,0
788,582,746,46,-566,-144,1
566,522,1597,-59,-1068,-191,1
1092,-1921,1747,963,-4574,-1306,0
-259,4753,195,-1443,2514,-92,0
-808,-766,231,1784,-2095,-2012,0
-51,1988,-319,-771,1544,861,1
-3874,3328,-3417,2435,-1201,2529,0
898,-564,1579,1351,299,-46,1
727,377,386,256,1307,1602,1
1901,795,-161,-252,-13,1396,1
3927,88,1654,-1583,-204,1862,0
167,-1286,514,-288,-201,-62,0
-547,479,-5154,448,-19,89,0
2025,-164,-445,1996,-1149,-2276,0
-2431,-1079,-2248,2303,1995,24,0
-1253,-1242,1903,567,-331,-965,0
1268,1528,2551,-1872,1734,309,0
2638,-8,11,-2005,-1326,1643,0
874,2019,-1336,-237,952,-198,1
1083,1286,1511,1118,2346,932,1
24,501,4852,-3969,-535,432,0
1968,515,-918,-266,-852,964,1
-1912,1779,424,-901,-47,-1925,0
1448,678,785,-328,297,528,1
-3521,-346,1696,-1317,-1204,1526,0
-567,-624,-1616,31,2284,-2039,0
813,613,996,-1208,1443,1402,1
1275,-504,79,266,1,-1078,1
1202,816,368,563,36,-744,1
-1107,-1678,1161,-26,-566,1303,0
988,-2,2097,1096,-832,-522,1
2172,-146,-2882,746,22,-285,0
-1134,-2759,-1595,1746,2417,45,0
615,882,95,-533,317,-997,1
2087,13,2629,1288,641,-562,1
-1053,822,551,-274,1113,-352,0
895,-982,486,-131,404,221,1
-72,1771,1779,1134,-48,136,1
718,-2818,252,415,949,-2068,0
665,-973,995,1968,1503,805,1
217,21,169,1234,366,1196,1
-202,3097,-993,-2501,1212,-1691,0
496,1379,67,83,-245,1967,1
53,5,256,-658,2761,-236,0
915,-166,144,-257,917,1739,1
15,991,1502,524,109,1264,1
1893,982,-128,623,-97,-248,1
92,2724,3644,1432,-1249,-17,0
122,424,358,-818,32,801,1
-629,-532,-314,-3017,-2582,1152,0
-737,-2033,1176,1126,-78,25,1
-103,1214,-121,-1352,1312,-344,1
-2426,394,-104,7,1569,-1023,1
4,1581,37,483,-237,1532,1
2038,643,179,-379,-1126,44,1
11,67,189,-2253,189,742,1
-2012,-563,2286,-403,-3644,-413,0
985,-491,-2606,2951,-4942,-2479,0
964,-1412,1077,1708,268,254,1
-132,-136,1353,1036,43,1357,1
-136,-825,1034,-2357,478,-42,1
1529,594,-81,568,-184,-404,1
-1309,208,1444,2354,1082,-1135,0
2608,619,-596,2072,41,168,1
-134,1045,633,-93,1872,24,1
825,4697,2699,-2178,-18,-6,0
252,1681,1617,317,-515,68,1
228,594,508,2786,1388,228,1
-1862,8,71,-1909,-843,-3244,0
-1112,2663,206,-1644,2529,1053,0
2521,303,1142,-1018,-1602,-987,0
-1236,-1632,181,-2463,137,748,0
1208,19,768,-194,2662,2005,1
-107,-2308,-943,-27,3547,-276,0
1705,-32,1894,794,-1078,-324,1
2,397,-708,-1337,1017,-628,1
876,2692,1823,388,1574,189,1
-93,-9,-299,-344,-566,-126,1
-189,-1078,1802,-791,1582,-409,1
3334,1789,-1043,566,-1402,1589,0
226,1436,551,136,-708,2164,1
-4849,-303,47,-1604,1759,2123,0
77,-584,462,264,813,1653,1
1465,-1763,833,554,824,1191,1
505,1135,-968,1545,283,461,0
-357,2919,1745,-257,-1732,-4272,0
549,-477,447,-1315,-73,226,1
-798,714,-598,279,671,954,1
-1274,77,84,-195,49,-378,1
2796,3921,1487,-3762,-769,4483,0
1025,805,1964,5,1144,941,1
-1557,-0,524,92,-1744,-2751,0
1174,-75,-15,-849,211,-314,1
188,62,-359,497,1195,-878,1
1836,172,-82,3957,1436,2586,0
1553,1385,-1032,36,182,2281,1
305,417,-86,1578,2239,-72,0
-515,1954,1342,3307,-2084,-247,1
-1666,53,312,374,-2637,-2868,0
476,-1064,1033,-2628,-3388,-94,0
-1186,-364,984,1052,-488,853,1
1238,899,39,2,151,1354,1
-2003,-434,-1186,1252,573,1516,1
2103,164,1628,-961,-1083,379,0
1981,53,-2544,1556,-299,-152,0
242,662,-711,1385,454,-363,1
524,-3283,-1574,-1118,-1876,-361,0
-1248,1021,1216,-29,75,715,1
539,229,-804,359,-966,-2203,0
-38,-336,1114,-131,16,579,1
607,46,461,459,1437,-1185,0
-348,803,512,161,178,246,1
1428,2082,932,371,1276,658,1
-199,133,117,174,-443,3362,1
1052,-2622,49,-1668,3643,2185,0
869,-883,738,81,159,1284,1
-1639,1081,2012,1121,-468,-2148,0
2712,-86,386,2,606,-55,1
-1974,-183,-557,1252,-793,-625,1
2648,473,592,2085,1315,114,1
577,-369,-1797,-1784,2736,-1721,0
97,4616,-2381,335,-1835,214,0
1785,-29,-506,-2871,-147,703,0
395,111,-919,-627,2429,1778,1
1367,914,1347,1641,222,-384,1
1155,-335,651,-159,1276,-73,1
-3845,-2967,-568,947,1024,888,0
382,3566,127,2887,495,-2991,0
-322,-2747,1072,11,2226,385,0
2218,-382,-396,1212,-192,279,1
813,16,175,1714,-3141,1691,0
813,-119,-232,717,-622,-688,1
3463,-2829,-4267,712,-2565,-1546,0
-425,-232,2477,82,81,-13,0
1441,1083,-399,562,-794,128,1
357,1948,-397,-274,13,-147,1
803,408,3224,75,21,2294,0
-2127,-7,-135,-73,137,397,1
-14,-89,1026,865,-146,-1646,1
65,1328,3043,304,1206,916,1
137,638,186,1276,-1136,-192,1
-102,-487,-431,1151,1284,1323,1
863,2586,-505,-225,1768,1908,0
2,2072,-4059,-503,3652,-8,0
171,2491,-577,-1223,-778,715,0
-302,-535,58,987,274,1008,1
3394,217,-3821,-2172,1915,1468,0
182,-222,2164,-817,257,-1255,1
-1913,-174,23,-858,643,91,1
-252,1583,1105,304,158,1407,1
127,-81,1003,1798,5,2338,1
-2284,-858,-154,-2389,382,-1723,0
328,-353,93,2623,537,662,1
-249,-392,1928,107,-101,809,0
-1628,-3312,-631,-233,1699,-1399,0
982,-1525,315,3424,-1423,47,0
-264,2258,5523,-3108,-2109,295,0
-533,66,685,2118,-33,103,1
1472,114,1194,23,1018,2198,1
-2293,778,2,-828,-715,1595,1
-1202,2603,-2003,112,-1206,1497,0
-389,-55,575,719,774,1027,1
639,193,633,1099,1069,-918,1
-196,-1159,697,-2514,-3039,-26,0
1736,1293,-3724,2251,-2291,2177,0
-37,2308,394,464,-7,637,1
-1492,1134,2734,369,1,597,0
1755,4682,-2736,-2619,358,-3244,0
169,58,-177,2579,1346,646,1
1884,-2626,-3678,-1662,-275,-553,0
58,329,843,118,-171,-289,1
233,-2313,-1538,1865,1855,129,0
-2463,85,-2485,-4663,98,2639,0
-3546,-1027,-911,-4182,596,607,0
-0,-219,729,1328,1276,1209,1
698,2036,-1022,42,1119,-61,1
-411,1136,-1027,852,1298,1903,1
-1049,1606,2166,-274,85,2159,1
3402,3225,1192,1207,134,2884,0
3478,-793,-931,-935,2468,961,1
709,-857,-356,-63,1946,2078,0
-1828,-664,3792,1857,-1737,-144,0
116,-225,-407,836,44,1463,1
-117,213,-65,-1762,-974,1087,1
911,1125,4797,-171,-847,-555,0
31,-125,1655,2764,1735,-21,1
-85,2428,841,122,-723,385,0
