@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R3,13-14,21'

@attribute A3 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
1444,-823,-147,1
123,-1646,2497,0
-586,-921,-167,0
479,1045,-16,1
-168,-1471,59,0
549,-1536,201,1
-422,3079,1057,0
-138,897,15,0
-249,-339,987,1
-1112,1316,84,0
502,-2167,-519,0
152,125,-1399,0
357,-544,-75,1
-1562,-1167,-2727,0
-896,-789,-1198,0
758,306,-4442,0
-4242,134,-2002,0
1284,448,-562,1
-269,2547,-898,0
-317,-375,2,0
255,1413,-47,0
-3444,-1102,-2172,0
419,148,1664,1
-362,-137,59,0
3037,-2287,1029,0
-1976,1038,-3303,0
-2106,-826,2219,0
-373,-39,47,1
555,1427,1578,1
-133,-37,-158,1
1002,118,1512,1
48,1644,99,1
2183,69,136,0
297,66,1984,1
104,83,316,1
315,-282,337,1
-795,-1656,1518,1
224,241,103,0
2206,424,538,1
934,-1064,-273,0
826,-694,868,1
2913,-507,546,1
-136,494,1044,1
-3411,-997,-2473,0
1347,3294,26,0
2,-7096,-2345,0
-2632,393,-784,0
-471,4486,-497,0
-2057,1939,-108,0
-979,-2081,2165,0
-2035,-38,1453,1
1742,608,-255,1
-488,-751,919,1
61,1652,-1481,0
-76,137,-62,0
2466,1352,798,1
-22,-1458,-3075,0
96,864,-1337,1
521,-233,-951,1
-1351,114,-16,0
79,897,216,1
-61,-675,1321,1
1368,-94,-84,0
2174,-599,448,1
1509,-1768,224,0
658,-374,-275,1
195,21,553,1
229,872,171,1
-206,-314,-1232,1
2646,27,1232,0
269,-637,-2227,1
186,-947,676,0
2578,1817,165,0
87,556,-204,1
-664,-34,1415,1
879,-2581,-454,0
-1418,-4101,293,0
323,128,-12,0
2299,1717,849,1
39,285,267,1
-13,-1584,1705,0
-397,1634,21,1
-188,-37,3353,1
2639,-353,-103,0
-2668,1066,2351,0
-2986,-607,1458,0
639,1252,1303,1
-958,-1352,-3371,0
792,274,-778,1
2386,45,739,1
-4768,-306,2044,0
26,3106,917,0
1408,-2514,214,0
-2556,-8,167,0
88,-385,-233,1
-28,1259,201,1
-173,169,1134,1
435,52,125,1
-52,3576,-6103,0
566,112,-2054,0
1188,14,788,1
657,-662,1263,1
3662,-5,-1265,0
1181,-235,1072,1
1555,915,-94,1
1052,2608,-564,1
12,-14,218,1
-3764,-1448,-2418,0
44,2,-1,1
769,1378,2992,1
1326,3229,-1645,0
-1083,-888,177,0
82,-3694,-2094,0
2296,666,-1853,0
1029,726,-1236,1
1332,1,672,0
-1611,-2569,-2341,0
29,-3,-4489,0
-2177,-2203,2191,0
-1076,1679,1885,1
-1741,53,-116,0
-2721,1634,-2365,0
1516,1723,1999,1
534,-31,516,1
585,-1444,612,1
-284,178,-1032,0
238,407,54,1
-2433,3185,-786,0
246,117,1412,0
-756,1506,78,0
-205,1493,2159,1
2133,36,-9,1
-547,14,587,0
-952,136,-1069,0
64,126,863,1
-24,-1115,1048,1
-3284,2323,2468,0
22,144,1959,1
2546,-636,-1266,0
-1533,-33,-537,1
-538,-275,1312,1
747,-1933,-1146,1
2786,-86,-1162,0
1171,-346,-1203,0
22,1902,3596,0
462,1062,134,0
-1409,734,2075,1
593,-1892,831,0
897,-196,1957,1
-2438,416,-675,0
59,323,-74,1
-139,762,-928,1
-255,-1316,1799,0
-976,598,1031,0
565,701,817,1
-74,-2361,-2546,0
1731,-327,2893,0
383,176,-477,1
858,794,-2812,0
-78,-2134,559,1
362,-102,-1431,0
-361,1338,-1455,0
-4,-339,466,1
69,896,1538,0
957,1277,879,1
-858,907,1366,1
-3107,3457,-1458,0
874,635,2951,1
-3737,403,-234,0
3488,-1076,-5,0
1105,-372,519,1
-1746,1163,1513,0
553,343,941,1
1061,-197,1237,1
636,1196,-302,0
-1154,1177,-127,0
-2271,1771,-6703,0
2102,-604,204,0
1347,-1011,684,1
866,758,1799,1
-3412,637,-6,0
-49,1068,1275,1
38,-659,-78,1
-3375,1409,-734,0
38,-3242,1059,0
1647,-41,735,1
68,2298,-52,1
-1238,1293,628,1
525,-1102,-1611,0
-1897,-695,-3527,0
2265,-487,-29,0
-2756,-2099,8,0
2495,162,-4021,0
605,1161,-86,1
966,837,124,1
2088,1292,994,1
47,1943,1016,0
-1636,-1009,-528,0
2092,1106,1974,1
1338,189,15,1
-63,303,425,1
-2326,-1711,-326,0
1338,-1101,-577,0
-728,-3127,1349,0
-183,-26,412,1
-31,1151,-542,1
987,-4967,324,0
-126,2079,1699,1
-471,573,-546,1
562,1004,-273,1
-916,1525,-484,0
-878,764,1555,1
1682,2015,889,0
3169,-3826,-1244,0
-1729,-4739,537,0
-2846,2122,1184,0
159,1387,688,1
-1692,2743,2011,0
-726,-436,848,1
-336,2691,1027,1
414,-63,818,1
57,627,714,1
409,3539,301,0
303,-1063,-373,0
514,-141,1099,1
1927,-123,1334,0
-173,374,1216,1
-3105,-212,-107,0
2153,-739,-1044,1
-1059,-674,-32,0
841,-2398,-343,0
1191,598,191,1
526,319,976,1
214,-2401,-2263,0
634,-156,-719,1
332,-55,1968,1
-1427,601,1093,0
-2886,-83,-1707,0
691,-73,153,1
62,-48,-304,1
2431,85,-1527,0
1346,253,58,0
-634,2254,-3077,0
-1403,1037,1227,1
8,-753,-249,1
-1294,1427,592,0
-939,1344,796,1
921,-1269,-311,0
-31,3183,1407,0
11,-148,1117,1
-858,2132,-308,1
253,106,292,1
-965,1695,-275,1
78,-2148,1449,0
-74,-1605,187,0
3658,-1147,-92,0
-1339,1484,-126,1
-2348,623,-2458,0
1309,1421,1276,1
1803,-472,-1104,0
89,253,-2821,0
-4106,-728,709,0
478,532,-666,1
832,-2488,2858,0
-1809,122,1331,1
-612,289,-679,0
-865,-3479,2137,0
1756,1282,211,1
-2059,-1348,186,0
-578,2219,613,1
-1208,428,1393,0
241,-412,326,1
-1358,-508,-24,1
-2678,289,-306,0
-37,-202,1364,1
2327,-212,-837,0
-2226,2724,3195,0
823,-1239,468,1
1974,-1612,-23,0
-547,-44,-404,1
-2161,-2007,-419,0
-183,-537,224,1
1795,-949,-63,0
1982,-534,-578,0
37,1444,1445,1
-394,-3796,172,0
2461,161,2001,1
608,638,1782,1
176,555,1296,1
-2446,-1289,-859,0
708,-5114,-2111,0
-111,804,-1971,0
184,-232,629,1
3627,-143,-929,0
81,1225,2227,1
2429,-202,464,0
-1607,-2489,-518,0
-2086,-3659,906,0
-167,377,2413,1
1325,-579,1621,1
777,368,463,1
1402,-274,558,0
1082,-494,3,1
-1369,588,68,0
-1752,186,1807,0
1175,-1563,606,0
-132,-2603,-3088,0
-1376,39,1124,1
1584,-284,802,1
242,-1508,1191,0
163,-553,-569,1
9,-1557,-716,0
4758,316,932,0
-1216,1695,275,1
-1842,1997,-5,0
68,-298,-2784,0
-478,1529,-101,0
-473,-1672,-1486,0
-197,-1868,-168,0
-1748,238,-2822,0
1335,3088,505,0
18,703,-1451,1
251,2174,599,1
-3159,-376,-2773,0
947,2013,545,1
244,1828,-29,1
686,882,69,1
-58,-898,1362,1
763,462,92,1
1042,2006,41,1
886,1514,-483,1
841,477,1111,1
-41,-63,238,1
-688,1208,7,1
-664,1893,-1278,1
213,875,853,1
418,1984,1607,1
712,106,19,1
665,662,893,1
-583,1006,1441,1
18,197,-1895,0
-2357,124,-345,0
-1758,66,-2846,0
-23,957,829,1
-1564,292,-2339,0
2413,1081,646,0
116,1028,577,1
227,2975,-236,0
-1263,-1337,123,0
77,1102,-398,1
-224,-2,175,0
72,-1096,1863,1
994,-244,2593,0
-3161,-4458,61,0
-45,-148,-467,1
-1254,1441,231,1
715,-1,561,1
813,218,-1126,1
-407,-518,-264,1
-49,604,-467,1
-1232,1509,82,0
84,498,546,1
-2098,-68,1495,0
3278,282,2288,0
-47,752,51,1
957,-33,-764,1
-1736,1887,711,1
-482,778,253,0
-512,-194,-1228,0
2317,-576,624,1
1657,-2582,-2874,0
-324,4686,1308,0
725,1426,676,0
1779,873,-71,1
15,-1475,673,1
-306,564,1067,1
108,2592,1523,1
154,499,539,1
-2555,55,328,0
1101,155,-1533,0
1345,1337,79,1
1967,-2043,1,1
246,197,-277,1
-1289,-222,-1349,0
-91,534,265,1
-149,-5,199,1
877,238,796,1
95,-1389,-1808,0
1059,-4226,797,0
-1305,-667,-194,1
2673,1284,-415,0
7,595,-192,1
-289,-78,-29,1
-2672,4155,111,0
-881,-4576,147,0
-1703,265,-1358,0
9,448,3825,0
5301,249,687,0
304,226,-2386,0
1851,1256,1114,1
-1968,3056,-2077,0
229,34,-2,1
599,-27,2402,0
772,1424,641,1
1421,205,1725,1
-244,827,131,1
1775,-465,933,0
-623,1119,2604,1
1525,41,124,0
-363,2,2903,0
2742,-1005,351,0
3251,-41,1861,1
125,-1743,887,1
232,4598,-2012,0
1544,-1323,915,0
754,-116,802,1
642,1255,-1431,1
178,386,2224,1
-828,232,-685,1
-275,1064,-148,1
-1338,-454,-1254,0
-4245,678,-1374,0
-753,-924,926,0
2321,176,221,0
1165,-69,2445,1
1737,343,2202,0
1215,405,-3827,0
-1033,897,-226,0
-3001,236,-953,0
-28,2385,-419,0
-1325,119,-45,0
1788,1813,117,1
-226,23,841,1
884,362,372,1
903,1434,16,1
-295,-2658,2421,0
1444,-1232,811,1
1585,1155,2764,0
1955,2581,1833,0
-3834,-2462,1421,0
-1912,793,-1505,0
3645,-132,525,0
-627,1738,607,1
-777,1259,902,1
-838,1609,1022,0
-1993,-418,-16,0
-901,-1089,-429,1
-1349,7,1181,1
-2858,2897,-997,0
-935,-2299,2747,0
-1481,3166,-49,0
5,1502,-872,1
67,93,1495,1
-3296,-886,-1543,0
-38,-792,8,1
-1056,-2408,-1472,0
-3158,-1464,-1021,0
-142,485,-867,1
996,-1211,1385,1
2077,522,-71,1
4837,-616,-1765,0
3977,-318,-6328,0
1295,296,-189,1
-84,-246,-714,1
1191,139,-9,1
1651,23,1649,1
2461,-2336,-225,0
2567,-1135,759,0
-496,1576,-791,1
-19,-678,106,1
-979,2121,365,0
-3204,-4497,154,0
51,158,-523,0
1085,459,564,1
-375,-949,713,0
959,-1752,-2942,1
-1602,2942,1407,0
2868,2531,2805,0
2878,-2934,1212,0
1045,-356,-314,1
924,1223,-76,1
1572,-1915,228,0
889,1027,767,1
1948,-206,388,0
-432,-939,206,1
2,-5334,-1794,0
-1948,-1964,-2255,0
1311,-114,-1977,0
1033,2329,14,1
-6,866,307,1
17,-204,1144,0
-1078,-1851,-3908,0
392,-516,-1361,0
1332,-548,813,1
2341,1126,371,0
888,-1261,-5276,0
-1748,2792,-923,1
3086,-2221,-2886,0
-3184,-1198,-1191,0
-3736,2353,2437,0
2662,95,151,1
2193,2366,783,1
723,-1246,651,1
-2391,873,-483,0
-2357,4552,-268,0
51,62,712,1
-1807,-2625,409,0
-124,2912,1053,0
-258,1038,1696,1
654,765,-3708,0
518,725,2237,1
636,-3462,3735,0
186,263,389,1
-485,3442,2666,0
2,-1466,-833,1
