@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R1,5,13,18,21'

@attribute A1 numeric
@attribute A5 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute Class {0,1}

@data
1223,-2171,13,-957,0
-1346,1976,-2807,-97,0
-2174,-677,3612,-326,0
-311,-1837,-4513,-117,0
-467,-9,1227,1157,1
-2504,97,-1628,-3557,0
-3407,-415,1933,-2557,0
2464,-166,-758,1023,0
193,-9,1098,32,1
-338,1094,212,-367,1
-206,995,797,48,1
-24,-41,1012,24,1
905,828,883,198,1
1606,-475,-1068,2289,1
1552,-124,-24,1324,0
51,4513,-1377,-2814,0
-1614,111,267,1863,0
-156,536,-431,246,1
1,-1826,194,548,0
2859,1591,4514,489,0
-642,1524,1367,698,1
-4826,1687,3071,472,0
284,1366,-2499,-1732,0
-22,2182,1806,-56,0
-52,571,2086,-106,1
-916,65,133,111,0
-2576,-798,1394,-734,0
-156,-799,-3969,93,0
1713,-133,755,278,1
61,-686,1412,2254,0
-2192,-1499,-36,-2446,0
287,11,-533,1077,1
1632,834,882,2048,1
243,-117,2292,-1251,0
-3976,319,-1156,-915,0
2865,129,857,559,1
-511,1061,3025,2324,1
-1608,-159,-2091,1801,0
1263,-1815,5319,-4458,0
738,1654,-1808,1657,1
2776,-2384,1256,1908,0
527,-1521,2292,-1542,0
2658,-1184,-485,1203,1
-491,1253,958,1079,1
-3327,213,-85,1981,0
-622,-989,4955,2209,0
-1201,305,1329,-368,1
651,-714,-56,589,1
-72,207,101,1073,1
2371,1651,-959,-344,1
-125,-287,174,-963,0
656,-686,364,82,1
-144,39,262,323,1
826,-33,-1505,161,1
476,2389,402,-1029,1
-12,-1991,156,-3434,0
307,-205,552,-988,1
475,131,631,903,1
-2311,757,229,-1155,0
3093,756,-6,1485,0
863,-1557,727,121,1
-99,4077,3802,-1446,0
935,-1136,2682,1039,0
-2966,-74,308,108,0
-2135,-2062,-1893,116,0
-3333,-3009,612,35,0
-2417,-772,-281,-546,0
1236,1538,169,-439,1
718,472,-78,3286,0
2667,3429,-11,-139,0
823,171,35,356,1
687,3951,1456,-2156,0
-1101,-2157,912,1657,0
763,301,132,-206,0
3052,-315,517,18,0
1486,976,-878,-566,1
212,1266,1214,-1068,1
517,298,-1481,-4574,0
4296,255,247,2514,0
8,3455,2727,-2095,0
-955,165,1031,1544,1
358,2473,1266,-1201,0
1644,529,-462,299,1
-555,1146,-744,1307,1
-1411,-684,2648,-13,1
-1011,-3222,1007,-204,0
3389,444,2853,-201,0
-2892,-2147,-84,-19,0
496,-337,1212,-1149,0
2134,1146,-706,1995,0
1214,822,-2853,-331,0
-1916,1799,-1212,1734,0
34,-2156,1016,-1326,0
-64,-1448,65,952,1
455,1358,572,2346,1
733,-1305,-938,-535,0
96,17,1326,-852,1
105,-1806,227,-47,0
1396,-87,-931,297,1
3917,149,372,-1204,0
64,3318,322,2284,0
1012,187,256,1443,1
-232,1695,1461,1,1
-182,1972,1022,36,1
2029,-3561,1922,-566,0
-958,19,575,-832,1
22,1264,-2333,22,0
1029,-1213,1042,2417,0
1654,-477,643,317,1
1022,-436,345,641,1
-2617,-2197,-414,1113,0
43,278,58,404,1
-1336,116,-673,-48,1
1275,-419,457,949,0
794,-1219,7,1503,1
1174,451,478,366,1
-1353,464,1173,1212,0
494,225,898,-245,1
-3339,-3044,-268,2761,0
2,564,-124,917,1
6,1307,504,109,1
-433,-801,222,-97,1
-1719,1364,-973,-1249,0
1539,-258,-187,32,1
-1,-862,1846,-2582,0
133,-154,-42,-78,1
462,522,499,1312,1
291,1177,112,1569,1
-67,-233,1569,-237,1
-1056,622,1391,-1126,1
1156,144,772,189,1
44,1069,-1799,-3644,0
32,1884,833,-4942,0
1277,1732,-771,268,1
-1459,2013,97,43,1
1913,-215,1358,478,1
1163,-236,1118,-184,1
-1811,3417,567,1082,0
-729,1332,12,41,1
1722,-478,625,1872,1
-2094,822,233,-18,0
784,615,1098,-515,1
1143,-792,401,1388,1
188,1735,1572,-843,0
1206,-1332,-3268,2529,0
-92,-3468,1647,-1602,0
893,-1294,-2127,137,0
-98,728,182,2662,1
2074,-905,72,3547,0
136,35,645,-1078,1
-545,1139,-723,1017,1
414,-898,-534,1574,1
346,85,116,-566,1
2546,1774,198,1582,1
281,-3045,4474,-1402,0
-1556,-225,1109,-708,1
-1702,192,1581,1759,0
-488,14,-56,813,1
-1631,-1908,715,824,1
22,-925,401,283,0
3359,3904,3597,-1732,0
182,593,-449,-73,1
-705,523,3449,671,1
-336,1485,1196,49,1
427,3974,-464,-769,0
-808,-756,1079,1144,1
2338,1,2287,-1744,0
836,-89,303,211,1
-866,-169,712,1195,1
1818,-4991,-1201,1436,0
1319,-159,1561,182,1
589,2448,244,2239,0
987,669,632,-2084,1
1561,3294,881,-2637,0
-495,-667,213,-3388,0
309,-1176,74,-488,1
778,88,-68,151,1
1781,363,333,573,1
-2909,-1809,-302,-1083,0
83,-1675,82,-299,0
-5,1012,-1414,454,1
-3591,406,887,-1876,0
21,2587,-33,75,1
2097,1895,809,-966,0
139,-425,-1475,16,1
-2511,-2314,1125,1437,0
1199,-237,-767,178,1
1194,423,543,1276,1
1464,1086,-448,-443,1
-4556,3215,5145,3643,0
773,1523,65,159,1
-3433,-808,-2198,-468,0
-126,1095,171,606,1
117,1866,-3,-793,1
551,68,-661,1315,1
2064,-899,246,2736,0
158,-1486,2515,-1835,0
-4,1663,-4014,-147,0
516,41,1338,2429,1
-1328,384,644,222,1
1985,2208,147,1276,1
-1826,-117,1892,1024,0
562,795,-1606,495,0
526,3069,-1559,2226,0
958,-274,1148,-192,1
-328,-494,-1542,-3141,0
-1226,-712,2482,-622,1
3665,-883,1911,-2565,0
-381,1816,-1386,81,0
1702,1598,1328,-794,1
-861,1505,328,13,1
-675,1435,484,21,0
303,239,1364,137,1
159,24,-106,-146,1
2004,1495,428,1206,1
-1,752,1215,-1136,1
169,1489,-1,1284,1
2859,2948,-324,1768,0
-308,2636,576,3652,0
57,-476,-838,-778,0
1075,664,706,274,1
2607,-1692,-511,1915,0
-203,102,726,257,1
-277,2361,291,643,1
701,41,218,158,1
-252,1747,-68,5,1
2994,-676,-1596,382,0
129,727,-138,537,1
-1083,877,-1701,-101,0
-1389,2281,486,1699,0
-84,-303,455,-1423,0
-1614,-45,1699,-2109,0
1783,-761,3018,-33,1
786,-258,1564,1018,1
28,161,1292,-715,1
-2535,2996,412,-1206,0
-203,-166,378,774,1
145,-179,-862,1069,1
-682,1262,107,-3039,0
-3498,2057,-1478,-2291,0
589,-479,439,-7,1
685,-82,298,1,0
793,1342,242,358,0
-1888,-84,-344,1346,1
2648,-676,998,-275,0
-261,67,-1472,-171,1
309,-2463,1404,1855,0
357,1651,-1129,98,0
705,-1965,1378,596,0
595,58,19,1276,1
173,1966,-826,1119,1
1685,631,1219,1298,1
392,-2372,167,85,1
2351,3187,-457,134,0
703,-67,512,2468,1
-516,-3312,-1016,1946,0
-343,-1476,687,-1737,0
96,559,-683,44,1
339,714,412,-974,1
-489,-1535,-204,-847,0
598,-966,1747,1735,1
492,671,1264,-723,0
2336,-1846,106,2205,0
22,2993,-1859,-4626,0
3009,1288,-42,-315,1
1978,-369,-1506,2215,0
1366,-1258,126,183,1
-1474,122,371,481,0
1072,179,1311,-1176,0
5794,3753,2656,-1897,0
175,785,501,-142,1
-1817,1318,-3874,-4915,0
1829,446,156,-819,1
405,1709,-1088,1874,1
-687,2832,1472,-55,1
1068,-74,999,1668,1
53,645,235,1361,1
1122,-145,-1443,79,1
82,-1901,-1244,-2158,0
-2444,1655,963,2006,0
607,-2178,1106,-509,1
-122,-193,136,1505,0
-1854,1193,-1199,2871,0
2604,-238,241,606,1
-239,-802,3247,-2969,0
