@relation ring

@attribute A7 numeric
@attribute A9 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
1437,-1785,2846,0
988,-2396,-856,0
-2431,-2014,24,0
-2983,317,-838,0
-1362,-203,-2905,0
-3834,-2044,-1065,0
676,37,1825,0
-897,-672,84,0
-2048,482,-2077,0
275,-237,-1836,0
1034,-4895,-1345,0
1573,-192,929,0
783,-991,-1244,0
-1781,1122,2997,0
-1808,248,4183,0
1913,-211,3021,0
875,1622,-539,0
1303,-4053,-583,0
201,-1977,-999,0
2391,-1043,-1603,0
-31,-617,13,0
1501,484,332,0
92,-3244,-1487,0
-1334,-1172,1909,0
-5128,-1075,-3419,0
-1549,5378,1412,0
1333,-5093,-33,0
-1714,-1385,499,0
-3697,-1131,3085,0
1176,1643,-3743,0
-629,976,102,0
1745,-661,-444,0
-473,-494,4016,0
186,2244,-3822,0
-4321,-3225,-125,0
-165,111,-1638,0
2961,1411,457,0
1646,-289,-664,0
2534,813,632,0
2116,3619,978,0
-1617,319,755,0
-59,1686,-148,0
577,-3197,-1721,0
2712,-4488,-797,0
-1422,602,791,0
344,-1613,2057,0
1737,-1454,224,0
2706,-793,872,0
-2542,-3203,1808,0
-2324,-1712,-954,0
3603,-218,-782,0
-1712,-4201,-891,0
88,-1308,-968,0
1592,-2478,155,0
-376,1995,2461,0
-2608,-1151,1159,0
3412,-1962,498,0
507,-576,906,0
-113,-2382,-2021,0
2521,1549,-987,0
63,-2035,-28,0
356,886,-2528,0
866,531,2894,0
-2051,-1576,-2494,0
-1468,-724,1416,0
-25,-2333,-315,0
-3226,-1098,-42,0
-2255,118,754,0
-3709,2473,48,0
-5377,-1296,2425,0
-824,1659,-749,0
1102,-1569,38,0
952,-2118,-1763,0
-3108,-315,-334,0
845,-948,-183,0
1556,-2456,-386,0
-3293,-98,1162,0
-2505,-3031,-403,0
-829,1735,2674,0
1676,168,-671,0
858,1624,337,0
-2956,-4312,-2101,0
156,2165,-2712,0
1082,-3021,2386,0
-1653,1732,-913,0
292,1698,1485,0
-2149,-67,388,0
-571,209,1153,0
2142,72,-2186,0
-352,2303,-5342,0
2445,-797,-895,0
-1013,125,36,0
-3615,-162,276,0
-762,-759,-2236,0
-2024,982,1242,0
-3169,643,-1122,0
709,-4015,2078,0
-2877,-2441,-1693,0
-2136,1561,-2574,0
-3607,2857,-679,0
-219,1365,-3265,0
2226,-272,1669,0
2728,2994,-2824,0
-1972,2135,-1242,0
-2822,-2702,-2709,0
631,752,-2733,0
-2534,983,-1454,0
893,828,-209,0
92,911,128,0
-258,-1766,355,0
5643,-1044,2334,0
-28,-2986,-1247,0
-719,-5381,-547,0
5011,4256,-66,0
3221,728,-4375,0
-1629,1613,-66,0
-1962,-1253,1293,0
3965,-1948,2598,0
634,1206,925,0
-3677,124,1486,0
1268,-1181,2097,0
-5092,858,-9,0
-4005,416,78,0
2143,-766,1887,0
-4182,-1857,-677,0
-2008,-126,259,0
-2467,-1373,2377,0
-32,2178,254,0
-1145,-2593,-2339,0
2312,1168,3098,0
538,216,1155,0
-1178,2069,2757,0
-3931,1254,74,0
-1545,-555,2746,0
1434,-3488,47,0
-1774,-578,426,0
319,-1588,2016,0
-2158,143,709,0
1011,2476,-573,0
-828,404,-2864,0
-326,17,-305,0
382,-3498,-2991,0
-1637,-1751,-1444,0
-3813,-1755,3547,0
-1103,-806,1404,0
698,-2051,-137,0
-883,-688,2157,0
512,274,2071,0
1031,-1271,-1715,0
-2766,515,1016,0
-2819,2289,2498,0
-133,-822,-3607,0
904,1888,1071,0
-3186,-797,1269,0
-2655,-117,165,0
-144,4614,-233,0
-3688,-1372,901,0
2221,-14,-899,0
-117,2794,92,0
1258,651,-1695,0
2677,1196,-141,0
2063,-4487,-1049,0
2269,456,3989,0
-113,593,3228,0
3926,2193,101,0
-2541,-2179,-607,0
-147,1239,1736,0
-332,-5166,145,0
1702,-579,55,0
2938,1303,-551,0
1981,1966,-152,0
-995,707,-3631,0
1028,66,132,0
-191,-174,3174,0
-159,1238,1217,0
-539,14,2122,0
-1028,3692,-1901,0
-842,-3498,2719,0
1708,1551,-16,0
1343,-907,4066,0
-137,-711,-2501,0
-1584,-1202,1183,0
-425,-1304,-13,0
658,-3082,-624,0
191,-88,1168,0
-2265,924,2577,0
1287,1772,-501,0
2314,95,1015,0
-3164,1078,-1777,0
-828,1555,1639,0
-1236,1114,-1523,0
2213,762,-3837,0
1531,-2196,-2459,0
-1996,638,314,0
1941,-488,-16,0
-1724,-3044,2257,0
-1332,-3345,-73,0
-72,1594,-203,0
1562,302,-776,0
32,1873,1613,0
-1377,944,305,0
-1236,907,4074,0
-327,-1183,-839,0
-86,-653,33,0
-1384,216,194,0
309,3968,849,0
499,2885,-3657,0
244,-481,-1914,0
541,602,-2196,0
105,4246,2134,0
3643,3893,-1547,0
2347,617,-231,0
-1148,1219,-1852,0
-91,-1427,1013,0
802,-131,1577,0
-1107,166,1303,0
-802,459,4099,0
-808,-682,-225,0
-102,-3323,4268,0
-1098,278,-3939,0
128,865,-2786,0
349,-992,-2393,0
-175,563,-3586,0
2093,-2929,-1377,0
-269,-4,28,0
-242,1886,802,0
2218,51,3512,0
-3087,1527,-2222,0
124,-1227,-4704,0
211,-1762,-896,0
-3909,1466,-1367,0
-75,-912,501,0
-332,2043,3709,0
-52,-1473,-115,0
-445,2055,2013,0
2343,-2075,-175,0
-1989,1138,-1664,0
3214,-1946,642,0
-729,-503,735,0
-551,-1697,-368,0
1757,-213,839,0
-3536,-2062,-946,0
-37,-871,146,0
-74,-176,-5684,0
-4921,-716,2511,0
18,2899,2254,0
2051,-428,2565,0
-72,-1282,-114,0
-2266,1305,1738,0
-3733,-933,-1562,0
351,1492,-2057,0
-1116,-1087,399,0
2447,-1458,-1236,0
2224,3048,1288,0
204,4336,1827,0
774,-178,212,0
-1004,-231,1004,0
352,-2468,-1288,0
-1485,-3741,-4029,0
-2012,-24,-413,0
-2063,-662,2762,0
3219,171,105,0
-208,97,134,0
1058,85,-1411,0
359,1046,1105,0
-2202,1463,-3131,0
-5,1083,1826,0
1461,-1151,1234,0
166,1399,2262,0
2145,-642,1057,0
979,4209,-2253,0
985,138,244,0
-57,1405,-1906,0
1059,1063,-749,0
-2214,-493,-1454,0
-1116,-3795,-1953,0
261,-124,-1234,0
544,-459,1246,0
259,1786,-2897,0
1967,35,-1089,0
873,-419,3528,0
-2239,-2321,-1439,0
-831,2952,876,0
-158,-2302,2043,0
-225,748,3327,0
488,-6905,-288,0
-2429,2086,-3548,0
-1628,3126,-1399,0
-2218,92,-382,0
-901,-2263,19,0
636,-2503,-1042,0
2315,-363,2284,0
3907,-148,-926,0
1611,-679,-749,0
2252,-1108,-1797,0
2298,872,-224,0
-247,2141,1237,0
74,-55,2886,0
284,-1512,564,0
-1334,-297,754,0
622,-3148,-1628,0
-882,-516,-505,0
742,668,-308,0
105,487,-2051,0
-1148,-192,-2396,0
-283,-125,391,0
683,2211,-3145,0
-388,965,1619,0
-1293,-1071,2525,0
-706,309,1285,0
-4992,-702,-1207,0
-2193,1183,-3956,0
-1639,3273,-2148,0
66,-47,821,0
-1413,168,-797,0
-4,3296,852,0
1324,-1121,-151,0
-693,682,834,0
-2034,242,1146,0
-1536,808,-1788,0
-3593,-908,-1231,0
-1788,554,135,0
1548,4904,9,0
-1314,-696,-1031,0
-1734,-1771,-3163,0
256,695,3472,0
-341,-2426,492,0
813,-691,1691,0
-181,-51,-332,0
126,3048,-3057,0
764,78,-215,0
-3897,-2123,2293,0
-3168,-1501,369,0
2529,348,-983,0
381,-1397,592,0
-663,-3128,14,0
5829,-1171,-892,0
-374,1295,-2413,0
-695,-3036,955,0
383,195,-655,0
1594,-2724,-1064,0
-2209,-1747,-1804,0
973,982,573,0
-2723,-21,2153,0
407,-3052,-4647,0
2923,1413,-305,0
-4058,-1999,262,0
-641,-107,3981,0
-4849,-692,2123,0
-802,1446,648,0
-992,-853,-3921,0
41,-1783,-796,0
-2619,-2103,313,0
4179,68,-622,0
2774,-605,-771,0
811,308,-1878,0
2487,-1086,-1956,0
4092,-158,-14,0
283,3029,-312,0
-524,376,-3466,0
-2284,-3104,-1723,0
5,1833,-2919,0
3037,742,275,0
1641,-1827,84,0
528,26,984,0
-355,4222,1948,0
-425,312,-1589,0
323,-2524,-2255,0
-2559,1282,562,0
-4302,-1492,-3968,0
-1119,-1065,-2247,0
-2057,-804,85,0
447,-95,1353,0
-3853,-1522,1703,0
-1356,-1083,-138,0
781,13,1732,0
-4413,-679,1554,0
1917,-978,-518,0
2835,-2408,1445,0
3448,55,56,0
598,-283,4674,0
-1623,5174,-934,0
81,-217,-3888,0
248,1506,1313,0
-3209,-1371,-514,0
-732,-1129,3088,0
3334,58,1589,0
-659,-4421,-297,0
-4269,-1129,3732,0
38,-136,1871,0
-1112,-1428,516,0
-1466,-2372,812,0
1262,1804,407,0
2583,-733,-285,0
-118,1152,4463,0
-365,-525,-228,0
1779,557,16,0
879,2318,-2735,0
-4,1519,638,0
-2494,-1971,-1119,0
-2271,-305,-2299,0
3135,1077,-229,0
4345,-2678,-817,0
1632,1851,-1743,0
1294,-1377,-2786,0
889,128,-1323,0
-303,1614,662,0
-1102,3671,-1658,0
-1557,-2945,3,0
541,646,-1525,0
2269,-2145,-499,0
-687,2767,-239,0
4694,923,1457,0
1592,-7184,-382,0
-876,144,1267,0
5314,-1095,-1393,0
849,-6,2721,0
2393,-731,594,0
-3,-62,847,0
3234,-1011,-65,0
-218,2136,163,0
-935,-168,-5089,0
197,-3662,-2295,0
1693,-2206,1093,0
-2368,1999,582,0
948,18,22,0
-979,592,-616,0
-2692,1044,831,0
-1948,122,1395,0
-1419,-1384,3025,0
-266,-266,-2915,0
-1585,1754,-949,0
378,-2263,714,0
-3288,-624,1118,0
-461,228,-2636,0
3238,4421,-242,0
803,1724,2294,0
1397,-3124,-1123,0
-5368,-692,-931,0
-774,-214,904,0
-794,-352,2377,0
1212,1259,-1473,0
-2478,1983,74,0
326,1183,107,0
2558,2,-2109,0
-1696,264,-3072,0
-159,1252,1614,0
-3179,554,-144,0
-217,48,1312,0
1293,152,262,0
-2907,-235,272,0
778,2226,-1588,0
-2237,222,4179,0
-296,-962,295,0
-1462,-335,-478,0
-427,2241,-375,0
-442,-4149,1254,0
575,993,-3659,0
-62,-62,1835,0
4872,2173,1487,0
2926,-991,248,0
4326,878,-1546,0
163,-27,-1513,0
1131,-119,-1252,0
1638,-1762,-2296,0
2052,-1818,3072,0
-1095,-754,1015,0
-2278,-461,-2063,0
-459,-709,-2124,0
-3101,356,-2884,0
-592,-3596,-2593,0
724,-1912,129,0
-4636,917,-2462,0
-1567,781,1818,0
-1473,-2474,-175,0
-221,4247,-102,0
-3367,-378,-171,0
-1578,-964,172,0
1136,945,1843,0
-113,1252,11,0
141,1416,-579,0
405,-1617,-816,0
-386,-531,-46,0
67,1412,798,0
431,-965,1025,0
-435,-814,-2151,0
0,-3658,-1427,0
1957,188,834,0
-236,-2813,-438,0
-506,1432,-202,0
-1112,2777,1053,0
-151,1166,-1748,0
-1084,-271,-439,0
361,-13,582,0
-138,-3714,4404,0
-2313,-223,302,0
-3013,1428,-118,0
-1782,717,2028,0
-1805,-301,202,0
-177,998,-1024,0
36,-471,-205,0
729,1124,-904,0
4728,-108,2879,0
-668,-2452,-259,0
-215,-1937,2761,0
476,219,-1873,0
-383,-639,449,0
-2556,-35,2355,0
1578,-981,756,0
-614,968,-2665,0
8,-1364,-215,0
337,1707,729,0
1713,-828,-2415,0
1165,-4291,-234,0
287,2744,537,0
1736,-266,2177,0
-1944,1227,1527,0
-104,1584,-923,0
2073,-11,1165,0
-1903,146,851,0
878,-733,-2281,0
132,357,-684,0
-947,-2928,-2057,0
-3755,978,-178,0
831,-274,2494,0
733,579,-7,0
5,-228,-2591,0
-117,163,96,0
-468,524,448,0
-327,3716,-4306,0
-85,1406,385,0
-1276,876,167,0
-3255,-2546,-1628,0
-936,-196,1418,0
-1315,431,-781,0
81,-1599,1411,0
-618,-1795,2179,0
1085,-2926,256,0
-693,2834,811,0
-1171,3015,213,0
1427,-111,-723,0
-1173,1727,2153,0
4474,-982,227,0
-2887,39,-3076,0
-3287,-981,-2432,0
-54,2782,3331,0
-4457,1991,-1369,0
-398,-1782,906,0
-709,34,2938,0
308,-2172,1695,0
848,2177,887,0
401,-1637,-2054,0
-376,-1006,-1659,0
261,-2183,776,0
-443,-607,-102,0
-1182,532,-884,0
1244,-2294,-765,0
109,-5392,2163,0
-1878,1008,652,0
-219,-1535,2731,0
-24,1105,-687,0
1478,393,102,0
1078,-2388,-582,0
-998,3325,1357,0
-1815,-1218,34,0
-2991,1079,-2405,0
-1235,-318,949,0
-58,2452,286,0
-1836,-42,1493,0
-369,2047,933,0
2384,-2418,-1172,0
2885,453,1036,0
-1859,819,-705,0
1505,883,527,0
-1117,297,104,0
914,361,-817,0
56,-64,-128,0
-51,-2,-322,0
-593,-269,244,0
-1442,684,1461,0
221,-155,2203,0
2767,2189,278,0
-1215,1053,5148,0
-1775,3346,2458,0
-629,-43,1152,0
1079,208,-758,0
-1856,-2152,2954,0
57,-2109,-4523,0
1462,-3174,-316,0
-1519,4436,-142,0
1578,-1903,298,0
1966,-1256,535,0
1114,-4839,-1459,0
624,-411,262,0
-2495,-4655,-2967,0
-2686,558,116,0
48,-214,2026,0
28,-227,-78,0
1836,-785,2586,0
-1847,3126,1437,0
804,1393,-1614,0
2411,-861,753,0
91,1202,347,0
2223,1098,246,0
2019,-266,-1428,0
3388,2474,-2169,0
-185,1502,2674,0
496,705,-1053,0
117,575,-622,0
-1917,2958,-437,0
-2168,-94,731,0
-285,-2586,-253,0
1706,-684,-1333,0
1034,4682,596,0
4652,1478,-8,0
-1105,-1213,-294,0
-998,-2354,-85,0
-4068,-1874,-1199,0
214,596,1774,0
368,-1268,3185,0
1387,1243,-1017,0
-1105,2032,-497,0
2603,743,-1379,0
2522,-2532,988,0
2613,-1079,-444,0
-2473,542,4364,0
-296,3102,1107,0
-59,2028,-237,0
-3316,27,-223,0
914,2324,671,0
3429,438,-429,0
464,-2393,-316,0
2641,-1783,1079,0
-26,12,-2022,0
-4262,1045,364,0
-2169,-1369,975,0
209,36,-547,0
-2411,-1202,2506,0
-2658,-709,-905,0
-201,-777,1474,0
-2751,2926,-908,0
-108,79,4778,0
-33,-487,3074,0
-1511,-922,2748,0
-221,-1137,2502,0
-1012,-786,-805,0
-1662,-829,-841,0
1296,-3138,-3914,0
-252,-243,1194,0
-409,47,3849,0
-162,-154,-394,0
139,211,701,0
1583,1748,3229,0
-2146,-3242,-887,0
-753,988,114,0
1776,1754,3514,0
-1053,4094,-352,0
3949,1831,1841,0
475,-163,1245,0
4576,688,-86,0
-541,3765,-1147,0
643,-1603,-915,0
2821,268,-1958,0
-2442,-1473,387,0
-2682,61,374,0
2274,-1484,-69,0
2227,-132,-621,0
208,334,2153,0
6,-1592,-189,0
2092,-2024,-218,0
2021,-1859,2139,0
459,-2227,-3294,0
-1007,3822,-1216,0
222,-4479,-25,0
505,-6279,461,0
-3213,-2251,-3047,0
-366,-1128,-1493,0
-724,908,-188,0
-1738,-4581,1573,0
-221,162,1907,0
26,-48,284,0
-1217,273,63,0
-2291,-138,1735,0
853,1628,-5084,0
134,-487,-2791,0
-142,228,-244,0
-182,-706,695,0
6,829,2298,0
-215,342,-858,0
-95,603,-1266,0
-2748,-2,1633,0
-826,926,4938,0
1714,-1663,273,0
-1407,694,566,0
-585,-913,605,0
-1548,-876,-654,0
-1008,331,109,0
-1044,241,1723,0
-1038,-623,2801,0
-1777,393,247,0
-64,-871,-2674,0
1784,3331,-1187,0
-1024,4645,2294,0
274,-2191,1951,0
768,1178,559,0
2526,4,-7,0
851,366,337,0
-232,155,507,0
-1435,-3261,-2011,0
497,606,2109,0
-3134,-192,31,0
-2066,-1184,982,0
504,1139,208,0
178,-122,5,0
-1236,-2692,748,0
-3636,-3762,471,0
15,-57,1899,0
-2543,2656,-1731,0
-2317,2,1628,0
-144,-2323,2233,0
-1927,1593,-549,0
141,-1416,1111,0
1926,-3199,-2199,0
-779,-113,-762,0
1537,2017,1163,0
1666,654,-1657,0
-1621,-2326,-757,0
-245,2277,-3395,0
2353,-3278,-2444,0
-1909,-53,4064,0
3,2121,741,0
1425,-458,-4245,0
167,186,-62,0
718,-537,1781,0
-3845,-675,888,0
135,1372,-2399,0
2059,582,2703,0
946,1586,-1904,0
-687,2304,-48,0
-3761,-1194,5135,0
1459,-3711,-1607,0
1088,-1248,1383,0
-2313,-2027,2185,0
-872,1695,-937,0
-2188,3516,2023,0
-837,-3426,-605,0
-834,1963,-2862,0
-2889,4,109,0
908,-326,-819,0
3896,-1691,-2228,0
-88,3323,491,0
951,-3344,-1356,0
-2488,138,-2503,0
-1089,-2662,-607,0
-73,173,1186,0
1075,979,-1159,0
-1387,23,-3719,0
-196,866,-26,0
573,-1571,-1246,0
-1044,2549,561,0
74,1033,376,0
-2529,-2989,-943,0
709,-448,1614,0
84,806,-1868,0
-105,-159,1816,0
-1688,125,5105,0
-1908,-138,-2093,0
2144,-1752,2586,0
-2337,1664,-1761,0
1092,5,931,0
-48,-553,318,0
-157,2057,-173,0
1713,1566,787,0
3392,768,-678,0
2614,308,-158,0
163,-26,-1802,0
-2681,125,455,0
-1296,-1817,23,0
65,38,3188,0
284,2524,-3422,0
2426,3391,-384,0
-3143,4165,796,0
-2364,-4609,585,0
917,2156,-1118,0
-2645,-1427,193,0
183,-1276,3133,0
449,-5792,-2899,0
-932,-404,843,0
312,738,1993,0
-547,-781,3308,0
2408,-9,-649,0
-831,1702,-364,0
222,1116,-2336,0
-3413,4097,286,0
112,4514,1096,0
149,-243,4332,0
2362,-1179,-1145,0
799,-1601,-5217,0
541,-907,-3093,0
5619,-254,-3816,0
454,-1291,-1267,0
-795,2006,-1458,0
122,4,3901,0
-681,-3267,107,0
-2662,1051,3393,0
-771,-2403,399,0
1334,178,-1562,0
-8,-2869,-706,0
1109,286,1201,0
-2463,1001,2639,0
-375,2411,14,0
64,3153,24,0
1653,385,82,0
822,741,333,0
1745,59,-3762,0
-148,3391,2045,0
626,88,-2969,0
-2342,56,-12,0
-2646,524,-172,0
-1787,2095,-593,0
411,-676,2569,0
-3261,329,29,0
-19,1483,518,0
-2,56,2142,0
616,1584,-204,0
-2399,-148,-488,0
301,1486,-1481,0
-2946,1869,2987,0
-2035,1358,1824,0
79,1255,-71,0
-823,-1921,-3404,0
-1648,708,131,0
-187,-532,74,0
998,1454,-804,0
1278,-1898,4546,0
1806,1907,356,0
-1662,102,-2535,0
-2712,663,1562,0
-771,18,3,0
222,-3074,-449,0
-3071,-1785,1369,0
982,-2064,47,0
-4919,123,-1328,0
-2096,-1083,2441,0
1894,304,1664,0
-1637,-117,-117,0
2818,-677,-1062,0
-2391,724,-1037,0
2291,3699,-2698,0
1171,2416,-271,0
317,-2613,3715,0
2054,-2223,-4922,0
961,2314,1351,0
2807,5358,-725,0
1236,2021,-4012,0
292,-3915,-83,0
812,426,-1458,0
3062,2735,-1251,0
222,2074,-1794,0
615,2199,386,0
-3652,426,1026,0
-1492,-45,597,0
486,1108,1602,0
-2518,1904,-386,0
214,-648,-618,0
1222,-1179,-3,0
4966,-1956,1878,0
2292,-1109,1078,0
256,4919,1331,0
546,-348,-1834,0
-1041,-2041,-2703,0
2428,-442,-1745,0
169,686,2539,0
1576,7,-2519,0
-4657,159,-1599,0
-902,4568,-1119,0
3402,-116,2884,0
2598,-3442,629,0
38,-2815,-1604,0
-382,-2063,-1399,0
94,4318,1404,0
1484,-291,-821,0
278,139,-845,0
-1818,3569,1683,0
1106,404,2295,0
1789,7,418,0
-514,-4684,1674,0
-328,-601,2296,0
-1935,-2848,-1746,0
818,2518,1224,0
228,-49,1718,0
-1047,114,91,0
114,2176,1805,0
-1088,65,5097,0
851,-537,-2198,0
-83,-2756,3036,0
229,1156,1107,0
456,-2771,-3672,0
-1847,-2645,-497,0
1571,-968,3383,0
3508,435,376,0
-1728,1313,2014,0
-2348,-343,-4146,0
3329,-1329,-3028,0
-2349,428,251,0
-1,-1833,86,0
1354,-901,-245,0
-607,-2991,-802,0
-201,976,-1498,0
-2451,718,2566,0
-769,93,-187,0
-1501,153,28,0
-653,612,1951,0
-183,-428,4101,0
-3832,-389,-474,0
-2037,-53,-1,0
-612,-2406,-858,0
483,-976,498,0
-2149,1245,-2298,0
-4614,996,-6408,0
-34,-859,1788,0
-3711,7,911,0
609,-1563,62,0
1514,1895,243,0
2396,-4302,-1916,0
3465,-177,-372,0
-2571,394,69,0
2241,-2348,586,0
-77,263,3645,0
-4594,-166,771,0
-2017,-863,3469,0
-4054,1849,2463,0
1489,-286,-165,0
1561,911,2309,0
3958,-1838,-2044,0
1353,-404,-571,0
1216,6278,-2595,0
-56,-625,3888,0
-3669,1155,1286,0
128,-2668,447,0
304,-932,635,0
-2238,-1025,3029,0
2175,64,823,0
-1774,82,-726,0
2038,-1099,-3008,0
925,-177,-126,0
-2864,654,1156,0
-1358,-2135,-3568,0
368,-1607,321,0
1201,-36,-927,0
-121,-1176,-762,0
-628,3038,-125,0
-337,-2877,-833,0
-1383,-2679,-2385,0
-1246,4384,-437,0
759,2449,-1274,0
-1568,1714,2311,0
-1763,189,-331,0
-636,-114,-66,0
6,-3254,921,0
-3412,1383,69,0
4337,-1003,-2496,0
503,1051,1093,0
-1359,-111,-1181,0
-1457,1136,-402,0
2584,521,947,0
68,-737,-2795,0
-599,52,827,0
-928,-3371,1265,0
1858,-2601,-802,0
2681,-1626,1016,0
1308,49,381,0
-31,-1914,414,0
1067,2381,2341,0
-1208,141,-886,0
2655,971,-602,0
2529,2334,725,0
4467,-88,224,0
-759,2208,-902,0
2829,2165,-2678,0
1666,2714,-2203,0
-255,2131,2492,0
-29,386,2196,0
836,553,-347,0
-4028,-2426,1168,0
1176,778,-2303,0
1919,-1283,-368,0
3412,-929,-2035,0
26,877,-1646,0
-988,-344,1139,0
-1291,-941,651,0
-2114,-195,425,0
-3152,2622,-506,0
467,-1264,3604,0
4307,-3515,-529,0
1896,-1598,619,0
-2894,-276,-233,0
-228,5099,92,0
-445,39,-3212,0
272,-2785,-817,0
171,1716,715,0
-4042,113,-26,0
-1992,631,1236,0
-293,-976,-711,0
-54,1723,-582,0
168,-413,-5786,0
402,1257,-241,0
-332,3684,1541,0
2,-3807,-8,0
2815,-1237,1309,0
-2253,1596,-1068,0
-1218,3204,-2351,0
-1462,1,-1796,0
931,2906,5018,0
-153,1913,-2735,0
-2754,-408,12,0
2194,-794,-84,0
-1601,2451,-847,0
1822,-341,5444,0
-1672,-3925,-235,0
3136,2293,-2606,0
-1443,-297,2773,0
-1107,4115,3155,0
-39,-1026,2,0
3592,1606,1391,0
-2051,2119,-4367,0
-1335,-56,-232,0
-1006,-384,941,0
-524,-1444,1967,0
3011,2552,-53,0
547,-3716,-485,0
526,491,-4171,0
-1614,-3098,-1287,0
-2498,-343,-1683,0
-2362,1414,-824,0
3058,18,-19,0
66,-412,-912,0
7,334,-254,0
-845,172,1702,0
1361,1727,-2193,0
1936,616,-1482,0
673,2071,22,0
1306,799,429,0
1313,2354,1968,0
1091,-1052,1714,0
2023,-316,1599,0
-9,297,-2838,0
1743,-1894,-504,0
-37,-2049,-1038,0
863,-2989,1016,0
498,-155,-768,0
-228,1553,4733,0
5525,1183,-2031,0
132,-1635,-3937,0
-1235,-1941,695,0
1525,3339,29,0
-83,-3852,-2754,0
4551,516,3071,0
-859,-237,1658,0
875,-1096,-1703,0
-1426,479,-3478,0
-4499,1184,-1796,0
-2117,3183,-188,0
3784,472,1906,0
-233,1135,1123,0
665,1098,-3508,0
2175,-211,-1458,0
3986,-2231,834,0
-1182,-2082,2161,0
-3354,1736,-458,0
5932,714,2255,0
593,-867,-963,0
1436,3236,473,0
-901,514,3071,0
2394,-673,-1855,0
-2954,1475,3137,0
821,3675,2914,0
461,2094,1054,0
52,-434,2867,0
62,1626,-3066,0
-717,-4994,-468,0
75,-358,-963,0
-1821,-1647,-1216,0
371,-201,377,0
2629,-1511,-2177,0
825,-1449,-1669,0
114,1018,192,0
345,1964,-2462,0
5669,812,3498,0
144,2067,-421,0
-1636,-1596,-5144,0
-431,-1941,1014,0
-1092,1645,-1279,0
1498,-1868,2012,0
1562,4356,1315,0
224,4175,-4626,0
284,-3903,1035,0
-3475,-78,-2319,0
-4242,14,325,0
-517,-2538,-2147,0
-252,2002,-2169,0
428,-2588,-2068,0
3639,2126,-635,0
-583,2762,732,0
563,-123,154,0
935,1882,-824,0
-1921,831,-2194,0
-1894,-2235,1979,0
3081,1957,-2415,0
-2528,-4417,2508,0
1948,2942,-65,0
2524,269,-2116,0
-2272,-2191,-228,0
1211,859,4193,0
-201,507,-982,0
-4778,-2407,2993,0
2425,-636,613,0
128,2525,1168,0
