@relation ring

@attribute A3 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute Class {0,1}

@data
-2126,-562,2298,0
-55,-164,1199,0
1867,-2765,1443,0
-3087,117,247,0
441,-1108,-2135,0
336,1088,1804,0
-3199,1203,57,0
269,-593,-1891,0
-1453,-2111,31,0
-1476,128,-1784,0
503,-2038,582,0
-696,-4086,-102,0
-2893,1422,-3702,0
708,-2332,1421,0
2558,344,-3949,0
-664,-1285,-2759,0
423,941,-4406,0
-1721,51,-214,0
-1324,-3228,174,0
-451,-1293,-3,0
965,2276,1265,0
443,-2412,-478,0
3183,-1668,-129,0
-1607,-49,-1434,0
-1176,-148,1883,0
-13,-1822,1312,0
-2024,-1341,261,0
1724,84,784,0
2355,1422,1646,0
2067,2882,-1641,0
-12,-1424,1771,0
-491,4464,-1629,0
-532,-3124,-345,0
-1524,-49,-1655,0
-1288,2673,-1016,0
-2087,213,-1752,0
-2432,-2975,-49,0
-237,-1053,-4086,0
-144,22,1441,0
-383,-2608,1096,0
-3171,-1605,1575,0
3792,1759,2223,0
-1615,-2561,2777,0
-532,-1214,-1202,0
904,-4048,1087,0
-1062,352,2795,0
186,-414,-1057,0
1586,401,-968,0
3379,-1337,1494,0
-2086,607,2733,0
-1192,-2814,2181,0
2672,-1906,-2917,0
7611,228,-1864,0
1506,-89,651,0
-152,2168,193,0
286,-117,-496,0
-1555,-1806,-102,0
-1177,-2597,-2169,0
4328,-1893,3385,0
687,4651,135,0
-1294,-2106,2956,0
-486,-7,1537,0
2,-47,-516,0
1429,46,-53,0
47,-3969,-195,0
1137,-1226,1425,0
-368,-2402,-4104,0
-4989,83,-1449,0
-475,-1724,-202,0
-185,-4082,-1316,0
-497,-63,-1404,0
1816,-402,1264,0
988,699,-334,0
-1267,2703,1194,0
-979,-3378,-345,0
1868,-572,-2175,0
1054,219,-2877,0
-3614,3112,319,0
-3855,282,-1571,0
3384,-3222,-683,0
-756,-2258,49,0
-1196,2677,1754,0
-1728,1549,-66,0
3303,-2019,-2705,0
598,4664,1081,0
3515,101,-1405,0
1287,-2314,-1318,0
2993,-537,474,0
716,1668,953,0
-648,486,-631,0
879,-1224,-179,0
-4759,-1946,-3283,0
218,1153,-2,0
97,-1235,2531,0
1943,-161,138,0
3758,-1483,1937,0
-1626,-2994,-1815,0
4063,-2622,3203,0
3319,-1393,-2673,0
1418,-119,904,0
-3503,37,898,0
-742,-52,2071,0
-1518,1489,-164,0
822,-834,-4192,0
934,687,3792,0
-82,-109,158,0
-3424,-3647,4282,0
1527,138,-1897,0
184,-1253,357,0
-441,1243,-2666,0
3261,1296,1226,0
-1177,11,-2783,0
-9,-522,-1682,0
-566,5508,-228,0
-1342,1243,1974,0
-791,-2827,3168,0
-1122,203,494,0
2733,-633,-2994,0
794,-121,-226,0
1523,-238,-253,0
555,134,554,0
-19,-221,-2167,0
-1977,5145,49,0
-15,-2131,-996,0
118,2032,-2325,0
2383,-2533,165,0
22,-973,-972,0
61,-374,176,0
38,-32,-145,0
-124,-2206,-164,0
-2288,2001,-698,0
-1036,-238,98,0
-2099,1033,144,0
1443,1241,-64,0
-97,1456,-1714,0
-1172,247,195,0
1583,-2047,882,0
1664,1811,-1425,0
19,-1356,-3925,0
-2787,1699,5523,0
-809,-227,-3207,0
-13,-977,-789,0
-408,1378,-911,0
-3589,-227,623,0
53,484,1414,0
2195,1429,-1081,0
-1276,-384,-4137,0
-383,-1754,2327,0
-965,2388,-377,0
163,-615,-85,0
4337,1936,2031,0
-152,1002,1518,0
-1395,-2154,1268,0
445,2099,-1279,0
729,4157,627,0
-3243,2642,99,0
1991,-3103,-2532,0
5137,153,2961,0
2305,131,-1671,0
2688,81,3685,0
-2736,-1355,-2342,0
-2091,289,-47,0
-549,-745,-174,0
-1488,3319,1893,0
2392,-448,-501,0
133,-366,-1214,0
624,-1906,3104,0
4714,3262,-344,0
-1305,1581,47,0
-1604,-69,1203,0
2703,3233,809,0
-933,412,-2003,0
-4267,-1895,-201,0
-2104,-1776,608,0
-41,59,-1338,0
-1451,-1942,-1633,0
1689,1554,2892,0
3219,-307,384,0
25,57,254,0
-196,-1438,-1944,0
-1932,806,2329,0
1026,-989,-1026,0
3415,-1539,-398,0
-488,-117,1048,0
2904,-2801,-718,0
-1829,1014,4147,0
-886,-1016,-433,0
517,267,-156,0
-1419,3858,-2108,0
28,-1342,1242,0
-285,-1278,4397,0
2632,-2286,1474,0
793,96,-4119,0
133,366,646,0
679,-172,1767,0
-5642,-147,1665,0
618,-842,1291,0
1132,-464,1487,0
-2671,573,344,0
636,844,618,0
-1667,748,-2066,0
1241,-142,2521,0
193,-3129,6025,0
-1771,-123,-1539,0
642,-577,97,0
-2404,56,-2401,0
-2761,-61,1219,0
1253,-1166,-1673,0
27,-2814,-4454,0
186,1665,2836,0
-1978,-133,851,0
3545,1006,-4293,0
1245,392,265,0
-853,1793,1326,0
-3555,761,-1624,0
-1528,969,-3168,0
-237,-246,-193,0
265,-1445,2171,0
52,546,-46,0
-917,2395,-196,0
2423,1294,-174,0
827,4322,929,0
242,559,217,0
-3034,222,-993,0
-347,1474,1164,0
-243,-1177,32,0
-1272,-1631,3619,0
-409,315,-1014,0
636,-633,527,0
1559,-1897,754,0
-533,-134,-1822,0
1405,882,-2656,0
1323,2741,-435,0
1029,1647,1142,0
-1545,4501,-2118,0
1864,1634,3067,0
757,74,1729,0
-65,1508,1247,0
3409,22,3815,0
-879,786,-692,0
426,-253,-3174,0
2073,228,1327,0
-1514,2742,19,0
184,1762,-1056,0
1219,2716,2465,0
1749,753,1907,0
-185,185,16,0
3133,-279,3046,0
2863,1423,1546,0
-1207,68,13,0
-779,-491,421,0
-46,-122,-1618,0
-2025,-329,391,0
-701,-2852,591,0
-982,-671,-1381,0
-218,159,1116,0
145,-1525,3003,0
1995,1256,-133,0
-3255,-47,-74,0
218,-837,1056,0
108,965,803,0
-1205,-1623,1331,0
963,-4,256,0
-1746,271,-557,0
876,-3816,1157,0
-379,667,-48,0
-1086,-436,-28,0
-1611,553,494,0
-1528,1743,121,0
-1237,-988,398,0
-2733,142,711,0
57,-2877,-433,0
2473,-1226,865,0
1541,3643,2355,0
1464,313,1606,0
-3433,1065,368,0
1563,51,-4961,0
214,3776,536,0
431,-1582,-1354,0
-2682,-215,-3627,0
1349,553,-1459,0
3098,-3146,-2765,0
3644,3311,-786,0
3858,-2991,-528,0
1364,2435,-1272,0
-2042,-3346,2146,0
-1647,-497,1708,0
778,-467,773,0
-1075,2682,-2162,0
-4368,24,-1398,0
-871,-636,569,0
2932,-1056,465,0
321,-1025,186,0
149,-1126,1218,0
1822,329,-972,0
2518,912,-175,0
2735,-224,3202,0
1826,-324,-505,0
713,2318,-4377,0
1474,-4513,-5078,0
-192,244,-422,0
685,1983,1895,0
1082,-2057,2876,0
27,1905,327,0
2166,-133,2778,0
4857,-2808,774,0
-2255,598,2198,0
2579,-3345,1262,0
-212,2521,3374,0
1095,-1422,68,0
2617,-884,44,0
2121,812,1613,0
-648,101,-783,0
114,1447,-1423,0
2991,-304,-317,0
-1002,-26,-241,0
4795,2441,-247,0
178,-2618,-2696,0
609,-1389,-2294,0
-2285,-1627,-2907,0
-2171,394,25,0
-925,1266,1317,0
-2047,1009,4469,0
633,694,282,0
1588,63,-198,0
1152,231,-584,0
2874,-203,1134,0
1554,171,-2158,0
1103,3,2053,0
-2719,4514,159,0
1802,-821,-1551,0
312,-1784,-1333,0
24,1696,-954,0
-1499,291,2051,0
-129,1456,366,0
676,2368,141,0
1508,2456,-1579,0
-3122,1254,-2213,0
4442,3447,-214,0
265,-396,696,0
234,5146,2972,0
36,344,-1952,0
-32,875,-959,0
-2406,-2212,-2597,0
1218,1477,1423,0
6155,-1054,1675,0
-1178,1912,411,0
738,464,-72,0
1289,2553,3373,0
-2721,681,-31,0
322,1872,686,0
983,-784,-665,0
1231,-845,1517,0
-2277,2552,-135,0
1204,-2835,-1211,0
166,3284,1448,0
139,-2083,3856,0
1079,1073,-2126,0
-266,2118,911,0
2612,-723,-835,0
28,2155,-584,0
764,-117,-711,0
-1641,356,1935,0
1099,4344,1497,0
1074,-3337,-4324,0
479,-261,2,0
2781,2276,2774,0
4245,242,457,0
2543,-2206,-1244,0
2715,124,2226,0
-1116,-23,257,0
-1864,-681,-1565,0
-1276,-476,2492,0
3095,29,-1322,0
132,2099,-1353,0
327,-583,-125,0
25,4425,344,0
-2117,-2703,-358,0
1087,-507,165,0
107,-998,1123,0
2079,164,-2665,0
2506,1836,-1064,0
124,1272,-2084,0
-1618,-2628,201,0
237,-238,-2482,0
1289,43,496,0
-294,295,-229,0
-938,-2016,1952,0
-2473,1695,283,0
1466,-3491,432,0
1932,1584,672,0
1958,5151,-1362,0
-958,293,-1531,0
1699,1464,-87,0
2503,-416,43,0
2118,2109,224,0
-131,1352,-2185,0
-469,5319,-885,0
-532,1929,-1593,0
852,-2578,-22,0
1834,-13,-1111,0
-1474,1057,2002,0
-1181,-95,-587,0
-1853,-2333,-2882,0
1727,-1688,204,0
-2621,896,2731,0
-2319,36,628,0
-96,-266,-565,0
2214,-529,2868,0
797,-627,-4422,0
1779,3755,447,0
1772,2868,-2895,0
305,1783,1056,0
-638,-2244,-532,0
26,3596,-256,0
-3079,-2426,-2331,0
1172,2253,1443,0
-4384,38,115,0
-1783,141,1629,0
-2106,-3173,2482,0
-1362,-596,2017,0
-1061,1925,101,0
4676,-1678,877,0
785,245,-316,0
-237,2007,344,0
944,378,-709,0
-2375,-2011,222,0
998,627,-442,0
612,685,2493,0
-5041,-72,512,0
2325,-163,-231,0
2967,-1785,1736,0
1116,-1006,-4,0
1906,-414,551,0
-937,2085,-3186,0
-674,402,-555,0
214,-2419,969,0
116,-1339,1004,0
4718,4598,1764,0
4904,-1852,-1628,0
-453,621,84,0
-2208,1358,5748,0
1656,529,-1504,0
-108,-3594,-861,0
2768,1314,-723,0
1076,-113,-597,0
-248,455,315,0
-1826,2113,-711,0
301,-1324,542,0
-1297,1048,-1257,0
-619,1197,2775,0
-1189,226,-5005,0
1712,-1403,-51,0
-4344,1904,-1345,0
-863,-341,548,0
-1502,1307,-3695,0
-1114,1756,-2392,0
-1323,46,68,0
1715,-736,-425,0
892,-364,-2245,0
-1686,8,-4218,0
-2771,-1266,-11,0
-2198,269,1156,0
-719,-506,-3412,0
4382,518,-1418,0
-3006,-1177,3053,0
172,178,35,0
28,-884,-2224,0
2758,-1311,-1094,0
-3816,-1058,-1118,0
-432,1138,-2417,0
-57,-1232,227,0
-774,-1722,3163,0
565,672,-2208,0
-982,-3995,2229,0
-2418,-2463,-822,0
759,406,583,0
1452,-2806,136,0
2838,2229,192,0
2164,1118,27,0
-3119,941,-3237,0
519,-1326,9,0
-956,-3673,475,0
234,-1033,-4595,0
541,872,-493,0
1908,-439,1719,0
-519,-1926,61,0
-2626,1704,-2111,0
1931,2318,-816,0
-3006,-357,4867,0
-2484,-1199,-731,0
-891,2414,-1768,0
-1713,473,-128,0
-1167,562,407,0
-979,-2784,-1303,0
252,1275,-1682,0
-988,-2845,-2194,0
629,2583,1441,0
-106,132,-1548,0
2053,4021,-1507,0
-2949,-949,55,0
2342,-2054,-1967,0
-1011,269,1075,0
-95,-239,37,0
-2017,268,-98,0
784,-228,-5102,0
-2653,-86,-903,0
-2133,-2534,-2251,0
-3532,1346,548,0
-1765,2225,941,0
-3187,98,-1726,0
858,-593,-1266,0
-2553,-1528,1766,0
-207,2518,2817,0
-4791,-138,109,0
153,-158,-253,0
943,792,-155,0
2194,97,-1208,0
1336,-4234,1608,0
-1493,33,-2351,0
-1104,-1921,1788,0
-175,1728,703,0
188,893,-1523,0
-1713,-1264,4382,0
208,1292,3063,0
-1256,-3983,-191,0
-1442,2501,385,0
1332,-758,-1237,0
861,1194,-585,0
-886,-94,-86,0
-1784,46,-967,0
-394,-195,1521,0
-2661,-202,1215,0
2377,-156,-3368,0
-774,2457,243,0
-22,1984,-374,0
1208,-537,-1765,0
-2126,1201,-1081,0
-2565,-1425,-1583,0
2863,-1891,2583,0
1145,-1186,782,0
3008,-1537,4364,0
2052,2413,-2364,0
-2291,495,-703,0
1893,1013,3263,0
-1267,-849,3006,0
1,-252,7261,0
-488,1811,-1374,0
1636,1947,-2347,0
-938,1016,11,0
1598,705,1325,0
2242,-15,-1576,0
2157,-2945,306,0
-1363,316,-172,0
-605,1716,1864,0
1139,-3446,-866,0
1934,-1622,1833,0
-26,-146,-109,0
736,1565,-1144,0
1627,-1028,2812,0
323,1515,-2101,0
-1818,-1162,1191,0
-2451,-3451,1617,0
-2106,769,2731,0
-2004,-522,-2452,0
1218,3144,145,0
341,1165,2636,0
-1332,1091,658,0
-1112,-738,-1936,0
154,3086,2249,0
-258,-1584,1122,0
-1792,3298,-585,0
2695,-1409,-587,0
1012,779,-405,0
2056,1815,-328,0
-813,194,128,0
1907,-57,-1486,0
-1175,6147,2024,0
-931,3435,2256,0
895,-2672,-1214,0
1036,282,362,0
1,3,261,0
1504,2507,-1968,0
3078,-4565,-429,0
-4307,948,871,0
-61,-1184,-332,0
419,-258,69,0
1831,993,-1409,0
-1156,-3089,-1957,0
-2684,498,1569,0
1566,-1927,2475,0
-81,93,-3512,0
76,221,178,0
-2778,-22,1767,0
11,192,-1281,0
1474,3294,-4829,0
-374,-2782,2243,0
1242,901,-992,0
-359,2102,3558,0
2795,3247,777,0
5,774,606,0
1364,-1392,-444,0
-1005,-1136,-177,0
97,869,-786,0
964,1405,3166,0
3121,-2569,-435,0
-1418,-238,331,0
-205,3031,-1462,0
-859,119,-443,0
-2854,2076,154,0
-2311,-2843,712,0
-3296,1404,-1538,0
-2432,-6873,-1545,0
-2088,142,-385,0
1302,-1185,542,0
781,2256,-1464,0
-1714,-3686,188,0
1502,4342,-2934,0
-247,315,-1221,0
-75,-1188,-347,0
-875,971,1688,0
-134,-2116,1223,0
-1744,1003,-296,0
1559,-242,-41,0
-199,843,-353,0
-1414,938,468,0
-634,3802,1397,0
-31,-1076,1169,0
-2543,-851,-1438,0
2872,-48,1031,0
307,1472,-1741,0
-4719,2113,523,0
2485,-561,-746,0
3761,-4482,-1716,0
-18,-2379,78,0
-821,241,-1493,0
-2092,-2558,-201,0
-3129,-1467,1499,0
584,-31,1228,0
-755,456,2156,0
191,-1068,2608,0
1239,-276,-322,0
-638,2071,325,0
-2254,-237,1044,0
221,3878,-715,0
-2002,-155,-1423,0
-584,-1171,-2446,0
2201,3009,548,0
-249,574,-1699,0
291,-517,1512,0
-28,1248,2238,0
1383,126,1417,0
-3376,-2853,1903,0
-2341,-765,-1386,0
-524,2701,-164,0
-47,-1937,-1112,0
-264,-1288,221,0
-1177,-2649,293,0
-329,2436,1481,0
2652,104,2681,0
1849,1916,2245,0
3454,-4651,2623,0
-1319,1256,-73,0
2104,-2302,2873,0
-704,-2171,3083,0
-2254,2594,-2195,0
7,-3318,-1509,0
2851,1599,-2164,0
-6077,914,-344,0
1011,1212,-445,0
434,1732,1282,0
2897,-257,-1031,0
2166,1311,742,0
1947,52,408,0
1641,-1976,1172,0
-342,2625,-3395,0
-285,-443,-2608,0
-1427,-2673,3,0
3162,-3984,308,0
1607,-599,-2934,0
-149,1629,189,0
-2442,-2448,533,0
-3467,946,1374,0
456,-649,2732,0
892,-1594,-532,0
738,4576,-2463,0
-3199,2145,-64,0
4,229,674,0
-2483,-3486,1074,0
162,-409,-49,0
2584,-3078,132,0
-2877,241,1121,0
1774,1883,678,0
2401,116,184,0
1903,501,-503,0
4285,-3713,-723,0
1236,-1592,-1092,0
162,-2774,-2654,0
1514,-3403,-1073,0
487,1702,872,0
-3599,4632,57,0
-3092,794,-473,0
1505,172,761,0
3114,-437,-5055,0
502,-1313,3823,0
1825,-441,-34,0
-15,-1058,-3618,0
29,-18,-4801,0
136,-2047,1093,0
3259,-2667,112,0
893,-1006,-988,0
838,2412,-2384,0
-669,1,-432,0
795,-655,-1661,0
-2048,-3361,1357,0
265,3288,-1781,0
-8,825,703,0
3309,283,387,0
1753,1429,1816,0
219,28,3186,0
28,-1073,-2362,0
-146,-4887,1086,0
646,1228,-3189,0
3851,246,-1797,0
4758,998,139,0
499,-2795,2729,0
-64,742,-113,0
-496,637,853,0
97,-36,44,0
1977,-976,1734,0
-4858,-122,234,0
1184,209,-899,0
-1754,2669,48,0
1197,189,-152,0
-8,-9,-1503,0
-792,1764,5,0
1556,762,1183,0
-2227,685,-1118,0
-3122,-649,2202,0
-79,-2444,1605,0
-407,1652,-544,0
166,-1997,-2301,0
-2584,-193,24,0
1492,2127,-173,0
1052,148,2325,0
613,212,1118,0
-1852,-4732,497,0
26,-6,379,0
148,-1989,642,0
4167,-897,-86,0
-58,1216,3584,0
-3114,-893,-314,0
-3556,3188,-1154,0
-1559,239,174,0
617,-1234,766,0
2082,2934,12,0
-335,-262,122,0
1974,-1204,-3228,0
1637,-578,-1424,0
-3115,2197,606,0
16,-1173,-546,0
-2792,-569,-1164,0
-721,2889,-638,0
-157,-1567,-1772,0
2085,466,-1699,0
1238,3791,1483,0
4086,1806,-328,0
-536,1173,-993,0
305,-146,521,0
-167,-1546,-2437,0
278,1652,-1184,0
419,3321,-3406,0
-4025,634,-107,0
262,-2903,1405,0
-818,282,568,0
283,704,-844,0
-302,2817,-638,0
68,3766,786,0
13,576,-4059,0
-3688,-3266,425,0
611,-2687,-811,0
3549,1036,713,0
377,-2869,68,0
398,-2259,-2008,0
4864,-1396,339,0
3217,3148,-2084,0
-2073,-147,-1073,0
-3155,3332,2345,0
-165,137,823,0
193,-1345,278,0
2071,-2306,-2183,0
-1168,118,375,0
-595,-2368,-838,0
-28,2263,439,0
1007,-133,-2195,0
366,67,-1296,0
12,1717,-982,0
666,-954,1138,0
1133,-11,-314,0
-1983,-393,907,0
-2698,1547,-558,0
719,109,798,0
-5047,1572,-259,0
1,1597,-1106,0
105,2233,-817,0
-2528,575,-86,0
-632,335,-287,0
-975,-4262,-52,0
-2541,-2332,716,0
176,34,1526,0
-3122,-2391,301,0
2292,89,2151,0
1147,443,942,0
-516,-132,-594,0
45,261,-114,0
-1685,-4303,3263,0
-9,-236,-1631,0
1598,-174,-3767,0
3443,43,-1912,0
-642,119,1677,0
-3495,1303,-784,0
1039,65,1532,0
4705,-1283,16,0
614,1803,193,0
-5593,-1016,-356,0
-2432,-482,836,0
-766,2479,-2499,0
1088,1456,-2405,0
2631,-2901,-2497,0
-1455,444,-3191,0
1207,-178,107,0
464,1281,227,0
1875,-502,2831,0
-2204,-2376,-2161,0
-721,796,996,0
-755,-379,2656,0
-3441,-1634,-1052,0
1647,-1558,-2952,0
-2608,-4506,-1352,0
-2033,409,-1052,0
-933,-1293,3126,0
497,3102,566,0
-618,2005,-412,0
1514,-2476,1101,0
-558,3405,-1104,0
71,-873,-78,0
858,843,386,0
1098,193,-1195,0
-1951,-3974,-1812,0
-3828,1448,1755,0
-2481,-1861,-1371,0
2449,-157,-1621,0
3036,702,-1938,0
2006,-64,1985,0
436,2477,428,0
-152,-1597,-802,0
-604,-75,1213,0
5654,1257,-1367,0
-1543,1438,-3663,0
3281,4506,1826,0
-3111,-5,-333,0
64,-1116,-1078,0
-298,424,-2715,0
-466,708,285,0
1558,-3959,-697,0
-1294,142,-2425,0
618,-1488,-157,0
-2423,-1148,-452,0
-106,1325,-694,0
-1097,-91,-1322,0
1884,-164,-2183,0
613,-1158,-415,0
2388,-1224,-616,0
1367,-302,1628,0
1549,-1019,-156,0
-895,5408,1874,0
-174,6,-54,0
552,1272,-237,0
-4991,368,1883,0
3498,2984,-633,0
597,129,-2326,0
1924,-2427,-3942,0
-114,1414,-2735,0
1521,107,697,0
-782,-382,-434,0
3034,167,1135,0
2346,1762,-2262,0
-1802,1032,1716,0
-4428,1073,1386,0
-544,-2342,-185,0
-1578,1546,-1735,0
-929,-567,1202,0
523,2058,1301,0
-2658,1724,1484,0
2014,-706,-2248,0
-516,-1538,-2515,0
591,-2829,174,0
2052,-2306,-2612,0
-2545,-1758,-3075,0
386,-3468,-89,0
874,71,-354,0
-2867,-2022,103,0
471,-363,326,0
4392,844,3659,0
-947,911,-229,0
3241,-1159,-1926,0
2262,1348,-17,0
-2343,-29,628,0
274,-971,-715,0
2154,2115,-1058,0
-1018,411,-2639,0
-3133,-482,4809,0
2444,2637,1823,0
-3079,-289,-3074,0
-2391,-1363,-1958,0
-2888,-2264,-993,0
228,-2678,-2295,0
1132,-1609,-1657,0
-447,-1672,1262,0
-2684,459,-2044,0
-2928,135,1999,0
1855,493,295,0
2052,1563,2947,0
2832,-137,246,0
1101,-1015,-931,0
-235,-993,26,0
-925,1412,216,0
249,-1269,-928,0
-2742,301,-1386,0
-4494,939,437,0
-2946,39,-87,0
1783,-1119,4994,0
-1389,494,84,0
-2925,-11,-1116,0
1352,405,-927,0
2585,-1358,-197,0
-2227,-1501,-918,0
-803,35,-34,0
-241,362,3737,0
1692,881,4053,0
576,-5532,-4177,0
-3101,-293,23,0
753,79,1218,0
-1353,757,1903,0
279,-189,-323,0
-2296,-2,1274,0
-222,984,601,0
2674,714,1475,0
4114,3868,-1197,0
432,2104,426,0
-1712,1141,-998,0
-727,-77,1107,0
84,-916,-204,0
806,451,148,0
2123,-1377,-1188,0
-1625,-199,-2941,0
-1388,-599,-3689,0
1838,-931,2109,0
241,1788,-3996,0
2362,954,-153,0
-877,-5,1228,0
1533,642,-2701,0
-133,-2155,359,0
