@relation 'ring-weka.filters.unsupervised.attribute.Remove-V-R7,11-12,15,20-21'

@attribute A7 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A15 numeric
@attribute A20 numeric
@attribute Class {0,1}

@data
538,2757,715,1112,51,0
-2478,582,2056,-1912,2707,0
-622,-3,537,207,2605,1
1052,1716,874,-126,-1603,1
2175,2252,-351,55,-1218,0
-2188,543,-802,-851,2286,0
967,881,1989,1316,1626,1
488,1217,-159,17,1439,1
1115,-199,-2349,2426,-318,0
-337,11,-2693,3812,-133,0
1806,-3246,-84,-3412,644,0
1413,704,742,-26,359,0
957,1078,51,308,-464,1
-1224,918,-489,-484,-317,1
-828,-73,293,8,-157,0
-936,-2254,772,-1607,2163,0
1583,271,1678,-73,643,1
-514,592,112,-1048,2264,1
472,3055,-615,1224,3503,0
919,241,543,664,812,1
-4005,484,-974,-2149,1093,0
28,2742,751,-2556,-377,0
-1,-609,2214,-405,-185,0
1904,47,-65,-756,-987,1
616,1717,145,1578,-326,1
1387,-828,17,-2067,788,0
-467,116,1436,561,556,1
368,407,764,1094,-15,1
26,2,-2781,-3848,58,0
1261,2546,78,2857,-872,1
2337,-1156,432,975,1106,1
-3696,574,-152,-3327,-2744,0
-1587,-968,-1374,-1725,-808,0
1561,521,282,257,1472,0
1936,1356,-105,255,-3463,0
3465,-1304,949,11,309,0
1488,643,-253,3252,-411,1
1403,1573,-667,3188,-3545,0
46,1259,298,2456,43,1
1391,1314,-345,256,1032,1
579,-2277,582,2639,444,0
1313,-973,-164,-878,633,1
15,-2924,-239,205,-4066,0
1793,397,919,1451,-1592,1
2013,-2229,-1333,-4,458,0
-3574,4203,803,1115,3182,0
1153,-1729,1694,1993,-3315,0
755,-7,903,1128,1365,1
1807,-2756,988,-1612,-397,0
565,-105,-1237,58,-368,1
-2122,1462,4152,-2345,-2754,0
-376,-1244,1613,3628,1256,0
1294,1511,-25,178,1502,0
-878,145,-1004,435,853,1
-195,1274,1724,622,-1016,1
-31,1186,342,632,128,0
-2586,-209,766,225,3979,0
142,-25,-2252,-3011,-1,0
-1346,2346,-284,-912,2548,1
-2017,-1037,2175,-521,-1482,0
-443,1335,1067,-788,-1134,0
354,146,533,-506,-534,1
905,361,452,-652,222,1
-28,3035,-292,-2519,1195,1
347,-482,1267,287,-32,0
-24,-1087,-39,-562,-888,0
-928,3355,-663,407,319,0
-559,978,855,1063,84,1
-1368,-316,179,-534,409,1
-1132,-317,458,-866,67,1
2249,139,1104,92,-224,1
736,661,23,1105,-454,1
5932,-42,1887,2339,2781,0
-279,2461,1018,972,-602,1
654,-278,-302,-903,1874,1
-177,1623,-407,1052,89,1
572,532,59,-858,-324,1
-209,-291,-4376,-1182,176,0
-163,-797,1018,404,-2936,0
2105,1007,-2991,1839,735,0
-295,76,443,92,1594,1
3156,-2356,-2796,3149,2348,0
-4068,-1153,663,-679,-494,0
1034,893,996,888,1749,0
2727,-3124,1054,8,1796,0
803,-4258,1474,-5608,3126,0
-866,-284,2492,104,879,1
683,63,-4708,2461,-38,0
1755,1146,-1633,2784,1874,0
663,1216,916,2,114,1
-2889,-722,-2049,2224,-1476,0
1287,-695,-1264,144,3827,0
4025,-143,-3813,602,741,0
14,315,-818,1342,1526,1
81,643,1365,-1,-5,1
3639,-1613,913,-286,2922,0
1326,998,-1853,-1215,-976,0
36,2294,-408,336,183,1
1168,386,-281,123,-541,1
-1657,-194,3753,2359,228,0
515,47,1527,699,1237,1
-719,-1381,-281,-1546,-1468,0
-545,-1133,297,-749,-3463,0
-681,51,946,-39,1935,1
2211,-1598,1192,57,1046,1
182,-2969,1774,1186,854,0
3281,2275,86,909,-3861,0
-952,-3292,-351,542,501,0
2144,-619,672,109,1123,0
1653,318,1055,518,231,0
-2175,638,9,2976,-791,0
562,23,22,-1989,1312,0
701,2342,768,264,208,1
2489,2398,-319,368,246,1
91,932,1856,-1836,-1395,0
-2352,2133,566,-2058,-904,0
79,1621,-2962,-2642,-1086,0
1085,-1515,-1922,-1038,818,0
2471,2634,-82,768,-412,1
-2239,103,-2758,273,-2136,0
969,569,69,24,825,1
594,-1206,-229,-1303,486,1
1279,-126,1219,579,-74,1
-129,-248,-618,-1835,2274,0
-117,-2204,376,1096,-739,1
-998,818,1029,-476,1266,1
573,1634,307,-1161,1262,1
-176,1427,2292,343,3505,0
-1854,367,-1225,-1421,-2187,0
-1217,1262,-2462,-859,197,0
1532,-3838,2179,2213,828,0
-154,4443,16,-1189,1273,0
-125,1646,724,91,565,1
19,1747,-6,972,538,1
858,1579,-725,-24,2248,1
749,-446,924,-2002,-247,1
-607,4055,-67,977,-2522,0
-639,-392,-76,29,9,1
-991,-2884,-932,3507,-4104,0
2543,-2215,2827,-1258,2809,0
-25,1303,-36,88,-201,1
214,-554,-1034,2923,-3223,0
1174,-1435,-464,-954,-38,1
-303,1787,753,-67,1442,1
698,1228,-2196,-2203,85,0
-279,875,1343,1266,445,1
1036,1427,504,538,978,1
1487,351,-1283,1358,-246,1
553,744,126,221,-3478,0
-108,2922,231,1356,-1444,0
2707,3358,989,1382,-115,0
-71,238,-72,-2623,19,0
-295,989,628,285,702,1
755,1652,3401,1122,5097,0
-1924,-848,-743,1047,627,1
363,2388,-3933,-1185,-574,0
-246,-278,-1407,1279,1521,1
1884,-443,-18,1712,1236,1
1451,-68,1016,-33,-38,1
-2051,1209,2594,1447,-1671,0
636,-1728,1258,-2153,1606,0
972,1625,1572,-1047,167,1
4147,129,1792,1596,601,0
105,171,309,-226,827,1
-21,-785,1272,583,-75,1
-261,-49,445,-3622,-596,0
1612,-294,1268,106,-315,1
-1714,4691,-33,523,-323,0
-643,1596,-626,527,-333,1
-1494,-2353,8,1481,-1645,0
1011,1784,2169,-694,337,0
-4732,-2217,27,-91,56,0
-1859,-1114,-16,-2027,-13,0
169,-119,803,444,-478,1
586,1008,-1468,302,1276,1
-1955,-83,-1155,28,-45,1
-346,1171,1539,172,1665,1
836,-1225,-411,-1598,-1032,0
-4,-1368,322,1202,494,0
-1038,107,2349,4405,-2187,0
-1148,1247,368,312,-1315,0
232,-142,1824,453,136,1
498,1166,-288,2501,-1534,1
3135,-1511,-1518,-4117,66,0
2756,42,-1017,-352,-3761,0
911,-1206,62,1,437,1
-2581,-842,-711,743,-664,0
2059,-129,-1212,-86,-2759,0
182,789,-772,714,-208,0
-41,575,1096,-156,945,1
244,-261,1273,-397,1217,1
144,-1014,-73,-606,-2925,0
845,1504,224,1548,326,1
122,1362,-1029,-397,-6,0
-138,-1316,771,1101,429,1
598,79,-1059,6,145,1
2815,-36,-396,-1132,-1443,0
364,-466,228,-12,1203,1
605,183,523,144,1752,1
-1239,8,303,-104,353,1
-61,-612,344,1119,-854,1
-2442,1169,-1891,1639,-1693,0
283,1826,-1009,73,-302,1
1135,1011,-357,417,71,1
168,1535,1038,-3413,2463,0
122,2004,141,25,447,0
827,424,2213,-101,38,1
-1422,72,448,-46,176,0
787,2298,-2121,-1251,-2528,0
-42,1701,638,-1906,-1223,1
1232,585,927,-1493,-979,0
1018,-92,1543,379,4715,0
49,1619,529,-1199,1196,1
346,1538,16,424,716,1
-604,1452,-769,55,-251,1
363,714,231,2052,-952,1
1071,2258,-964,88,-4776,0
729,392,-628,-137,1048,1
-1984,1121,-3074,-3709,-2059,0
1973,61,979,-189,-2024,1
1797,163,134,-511,-936,1
186,631,-1519,-92,1998,1
-881,481,486,265,-101,1
868,288,-713,89,-661,1
28,-332,727,1477,1033,1
-2518,882,-2901,-489,892,0
-338,367,1435,184,369,1
2258,366,1234,192,1849,1
1067,311,1306,-578,1208,0
212,42,1128,857,-522,1
-1836,-1296,1278,-298,848,0
-226,-2,3432,-1318,-308,1
694,-1621,-709,3878,268,0
2507,1843,1073,1466,-252,1
853,-33,151,-326,-1,0
137,688,224,824,-1192,1
-48,204,-688,-2521,-1775,0
3439,21,-153,763,3031,0
2247,-2288,-181,3909,-1668,0
-44,1473,-344,-739,584,1
-206,577,-297,159,901,1
222,1229,-2018,-766,2048,0
1114,-1023,3433,298,-782,0
-249,187,452,-591,-2184,0
-6459,318,-183,-1874,-167,0
897,1008,393,-1294,147,1
-2725,1845,3907,479,-578,0
1323,174,-1345,1552,-1736,0
-1422,2725,-1513,168,-1015,0
99,769,-296,74,341,1
637,-496,502,-19,-975,1
-967,-2338,-823,-5642,-667,0
-622,-46,1281,1115,3115,1
579,1218,604,146,-1334,1
88,-28,113,-541,1902,1
29,5,95,888,-1138,1
-417,-1994,-52,4,777,1
145,2153,1014,-32,1738,1
1735,22,-262,1522,225,1
-824,1029,-2304,1641,-3393,0
4096,-1932,15,-1666,-174,0
1576,-975,-401,1557,-611,0
-229,588,937,393,-183,1
415,-2483,1451,3001,-878,0
208,-1885,11,1483,243,0
-1443,362,-132,-222,202,1
-1273,164,-68,314,-937,1
-125,392,-21,1268,92,1
843,-65,65,4322,-2419,0
-122,223,788,1925,851,1
656,423,1002,103,665,1
1294,22,1394,-233,522,1
-935,2433,-543,18,-688,0
1345,501,858,1839,-692,1
-1656,-4527,-44,-3627,817,0
632,1051,-385,-498,893,1
1222,519,1984,903,-2932,0
1072,-83,778,-605,-435,1
257,-148,1788,1124,6,1
541,1888,-3571,361,-1047,0
1347,1033,-294,315,-1178,1
106,1241,1119,-38,-153,1
-55,242,338,-111,1392,1
7,-535,1125,2834,-1048,0
-2002,325,-1293,-1082,206,0
405,1197,712,546,1129,1
-16,-508,407,-1152,-1186,0
-731,637,-3394,-65,1222,0
-1545,2172,661,-2561,282,0
447,9,-1436,76,1709,0
-2495,2115,-3331,-243,-422,0
513,682,-1136,-408,2502,1
-3945,-147,-2019,-279,1889,0
1222,-826,-153,52,748,1
896,-226,768,1506,-48,0
-1912,-132,-2354,-1028,-3549,0
2066,1537,-2486,1095,-3704,0
251,637,395,1795,196,1
327,999,2798,1498,652,1
1124,976,-588,-1996,1262,0
3189,443,2247,-859,274,0
-635,-3511,-162,-607,-518,0
-617,385,131,3638,-137,0
-479,-1374,474,5075,2681,0
533,1502,-12,97,1216,1
844,1248,2,1241,-77,1
44,2241,217,589,-1638,0
886,1523,-131,-193,806,1
1198,-178,442,33,-349,1
202,152,1815,2261,-366,1
2015,-1628,447,946,-2466,0
-191,-1669,-1309,2042,-128,1
-98,-288,1401,-201,1001,1
-2209,-2484,-1494,124,3134,0
1455,1068,-381,2904,258,1
-49,1781,-118,724,1722,1
964,1715,1371,-502,-108,1
-7781,2827,3063,-1812,991,0
224,864,127,1031,1193,1
2086,291,1002,808,-1571,1
-3127,-1731,-1985,8,357,0
1921,45,1557,1794,1001,0
501,1918,-181,204,-2612,0
1882,1566,1193,-4298,169,0
-78,1624,943,1452,1611,0
-3213,-3568,1191,1186,1952,0
709,-486,-522,2456,-676,0
-1878,1386,-4,-1058,-1763,0
1837,989,-2418,186,197,0
-1181,-214,-4605,-2458,-3295,0
-1,374,1189,1117,-377,1
1617,1182,1504,-2906,505,0
-2462,1256,-618,-1673,-517,0
1688,55,362,731,2022,1
15,3531,1806,1042,1408,0
-66,-306,-713,2079,-311,0
2625,3146,-951,-1111,802,0
-586,1895,-329,-2614,-601,0
2062,785,48,62,-1612,1
-612,-152,-3453,-996,2925,0
-5,1995,-4078,98,2196,0
316,693,832,2451,708,1
24,-49,1035,-445,344,1
1053,892,-1132,745,-446,1
2428,-173,-886,1651,-982,0
1223,1164,1902,-428,583,1
-358,-96,1194,2052,623,1
2116,-1325,-7,1255,1828,1
1401,797,-83,1611,552,1
45,-776,43,1415,-717,1
-121,39,3685,-4903,-46,0
-61,-811,-1407,-273,-671,1
235,2123,949,-2889,-982,1
114,37,143,-719,979,1
1204,2621,378,-1522,19,0
111,-689,1913,121,3199,0
1536,-377,1803,-804,29,1
2067,-631,-2436,-47,1782,0
94,-771,22,648,138,1
1917,2152,1373,-1112,246,1
3481,-1447,-4257,1131,-274,0
182,2371,912,-1584,-945,1
613,1166,-39,89,-183,1
903,-663,1623,-1122,-141,1
924,1869,1675,-976,1753,1
-2703,-787,2238,2701,1186,0
2569,202,1073,1236,698,1
-883,-95,2632,-909,1349,1
-1167,-806,-184,976,266,1
4248,867,-962,665,3335,0
2406,-362,-19,1075,1438,0
1926,1493,-1669,-3548,-137,0
2926,1086,384,-1179,179,0
-1286,-7,1196,1683,426,1
82,-566,-757,597,36,1
-504,-118,105,1489,516,1
501,-26,1492,-515,3605,0
-2025,-1777,1082,-1006,1448,0
22,1115,577,-293,1281,1
1491,471,316,-275,36,0
-1522,-59,-105,276,-1099,0
-25,2283,-228,-2352,-1546,0
-308,-931,87,5,-3625,0
1361,-2147,-35,-1746,-746,0
851,-917,241,4174,1316,0
1448,-429,-124,1384,1648,1
35,-132,1968,-1173,-1188,0
-392,-326,882,-377,-339,1
-565,1742,1395,1983,-86,1
737,384,-1757,39,1631,1
1127,623,1868,1328,-721,1
5916,2676,557,2678,-2138,0
-555,-15,-18,-1123,-355,1
-3319,1032,-635,-114,248,0
218,4945,2758,2824,-2877,0
377,1216,2371,-202,66,1
-1086,-584,995,-233,1439,1
-3,1801,1104,426,1063,0
1896,-1335,1126,-799,-1822,0
171,22,68,-189,184,1
-3293,195,2343,-543,-1193,0
92,236,1091,422,1759,0
-1338,-1187,-1541,-2647,-2372,0
283,-1704,768,-798,1895,1
467,-87,-2821,-2505,1771,0
715,388,1242,-377,1194,1
-164,1323,761,1566,588,1
-203,-1895,3594,376,27,0
-1269,2045,1013,123,-421,0
1055,-0,411,-701,-404,1
1112,1633,1895,-767,-1033,0
988,-1831,143,-776,1576,0
1018,-489,-1286,192,1216,1
-1533,1366,-932,1443,977,1
-1235,2,-348,552,1006,1
506,-958,-215,75,228,1
2271,1844,-764,-64,1677,1
-37,818,342,1504,675,1
1842,58,645,1846,-1287,1
205,-284,108,1752,-484,1
1205,-2071,4364,-2172,-1578,0
-2313,-875,424,847,4517,0
-1272,-2522,-3249,2638,-1693,0
1371,1887,42,-1644,2304,0
2211,571,662,76,125,1
-66,898,532,-98,15,1
-64,403,1772,-1781,1101,1
416,-306,2,932,-384,1
-1514,-152,-168,274,74,0
119,-401,193,1516,1467,1
-133,-1247,14,-119,-2902,0
2288,1395,247,1206,-33,1
1263,718,-1564,-58,665,1
1221,1299,865,735,-55,1
251,-117,1464,1612,793,1
784,-421,85,2166,1404,1
598,-2602,-89,281,-2458,0
3171,2241,-2018,-2247,34,0
68,4511,-2509,-1164,931,0
-2171,641,1542,-495,-2366,0
-157,1149,2667,1973,94,1
269,-1794,354,576,774,1
479,-988,147,512,902,1
4161,-2915,-425,-111,443,0
106,-104,-852,-453,-2648,0
1873,-906,179,-858,467,1
54,1887,52,87,-953,1
3907,485,118,-325,797,0
-64,1495,2099,39,1681,0
2694,-544,999,613,-253,1
2955,672,-638,-2239,-53,0
-3365,246,-488,-139,507,0
31,-1111,-122,797,-303,0
-1276,159,134,-192,-1721,0
2564,-1037,572,2067,1242,1
3547,2284,-1128,-2347,301,0
1417,2098,1997,-2438,2332,0
1726,-521,-728,-267,-1087,1
381,939,2009,97,864,0
-4124,-2389,-1337,-3488,95,0
352,1474,1017,1173,-35,1
-886,2044,519,1625,-343,1
-1419,1275,1012,3028,-1667,0
962,368,489,-683,1116,1
-122,-1245,1755,333,-979,1
-1362,721,764,881,-4,1
-1185,3557,-2632,-2997,2111,0
-1296,-2043,-626,-704,-1724,0
-728,-898,1128,443,51,1
1031,351,977,-1044,-1163,0
-412,552,119,19,-464,1
613,2145,-1096,-795,894,0
1879,-1693,-883,2598,715,0
-783,1695,-109,1411,802,1
-177,1068,-1098,-2125,47,0
-1243,-479,-263,-58,179,0
133,705,1779,104,2157,0
-3,1047,281,-524,653,1
-1549,305,1431,-45,1562,0
477,1374,-2032,5347,2369,0
577,-348,1751,115,-1139,1
-1149,3232,-432,57,1066,0
1571,524,-1474,-87,4388,0
879,-654,-52,1246,-502,1
3073,-951,-399,1079,858,1
-1584,-2368,2482,-1843,1945,0
2215,1675,1483,766,1379,1
-397,2039,1862,2379,1199,1
-1217,484,-332,-52,163,0
1979,561,2379,1136,-1,1
1306,949,94,1352,-14,1
-885,-621,-1961,1017,-992,0
-3907,1268,-209,-1861,-442,0
-194,2165,-434,889,1373,1
-832,519,76,-298,1477,1
-2234,-953,-708,766,371,0
1153,-585,1388,1513,-134,1
4325,23,1134,-1271,-704,0
719,1356,-1124,-229,113,1
-498,1674,-568,45,351,1
-3755,-1956,-1093,1126,766,0
2315,1054,-955,-758,-654,0
87,41,-303,14,408,1
-154,1416,499,1584,1985,1
2011,21,2537,1526,342,0
-2349,-1402,3907,-1077,296,0
-432,386,991,-22,-529,1
1484,-155,-3173,1253,-1351,0
-2202,-1883,971,-2409,-431,0
-1053,-178,-136,-552,1986,1
-653,3163,4942,688,-2748,0
4425,-425,-662,-854,3746,0
697,505,-697,-758,1144,1
2575,1483,-653,-42,294,1
-481,-608,-556,1308,777,1
1714,1305,-633,547,2137,1
97,1308,3027,501,33,1
-2191,-1632,1438,679,98,0
161,94,3077,1382,2234,1
-141,-368,668,105,-1394,1
893,176,-1816,-1005,-298,0
0,234,648,4475,-4734,0
-2,959,-153,211,-124,0
746,-1039,-848,77,-79,1
2391,-2461,-143,672,-2105,0
3024,-8,1,-1207,-966,0
396,1308,361,-238,-243,1
818,431,-102,1018,1902,0
-176,-1392,-938,153,-1692,1
-123,-779,1519,-1439,484,1
732,1163,1932,2325,-701,1
-19,161,-615,-1203,-2612,0
-1568,1004,-1428,-41,879,1
