@relation ring

@attribute A7 numeric
@attribute A8 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute Class {0,1}

@data
2428,-197,-2696,-1357,-405,-1745,0
-1708,-172,1836,-385,-4829,-1469,0
2218,1349,-1912,-2646,-3923,238,0
-524,-2793,48,3215,691,-3466,0
-1272,4108,707,-4056,733,1466,0
-2489,-428,1512,-3253,-91,3456,0
51,292,-593,-1496,-1583,521,0
-1451,1491,3126,23,-9,-1327,0
1006,1874,-34,-1054,-1434,-313,0
-1617,-2161,282,-2,-4206,755,0
-1032,3912,-2664,176,3649,-2075,0
848,-623,-444,-1773,1347,887,0
1815,-1107,2531,6033,-2229,-1558,0
-3295,-749,-1519,1953,126,397,0
2691,3254,747,-484,-711,1059,0
1212,34,-128,-357,-148,-1473,0
4307,3679,1313,-89,3119,-529,0
5261,2404,-1386,5213,-265,674,0
2641,-2722,-1023,436,-53,1079,0
2,367,1049,-202,3452,3756,0
-3906,1038,-134,3002,-1488,-173,0
129,-4136,942,4209,448,-761,0
-2265,-61,598,-1748,-2573,2577,0
-228,-578,115,-437,2058,92,0
-2336,-3268,-1593,-884,885,-1132,0
372,1833,56,-722,758,761,0
214,-138,4158,658,-224,-618,0
-176,694,-368,5022,1118,1602,0
-374,-1581,4915,363,-2464,13,0
-3528,975,-665,847,134,-1538,0
3919,-1676,2892,1038,1757,4,0
-2887,-105,-47,-475,-1214,-3076,0
1717,-2505,-1794,1061,-4666,963,0
392,-2451,-4422,-156,2101,3306,0
566,1748,708,-1718,11,1301,0
164,63,-196,-346,-1454,-2546,0
3221,-3242,-1144,1244,2566,-4375,0
2013,672,179,-1327,-2894,-151,0
283,-1076,-113,-1418,65,4,0
-2505,-1309,735,1267,2906,-403,0
2742,-225,2784,2318,2509,1121,0
3,1052,-2002,-2116,-4049,741,0
2138,421,-253,-923,-169,1134,0
471,299,-3557,-3769,-1517,-2338,0
1068,1906,2852,3627,1118,859,0
-1714,1035,227,4567,1502,-299,0
-1714,775,45,523,-1474,-969,0
425,334,53,685,-1519,-2505,0
-1686,-169,-638,-2134,587,5544,0
1882,-1385,-1014,-4298,1061,-47,0
812,964,189,-224,-1019,-1458,0
-3307,3117,2983,2817,-576,1407,0
1621,-1312,-854,1908,-1905,-981,0
2426,-2511,-2197,3298,2251,-384,0
-6068,546,1196,-27,-2283,1766,0
218,832,1148,2824,179,-19,0
-589,428,295,1394,-842,-2593,0
-1797,1204,-2634,1223,-2915,2164,0
279,-519,-2851,2371,-238,487,0
-2952,541,-413,-3951,443,-1669,0
-994,33,-3186,858,2366,-993,0
-193,481,-1864,424,-3331,543,0
142,-3496,-2326,-3011,3105,-1486,0
2752,-1643,307,76,4016,239,0
-2725,663,-3094,479,1495,641,0
327,48,1181,13,-1992,-1625,0
997,473,-116,-4701,2504,-819,0
14,-258,-2158,-985,286,25,0
-479,382,-438,5075,1598,-962,0
-4646,-1117,2458,138,2841,-2102,0
-796,-578,1528,213,41,832,0
-176,32,2608,1591,1341,-751,0
301,-99,-2392,-2991,-247,-1481,0
-86,1798,-1405,-1101,31,708,0
-3761,-516,-3775,332,-1241,5135,0
3902,706,35,-4614,54,-327,0
-84,-23,-107,1137,-1538,-893,0
-1071,-87,16,-64,-2312,1104,0
-243,-868,-1822,-136,3075,1571,0
-1195,1132,2947,619,-845,-1846,0
1666,-1458,-4324,2881,-1579,-2203,0
-2051,166,-844,1447,-637,-2494,0
1269,2463,2959,1813,-1477,-1974,0
203,-1238,1075,-3042,1924,-745,0
-1662,-2014,-1172,-262,2082,-2535,0
1852,-2322,2131,-1432,-451,1243,0
-1634,87,4685,-382,343,-1484,0
1368,-184,933,-124,1758,-1801,0
-122,221,193,-3214,1572,-2244,0
-431,-2748,-224,3012,2821,-486,0
-1584,576,-1265,-1843,-76,1183,0
-965,2053,3596,-584,-2776,-489,0
-1601,-156,784,-1101,2869,-213,0
-283,-2119,-2253,-1074,-444,-1476,0
-774,-122,904,4347,-1099,-86,0
296,-1553,-1707,-277,3768,14,0
3136,-1192,-17,2105,694,-2606,0
-105,-2178,29,1987,74,1779,0
1525,3138,-1282,2228,1834,29,0
2037,-3595,-331,1271,-926,1317,0
-2754,2769,-228,1814,-1123,12,0
-4028,-1362,-98,2611,404,1168,0
-236,-304,-2064,2838,2414,-438,0
-2889,3058,797,-2819,-2238,109,0
-5,-1938,-4595,-289,362,1826,0
-3714,386,1766,-135,-3164,1508,0
2032,-581,141,1622,2057,-159,0
54,-1025,-831,-103,2407,294,0
2474,2923,-4202,3273,-46,1806,0
-1265,-1591,953,-928,18,-1753,0
-4657,578,-2,4235,1451,-1599,0
1792,383,312,-94,-1349,-1822,0
-1836,2595,2638,1,-2622,1166,0
-2498,2461,-2281,275,-2822,407,0
-1239,-223,-5,-598,2928,2083,0
368,108,709,1806,-1839,3185,0
-119,-2452,-704,2072,-2024,-854,0
-771,-16,1676,2862,236,399,0
-1491,-1667,-2183,2146,-493,-359,0
-2764,-55,-422,-2994,-664,1962,0
1229,-1773,1976,2377,-3091,-213,0
-1854,-987,-2783,-1421,1108,-1405,0
3654,-146,-451,97,-2577,-137,0
-808,363,174,-23,-4133,-225,0
-1623,124,421,495,74,-934,0
105,-2778,1481,-2,-1064,-2051,0
-449,2489,-439,414,-525,-1958,0
3454,-1739,2063,1,-3706,994,0
-1446,12,1225,-279,264,-2847,0
2023,2321,-927,1491,-4328,-1128,0
1371,2249,-317,-2649,347,-1505,0
-617,2982,-396,414,-2217,-77,0
2307,-2327,2245,-837,614,2442,0
1131,1081,1279,476,2081,-1252,0
-2138,-46,-1574,101,-38,889,0
-1708,5493,-67,2032,-2022,-1541,0
636,1037,-1065,-2153,-757,-1042,0
194,445,2417,-3157,1611,-1853,0
1654,221,-1689,2063,2572,161,0
41,-5399,26,221,2692,-343,0
554,-4022,3412,744,-239,1632,0
1011,-578,-1063,-694,914,-573,0
1427,-1134,46,117,-2997,-723,0
2704,2226,-493,-486,-2753,-2703,0
-1432,1791,-1651,2229,857,-1772,0
742,-1207,957,-1364,-134,2666,0
-1393,-3069,139,2226,3034,3301,0
-78,613,-357,1452,684,-1026,0
-473,2627,-3075,1435,-4327,-1777,0
1343,2211,1101,214,2804,4066,0
-1893,-532,4399,1418,758,1404,0
-919,1838,802,66,-624,-4689,0
-37,-83,-1459,-2347,1753,1574,0
1214,84,544,-426,54,387,0
4147,-12,-1374,1596,-1692,1196,0
1403,-3703,2712,-1078,895,-4181,0
2117,6357,-527,-777,-3308,2095,0
-1897,3112,324,-1,3461,-77,0
-5368,-2157,3042,1033,-944,-931,0
-3834,2857,1078,-1848,-395,-1065,0
-3207,486,-201,2137,-1116,-98,0
-693,-1616,-102,-1216,-77,-182,0
-1385,-961,389,89,1024,-1241,0
1282,-291,2198,262,-2226,-268,0
1653,-4018,-2834,518,-26,458,0
2391,-2568,3203,-462,-1714,373,0
-3519,-194,-1784,1727,1278,1805,0
2923,-382,296,-564,1615,-305,0
3068,1957,-1682,3779,-1689,777,0
9,961,-1065,48,-2335,-1662,0
2613,-389,1999,4081,337,-444,0
-4543,-4746,2318,1072,-2079,-2131,0
1257,1,1526,-1273,532,1821,0
344,-549,-3328,-3609,-1768,4013,0
-232,915,-205,386,-52,507,0
2959,-1126,-1655,-24,-2042,2629,0
26,-227,-1699,-3848,1054,-1303,0
-298,-1529,2263,-699,1941,-118,0
1899,-793,-1458,1084,-2055,1752,0
1801,-206,-1539,2288,-3776,-4289,0
-4005,-523,-174,-2149,2074,78,0
979,-724,-2535,676,1375,-2253,0
1536,2897,2195,276,378,-1431,0
-1,3571,-183,281,1403,86,0
-3287,1785,721,-1786,2623,-2432,0
-183,-2146,-1633,1386,-1218,4101,0
-2977,273,588,3268,-304,-202,0
-1119,45,82,226,-425,-2247,0
616,-1654,-91,2348,2104,-204,0
1323,4028,-3402,1552,-4135,-1539,0
951,647,2775,-1252,-401,-1356,0
-228,-1735,-2186,196,-301,4733,0
-43,-159,-84,858,-718,-3277,0
135,1486,1505,1452,2089,1258,0
-998,-1295,-1458,668,-1321,325,0
171,-322,-1367,1217,759,-2379,0
-17,1113,1665,-2458,1731,-871,0
2561,155,344,1926,-1894,-197,0
875,3384,-4279,622,1723,-539,0
684,316,-618,-2449,-2473,-46,0
937,1082,362,-1012,-292,-1497,0
-695,-191,191,-1432,567,955,0
-2444,-56,-49,-368,76,-2113,0
1972,-1339,1043,1331,-5221,-852,0
-415,244,2733,1206,-322,1137,0
857,-22,1729,-82,1162,1989,0
486,4153,1248,368,1379,1602,0
-544,1095,-72,-351,-1632,26,0
79,538,-3237,-907,1589,-1598,0
-4262,1099,-1858,-4253,-1762,364,0
5669,-239,1779,-37,-9,3498,0
-3169,286,-862,964,2502,-1122,0
1171,-3079,2037,1521,3511,-271,0
-374,-588,713,-153,-7,-2413,0
-2266,-1377,2609,-3,2424,1738,0
-2353,1458,3166,172,303,4163,0
2614,-2864,-174,2809,-1816,-158,0
2053,-1087,-1281,-3181,-2566,-472,0
-4457,3177,-2466,485,882,-1369,0
-3789,1076,1736,-1132,-1045,-241,0
-197,-1818,3062,-1923,619,-653,0
-2474,-1043,248,-643,-167,-1108,0
124,-31,2831,1804,1232,81,0
1169,2856,-648,-2337,1994,-562,0
943,-661,-2713,-851,-984,-1699,0
2385,-4488,3263,-299,527,4306,0
3605,-52,376,1387,-1237,-2612,0
2445,-2509,7,676,2859,-895,0
624,3672,-548,686,3894,3386,0
-3832,954,-1118,273,-2072,-474,0
2126,1722,2387,-432,-1107,-795,0
139,-1388,-1139,1092,-1756,-4061,0
-308,-461,255,-856,629,492,0
1434,1292,-1065,945,-197,47,0
-1166,199,537,-82,1014,-1839,0
221,77,4809,-301,2744,3448,0
1088,3277,-86,-1766,2836,1383,0
-704,-417,455,3371,763,-698,0
-1334,-359,3609,-212,3584,1909,0
-258,-1024,2666,81,-1992,-3286,0
-1139,-1036,-377,1875,-1603,-3774,0
-2997,272,-1261,-2463,293,5726,0
1857,221,1024,1253,-844,297,0
-112,984,-382,1277,-5683,-2775,0
-2894,-2182,-254,28,1126,-233,0
-3546,131,-87,-1616,2261,-2686,0
-1935,1776,-274,-1381,449,-1746,0
504,582,-1104,1616,3316,208,0
-461,976,5131,-2191,-1554,-2636,0
-524,-1894,-2215,-1706,-1836,1967,0
-1927,-1743,-385,-296,685,-549,0
291,568,229,-3876,969,1132,0
-715,96,81,221,97,135,0
-1452,2408,198,-1394,-286,1882,0
8,793,224,159,206,-116,0
-572,1033,2569,-1111,-94,-1524,0
-2108,-1702,56,3884,1382,244,0
46,-218,-2673,-652,1592,117,0
-1145,3219,3092,-1636,2562,-2339,0
2451,-2468,566,1533,241,-178,0
3543,1559,-191,2788,-497,-1332,0
-815,-137,95,-3042,-199,736,0
-889,-78,-1934,26,-252,-17,0
2712,-134,-1244,454,3258,-797,0
-2878,-83,-1804,284,-308,-533,0
-1362,989,-1906,-2836,-704,-2905,0
1148,129,-654,2542,2689,1161,0
-117,-1622,1532,697,-3206,92,0
889,-526,3104,2727,-1122,-1323,0
-1998,-1089,111,953,-436,3144,0
-398,2217,-2077,1,288,-2178,0
88,-2116,-1929,1237,2884,-968,0
1531,-4359,247,-836,189,-2459,0
2125,-1029,5795,-384,695,-859,0
878,1619,-2729,-195,-1123,-1116,0
3005,-211,108,1743,-1505,1136,0
-409,-339,-1717,1952,886,3849,0
562,84,-16,-1989,2339,295,0
-1358,-6,-434,1132,-257,-771,0
-629,-2584,531,-528,1684,102,0
-317,-1963,-1202,-273,-1721,806,0
-607,-822,291,977,-1817,-802,0
-3907,-4278,2666,-1861,-2128,3804,0
-2314,-2938,-3429,-1389,658,234,0
378,-4653,1589,1066,103,714,0
1258,1031,26,702,-893,1066,0
2807,2755,2686,3377,2082,-725,0
347,-1118,-4804,287,-4123,-2224,0
-4528,887,2995,-427,-1928,-1261,0
-589,-85,1226,-64,155,-731,0
2748,-853,2663,1589,613,76,0
-435,131,-978,-908,-2176,-2151,0
866,-305,-256,-1238,174,2894,0
-1407,3184,-321,-1676,613,566,0
476,-162,-2765,415,-3252,-1873,0
-83,2138,-2138,2201,4224,3036,0
6,1555,-1021,239,-42,-189,0
-1519,157,-416,401,872,-142,0
-1787,2878,-789,1259,-3,-593,0
133,-3953,366,-3797,675,632,0
-71,1779,-632,-2623,2987,1384,0
1414,626,-715,754,3368,-1866,0
-112,1359,-1472,-2686,52,-394,0
-2334,-518,2256,-26,-97,-4021,0
-2534,1293,-92,-101,-1406,-1454,0
-11,1284,192,-2741,-1934,3905,0
-276,2464,-1354,-4143,1298,-1,0
-1058,-2564,-1682,2415,-2394,112,0
-972,1263,-292,-486,117,-2893,0
-3261,-2523,-2237,-1423,1083,29,0
36,1034,-1296,1132,1617,-1167,0
-244,85,-816,9,-1962,4156,0
-332,993,-1052,-2021,-1684,1541,0
643,3085,872,452,-618,-915,0
615,-1665,2,-1023,251,386,0
-2915,-1341,-1164,-814,-3017,-1078,0
-4499,-159,1204,1573,1945,-1796,0
278,1201,-928,183,-2094,-845,0
2991,1347,-2807,286,317,-241,0
-2513,1633,-3689,1373,-1134,-42,0
-842,177,-651,2304,93,2719,0
-107,-1238,1219,-728,-126,-1957,0
2116,414,5251,457,-1502,2915,0
1421,-2082,2636,662,948,-7,0
-366,387,-268,409,2942,-2524,0
-3672,-2993,3044,479,-344,1059,0
-92,-1776,-277,-73,-177,924,0
17,-149,601,-1991,-4043,3751,0
3465,-1141,291,11,1854,-372,0
579,-1199,-5368,2639,3131,-144,0
-892,-1674,717,1628,-1083,124,0
427,2931,-1897,-123,-2587,1179,0
1661,2824,2088,447,-296,46,0
-83,-3253,11,-2539,1264,-2754,0
-602,-1712,258,-23,358,-1534,0
-2498,1406,4474,-217,-5943,-44,0
-799,-1617,646,2636,1222,-282,0
292,1042,-2447,2319,403,-83,0
2031,-261,3035,28,-249,771,0
1864,2685,1315,-2263,601,-244,0
-4358,-27,5,1256,2552,-1688,0
-1361,-1858,252,238,-2665,-946,0
-4,417,-5866,1312,3781,638,0
447,-1611,309,1313,-1454,1353,0
143,-603,-302,5982,491,566,0
-0,-421,-1552,-33,-3572,-73,0
1076,-315,-982,-4684,-3905,876,0
1896,-1723,-1072,673,47,619,0
31,-199,1365,2394,-488,3544,0
2527,1362,-671,-3182,3197,-228,0
258,136,-3128,-632,-425,-739,0
-25,-1649,414,-2352,-784,-982,0
209,-3142,-2478,1544,-781,-547,0
-84,618,1803,2394,-1934,1021,0
43,3557,709,-4167,-222,-202,0
415,1386,1116,3001,-2009,2418,0
-2767,-3,-73,-2271,-1162,154,0
-2129,2567,-2748,3136,-1735,1735,0
-1877,-241,493,-1924,-635,351,0
2681,2075,-6328,812,847,1016,0
-2983,-989,-398,3605,-1371,-838,0
-144,1136,-518,-2546,-437,-233,0
1438,-2819,-1773,1424,1574,-331,0
2229,-3275,-904,1233,384,2039,0
243,-801,-273,-655,-92,3717,0
2058,-466,-1697,-1243,-1911,-927,0
2471,1147,318,446,-136,4316,0
-1184,1874,2421,-44,-828,54,0
-766,1911,-2821,348,3049,643,0
-33,779,-1968,-124,2474,3074,0
3996,88,-1426,-33,645,-1605,0
849,157,-3066,-48,-2564,2721,0
-879,-2562,-2008,84,-2846,-398,0
1602,-792,-1675,-2295,-399,-4177,0
-913,-3672,712,2112,1208,-178,0
4261,24,-1714,-2172,-32,-23,0
288,-683,2735,-1185,132,-744,0
-591,-908,893,537,464,528,0
2314,-1182,1374,302,-3093,-3603,0
2102,2316,1232,3747,-2248,1512,0
27,-2445,1327,2869,-151,-258,0
1879,3986,542,2598,656,-3943,0
-552,934,1907,3186,-1906,-1476,0
3961,-1279,1494,223,1882,1673,0
-4068,986,-1545,-679,4855,-1199,0
-1004,494,-127,1961,1591,1004,0
-2889,-1854,4295,2224,2079,-1476,0
2815,3749,72,-1132,-3503,1309,0
-245,277,-4536,-543,-3381,-3395,0
-2016,3721,-1026,-184,129,-295,0
-164,918,855,285,4869,1321,0
499,1216,-296,2361,4007,-3657,0
-113,-1838,-1266,1232,-1846,3228,0
-1467,-2128,2595,3116,-857,-2255,0
-1332,172,1136,1946,-181,-73,0
1082,-14,1533,-4053,-1628,3258,0
575,-2179,-3382,3636,2605,-451,0
1153,-962,-546,1993,-1559,4553,0
459,-63,2011,941,-593,-3294,0
-968,-928,-129,-1308,3433,-21,0
-1484,243,6493,1785,-974,-5906,0
1126,549,-4293,3388,-1035,32,0
-759,257,-1076,6672,1143,1539,0
2804,712,1503,182,989,-866,0
4872,-14,-41,-3587,-772,1487,0
-2342,841,-467,2428,-3371,-12,0
-215,-3405,447,772,-92,2761,0
132,108,3462,-2024,-2964,1127,0
1573,-2485,-1936,-2712,2591,929,0
991,1234,-1972,-649,264,1996,0
-999,-1392,703,-1614,1298,-129,0
-157,-3034,-3371,-3328,-132,-173,0
-1944,-1979,2181,949,522,1527,0
-2703,1013,363,2203,-652,-792,0
2781,-4234,2173,-1372,-1632,-1324,0
3784,-1214,283,3042,-298,1906,0
5391,1181,-1603,3438,-395,224,0
1368,-237,-237,1413,2861,421,0
144,119,-928,308,-2115,-922,0
3742,-457,-3088,4692,5805,1383,0
2287,-274,2312,-4302,1346,323,0
-177,-1803,817,-4812,-926,-1024,0
5838,-1365,2681,-582,-1023,1924,0
404,-498,889,1716,-2927,122,0
361,1421,344,-1072,-2434,-1111,0
541,-831,-1094,361,-151,-2196,0
-2467,-479,-3468,4766,841,-283,0
1303,-386,2203,1922,3327,-583,0
2502,57,2073,-1479,-207,-781,0
4296,-2669,484,-1878,765,449,0
-892,1369,-665,573,-3167,1144,0
895,-2348,-241,2901,1219,1032,0
-2978,211,2558,1683,69,-996,0
3211,3781,1414,247,-1348,647,0
2434,-719,655,-1229,196,-1264,0
-1095,825,463,3008,1299,1015,0
163,-1678,-1085,435,-1136,-1513,0
-1705,-1614,1833,-3888,1453,2612,0
122,39,1379,25,-2806,2237,0
613,93,1688,-795,-536,-1816,0
1573,-26,569,714,-227,-2518,0
-2691,-2049,1058,2115,-723,-3986,0
676,-1679,76,-2832,-1359,1825,0
-901,1245,1449,-183,1811,3071,0
27,208,-3908,4026,1182,-2835,0
-8,-5037,-2012,1881,1763,-706,0
-2716,2818,234,-916,-2768,1721,0
2972,1635,-4801,394,-894,57,0
-2409,2022,437,364,-3991,-1038,0
-4078,-2443,846,453,-1765,1149,0
1417,17,-1137,-2438,495,2297,0
-1901,22,1248,1893,-3875,-602,0
-1044,-46,-519,-1829,682,1723,0
783,4498,57,294,-2422,-1244,0
-679,2762,392,-1686,-1382,131,0
-1672,2121,-1358,-559,1566,2038,0
596,1942,-98,-2016,763,-404,0
35,316,134,-1173,722,31,0
-1779,-137,-2084,2018,22,-3905,0
-288,-406,-3253,4338,129,373,0
-2143,999,-2301,556,-2026,343,0
-358,2394,386,1544,1975,577,0
187,-71,623,656,-2542,-1208,0
-1047,253,188,-2112,617,-2014,0
1142,68,-1989,-17,-2343,1526,0
527,-59,862,2509,854,275,0
-736,309,-678,-2285,1962,-2726,0
185,-638,-3283,-829,222,4363,0
-271,-1721,1608,-1065,1509,-1978,0
-103,1251,-2311,434,18,3432,0
-29,-17,-2224,-4882,-731,2196,0
66,-2178,-955,1235,23,551,0
-1116,-537,-657,-1383,-1771,-1953,0
-2239,-224,672,273,446,-1439,0
2291,445,138,-1178,-2393,-2698,0
1008,2794,2191,-1129,107,2972,0
-2048,-2179,-78,-232,-2364,-2077,0
1941,1026,4994,1825,-429,-16,0
-924,-2072,3195,-1925,-1499,4141,0
-5182,3258,2646,2007,1472,2142,0
-1462,-4134,-85,-1276,-1122,-1796,0
-1173,4355,-528,-1794,2796,2153,0
4494,3517,1215,-3222,761,-1702,0
1756,-156,-792,781,1413,-2257,0
-4155,1001,305,202,-1033,-2828,0
-396,1011,726,1462,-942,-889,0
-366,1226,1011,-912,-1874,-1493,0
-459,491,-272,-2665,2895,1626,0
-892,-1473,-1462,6,2501,-1558,0
64,606,-79,-31,1626,-2489,0
992,-2488,-234,1117,1183,-1318,0
407,262,189,88,117,-3166,0
-4261,-327,1823,1431,452,377,0
-3849,-15,-1806,-161,2475,236,0
92,302,-963,422,-1672,128,0
-826,2279,1212,-1074,2192,4938,0
-456,-68,-18,-14,105,-456,0
64,-557,1495,-642,-166,24,0
-2977,485,-4715,-2231,-1591,1466,0
-1793,825,1096,-1977,-2565,64,0
-19,4249,-2581,-1203,-231,-1144,0
679,426,-479,-177,-2609,469,0
-456,-1604,317,-2318,396,3706,0
4198,112,-117,694,111,-2398,0
-588,1311,-1412,1505,-1362,-946,0
-327,437,-1543,-1754,704,-4306,0
-2169,2815,65,67,-2043,975,0
2526,-12,1423,-755,-2992,-7,0
164,-1037,-1741,-1724,-1973,-676,0
-113,245,-3191,-193,-2648,-2021,0
-342,1327,1972,1403,-8778,14,0
2677,714,-1492,2089,2391,-141,0
-547,1393,526,-833,1444,3308,0
-888,1402,2739,-2007,194,772,0
2924,3606,-2175,4215,2063,1567,0
2054,-173,-2662,-3855,-3678,-4922,0
-435,2188,-1765,-768,-763,498,0
865,-458,1217,315,2887,1396,0
988,-243,-3252,-776,432,-856,0
-585,3158,2189,-1295,2878,605,0
-2876,-277,2468,1684,-252,2572,0
-604,-1271,2137,-71,5532,17,0
93,-3639,-42,-1815,-1958,-3907,0
2778,124,38,1026,-613,-1185,0
2394,-875,-167,-1485,-3185,-1855,0
1796,4007,227,-1199,-3211,-948,0
-1001,905,-1808,-1735,-1525,-2603,0
-4124,751,23,-3488,-1902,-124,0
-285,-1492,4364,3121,1389,4708,0
-33,-61,-2735,199,-3348,-423,0
184,-183,-913,1534,-625,-112,0
-294,1663,-396,1874,-349,243,0
105,-585,-2215,1514,-965,2134,0
1091,1637,221,-1591,-173,1714,0
313,417,-37,-2825,-3698,1378,0
-115,-213,2805,107,2523,-76,0
-71,-846,2747,2653,2136,-226,0
288,988,4464,-125,-555,-1242,0
-1637,753,1816,-5642,2572,-1444,0
416,-1965,2795,2841,16,-537,0
77,-224,911,1856,973,-3528,0
1457,-1383,-992,128,211,-4159,0
308,-1828,2182,-49,-432,1695,0
-4162,2999,-861,-2436,-1003,1102,0
48,2676,-4454,-113,126,-2677,0
4179,-1982,-404,-4021,-1765,-622,0
-438,1309,124,-2227,189,2119,0
-1076,-474,-332,1513,1389,1842,0
2534,-884,57,-646,2669,632,0
811,-4182,2928,-685,1917,-1878,0
-1903,1096,-177,-3049,2359,1752,0
1374,2091,51,1026,-1096,-494,0
-2216,-706,111,-514,2904,1892,0
-1777,393,357,-704,-22,2164,0
31,-379,-191,797,-1235,-917,0
-45,3042,-102,-299,184,163,0
-1006,2164,-2132,84,2511,941,0
1843,1101,-711,1782,777,-2618,0
-617,-3431,-73,3638,2479,2342,0
1894,-2278,-1374,-1726,-1964,1664,0
-2,494,-1402,211,-806,2142,0
6285,-1546,5072,-1884,-36,-1822,0
-227,-2064,1885,-1124,-204,2,0
91,-5319,-2166,-462,-1158,1141,0
1499,-247,165,-2113,2016,-582,0
1988,-81,1736,1456,792,2057,0
64,-1674,823,-733,154,1692,0
-402,2644,-443,-988,599,2362,0
-75,-404,569,1148,158,-2809,0
-952,1387,154,542,-315,2064,0
-1002,-49,-1611,-174,-3574,-2424,0
1508,1252,-1592,-3772,-732,1062,0
-1591,-257,222,-5203,-2876,1664,0
729,-23,-1629,1998,-2809,-904,0
-785,-28,-2238,-1238,-1504,1324,0
882,1384,2906,1167,1378,2773,0
855,-1495,1189,2305,1138,2483,0
526,349,-1221,124,537,-4171,0
575,-1797,-1576,-1936,-1052,143,0
-3367,414,1392,1031,-3321,-171,0
-211,1124,1939,-865,436,234,0
-2955,282,-3146,-1914,-4945,-878,0
425,-1293,398,2648,1506,-2404,0
-381,5988,-3114,-1223,802,-84,0
-2831,-2779,-454,-1449,1011,874,0
-582,-1272,3568,-2402,1721,2091,0
-2364,-61,-3527,343,-1345,-2477,0
-2002,-1643,-78,-1082,-651,-414,0
-795,-1822,1213,22,-2039,-524,0
