@relation texture

@attribute A8 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A31 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.685,-0.615,-0.834,-0.702,-1.224,-0.862,-0.937,-0.713,-0.457,-0.891,-0.722,-1.224,-0.689,2
-0.455,-0.458,-0.618,-0.649,-0.919,-0.695,-0.899,-0.598,-0.534,-0.699,-0.639,-0.919,-0.547,2
-0.468,-0.407,-0.779,-0.589,-1.126,-0.901,-0.988,-0.788,-0.629,-0.88,-0.767,-1.126,-0.564,2
-0.472,-0.376,-0.731,-0.612,-1.108,-0.829,-0.899,-0.718,-0.526,-0.851,-0.709,-1.108,-0.542,2
-0.242,-0.166,-0.746,-0.57,-1.173,-0.799,-0.845,-0.638,-0.43,-0.828,-0.663,-1.173,-0.368,2
-0.485,-0.432,-0.694,-0.571,-1.052,-0.843,-1.023,-0.727,-0.624,-0.799,-0.739,-1.052,-0.641,2
-0.85,-0.776,-1.065,-0.936,-1.381,-1.066,-1.082,-0.911,-0.682,-1.047,-0.896,-1.381,-0.77,2
-0.596,-0.569,-0.825,-0.752,-1.114,-0.878,-1.044,-0.763,-0.609,-0.875,-0.788,-1.114,-0.618,2
-0.35,-0.31,-0.484,-0.168,-0.748,-0.583,-0.74,-0.448,-0.435,-0.522,-0.529,-0.748,-0.441,2
-0.694,-0.634,-0.862,-0.853,-1.287,-1.047,-1.16,-0.947,-0.786,-1.054,-0.947,-1.287,-0.798,2
-0.527,-0.508,-0.719,-0.647,-1.002,-0.776,-1.016,-0.643,-0.554,-0.75,-0.711,-1.002,-0.514,2
-0.528,-0.457,-0.796,-0.556,-1.238,-0.91,-0.939,-0.727,-0.45,-0.889,-0.715,-1.238,-0.615,2
-0.589,-0.513,-0.815,-0.66,-1.192,-0.828,-0.886,-0.669,-0.408,-0.849,-0.685,-1.192,-0.575,2
-0.719,-0.651,-0.942,-0.864,-1.29,-1.069,-1.109,-0.975,-0.812,-1.077,-0.958,-1.29,-0.728,2
-0.611,-0.587,-0.654,-0.641,-0.826,-0.648,-0.832,-0.56,-0.528,-0.664,-0.615,-0.826,-0.517,2
-0.678,-0.621,-0.858,-0.795,-1.183,-0.906,-1.034,-0.743,-0.533,-0.872,-0.756,-1.183,-0.666,2
-0.622,-0.572,-0.781,-0.839,-1.097,-0.812,-0.989,-0.697,-0.565,-0.829,-0.733,-1.097,-0.598,2
-0.559,-0.477,-0.78,-0.709,-1.124,-0.872,-1.024,-0.77,-0.648,-0.874,-0.768,-1.124,-0.587,2
-0.645,-0.624,-0.803,-0.777,-1.065,-0.829,-1.011,-0.724,-0.659,-0.825,-0.763,-1.065,-0.635,2
-0.658,-0.617,-0.789,-0.813,-1.098,-0.808,-1.006,-0.663,-0.506,-0.781,-0.695,-1.098,-0.635,2
-0.31,-0.256,-0.676,-0.41,-1.01,-0.826,-0.933,-0.7,-0.619,-0.772,-0.727,-1.01,-0.516,2
-0.585,-0.483,-0.822,-0.806,-1.267,-0.967,-1.001,-0.843,-0.656,-0.984,-0.838,-1.267,-0.642,2
-0.513,-0.452,-0.77,-0.605,-1.072,-0.82,-0.925,-0.705,-0.545,-0.816,-0.697,-1.072,-0.571,2
-0.589,-0.497,-0.829,-0.798,-1.142,-0.825,-0.925,-0.689,-0.482,-0.817,-0.685,-1.142,-0.505,2
-0.671,-0.639,-0.868,-0.894,-1.107,-0.872,-1.105,-0.749,-0.661,-0.823,-0.777,-1.107,-0.629,2
-0.788,-0.752,-0.885,-0.707,-1.285,-0.899,-0.95,-0.755,-0.509,-0.92,-0.728,-1.285,-0.758,2
-0.669,-0.644,-0.81,-0.843,-1.131,-0.847,-1.015,-0.715,-0.544,-0.858,-0.765,-1.131,-0.685,2
-0.542,-0.445,-0.71,-0.645,-1.156,-0.796,-0.891,-0.654,-0.44,-0.822,-0.67,-1.156,-0.473,2
-0.442,-0.324,-0.623,-0.425,-1.052,-0.821,-0.938,-0.663,-0.486,-0.762,-0.677,-1.052,-0.573,2
-0.525,-0.476,-0.753,-0.615,-1.132,-0.815,-0.9,-0.676,-0.483,-0.809,-0.657,-1.132,-0.576,2
-0.508,-0.444,-0.778,-0.619,-1.101,-0.819,-0.898,-0.66,-0.421,-0.775,-0.656,-1.101,-0.513,2
-0.756,-0.7,-0.883,-0.757,-1.194,-0.878,-0.937,-0.718,-0.499,-0.856,-0.724,-1.194,-0.657,2
-0.51,-0.418,-0.733,-0.67,-1.106,-0.816,-0.915,-0.704,-0.499,-0.835,-0.7,-1.106,-0.451,2
-0.577,-0.559,-0.822,-0.826,-1.13,-0.854,-1.08,-0.752,-0.633,-0.882,-0.795,-1.13,-0.594,2
-0.494,-0.415,-0.656,-0.527,-1.032,-0.672,-0.866,-0.544,-0.393,-0.69,-0.581,-1.032,-0.458,2
-0.549,-0.498,-0.795,-0.606,-1.167,-0.904,-0.948,-0.774,-0.611,-0.893,-0.768,-1.167,-0.636,2
-0.704,-0.645,-0.947,-0.9,-1.239,-0.956,-1.049,-0.82,-0.632,-0.936,-0.815,-1.239,-0.654,2
-0.583,-0.538,-0.807,-0.817,-1.126,-0.815,-1.006,-0.675,-0.511,-0.833,-0.737,-1.126,-0.611,2
-0.449,-0.374,-0.757,-0.633,-1.152,-0.795,-0.939,-0.651,-0.493,-0.796,-0.669,-1.152,-0.454,2
-0.638,-0.583,-0.768,-0.71,-1.121,-0.882,-1.037,-0.78,-0.665,-0.879,-0.787,-1.121,-0.694,2
-0.382,-0.345,-0.568,-0.62,-0.846,-0.614,-0.818,-0.517,-0.503,-0.608,-0.556,-0.846,-0.486,2
-0.536,-0.429,-0.715,-0.547,-1.113,-0.888,-1.041,-0.739,-0.58,-0.844,-0.781,-1.113,-0.624,2
-0.541,-0.515,-0.814,-0.811,-1.136,-0.875,-1.04,-0.778,-0.639,-0.904,-0.796,-1.136,-0.545,2
-0.51,-0.447,-0.73,-0.687,-1.034,-0.708,-0.914,-0.544,-0.345,-0.68,-0.602,-1.034,-0.467,2
-0.514,-0.428,-0.761,-0.652,-1.142,-0.831,-0.939,-0.723,-0.58,-0.844,-0.725,-1.142,-0.513,2
-0.688,-0.635,-0.876,-0.837,-1.215,-0.932,-1.065,-0.817,-0.61,-0.934,-0.801,-1.215,-0.654,2
-0.758,-0.665,-0.947,-0.779,-1.28,-0.913,-0.951,-0.739,-0.478,-0.911,-0.74,-1.28,-0.687,2
-0.496,-0.458,-0.673,-0.551,-1.044,-0.652,-0.789,-0.517,-0.337,-0.701,-0.552,-1.044,-0.507,2
-0.547,-0.441,-0.754,-0.575,-1.156,-0.812,-0.91,-0.642,-0.414,-0.818,-0.675,-1.156,-0.522,2
-0.451,-0.353,-0.682,-0.463,-1.183,-0.726,-0.855,-0.58,-0.404,-0.742,-0.576,-1.183,-0.449,2
-0.776,-0.734,-0.964,-0.913,-1.265,-0.978,-1.057,-0.87,-0.668,-0.997,-0.843,-1.265,-0.71,2
-0.295,-0.218,-0.631,-0.484,-0.999,-0.758,-0.914,-0.6,-0.467,-0.704,-0.635,-0.999,-0.424,2
-0.44,-0.361,-0.75,-0.474,-1.258,-0.942,-0.916,-0.769,-0.499,-0.905,-0.73,-1.258,-0.597,2
-0.661,-0.56,-0.927,-0.738,-1.338,-1.005,-0.992,-0.857,-0.607,-0.998,-0.806,-1.338,-0.659,2
-0.584,-0.534,-0.77,-0.624,-1.141,-0.757,-0.814,-0.579,-0.33,-0.762,-0.61,-1.141,-0.519,2
-0.541,-0.489,-0.829,-0.783,-1.096,-0.847,-1.055,-0.713,-0.594,-0.808,-0.746,-1.096,-0.548,2
-0.736,-0.702,-0.904,-0.841,-1.199,-0.944,-1.058,-0.842,-0.702,-0.952,-0.845,-1.199,-0.734,2
-0.635,-0.588,-0.809,-0.754,-1.113,-0.817,-1.02,-0.698,-0.546,-0.828,-0.719,-1.113,-0.615,2
-0.45,-0.391,-0.648,-0.6,-1.057,-0.823,-0.965,-0.692,-0.539,-0.824,-0.74,-1.057,-0.626,2
-0.422,-0.323,-0.634,-0.27,-1.061,-0.835,-0.915,-0.701,-0.544,-0.83,-0.737,-1.061,-0.6,2
-0.641,-0.598,-0.854,-0.824,-1.163,-0.942,-0.966,-0.856,-0.708,-0.947,-0.817,-1.163,-0.692,2
-0.412,-0.297,-0.71,-0.528,-1.096,-0.822,-0.882,-0.69,-0.467,-0.815,-0.668,-1.096,-0.477,2
-0.569,-0.462,-0.792,-0.723,-1.16,-0.813,-0.882,-0.682,-0.453,-0.837,-0.672,-1.16,-0.476,2
-0.468,-0.401,-0.705,-0.655,-1.1,-0.824,-0.965,-0.69,-0.539,-0.854,-0.749,-1.1,-0.581,2
-0.425,-0.359,-0.647,-0.387,-1.061,-0.81,-0.899,-0.683,-0.564,-0.778,-0.68,-1.061,-0.582,2
-0.646,-0.603,-0.831,-0.742,-1.172,-0.881,-1.04,-0.768,-0.633,-0.895,-0.787,-1.172,-0.701,2
-0.603,-0.51,-0.819,-0.643,-1.171,-0.909,-1.062,-0.745,-0.543,-0.868,-0.768,-1.171,-0.626,2
-0.548,-0.432,-0.811,-0.611,-1.281,-0.95,-0.944,-0.783,-0.505,-0.946,-0.754,-1.281,-0.584,2
-0.636,-0.603,-0.854,-0.823,-1.184,-0.926,-1.076,-0.814,-0.663,-0.919,-0.812,-1.184,-0.689,2
-0.477,-0.397,-0.776,-0.61,-1.194,-0.89,-0.94,-0.718,-0.465,-0.857,-0.698,-1.194,-0.531,2
-0.688,-0.614,-0.892,-0.853,-1.307,-1.067,-1.168,-0.958,-0.793,-1.055,-0.949,-1.307,-0.792,2
-0.518,-0.453,-0.754,-0.669,-1.117,-0.835,-0.937,-0.714,-0.568,-0.829,-0.702,-1.117,-0.56,2
-0.5,-0.411,-0.703,-0.527,-1.077,-0.824,-1.025,-0.649,-0.463,-0.774,-0.704,-1.077,-0.545,2
-0.499,-0.451,-0.623,-0.607,-0.991,-0.766,-0.954,-0.634,-0.492,-0.766,-0.701,-0.991,-0.558,2
-0.444,-0.406,-0.646,-0.473,-1.07,-0.799,-0.958,-0.659,-0.468,-0.787,-0.689,-1.07,-0.615,2
-0.459,-0.425,-0.697,-0.583,-1.072,-0.79,-0.923,-0.667,-0.501,-0.788,-0.674,-1.072,-0.578,2
-0.522,-0.422,-0.882,-0.726,-1.254,-0.902,-0.931,-0.745,-0.474,-0.906,-0.711,-1.254,-0.454,2
-0.552,-0.523,-0.83,-0.825,-1.156,-0.919,-1.12,-0.818,-0.665,-0.926,-0.842,-1.156,-0.586,2
-0.807,-0.74,-0.991,-0.838,-1.364,-0.983,-0.985,-0.85,-0.573,-1.018,-0.81,-1.364,-0.743,2
-0.506,-0.41,-0.763,-0.576,-1.108,-0.797,-0.929,-0.658,-0.498,-0.819,-0.696,-1.108,-0.585,2
-0.369,-0.282,-0.558,-0.581,-0.821,-0.609,-0.749,-0.553,-0.494,-0.677,-0.593,-0.821,-0.565,2
-0.551,-0.473,-0.756,-0.6,-1.147,-0.817,-0.96,-0.692,-0.511,-0.829,-0.706,-1.147,-0.529,2
-0.516,-0.481,-0.709,-0.675,-0.981,-0.758,-0.975,-0.636,-0.562,-0.715,-0.658,-0.981,-0.548,2
-0.339,-0.246,-0.765,-0.616,-1.153,-0.803,-0.874,-0.633,-0.439,-0.801,-0.677,-1.153,-0.384,2
-0.665,-0.593,-0.846,-0.692,-1.169,-0.911,-0.988,-0.787,-0.592,-0.895,-0.775,-1.169,-0.69,2
-0.849,-0.789,-1.05,-0.943,-1.322,-1.045,-1.106,-0.937,-0.752,-1.057,-0.916,-1.322,-0.786,2
-0.578,-0.521,-0.801,-0.704,-1.176,-0.918,-1.042,-0.781,-0.604,-0.921,-0.822,-1.176,-0.669,2
-0.58,-0.545,-0.765,-0.723,-1.097,-0.817,-0.978,-0.704,-0.525,-0.825,-0.705,-1.097,-0.615,2
-0.543,-0.5,-0.768,-0.714,-1.058,-0.812,-0.981,-0.686,-0.542,-0.797,-0.712,-1.058,-0.589,2
-0.454,-0.371,-0.783,-0.709,-1.168,-0.834,-0.913,-0.657,-0.433,-0.814,-0.669,-1.168,-0.463,2
-0.749,-0.707,-0.874,-0.719,-1.281,-0.896,-0.978,-0.763,-0.545,-0.923,-0.751,-1.281,-0.74,2
-0.663,-0.626,-0.737,-0.674,-1.035,-0.743,-0.867,-0.598,-0.413,-0.726,-0.614,-1.035,-0.616,2
-0.703,-0.66,-0.918,-0.855,-1.218,-0.946,-1.021,-0.84,-0.656,-0.952,-0.808,-1.218,-0.694,2
-0.587,-0.551,-0.733,-0.609,-1.053,-0.699,-0.796,-0.532,-0.299,-0.71,-0.575,-1.053,-0.486,2
-0.49,-0.442,-0.704,-0.604,-1.048,-0.725,-0.862,-0.577,-0.378,-0.718,-0.602,-1.048,-0.506,2
-0.751,-0.712,-0.938,-0.839,-1.293,-0.998,-1.065,-0.893,-0.708,-1.018,-0.867,-1.293,-0.725,2
-0.619,-0.555,-0.736,-0.744,-1.093,-0.857,-1.063,-0.749,-0.606,-0.882,-0.793,-1.093,-0.746,2
-0.675,-0.609,-0.804,-0.797,-1.148,-0.92,-1.074,-0.813,-0.727,-0.908,-0.843,-1.148,-0.767,2
-0.468,-0.409,-0.717,-0.596,-1.094,-0.81,-0.892,-0.654,-0.471,-0.765,-0.64,-1.094,-0.493,2
-0.613,-0.549,-0.822,-0.659,-1.189,-0.805,-0.861,-0.614,-0.355,-0.802,-0.645,-1.189,-0.559,2
-0.666,-0.567,-0.914,-0.697,-1.342,-1.001,-0.986,-0.835,-0.591,-0.987,-0.802,-1.342,-0.734,2
-0.393,-0.366,-0.614,-0.533,-0.946,-0.726,-0.954,-0.622,-0.529,-0.729,-0.664,-0.946,-0.499,2
-0.506,-0.477,-0.672,-0.614,-1.011,-0.798,-0.999,-0.688,-0.586,-0.783,-0.709,-1.011,-0.587,2
-0.531,-0.497,-0.691,-0.687,-1.043,-0.77,-0.941,-0.66,-0.521,-0.77,-0.672,-1.043,-0.554,2
-0.464,-0.386,-0.665,-0.651,-0.96,-0.714,-0.84,-0.599,-0.439,-0.706,-0.606,-0.96,-0.482,2
-0.534,-0.46,-0.737,-0.636,-1.098,-0.803,-0.899,-0.677,-0.551,-0.807,-0.685,-1.098,-0.607,2
-0.642,-0.531,-0.932,-0.74,-1.331,-1.018,-1.02,-0.887,-0.637,-1.035,-0.844,-1.331,-0.646,2
-0.671,-0.646,-0.715,-0.674,-0.929,-0.746,-0.888,-0.66,-0.588,-0.763,-0.703,-0.929,-0.557,2
-0.522,-0.506,-0.706,-0.637,-1.05,-0.799,-0.989,-0.604,-0.431,-0.723,-0.655,-1.05,-0.586,2
-0.546,-0.467,-0.806,-0.669,-1.18,-0.881,-0.92,-0.752,-0.536,-0.887,-0.733,-1.18,-0.519,2
-0.628,-0.538,-0.841,-0.791,-1.212,-0.882,-1.005,-0.718,-0.478,-0.867,-0.75,-1.212,-0.59,2
-0.441,-0.358,-0.662,-0.453,-1.182,-0.792,-0.919,-0.632,-0.426,-0.795,-0.654,-1.182,-0.471,2
-0.589,-0.497,-0.811,-0.643,-1.173,-0.828,-0.98,-0.669,-0.484,-0.835,-0.715,-1.173,-0.596,2
-0.421,-0.323,-0.779,-0.679,-1.126,-0.78,-0.908,-0.611,-0.392,-0.789,-0.633,-1.126,-0.41,2
-0.65,-0.565,-0.938,-0.739,-1.337,-1.09,-1.1,-0.962,-0.736,-1.08,-0.926,-1.337,-0.729,2
-0.501,-0.389,-0.754,-0.534,-1.231,-0.906,-0.929,-0.745,-0.49,-0.912,-0.734,-1.231,-0.557,2
-0.567,-0.512,-0.702,-0.578,-1.042,-0.646,-0.768,-0.494,-0.307,-0.706,-0.582,-1.042,-0.518,2
-0.68,-0.634,-0.841,-0.797,-1.189,-0.943,-1.099,-0.829,-0.673,-0.962,-0.866,-1.189,-0.77,2
-0.452,-0.326,-0.823,-0.569,-1.274,-0.917,-0.917,-0.764,-0.515,-0.916,-0.725,-1.274,-0.532,2
-0.472,-0.376,-0.777,-0.612,-1.282,-0.97,-1.021,-0.785,-0.527,-0.944,-0.787,-1.282,-0.559,2
-0.556,-0.484,-0.749,-0.556,-1.113,-0.83,-0.866,-0.661,-0.453,-0.796,-0.673,-1.113,-0.552,2
-0.464,-0.426,-0.72,-0.621,-1.037,-0.801,-0.925,-0.707,-0.626,-0.798,-0.704,-1.037,-0.604,2
-0.791,-0.743,-1.039,-0.973,-1.31,-1.063,-1.129,-0.95,-0.776,-1.046,-0.922,-1.31,-0.738,2
-0.532,-0.49,-0.778,-0.68,-1.063,-0.853,-0.993,-0.755,-0.67,-0.828,-0.756,-1.063,-0.638,2
-0.516,-0.444,-0.648,-0.551,-1.035,-0.671,-0.857,-0.506,-0.331,-0.665,-0.554,-1.035,-0.431,2
-0.668,-0.615,-0.796,-0.681,-1.201,-0.834,-0.986,-0.678,-0.426,-0.866,-0.717,-1.201,-0.661,2
-0.676,-0.675,-0.74,-0.702,-0.964,-0.767,-0.894,-0.692,-0.639,-0.807,-0.741,-0.964,-0.612,2
-0.691,-0.621,-0.898,-0.728,-1.213,-0.914,-1.005,-0.775,-0.567,-0.905,-0.777,-1.213,-0.636,2
-0.657,-0.631,-0.829,-0.738,-1.164,-0.902,-1.037,-0.741,-0.552,-0.862,-0.755,-1.164,-0.702,2
-0.653,-0.609,-0.769,-0.719,-1.038,-0.773,-0.911,-0.624,-0.444,-0.739,-0.649,-1.038,-0.613,2
-0.741,-0.719,-0.842,-0.862,-1.15,-0.879,-1.037,-0.761,-0.608,-0.907,-0.812,-1.15,-0.744,2
-0.489,-0.392,-0.706,-0.542,-1.121,-0.906,-1.004,-0.764,-0.599,-0.874,-0.796,-1.121,-0.671,2
-0.459,-0.385,-0.661,-0.585,-1.05,-0.654,-0.801,-0.493,-0.251,-0.644,-0.508,-1.05,-0.353,2
-0.68,-0.623,-0.899,-0.893,-1.181,-0.964,-1.058,-0.86,-0.733,-0.953,-0.858,-1.181,-0.695,2
-0.446,-0.39,-0.717,-0.587,-1.064,-0.802,-0.948,-0.689,-0.555,-0.81,-0.715,-1.064,-0.537,2
-0.733,-0.673,-0.91,-0.805,-1.235,-0.914,-1.034,-0.772,-0.559,-0.921,-0.783,-1.235,-0.705,2
-0.704,-0.657,-0.922,-0.915,-1.195,-0.982,-1.047,-0.884,-0.753,-0.969,-0.863,-1.195,-0.683,2
-0.635,-0.605,-0.755,-0.636,-1.087,-0.776,-0.934,-0.662,-0.567,-0.81,-0.703,-1.087,-0.674,2
-0.642,-0.611,-0.847,-0.843,-1.111,-0.839,-1.079,-0.723,-0.604,-0.844,-0.757,-1.111,-0.614,2
-0.481,-0.405,-0.677,-0.526,-1.069,-0.867,-1.009,-0.726,-0.615,-0.827,-0.796,-1.069,-0.659,2
-0.682,-0.636,-0.872,-0.798,-1.173,-0.893,-0.986,-0.781,-0.601,-0.893,-0.747,-1.173,-0.649,2
-0.397,-0.29,-0.686,-0.5,-1.074,-0.808,-0.873,-0.678,-0.463,-0.8,-0.659,-1.074,-0.436,2
-0.544,-0.481,-0.823,-0.831,-1.103,-0.858,-0.959,-0.749,-0.627,-0.861,-0.76,-1.103,-0.657,2
-0.585,-0.541,-0.856,-0.718,-1.203,-0.933,-1.012,-0.8,-0.643,-0.913,-0.8,-1.203,-0.665,2
-0.562,-0.556,-0.733,-0.746,-1.021,-0.752,-0.931,-0.627,-0.478,-0.752,-0.658,-1.021,-0.524,2
-0.543,-0.476,-0.796,-0.696,-1.226,-0.881,-0.97,-0.724,-0.509,-0.892,-0.749,-1.226,-0.596,2
-0.425,-0.312,-0.528,-0.278,-0.99,-0.657,-0.839,-0.499,-0.359,-0.649,-0.531,-0.99,-0.492,2
-0.634,-0.571,-0.764,-0.815,-1.108,-0.802,-0.991,-0.67,-0.484,-0.806,-0.693,-1.108,-0.621,2
-0.497,-0.429,-0.638,-0.475,-0.977,-0.653,-0.821,-0.48,-0.31,-0.612,-0.53,-0.977,-0.456,2
-0.524,-0.473,-0.693,-0.568,-1.075,-0.75,-0.908,-0.627,-0.524,-0.758,-0.654,-1.075,-0.553,2
-0.498,-0.443,-0.726,-0.631,-1.082,-0.695,-0.808,-0.553,-0.357,-0.743,-0.583,-1.082,-0.488,2
-0.609,-0.596,-0.808,-0.831,-1.07,-0.829,-0.986,-0.731,-0.632,-0.841,-0.768,-1.07,-0.607,2
-0.607,-0.536,-0.832,-0.744,-1.167,-0.918,-1.086,-0.826,-0.72,-0.936,-0.842,-1.167,-0.702,2
-0.478,-0.362,-0.849,-0.594,-1.316,-0.986,-0.976,-0.851,-0.601,-1,-0.811,-1.316,-0.571,2
-0.428,-0.373,-0.667,-0.514,-0.998,-0.715,-0.839,-0.599,-0.464,-0.721,-0.598,-0.998,-0.472,2
-0.657,-0.584,-0.844,-0.696,-1.191,-0.88,-0.977,-0.742,-0.514,-0.881,-0.741,-1.191,-0.641,2
-0.603,-0.552,-0.813,-0.728,-1.229,-0.827,-0.961,-0.668,-0.446,-0.835,-0.683,-1.229,-0.58,2
-0.699,-0.654,-0.824,-0.713,-1.163,-0.874,-0.926,-0.76,-0.572,-0.877,-0.718,-1.163,-0.687,2
-0.736,-0.644,-0.954,-0.778,-1.352,-0.959,-1.008,-0.775,-0.492,-0.946,-0.782,-1.352,-0.655,2
-0.457,-0.423,-0.626,-0.591,-0.948,-0.718,-0.888,-0.605,-0.493,-0.711,-0.615,-0.948,-0.524,2
-0.938,-0.869,-1.064,-0.903,-1.422,-1.086,-1.084,-0.931,-0.649,-1.08,-0.898,-1.422,-0.853,2
-0.562,-0.471,-0.811,-0.695,-1.141,-0.909,-1.037,-0.768,-0.656,-0.885,-0.835,-1.141,-0.62,2
-0.772,-0.714,-0.924,-0.861,-1.24,-0.966,-1.094,-0.822,-0.625,-0.939,-0.83,-1.24,-0.747,2
-0.685,-0.635,-0.826,-0.734,-1.155,-0.872,-0.976,-0.765,-0.592,-0.887,-0.752,-1.155,-0.691,2
-0.689,-0.634,-0.961,-0.897,-1.229,-0.992,-1.031,-0.889,-0.733,-0.985,-0.859,-1.229,-0.692,2
-0.457,-0.392,-0.689,-0.5,-1.186,-0.767,-0.886,-0.633,-0.436,-0.802,-0.627,-1.186,-0.494,2
-0.588,-0.556,-0.865,-0.849,-1.182,-0.912,-1.118,-0.807,-0.624,-0.934,-0.829,-1.182,-0.605,2
-0.577,-0.504,-0.771,-0.667,-1.192,-0.81,-0.899,-0.655,-0.438,-0.836,-0.671,-1.192,-0.579,2
-0.686,-0.627,-0.897,-0.713,-1.263,-0.906,-0.962,-0.777,-0.535,-0.928,-0.746,-1.263,-0.689,2
-0.618,-0.587,-0.651,-0.703,-0.805,-0.65,-0.886,-0.569,-0.577,-0.659,-0.65,-0.805,-0.567,2
-0.549,-0.434,-0.888,-0.673,-1.351,-1.007,-1.011,-0.861,-0.586,-1.012,-0.816,-1.351,-0.584,2
-0.537,-0.45,-0.862,-0.622,-1.278,-1.04,-1.083,-0.887,-0.689,-0.992,-0.894,-1.278,-0.701,2
-0.459,-0.4,-0.664,-0.502,-1.095,-0.742,-0.891,-0.591,-0.399,-0.757,-0.629,-1.095,-0.515,2
-0.514,-0.44,-0.761,-0.592,-1.083,-0.82,-0.894,-0.658,-0.445,-0.774,-0.665,-1.083,-0.528,2
-0.713,-0.663,-0.861,-0.659,-1.246,-0.877,-0.943,-0.737,-0.507,-0.898,-0.724,-1.246,-0.713,2
-0.79,-0.73,-0.978,-0.823,-1.29,-0.979,-1.027,-0.84,-0.605,-0.973,-0.82,-1.29,-0.678,2
-0.536,-0.486,-0.739,-0.603,-1.119,-0.808,-0.983,-0.68,-0.536,-0.806,-0.702,-1.119,-0.54,2
-0.49,-0.421,-0.642,-0.521,-1.029,-0.667,-0.858,-0.529,-0.352,-0.683,-0.56,-1.029,-0.458,2
-0.485,-0.442,-0.71,-0.621,-1.031,-0.79,-0.999,-0.677,-0.564,-0.771,-0.704,-1.031,-0.549,2
-0.704,-0.645,-0.947,-0.9,-1.239,-0.956,-1.049,-0.82,-0.632,-0.936,-0.815,-1.239,-0.654,2
-0.496,-0.434,-0.712,-0.69,-1.065,-0.729,-0.945,-0.601,-0.444,-0.754,-0.662,-1.065,-0.534,2
-0.438,-0.393,-0.668,-0.546,-1.015,-0.689,-0.852,-0.564,-0.432,-0.698,-0.591,-1.015,-0.526,2
-0.559,-0.47,-0.757,-0.58,-1.133,-0.822,-1.02,-0.67,-0.521,-0.787,-0.724,-1.133,-0.601,2
-0.497,-0.425,-0.74,-0.645,-1.151,-0.722,-0.864,-0.562,-0.317,-0.756,-0.593,-1.151,-0.481,2
-0.532,-0.444,-0.805,-0.616,-1.207,-0.933,-0.978,-0.788,-0.589,-0.911,-0.786,-1.207,-0.627,2
-0.465,-0.372,-0.719,-0.511,-1.098,-0.78,-0.897,-0.634,-0.486,-0.767,-0.648,-1.098,-0.508,2
-0.514,-0.428,-0.754,-0.571,-1.139,-0.859,-0.983,-0.757,-0.616,-0.876,-0.756,-1.139,-0.573,2
-0.382,-0.27,-0.857,-0.655,-1.257,-0.908,-0.899,-0.737,-0.494,-0.891,-0.708,-1.257,-0.427,2
-0.486,-0.437,-0.741,-0.655,-1.058,-0.847,-1.056,-0.735,-0.599,-0.841,-0.778,-1.058,-0.549,2
