@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R5,10,13-14,17,22-23,25,27,29-30,32,36-37,41'

@attribute A5 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A17 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A27 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.125,-0.347,-0.471,-0.326,-0.487,-0.423,-0.666,-0.437,-0.497,-0.507,-0.822,-0.32,-0.531,-0.575,2
-0.637,-0.929,-0.713,-0.773,-0.927,-0.874,-0.926,-0.654,-0.877,-0.688,-0.977,-0.801,-0.646,-0.92,2
-0.666,-0.978,-0.805,-0.844,-1.003,-0.914,-1.034,-0.706,-0.921,-0.696,-1.025,-0.809,-0.688,-0.923,2
-0.436,-0.815,-0.5,-0.649,-0.817,-0.761,-0.953,-0.624,-0.711,-0.602,-0.894,-0.609,-0.557,-0.737,2
-0.63,-0.884,-0.843,-0.781,-0.952,-0.847,-1.015,-0.69,-0.858,-0.695,-1.03,-0.785,-0.617,-0.912,2
-0.314,-0.778,-0.587,-0.405,-0.576,-0.481,-0.727,-0.399,-0.432,-0.379,-0.711,-0.373,-0.302,-0.522,2
-0.69,-0.956,-0.757,-0.823,-0.985,-0.878,-0.937,-0.637,-0.856,-0.633,-0.938,-0.775,-0.616,-0.874,2
-0.431,-0.854,-0.693,-0.704,-0.879,-0.79,-0.99,-0.648,-0.804,-0.641,-1.004,-0.666,-0.619,-0.791,2
-0.486,-0.792,-0.704,-0.755,-0.934,-0.918,-1.042,-0.744,-0.921,-0.743,-1.04,-0.77,-0.622,-0.871,2
-0.57,-0.847,-0.839,-0.744,-0.908,-0.812,-0.989,-0.679,-0.829,-0.688,-1.02,-0.698,-0.551,-0.837,2
-0.485,-0.769,-0.667,-0.747,-0.909,-0.81,-0.951,-0.701,-0.795,-0.678,-0.9,-0.637,-0.611,-0.827,2
-0.55,-0.906,-0.733,-0.756,-0.937,-0.828,-1.001,-0.68,-0.82,-0.681,-0.981,-0.701,-0.603,-0.794,2
-0.462,-0.804,-0.637,-0.653,-0.818,-0.799,-0.989,-0.584,-0.723,-0.584,-0.894,-0.653,-0.611,-0.78,2
-0.312,-0.495,-0.655,-0.789,-0.95,-0.908,-0.899,-0.621,-0.891,-0.617,-0.902,-0.681,-0.425,-0.764,2
-0.664,-0.861,-0.753,-0.805,-0.946,-0.874,-0.949,-0.716,-0.853,-0.699,-0.914,-0.782,-0.565,-0.891,2
-0.591,-0.868,-0.814,-0.734,-0.902,-0.816,-0.993,-0.66,-0.818,-0.666,-1.012,-0.749,-0.58,-0.877,2
-0.576,-0.946,-0.788,-0.761,-0.942,-0.948,-1.106,-0.825,-0.948,-0.821,-1.114,-0.834,-0.691,-0.948,2
-0.763,-1.04,-0.83,-0.952,-1.117,-1.042,-1.041,-0.777,-1.044,-0.771,-1.051,-1.004,-0.719,-1.082,2
-0.336,-0.679,-0.359,-0.553,-0.688,-0.659,-0.856,-0.526,-0.648,-0.482,-0.807,-0.54,-0.532,-0.728,2
-0.364,-0.675,-0.709,-0.719,-0.891,-0.834,-0.913,-0.581,-0.814,-0.571,-0.883,-0.627,-0.5,-0.757,2
-0.515,-0.822,-0.705,-0.821,-0.99,-0.894,-0.922,-0.605,-0.87,-0.617,-0.914,-0.739,-0.491,-0.839,2
-0.562,-0.921,-0.744,-0.716,-0.904,-0.857,-1.063,-0.737,-0.882,-0.725,-1.014,-0.734,-0.746,-0.931,2
-0.594,-0.887,-0.738,-0.775,-0.941,-0.902,-1.037,-0.69,-0.862,-0.685,-0.966,-0.771,-0.672,-0.899,2
-0.274,-0.469,-0.271,-0.529,-0.689,-0.663,-0.807,-0.572,-0.657,-0.542,-0.772,-0.517,-0.548,-0.737,2
-0.684,-0.985,-0.871,-0.864,-1.022,-0.988,-1.042,-0.706,-0.978,-0.685,-1.018,-0.9,-0.677,-0.99,2
-0.366,-0.701,-0.569,-0.656,-0.832,-0.752,-0.944,-0.602,-0.743,-0.606,-0.931,-0.565,-0.509,-0.723,2
-0.426,-0.711,-0.673,-0.827,-1.014,-1.007,-1.011,-0.723,-1.012,-0.724,-1.02,-0.81,-0.565,-0.911,2
-0.596,-0.969,-0.837,-0.836,-1.002,-0.932,-1.065,-0.753,-0.934,-0.74,-1.061,-0.786,-0.641,-0.908,2
-0.61,-0.921,-0.8,-0.78,-0.95,-0.921,-1.065,-0.721,-0.894,-0.714,-1.006,-0.802,-0.683,-0.915,2
-0.523,-0.819,-0.698,-0.797,-0.962,-0.874,-0.901,-0.6,-0.853,-0.603,-0.911,-0.713,-0.491,-0.812,2
-0.438,-0.718,-0.556,-0.749,-0.918,-0.91,-0.939,-0.619,-0.889,-0.597,-0.879,-0.804,-0.558,-0.906,2
-0.625,-0.977,-0.894,-0.834,-0.981,-0.872,-1.105,-0.777,-0.823,-0.738,-1.042,-0.684,-0.7,-0.788,2
-0.63,-0.981,-0.855,-0.87,-1.04,-0.946,-1.08,-0.798,-0.957,-0.801,-1.088,-0.803,-0.681,-0.916,2
-0.557,-0.912,-0.793,-0.796,-0.961,-0.906,-1.043,-0.743,-0.89,-0.729,-1.029,-0.761,-0.611,-0.866,2
-0.529,-0.77,-0.74,-0.884,-1.071,-1.018,-1.02,-0.76,-1.035,-0.757,-1.022,-0.843,-0.566,-0.953,2
-0.367,-0.762,-0.526,-0.649,-0.838,-0.867,-1.009,-0.738,-0.827,-0.728,-0.996,-0.686,-0.59,-0.835,2
-0.274,-0.518,-0.298,-0.557,-0.732,-0.669,-0.891,-0.648,-0.623,-0.619,-0.869,-0.566,-0.383,-0.698,2
-0.587,-0.914,-0.824,-0.827,-0.996,-0.942,-0.966,-0.772,-0.947,-0.781,-0.981,-0.794,-0.671,-0.886,2
-0.475,-0.819,-0.806,-0.731,-0.897,-0.967,-1.001,-0.757,-0.984,-0.771,-1.039,-0.824,-0.556,-0.927,2
-0.323,-0.67,-0.528,-0.579,-0.752,-0.714,-0.841,-0.578,-0.723,-0.581,-0.858,-0.559,-0.55,-0.686,2
-0.403,-0.786,-0.591,-0.812,-0.995,-1.054,-0.968,-0.829,-1.041,-0.827,-0.956,-0.951,-0.709,-1.043,3
-0.201,-0.78,-0.444,-0.627,-0.816,-0.905,-0.893,-0.699,-0.922,-0.706,-0.911,-0.792,-0.64,-0.902,3
-0.304,-0.798,-0.511,-0.668,-0.854,-0.892,-0.89,-0.697,-0.907,-0.684,-0.883,-0.783,-0.627,-0.896,3
-0.23,-0.757,-0.471,-0.623,-0.794,-0.918,-0.902,-0.691,-0.925,-0.668,-0.895,-0.819,-0.622,-0.897,3
-0.115,-0.733,-0.216,-0.497,-0.651,-0.775,-0.746,-0.49,-0.783,-0.494,-0.764,-0.685,-0.636,-0.775,3
-0.26,-0.799,-0.41,-0.626,-0.782,-0.903,-0.899,-0.689,-0.904,-0.687,-0.91,-0.796,-0.666,-0.932,3
-0.376,-0.825,-0.641,-0.795,-0.985,-1.058,-1,-0.859,-1.073,-0.865,-1.013,-0.878,-0.688,-1.001,3
-0.436,-0.815,-0.606,-0.838,-1.033,-1.046,-0.978,-0.843,-1.083,-0.873,-1.044,-0.976,-0.777,-1.072,3
-0.236,-0.787,-0.479,-0.668,-0.868,-0.932,-0.922,-0.721,-0.946,-0.722,-0.92,-0.794,-0.706,-0.913,3
-0.38,-0.859,-0.694,-0.799,-0.981,-1.061,-0.99,-0.866,-1.059,-0.877,-0.998,-0.904,-0.76,-1.027,3
-0.425,-0.91,-0.638,-0.795,-0.987,-1.05,-0.996,-0.818,-1.07,-0.841,-1.043,-0.938,-0.766,-1.055,3
-0.054,-0.613,-0.201,-0.394,-0.534,-0.785,-0.771,-0.551,-0.779,-0.555,-0.791,-0.726,-0.583,-0.836,3
-0.146,-0.689,-0.258,-0.562,-0.677,-0.818,-0.847,-0.599,-0.808,-0.571,-0.822,-0.743,-0.621,-0.833,3
-0.095,-0.686,-0.312,-0.559,-0.709,-0.81,-0.831,-0.605,-0.798,-0.587,-0.798,-0.69,-0.653,-0.839,3
-0.444,-0.804,-0.595,-0.803,-0.992,-1.003,-0.919,-0.745,-1.024,-0.768,-0.979,-0.935,-0.723,-1.035,3
-0.237,-0.662,-0.506,-0.636,-0.826,-0.906,-0.878,-0.693,-0.901,-0.687,-0.879,-0.743,-0.492,-0.826,3
-0.245,-0.828,-0.392,-0.595,-0.783,-0.877,-0.889,-0.669,-0.861,-0.678,-0.9,-0.859,-0.639,-0.957,3
-0.378,-0.752,-0.519,-0.709,-0.88,-0.953,-0.929,-0.729,-0.937,-0.719,-0.918,-0.891,-0.685,-1.02,3
-0.418,-0.799,-0.681,-0.817,-0.995,-1.086,-1.072,-0.886,-1.091,-0.879,-1.075,-0.939,-0.696,-1.019,3
-0.159,-0.744,-0.223,-0.548,-0.72,-0.811,-0.797,-0.57,-0.803,-0.583,-0.811,-0.75,-0.629,-0.853,3
-0.335,-0.793,-0.526,-0.724,-0.914,-0.937,-0.873,-0.714,-0.965,-0.735,-0.918,-0.817,-0.626,-0.919,3
-0.266,-0.804,-0.429,-0.619,-0.772,-0.96,-0.94,-0.766,-0.953,-0.761,-0.937,-0.85,-0.685,-0.994,3
-0.172,-0.725,-0.375,-0.583,-0.762,-0.895,-0.882,-0.66,-0.882,-0.669,-0.876,-0.671,-0.567,-0.773,3
-0.164,-0.63,-0.243,-0.528,-0.721,-0.678,-0.728,-0.446,-0.718,-0.46,-0.754,-0.671,-0.522,-0.756,3
-0.215,-0.583,-0.437,-0.612,-0.788,-0.826,-0.877,-0.622,-0.787,-0.594,-0.822,-0.648,-0.453,-0.725,3
-0.215,-0.665,-0.472,-0.596,-0.783,-0.843,-0.81,-0.615,-0.826,-0.609,-0.799,-0.676,-0.494,-0.76,3
-0.219,-0.766,-0.423,-0.576,-0.756,-0.928,-0.882,-0.681,-0.928,-0.709,-0.934,-0.855,-0.668,-0.941,3
-0.313,-0.762,-0.509,-0.636,-0.797,-0.875,-0.872,-0.641,-0.876,-0.643,-0.897,-0.848,-0.68,-0.946,3
-0.156,-0.706,-0.212,-0.534,-0.702,-0.839,-0.855,-0.615,-0.833,-0.623,-0.873,-0.76,-0.646,-0.865,3
-0.309,-0.628,-0.535,-0.759,-0.931,-1.001,-0.914,-0.771,-1.001,-0.777,-0.923,-0.845,-0.623,-0.94,3
-0.415,-0.821,-0.516,-0.736,-0.933,-0.966,-0.914,-0.731,-0.965,-0.733,-0.923,-0.864,-0.662,-0.966,3
-0.088,-0.535,-0.288,-0.529,-0.65,-0.88,-0.884,-0.651,-0.882,-0.647,-0.891,-0.755,-0.509,-0.843,3
-0.216,-0.662,-0.216,-0.541,-0.696,-0.815,-0.79,-0.568,-0.825,-0.59,-0.836,-0.779,-0.646,-0.902,3
-0.415,-0.774,-0.696,-0.841,-1.026,-1.028,-0.987,-0.817,-1.029,-0.811,-0.968,-0.885,-0.683,-0.989,3
-0.263,-0.76,-0.509,-0.642,-0.818,-0.893,-0.89,-0.662,-0.896,-0.669,-0.899,-0.846,-0.647,-0.945,3
-0.181,-0.817,-0.438,-0.607,-0.756,-0.869,-0.889,-0.644,-0.851,-0.636,-0.851,-0.71,-0.62,-0.815,3
-0.133,-0.68,-0.328,-0.541,-0.638,-0.885,-0.856,-0.655,-0.89,-0.671,-0.894,-0.789,-0.726,-0.908,3
-0.397,-0.783,-0.588,-0.776,-0.961,-0.962,-0.907,-0.726,-0.98,-0.758,-0.949,-0.801,-0.665,-0.938,3
-0.202,-0.693,-0.419,-0.607,-0.78,-0.857,-0.791,-0.61,-0.86,-0.624,-0.818,-0.679,-0.6,-0.804,3
-0.327,-0.702,-0.543,-0.75,-0.941,-0.937,-0.928,-0.72,-0.941,-0.715,-0.92,-0.779,-0.556,-0.87,3
-0.144,-0.752,-0.363,-0.57,-0.746,-0.882,-0.842,-0.63,-0.886,-0.628,-0.84,-0.676,-0.595,-0.764,3
-0.332,-0.756,-0.516,-0.727,-0.922,-1.044,-1.029,-0.891,-1.05,-0.893,-1.033,-0.872,-0.679,-0.972,3
-0.168,-0.62,-0.419,-0.557,-0.709,-0.855,-0.831,-0.624,-0.861,-0.642,-0.88,-0.761,-0.533,-0.881,3
-0.218,-0.804,-0.489,-0.582,-0.75,-0.889,-0.847,-0.665,-0.905,-0.688,-0.905,-0.824,-0.685,-0.935,3
-0.26,-0.717,-0.565,-0.664,-0.839,-0.899,-0.866,-0.654,-0.876,-0.645,-0.836,-0.726,-0.589,-0.806,3
-0.345,-0.809,-0.614,-0.706,-0.889,-1.019,-0.973,-0.833,-1.015,-0.827,-0.965,-0.821,-0.654,-0.916,3
-0.298,-0.662,-0.49,-0.72,-0.912,-0.976,-0.875,-0.717,-0.98,-0.751,-0.932,-0.834,-0.597,-0.931,3
-0.317,-0.836,-0.502,-0.676,-0.866,-0.939,-0.884,-0.705,-0.95,-0.732,-0.928,-0.867,-0.693,-0.978,3
-0.27,-0.621,-0.504,-0.676,-0.861,-0.913,-0.889,-0.723,-0.925,-0.726,-0.911,-0.77,-0.576,-0.879,3
-0.238,-0.771,-0.42,-0.613,-0.794,-0.874,-0.851,-0.648,-0.884,-0.649,-0.852,-0.755,-0.575,-0.873,3
-0.835,-1.087,-0.958,-0.81,-0.965,-0.865,-1.091,-0.697,-0.835,-0.688,-1.079,-0.912,-0.716,-0.997,4
-0.919,-1.13,-1.065,-0.923,-1.072,-1.016,-1.175,-0.885,-1.006,-0.872,-1.151,-1.006,-0.87,-1.1,4
-0.707,-1.083,-0.841,-0.706,-0.877,-0.795,-1.061,-0.683,-0.783,-0.688,-1.072,-0.8,-0.696,-0.935,4
-0.839,-1.104,-0.917,-0.822,-0.996,-0.851,-1.069,-0.75,-0.875,-0.766,-1.116,-0.883,-0.833,-1.022,4
-0.826,-1.09,-0.88,-0.764,-0.939,-0.814,-1.108,-0.696,-0.816,-0.688,-1.095,-0.867,-0.745,-0.968,4
-0.774,-1.08,-0.911,-0.877,-1.038,-0.96,-1.077,-0.791,-0.98,-0.798,-1.089,-0.906,-0.825,-1.033,4
-0.805,-1.099,-0.901,-0.753,-0.934,-0.831,-1.069,-0.752,-0.852,-0.784,-1.147,-0.852,-0.749,-1.006,4
-0.818,-1.086,-1.034,-0.832,-0.998,-0.912,-1.138,-0.811,-0.918,-0.814,-1.151,-0.93,-0.813,-1.041,4
-0.871,-1.105,-1.006,-0.836,-0.993,-0.869,-1.119,-0.73,-0.868,-0.722,-1.119,-0.893,-0.749,-1.022,4
-0.919,-1.159,-0.946,-0.846,-1.015,-0.921,-1.086,-0.718,-0.919,-0.732,-1.107,-0.999,-0.82,-1.081,4
-0.828,-1.055,-0.835,-0.74,-0.903,-0.753,-1.037,-0.605,-0.76,-0.626,-1.08,-0.795,-0.803,-0.964,4
-0.86,-1.086,-0.913,-0.77,-0.938,-0.853,-1.127,-0.782,-0.84,-0.759,-1.076,-0.924,-0.974,-1.032,4
-0.793,-1.007,-0.905,-0.789,-0.954,-0.787,-1.045,-0.693,-0.801,-0.706,-1.073,-0.779,-0.739,-0.92,4
-0.793,-1.048,-0.889,-0.828,-0.988,-0.838,-1.083,-0.74,-0.848,-0.749,-1.092,-0.784,-0.832,-0.928,4
-0.687,-1.034,-0.82,-0.683,-0.86,-0.722,-1.025,-0.633,-0.723,-0.615,-0.993,-0.712,-0.687,-0.854,4
-0.848,-1.08,-0.879,-0.765,-0.936,-0.832,-1.081,-0.726,-0.845,-0.723,-1.086,-0.875,-0.835,-1.002,4
-0.753,-1.008,-0.908,-0.79,-0.937,-0.861,-1.155,-0.774,-0.817,-0.74,-1.074,-0.851,-0.804,-0.96,4
-0.877,-1.178,-0.902,-0.906,-1.063,-0.996,-1.169,-0.834,-0.98,-0.815,-1.126,-0.981,-0.832,-1.08,4
-0.914,-1.14,-1.007,-0.867,-1.033,-0.918,-1.082,-0.741,-0.931,-0.743,-1.095,-0.942,-0.797,-1.056,4
-0.978,-1.165,-0.99,-0.913,-1.084,-0.939,-1.173,-0.785,-0.96,-0.799,-1.217,-0.992,-0.892,-1.1,4
-0.761,-1.072,-0.924,-0.866,-1.023,-0.956,-1.097,-0.793,-0.951,-0.792,-1.086,-0.898,-0.792,-1.001,4
-0.733,-1.069,-0.909,-0.764,-0.934,-0.81,-1.091,-0.717,-0.795,-0.711,-1.071,-0.798,-0.76,-0.919,4
-0.988,-1.226,-0.977,-0.955,-1.122,-1.029,-1.156,-0.829,-1.035,-0.849,-1.189,-1.084,-0.918,-1.161,4
-0.75,-1.053,-0.884,-0.816,-0.991,-0.933,-1.131,-0.832,-0.949,-0.827,-1.131,-0.936,-0.805,-1.035,4
-0.925,-1.187,-0.898,-0.88,-1.055,-1.004,-1.139,-0.79,-1.012,-0.785,-1.132,-1.064,-0.897,-1.139,4
-0.755,-1.052,-0.911,-0.817,-0.978,-0.826,-1.044,-0.716,-0.837,-0.707,-1.021,-0.749,-0.786,-0.901,4
-0.733,-1.006,-0.877,-0.802,-0.964,-0.856,-1.082,-0.752,-0.851,-0.745,-1.071,-0.866,-0.739,-0.968,4
-0.959,-1.13,-1.025,-0.887,-1.053,-0.927,-1.182,-0.816,-0.938,-0.808,-1.173,-0.966,-0.914,-1.076,4
-0.972,-1.169,-0.996,-0.899,-1.055,-0.987,-1.16,-0.791,-0.97,-0.786,-1.15,-1.055,-0.898,-1.132,4
-0.981,-1.197,-0.959,-0.904,-1.06,-0.991,-1.16,-0.789,-0.95,-0.781,-1.141,-1.048,-0.893,-1.104,4
-0.729,-1.066,-0.859,-0.75,-0.915,-0.845,-1.102,-0.723,-0.825,-0.714,-1.073,-0.833,-0.736,-0.94,4
-0.813,-1.088,-0.957,-0.785,-0.949,-0.84,-1.174,-0.744,-0.828,-0.731,-1.137,-0.899,-0.829,-1.018,4
-0.902,-1.089,-0.967,-0.822,-0.981,-0.918,-1.178,-0.815,-0.899,-0.806,-1.159,-0.986,-0.931,-1.079,4
-0.78,-1.039,-0.907,-0.796,-0.964,-0.796,-1.03,-0.691,-0.81,-0.675,-1.005,-0.76,-0.78,-0.9,4
-0.78,-1.11,-0.935,-0.826,-1.007,-0.96,-1.172,-0.885,-0.994,-0.895,-1.202,-0.946,-0.897,-1.075,4
-0.745,-0.985,-0.867,-0.739,-0.913,-0.751,-1.018,-0.641,-0.774,-0.634,-1.022,-0.778,-0.703,-0.895,4
-0.755,-1.079,-0.872,-0.713,-0.891,-0.77,-1.007,-0.657,-0.781,-0.687,-1.075,-0.791,-0.678,-0.917,4
-0.768,-1.054,-0.923,-0.79,-0.966,-0.891,-1.173,-0.813,-0.891,-0.794,-1.126,-0.925,-0.846,-1.028,4
-0.809,-1.128,-0.965,-0.795,-0.962,-0.873,-1.075,-0.723,-0.868,-0.723,-1.069,-0.886,-0.752,-0.982,4
-0.762,-0.979,-0.904,-0.709,-0.863,-0.773,-1.086,-0.685,-0.77,-0.681,-1.107,-0.835,-0.768,-0.97,4
-0.803,-1.083,-0.907,-0.782,-0.941,-0.807,-1.031,-0.702,-0.793,-0.717,-1.077,-0.794,-0.777,-0.943,4
-0.85,-1.093,-0.92,-0.821,-0.977,-0.888,-1.192,-0.796,-0.884,-0.786,-1.174,-0.938,-0.887,-1.056,4
-0.899,-1.167,-0.847,-0.786,-0.963,-0.861,-1.069,-0.695,-0.867,-0.696,-1.073,-0.926,-0.874,-1.036,4
-0.805,-1.101,-0.937,-0.934,-1.081,-1.002,-1.18,-0.85,-0.991,-0.83,-1.137,-0.918,-0.835,-1.02,4
-0.899,-1.212,-1.058,-0.912,-1.076,-1.019,-1.178,-0.899,-1.019,-0.904,-1.182,-1.009,-0.911,-1.106,4
-0.952,-1.155,-0.996,-0.862,-1.025,-0.942,-1.159,-0.757,-0.928,-0.738,-1.128,-1.017,-0.846,-1.094,4
-0.899,-1.168,-1.035,-0.856,-1.02,-0.945,-1.17,-0.741,-0.921,-0.724,-1.151,-1.012,-0.827,-1.08,4
-0.889,-1.17,-1.018,-0.87,-1.031,-0.954,-1.195,-0.894,-0.942,-0.874,-1.156,-0.955,-0.935,-1.066,4
-0.958,-1.188,-1.015,-0.904,-1.057,-0.999,-1.143,-0.85,-0.984,-0.823,-1.094,-1.047,-0.907,-1.132,4
-1.024,-1.221,-1.073,-0.997,-1.143,-1.044,-1.226,-0.921,-1.027,-0.894,-1.173,-1.051,-0.998,-1.156,4
-0.482,-0.736,-0.557,-0.734,-0.923,-0.886,-0.834,-0.645,-0.906,-0.692,-0.902,-0.835,-0.6,-0.949,9
-0.376,-0.51,-0.43,-0.626,-0.774,-0.796,-0.853,-0.491,-0.744,-0.458,-0.746,-0.77,-0.562,-0.89,9
-0.399,-0.526,-0.488,-0.6,-0.758,-0.668,-0.846,-0.524,-0.664,-0.493,-0.795,-0.67,-0.641,-0.814,9
-0.288,-0.574,-0.349,-0.485,-0.644,-0.588,-0.763,-0.416,-0.551,-0.379,-0.666,-0.59,-0.442,-0.687,9
-0.48,-0.587,-0.486,-0.687,-0.838,-0.846,-0.847,-0.522,-0.805,-0.495,-0.749,-0.829,-0.612,-0.951,9
-0.34,-0.549,-0.137,-0.547,-0.711,-0.628,-0.809,-0.495,-0.621,-0.476,-0.748,-0.659,-0.542,-0.782,9
-0.36,-0.657,-0.455,-0.563,-0.715,-0.785,-0.846,-0.513,-0.728,-0.481,-0.735,-0.77,-0.558,-0.881,9
-0.308,-0.544,-0.342,-0.463,-0.622,-0.647,-0.609,-0.385,-0.646,-0.369,-0.621,-0.593,-0.325,-0.717,9
-0.657,-0.874,-0.761,-0.881,-1.037,-1.062,-1.027,-0.801,-1.042,-0.779,-0.973,-1.024,-0.745,-1.088,9
-0.481,-0.762,-0.579,-0.691,-0.872,-0.856,-0.94,-0.635,-0.823,-0.61,-0.855,-0.852,-0.643,-0.927,9
-0.364,-0.623,-0.514,-0.58,-0.745,-0.675,-0.726,-0.427,-0.632,-0.448,-0.739,-0.661,-0.496,-0.781,9
-0.47,-0.622,-0.55,-0.713,-0.88,-0.826,-0.881,-0.601,-0.807,-0.614,-0.866,-0.786,-0.595,-0.912,9
-0.369,-0.596,-0.518,-0.628,-0.792,-0.79,-0.86,-0.602,-0.809,-0.563,-0.822,-0.766,-0.612,-0.907,9
-0.554,-0.795,-0.588,-0.733,-0.887,-0.912,-0.935,-0.589,-0.877,-0.571,-0.868,-0.928,-0.683,-1.013,9
-0.315,-0.545,-0.351,-0.591,-0.75,-0.778,-0.806,-0.435,-0.724,-0.396,-0.724,-0.769,-0.552,-0.829,9
-0.439,-0.66,-0.604,-0.721,-0.896,-0.913,-0.91,-0.64,-0.892,-0.599,-0.863,-0.89,-0.586,-0.967,9
-0.509,-0.766,-0.597,-0.737,-0.903,-0.87,-0.935,-0.615,-0.844,-0.603,-0.865,-0.879,-0.632,-0.965,9
-0.407,-0.78,-0.488,-0.644,-0.824,-0.771,-0.83,-0.573,-0.764,-0.509,-0.767,-0.753,-0.639,-0.892,9
-0.47,-0.639,-0.49,-0.621,-0.783,-0.72,-0.818,-0.515,-0.683,-0.472,-0.733,-0.692,-0.585,-0.815,9
-0.619,-0.827,-0.723,-0.857,-1.016,-1.056,-1.003,-0.778,-1.048,-0.757,-0.951,-1.008,-0.726,-1.083,9
-0.393,-0.632,-0.376,-0.639,-0.798,-0.775,-0.852,-0.562,-0.748,-0.539,-0.785,-0.768,-0.593,-0.908,9
-0.591,-0.814,-0.689,-0.877,-1.054,-1.055,-0.995,-0.831,-1.067,-0.852,-1.034,-0.99,-0.771,-1.088,9
-0.48,-0.687,-0.689,-0.754,-0.918,-0.91,-0.894,-0.593,-0.878,-0.555,-0.834,-0.917,-0.604,-0.966,9
-0.364,-0.632,-0.421,-0.547,-0.719,-0.691,-0.771,-0.484,-0.691,-0.443,-0.741,-0.707,-0.568,-0.834,9
-0.424,-0.667,-0.501,-0.631,-0.794,-0.742,-0.852,-0.573,-0.752,-0.559,-0.826,-0.717,-0.556,-0.848,9
-0.138,-0.373,-0.228,-0.395,-0.576,-0.508,-0.582,-0.347,-0.502,-0.358,-0.586,-0.476,-0.3,-0.588,9
-0.512,-0.735,-0.614,-0.735,-0.915,-0.838,-0.891,-0.675,-0.842,-0.664,-0.868,-0.793,-0.588,-0.925,9
-0.203,-0.57,-0.495,-0.548,-0.709,-0.75,-0.784,-0.424,-0.703,-0.426,-0.692,-0.679,-0.559,-0.775,9
-0.476,-0.531,-0.435,-0.648,-0.806,-0.78,-0.812,-0.563,-0.745,-0.543,-0.77,-0.787,-0.651,-0.915,9
-0.485,-0.697,-0.533,-0.693,-0.859,-0.91,-0.916,-0.601,-0.883,-0.578,-0.87,-0.9,-0.674,-0.969,9
-0.54,-0.784,-0.647,-0.751,-0.919,-0.918,-0.961,-0.666,-0.902,-0.626,-0.862,-0.886,-0.638,-0.958,9
-0.333,-0.611,-0.441,-0.607,-0.777,-0.749,-0.806,-0.442,-0.745,-0.448,-0.796,-0.741,-0.545,-0.828,9
-0.154,-0.463,-0.292,-0.432,-0.604,-0.64,-0.88,-0.534,-0.631,-0.5,-0.842,-0.567,-0.512,-0.728,9
-0.089,-0.349,-0.159,-0.379,-0.587,-0.397,-0.52,-0.269,-0.413,-0.293,-0.55,-0.384,-0.342,-0.549,9
-0.4,-0.649,-0.503,-0.609,-0.767,-0.653,-0.807,-0.494,-0.627,-0.511,-0.806,-0.68,-0.576,-0.782,9
-0.416,-0.701,-0.523,-0.605,-0.76,-0.707,-0.826,-0.53,-0.66,-0.498,-0.736,-0.667,-0.515,-0.823,9
-0.5,-0.703,-0.569,-0.771,-0.941,-0.915,-0.949,-0.661,-0.907,-0.638,-0.877,-0.864,-0.652,-0.981,9
