@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R3-4,8-11,15,21,23,25,28,30,33,39-41'

@attribute A3 numeric
@attribute A4 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A15 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.573,-0.198,-0.262,-0.223,-0.511,-0.596,-0.37,-0.596,-0.63,-0.386,-0.425,-0.79,-0.396,-0.501,-0.678,2
-0.86,-0.656,-0.628,-0.538,-0.837,-1.212,-0.676,-1.212,-1.005,-0.662,-0.75,-0.997,-0.571,-0.548,-0.646,2
-0.771,-0.472,-0.524,-0.473,-0.824,-1.075,-0.533,-1.075,-0.908,-0.617,-0.654,-0.909,-0.451,-0.5,-0.539,2
-0.94,-0.759,-0.71,-0.63,-0.92,-1.295,-0.633,-1.295,-0.961,-0.638,-0.746,-0.977,-0.725,-0.674,-0.792,2
-0.682,-0.291,-0.425,-0.312,-0.662,-0.99,-0.347,-0.99,-0.839,-0.489,-0.531,-0.776,-0.388,-0.472,-0.518,2
-0.764,-0.521,-0.518,-0.453,-0.789,-1.117,-0.591,-1.117,-0.937,-0.665,-0.702,-0.902,-0.485,-0.52,-0.598,2
-0.937,-0.791,-0.759,-0.688,-0.967,-1.346,-0.711,-1.346,-0.965,-0.65,-0.759,-1.009,-0.704,-0.666,-0.76,2
-0.848,-0.635,-0.618,-0.578,-0.846,-1.129,-0.626,-1.129,-1.047,-0.715,-0.773,-0.996,-0.679,-0.652,-0.744,2
-0.768,-0.372,-0.444,-0.346,-0.748,-1.118,-0.538,-1.118,-0.852,-0.496,-0.559,-0.847,-0.299,-0.361,-0.382,2
-0.686,-0.431,-0.457,-0.392,-0.758,-1.186,-0.478,-1.186,-0.886,-0.559,-0.627,-0.918,-0.451,-0.45,-0.507,2
-0.663,-0.561,-0.465,-0.368,-0.663,-1.252,-0.44,-1.252,-0.917,-0.635,-0.719,-0.864,-0.525,-0.555,-0.608,2
-0.798,-0.537,-0.569,-0.462,-0.853,-1.16,-0.603,-1.16,-0.882,-0.576,-0.672,-0.936,-0.423,-0.438,-0.509,2
-0.887,-0.606,-0.588,-0.556,-0.941,-1.182,-0.725,-1.182,-1.118,-0.782,-0.829,-1.133,-0.583,-0.567,-0.653,2
-0.857,-0.835,-0.788,-0.752,-1.005,-1.285,-0.644,-1.285,-0.95,-0.634,-0.728,-0.99,-0.7,-0.701,-0.771,2
-0.738,-0.481,-0.497,-0.429,-0.722,-0.977,-0.426,-0.977,-0.821,-0.455,-0.53,-0.833,-0.346,-0.418,-0.478,2
-0.957,-0.79,-0.772,-0.714,-1,-1.24,-0.756,-1.24,-1.094,-0.772,-0.83,-1.041,-0.79,-0.711,-0.839,2
-0.71,-0.533,-0.48,-0.425,-0.654,-1.013,-0.582,-1.013,-0.868,-0.62,-0.652,-0.874,-0.424,-0.482,-0.58,2
-0.649,-0.404,-0.451,-0.361,-0.707,-1.076,-0.428,-1.076,-0.958,-0.674,-0.733,-0.918,-0.496,-0.502,-0.579,2
-0.879,-0.714,-0.678,-0.621,-0.889,-1.183,-0.685,-1.183,-1.034,-0.68,-0.756,-0.981,-0.734,-0.623,-0.752,2
-0.794,-0.434,-0.492,-0.46,-0.848,-0.984,-0.628,-0.984,-0.913,-0.631,-0.666,-0.878,-0.499,-0.554,-0.621,2
-0.892,-0.521,-0.584,-0.546,-0.96,-1.077,-0.607,-1.077,-1.038,-0.742,-0.762,-0.98,-0.687,-0.646,-0.784,2
-0.906,-0.753,-0.704,-0.645,-0.93,-1.239,-0.789,-1.239,-1.049,-0.753,-0.815,-1.007,-0.675,-0.617,-0.726,2
-0.841,-0.618,-0.598,-0.564,-0.836,-1.045,-0.654,-1.045,-0.924,-0.645,-0.664,-0.883,-0.568,-0.5,-0.633,2
-0.76,-0.575,-0.572,-0.53,-0.865,-1.105,-0.641,-1.105,-0.899,-0.618,-0.687,-0.983,-0.477,-0.549,-0.569,2
-0.654,-0.407,-0.418,-0.396,-0.684,-0.904,-0.575,-0.904,-0.953,-0.658,-0.678,-0.85,-0.352,-0.516,-0.521,2
-0.608,-0.247,-0.291,-0.24,-0.527,-0.653,-0.391,-0.653,-0.681,-0.431,-0.463,-0.814,-0.441,-0.52,-0.704,2
-0.537,-0.389,-0.31,-0.256,-0.497,-1.01,-0.42,-1.01,-0.933,-0.703,-0.727,-0.869,-0.38,-0.503,-0.536,2
-0.712,-0.494,-0.49,-0.442,-0.789,-1.048,-0.516,-1.048,-0.862,-0.531,-0.602,-0.878,-0.418,-0.453,-0.433,2
-0.568,-0.409,-0.422,-0.323,-0.618,-1.061,-0.387,-1.061,-0.915,-0.678,-0.737,-0.926,-0.431,-0.571,-0.622,2
-0.827,-0.617,-0.578,-0.529,-0.84,-1.1,-0.649,-1.1,-1.019,-0.727,-0.764,-0.962,-0.631,-0.602,-0.712,2
-0.781,-0.658,-0.676,-0.675,-0.902,-0.964,-0.681,-0.964,-0.894,-0.689,-0.741,-0.937,-0.566,-0.571,-0.687,2
-0.847,-0.653,-0.663,-0.626,-0.874,-1.035,-0.601,-1.035,-0.867,-0.547,-0.614,-0.842,-0.589,-0.586,-0.717,2
-0.892,-0.68,-0.665,-0.593,-0.867,-1.169,-0.626,-1.169,-0.988,-0.721,-0.775,-0.948,-0.626,-0.645,-0.752,2
-0.499,-0.354,-0.39,-0.316,-0.659,-1.164,-0.458,-1.164,-0.891,-0.696,-0.743,-0.855,-0.436,-0.474,-0.48,3
-0.543,-0.425,-0.437,-0.347,-0.674,-1.167,-0.391,-1.167,-0.768,-0.568,-0.623,-0.769,-0.646,-0.602,-0.684,3
-0.503,-0.468,-0.433,-0.33,-0.631,-1.207,-0.483,-1.207,-0.946,-0.778,-0.827,-0.922,-0.657,-0.634,-0.722,3
-0.54,-0.269,-0.289,-0.208,-0.7,-1.23,-0.328,-1.23,-0.884,-0.669,-0.736,-0.893,-0.631,-0.582,-0.66,3
-0.537,-0.233,-0.288,-0.228,-0.753,-1.17,-0.359,-1.17,-0.772,-0.552,-0.63,-0.825,-0.617,-0.506,-0.595,3
-0.544,-0.429,-0.391,-0.352,-0.719,-1.166,-0.426,-1.166,-0.849,-0.676,-0.742,-0.891,-0.721,-0.642,-0.765,3
-0.529,-0.408,-0.419,-0.301,-0.654,-1.171,-0.454,-1.171,-0.913,-0.738,-0.788,-0.93,-0.53,-0.542,-0.596,3
-0.618,-0.501,-0.494,-0.38,-0.756,-1.284,-0.552,-1.284,-0.994,-0.803,-0.868,-0.997,-0.661,-0.585,-0.65,3
-0.577,-0.225,-0.358,-0.247,-0.739,-1.014,-0.239,-1.014,-0.639,-0.385,-0.45,-0.597,-0.604,-0.49,-0.601,3
-0.564,-0.439,-0.425,-0.333,-0.679,-1.182,-0.474,-1.182,-0.962,-0.787,-0.832,-0.959,-0.637,-0.631,-0.712,3
-0.719,-0.476,-0.546,-0.442,-0.908,-1.228,-0.517,-1.228,-0.876,-0.699,-0.768,-0.948,-0.778,-0.718,-0.809,3
-0.543,-0.415,-0.432,-0.339,-0.76,-1.287,-0.476,-1.287,-0.965,-0.823,-0.895,-1,-0.675,-0.605,-0.677,3
-0.479,-0.346,-0.385,-0.314,-0.649,-1.162,-0.454,-1.162,-0.905,-0.694,-0.746,-0.897,-0.531,-0.556,-0.575,3
-0.56,-0.331,-0.379,-0.317,-0.725,-1.18,-0.431,-1.18,-0.898,-0.711,-0.772,-0.917,-0.636,-0.624,-0.695,3
-0.652,-0.443,-0.494,-0.408,-0.851,-1.193,-0.471,-1.193,-0.814,-0.644,-0.721,-0.892,-0.726,-0.654,-0.75,3
-0.525,-0.403,-0.417,-0.345,-0.721,-1.161,-0.432,-1.161,-0.867,-0.681,-0.746,-0.881,-0.671,-0.632,-0.709,3
-0.604,-0.409,-0.402,-0.34,-0.798,-1.287,-0.41,-1.287,-0.984,-0.785,-0.848,-1.014,-0.723,-0.673,-0.762,3
-0.55,-0.367,-0.343,-0.303,-0.737,-1.278,-0.385,-1.278,-0.944,-0.735,-0.815,-0.975,-0.758,-0.636,-0.725,3
-0.512,-0.425,-0.444,-0.375,-0.73,-1.187,-0.458,-1.187,-0.902,-0.736,-0.796,-0.913,-0.671,-0.625,-0.695,3
-0.495,-0.39,-0.409,-0.301,-0.699,-1.161,-0.384,-1.161,-0.826,-0.571,-0.654,-0.843,-0.703,-0.594,-0.676,3
-0.656,-0.436,-0.446,-0.344,-0.759,-1.188,-0.39,-1.188,-0.858,-0.652,-0.715,-0.861,-0.716,-0.659,-0.753,3
-0.674,-0.453,-0.487,-0.38,-0.789,-1.206,-0.494,-1.206,-0.929,-0.733,-0.795,-0.947,-0.662,-0.618,-0.726,3
-0.385,-0.294,-0.257,-0.27,-0.658,-1.061,-0.327,-1.061,-0.777,-0.585,-0.642,-0.788,-0.602,-0.523,-0.64,3
-0.485,-0.435,-0.407,-0.336,-0.732,-1.151,-0.367,-1.151,-0.921,-0.704,-0.749,-0.892,-0.695,-0.713,-0.791,3
-0.586,-0.397,-0.439,-0.329,-0.785,-1.218,-0.477,-1.218,-0.85,-0.673,-0.758,-0.872,-0.669,-0.599,-0.663,3
-0.651,-0.465,-0.511,-0.421,-0.815,-1.228,-0.549,-1.228,-0.94,-0.739,-0.796,-0.951,-0.671,-0.637,-0.688,3
-0.759,-0.628,-0.626,-0.537,-0.928,-1.31,-0.543,-1.31,-0.974,-0.811,-0.878,-1.034,-0.865,-0.808,-0.91,3
-0.487,-0.352,-0.375,-0.335,-0.695,-1.144,-0.424,-1.144,-0.838,-0.678,-0.726,-0.829,-0.549,-0.535,-0.595,3
-0.445,-0.263,-0.276,-0.209,-0.642,-1.143,-0.306,-1.143,-0.732,-0.478,-0.538,-0.74,-0.676,-0.591,-0.701,3
-0.499,-0.397,-0.352,-0.299,-0.623,-1.168,-0.471,-1.168,-0.877,-0.644,-0.712,-0.858,-0.532,-0.494,-0.575,3
-0.587,-0.498,-0.5,-0.393,-0.781,-1.262,-0.534,-1.262,-0.951,-0.787,-0.846,-0.951,-0.723,-0.668,-0.751,3
-0.733,-0.464,-0.556,-0.45,-0.942,-1.23,-0.544,-1.23,-0.851,-0.683,-0.747,-0.875,-0.778,-0.677,-0.773,3
-0.802,-0.613,-0.637,-0.517,-0.885,-1.272,-0.553,-1.272,-0.841,-0.633,-0.729,-0.886,-0.695,-0.687,-0.776,3
-0.489,-0.351,-0.397,-0.333,-0.712,-1.164,-0.466,-1.164,-0.873,-0.721,-0.774,-0.875,-0.564,-0.572,-0.619,3
-0.625,-0.456,-0.491,-0.395,-0.816,-1.223,-0.544,-1.223,-1.011,-0.823,-0.868,-0.999,-0.736,-0.632,-0.712,3
-0.625,-0.489,-0.527,-0.449,-0.853,-1.266,-0.505,-1.266,-0.843,-0.651,-0.735,-0.915,-0.691,-0.675,-0.728,3
-0.702,-0.621,-0.587,-0.507,-0.852,-1.302,-0.556,-1.302,-0.936,-0.763,-0.843,-0.997,-0.759,-0.739,-0.83,3
-0.675,-0.683,-0.643,-0.553,-0.84,-1.375,-0.661,-1.375,-1.122,-0.966,-1.015,-1.109,-0.841,-0.795,-0.881,3
-0.55,-0.507,-0.488,-0.378,-0.759,-1.278,-0.485,-1.278,-0.933,-0.745,-0.807,-0.933,-0.759,-0.678,-0.75,3
-0.52,-0.498,-0.467,-0.409,-0.769,-1.141,-0.388,-1.141,-0.863,-0.684,-0.741,-0.868,-0.617,-0.662,-0.728,3
-0.503,-0.207,-0.282,-0.177,-0.725,-1.144,-0.274,-1.144,-0.781,-0.556,-0.633,-0.825,-0.686,-0.566,-0.654,3
-0.449,-0.357,-0.332,-0.263,-0.648,-1.137,-0.433,-1.137,-0.801,-0.593,-0.657,-0.851,-0.573,-0.515,-0.595,3
-0.625,-0.544,-0.538,-0.422,-0.779,-1.294,-0.557,-1.294,-1.034,-0.911,-0.953,-1.004,-0.753,-0.715,-0.783,3
-0.771,-0.67,-0.651,-0.544,-0.847,-1.268,-0.594,-1.268,-0.904,-0.707,-0.796,-0.952,-0.727,-0.746,-0.818,3
-0.606,-0.45,-0.449,-0.317,-0.694,-1.243,-0.527,-1.243,-0.943,-0.751,-0.813,-0.922,-0.592,-0.554,-0.617,3
-0.766,-0.613,-0.627,-0.511,-0.896,-1.338,-0.662,-1.338,-1.098,-0.971,-1.02,-1.077,-0.829,-0.779,-0.867,3
-0.585,-0.485,-0.471,-0.391,-0.762,-1.273,-0.546,-1.273,-0.978,-0.818,-0.874,-0.992,-0.664,-0.624,-0.677,3
-0.617,-0.518,-0.477,-0.393,-0.799,-1.246,-0.533,-1.246,-1.044,-0.881,-0.916,-1.025,-0.674,-0.694,-0.776,3
-0.626,-0.511,-0.493,-0.382,-0.755,-1.294,-0.558,-1.294,-0.975,-0.807,-0.874,-0.974,-0.611,-0.575,-0.632,3
-0.668,-0.584,-0.536,-0.435,-0.739,-1.313,-0.605,-1.313,-1.045,-0.931,-0.989,-1.082,-0.752,-0.74,-0.814,3
-1.132,-0.94,-0.926,-0.909,-1.163,-1.276,-0.771,-1.276,-1.15,-0.723,-0.765,-1.122,-0.923,-0.871,-1.023,4
-1.211,-1.018,-0.988,-0.94,-1.198,-1.388,-0.875,-1.388,-1.215,-0.909,-0.947,-1.215,-0.993,-0.975,-1.114,4
-1.094,-0.984,-0.953,-0.937,-1.146,-1.295,-0.834,-1.295,-1.178,-0.807,-0.846,-1.187,-0.955,-0.904,-1.069,4
-0.894,-0.656,-0.652,-0.639,-0.944,-1.044,-0.596,-1.044,-1.038,-0.698,-0.691,-0.995,-0.777,-0.737,-0.887,4
-1.093,-0.931,-0.921,-0.905,-1.124,-1.224,-0.88,-1.224,-1.168,-0.824,-0.845,-1.152,-0.917,-0.893,-1.044,4
-0.988,-0.756,-0.755,-0.742,-0.997,-1.116,-0.71,-1.116,-1.043,-0.677,-0.69,-1.075,-0.843,-0.765,-0.947,4
-1.002,-0.836,-0.818,-0.782,-1.023,-1.206,-0.762,-1.206,-1.103,-0.769,-0.787,-1.087,-0.804,-0.767,-0.911,4
-1.064,-0.837,-0.828,-0.804,-1.055,-1.196,-0.749,-1.196,-1.092,-0.799,-0.82,-1.107,-0.887,-0.841,-0.988,4
-1.106,-0.878,-0.879,-0.872,-1.181,-1.265,-0.819,-1.265,-1.109,-0.777,-0.798,-1.109,-0.813,-0.787,-0.913,4
-0.996,-0.78,-0.776,-0.75,-0.991,-1.137,-0.7,-1.137,-1.045,-0.69,-0.701,-1.051,-0.825,-0.769,-0.936,4
-0.89,-0.711,-0.668,-0.616,-0.905,-1.152,-0.653,-1.152,-1.087,-0.751,-0.757,-1.076,-0.778,-0.718,-0.847,4
-1.078,-0.828,-0.822,-0.809,-1.068,-1.174,-0.741,-1.174,-1.032,-0.641,-0.66,-0.998,-0.775,-0.686,-0.837,4
-1.081,-0.834,-0.837,-0.825,-1.133,-1.209,-0.787,-1.209,-1.07,-0.725,-0.742,-1.065,-0.755,-0.756,-0.88,4
-1.147,-1.014,-0.983,-0.944,-1.188,-1.374,-0.812,-1.374,-1.19,-0.764,-0.81,-1.164,-0.996,-0.908,-1.055,4
-1.1,-0.94,-0.912,-0.874,-1.104,-1.288,-0.864,-1.288,-1.209,-0.885,-0.892,-1.183,-0.95,-0.893,-1.042,4
-1.117,-0.932,-0.928,-0.919,-1.153,-1.216,-0.766,-1.216,-1.156,-0.777,-0.799,-1.129,-0.958,-0.933,-1.098,4
-1.064,-0.885,-0.869,-0.829,-1.059,-1.245,-0.7,-1.245,-1.088,-0.705,-0.765,-1.112,-0.927,-0.863,-1.024,4
-1.011,-0.852,-0.824,-0.792,-1.049,-1.233,-0.708,-1.233,-1.046,-0.673,-0.732,-1.1,-0.815,-0.74,-0.882,4
-1.017,-0.878,-0.847,-0.824,-1.051,-1.189,-0.8,-1.189,-1.171,-0.743,-0.758,-1.13,-0.814,-0.779,-0.926,4
-1.084,-0.979,-0.945,-0.936,-1.142,-1.261,-0.785,-1.261,-1.162,-0.78,-0.809,-1.153,-0.976,-0.938,-1.096,4
-0.966,-0.754,-0.76,-0.755,-1.009,-1.08,-0.656,-1.08,-1.07,-0.664,-0.688,-1.123,-0.778,-0.808,-0.966,4
-1.066,-0.818,-0.826,-0.794,-1.086,-1.23,-0.741,-1.23,-1.096,-0.779,-0.808,-1.115,-0.899,-0.836,-0.975,4
-1.183,-0.968,-0.983,-0.957,-1.232,-1.297,-0.902,-1.297,-1.178,-0.9,-0.92,-1.181,-1,-0.955,-1.114,4
-1.086,-0.938,-0.912,-0.898,-1.119,-1.248,-0.757,-1.248,-1.137,-0.759,-0.793,-1.12,-0.948,-0.926,-1.095,4
-1.041,-0.81,-0.804,-0.788,-1.078,-1.162,-0.752,-1.162,-1.109,-0.706,-0.72,-1.095,-0.775,-0.756,-0.897,4
-1.02,-0.854,-0.835,-0.827,-1.05,-1.157,-0.743,-1.157,-1.057,-0.712,-0.749,-1.139,-0.83,-0.813,-0.983,4
-1.028,-0.834,-0.836,-0.837,-1.091,-1.118,-0.817,-1.118,-1.073,-0.745,-0.75,-1.09,-0.801,-0.791,-0.904,4
-1.027,-0.801,-0.801,-0.782,-1.053,-1.171,-0.676,-1.171,-1.128,-0.722,-0.734,-1.114,-0.898,-0.867,-1.029,4
-1.041,-0.892,-0.861,-0.842,-1.1,-1.264,-0.71,-1.264,-1.093,-0.684,-0.732,-1.091,-0.892,-0.818,-0.974,4
-0.992,-0.809,-0.789,-0.777,-1,-1.12,-0.694,-1.12,-0.991,-0.608,-0.655,-1.056,-0.729,-0.7,-0.85,4
-1.036,-0.832,-0.845,-0.843,-1.108,-1.169,-0.795,-1.169,-1.116,-0.803,-0.814,-1.14,-0.809,-0.804,-0.927,4
-1.006,-0.77,-0.768,-0.763,-1.035,-1.108,-0.642,-1.108,-1.057,-0.695,-0.739,-1.176,-0.814,-0.838,-1.008,4
-1.038,-0.888,-0.867,-0.836,-1.036,-1.178,-0.81,-1.178,-1.142,-0.794,-0.812,-1.126,-0.932,-0.896,-1.051,4
-1.042,-0.795,-0.807,-0.781,-1.067,-1.169,-0.689,-1.169,-1.047,-0.687,-0.717,-1.098,-0.832,-0.803,-0.959,4
-1.111,-0.889,-0.882,-0.871,-1.115,-1.222,-0.746,-1.222,-1.093,-0.68,-0.71,-1.058,-0.893,-0.807,-0.959,4
-0.927,-0.737,-0.723,-0.701,-0.924,-1.06,-0.657,-1.06,-1.06,-0.723,-0.716,-1.026,-0.786,-0.804,-0.974,4
-1.061,-0.893,-0.875,-0.859,-1.07,-1.194,-0.856,-1.194,-1.175,-0.821,-0.819,-1.152,-0.967,-0.866,-1.027,4
-1.143,-0.982,-0.958,-0.917,-1.139,-1.32,-0.751,-1.32,-1.151,-0.773,-0.82,-1.128,-1.045,-0.947,-1.099,4
-1.138,-1.013,-1,-0.99,-1.185,-1.26,-0.924,-1.26,-1.202,-0.866,-0.87,-1.174,-1.06,-0.978,-1.156,4
-1.023,-0.792,-0.787,-0.772,-1.029,-1.147,-0.753,-1.147,-1.083,-0.708,-0.711,-1.083,-0.859,-0.736,-0.916,4
-1.1,-0.901,-0.877,-0.846,-1.076,-1.232,-0.758,-1.232,-1.105,-0.729,-0.763,-1.154,-0.849,-0.795,-0.952,4
-1.047,-0.857,-0.836,-0.806,-1.048,-1.22,-0.826,-1.22,-1.128,-0.81,-0.82,-1.117,-0.89,-0.829,-0.98,4
-1.079,-0.987,-0.945,-0.923,-1.1,-1.266,-0.842,-1.266,-1.198,-0.828,-0.853,-1.184,-1.021,-0.926,-1.092,4
-1.067,-0.839,-0.849,-0.844,-1.117,-1.167,-0.757,-1.167,-1.076,-0.76,-0.784,-1.124,-0.858,-0.879,-1.007,4
-0.966,-0.751,-0.722,-0.685,-0.938,-1.12,-0.689,-1.12,-1.009,-0.719,-0.746,-1.018,-0.816,-0.793,-0.954,4
-1.097,-0.828,-0.84,-0.8,-1.078,-1.165,-0.76,-1.165,-1.137,-0.717,-0.728,-1.091,-0.856,-0.812,-0.961,4
-1.153,-1.016,-0.992,-0.985,-1.198,-1.307,-0.801,-1.307,-1.226,-0.834,-0.862,-1.19,-1.02,-1.013,-1.183,4
-0.862,-0.595,-0.625,-0.632,-0.952,-0.976,-0.581,-0.976,-0.99,-0.707,-0.703,-1.044,-0.814,-0.818,-0.983,4
-1.113,-0.917,-0.902,-0.887,-1.121,-1.242,-0.764,-1.242,-1.02,-0.683,-0.725,-1.023,-0.879,-0.807,-0.966,4
-1.043,-0.881,-0.864,-0.814,-1.051,-1.24,-0.726,-1.24,-1.064,-0.615,-0.683,-1.069,-0.841,-0.75,-0.909,4
-0.683,-0.625,-0.582,-0.452,-0.678,-1.151,-0.537,-1.151,-0.94,-0.716,-0.785,-0.94,-0.717,-0.762,-0.863,9
-0.642,-0.44,-0.482,-0.249,-0.577,-1.093,-0.511,-1.093,-0.959,-0.671,-0.731,-0.878,-0.589,-0.577,-0.664,9
-0.555,-0.231,-0.36,-0.156,-0.514,-0.854,-0.426,-0.854,-0.832,-0.547,-0.59,-0.745,-0.46,-0.56,-0.634,9
-0.718,-0.616,-0.609,-0.47,-0.686,-1.064,-0.513,-1.064,-0.905,-0.669,-0.752,-0.919,-0.686,-0.76,-0.87,9
-0.736,-0.463,-0.529,-0.419,-0.711,-1.011,-0.551,-1.011,-0.854,-0.561,-0.64,-0.768,-0.636,-0.692,-0.793,9
-0.716,-0.517,-0.553,-0.407,-0.653,-0.925,-0.499,-0.925,-0.839,-0.554,-0.633,-0.815,-0.559,-0.639,-0.756,9
-0.615,-0.535,-0.492,-0.388,-0.533,-1.003,-0.428,-1.003,-0.795,-0.531,-0.612,-0.768,-0.603,-0.648,-0.756,9
-0.647,-0.53,-0.503,-0.4,-0.644,-1.086,-0.434,-1.086,-0.819,-0.55,-0.646,-0.79,-0.603,-0.596,-0.678,9
-0.638,-0.527,-0.46,-0.304,-0.51,-1.117,-0.526,-1.117,-0.88,-0.633,-0.704,-0.84,-0.597,-0.636,-0.75,9
-0.719,-0.588,-0.597,-0.53,-0.735,-0.991,-0.552,-0.991,-0.86,-0.57,-0.66,-0.804,-0.731,-0.678,-0.815,9
-0.563,-0.533,-0.504,-0.392,-0.62,-1.087,-0.447,-1.087,-0.788,-0.601,-0.684,-0.783,-0.613,-0.61,-0.704,9
-0.722,-0.683,-0.659,-0.534,-0.763,-1.188,-0.6,-1.188,-1.013,-0.798,-0.86,-1.004,-0.802,-0.779,-0.887,9
-0.519,-0.346,-0.409,-0.24,-0.521,-1.029,-0.339,-1.029,-0.757,-0.341,-0.514,-0.695,-0.585,-0.504,-0.611,9
-0.615,-0.491,-0.464,-0.313,-0.507,-1.064,-0.434,-1.064,-0.783,-0.492,-0.585,-0.755,-0.599,-0.654,-0.744,9
-0.486,-0.26,-0.39,-0.296,-0.517,-0.637,-0.348,-0.637,-0.657,-0.326,-0.391,-0.579,-0.282,-0.414,-0.534,9
-0.621,-0.606,-0.55,-0.437,-0.556,-1.116,-0.476,-1.116,-0.784,-0.54,-0.623,-0.75,-0.624,-0.671,-0.765,9
-0.783,-0.413,-0.548,-0.352,-0.774,-0.984,-0.407,-0.984,-0.809,-0.506,-0.587,-0.745,-0.534,-0.533,-0.625,9
-0.584,-0.35,-0.45,-0.316,-0.618,-0.83,-0.483,-0.83,-0.785,-0.519,-0.583,-0.732,-0.402,-0.512,-0.588,9
-0.704,-0.604,-0.597,-0.494,-0.735,-1.175,-0.524,-1.175,-0.937,-0.58,-0.68,-0.842,-0.678,-0.672,-0.773,9
-0.593,-0.506,-0.42,-0.325,-0.451,-0.959,-0.401,-0.959,-0.798,-0.518,-0.585,-0.687,-0.562,-0.606,-0.702,9
-0.678,-0.441,-0.533,-0.4,-0.618,-0.976,-0.447,-0.976,-0.777,-0.545,-0.587,-0.742,-0.542,-0.606,-0.685,9
-0.891,-0.664,-0.718,-0.532,-0.77,-1.163,-0.592,-1.163,-0.949,-0.65,-0.756,-0.896,-0.735,-0.766,-0.887,9
-0.739,-0.612,-0.631,-0.455,-0.74,-1.296,-0.563,-1.296,-0.943,-0.645,-0.78,-0.941,-0.731,-0.692,-0.804,9
-0.623,-0.487,-0.445,-0.334,-0.462,-0.891,-0.399,-0.891,-0.825,-0.503,-0.6,-0.764,-0.637,-0.644,-0.767,9
-0.714,-0.448,-0.526,-0.359,-0.658,-1.051,-0.513,-1.051,-0.85,-0.498,-0.589,-0.742,-0.586,-0.599,-0.703,9
