@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R6,9,12-15,17,19,23-24,28,30-31,34,37,39,41'

@attribute A6 numeric
@attribute A9 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A17 numeric
@attribute A19 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A34 numeric
@attribute A37 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.322,-0.361,-0.756,-0.578,-0.737,-0.561,-0.929,-0.629,-1.009,-0.761,-0.805,-1.032,-1.151,-0.678,-0.848,-0.547,2
-0.575,-0.633,-0.749,-0.7,-0.705,-0.624,-0.865,-0.717,-0.906,-0.624,-0.667,-0.935,-1.007,-0.644,-0.819,-0.64,2
-0.241,-0.353,-0.682,-0.463,-0.642,-0.469,-0.806,-0.513,-0.855,-0.58,-0.576,-0.882,-1.183,-0.566,-0.722,-0.426,2
-0.568,-0.69,-0.891,-0.843,-0.822,-0.72,-0.987,-0.767,-1.084,-0.827,-0.847,-1.029,-1.244,-0.819,-0.969,-0.741,2
-0.333,-0.431,-0.774,-0.655,-0.768,-0.617,-0.943,-0.688,-0.998,-0.771,-0.768,-0.96,-1.101,-0.691,-0.856,-0.534,2
-0.235,-0.342,-0.667,-0.455,-0.632,-0.47,-0.792,-0.511,-0.895,-0.548,-0.571,-0.882,-1.139,-0.547,-0.692,-0.446,2
-0.097,-0.256,-0.618,-0.454,-0.588,-0.409,-0.753,-0.447,-0.861,-0.695,-0.691,-0.858,-1.072,-0.588,-0.728,-0.489,3
-0.037,-0.216,-0.482,-0.352,-0.533,-0.338,-0.639,-0.335,-0.847,-0.737,-0.696,-0.875,-1.216,-0.713,-0.846,-0.613,3
-0.166,-0.316,-0.68,-0.491,-0.647,-0.428,-0.826,-0.527,-0.9,-0.858,-0.793,-0.893,-1.193,-0.707,-0.859,-0.566,3
0.027,-0.169,-0.459,-0.286,-0.438,-0.259,-0.57,-0.27,-0.825,-0.684,-0.656,-0.85,-1.135,-0.694,-0.843,-0.59,3
-0.157,-0.343,-0.672,-0.505,-0.653,-0.452,-0.847,-0.505,-0.927,-0.847,-0.784,-0.939,-1.208,-0.761,-0.907,-0.579,3
-0.148,-0.329,-0.59,-0.471,-0.574,-0.399,-0.751,-0.421,-0.849,-0.797,-0.725,-0.881,-1.206,-0.778,-0.929,-0.661,3
-0.025,-0.172,-0.508,-0.208,-0.531,-0.29,-0.653,-0.314,-0.866,-0.722,-0.696,-0.903,-1.176,-0.69,-0.858,-0.571,3
-0.218,-0.357,-0.739,-0.537,-0.699,-0.489,-0.87,-0.536,-0.946,-0.887,-0.827,-0.936,-1.254,-0.732,-0.884,-0.583,3
-0.182,-0.397,-0.82,-0.643,-0.769,-0.559,-0.95,-0.607,-1.068,-1.019,-0.971,-1.069,-1.307,-0.795,-0.95,-0.656,3
-0.087,-0.262,-0.436,-0.215,-0.443,-0.236,-0.601,-0.312,-0.643,-0.514,-0.461,-0.59,-0.993,-0.647,-0.794,-0.506,3
-0.162,-0.348,-0.802,-0.61,-0.725,-0.548,-0.902,-0.582,-1.001,-0.92,-0.867,-0.978,-1.277,-0.762,-0.919,-0.596,3
-0.132,-0.379,-0.563,-0.506,-0.565,-0.406,-0.709,-0.443,-0.941,-0.865,-0.816,-0.97,-1.232,-0.769,-0.931,-0.643,3
-0.079,-0.309,-0.515,-0.266,-0.577,-0.35,-0.724,-0.359,-0.794,-0.663,-0.617,-0.824,-1.142,-0.729,-0.883,-0.626,3
-0.155,-0.325,-0.619,-0.478,-0.605,-0.474,-0.76,-0.499,-0.865,-0.67,-0.643,-0.835,-1.16,-0.729,-0.878,-0.597,3
-0.105,-0.226,-0.472,-0.283,-0.489,-0.316,-0.664,-0.372,-0.713,-0.61,-0.572,-0.724,-1.005,-0.592,-0.747,-0.511,3
-0.2,-0.362,-0.724,-0.46,-0.69,-0.438,-0.87,-0.503,-0.887,-0.805,-0.755,-0.864,-1.234,-0.767,-0.924,-0.592,3
-0.131,-0.314,-0.634,-0.376,-0.632,-0.387,-0.77,-0.408,-0.953,-0.839,-0.794,-0.959,-1.262,-0.76,-0.921,-0.631,3
-0.061,-0.285,-0.613,-0.434,-0.577,-0.376,-0.756,-0.429,-0.863,-0.759,-0.71,-0.88,-1.194,-0.665,-0.822,-0.555,3
-0.057,-0.235,-0.543,-0.318,-0.542,-0.34,-0.685,-0.35,-0.763,-0.686,-0.63,-0.773,-1.144,-0.658,-0.817,-0.522,3
-0.372,-0.533,-0.967,-0.729,-0.919,-0.682,-1.101,-0.75,-1.131,-1.104,-1.043,-1.104,-1.368,-0.942,-1.096,-0.813,3
-0.182,-0.357,-0.632,-0.47,-0.613,-0.454,-0.792,-0.51,-0.788,-0.707,-0.65,-0.832,-1.187,-0.717,-0.864,-0.579,3
-0.017,-0.279,-0.536,-0.347,-0.529,-0.38,-0.695,-0.392,-0.866,-0.743,-0.717,-0.845,-1.178,-0.695,-0.853,-0.634,3
-0.218,-0.358,-0.69,-0.508,-0.644,-0.448,-0.819,-0.491,-0.874,-0.768,-0.724,-0.892,-1.172,-0.698,-0.853,-0.596,3
-0.037,-0.243,-0.508,-0.268,-0.521,-0.303,-0.693,-0.371,-0.806,-0.711,-0.665,-0.865,-1.176,-0.692,-0.851,-0.579,3
-0.088,-0.329,-0.627,-0.455,-0.598,-0.377,-0.767,-0.431,-0.934,-0.856,-0.806,-0.957,-1.261,-0.763,-0.925,-0.637,3
-0.244,-0.43,-0.819,-0.615,-0.769,-0.547,-0.954,-0.59,-1.008,-0.941,-0.878,-0.996,-1.317,-0.849,-1.002,-0.661,3
-0.202,-0.382,-0.639,-0.501,-0.625,-0.445,-0.798,-0.473,-0.805,-0.755,-0.678,-0.849,-1.21,-0.776,-0.937,-0.659,3
-0.147,-0.337,-0.569,-0.414,-0.562,-0.413,-0.748,-0.468,-0.7,-0.624,-0.574,-0.75,-1.085,-0.674,-0.835,-0.596,3
-0.104,-0.282,-0.578,-0.265,-0.596,-0.334,-0.752,-0.384,-0.876,-0.775,-0.738,-0.914,-1.216,-0.743,-0.905,-0.63,3
-0.091,-0.244,-0.7,-0.513,-0.65,-0.453,-0.805,-0.489,-0.925,-0.777,-0.768,-0.924,-1.127,-0.626,-0.787,-0.513,3
-0.351,-0.566,-0.865,-0.65,-0.816,-0.581,-1.008,-0.659,-1.033,-1.011,-0.95,-1.069,-1.372,-0.944,-1.092,-0.794,3
-0.254,-0.413,-0.812,-0.612,-0.778,-0.571,-0.974,-0.627,-0.948,-0.912,-0.833,-0.945,-1.277,-0.806,-0.954,-0.655,3
-0.093,-0.251,-0.523,-0.344,-0.532,-0.331,-0.714,-0.407,-0.748,-0.675,-0.618,-0.741,-1.074,-0.687,-0.843,-0.512,3
-0.12,-0.223,-0.593,-0.288,-0.596,-0.336,-0.75,-0.372,-0.88,-0.781,-0.746,-0.909,-1.224,-0.723,-0.882,-0.562,3
-0.137,-0.33,-0.484,-0.444,-0.533,-0.399,-0.676,-0.431,-0.815,-0.749,-0.702,-0.901,-1.181,-0.755,-0.914,-0.682,3
-0.336,-0.504,-0.835,-0.545,-0.775,-0.528,-0.954,-0.596,-0.976,-0.915,-0.855,-0.977,-1.272,-0.865,-1.023,-0.711,3
-0.066,-0.219,-0.43,-0.152,-0.479,-0.265,-0.608,-0.322,-0.766,-0.615,-0.572,-0.77,-1.15,-0.636,-0.777,-0.495,3
-0.12,-0.271,-0.712,-0.46,-0.682,-0.442,-0.854,-0.495,-0.938,-0.885,-0.83,-0.955,-1.261,-0.711,-0.851,-0.535,3
-0.274,-0.433,-0.763,-0.582,-0.722,-0.526,-0.902,-0.582,-0.964,-0.861,-0.817,-0.949,-1.207,-0.789,-0.952,-0.693,3
-0.236,-0.436,-0.9,-0.706,-0.846,-0.633,-1.028,-0.68,-1.06,-1.025,-0.973,-1.079,-1.313,-0.864,-1.035,-0.732,3
-0.089,-0.311,-0.696,-0.533,-0.666,-0.467,-0.858,-0.528,-0.878,-0.822,-0.764,-0.905,-1.219,-0.704,-0.842,-0.51,3
-0.182,-0.361,-0.641,-0.45,-0.645,-0.435,-0.818,-0.472,-0.91,-0.774,-0.747,-0.892,-1.21,-0.776,-0.928,-0.663,3
-0.328,-0.485,-0.844,-0.601,-0.813,-0.577,-1.005,-0.647,-1.04,-0.991,-0.944,-1.043,-1.264,-0.898,-1.05,-0.777,3
-0.102,-0.316,-0.609,-0.48,-0.576,-0.437,-0.735,-0.449,-0.86,-0.816,-0.748,-0.865,-1.194,-0.751,-0.92,-0.636,3
-0.182,-0.297,-0.578,-0.396,-0.57,-0.391,-0.75,-0.458,-0.788,-0.686,-0.652,-0.81,-1.06,-0.648,-0.805,-0.569,3
0.02,-0.175,-0.589,-0.323,-0.535,-0.295,-0.717,-0.365,-0.836,-0.762,-0.708,-0.829,-1.116,-0.647,-0.791,-0.49,3
-0.178,-0.351,-0.781,-0.572,-0.731,-0.536,-0.898,-0.598,-0.862,-0.751,-0.691,-0.813,-1.178,-0.67,-0.805,-0.491,3
-0.277,-0.466,-0.854,-0.68,-0.826,-0.635,-1.011,-0.7,-0.969,-0.896,-0.847,-0.946,-1.254,-0.818,-0.974,-0.652,3
-0.266,-0.452,-0.884,-0.706,-0.833,-0.637,-1.01,-0.7,-1.093,-1.054,-1.01,-1.109,-1.323,-0.829,-0.992,-0.705,3
-0.144,-0.261,-0.609,-0.429,-0.582,-0.401,-0.754,-0.447,-0.785,-0.72,-0.645,-0.769,-1.116,-0.653,-0.803,-0.493,3
-0.678,-0.789,-0.903,-0.9,-0.849,-0.767,-1.003,-0.837,-1.148,-0.822,-0.835,-1.134,-1.258,-0.861,-1.021,-0.812,4
-0.681,-0.733,-0.755,-0.793,-0.746,-0.678,-0.913,-0.775,-1.036,-0.675,-0.714,-1.052,-1.101,-0.754,-0.934,-0.752,4
-0.783,-0.819,-0.779,-0.81,-0.75,-0.668,-0.917,-0.733,-1.047,-0.671,-0.697,-1.093,-1.164,-0.801,-0.985,-0.798,4
-0.964,-0.999,-0.929,-1.021,-0.894,-0.852,-1.06,-0.923,-1.155,-0.785,-0.801,-1.162,-1.286,-0.895,-1.058,-0.913,4
-0.812,-0.808,-0.74,-0.806,-0.744,-0.714,-0.897,-0.819,-0.981,-0.583,-0.604,-1.012,-0.986,-0.656,-0.829,-0.74,4
-0.809,-0.865,-0.835,-0.979,-0.815,-0.801,-0.989,-0.874,-1.076,-0.733,-0.734,-1.116,-1.209,-0.835,-0.979,-0.747,4
-0.691,-0.75,-0.782,-0.882,-0.758,-0.724,-0.924,-0.794,-1.057,-0.733,-0.748,-1.11,-1.15,-0.798,-0.96,-0.799,4
-0.84,-0.914,-0.909,-1.008,-0.876,-0.831,-1.034,-0.882,-1.155,-0.834,-0.819,-1.168,-1.31,-0.937,-1.093,-0.863,4
-0.909,-0.967,-0.957,-1.072,-0.911,-0.885,-1.064,-0.921,-1.181,-0.874,-0.866,-1.169,-1.288,-0.956,-1.099,-0.97,4
-0.801,-0.86,-0.917,-1.008,-0.878,-0.854,-1.027,-0.925,-1.165,-0.825,-0.836,-1.139,-1.23,-0.848,-1.01,-0.815,4
-0.491,-0.604,-0.754,-0.81,-0.702,-0.638,-0.851,-0.702,-1.071,-0.711,-0.726,-1.025,-1.119,-0.718,-0.851,-0.655,4
-0.802,-0.852,-0.891,-1.017,-0.851,-0.846,-0.99,-0.911,-1.207,-0.741,-0.779,-1.14,-1.193,-0.807,-0.97,-0.788,4
-0.682,-0.762,-0.753,-0.86,-0.744,-0.705,-0.918,-0.779,-0.999,-0.66,-0.673,-1.038,-1.096,-0.712,-0.871,-0.676,4
-0.749,-0.799,-0.796,-0.89,-0.772,-0.728,-0.944,-0.805,-1.063,-0.767,-0.771,-1.108,-1.181,-0.873,-1.028,-0.866,4
-0.833,-0.876,-0.835,-0.967,-0.811,-0.801,-0.975,-0.874,-1.074,-0.743,-0.754,-1.098,-1.157,-0.832,-0.988,-0.828,4
-0.782,-0.85,-0.91,-1.019,-0.868,-0.842,-1.022,-0.906,-1.144,-0.849,-0.839,-1.122,-1.244,-0.862,-1.03,-0.823,4
-0.862,-0.934,-0.911,-1.031,-0.883,-0.852,-1.056,-0.909,-1.137,-0.846,-0.833,-1.144,-1.291,-0.94,-1.088,-0.922,4
-0.675,-0.763,-0.793,-0.918,-0.782,-0.76,-0.957,-0.826,-1.086,-0.708,-0.717,-1.07,-1.164,-0.788,-0.945,-0.756,4
-0.91,-0.959,-0.956,-0.962,-0.919,-0.834,-1.074,-0.902,-1.164,-0.829,-0.841,-1.182,-1.278,-0.953,-1.11,-0.964,4
-0.833,-0.911,-0.876,-0.985,-0.822,-0.79,-0.989,-0.836,-1.079,-0.759,-0.764,-1.09,-1.267,-0.871,-1.025,-0.829,4
-0.687,-0.726,-0.779,-0.865,-0.772,-0.757,-0.928,-0.869,-1.064,-0.677,-0.722,-1.093,-1.057,-0.693,-0.863,-0.772,4
-0.853,-0.898,-0.841,-0.956,-0.794,-0.768,-0.958,-0.826,-1.069,-0.74,-0.738,-1.058,-1.244,-0.894,-1.035,-0.869,4
-0.801,-0.86,-0.917,-1.008,-0.878,-0.854,-1.027,-0.925,-1.165,-0.825,-0.836,-1.139,-1.23,-0.848,-1.01,-0.815,4
-0.906,-0.991,-1.002,-0.984,-0.94,-0.83,-1.103,-0.881,-1.187,-0.944,-0.919,-1.176,-1.401,-1.061,-1.194,-1.007,4
-0.687,-0.754,-0.761,-0.829,-0.734,-0.661,-0.902,-0.731,-1.025,-0.684,-0.699,-1.077,-1.171,-0.791,-0.97,-0.742,4
-0.913,-0.972,-0.954,-1.017,-0.908,-0.845,-1.066,-0.908,-1.177,-0.873,-0.85,-1.138,-1.311,-0.968,-1.107,-0.939,4
-0.793,-0.866,-0.879,-0.945,-0.847,-0.79,-1.008,-0.842,-1.114,-0.798,-0.794,-1.106,-1.243,-0.888,-1.039,-0.812,4
-0.72,-0.793,-0.792,-0.854,-0.759,-0.706,-0.921,-0.778,-1.027,-0.674,-0.668,-1.026,-1.161,-0.766,-0.933,-0.725,4
-0.88,-0.926,-0.882,-0.997,-0.849,-0.817,-1.017,-0.869,-1.11,-0.794,-0.775,-1.108,-1.282,-0.898,-1.051,-0.831,4
-0.709,-0.765,-0.743,-0.831,-0.743,-0.695,-0.917,-0.764,-1.097,-0.634,-0.661,-1.091,-1.121,-0.754,-0.918,-0.752,4
-0.668,-0.743,-0.782,-0.809,-0.747,-0.677,-0.907,-0.743,-1.032,-0.772,-0.767,-1.051,-1.14,-0.827,-0.974,-0.856,4
-0.956,-1.005,-0.891,-0.969,-0.871,-0.812,-1.045,-0.875,-1.231,-0.834,-0.856,-1.185,-1.3,-0.985,-1.122,-1.018,4
-0.45,-0.566,-0.665,-0.714,-0.649,-0.563,-0.822,-0.634,-1.009,-0.661,-0.681,-1.02,-1.085,-0.723,-0.876,-0.678,4
-0.87,-0.928,-0.865,-0.952,-0.824,-0.768,-0.988,-0.822,-1.149,-0.781,-0.781,-1.113,-1.308,-0.93,-1.09,-0.852,4
-0.672,-0.709,-0.783,-0.853,-0.771,-0.745,-0.934,-0.835,-1.077,-0.689,-0.722,-1.051,-1.092,-0.743,-0.911,-0.769,4
-0.832,-0.871,-0.814,-0.972,-0.79,-0.791,-0.961,-0.849,-1.092,-0.729,-0.731,-1.064,-1.221,-0.835,-0.998,-0.793,4
-0.736,-0.799,-0.778,-0.852,-0.758,-0.692,-0.943,-0.763,-1.078,-0.728,-0.761,-1.118,-1.244,-0.884,-1.05,-0.888,4
-0.898,-0.954,-0.92,-0.977,-0.881,-0.804,-1.051,-0.86,-1.144,-0.797,-0.805,-1.175,-1.315,-0.928,-1.086,-0.902,4
-0.845,-0.892,-0.828,-0.921,-0.802,-0.747,-0.973,-0.802,-1.088,-0.733,-0.736,-1.085,-1.253,-0.855,-1.019,-0.802,4
-0.798,-0.887,-0.871,-0.894,-0.802,-0.729,-0.957,-0.769,-1.157,-0.785,-0.792,-1.109,-1.291,-0.946,-1.071,-0.957,4
-0.817,-0.902,-1.001,-0.97,-0.964,-0.862,-1.123,-0.931,-1.154,-0.909,-0.886,-1.139,-1.337,-0.895,-1.062,-0.856,4
-0.69,-0.735,-0.758,-0.831,-0.752,-0.716,-0.92,-0.806,-1.047,-0.642,-0.678,-1.045,-1.064,-0.7,-0.877,-0.699,4
-0.707,-0.77,-0.755,-0.832,-0.731,-0.676,-0.91,-0.739,-1.096,-0.676,-0.717,-1.078,-1.205,-0.812,-0.969,-0.763,4
-0.722,-0.796,-0.761,-0.842,-0.738,-0.668,-0.915,-0.719,-1.016,-0.679,-0.672,-1.02,-1.209,-0.801,-0.965,-0.743,4
-0.641,-0.712,-0.805,-0.894,-0.785,-0.77,-0.935,-0.865,-1.079,-0.703,-0.721,-1.042,-1.104,-0.697,-0.868,-0.759,4
-0.766,-0.821,-0.763,-0.779,-0.748,-0.646,-0.922,-0.738,-1.079,-0.692,-0.71,-1.133,-1.193,-0.838,-0.999,-0.832,4
-0.858,-0.907,-0.882,-0.962,-0.862,-0.828,-1.022,-0.905,-1.118,-0.785,-0.807,-1.129,-1.202,-0.871,-1.032,-0.903,4
-0.606,-0.687,-0.776,-0.829,-0.761,-0.705,-0.928,-0.779,-1.052,-0.692,-0.733,-1.053,-1.124,-0.745,-0.906,-0.702,4
-0.816,-0.915,-0.892,-0.991,-0.838,-0.791,-1.004,-0.842,-1.164,-0.779,-0.804,-1.177,-1.341,-0.938,-1.083,-0.887,4
-0.743,-0.778,-0.8,-0.831,-0.792,-0.73,-0.965,-0.827,-1.048,-0.682,-0.716,-1.081,-1.123,-0.748,-0.926,-0.751,4
-0.246,-0.339,-0.606,-0.366,-0.584,-0.42,-0.776,-0.518,-0.819,-0.552,-0.617,-0.835,-0.911,-0.602,-0.79,-0.559,9
-0.079,-0.196,-0.631,-0.39,-0.575,-0.4,-0.739,-0.394,-0.876,-0.644,-0.672,-0.836,-1.077,-0.698,-0.88,-0.611,9
-0.45,-0.565,-0.915,-0.652,-0.791,-0.571,-0.943,-0.594,-0.933,-0.842,-0.797,-0.887,-1.279,-0.866,-1.019,-0.7,9
-0.479,-0.592,-0.923,-0.678,-0.833,-0.629,-0.987,-0.64,-0.947,-0.789,-0.746,-0.829,-1.272,-0.858,-1.016,-0.675,9
-0.217,-0.344,-0.588,-0.402,-0.559,-0.409,-0.742,-0.482,-0.766,-0.498,-0.539,-0.717,-0.964,-0.604,-0.785,-0.589,9
-0.15,-0.243,-0.337,-0.234,-0.362,-0.283,-0.538,-0.404,-0.695,-0.237,-0.391,-0.516,-0.46,-0.393,-0.547,-0.452,9
-0.379,-0.511,-0.785,-0.516,-0.709,-0.476,-0.883,-0.519,-0.928,-0.727,-0.73,-0.88,-1.164,-0.831,-0.984,-0.706,9
-0.536,-0.598,-0.787,-0.591,-0.736,-0.584,-0.911,-0.641,-0.961,-0.659,-0.717,-0.84,-1.12,-0.813,-0.967,-0.737,9
-0.276,-0.425,-0.786,-0.559,-0.705,-0.521,-0.893,-0.554,-0.91,-0.761,-0.759,-0.913,-1.172,-0.795,-0.968,-0.7,9
-0.246,-0.358,-0.649,-0.348,-0.612,-0.412,-0.777,-0.436,-0.902,-0.607,-0.675,-0.858,-1.043,-0.731,-0.908,-0.663,9
-0.199,-0.243,-0.65,-0.388,-0.567,-0.404,-0.728,-0.452,-0.725,-0.509,-0.538,-0.659,-0.95,-0.599,-0.787,-0.545,9
-0.255,-0.312,-0.689,-0.503,-0.617,-0.452,-0.783,-0.478,-0.854,-0.58,-0.63,-0.804,-1.086,-0.69,-0.845,-0.591,9
-0.167,-0.271,-0.748,-0.448,-0.663,-0.424,-0.826,-0.426,-0.888,-0.724,-0.706,-0.835,-1.197,-0.752,-0.934,-0.592,9
-0.241,-0.3,-0.691,-0.468,-0.615,-0.455,-0.763,-0.456,-0.823,-0.55,-0.583,-0.717,-0.986,-0.654,-0.822,-0.588,9
