@relation texture

@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A9 numeric
@attribute A11 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A23 numeric
@attribute A26 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A36 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.724,-0.84,-0.604,-0.528,-1.091,-0.627,-0.673,-0.783,-0.915,-0.515,-0.698,-0.648,-0.64,-0.628,2
-0.608,-0.714,-0.462,-0.419,-1.055,-0.577,-0.618,-0.665,-0.873,-0.423,-0.613,-0.339,-0.444,-0.455,2
-0.894,-0.902,-0.81,-0.712,-1.293,-0.788,-0.855,-0.981,-1.065,-0.708,-0.911,-0.765,-0.658,-0.665,2
-0.949,-0.892,-0.797,-0.649,-1.32,-0.714,-0.777,-0.834,-1.026,-0.524,-0.891,-0.738,-0.669,-0.678,2
-0.682,-0.82,-0.558,-0.498,-1.151,-0.601,-0.654,-0.706,-1.036,-0.682,-0.746,-0.582,-0.599,-0.594,2
-0.741,-0.841,-0.602,-0.52,-1.169,-0.674,-0.73,-0.83,-0.991,-0.426,-0.661,-0.457,-0.549,-0.516,2
-0.566,-0.657,-0.432,-0.398,-1.015,-0.606,-0.631,-0.745,-0.944,-0.492,-0.565,-0.392,-0.509,-0.459,2
-0.573,-0.675,-0.362,-0.32,-1.151,-0.534,-0.467,-0.478,-0.817,-0.34,-0.576,-0.413,-0.531,-0.411,2
-0.94,-0.857,-0.835,-0.752,-1.285,-0.666,-0.749,-0.8,-0.95,-0.509,-0.892,-0.7,-0.695,-0.701,2
-0.73,-0.712,-0.583,-0.476,-1.226,-0.639,-0.702,-0.777,-0.97,-0.509,-0.736,-0.593,-0.6,-0.554,2
-0.71,-0.75,-0.528,-0.441,-1.156,-0.634,-0.637,-0.709,-0.91,-0.414,-0.691,-0.496,-0.461,-0.443,2
-0.622,-0.708,-0.473,-0.437,-1.058,-0.659,-0.749,-0.84,-1.056,-0.599,-0.643,-0.412,-0.538,-0.503,2
-0.854,-0.757,-0.712,-0.565,-1.337,-0.709,-0.8,-0.862,-1.1,-0.736,-0.927,-0.689,-0.644,-0.669,2
-0.782,-0.672,-0.602,-0.434,-1.351,-0.658,-0.724,-0.784,-1.011,-0.586,-0.81,-0.501,-0.565,-0.523,2
-0.778,-0.826,-0.609,-0.523,-1.208,-0.675,-0.742,-0.867,-0.912,-0.388,-0.65,-0.457,-0.509,-0.445,2
-0.852,-0.916,-0.728,-0.621,-1.213,-0.654,-0.762,-0.797,-1.005,-0.567,-0.794,-0.583,-0.593,-0.589,2
-0.694,-0.784,-0.573,-0.544,-1.055,-0.731,-0.753,-0.914,-0.892,-0.54,-0.657,-0.528,-0.607,-0.603,2
-0.643,-0.674,-0.45,-0.376,-1.265,-0.569,-0.589,-0.59,-0.933,-0.413,-0.726,-0.494,-0.506,-0.462,2
-0.728,-0.824,-0.594,-0.513,-1.173,-0.68,-0.72,-0.823,-1.058,-0.702,-0.727,-0.562,-0.618,-0.603,2
-0.584,-0.753,-0.489,-0.471,-1.002,-0.506,-0.574,-0.656,-0.953,-0.515,-0.609,-0.505,-0.557,-0.508,2
-0.579,-0.545,-0.408,-0.359,-1.061,-0.513,-0.53,-0.537,-0.899,-0.564,-0.654,-0.476,-0.541,-0.548,2
-0.811,-0.97,-0.673,-0.634,-1.189,-0.752,-0.801,-0.943,-1.099,-0.673,-0.786,-0.775,-0.775,-0.744,2
-0.61,-0.649,-0.404,-0.361,-1.076,-0.471,-0.536,-0.526,-0.958,-0.544,-0.678,-0.496,-0.512,-0.502,2
-0.826,-0.911,-0.714,-0.623,-1.181,-0.846,-0.89,-1.022,-1.058,-0.733,-0.811,-0.659,-0.651,-0.674,2
-0.46,-0.623,-0.353,-0.402,-0.939,-0.611,-0.602,-0.7,-0.938,-0.478,-0.498,-0.366,-0.459,-0.43,2
-0.664,-0.617,-0.518,-0.361,-1.151,-0.607,-0.665,-0.696,-1.009,-0.649,-0.708,-0.494,-0.566,-0.547,2
-0.558,-0.598,-0.414,-0.342,-0.966,-0.432,-0.493,-0.514,-0.897,-0.521,-0.638,-0.481,-0.603,-0.644,2
-0.622,-0.686,-0.431,-0.392,-1.186,-0.572,-0.554,-0.577,-0.886,-0.436,-0.619,-0.451,-0.549,-0.45,2
-0.857,-0.874,-0.707,-0.609,-1.246,-0.607,-0.689,-0.746,-0.962,-0.512,-0.822,-0.634,-0.654,-0.642,2
-0.906,-0.812,-0.734,-0.544,-1.329,-0.616,-0.677,-0.694,-1,-0.589,-0.896,-0.666,-0.653,-0.663,2
-0.606,-0.819,-0.549,-0.587,-0.805,-0.733,-0.789,-0.88,-0.886,-0.577,-0.588,-0.462,-0.458,-0.529,2
-0.614,-0.739,-0.453,-0.418,-1.106,-0.601,-0.651,-0.77,-0.915,-0.499,-0.633,-0.406,-0.433,-0.397,2
-0.652,-0.54,-0.469,-0.283,-1.237,-0.63,-0.692,-0.747,-0.936,-0.454,-0.655,-0.314,-0.392,-0.358,2
-0.844,-0.93,-0.744,-0.657,-1.195,-0.881,-0.912,-1.058,-1.047,-0.753,-0.821,-0.664,-0.644,-0.658,2
-0.793,-0.839,-0.688,-0.622,-1.148,-0.798,-0.844,-1.015,-1.063,-0.638,-0.713,-0.69,-0.617,-0.579,2
-0.669,-0.56,-0.475,-0.297,-1.096,-0.493,-0.565,-0.604,-0.882,-0.467,-0.648,-0.429,-0.42,-0.427,2
-0.712,-0.7,-0.519,-0.42,-1.306,-0.651,-0.653,-0.671,-1.03,-0.531,-0.775,-0.568,-0.596,-0.527,2
-0.528,-0.695,-0.313,-0.336,-0.971,-0.534,-0.478,-0.499,-0.856,-0.371,-0.54,-0.423,-0.532,-0.496,2
-0.754,-0.683,-0.61,-0.467,-1.18,-0.663,-0.722,-0.794,-0.92,-0.536,-0.74,-0.448,-0.461,-0.477,2
-0.988,-0.985,-0.846,-0.74,-1.364,-0.756,-0.853,-0.893,-0.985,-0.573,-0.896,-0.738,-0.702,-0.69,2
-0.444,-0.55,-0.286,-0.265,-0.855,-0.422,-0.457,-0.448,-0.793,-0.47,-0.493,-0.407,-0.591,-0.566,2
-0.371,-0.66,-0.243,-0.356,-0.688,-0.51,-0.524,-0.717,-0.727,-0.295,-0.373,-0.288,-0.302,-0.318,2
-0.613,-0.745,-0.511,-0.484,-1.029,-0.645,-0.698,-0.82,-1.043,-0.547,-0.645,-0.573,-0.53,-0.494,2
-0.754,-0.949,-0.652,-0.639,-1.107,-0.852,-0.875,-1.038,-1.105,-0.661,-0.684,-0.702,-0.7,-0.622,2
-0.628,-0.749,-0.463,-0.411,-1.077,-0.585,-0.618,-0.627,-1.025,-0.463,-0.667,-0.498,-0.574,-0.523,2
-0.602,-0.637,-0.4,-0.352,-1.038,-0.385,-0.491,-0.471,-0.957,-0.538,-0.671,-0.522,-0.5,-0.515,2
-0.708,-0.641,-0.535,-0.361,-1.258,-0.48,-0.531,-0.529,-0.916,-0.499,-0.799,-0.524,-0.548,-0.544,2
-0.784,-0.907,-0.647,-0.606,-1.168,-0.74,-0.762,-0.879,-0.968,-0.581,-0.798,-0.714,-0.689,-0.718,2
-1.009,-0.994,-0.888,-0.787,-1.367,-0.786,-0.879,-0.949,-1.041,-0.638,-1.004,-0.827,-0.719,-0.775,2
-0.601,-0.53,-0.419,-0.292,-1.015,-0.49,-0.531,-0.617,-0.787,-0.382,-0.559,-0.299,-0.335,-0.328,2
-0.759,-0.694,-0.64,-0.488,-1.224,-0.746,-0.818,-0.906,-1.026,-0.592,-0.767,-0.49,-0.533,-0.564,2
-0.633,-0.745,-0.51,-0.434,-1.065,-0.712,-0.716,-0.893,-0.945,-0.444,-0.568,-0.442,-0.555,-0.522,2
-0.488,-0.613,-0.352,-0.4,-0.921,-0.627,-0.638,-0.776,-0.963,-0.485,-0.51,-0.345,-0.469,-0.439,2
-0.631,-0.639,-0.456,-0.374,-1.152,-0.628,-0.677,-0.729,-0.939,-0.493,-0.605,-0.402,-0.533,-0.443,2
-0.801,-0.853,-0.694,-0.603,-1.172,-0.654,-0.727,-0.827,-1.04,-0.633,-0.78,-0.676,-0.65,-0.662,2
-0.654,-0.796,-0.475,-0.425,-1.151,-0.6,-0.646,-0.71,-0.864,-0.317,-0.611,-0.436,-0.54,-0.466,2
-0.727,-0.604,-0.58,-0.451,-1.174,-0.516,-0.662,-0.625,-0.989,-0.659,-0.838,-0.542,-0.555,-0.637,2
-0.697,-0.813,-0.598,-0.578,-1.071,-0.77,-0.805,-0.974,-0.877,-0.595,-0.672,-0.556,-0.579,-0.593,2
-0.688,-0.697,-0.514,-0.397,-1.241,-0.664,-0.7,-0.756,-0.976,-0.435,-0.71,-0.465,-0.501,-0.453,2
-0.819,-0.875,-0.722,-0.647,-1.081,-0.699,-0.772,-0.868,-0.949,-0.635,-0.782,-0.619,-0.565,-0.623,2
-0.767,-0.815,-0.595,-0.513,-1.192,-0.612,-0.664,-0.727,-0.886,-0.408,-0.715,-0.499,-0.555,-0.546,2
-0.645,-0.892,-0.521,-0.546,-1.077,-0.695,-0.713,-0.872,-1.038,-0.645,-0.676,-0.687,-0.707,-0.646,2
-0.665,-0.78,-0.511,-0.428,-1.104,-0.556,-0.651,-0.688,-0.943,-0.632,-0.674,-0.553,-0.555,-0.532,2
-0.782,-0.894,-0.667,-0.603,-1.184,-0.749,-0.804,-0.973,-1.076,-0.663,-0.798,-0.7,-0.67,-0.658,2
-0.634,-0.894,-0.504,-0.53,-1.037,-0.646,-0.687,-0.817,-1.009,-0.627,-0.664,-0.631,-0.647,-0.586,2
-0.818,-0.865,-0.726,-0.644,-1.131,-0.794,-0.819,-1.005,-1.015,-0.544,-0.785,-0.627,-0.617,-0.65,2
-0.821,-0.874,-0.707,-0.644,-1.182,-0.699,-0.76,-0.86,-1.047,-0.54,-0.781,-0.712,-0.653,-0.648,2
-0.856,-0.921,-0.698,-0.592,-1.205,-0.732,-0.797,-0.888,-1.022,-0.65,-0.812,-0.735,-0.724,-0.723,2
-0.67,-0.761,-0.583,-0.577,-1.032,-0.781,-0.791,-0.971,-0.952,-0.578,-0.658,-0.467,-0.486,-0.535,2
-0.599,-0.651,-0.453,-0.376,-1.074,-0.56,-0.616,-0.659,-0.939,-0.484,-0.61,-0.385,-0.522,-0.475,2
-0.759,-0.608,-0.597,-0.446,-1.265,-0.549,-0.691,-0.639,-1.06,-0.685,-0.893,-0.524,-0.534,-0.616,2
-0.766,-0.683,-0.605,-0.45,-1.278,-0.577,-0.664,-0.686,-1.083,-0.689,-0.864,-0.646,-0.618,-0.645,2
-0.792,-0.864,-0.681,-0.606,-1.185,-0.736,-0.762,-0.908,-1.106,-0.715,-0.834,-0.759,-0.691,-0.711,2
-0.808,-0.903,-0.693,-0.658,-1.094,-0.735,-0.79,-0.927,-0.927,-0.45,-0.693,-0.614,-0.597,-0.591,2
-0.859,-0.76,-0.703,-0.531,-1.331,-0.716,-0.804,-0.874,-1.02,-0.637,-0.843,-0.544,-0.566,-0.588,2
-0.527,-0.553,-0.379,-0.277,-0.987,-0.528,-0.544,-0.632,-0.822,-0.411,-0.564,-0.351,-0.318,-0.323,2
-0.708,-0.822,-0.6,-0.506,-1.184,-0.682,-0.698,-0.818,-1.046,-0.654,-0.781,-0.729,-0.675,-0.677,2
-0.608,-0.773,-0.462,-0.458,-1.044,-0.567,-0.612,-0.69,-0.789,-0.337,-0.579,-0.366,-0.508,-0.499,2
-0.667,-0.689,-0.472,-0.407,-1.273,-0.574,-0.596,-0.606,-0.968,-0.433,-0.747,-0.533,-0.539,-0.509,2
-0.67,-0.673,-0.504,-0.365,-1.131,-0.677,-0.736,-0.808,-0.861,-0.428,-0.628,-0.378,-0.482,-0.445,2
-0.798,-0.867,-0.639,-0.547,-1.223,-0.718,-0.778,-0.892,-0.987,-0.566,-0.766,-0.555,-0.587,-0.568,2
-1.023,-0.983,-0.885,-0.751,-1.366,-0.808,-0.904,-0.986,-1.054,-0.653,-0.932,-0.742,-0.69,-0.706,2
-0.59,-0.733,-0.408,-0.353,-1.183,-0.56,-0.536,-0.557,-0.855,-0.404,-0.576,-0.401,-0.537,-0.426,2
-1.096,-1.064,-0.976,-0.869,-1.422,-0.818,-0.912,-0.978,-1.084,-0.649,-1.045,-0.856,-0.739,-0.782,2
-0.699,-0.705,-0.539,-0.444,-1.207,-0.616,-0.694,-0.724,-0.978,-0.589,-0.764,-0.565,-0.564,-0.575,2
-0.634,-0.628,-0.447,-0.319,-1.165,-0.625,-0.678,-0.735,-0.944,-0.555,-0.623,-0.416,-0.55,-0.468,2
-0.817,-0.771,-0.646,-0.495,-1.355,-0.657,-0.695,-0.769,-1.027,-0.649,-0.888,-0.588,-0.585,-0.585,2
-0.659,-0.703,-0.49,-0.389,-1.231,-0.559,-0.609,-0.59,-0.929,-0.49,-0.735,-0.488,-0.497,-0.498,2
-0.789,-0.849,-0.684,-0.631,-1.164,-0.695,-0.74,-0.852,-1.037,-0.552,-0.771,-0.702,-0.672,-0.663,2
-0.314,-0.573,-0.198,-0.223,-0.596,-0.452,-0.461,-0.634,-0.63,-0.349,-0.303,-0.396,-0.505,-0.501,2
-0.526,-0.617,-0.383,-0.339,-0.985,-0.492,-0.544,-0.658,-0.841,-0.509,-0.559,-0.47,-0.55,-0.505,2
-0.831,-0.877,-0.695,-0.609,-1.215,-0.661,-0.743,-0.819,-0.969,-0.565,-0.769,-0.653,-0.626,-0.612,2
-0.916,-0.876,-0.768,-0.612,-1.288,-0.634,-0.718,-0.738,-0.921,-0.444,-0.847,-0.715,-0.682,-0.69,2
-0.378,-0.61,-0.337,-0.44,-0.543,-0.713,-0.693,-0.885,-0.747,-0.478,-0.344,-0.265,-0.398,-0.489,2
-0.672,-0.664,-0.531,-0.412,-1.135,-0.583,-0.596,-0.663,-0.941,-0.449,-0.734,-0.621,-0.592,-0.581,2
-0.784,-0.849,-0.66,-0.571,-1.108,-0.721,-0.751,-0.905,-0.991,-0.484,-0.72,-0.615,-0.56,-0.574,2
-0.885,-0.956,-0.777,-0.713,-1.218,-0.834,-0.876,-1.029,-1.092,-0.674,-0.827,-0.778,-0.683,-0.678,2
-0.808,-0.799,-0.621,-0.493,-1.293,-0.671,-0.714,-0.79,-1.029,-0.653,-0.857,-0.642,-0.583,-0.61,2
-0.706,-0.798,-0.537,-0.462,-1.16,-0.628,-0.698,-0.805,-0.882,-0.453,-0.642,-0.423,-0.482,-0.438,2
-0.738,-0.834,-0.589,-0.51,-1.171,-0.65,-0.72,-0.737,-1.062,-0.543,-0.763,-0.568,-0.608,-0.59,2
-0.936,-0.944,-0.769,-0.665,-1.28,-0.724,-0.815,-0.884,-0.951,-0.478,-0.828,-0.634,-0.635,-0.634,2
-0.754,-0.736,-0.611,-0.529,-1.181,-0.658,-0.726,-0.792,-0.94,-0.554,-0.741,-0.523,-0.562,-0.565,2
-0.721,-0.659,-0.556,-0.391,-1.208,-0.701,-0.778,-0.837,-0.909,-0.424,-0.655,-0.357,-0.426,-0.4,2
-0.566,-0.65,-0.426,-0.33,-1.04,-0.53,-0.536,-0.595,-0.908,-0.476,-0.585,-0.381,-0.513,-0.485,2
-0.752,-0.854,-0.63,-0.609,-1.038,-0.67,-0.742,-0.87,-0.911,-0.444,-0.677,-0.598,-0.57,-0.578,2
-0.802,-0.795,-0.613,-0.483,-1.267,-0.703,-0.732,-0.829,-1.001,-0.656,-0.824,-0.581,-0.556,-0.592,2
-0.889,-0.857,-0.705,-0.569,-1.282,-0.641,-0.743,-0.78,-0.998,-0.512,-0.791,-0.564,-0.585,-0.572,2
-0.958,-1.023,-0.837,-0.743,-1.31,-0.88,-0.963,-1.055,-1.129,-0.776,-0.892,-0.739,-0.685,-0.69,2
-0.722,-0.887,-0.606,-0.556,-1.182,-0.765,-0.821,-0.97,-1.118,-0.624,-0.711,-0.583,-0.616,-0.567,2
-0.552,-0.654,-0.407,-0.396,-0.904,-0.64,-0.697,-0.834,-0.953,-0.525,-0.559,-0.352,-0.499,-0.516,2
-0.924,-0.956,-0.82,-0.762,-1.267,-0.723,-0.783,-0.882,-0.968,-0.507,-0.899,-0.768,-0.677,-0.719,2
-0.78,-0.84,-0.622,-0.566,-1.171,-0.627,-0.699,-0.789,-0.86,-0.398,-0.747,-0.569,-0.588,-0.56,2
-0.521,-0.682,-0.291,-0.312,-0.99,-0.486,-0.405,-0.396,-0.839,-0.359,-0.551,-0.388,-0.518,-0.472,2
-0.79,-0.817,-0.647,-0.53,-1.241,-0.671,-0.753,-0.816,-0.915,-0.462,-0.73,-0.42,-0.482,-0.482,2
-0.767,-0.803,-0.651,-0.536,-1.167,-0.714,-0.774,-0.875,-1.086,-0.72,-0.782,-0.648,-0.658,-0.66,2
-0.784,-0.696,-0.619,-0.457,-1.238,-0.558,-0.626,-0.616,-0.939,-0.45,-0.804,-0.544,-0.558,-0.56,2
-1.006,-0.987,-0.873,-0.757,-1.373,-0.841,-0.957,-1.028,-1.129,-0.706,-0.935,-0.8,-0.709,-0.716,2
-0.692,-0.833,-0.572,-0.5,-1.058,-0.644,-0.708,-0.811,-0.981,-0.542,-0.671,-0.566,-0.568,-0.549,2
-0.558,-0.545,-0.37,-0.246,-1.153,-0.598,-0.658,-0.705,-0.874,-0.439,-0.572,-0.285,-0.413,-0.351,2
-0.716,-0.854,-0.614,-0.589,-1.081,-0.725,-0.75,-0.898,-0.868,-0.634,-0.745,-0.661,-0.652,-0.672,2
-0.59,-0.765,-0.483,-0.506,-0.975,-0.673,-0.717,-0.867,-0.866,-0.413,-0.557,-0.455,-0.472,-0.43,2
-0.881,-0.866,-0.758,-0.634,-1.229,-0.792,-0.881,-0.976,-1.031,-0.733,-0.837,-0.688,-0.628,-0.655,2
-0.727,-0.704,-0.591,-0.488,-1.158,-0.588,-0.662,-0.696,-0.947,-0.587,-0.788,-0.498,-0.525,-0.598,2
-0.597,-0.656,-0.391,-0.358,-1.182,-0.571,-0.521,-0.54,-0.919,-0.426,-0.619,-0.4,-0.511,-0.429,2
-0.65,-0.862,-0.539,-0.539,-1,-0.633,-0.661,-0.804,-0.782,-0.473,-0.607,-0.602,-0.64,-0.593,2
-0.706,-0.76,-0.575,-0.53,-1.105,-0.75,-0.752,-0.948,-0.899,-0.545,-0.677,-0.477,-0.574,-0.549,2
-0.744,-0.701,-0.587,-0.513,-1.184,-0.615,-0.682,-0.739,-0.906,-0.515,-0.702,-0.457,-0.556,-0.542,2
-0.887,-0.901,-0.787,-0.684,-1.22,-0.771,-0.843,-0.95,-1.068,-0.764,-0.893,-0.706,-0.641,-0.692,2
-0.539,-0.794,-0.434,-0.46,-0.984,-0.721,-0.697,-0.838,-0.913,-0.54,-0.623,-0.499,-0.546,-0.554,2
-0.649,-0.637,-0.499,-0.452,-1.072,-0.599,-0.698,-0.721,-0.925,-0.545,-0.652,-0.465,-0.568,-0.55,2
-0.667,-0.845,-0.538,-0.512,-1.042,-0.591,-0.644,-0.735,-0.768,-0.307,-0.598,-0.337,-0.457,-0.493,2
-0.84,-0.884,-0.745,-0.681,-1.191,-0.824,-0.867,-1.038,-1.08,-0.681,-0.803,-0.765,-0.681,-0.681,2
-0.888,-0.93,-0.767,-0.69,-1.244,-0.747,-0.812,-0.914,-1.084,-0.656,-0.871,-0.815,-0.736,-0.741,2
-0.674,-0.891,-0.567,-0.569,-1.01,-0.634,-0.659,-0.806,-0.789,-0.423,-0.634,-0.614,-0.657,-0.617,2
-0.663,-0.774,-0.554,-0.485,-1.014,-0.637,-0.669,-0.786,-0.924,-0.578,-0.668,-0.532,-0.559,-0.583,2
-0.891,-0.925,-0.772,-0.7,-1.194,-0.697,-0.795,-0.882,-0.937,-0.499,-0.775,-0.671,-0.616,-0.612,2
-0.631,-0.657,-0.487,-0.409,-1.094,-0.559,-0.625,-0.676,-0.892,-0.471,-0.658,-0.348,-0.425,-0.464,2
-0.709,-0.671,-0.549,-0.452,-1.13,-0.666,-0.767,-0.824,-0.929,-0.6,-0.67,-0.42,-0.511,-0.523,2
-0.725,-0.685,-0.559,-0.427,-1.213,-0.648,-0.71,-0.759,-0.947,-0.554,-0.715,-0.495,-0.556,-0.529,2
-0.813,-0.767,-0.631,-0.512,-1.235,-0.661,-0.708,-0.799,-0.929,-0.402,-0.751,-0.573,-0.576,-0.54,2
-0.605,-0.771,-0.43,-0.372,-1.098,-0.525,-0.562,-0.638,-0.897,-0.486,-0.588,-0.443,-0.548,-0.459,2
-0.677,-0.765,-0.515,-0.473,-1.147,-0.593,-0.64,-0.73,-0.96,-0.511,-0.658,-0.446,-0.527,-0.474,2
-0.856,-0.923,-0.739,-0.654,-1.263,-0.765,-0.835,-0.97,-1.093,-0.69,-0.848,-0.707,-0.68,-0.67,2
-0.642,-0.601,-0.474,-0.318,-1.214,-0.447,-0.466,-0.438,-0.87,-0.462,-0.742,-0.481,-0.548,-0.542,2
-0.88,-0.824,-0.719,-0.599,-1.295,-0.73,-0.821,-0.886,-0.954,-0.501,-0.807,-0.58,-0.581,-0.571,2
-0.723,-0.732,-0.583,-0.437,-1.119,-0.571,-0.647,-0.712,-0.953,-0.541,-0.694,-0.521,-0.572,-0.553,2
-0.588,-0.823,-0.47,-0.462,-1.031,-0.623,-0.668,-0.811,-1.026,-0.588,-0.579,-0.605,-0.649,-0.566,2
-0.481,-0.574,-0.292,-0.32,-0.867,-0.461,-0.492,-0.503,-0.802,-0.368,-0.505,-0.311,-0.456,-0.448,2
-0.7,-0.73,-0.537,-0.448,-1.185,-0.655,-0.741,-0.76,-0.935,-0.487,-0.722,-0.498,-0.52,-0.514,2
-0.55,-0.66,-0.416,-0.393,-1.015,-0.599,-0.637,-0.728,-0.852,-0.432,-0.595,-0.446,-0.54,-0.489,2
-0.599,-0.818,-0.474,-0.432,-1.052,-0.559,-0.601,-0.717,-1.023,-0.624,-0.666,-0.661,-0.666,-0.61,2
-0.46,-0.55,-0.259,-0.234,-0.883,-0.485,-0.513,-0.514,-0.879,-0.478,-0.518,-0.432,-0.614,-0.561,2
