@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R4-5,10,12-13,15,22,26,30-32,35-36,41'

@attribute A4 numeric
@attribute A5 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A15 numeric
@attribute A22 numeric
@attribute A26 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.769,-0.667,-0.923,-0.947,-0.779,-0.713,-0.913,-0.478,-0.949,-1.28,-0.828,-0.595,-0.635,2
-0.739,-0.645,-0.925,-0.913,-0.734,-0.681,-0.924,-0.597,-0.97,-1.22,-0.801,-0.567,-0.619,2
-0.625,-0.598,-0.818,-0.716,-0.694,-0.684,-0.747,-0.686,-0.974,-0.927,-0.684,-0.522,-0.53,2
-0.36,-0.191,-0.77,-0.624,-0.36,-0.367,-0.945,-0.596,-0.93,-1.227,-0.81,-0.639,-0.676,3
-0.531,-0.372,-0.812,-0.751,-0.574,-0.526,-0.962,-0.604,-0.936,-1.282,-0.862,-0.661,-0.699,3
-0.435,-0.302,-0.846,-0.617,-0.486,-0.432,-0.872,-0.522,-0.834,-1.208,-0.838,-0.635,-0.673,3
-0.413,-0.217,-0.666,-0.72,-0.496,-0.45,-0.965,-0.636,-0.898,-1.226,-0.775,-0.52,-0.52,3
-0.441,-0.321,-0.867,-0.655,-0.507,-0.448,-0.903,-0.51,-0.848,-1.249,-0.835,-0.657,-0.708,3
-0.562,-0.409,-0.802,-0.779,-0.496,-0.483,-0.968,-0.656,-0.962,-1.243,-0.887,-0.672,-0.691,3
-0.588,-0.411,-0.736,-0.881,-0.667,-0.644,-1.042,-0.714,-0.978,-1.287,-0.869,-0.616,-0.644,3
-0.527,-0.368,-0.798,-0.703,-0.503,-0.479,-0.942,-0.637,-0.906,-1.229,-0.907,-0.682,-0.711,3
-0.49,-0.341,-0.821,-0.814,-0.622,-0.565,-1.015,-0.74,-1.002,-1.255,-0.838,-0.606,-0.616,3
-0.435,-0.327,-0.834,-0.604,-0.429,-0.399,-0.826,-0.512,-0.826,-1.15,-0.786,-0.642,-0.683,3
-0.6,-0.405,-0.854,-0.793,-0.595,-0.56,-0.988,-0.645,-0.924,-1.271,-0.915,-0.684,-0.7,3
-0.427,-0.277,-0.791,-0.73,-0.531,-0.484,-0.991,-0.676,-0.946,-1.237,-0.749,-0.571,-0.671,3
-0.525,-0.345,-0.81,-0.74,-0.523,-0.489,-0.943,-0.667,-0.949,-1.218,-0.845,-0.677,-0.72,3
-0.219,-0.09,-0.666,-0.415,-0.194,-0.273,-0.697,-0.343,-0.753,-1.106,-0.674,-0.502,-0.599,3
-0.565,-0.362,-0.682,-0.825,-0.566,-0.537,-1.005,-0.735,-0.975,-1.236,-0.852,-0.585,-0.614,3
-0.437,-0.275,-0.792,-0.71,-0.533,-0.48,-0.932,-0.638,-0.858,-1.18,-0.793,-0.593,-0.629,3
-0.464,-0.334,-0.765,-0.716,-0.525,-0.478,-0.895,-0.574,-0.885,-1.177,-0.774,-0.59,-0.637,3
-0.554,-0.37,-0.667,-0.837,-0.612,-0.595,-0.978,-0.671,-0.917,-1.23,-0.85,-0.622,-0.652,3
-0.439,-0.316,-0.749,-0.645,-0.505,-0.475,-0.949,-0.641,-0.898,-1.218,-0.878,-0.656,-0.674,3
-0.461,-0.295,-0.732,-0.639,-0.45,-0.442,-0.859,-0.533,-0.831,-1.202,-0.84,-0.624,-0.638,3
-0.354,-0.192,-0.583,-0.703,-0.5,-0.454,-0.96,-0.62,-0.927,-1.243,-0.801,-0.52,-0.571,3
-0.355,-0.209,-0.756,-0.615,-0.429,-0.407,-0.878,-0.551,-0.897,-1.203,-0.738,-0.58,-0.64,3
-0.622,-0.411,-0.798,-0.95,-0.724,-0.655,-1.14,-0.862,-1.08,-1.363,-0.945,-0.68,-0.678,3
-0.364,-0.241,-0.833,-0.544,-0.348,-0.384,-0.81,-0.483,-0.841,-1.147,-0.74,-0.58,-0.628,3
-0.638,-0.474,-0.845,-0.878,-0.655,-0.608,-1.041,-0.754,-1.021,-1.292,-0.88,-0.645,-0.689,3
-0.416,-0.217,-0.782,-0.63,-0.335,-0.376,-0.97,-0.64,-0.973,-1.278,-0.87,-0.683,-0.724,3
-0.353,-0.189,-0.734,-0.514,-0.317,-0.347,-0.816,-0.524,-0.89,-1.092,-0.734,-0.575,-0.647,3
-0.387,-0.19,-0.741,-0.537,-0.339,-0.347,-0.84,-0.562,-0.82,-1.133,-0.775,-0.584,-0.635,3
-0.655,-0.51,-0.878,-0.863,-0.671,-0.662,-0.983,-0.707,-1.023,-1.273,-0.932,-0.729,-0.756,3
-0.474,-0.381,-0.944,-0.691,-0.581,-0.522,-0.913,-0.543,-0.861,-1.235,-0.824,-0.638,-0.695,3
-0.377,-0.227,-0.792,-0.604,-0.367,-0.394,-0.807,-0.473,-0.801,-1.134,-0.736,-0.581,-0.622,3
-0.359,-0.112,-0.642,-0.542,-0.322,-0.324,-0.835,-0.55,-0.827,-1.12,-0.713,-0.609,-0.69,3
-0.508,-0.335,-0.798,-0.755,-0.625,-0.559,-0.928,-0.645,-0.948,-1.215,-0.837,-0.638,-0.648,3
-0.264,-0.141,-0.648,-0.558,-0.39,-0.365,-0.774,-0.458,-0.708,-1.061,-0.626,-0.459,-0.548,3
-0.312,-0.178,-0.83,-0.463,-0.443,-0.397,-0.8,-0.52,-0.867,-1.143,-0.781,-0.652,-0.693,3
-0.464,-0.305,-0.708,-0.621,-0.471,-0.454,-0.87,-0.524,-0.88,-1.229,-0.853,-0.633,-0.644,3
-0.655,-0.481,-0.921,-0.946,-0.792,-0.694,-1.179,-0.917,-1.106,-1.364,-0.993,-0.768,-0.777,3
-0.423,-0.239,-0.661,-0.749,-0.504,-0.465,-0.977,-0.681,-0.932,-1.232,-0.838,-0.628,-0.634,3
-0.323,-0.162,-0.676,-0.559,-0.298,-0.311,-0.905,-0.585,-0.92,-1.248,-0.829,-0.622,-0.651,3
-0.458,-0.322,-0.682,-0.762,-0.531,-0.513,-0.882,-0.532,-0.803,-1.151,-0.708,-0.511,-0.577,3
-0.402,-0.212,-0.696,-0.709,-0.58,-0.498,-0.995,-0.752,-0.989,-1.233,-0.818,-0.544,-0.557,3
-0.218,-0.105,-0.615,-0.518,-0.351,-0.336,-0.717,-0.413,-0.674,-1.004,-0.573,-0.405,-0.5,3
-0.245,-0.104,-0.726,-0.505,-0.286,-0.318,-0.87,-0.542,-0.883,-1.202,-0.736,-0.576,-0.626,3
-0.433,-0.286,-0.766,-0.675,-0.519,-0.481,-0.885,-0.593,-0.888,-1.158,-0.758,-0.646,-0.716,3
-0.564,-0.4,-0.718,-0.861,-0.573,-0.559,-1.059,-0.81,-0.994,-1.278,-0.859,-0.623,-0.663,3
-0.357,-0.222,-0.66,-0.597,-0.379,-0.383,-0.906,-0.566,-0.867,-1.204,-0.816,-0.597,-0.603,3
-0.519,-0.365,-0.824,-0.755,-0.591,-0.542,-0.947,-0.731,-1.005,-1.179,-0.828,-0.603,-0.644,3
-0.502,-0.354,-0.79,-0.826,-0.639,-0.572,-1.072,-0.791,-1.021,-1.29,-0.839,-0.623,-0.687,3
-0.239,-0.19,-0.828,-0.499,-0.292,-0.35,-0.842,-0.499,-0.813,-1.156,-0.707,-0.554,-0.652,3
-0.328,-0.156,-0.59,-0.622,-0.407,-0.396,-0.857,-0.546,-0.886,-1.164,-0.666,-0.448,-0.537,3
-0.969,-0.904,-1.121,-0.898,-0.959,-0.801,-0.932,-0.683,-1.143,-1.262,-0.978,-0.873,-0.918,4
-0.898,-0.872,-1.085,-0.928,-1.023,-0.88,-0.922,-0.77,-1.169,-1.219,-0.886,-0.788,-0.857,4
-0.955,-0.897,-1.143,-0.895,-1.024,-0.85,-0.944,-0.738,-1.157,-1.265,-0.969,-0.825,-0.863,4
-0.899,-0.85,-1.078,-0.842,-0.91,-0.762,-0.881,-0.624,-1.122,-1.237,-0.925,-0.806,-0.838,4
-0.868,-0.823,-1.067,-0.838,-0.966,-0.79,-0.869,-0.696,-1.119,-1.188,-0.885,-0.756,-0.811,4
-0.927,-0.884,-1.164,-0.839,-0.932,-0.772,-0.893,-0.665,-1.111,-1.252,-0.944,-0.82,-0.882,4
-0.785,-0.758,-1.081,-0.774,-0.901,-0.732,-0.826,-0.685,-1.122,-1.13,-0.829,-0.728,-0.772,4
-0.919,-0.883,-1.091,-0.898,-1.08,-0.906,-0.9,-0.698,-1.129,-1.201,-0.899,-0.766,-0.821,4
-0.846,-0.772,-1.085,-0.882,-0.875,-0.736,-0.935,-0.687,-1.129,-1.275,-0.935,-0.815,-0.862,4
-0.962,-0.934,-1.113,-0.937,-1.039,-0.887,-0.922,-0.736,-1.117,-1.217,-0.928,-0.832,-0.895,4
-0.8,-0.769,-1.041,-0.815,-0.864,-0.757,-0.776,-0.62,-1.073,-1.143,-0.76,-0.663,-0.748,4
-0.923,-0.881,-1.171,-0.918,-0.996,-0.846,-0.975,-0.828,-1.199,-1.233,-0.971,-0.863,-0.911,4
-0.927,-0.881,-1.126,-0.832,-0.918,-0.742,-0.887,-0.658,-1.143,-1.249,-0.947,-0.797,-0.811,4
-0.925,-0.888,-1.132,-0.877,-1.02,-0.835,-0.901,-0.669,-1.147,-1.225,-0.911,-0.748,-0.779,4
-0.751,-0.687,-0.946,-0.729,-0.778,-0.651,-0.761,-0.573,-0.997,-1.113,-0.781,-0.621,-0.667,4
-0.941,-0.891,-1.103,-0.891,-0.98,-0.811,-0.914,-0.711,-1.142,-1.248,-0.933,-0.787,-0.841,4
-0.926,-0.863,-1.092,-0.871,-0.904,-0.741,-0.89,-0.587,-1.124,-1.272,-0.931,-0.746,-0.769,4
-0.918,-0.888,-1.092,-0.878,-0.914,-0.782,-0.905,-0.697,-1.058,-1.2,-0.933,-0.828,-0.865,4
-0.987,-0.929,-1.125,-0.909,-0.899,-0.765,-0.906,-0.668,-1.172,-1.242,-0.963,-0.87,-0.922,4
-0.898,-0.86,-1.19,-0.858,-0.965,-0.793,-0.94,-0.71,-1.109,-1.256,-0.956,-0.81,-0.842,4
-1.044,-1.004,-1.17,-0.939,-0.994,-0.833,-0.914,-0.617,-1.159,-1.291,-0.963,-0.859,-0.914,4
-0.819,-0.791,-1.096,-0.778,-0.91,-0.741,-0.842,-0.685,-1.167,-1.159,-0.849,-0.759,-0.821,4
-0.868,-0.807,-1.098,-0.83,-0.903,-0.728,-0.842,-0.557,-1.071,-1.225,-0.868,-0.702,-0.747,4
-0.835,-0.761,-1.046,-0.774,-0.863,-0.699,-0.797,-0.571,-1.127,-1.184,-0.838,-0.743,-0.806,4
-0.807,-0.755,-1.054,-0.778,-0.916,-0.733,-0.795,-0.555,-1.014,-1.165,-0.812,-0.655,-0.706,4
-0.952,-0.877,-1.186,-0.968,-0.922,-0.795,-1.042,-0.789,-1.167,-1.356,-1.032,-0.873,-0.89,4
-1.108,-1.053,-1.248,-1.033,-1.051,-0.884,-0.982,-0.651,-1.186,-1.39,-0.999,-0.851,-0.899,4
-0.808,-0.775,-1.018,-0.749,-0.841,-0.7,-0.812,-0.651,-1.118,-1.145,-0.858,-0.782,-0.859,4
-0.925,-0.904,-1.12,-0.857,-0.852,-0.707,-0.851,-0.555,-1.114,-1.259,-0.921,-0.783,-0.807,4
-0.838,-0.771,-1.036,-0.857,-0.884,-0.757,-0.875,-0.685,-1.067,-1.208,-0.876,-0.704,-0.75,4
-0.897,-0.855,-1.151,-0.837,-0.785,-0.645,-0.888,-0.546,-1.061,-1.294,-0.955,-0.785,-0.82,4
-0.816,-0.757,-1.004,-0.846,-0.914,-0.764,-0.863,-0.663,-1.077,-1.203,-0.834,-0.675,-0.726,4
-0.809,-0.77,-1.097,-0.794,-0.943,-0.759,-0.871,-0.716,-1.14,-1.181,-0.872,-0.772,-0.819,4
-0.832,-0.804,-1.108,-0.83,-0.94,-0.795,-0.89,-0.74,-1.14,-1.169,-0.877,-0.73,-0.754,4
-0.808,-0.813,-1.014,-0.827,-0.897,-0.776,-0.836,-0.662,-1.029,-1.142,-0.802,-0.689,-0.759,4
-0.757,-0.716,-1.028,-0.748,-0.888,-0.731,-0.762,-0.561,-1.097,-1.145,-0.779,-0.66,-0.739,4
-0.742,-0.77,-1.027,-0.751,-0.858,-0.74,-0.767,-0.635,-1.062,-1.057,-0.736,-0.725,-0.836,4
-0.839,-0.816,-1.11,-0.778,-0.975,-0.79,-0.835,-0.656,-1.112,-1.132,-0.874,-0.741,-0.756,4
-0.872,-0.829,-1.092,-0.854,-0.952,-0.799,-0.849,-0.682,-1.117,-1.169,-0.838,-0.725,-0.781,4
-0.798,-0.737,-1.024,-0.849,-0.951,-0.807,-0.88,-0.732,-1.141,-1.175,-0.842,-0.745,-0.804,4
-0.736,-0.693,-0.987,-0.77,-0.761,-0.625,-0.845,-0.629,-1.008,-1.149,-0.841,-0.724,-0.782,4
-0.822,-0.776,-1.023,-0.739,-0.797,-0.647,-0.734,-0.44,-1.108,-1.159,-0.786,-0.669,-0.743,4
-0.996,-0.935,-1.178,-0.93,-0.955,-0.801,-0.942,-0.601,-1.128,-1.328,-0.993,-0.785,-0.804,4
-1.028,-0.96,-1.166,-0.96,-1.045,-0.879,-0.972,-0.712,-1.19,-1.339,-1.016,-0.858,-0.864,4
-0.875,-0.819,-1.061,-0.84,-0.896,-0.748,-0.867,-0.659,-1.129,-1.19,-0.885,-0.726,-0.769,4
-0.733,-0.702,-1.031,-0.739,-0.878,-0.714,-0.824,-0.684,-1.174,-1.112,-0.807,-0.702,-0.744,4
-1.02,-0.927,-1.194,-0.966,-0.996,-0.837,-1.035,-0.763,-1.178,-1.351,-1.088,-0.941,-0.948,4
-0.815,-0.767,-1.079,-0.787,-0.819,-0.676,-0.823,-0.591,-1.08,-1.181,-0.836,-0.746,-0.807,4
-0.974,-0.935,-1.184,-0.86,-0.934,-0.777,-0.914,-0.642,-1.149,-1.254,-0.973,-0.883,-0.94,4
-0.99,-0.924,-1.202,-0.944,-1.015,-0.83,-1.055,-0.832,-1.193,-1.345,-1.082,-0.943,-0.949,4
-0.788,-0.744,-0.872,-0.9,-0.714,-0.676,-0.966,-0.592,-0.872,-1.177,-0.96,-0.754,-0.76,9
-0.233,-0.184,-0.417,-0.492,-0.388,-0.397,-0.58,-0.291,-0.65,-0.794,-0.535,-0.357,-0.389,9
-0.349,-0.363,-0.678,-0.465,-0.287,-0.348,-0.541,-0.213,-0.648,-0.772,-0.573,-0.456,-0.486,9
-0.287,-0.303,-0.608,-0.54,-0.341,-0.325,-0.606,-0.156,-0.69,-0.923,-0.585,-0.416,-0.457,9
-0.635,-0.552,-0.701,-0.849,-0.66,-0.59,-0.942,-0.477,-0.871,-1.232,-0.877,-0.582,-0.575,9
-0.508,-0.408,-0.6,-0.769,-0.614,-0.519,-0.807,-0.34,-0.764,-1.143,-0.782,-0.51,-0.527,9
-0.317,-0.312,-0.51,-0.542,-0.364,-0.361,-0.617,-0.211,-0.623,-0.9,-0.606,-0.375,-0.417,9
-0.223,-0.291,-0.592,-0.413,-0.168,-0.322,-0.481,-0.268,-0.617,-0.709,-0.475,-0.384,-0.457,9
-0.403,-0.39,-0.612,-0.558,-0.427,-0.461,-0.598,-0.325,-0.704,-0.824,-0.583,-0.447,-0.483,9
-0.56,-0.485,-0.663,-0.723,-0.49,-0.467,-0.826,-0.497,-0.832,-1.071,-0.797,-0.587,-0.6,9
-0.547,-0.468,-0.743,-0.721,-0.588,-0.591,-0.799,-0.563,-0.841,-1.036,-0.78,-0.6,-0.607,9
-0.595,-0.484,-0.679,-0.853,-0.713,-0.613,-0.912,-0.441,-0.837,-1.203,-0.866,-0.578,-0.562,9
-0.103,-0.032,-0.166,-0.339,-0.167,-0.166,-0.375,-0.213,-0.417,-0.497,-0.351,-0.286,-0.362,9
-0.485,-0.348,-0.542,-0.658,-0.348,-0.32,-0.785,-0.384,-0.765,-1.058,-0.771,-0.564,-0.588,9
-0.524,-0.387,-0.653,-0.632,-0.324,-0.354,-0.695,-0.336,-0.732,-0.912,-0.72,-0.536,-0.532,9
-0.376,-0.344,-0.534,-0.583,-0.362,-0.357,-0.67,-0.212,-0.658,-0.947,-0.667,-0.436,-0.437,9
-0.68,-0.564,-0.799,-0.816,-0.632,-0.551,-0.928,-0.461,-0.885,-1.244,-0.913,-0.626,-0.622,9
-0.686,-0.584,-0.643,-0.895,-0.654,-0.6,-0.935,-0.51,-0.851,-1.203,-0.905,-0.677,-0.669,9
-0.581,-0.397,-0.657,-0.793,-0.581,-0.504,-0.896,-0.52,-0.867,-1.195,-0.865,-0.587,-0.588,9
-0.38,-0.387,-0.729,-0.638,-0.438,-0.471,-0.699,-0.332,-0.728,-0.973,-0.696,-0.554,-0.607,9
-0.553,-0.466,-0.713,-0.635,-0.382,-0.378,-0.726,-0.407,-0.77,-0.962,-0.765,-0.585,-0.578,9
-0.549,-0.426,-0.579,-0.741,-0.458,-0.458,-0.858,-0.472,-0.893,-1.166,-0.868,-0.654,-0.664,9
-0.41,-0.421,-0.698,-0.642,-0.556,-0.509,-0.678,-0.368,-0.706,-0.921,-0.625,-0.463,-0.479,9
-0.459,-0.468,-0.698,-0.704,-0.674,-0.575,-0.76,-0.423,-0.76,-1.003,-0.718,-0.58,-0.629,9
-0.562,-0.457,-0.67,-0.826,-0.673,-0.634,-0.905,-0.493,-0.843,-1.198,-0.871,-0.653,-0.666,9
-0.55,-0.468,-0.682,-0.766,-0.607,-0.592,-0.832,-0.498,-0.905,-1.112,-0.786,-0.643,-0.717,9
-0.405,-0.351,-0.394,-0.68,-0.428,-0.439,-0.713,-0.394,-0.651,-0.934,-0.635,-0.417,-0.463,9
-0.577,-0.47,-0.73,-0.797,-0.552,-0.502,-0.925,-0.491,-0.94,-1.227,-0.893,-0.638,-0.654,9
-0.558,-0.516,-0.8,-0.742,-0.589,-0.588,-0.793,-0.535,-0.857,-1.058,-0.767,-0.621,-0.638,9
-0.51,-0.43,-0.591,-0.712,-0.513,-0.48,-0.768,-0.413,-0.729,-0.992,-0.753,-0.577,-0.591,9
-0.517,-0.441,-0.629,-0.774,-0.555,-0.539,-0.822,-0.472,-0.819,-1.082,-0.787,-0.558,-0.573,9
-0.618,-0.477,-0.576,-0.777,-0.469,-0.511,-0.827,-0.445,-0.752,-1.111,-0.855,-0.613,-0.599,9
-0.574,-0.518,-0.72,-0.811,-0.506,-0.536,-0.91,-0.521,-0.911,-1.196,-0.884,-0.67,-0.69,9
-0.398,-0.344,-0.618,-0.667,-0.508,-0.469,-0.795,-0.458,-0.84,-1.052,-0.747,-0.542,-0.572,9
-0.428,-0.289,-0.465,-0.609,-0.439,-0.41,-0.686,-0.361,-0.745,-0.948,-0.659,-0.516,-0.548,9
-0.401,-0.361,-0.688,-0.63,-0.514,-0.421,-0.775,-0.399,-0.826,-1.017,-0.737,-0.616,-0.661,9
-0.606,-0.502,-0.661,-0.775,-0.513,-0.539,-0.855,-0.586,-0.918,-1.149,-0.818,-0.608,-0.638,9
-0.231,-0.284,-0.407,-0.445,-0.148,-0.232,-0.472,-0.125,-0.472,-0.7,-0.45,-0.404,-0.517,9
-0.712,-0.573,-0.741,-0.933,-0.733,-0.683,-1.028,-0.651,-0.943,-1.282,-0.961,-0.68,-0.684,9
-0.733,-0.63,-0.771,-0.962,-0.612,-0.652,-1.027,-0.675,-1.002,-1.281,-0.99,-0.748,-0.736,9
-0.593,-0.472,-0.711,-0.81,-0.574,-0.556,-0.881,-0.503,-0.849,-1.191,-0.901,-0.625,-0.608,9
-0.47,-0.405,-0.585,-0.621,-0.447,-0.445,-0.719,-0.284,-0.73,-1.047,-0.762,-0.53,-0.573,9
-0.114,-0.212,-0.446,-0.342,-0.121,-0.263,-0.347,-0.261,-0.773,-0.377,-0.283,-0.316,-0.403,9
-0.346,-0.311,-0.621,-0.591,-0.375,-0.34,-0.662,-0.215,-0.735,-0.986,-0.646,-0.452,-0.485,9
-0.261,-0.249,-0.342,-0.487,-0.254,-0.28,-0.523,-0.192,-0.629,-0.775,-0.478,-0.412,-0.518,9
-0.475,-0.395,-0.661,-0.611,-0.346,-0.367,-0.69,-0.326,-0.711,-0.905,-0.702,-0.496,-0.487,9
-0.374,-0.353,-0.713,-0.624,-0.428,-0.463,-0.679,-0.325,-0.718,-0.969,-0.685,-0.512,-0.569,9
-0.679,-0.589,-0.757,-0.897,-0.724,-0.657,-0.977,-0.661,-0.99,-1.203,-0.92,-0.681,-0.688,9
-0.697,-0.604,-0.712,-0.909,-0.648,-0.647,-0.922,-0.598,-0.9,-1.133,-0.872,-0.64,-0.631,9
-0.523,-0.452,-0.619,-0.689,-0.489,-0.503,-0.713,-0.372,-0.679,-0.992,-0.679,-0.443,-0.487,9
-0.053,-0.187,-0.251,-0.217,0.035,-0.256,-0.215,-0.153,-0.691,-0.409,-0.246,-0.181,-0.308,10
