@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1,10,13,18,21,23,25,29,32-34,36-39,41'

@attribute A1 numeric
@attribute A10 numeric
@attribute A13 numeric
@attribute A18 numeric
@attribute A21 numeric
@attribute A23 numeric
@attribute A25 numeric
@attribute A29 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.968,-0.693,-0.538,-0.645,-0.968,-0.987,-0.676,-0.599,-0.586,-0.277,-0.574,-0.441,-0.713,-0.474,-0.446,2
-1.175,-0.584,-0.273,-0.438,-1.175,-0.867,-0.629,-0.609,-0.777,-0.444,-0.762,-0.533,-0.922,-0.593,-0.553,2
-1.22,-0.936,-0.808,-0.843,-1.22,-1.068,-0.846,-0.84,-0.893,-0.706,-0.828,-0.641,-0.979,-0.745,-0.692,2
-1.158,-0.735,-0.596,-0.662,-1.158,-0.947,-0.702,-0.66,-0.788,-0.498,-0.739,-0.525,-0.903,-0.634,-0.598,2
-1.155,-0.917,-0.734,-0.742,-1.155,-0.976,-0.708,-0.687,-0.78,-0.685,-0.737,-0.629,-0.909,-0.691,-0.648,2
-1.182,-0.711,-0.453,-0.521,-1.182,-0.919,-0.57,-0.582,-0.619,-0.4,-0.596,-0.511,-0.752,-0.471,-0.429,2
-1.043,-0.676,-0.648,-0.699,-1.043,-0.879,-0.635,-0.644,-0.654,-0.459,-0.625,-0.486,-0.804,-0.55,-0.526,2
-1.094,-0.663,-0.596,-0.625,-1.094,-0.892,-0.608,-0.551,-0.658,-0.348,-0.621,-0.425,-0.787,-0.493,-0.464,2
-1.122,-0.786,-0.569,-0.62,-1.122,-0.98,-0.711,-0.722,-0.725,-0.589,-0.691,-0.602,-0.849,-0.638,-0.604,2
-1.173,-0.783,-0.493,-0.588,-1.173,-0.897,-0.591,-0.566,-0.699,-0.507,-0.67,-0.537,-0.852,-0.596,-0.543,2
-0.978,-0.895,-0.708,-0.66,-0.978,-0.775,-0.528,-0.552,-0.637,-0.62,-0.612,-0.653,-0.776,-0.624,-0.637,2
-1.208,-0.864,-0.787,-0.742,-1.208,-0.912,-0.542,-0.578,-0.65,-0.457,-0.608,-0.509,-0.771,-0.483,-0.445,2
-1.405,-1.042,-0.858,-0.85,-1.405,-1.067,-0.743,-0.732,-0.99,-0.818,-0.906,-0.723,-1.066,-0.807,-0.752,2
-1.195,-0.824,-0.626,-0.64,-1.195,-0.942,-0.651,-0.635,-0.763,-0.62,-0.708,-0.608,-0.872,-0.637,-0.587,2
-1.279,-1.008,-0.811,-0.803,-1.279,-1.059,-0.696,-0.683,-0.853,-0.698,-0.786,-0.682,-0.953,-0.72,-0.673,2
-1.228,-0.746,-0.604,-0.653,-1.228,-0.952,-0.685,-0.705,-0.689,-0.449,-0.678,-0.55,-0.846,-0.545,-0.503,2
-1.352,-0.942,-0.778,-0.774,-1.352,-1.008,-0.664,-0.666,-0.836,-0.613,-0.764,-0.626,-0.931,-0.655,-0.605,2
-1.15,-0.887,-0.85,-0.876,-1.15,-1.034,-0.791,-0.787,-0.842,-0.621,-0.809,-0.603,-0.974,-0.728,-0.683,2
-1.101,-0.692,-0.619,-0.648,-1.101,-0.898,-0.586,-0.56,-0.678,-0.438,-0.625,-0.417,-0.793,-0.513,-0.44,2
-1.108,-0.58,-0.612,-0.639,-1.108,-0.899,-0.637,-0.652,-0.688,-0.469,-0.639,-0.499,-0.831,-0.542,-0.509,2
-1.034,-0.753,-0.687,-0.732,-1.034,-0.914,-0.511,-0.536,-0.547,-0.368,-0.555,-0.515,-0.701,-0.467,-0.471,2
-1.203,-0.755,-0.718,-0.753,-1.203,-1.012,-0.766,-0.716,-0.772,-0.557,-0.733,-0.622,-0.907,-0.665,-0.647,2
-1.24,-0.979,-0.833,-0.824,-1.24,-1.078,-0.78,-0.767,-0.88,-0.803,-0.826,-0.714,-0.976,-0.787,-0.735,2
-1.229,-0.88,-0.897,-0.881,-1.229,-1.031,-0.809,-0.814,-0.837,-0.688,-0.777,-0.628,-0.93,-0.692,-0.655,2
-1.142,-0.82,-0.798,-0.749,-1.142,-0.925,-0.609,-0.641,-0.65,-0.45,-0.598,-0.477,-0.768,-0.505,-0.464,2
-1.201,-0.912,-0.681,-0.682,-1.201,-0.986,-0.604,-0.617,-0.777,-0.662,-0.721,-0.641,-0.893,-0.661,-0.606,2
-1.169,-0.841,-0.693,-0.73,-1.169,-0.991,-0.6,-0.608,-0.661,-0.457,-0.66,-0.549,-0.815,-0.541,-0.516,2
-1.1,-0.657,-0.329,-0.414,-1.1,-0.728,-0.487,-0.47,-0.717,-0.563,-0.663,-0.533,-0.828,-0.639,-0.569,3
-1.213,-0.769,-0.477,-0.486,-1.213,-0.892,-0.648,-0.654,-0.754,-0.71,-0.674,-0.645,-0.824,-0.631,-0.562,3
-1.173,-0.817,-0.515,-0.465,-1.173,-0.89,-0.708,-0.704,-0.824,-0.716,-0.774,-0.665,-0.93,-0.722,-0.68,3
-1.257,-0.854,-0.567,-0.651,-1.257,-0.962,-0.767,-0.745,-0.898,-0.748,-0.826,-0.698,-0.971,-0.749,-0.686,3
-1.308,-0.792,-0.666,-0.689,-1.308,-1.019,-0.879,-0.883,-0.902,-0.676,-0.842,-0.657,-0.993,-0.725,-0.657,3
-1.17,-0.74,-0.352,-0.402,-1.17,-0.851,-0.617,-0.6,-0.781,-0.707,-0.738,-0.662,-0.894,-0.678,-0.633,3
-1.236,-0.917,-0.579,-0.582,-1.236,-0.884,-0.66,-0.659,-0.823,-0.747,-0.761,-0.669,-0.923,-0.7,-0.653,3
-1.167,-0.763,-0.432,-0.498,-1.167,-0.801,-0.619,-0.629,-0.783,-0.685,-0.719,-0.613,-0.867,-0.64,-0.599,3
-1.189,-0.926,-0.391,-0.394,-1.189,-0.889,-0.663,-0.652,-0.824,-0.796,-0.748,-0.674,-0.896,-0.714,-0.641,3
-1.024,-0.582,-0.176,-0.24,-1.024,-0.722,-0.485,-0.499,-0.63,-0.369,-0.593,-0.44,-0.75,-0.484,-0.427,3
-1.19,-0.927,-0.587,-0.6,-1.19,-0.829,-0.654,-0.655,-0.803,-0.77,-0.749,-0.704,-0.908,-0.73,-0.683,3
-1.244,-0.74,-0.444,-0.55,-1.244,-0.871,-0.661,-0.677,-0.855,-0.696,-0.814,-0.68,-0.98,-0.737,-0.691,3
-1.147,-0.759,-0.332,-0.377,-1.147,-0.778,-0.561,-0.576,-0.696,-0.621,-0.641,-0.584,-0.789,-0.569,-0.516,3
-1.278,-0.906,-0.64,-0.68,-1.278,-0.95,-0.795,-0.815,-0.942,-0.823,-0.876,-0.743,-1.028,-0.825,-0.772,3
-1.101,-0.613,-0.381,-0.5,-1.101,-0.761,-0.56,-0.575,-0.643,-0.478,-0.608,-0.533,-0.75,-0.489,-0.441,3
-1.194,-0.748,-0.261,-0.359,-1.194,-0.808,-0.591,-0.632,-0.752,-0.732,-0.707,-0.669,-0.87,-0.668,-0.612,3
-1.194,-0.639,-0.271,-0.271,-1.194,-0.792,-0.578,-0.595,-0.773,-0.638,-0.7,-0.576,-0.844,-0.63,-0.555,3
-1.226,-0.726,-0.466,-0.524,-1.226,-0.939,-0.762,-0.762,-0.732,-0.611,-0.694,-0.615,-0.833,-0.587,-0.514,3
-1.096,-0.745,-0.175,-0.34,-1.096,-0.795,-0.527,-0.526,-0.739,-0.645,-0.713,-0.625,-0.875,-0.656,-0.608,3
-1.207,-0.709,-0.422,-0.503,-1.207,-0.943,-0.711,-0.707,-0.693,-0.515,-0.649,-0.587,-0.785,-0.542,-0.488,3
-1.203,-0.756,-0.429,-0.455,-1.203,-0.885,-0.654,-0.654,-0.738,-0.656,-0.703,-0.64,-0.874,-0.643,-0.593,3
-1.178,-0.829,-0.324,-0.386,-1.178,-0.828,-0.596,-0.586,-0.748,-0.652,-0.691,-0.614,-0.833,-0.601,-0.549,3
-1.087,-0.682,-0.443,-0.48,-1.087,-0.794,-0.578,-0.559,-0.675,-0.458,-0.619,-0.49,-0.757,-0.526,-0.478,3
-1.17,-0.799,-0.31,-0.336,-1.17,-0.753,-0.513,-0.506,-0.741,-0.72,-0.679,-0.689,-0.809,-0.63,-0.601,3
-1.254,-0.877,-0.538,-0.573,-1.254,-0.958,-0.718,-0.733,-0.821,-0.772,-0.738,-0.708,-0.876,-0.694,-0.638,3
-1.099,-0.724,-0.481,-0.556,-1.099,-0.873,-0.675,-0.682,-0.637,-0.54,-0.633,-0.628,-0.787,-0.542,-0.519,3
-1.233,-0.73,-0.304,-0.389,-1.233,-0.887,-0.65,-0.657,-0.795,-0.739,-0.749,-0.716,-0.911,-0.678,-0.649,3
-1.247,-0.875,-0.612,-0.696,-1.247,-0.889,-0.72,-0.761,-0.874,-0.682,-0.823,-0.691,-0.987,-0.731,-0.692,3
-1.191,-0.778,-0.588,-0.599,-1.191,-0.922,-0.779,-0.777,-0.788,-0.624,-0.737,-0.629,-0.89,-0.666,-0.623,3
-1.262,-0.685,-0.51,-0.596,-1.262,-0.905,-0.724,-0.725,-0.865,-0.628,-0.804,-0.583,-0.962,-0.682,-0.611,3
-1.298,-0.82,-0.648,-0.671,-1.298,-0.994,-0.81,-0.814,-0.922,-0.686,-0.867,-0.654,-1.022,-0.766,-0.689,3
-1.269,-0.787,-0.595,-0.585,-1.269,-0.953,-0.81,-0.815,-0.888,-0.733,-0.812,-0.67,-0.954,-0.737,-0.676,3
-1.159,-0.728,-0.429,-0.439,-1.159,-0.808,-0.544,-0.521,-0.728,-0.637,-0.657,-0.611,-0.811,-0.597,-0.557,3
-1.191,-0.669,-0.281,-0.321,-1.191,-0.805,-0.589,-0.599,-0.704,-0.618,-0.675,-0.608,-0.848,-0.592,-0.553,3
-1.225,-0.756,-0.502,-0.61,-1.225,-0.902,-0.712,-0.704,-0.894,-0.681,-0.846,-0.646,-1.005,-0.745,-0.689,3
-1.258,-0.775,-0.495,-0.532,-1.258,-0.844,-0.657,-0.681,-0.839,-0.719,-0.784,-0.688,-0.934,-0.718,-0.662,3
-1.232,-0.742,-0.479,-0.484,-1.232,-0.891,-0.689,-0.678,-0.824,-0.687,-0.742,-0.636,-0.891,-0.681,-0.606,3
-1.199,-0.856,-0.445,-0.479,-1.199,-0.888,-0.674,-0.669,-0.8,-0.736,-0.749,-0.643,-0.915,-0.693,-0.632,3
-1.218,-0.768,-0.602,-0.645,-1.218,-0.913,-0.731,-0.74,-0.78,-0.723,-0.725,-0.662,-0.887,-0.666,-0.612,3
-1.104,-0.669,-0.279,-0.27,-1.104,-0.753,-0.539,-0.545,-0.739,-0.655,-0.672,-0.558,-0.825,-0.64,-0.567,3
-1.219,-0.85,-0.514,-0.53,-1.219,-0.773,-0.6,-0.627,-0.816,-0.718,-0.733,-0.641,-0.869,-0.683,-0.615,3
-1.237,-0.691,-0.51,-0.577,-1.237,-0.941,-0.741,-0.733,-0.819,-0.664,-0.745,-0.638,-0.896,-0.654,-0.609,3
-1.125,-0.724,-0.375,-0.414,-1.125,-0.867,-0.631,-0.616,-0.703,-0.569,-0.664,-0.581,-0.806,-0.551,-0.509,3
-1.091,-0.766,-0.223,-0.345,-1.091,-0.714,-0.486,-0.5,-0.731,-0.588,-0.695,-0.589,-0.849,-0.656,-0.6,3
-1.234,-0.816,-0.516,-0.596,-1.234,-0.894,-0.683,-0.693,-0.878,-0.677,-0.823,-0.663,-0.992,-0.747,-0.692,3
-1.313,-0.798,-0.62,-0.726,-1.313,-0.993,-0.82,-0.841,-0.979,-0.828,-0.929,-0.764,-1.088,-0.87,-0.802,3
-1.267,-0.723,-0.59,-0.626,-1.267,-1.008,-0.819,-0.828,-0.832,-0.666,-0.772,-0.638,-0.925,-0.668,-0.614,3
-1.132,-0.578,-0.248,-0.293,-1.132,-0.782,-0.545,-0.548,-0.677,-0.456,-0.624,-0.478,-0.771,-0.515,-0.457,3
-1.111,-0.645,-0.308,-0.414,-1.111,-0.851,-0.67,-0.671,-0.711,-0.504,-0.657,-0.532,-0.786,-0.542,-0.494,3
-1.113,-0.7,-0.227,-0.344,-1.113,-0.796,-0.555,-0.565,-0.729,-0.636,-0.683,-0.611,-0.841,-0.637,-0.589,3
-1.175,-1.035,-0.984,-0.856,-1.175,-1.16,-0.712,-0.698,-0.832,-0.8,-0.796,-0.747,-0.953,-0.777,-0.756,4
-1.136,-0.929,-0.861,-0.837,-1.136,-1.079,-0.778,-0.789,-0.785,-0.803,-0.78,-0.775,-0.965,-0.795,-0.786,4
-1.327,-1.258,-1.041,-0.933,-1.327,-1.189,-0.881,-0.888,-1.01,-0.952,-0.969,-0.894,-1.124,-0.947,-0.934,4
-1.158,-1.053,-0.941,-0.889,-1.158,-1.076,-0.761,-0.75,-0.766,-0.844,-0.735,-0.8,-0.911,-0.78,-0.777,4
-1.118,-0.988,-0.789,-0.747,-1.118,-1.037,-0.723,-0.728,-0.839,-0.779,-0.816,-0.77,-0.978,-0.814,-0.81,4
-1.097,-1.104,-0.898,-0.771,-1.097,-1.025,-0.711,-0.736,-0.828,-0.788,-0.796,-0.732,-0.942,-0.787,-0.774,4
-1.279,-1.149,-0.939,-0.886,-1.279,-1.168,-0.814,-0.825,-1.001,-1.021,-0.97,-0.952,-1.122,-0.989,-0.983,4
-1.091,-0.928,-0.819,-0.745,-1.091,-1.045,-0.653,-0.652,-0.714,-0.692,-0.682,-0.66,-0.857,-0.668,-0.654,4
-0.935,-0.916,-0.873,-0.77,-0.935,-0.977,-0.613,-0.616,-0.631,-0.683,-0.596,-0.609,-0.751,-0.61,-0.619,4
-1.265,-1.147,-0.988,-0.891,-1.265,-1.15,-0.802,-0.81,-0.97,-0.974,-0.93,-0.891,-1.081,-0.936,-0.916,4
-1.283,-1.145,-1.029,-0.946,-1.283,-1.235,-0.92,-0.904,-0.996,-0.972,-0.957,-0.881,-1.105,-0.957,-0.927,4
-1.296,-1.131,-0.974,-0.874,-1.296,-1.114,-0.802,-0.789,-0.997,-0.917,-0.954,-0.845,-1.107,-0.931,-0.902,4
-1.405,-1.221,-1.027,-0.899,-1.405,-1.239,-0.944,-0.933,-1.147,-1.115,-1.1,-1.03,-1.234,-1.097,-1.076,4
-1.088,-1.037,-0.848,-0.791,-1.088,-1.083,-0.687,-0.722,-0.738,-0.768,-0.741,-0.77,-0.93,-0.773,-0.778,4
-1.298,-1.204,-1.044,-0.984,-1.298,-1.216,-0.889,-0.866,-1.022,-1.071,-0.986,-0.985,-1.13,-1.017,-1.011,4
-1.286,-1.122,-0.82,-0.752,-1.286,-1.063,-0.688,-0.692,-0.937,-0.928,-0.881,-0.84,-1.04,-0.876,-0.849,4
-1.245,-1.201,-1.083,-0.955,-1.245,-1.161,-0.833,-0.818,-0.936,-0.878,-0.887,-0.796,-1.041,-0.861,-0.83,4
-0.948,-0.955,-0.769,-0.708,-0.948,-0.955,-0.608,-0.595,-0.647,-0.717,-0.657,-0.724,-0.841,-0.724,-0.732,4
-1.21,-1.068,-0.866,-0.782,-1.21,-1.141,-0.747,-0.754,-0.899,-0.894,-0.858,-0.838,-1.014,-0.866,-0.856,4
-1.24,-1.09,-0.934,-0.814,-1.24,-1.097,-0.695,-0.686,-0.935,-0.896,-0.866,-0.807,-1.006,-0.86,-0.831,4
-1.218,-1.111,-0.937,-0.797,-1.218,-1.074,-0.684,-0.667,-0.901,-0.874,-0.847,-0.779,-0.995,-0.818,-0.797,4
-0.932,-0.859,-0.63,-0.59,-0.932,-0.936,-0.62,-0.629,-0.648,-0.781,-0.655,-0.769,-0.836,-0.745,-0.75,4
-1.133,-1.017,-0.942,-0.858,-1.133,-1.115,-0.766,-0.76,-0.798,-0.873,-0.763,-0.79,-0.922,-0.793,-0.778,4
-1.269,-1.098,-0.928,-0.85,-1.269,-1.202,-0.886,-0.879,-0.983,-1.01,-0.934,-0.9,-1.077,-0.948,-0.926,4
-1.189,-1.031,-0.904,-0.789,-1.189,-1.078,-0.642,-0.638,-0.874,-0.851,-0.807,-0.769,-0.954,-0.809,-0.785,4
-1.111,-1.036,-0.962,-0.867,-1.111,-1.133,-0.732,-0.721,-0.779,-0.838,-0.746,-0.752,-0.911,-0.781,-0.777,4
-1.266,-1.182,-0.935,-0.841,-1.266,-1.042,-0.694,-0.71,-0.93,-0.9,-0.896,-0.842,-1.057,-0.875,-0.863,4
-1.221,-0.996,-0.902,-0.84,-1.221,-1.128,-0.825,-0.806,-0.877,-0.827,-0.818,-0.726,-0.968,-0.774,-0.732,4
-1.187,-1.077,-1.009,-0.902,-1.187,-1.131,-0.801,-0.798,-0.911,-0.969,-0.873,-0.875,-1.016,-0.904,-0.904,4
-1.275,-1.141,-1.042,-0.898,-1.275,-1.145,-0.803,-0.787,-0.94,-0.876,-0.888,-0.792,-1.041,-0.86,-0.825,4
-1.225,-1.037,-0.942,-0.89,-1.225,-1.097,-0.821,-0.823,-0.904,-0.908,-0.861,-0.832,-1.025,-0.873,-0.866,4
-1.176,-1.042,-0.915,-0.822,-1.176,-1.152,-0.793,-0.758,-0.857,-0.886,-0.818,-0.799,-0.974,-0.831,-0.806,4
-1.271,-1.09,-0.895,-0.796,-1.271,-1.109,-0.814,-0.822,-0.999,-0.97,-0.948,-0.892,-1.084,-0.941,-0.928,4
-1.041,-0.869,-0.751,-0.599,-1.041,-0.967,-0.615,-0.568,-0.735,-0.66,-0.667,-0.558,-0.789,-0.613,-0.574,4
-1.094,-1.004,-0.748,-0.714,-1.094,-0.989,-0.568,-0.583,-0.684,-0.758,-0.673,-0.689,-0.844,-0.665,-0.644,4
-1.175,-1.097,-0.937,-0.837,-1.175,-1.122,-0.767,-0.776,-0.84,-0.89,-0.823,-0.826,-0.989,-0.837,-0.829,4
-1.22,-1.074,-0.947,-0.818,-1.22,-1.052,-0.677,-0.664,-0.919,-0.919,-0.863,-0.796,-1.005,-0.861,-0.83,4
-1.193,-1.107,-0.935,-0.804,-1.193,-1.014,-0.649,-0.638,-0.859,-0.799,-0.807,-0.715,-0.959,-0.757,-0.731,4
-1.224,-1.035,-0.947,-0.892,-1.224,-1.095,-0.817,-0.818,-0.887,-0.871,-0.842,-0.788,-1.005,-0.832,-0.817,4
-1.032,-0.96,-0.822,-0.793,-1.032,-1.066,-0.689,-0.694,-0.693,-0.78,-0.698,-0.775,-0.872,-0.741,-0.757,4
-1.35,-1.122,-0.968,-0.919,-1.35,-1.214,-0.929,-0.915,-1.006,-0.98,-0.942,-0.855,-1.093,-0.92,-0.879,4
-1.027,-0.988,-0.822,-0.829,-1.027,-0.999,-0.691,-0.708,-0.665,-0.77,-0.669,-0.77,-0.848,-0.716,-0.743,4
-1.298,-1.206,-1.047,-0.987,-1.298,-1.197,-0.858,-0.844,-1.002,-1.016,-0.971,-0.943,-1.126,-0.977,-0.969,4
-1.091,-0.973,-0.801,-0.768,-1.091,-0.995,-0.655,-0.674,-0.745,-0.775,-0.723,-0.745,-0.901,-0.768,-0.755,4
-1.304,-1.116,-0.928,-0.831,-1.304,-1.171,-0.832,-0.815,-1.003,-0.911,-0.931,-0.806,-1.065,-0.882,-0.836,4
-1.344,-1.165,-0.939,-0.86,-1.344,-1.166,-0.799,-0.794,-1.064,-1.092,-1.004,-0.97,-1.14,-1.019,-0.994,4
-1.116,-1.028,-0.86,-0.788,-1.116,-1.103,-0.732,-0.737,-0.793,-0.791,-0.782,-0.777,-0.953,-0.784,-0.781,4
-1.255,-1.116,-0.988,-0.915,-1.255,-1.143,-0.818,-0.81,-0.939,-0.888,-0.894,-0.835,-1.051,-0.878,-0.862,4
-1.327,-1.168,-1.029,-0.909,-1.327,-1.152,-0.853,-0.846,-1.002,-0.905,-0.958,-0.848,-1.116,-0.922,-0.895,4
-1.177,-1.06,-0.856,-0.792,-1.177,-1.062,-0.677,-0.676,-0.808,-0.818,-0.795,-0.799,-0.973,-0.802,-0.802,4
-0.832,-0.705,-0.446,-0.59,-0.832,-0.801,-0.507,-0.497,-0.582,-0.448,-0.58,-0.526,-0.762,-0.575,-0.544,9
-1.233,-0.888,-0.842,-0.877,-1.233,-1.027,-0.782,-0.774,-1.011,-0.933,-0.95,-0.83,-1.084,-0.948,-0.892,9
-0.838,-0.536,-0.351,-0.448,-0.838,-0.741,-0.474,-0.46,-0.61,-0.509,-0.563,-0.512,-0.725,-0.557,-0.544,9
-1.254,-0.752,-0.654,-0.673,-1.254,-1.026,-0.718,-0.654,-0.948,-0.795,-0.876,-0.735,-1.032,-0.835,-0.778,9
-1.099,-0.718,-0.46,-0.558,-1.099,-0.877,-0.506,-0.495,-0.803,-0.689,-0.733,-0.607,-0.898,-0.696,-0.64,9
-1.292,-0.859,-0.656,-0.789,-1.292,-1.058,-0.817,-0.806,-0.994,-0.874,-0.936,-0.796,-1.104,-0.919,-0.848,9
-1.036,-0.753,-0.49,-0.579,-1.036,-0.77,-0.49,-0.512,-0.745,-0.56,-0.66,-0.493,-0.813,-0.591,-0.518,9
-1.109,-0.647,-0.557,-0.582,-1.109,-0.791,-0.55,-0.565,-0.831,-0.606,-0.793,-0.608,-0.964,-0.731,-0.69,9
-0.935,-0.527,-0.333,-0.434,-0.935,-0.728,-0.469,-0.448,-0.628,-0.374,-0.54,-0.308,-0.703,-0.425,-0.338,9
-0.597,-0.532,-0.464,-0.551,-0.597,-0.636,-0.346,-0.33,-0.443,-0.379,-0.417,-0.379,-0.595,-0.486,-0.441,9
-1.113,-0.593,-0.376,-0.469,-1.113,-0.762,-0.382,-0.374,-0.73,-0.574,-0.632,-0.527,-0.809,-0.588,-0.527,9
-1.237,-0.703,-0.577,-0.658,-1.237,-0.933,-0.682,-0.669,-0.929,-0.731,-0.851,-0.672,-1.016,-0.789,-0.714,9
-1.354,-0.82,-0.795,-0.821,-1.354,-1.072,-0.854,-0.828,-1.023,-0.843,-0.93,-0.749,-1.082,-0.858,-0.799,9
-1.12,-0.658,-0.522,-0.606,-1.12,-0.887,-0.577,-0.573,-0.802,-0.606,-0.736,-0.563,-0.902,-0.677,-0.625,9
-1.145,-0.744,-0.512,-0.592,-1.145,-0.791,-0.476,-0.511,-0.781,-0.56,-0.7,-0.542,-0.863,-0.623,-0.564,9
-1.088,-0.684,-0.545,-0.629,-1.088,-0.887,-0.663,-0.672,-0.826,-0.661,-0.797,-0.655,-0.973,-0.765,-0.726,9
-0.611,-0.349,-0.078,-0.267,-0.611,-0.75,-0.335,-0.315,-0.383,-0.291,-0.384,-0.406,-0.6,-0.368,-0.366,9
-1.16,-0.72,-0.644,-0.71,-1.16,-0.908,-0.68,-0.671,-0.874,-0.679,-0.81,-0.626,-0.969,-0.751,-0.69,9
-0.877,-0.465,-0.336,-0.43,-0.877,-0.87,-0.554,-0.535,-0.586,-0.485,-0.562,-0.524,-0.768,-0.577,-0.55,9
-0.92,-0.56,-0.458,-0.54,-0.92,-0.795,-0.543,-0.516,-0.694,-0.511,-0.664,-0.54,-0.834,-0.649,-0.613,9
-0.974,-0.495,-0.476,-0.518,-0.974,-0.868,-0.532,-0.451,-0.695,-0.636,-0.636,-0.663,-0.798,-0.684,-0.667,9
-1.293,-0.807,-0.623,-0.771,-1.293,-1.06,-0.812,-0.813,-0.996,-0.865,-0.917,-0.76,-1.077,-0.884,-0.8,9
-0.914,-0.768,-0.552,-0.621,-0.914,-0.805,-0.497,-0.493,-0.676,-0.59,-0.627,-0.572,-0.799,-0.648,-0.592,9
-1.132,-0.618,-0.479,-0.518,-1.132,-0.868,-0.571,-0.521,-0.766,-0.562,-0.704,-0.546,-0.881,-0.628,-0.572,9
-0.694,-0.634,-0.511,-0.599,-0.694,-0.694,-0.431,-0.429,-0.527,-0.477,-0.51,-0.516,-0.682,-0.576,-0.541,9
