@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R1-3,6,12,16-18,22,25-26,28,30,32,34,40-41'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A6 numeric
@attribute A12 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A22 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A28 numeric
@attribute A30 numeric
@attribute A32 numeric
@attribute A34 numeric
@attribute A40 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-1.186,-0.675,-0.689,-0.335,-0.761,-0.674,-0.896,-0.703,-0.857,-0.661,-0.55,-0.726,-0.942,-0.707,-0.647,-0.564,2
-1.181,-0.754,-0.736,-0.413,-0.808,-0.658,-0.935,-0.726,-0.878,-0.668,-0.554,-0.725,-0.904,-0.741,-0.687,-0.658,2
-1.01,-0.674,-0.891,-0.513,-0.691,-0.634,-0.807,-0.659,-0.722,-0.515,-0.423,-0.578,-0.832,-0.634,-0.61,-0.774,2
-1.181,-0.903,-0.928,-0.642,-0.868,-0.758,-0.967,-0.814,-0.902,-0.735,-0.613,-0.792,-1.039,-0.847,-0.778,-0.83,2
-1.306,-0.712,-0.7,-0.268,-0.805,-0.651,-0.895,-0.653,-0.986,-0.697,-0.531,-0.789,-0.972,-0.775,-0.7,-0.577,2
-1.157,-0.803,-0.815,-0.52,-0.791,-0.674,-0.92,-0.737,-0.785,-0.597,-0.476,-0.66,-0.977,-0.77,-0.743,-0.609,2
-1.107,-0.589,-0.652,-0.31,-0.724,-0.57,-0.859,-0.645,-0.853,-0.686,-0.57,-0.729,-0.912,-0.659,-0.652,-0.574,2
-1.173,-0.795,-0.876,-0.498,-0.866,-0.781,-0.978,-0.831,-0.908,-0.763,-0.607,-0.831,-1.097,-0.787,-0.733,-0.707,2
-1.036,-0.552,-0.585,-0.19,-0.603,-0.548,-0.734,-0.528,-0.754,-0.611,-0.498,-0.664,-0.905,-0.626,-0.619,-0.587,2
-1.088,-0.633,-0.762,-0.393,-0.702,-0.544,-0.85,-0.588,-0.847,-0.706,-0.619,-0.742,-0.967,-0.711,-0.692,-0.672,2
-1.016,-0.587,-0.711,-0.278,-0.687,-0.602,-0.849,-0.652,-0.661,-0.468,-0.322,-0.564,-0.883,-0.498,-0.516,-0.432,2
-1.325,-0.836,-0.703,-0.403,-0.94,-0.712,-1.071,-0.805,-0.976,-0.69,-0.563,-0.779,-0.976,-0.805,-0.739,-0.543,2
-1.171,-0.78,-0.84,-0.467,-0.825,-0.627,-0.924,-0.699,-0.803,-0.55,-0.398,-0.665,-0.896,-0.747,-0.698,-0.596,2
-1.078,-0.658,-0.742,-0.333,-0.764,-0.661,-0.925,-0.712,-0.861,-0.733,-0.639,-0.755,-0.968,-0.687,-0.675,-0.613,2
-0.993,-0.705,-0.91,-0.56,-0.691,-0.599,-0.785,-0.636,-0.713,-0.514,-0.421,-0.564,-0.785,-0.663,-0.637,-0.792,2
-1.32,-0.949,-0.892,-0.521,-0.92,-0.714,-0.982,-0.777,-0.973,-0.689,-0.524,-0.793,-0.991,-0.891,-0.812,-0.8,2
-1.309,-0.748,-0.561,-0.251,-0.862,-0.584,-0.982,-0.672,-0.94,-0.635,-0.517,-0.732,-0.921,-0.766,-0.707,-0.487,2
-0.921,-0.488,-0.613,-0.282,-0.606,-0.627,-0.787,-0.638,-0.701,-0.614,-0.485,-0.627,-0.893,-0.51,-0.51,-0.447,2
-1.329,-0.906,-0.812,-0.409,-0.886,-0.616,-0.957,-0.677,-0.995,-0.7,-0.589,-0.796,-0.996,-0.896,-0.828,-0.764,2
-0.942,-0.496,-0.66,-0.262,-0.605,-0.494,-0.73,-0.53,-0.668,-0.539,-0.478,-0.573,-0.846,-0.517,-0.523,-0.54,2
-1.199,-0.86,-0.904,-0.52,-0.905,-0.741,-0.998,-0.82,-0.961,-0.794,-0.675,-0.837,-1.016,-0.839,-0.786,-0.77,2
-1.321,-0.831,-0.706,-0.333,-0.922,-0.66,-1.05,-0.768,-1.009,-0.753,-0.638,-0.83,-1.015,-0.838,-0.779,-0.651,2
-1.3,-0.854,-0.965,-0.448,-0.919,-0.821,-1.055,-0.846,-1.051,-0.877,-0.789,-0.917,-1.089,-0.858,-0.792,-0.79,2
-1.115,-0.786,-0.936,-0.557,-0.792,-0.687,-0.896,-0.731,-0.864,-0.679,-0.581,-0.732,-0.93,-0.758,-0.708,-0.851,2
-1.119,-0.723,-0.732,-0.296,-0.748,-0.571,-0.887,-0.647,-0.844,-0.664,-0.541,-0.735,-0.919,-0.694,-0.664,-0.654,2
-1.241,-0.796,-0.752,-0.43,-0.87,-0.697,-0.986,-0.788,-0.956,-0.756,-0.615,-0.838,-1.035,-0.821,-0.756,-0.75,2
-0.978,-0.514,-0.611,-0.186,-0.605,-0.495,-0.721,-0.491,-0.659,-0.505,-0.385,-0.569,-0.866,-0.522,-0.54,-0.477,2
-1.211,-0.734,-0.782,-0.367,-0.81,-0.637,-0.932,-0.689,-0.873,-0.669,-0.543,-0.742,-1.007,-0.7,-0.685,-0.555,2
-0.543,-0.378,-0.61,-0.408,-0.433,-0.713,-0.731,-0.693,-0.397,-0.478,-0.478,-0.518,-0.847,-0.344,-0.399,-0.628,2
-1.238,-0.91,-0.921,-0.595,-0.892,-0.727,-1.011,-0.785,-0.955,-0.746,-0.672,-0.815,-1.038,-0.874,-0.811,-0.828,2
-1.101,-0.621,-0.775,-0.33,-0.745,-0.643,-0.894,-0.703,-0.72,-0.496,-0.344,-0.583,-0.851,-0.541,-0.52,-0.393,2
-1.355,-0.817,-0.771,-0.351,-0.877,-0.657,-0.984,-0.695,-1.051,-0.769,-0.649,-0.852,-1.047,-0.888,-0.813,-0.635,2
-1.248,-0.532,-0.504,-0.056,-0.601,-0.474,-0.755,-0.411,-0.913,-0.631,-0.523,-0.715,-0.896,-0.783,-0.722,-0.625,3
-1.268,-0.762,-0.653,-0.281,-0.881,-0.68,-1.009,-0.748,-1.023,-0.799,-0.708,-0.854,-0.959,-0.814,-0.758,-0.656,3
-1.141,-0.36,-0.509,0.029,-0.437,-0.43,-0.602,-0.32,-0.799,-0.529,-0.407,-0.608,-0.8,-0.691,-0.653,-0.587,3
-1.162,-0.52,-0.544,-0.152,-0.695,-0.509,-0.875,-0.553,-0.919,-0.702,-0.622,-0.762,-0.914,-0.67,-0.643,-0.513,3
-1.324,-0.76,-0.688,-0.274,-0.872,-0.616,-0.981,-0.689,-1.142,-0.925,-0.842,-0.978,-1.033,-0.952,-0.879,-0.82,3
-1.17,-0.393,-0.513,0.023,-0.458,-0.473,-0.61,-0.313,-0.752,-0.452,-0.341,-0.521,-0.719,-0.744,-0.681,-0.652,3
-1.199,-0.482,-0.472,-0.088,-0.558,-0.458,-0.719,-0.348,-0.872,-0.622,-0.524,-0.695,-0.856,-0.763,-0.71,-0.71,3
-1.201,-0.618,-0.561,-0.194,-0.685,-0.564,-0.846,-0.559,-0.936,-0.702,-0.604,-0.765,-0.863,-0.841,-0.789,-0.747,3
-1.366,-0.839,-0.717,-0.396,-0.932,-0.67,-1.066,-0.777,-1.154,-0.949,-0.881,-1.002,-1.084,-1.021,-0.947,-0.859,3
-1.382,-0.845,-0.728,-0.386,-0.984,-0.717,-1.126,-0.836,-1.201,-1.026,-0.952,-1.072,-1.129,-1.018,-0.95,-0.916,3
-1.235,-0.686,-0.72,-0.249,-0.713,-0.612,-0.872,-0.624,-0.949,-0.698,-0.626,-0.773,-0.919,-0.873,-0.786,-0.733,3
-1.153,-0.486,-0.515,-0.133,-0.576,-0.511,-0.761,-0.438,-0.873,-0.663,-0.566,-0.731,-0.864,-0.745,-0.719,-0.669,3
-1.201,-0.583,-0.566,-0.194,-0.681,-0.505,-0.859,-0.531,-0.881,-0.621,-0.541,-0.689,-0.808,-0.814,-0.733,-0.601,3
-1.269,-0.677,-0.59,-0.284,-0.739,-0.639,-0.925,-0.644,-1.024,-0.813,-0.71,-0.868,-0.963,-0.941,-0.873,-0.807,3
-1.152,-0.466,-0.527,-0.043,-0.668,-0.44,-0.809,-0.483,-0.897,-0.683,-0.592,-0.737,-0.873,-0.627,-0.604,-0.456,3
-1.292,-0.762,-0.591,-0.326,-0.837,-0.593,-1.017,-0.698,-1.002,-0.769,-0.702,-0.849,-0.963,-0.956,-0.913,-0.825,3
-1.174,-0.566,-0.645,-0.182,-0.666,-0.576,-0.829,-0.568,-0.874,-0.645,-0.564,-0.722,-0.854,-0.707,-0.688,-0.591,3
-1.22,-0.647,-0.589,-0.158,-0.785,-0.598,-0.927,-0.658,-1.012,-0.844,-0.798,-0.889,-0.993,-0.775,-0.727,-0.682,3
-1.149,-0.451,-0.499,-0.059,-0.483,-0.478,-0.645,-0.356,-0.759,-0.533,-0.43,-0.602,-0.846,-0.716,-0.66,-0.659,3
-1.22,-0.524,-0.537,-0.044,-0.612,-0.461,-0.748,-0.385,-0.896,-0.648,-0.548,-0.729,-0.896,-0.762,-0.722,-0.691,3
-1.144,-0.535,-0.524,-0.159,-0.6,-0.531,-0.782,-0.493,-0.788,-0.52,-0.451,-0.589,-0.761,-0.759,-0.69,-0.65,3
-1.141,-0.529,-0.511,-0.066,-0.556,-0.474,-0.718,-0.411,-0.806,-0.56,-0.468,-0.638,-0.806,-0.776,-0.72,-0.645,3
-1.174,-0.49,-0.499,-0.12,-0.617,-0.527,-0.811,-0.476,-0.902,-0.697,-0.623,-0.761,-0.902,-0.743,-0.703,-0.608,3
-1.097,-0.407,-0.482,-0.117,-0.442,-0.576,-0.633,-0.378,-0.817,-0.601,-0.544,-0.656,-0.825,-0.744,-0.697,-0.67,3
-1.212,-0.687,-0.582,-0.321,-0.728,-0.529,-0.919,-0.574,-0.931,-0.703,-0.627,-0.772,-0.905,-0.877,-0.832,-0.751,3
-1.349,-0.778,-0.69,-0.318,-0.902,-0.666,-1.039,-0.749,-1.124,-0.92,-0.844,-0.989,-1.095,-0.956,-0.88,-0.816,3
-1.267,-0.533,-0.505,-0.138,-0.697,-0.524,-0.842,-0.522,-1.014,-0.761,-0.676,-0.823,-0.94,-0.813,-0.737,-0.652,3
-1.247,-0.7,-0.578,-0.248,-0.801,-0.605,-0.989,-0.666,-0.98,-0.78,-0.684,-0.857,-0.992,-0.905,-0.867,-0.731,3
-1.129,-0.557,-0.512,-0.124,-0.559,-0.486,-0.708,-0.402,-0.77,-0.51,-0.396,-0.577,-0.729,-0.746,-0.688,-0.626,3
-1.281,-0.684,-0.623,-0.171,-0.792,-0.557,-0.941,-0.626,-1.028,-0.776,-0.686,-0.836,-0.931,-0.855,-0.78,-0.638,3
-1.175,-0.55,-0.593,-0.155,-0.58,-0.557,-0.767,-0.459,-0.847,-0.606,-0.509,-0.655,-0.795,-0.749,-0.733,-0.74,3
-1.323,-0.808,-0.694,-0.284,-0.878,-0.649,-1.013,-0.724,-1.077,-0.828,-0.733,-0.906,-1.006,-0.978,-0.916,-0.846,3
-1.134,-0.54,-0.499,-0.137,-0.622,-0.467,-0.785,-0.477,-0.779,-0.553,-0.452,-0.632,-0.839,-0.738,-0.667,-0.653,3
-1.115,-0.579,-0.622,-0.134,-0.598,-0.514,-0.788,-0.475,-0.876,-0.687,-0.601,-0.73,-0.88,-0.744,-0.726,-0.754,3
-1.25,-0.546,-0.54,-0.189,-0.63,-0.527,-0.785,-0.463,-0.98,-0.751,-0.66,-0.812,-0.919,-0.847,-0.771,-0.764,3
-1.223,-0.532,-0.582,-0.1,-0.683,-0.526,-0.825,-0.511,-0.956,-0.743,-0.634,-0.81,-0.956,-0.714,-0.681,-0.562,3
-1.153,-0.566,-0.603,-0.142,-0.66,-0.521,-0.811,-0.52,-0.851,-0.642,-0.547,-0.707,-0.859,-0.711,-0.678,-0.686,3
-1.242,-0.683,-0.543,-0.195,-0.749,-0.533,-0.897,-0.583,-0.953,-0.682,-0.578,-0.77,-0.903,-0.854,-0.797,-0.659,3
-1.286,-0.603,-0.558,-0.179,-0.683,-0.531,-0.836,-0.495,-0.988,-0.758,-0.685,-0.839,-0.977,-0.827,-0.775,-0.683,3
-1.299,-0.833,-0.714,-0.327,-0.937,-0.658,-1.067,-0.79,-1.109,-0.932,-0.865,-0.975,-1.034,-0.971,-0.912,-0.855,3
-1.179,-0.594,-0.547,-0.144,-0.642,-0.535,-0.786,-0.477,-0.888,-0.655,-0.561,-0.716,-0.837,-0.795,-0.743,-0.689,3
-1.235,-0.753,-0.67,-0.343,-0.804,-0.622,-0.977,-0.69,-0.972,-0.703,-0.604,-0.774,-0.88,-0.883,-0.83,-0.814,3
-1.275,-0.779,-0.704,-0.313,-0.853,-0.654,-0.998,-0.723,-1.005,-0.787,-0.731,-0.862,-0.999,-0.857,-0.816,-0.774,3
-1.267,-0.634,-0.708,-0.242,-0.764,-0.591,-0.894,-0.601,-1.023,-0.795,-0.706,-0.861,-0.966,-0.788,-0.745,-0.717,3
-1.273,-0.697,-0.561,-0.211,-0.801,-0.54,-0.959,-0.625,-0.98,-0.715,-0.641,-0.794,-0.901,-0.919,-0.856,-0.738,3
-1.319,-0.762,-0.657,-0.234,-0.876,-0.602,-1.005,-0.706,-1.077,-0.879,-0.795,-0.949,-1.078,-0.92,-0.857,-0.785,3
-1.298,-0.763,-0.694,-0.287,-0.824,-0.585,-0.966,-0.663,-1.047,-0.829,-0.771,-0.9,-0.993,-0.939,-0.871,-0.836,3
-1.187,-0.544,-0.64,-0.205,-0.598,-0.641,-0.786,-0.566,-0.882,-0.616,-0.543,-0.689,-0.829,-0.804,-0.741,-0.74,3
-1.272,-0.669,-0.616,-0.18,-0.772,-0.555,-0.891,-0.609,-0.994,-0.743,-0.652,-0.811,-0.936,-0.83,-0.746,-0.611,3
-1.279,-0.825,-0.748,-0.41,-0.873,-0.67,-1.041,-0.749,-1.012,-0.814,-0.727,-0.889,-1.035,-0.959,-0.922,-0.927,3
-1.219,-0.936,-1.033,-0.67,-0.862,-0.842,-0.997,-0.854,-0.95,-0.884,-0.823,-0.881,-1.198,-0.924,-0.871,-1.005,4
-1.385,-1.12,-1.182,-0.881,-0.957,-0.875,-1.067,-0.888,-1.058,-0.905,-0.812,-0.931,-1.183,-1.11,-1.067,-1.143,4
-1.244,-1.013,-1.092,-0.854,-0.866,-0.837,-1.017,-0.842,-0.823,-0.693,-0.568,-0.733,-1.147,-0.837,-0.809,-0.924,4
-1.226,-0.963,-1.014,-0.692,-0.789,-0.754,-0.912,-0.76,-0.83,-0.657,-0.5,-0.731,-1.053,-0.888,-0.836,-0.939,4
-1.218,-0.932,-1.059,-0.793,-0.778,-0.779,-0.905,-0.734,-0.817,-0.63,-0.467,-0.659,-1.004,-0.888,-0.817,-0.885,4
-1.237,-0.953,-1.032,-0.704,-0.902,-0.871,-1.042,-0.892,-0.93,-0.82,-0.753,-0.847,-1.145,-0.884,-0.849,-0.939,4
-1.278,-1.082,-1.14,-0.957,-0.987,-0.994,-1.114,-1.005,-0.96,-0.873,-0.794,-0.883,-1.201,-0.953,-0.915,-1.12,4
-1.173,-0.918,-1.031,-0.729,-0.75,-0.82,-0.926,-0.775,-0.791,-0.73,-0.656,-0.777,-1.188,-0.849,-0.835,-1.039,4
-1.33,-1.101,-1.127,-0.884,-0.926,-0.845,-1.026,-0.858,-0.95,-0.777,-0.655,-0.812,-1.155,-1.025,-0.962,-1.05,4
-1.143,-0.887,-1.021,-0.73,-0.78,-0.855,-0.948,-0.827,-0.814,-0.716,-0.659,-0.735,-1.088,-0.827,-0.802,-0.991,4
-1.022,-0.799,-0.992,-0.648,-0.752,-0.812,-0.89,-0.797,-0.719,-0.664,-0.6,-0.649,-1.002,-0.655,-0.648,-0.918,4
-1.29,-1.017,-1.134,-0.796,-0.842,-0.759,-0.965,-0.779,-0.894,-0.714,-0.582,-0.775,-1.099,-0.951,-0.897,-0.992,4
-1.313,-1.09,-1.158,-0.882,-0.902,-0.862,-1.029,-0.877,-0.975,-0.816,-0.713,-0.868,-1.159,-1.052,-1.006,-1.119,4
-1.157,-0.906,-1.016,-0.756,-0.843,-0.888,-0.997,-0.875,-0.805,-0.727,-0.648,-0.737,-1.086,-0.782,-0.744,-0.899,4
-1.311,-1.032,-1.11,-0.79,-0.879,-0.83,-1.023,-0.839,-0.895,-0.725,-0.581,-0.781,-1.112,-0.935,-0.879,-0.972,4
-1.226,-0.957,-1.067,-0.785,-0.82,-0.894,-0.995,-0.847,-0.949,-0.854,-0.792,-0.877,-1.186,-0.984,-0.952,-1.089,4
-1.28,-0.966,-1.036,-0.695,-0.824,-0.812,-0.978,-0.798,-0.92,-0.768,-0.632,-0.807,-1.121,-0.976,-0.924,-1.059,4
-1.216,-0.889,-1.003,-0.584,-0.835,-0.797,-0.954,-0.786,-0.917,-0.782,-0.697,-0.791,-1.061,-0.872,-0.814,-0.832,4
-1.228,-0.967,-1.042,-0.747,-0.785,-0.773,-0.92,-0.761,-0.862,-0.696,-0.572,-0.742,-1.073,-0.923,-0.876,-1.012,4
-1.075,-0.838,-0.953,-0.664,-0.685,-0.763,-0.834,-0.698,-0.758,-0.68,-0.586,-0.691,-1.066,-0.812,-0.801,-1.025,4
-1.052,-0.806,-0.946,-0.698,-0.671,-0.735,-0.846,-0.719,-0.725,-0.669,-0.595,-0.689,-1.11,-0.78,-0.768,-0.992,4
-1.157,-0.95,-1.09,-0.837,-0.853,-0.908,-1.003,-0.897,-0.883,-0.828,-0.764,-0.834,-1.141,-0.897,-0.874,-1.108,4
-1.223,-0.926,-1.027,-0.703,-0.882,-0.863,-1.01,-0.868,-0.917,-0.797,-0.721,-0.817,-1.109,-0.881,-0.838,-0.897,4
-1.104,-0.858,-1.033,-0.703,-0.806,-0.86,-0.95,-0.839,-0.764,-0.686,-0.639,-0.696,-1.058,-0.709,-0.696,-0.943,4
-1.081,-0.82,-1.047,-0.668,-0.742,-0.799,-0.894,-0.778,-0.755,-0.668,-0.581,-0.676,-1.026,-0.724,-0.715,-0.899,4
-1.131,-0.886,-1.015,-0.729,-0.812,-0.858,-0.94,-0.871,-0.808,-0.711,-0.623,-0.72,-1.083,-0.79,-0.758,-0.801,4
-1.101,-0.836,-1.018,-0.712,-0.714,-0.728,-0.873,-0.717,-0.749,-0.628,-0.525,-0.639,-1.02,-0.766,-0.74,-0.919,4
-1.242,-0.972,-1.038,-0.719,-0.865,-0.824,-0.996,-0.821,-0.92,-0.805,-0.727,-0.816,-1.111,-0.912,-0.878,-0.992,4
-1.268,-1.033,-1.08,-0.859,-0.88,-0.863,-1.037,-0.86,-0.898,-0.769,-0.662,-0.808,-1.178,-0.951,-0.925,-1.094,4
-1.193,-0.994,-1.067,-0.878,-0.889,-0.907,-1.023,-0.911,-0.868,-0.775,-0.676,-0.775,-1.126,-0.87,-0.83,-1,4
-1.189,-0.961,-1.091,-0.837,-0.772,-0.818,-0.95,-0.794,-0.813,-0.656,-0.586,-0.687,-1.022,-0.891,-0.866,-1.01,4
-1.273,-1.001,-1.071,-0.711,-0.874,-0.767,-0.958,-0.777,-0.924,-0.796,-0.651,-0.84,-1.172,-0.974,-0.923,-1.134,4
-1.228,-0.967,-1.03,-0.735,-0.877,-0.885,-1.015,-0.878,-0.877,-0.759,-0.665,-0.78,-1.124,-0.888,-0.85,-0.962,4
-1.358,-1.122,-1.189,-0.927,-0.973,-0.878,-1.083,-0.916,-1.046,-0.888,-0.803,-0.914,-1.17,-1.086,-1.037,-1.119,4
-1.375,-1.154,-1.206,-0.978,-0.966,-0.941,-1.1,-0.943,-1.018,-0.845,-0.73,-0.896,-1.183,-1.091,-1.044,-1.149,4
-1.262,-1.022,-1.116,-0.879,-0.849,-0.87,-1.007,-0.856,-0.901,-0.774,-0.627,-0.809,-1.186,-0.97,-0.922,-1.078,4
-1.177,-0.955,-1.033,-0.81,-0.868,-0.872,-1.001,-0.872,-0.872,-0.779,-0.711,-0.785,-1.132,-0.864,-0.815,-0.977,4
-1.322,-1.053,-1.087,-0.774,-0.858,-0.843,-0.959,-0.822,-0.911,-0.732,-0.547,-0.781,-1.143,-0.977,-0.91,-0.97,4
-1.122,-0.891,-1.007,-0.728,-0.81,-0.868,-0.954,-0.857,-0.791,-0.709,-0.645,-0.716,-1.058,-0.759,-0.73,-0.886,4
-1.36,-1.117,-1.188,-0.901,-0.963,-0.847,-1.07,-0.884,-1.03,-0.833,-0.702,-0.885,-1.164,-1.096,-1.032,-1.168,4
-1.172,-0.939,-1.089,-0.774,-0.785,-0.772,-0.931,-0.764,-0.827,-0.696,-0.597,-0.725,-1.045,-0.878,-0.849,-1.041,4
-1.165,-0.875,-1.011,-0.68,-0.762,-0.809,-0.92,-0.773,-0.795,-0.678,-0.602,-0.712,-1.042,-0.802,-0.769,-0.89,4
-1.418,-1.132,-1.161,-0.831,-1,-0.81,-1.087,-0.869,-1.047,-0.805,-0.661,-0.879,-1.171,-1.076,-0.995,-1.073,4
-1.336,-1.128,-1.171,-0.951,-0.999,-0.88,-1.096,-0.933,-1.02,-0.857,-0.768,-0.878,-1.12,-1.073,-1.023,-1.113,4
-1.192,-0.946,-1.07,-0.743,-0.838,-0.889,-1.001,-0.894,-0.886,-0.81,-0.733,-0.821,-1.136,-0.894,-0.864,-0.996,4
-1.335,-1.081,-1.139,-0.837,-0.987,-0.882,-1.071,-0.928,-1.039,-0.892,-0.813,-0.918,-1.178,-1.034,-0.986,-1.08,4
-1.182,-0.904,-1.008,-0.666,-0.746,-0.74,-0.903,-0.717,-0.787,-0.64,-0.509,-0.691,-1.071,-0.837,-0.804,-0.939,4
-1.272,-1.015,-1.068,-0.801,-0.923,-0.863,-1.047,-0.881,-0.955,-0.836,-0.757,-0.856,-1.173,-0.975,-0.915,-1.024,4
-1.192,-0.939,-1.029,-0.718,-0.776,-0.788,-0.924,-0.762,-0.817,-0.671,-0.576,-0.727,-1.106,-0.855,-0.823,-0.915,4
-1.213,-0.954,-1.054,-0.726,-0.829,-0.827,-0.971,-0.832,-0.81,-0.659,-0.532,-0.689,-1.068,-0.825,-0.797,-0.874,4
-0.727,-0.548,-0.705,-0.275,-0.526,-0.542,-0.703,-0.592,-0.538,-0.413,-0.295,-0.503,-0.688,-0.543,-0.541,-0.575,9
-1.063,-0.707,-0.627,-0.286,-0.642,-0.474,-0.772,-0.511,-0.713,-0.47,-0.354,-0.546,-0.756,-0.772,-0.737,-0.79,9
-1.064,-0.679,-0.603,-0.105,-0.684,-0.379,-0.738,-0.458,-0.77,-0.522,-0.37,-0.606,-0.745,-0.751,-0.689,-0.731,9
-0.931,-0.777,-0.884,-0.527,-0.766,-0.654,-0.904,-0.705,-0.767,-0.656,-0.542,-0.677,-0.756,-0.741,-0.728,-0.831,9
-1.132,-0.752,-0.68,-0.224,-0.734,-0.456,-0.814,-0.516,-0.822,-0.528,-0.367,-0.619,-0.786,-0.779,-0.696,-0.676,9
-0.926,-0.616,-0.719,-0.229,-0.598,-0.423,-0.733,-0.517,-0.665,-0.549,-0.45,-0.598,-0.793,-0.652,-0.643,-0.759,9
-0.922,-0.651,-0.743,-0.315,-0.658,-0.612,-0.796,-0.651,-0.679,-0.52,-0.411,-0.6,-0.786,-0.676,-0.64,-0.696,9
-1.128,-0.871,-0.772,-0.453,-0.834,-0.648,-0.939,-0.716,-0.879,-0.636,-0.519,-0.696,-0.781,-0.871,-0.794,-0.765,9
-0.966,-0.707,-0.642,-0.366,-0.667,-0.441,-0.841,-0.57,-0.739,-0.555,-0.439,-0.637,-0.803,-0.771,-0.737,-0.748,9
-1.057,-0.734,-0.744,-0.398,-0.682,-0.547,-0.84,-0.57,-0.777,-0.527,-0.437,-0.63,-0.836,-0.765,-0.702,-0.618,9
-1.098,-0.704,-0.587,-0.218,-0.725,-0.514,-0.831,-0.568,-0.826,-0.556,-0.409,-0.66,-0.784,-0.794,-0.739,-0.777,9
-0.936,-0.685,-0.67,-0.326,-0.627,-0.514,-0.795,-0.518,-0.651,-0.413,-0.315,-0.534,-0.803,-0.699,-0.654,-0.707,9
-0.822,-0.602,-0.723,-0.318,-0.565,-0.521,-0.735,-0.58,-0.58,-0.408,-0.298,-0.536,-0.724,-0.595,-0.592,-0.732,9
-1.018,-0.702,-0.686,-0.294,-0.648,-0.517,-0.793,-0.542,-0.714,-0.49,-0.381,-0.569,-0.72,-0.697,-0.667,-0.707,9
