@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R6,10,12,14,16,18,20,22-24,27,29,32-34,38,41'

@attribute A6 numeric
@attribute A10 numeric
@attribute A12 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A18 numeric
@attribute A20 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A27 numeric
@attribute A29 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A38 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.345,-0.693,-0.827,-0.773,-0.648,-0.71,-0.759,-0.863,-0.947,-0.734,-0.879,-0.672,-0.715,-0.495,-0.676,-0.563,2
-0.204,-0.511,-0.385,-0.355,-0.452,-0.461,-0.634,-0.398,-0.63,-0.338,-0.445,-0.458,-0.303,-0.396,-0.33,-0.446,2
-0.427,-0.837,-0.841,-0.776,-0.704,-0.765,-0.84,-0.882,-1.005,-0.718,-0.867,-0.644,-0.741,-0.571,-0.694,-0.59,2
-0.356,-0.824,-0.693,-0.663,-0.643,-0.636,-0.763,-0.75,-0.908,-0.627,-0.758,-0.603,-0.613,-0.451,-0.614,-0.553,2
-0.513,-0.92,-0.874,-0.792,-0.651,-0.712,-0.743,-0.917,-0.961,-0.755,-0.931,-0.631,-0.856,-0.725,-0.801,-0.731,2
-0.199,-0.662,-0.528,-0.538,-0.486,-0.405,-0.396,-0.657,-0.839,-0.499,-0.649,-0.458,-0.551,-0.388,-0.561,-0.492,2
-0.34,-0.789,-0.754,-0.699,-0.631,-0.686,-0.776,-0.835,-0.937,-0.714,-0.829,-0.638,-0.691,-0.485,-0.654,-0.56,2
-0.559,-0.967,-0.954,-0.887,-0.711,-0.811,-0.839,-0.94,-0.965,-0.796,-0.973,-0.667,-0.868,-0.704,-0.802,-0.715,2
-0.464,-0.846,-0.794,-0.734,-0.688,-0.721,-0.844,-0.869,-1.047,-0.725,-0.845,-0.71,-0.738,-0.679,-0.715,-0.686,2
-0.249,-0.748,-0.701,-0.664,-0.583,-0.619,-0.622,-0.701,-0.852,-0.533,-0.692,-0.479,-0.51,-0.299,-0.508,-0.364,2
-0.24,-0.758,-0.689,-0.65,-0.572,-0.554,-0.577,-0.767,-0.886,-0.633,-0.802,-0.562,-0.619,-0.451,-0.608,-0.494,2
-0.245,-0.663,-0.75,-0.685,-0.467,-0.531,-0.507,-0.93,-0.917,-0.759,-0.903,-0.615,-0.805,-0.525,-0.75,-0.61,2
-0.277,-0.853,-0.792,-0.73,-0.628,-0.698,-0.805,-0.813,-0.882,-0.682,-0.837,-0.604,-0.642,-0.423,-0.599,-0.476,2
-0.442,-0.941,-0.865,-0.83,-0.765,-0.821,-0.97,-0.912,-1.118,-0.807,-0.934,-0.772,-0.711,-0.583,-0.698,-0.605,2
-0.62,-1.005,-0.885,-0.825,-0.666,-0.749,-0.8,-0.899,-0.95,-0.755,-0.92,-0.651,-0.892,-0.7,-0.849,-0.758,2
-0.365,-0.722,-0.638,-0.599,-0.455,-0.527,-0.592,-0.653,-0.821,-0.48,-0.612,-0.468,-0.547,-0.346,-0.525,-0.456,2
-0.598,-1,-0.924,-0.869,-0.766,-0.848,-0.949,-0.966,-1.094,-0.822,-0.939,-0.749,-0.85,-0.79,-0.788,-0.747,2
-0.39,-0.654,-0.714,-0.694,-0.634,-0.671,-0.791,-0.775,-0.868,-0.661,-0.752,-0.62,-0.621,-0.424,-0.588,-0.511,2
-0.225,-0.707,-0.673,-0.648,-0.471,-0.536,-0.526,-0.841,-0.958,-0.69,-0.807,-0.651,-0.678,-0.496,-0.628,-0.538,2
-0.521,-0.889,-0.858,-0.805,-0.727,-0.785,-0.91,-0.906,-1.034,-0.743,-0.872,-0.678,-0.793,-0.734,-0.727,-0.666,2
-0.36,-0.848,-0.665,-0.654,-0.721,-0.697,-0.838,-0.751,-0.913,-0.647,-0.746,-0.628,-0.623,-0.499,-0.6,-0.569,2
-0.411,-0.96,-0.731,-0.711,-0.695,-0.713,-0.872,-0.855,-1.038,-0.748,-0.843,-0.721,-0.676,-0.687,-0.666,-0.666,2
-0.537,-0.93,-0.947,-0.887,-0.79,-0.876,-0.964,-0.956,-1.049,-0.82,-0.936,-0.74,-0.802,-0.675,-0.742,-0.654,2
-0.494,-0.836,-0.79,-0.754,-0.68,-0.739,-0.867,-0.819,-0.924,-0.709,-0.784,-0.623,-0.669,-0.568,-0.625,-0.561,2
-0.415,-0.865,-0.749,-0.73,-0.75,-0.752,-0.948,-0.781,-0.899,-0.678,-0.822,-0.658,-0.677,-0.477,-0.672,-0.575,2
-0.335,-0.684,-0.669,-0.671,-0.64,-0.697,-0.834,-0.737,-0.953,-0.619,-0.71,-0.609,-0.559,-0.352,-0.56,-0.523,2
-0.218,-0.527,-0.439,-0.396,-0.459,-0.473,-0.63,-0.453,-0.681,-0.391,-0.5,-0.489,-0.359,-0.441,-0.374,-0.467,2
-0.223,-0.497,-0.676,-0.628,-0.425,-0.507,-0.493,-0.826,-0.933,-0.7,-0.772,-0.678,-0.6,-0.38,-0.602,-0.516,2
-0.328,-0.789,-0.704,-0.661,-0.571,-0.626,-0.75,-0.725,-0.862,-0.577,-0.718,-0.525,-0.642,-0.418,-0.619,-0.506,2
-0.193,-0.618,-0.634,-0.628,-0.402,-0.489,-0.422,-0.835,-0.915,-0.701,-0.83,-0.657,-0.705,-0.431,-0.703,-0.6,2
-0.431,-0.84,-0.803,-0.766,-0.669,-0.745,-0.845,-0.867,-1.019,-0.75,-0.851,-0.705,-0.729,-0.631,-0.685,-0.648,2
-0.606,-0.902,-0.74,-0.758,-0.74,-0.798,-0.926,-0.767,-0.894,-0.692,-0.807,-0.707,-0.693,-0.566,-0.656,-0.612,2
-0.582,-0.874,-0.737,-0.708,-0.65,-0.716,-0.852,-0.743,-0.867,-0.598,-0.726,-0.536,-0.676,-0.589,-0.643,-0.616,2
-0.528,-0.867,-0.846,-0.788,-0.617,-0.719,-0.759,-0.911,-0.988,-0.787,-0.895,-0.701,-0.825,-0.626,-0.763,-0.69,2
-0.154,-0.659,-0.707,-0.655,-0.545,-0.562,-0.652,-0.913,-0.891,-0.803,-0.89,-0.677,-0.713,-0.436,-0.658,-0.523,3
-0.163,-0.674,-0.63,-0.618,-0.481,-0.471,-0.467,-0.831,-0.768,-0.709,-0.827,-0.555,-0.801,-0.646,-0.738,-0.681,3
-0.168,-0.631,-0.773,-0.706,-0.501,-0.587,-0.629,-0.979,-0.946,-0.888,-0.973,-0.77,-0.808,-0.657,-0.748,-0.694,3
-0.044,-0.7,-0.525,-0.535,-0.482,-0.338,-0.328,-0.899,-0.884,-0.778,-0.909,-0.662,-0.74,-0.631,-0.7,-0.615,3
-0.006,-0.753,-0.496,-0.507,-0.544,-0.399,-0.476,-0.823,-0.772,-0.696,-0.835,-0.576,-0.716,-0.617,-0.647,-0.557,3
-0.241,-0.719,-0.657,-0.638,-0.529,-0.525,-0.593,-0.878,-0.849,-0.777,-0.894,-0.696,-0.783,-0.721,-0.718,-0.686,3
-0.083,-0.654,-0.697,-0.654,-0.505,-0.566,-0.594,-0.915,-0.913,-0.821,-0.921,-0.738,-0.771,-0.53,-0.708,-0.598,3
-0.219,-0.756,-0.795,-0.738,-0.594,-0.648,-0.678,-1.027,-0.994,-0.921,-1.021,-0.811,-0.838,-0.661,-0.766,-0.646,3
-0.057,-0.739,-0.434,-0.424,-0.397,-0.291,-0.326,-0.679,-0.639,-0.523,-0.637,-0.364,-0.663,-0.604,-0.602,-0.576,3
-0.127,-0.679,-0.722,-0.694,-0.522,-0.582,-0.614,-0.952,-0.962,-0.859,-0.952,-0.782,-0.797,-0.637,-0.747,-0.68,3
-0.248,-0.908,-0.672,-0.659,-0.632,-0.609,-0.686,-0.933,-0.876,-0.834,-0.95,-0.735,-0.858,-0.778,-0.798,-0.767,3
-0.119,-0.76,-0.722,-0.663,-0.56,-0.568,-0.663,-1.044,-0.965,-0.957,-1.059,-0.837,-0.86,-0.675,-0.774,-0.67,3
-0.185,-0.649,-0.674,-0.647,-0.563,-0.551,-0.611,-0.888,-0.905,-0.782,-0.885,-0.692,-0.724,-0.531,-0.668,-0.607,3
-0.139,-0.725,-0.559,-0.576,-0.6,-0.457,-0.512,-0.923,-0.898,-0.812,-0.914,-0.721,-0.804,-0.636,-0.76,-0.673,3
-0.208,-0.851,-0.637,-0.606,-0.582,-0.558,-0.641,-0.886,-0.814,-0.784,-0.913,-0.673,-0.827,-0.726,-0.757,-0.711,3
-0.169,-0.721,-0.67,-0.649,-0.531,-0.521,-0.587,-0.905,-0.867,-0.792,-0.896,-0.696,-0.807,-0.671,-0.751,-0.694,3
-0.144,-0.798,-0.6,-0.612,-0.588,-0.452,-0.509,-0.994,-0.984,-0.894,-1.002,-0.795,-0.878,-0.723,-0.816,-0.73,3
-0.112,-0.737,-0.636,-0.635,-0.523,-0.438,-0.446,-0.985,-0.944,-0.863,-0.986,-0.746,-0.836,-0.758,-0.768,-0.698,3
-0.19,-0.73,-0.692,-0.668,-0.571,-0.556,-0.639,-0.939,-0.902,-0.846,-0.942,-0.744,-0.815,-0.671,-0.754,-0.686,3
-0.148,-0.699,-0.624,-0.597,-0.473,-0.48,-0.519,-0.811,-0.826,-0.685,-0.831,-0.584,-0.767,-0.703,-0.686,-0.648,3
-0.173,-0.759,-0.619,-0.604,-0.521,-0.481,-0.524,-0.871,-0.858,-0.748,-0.877,-0.644,-0.812,-0.716,-0.765,-0.714,3
-0.181,-0.789,-0.716,-0.666,-0.57,-0.588,-0.654,-0.935,-0.929,-0.841,-0.948,-0.737,-0.808,-0.662,-0.759,-0.685,3
-0.105,-0.658,-0.553,-0.538,-0.425,-0.42,-0.486,-0.776,-0.777,-0.671,-0.784,-0.587,-0.668,-0.602,-0.612,-0.575,3
-0.203,-0.732,-0.62,-0.616,-0.491,-0.457,-0.515,-0.893,-0.921,-0.763,-0.857,-0.682,-0.848,-0.695,-0.804,-0.766,3
-0.097,-0.785,-0.689,-0.649,-0.574,-0.576,-0.663,-0.948,-0.85,-0.823,-0.931,-0.691,-0.793,-0.669,-0.73,-0.655,3
-0.239,-0.815,-0.755,-0.7,-0.63,-0.622,-0.707,-0.954,-0.94,-0.846,-0.955,-0.736,-0.838,-0.671,-0.775,-0.703,3
-0.337,-0.928,-0.809,-0.782,-0.617,-0.664,-0.726,-1.028,-0.974,-0.939,-1.05,-0.84,-0.993,-0.865,-0.926,-0.871,3
-0.176,-0.695,-0.63,-0.627,-0.57,-0.525,-0.629,-0.898,-0.838,-0.804,-0.895,-0.678,-0.701,-0.549,-0.665,-0.572,3
-0.072,-0.642,-0.462,-0.498,-0.487,-0.339,-0.327,-0.722,-0.732,-0.58,-0.73,-0.464,-0.722,-0.676,-0.682,-0.625,3
-0.168,-0.623,-0.688,-0.66,-0.552,-0.552,-0.59,-0.873,-0.877,-0.744,-0.863,-0.633,-0.714,-0.532,-0.662,-0.541,3
-0.26,-0.781,-0.719,-0.708,-0.624,-0.625,-0.697,-1.001,-0.951,-0.891,-0.993,-0.777,-0.927,-0.723,-0.849,-0.751,3
-0.256,-0.942,-0.661,-0.646,-0.665,-0.624,-0.71,-0.942,-0.851,-0.832,-0.945,-0.683,-0.857,-0.778,-0.782,-0.743,3
-0.32,-0.885,-0.798,-0.75,-0.604,-0.651,-0.687,-0.926,-0.841,-0.788,-0.935,-0.655,-0.856,-0.695,-0.802,-0.727,3
-0.14,-0.712,-0.665,-0.637,-0.585,-0.57,-0.679,-0.931,-0.873,-0.839,-0.928,-0.719,-0.759,-0.564,-0.714,-0.625,3
-0.198,-0.816,-0.765,-0.708,-0.602,-0.634,-0.712,-0.992,-1.011,-0.891,-0.982,-0.812,-0.833,-0.736,-0.759,-0.701,3
-0.246,-0.853,-0.683,-0.691,-0.647,-0.601,-0.674,-0.922,-0.843,-0.811,-0.946,-0.69,-0.853,-0.691,-0.815,-0.737,3
-0.322,-0.852,-0.807,-0.775,-0.646,-0.669,-0.753,-1.011,-0.936,-0.909,-1.026,-0.8,-0.947,-0.759,-0.895,-0.803,3
-0.402,-0.84,-0.936,-0.883,-0.686,-0.779,-0.834,-1.162,-1.122,-1.073,-1.153,-0.966,-1.035,-0.841,-0.953,-0.868,3
-0.203,-0.759,-0.776,-0.739,-0.517,-0.58,-0.582,-0.991,-0.933,-0.881,-0.988,-0.746,-0.903,-0.759,-0.84,-0.75,3
-0.263,-0.769,-0.669,-0.665,-0.449,-0.495,-0.523,-0.88,-0.863,-0.777,-0.885,-0.685,-0.817,-0.617,-0.785,-0.709,3
-0.014,-0.725,-0.466,-0.489,-0.468,-0.311,-0.342,-0.811,-0.781,-0.688,-0.816,-0.582,-0.706,-0.686,-0.668,-0.617,3
-0.07,-0.648,-0.611,-0.603,-0.526,-0.514,-0.548,-0.809,-0.801,-0.692,-0.824,-0.605,-0.763,-0.573,-0.676,-0.579,3
-0.247,-0.779,-0.841,-0.782,-0.588,-0.669,-0.728,-1.113,-1.034,-1.031,-1.092,-0.904,-0.93,-0.753,-0.865,-0.786,3
-0.389,-0.847,-0.824,-0.809,-0.643,-0.702,-0.716,-0.96,-0.904,-0.841,-0.973,-0.724,-0.927,-0.727,-0.868,-0.799,3
-0.144,-0.694,-0.77,-0.697,-0.558,-0.617,-0.649,-0.987,-0.943,-0.877,-0.975,-0.745,-0.798,-0.592,-0.728,-0.609,3
-0.339,-0.896,-0.917,-0.852,-0.699,-0.768,-0.846,-1.169,-1.098,-1.083,-1.143,-0.969,-0.969,-0.829,-0.902,-0.841,3
-0.212,-0.762,-0.773,-0.734,-0.621,-0.653,-0.734,-1.032,-0.978,-0.932,-1.024,-0.822,-0.869,-0.664,-0.803,-0.7,3
-0.24,-0.799,-0.769,-0.737,-0.598,-0.643,-0.72,-1.037,-1.044,-0.95,-1.027,-0.872,-0.856,-0.674,-0.803,-0.727,3
-0.157,-0.755,-0.823,-0.751,-0.572,-0.643,-0.683,-1.042,-0.975,-0.93,-1.032,-0.802,-0.85,-0.611,-0.779,-0.647,3
-0.231,-0.739,-0.904,-0.838,-0.623,-0.725,-0.765,-1.109,-1.045,-1.039,-1.128,-0.948,-0.926,-0.752,-0.864,-0.811,3
-0.855,-1.163,-0.833,-0.792,-0.863,-0.823,-1.012,-0.891,-1.15,-0.743,-0.871,-0.71,-0.967,-0.923,-0.909,-0.889,4
-0.848,-1.198,-0.971,-0.92,-0.92,-0.933,-1.082,-1.054,-1.215,-0.952,-1.075,-0.911,-1.088,-0.993,-1.041,-1.004,4
-0.885,-1.146,-0.936,-0.9,-0.899,-0.913,-1.095,-0.946,-1.178,-0.827,-0.95,-0.816,-0.963,-0.955,-0.921,-0.923,4
-0.574,-0.944,-0.732,-0.71,-0.661,-0.68,-0.825,-0.763,-1.038,-0.672,-0.763,-0.679,-0.693,-0.777,-0.701,-0.738,4
-0.845,-1.124,-0.885,-0.865,-0.974,-0.939,-1.16,-0.926,-1.168,-0.824,-0.935,-0.819,-0.948,-0.917,-0.913,-0.901,4
-0.683,-0.997,-0.79,-0.771,-0.796,-0.795,-0.995,-0.758,-1.043,-0.652,-0.764,-0.689,-0.709,-0.843,-0.697,-0.757,4
-0.701,-1.023,-0.863,-0.835,-0.822,-0.838,-0.98,-0.881,-1.103,-0.775,-0.884,-0.758,-0.874,-0.804,-0.822,-0.793,4
-0.742,-1.055,-0.869,-0.811,-0.789,-0.817,-0.971,-0.915,-1.092,-0.824,-0.923,-0.812,-0.894,-0.887,-0.863,-0.862,4
-0.783,-1.181,-0.855,-0.827,-0.901,-0.87,-1.075,-0.915,-1.109,-0.809,-0.918,-0.775,-0.92,-0.813,-0.868,-0.82,4
-0.695,-0.991,-0.809,-0.789,-0.771,-0.79,-0.96,-0.789,-1.045,-0.685,-0.79,-0.687,-0.741,-0.825,-0.726,-0.764,4
-0.516,-0.905,-0.772,-0.731,-0.719,-0.717,-0.879,-0.849,-1.087,-0.741,-0.83,-0.742,-0.83,-0.778,-0.777,-0.751,4
-0.771,-1.068,-0.768,-0.747,-0.843,-0.799,-0.995,-0.788,-1.032,-0.674,-0.788,-0.628,-0.826,-0.775,-0.776,-0.718,4
-0.734,-1.133,-0.813,-0.79,-0.869,-0.836,-1.043,-0.858,-1.07,-0.756,-0.864,-0.725,-0.868,-0.755,-0.826,-0.781,4
-0.846,-1.188,-0.925,-0.885,-0.888,-0.88,-1.034,-0.94,-1.19,-0.804,-0.946,-0.749,-1.005,-0.996,-0.944,-0.935,4
-0.794,-1.104,-0.927,-0.885,-0.927,-0.927,-1.118,-0.984,-1.209,-0.881,-0.976,-0.869,-0.986,-0.95,-0.929,-0.921,4
-0.864,-1.153,-0.847,-0.822,-0.84,-0.834,-1.019,-0.897,-1.156,-0.786,-0.893,-0.77,-0.95,-0.958,-0.923,-0.933,4
-0.766,-1.059,-0.798,-0.761,-0.791,-0.784,-0.958,-0.857,-1.088,-0.727,-0.869,-0.724,-0.921,-0.927,-0.868,-0.88,4
-0.708,-1.049,-0.825,-0.777,-0.79,-0.781,-0.971,-0.852,-1.046,-0.726,-0.856,-0.697,-0.884,-0.815,-0.826,-0.772,4
-0.753,-1.051,-0.838,-0.813,-0.864,-0.857,-1.036,-0.839,-1.171,-0.714,-0.819,-0.724,-0.866,-0.814,-0.825,-0.795,4
-0.886,-1.142,-0.862,-0.848,-0.877,-0.856,-1.042,-0.895,-1.162,-0.793,-0.913,-0.782,-0.978,-0.976,-0.943,-0.944,4
-0.718,-1.009,-0.69,-0.704,-0.755,-0.733,-0.905,-0.729,-1.07,-0.633,-0.748,-0.696,-0.794,-0.778,-0.782,-0.8,4
-0.69,-1.086,-0.838,-0.801,-0.814,-0.809,-0.96,-0.918,-1.096,-0.818,-0.923,-0.788,-0.904,-0.899,-0.863,-0.857,4
-0.866,-1.232,-0.965,-0.923,-0.961,-0.975,-1.169,-1.018,-1.178,-0.925,-1.018,-0.905,-1.009,-1,-0.967,-0.963,4
-0.843,-1.119,-0.842,-0.81,-0.838,-0.821,-1.004,-0.897,-1.137,-0.776,-0.897,-0.756,-0.957,-0.948,-0.912,-0.921,4
-0.705,-1.078,-0.783,-0.787,-0.83,-0.82,-0.99,-0.802,-1.109,-0.703,-0.814,-0.695,-0.82,-0.775,-0.789,-0.775,4
-0.791,-1.05,-0.806,-0.787,-0.826,-0.823,-1.022,-0.815,-1.057,-0.722,-0.841,-0.743,-0.828,-0.83,-0.81,-0.821,4
-0.777,-1.091,-0.81,-0.8,-0.898,-0.887,-1.138,-0.839,-1.073,-0.744,-0.823,-0.754,-0.845,-0.801,-0.827,-0.816,4
-0.707,-1.053,-0.748,-0.73,-0.773,-0.729,-0.887,-0.821,-1.128,-0.712,-0.819,-0.712,-0.883,-0.898,-0.855,-0.873,4
-0.758,-1.1,-0.84,-0.795,-0.771,-0.784,-0.923,-0.863,-1.093,-0.721,-0.852,-0.68,-0.916,-0.892,-0.858,-0.834,4
-0.741,-1,-0.748,-0.737,-0.791,-0.776,-0.985,-0.742,-0.991,-0.64,-0.77,-0.628,-0.75,-0.729,-0.734,-0.719,4
-0.773,-1.108,-0.83,-0.822,-0.894,-0.875,-1.103,-0.89,-1.116,-0.799,-0.886,-0.816,-0.877,-0.809,-0.851,-0.829,4
-0.713,-1.035,-0.699,-0.701,-0.753,-0.721,-0.914,-0.741,-1.057,-0.66,-0.799,-0.745,-0.798,-0.814,-0.785,-0.829,4
-0.782,-1.036,-0.836,-0.811,-0.895,-0.871,-1.079,-0.885,-1.142,-0.785,-0.891,-0.788,-0.916,-0.932,-0.885,-0.904,4
-0.694,-1.067,-0.751,-0.742,-0.792,-0.765,-0.965,-0.8,-1.047,-0.696,-0.816,-0.696,-0.827,-0.832,-0.802,-0.81,4
-0.837,-1.115,-0.786,-0.759,-0.849,-0.806,-1,-0.825,-1.093,-0.698,-0.82,-0.671,-0.892,-0.893,-0.848,-0.833,4
-0.651,-0.924,-0.752,-0.739,-0.722,-0.744,-0.899,-0.777,-1.06,-0.673,-0.761,-0.698,-0.77,-0.786,-0.749,-0.789,4
-0.824,-1.07,-0.897,-0.871,-0.928,-0.922,-1.12,-0.89,-1.175,-0.794,-0.889,-0.813,-0.889,-0.967,-0.85,-0.878,4
-0.841,-1.139,-0.901,-0.841,-0.819,-0.826,-0.98,-0.957,-1.151,-0.825,-0.948,-0.766,-1.029,-1.045,-0.967,-0.973,4
-0.934,-1.185,-0.976,-0.935,-0.961,-0.987,-1.156,-0.958,-1.202,-0.859,-0.953,-0.853,-0.964,-1.06,-0.925,-0.976,4
-0.717,-1.029,-0.829,-0.808,-0.839,-0.83,-1.026,-0.787,-1.083,-0.683,-0.793,-0.698,-0.747,-0.859,-0.722,-0.741,4
-0.791,-1.076,-0.855,-0.83,-0.825,-0.835,-1.014,-0.847,-1.105,-0.741,-0.869,-0.741,-0.851,-0.849,-0.833,-0.813,4
-0.73,-1.048,-0.878,-0.849,-0.909,-0.89,-1.094,-0.916,-1.128,-0.819,-0.915,-0.805,-0.886,-0.89,-0.839,-0.854,4
-0.88,-1.1,-0.931,-0.89,-0.908,-0.917,-1.117,-0.938,-1.198,-0.818,-0.925,-0.825,-0.96,-1.021,-0.906,-0.94,4
-0.779,-1.117,-0.758,-0.757,-0.882,-0.819,-1.076,-0.859,-1.076,-0.772,-0.876,-0.782,-0.909,-0.858,-0.889,-0.889,4
-0.628,-0.938,-0.813,-0.776,-0.717,-0.768,-0.899,-0.833,-1.009,-0.751,-0.861,-0.725,-0.782,-0.816,-0.77,-0.794,4
-0.72,-1.078,-0.773,-0.777,-0.842,-0.821,-0.979,-0.808,-1.137,-0.69,-0.797,-0.695,-0.842,-0.856,-0.808,-0.815,4
-0.938,-1.198,-0.88,-0.851,-0.881,-0.862,-1.036,-0.946,-1.226,-0.834,-0.956,-0.815,-1.02,-1.02,-0.988,-1.008,4
-0.571,-0.952,-0.652,-0.641,-0.666,-0.666,-0.833,-0.724,-0.99,-0.643,-0.723,-0.731,-0.712,-0.814,-0.705,-0.8,4
-0.846,-1.121,-0.841,-0.812,-0.86,-0.832,-1.024,-0.864,-1.02,-0.748,-0.874,-0.688,-0.91,-0.879,-0.855,-0.826,4
-0.729,-1.051,-0.81,-0.758,-0.815,-0.788,-0.978,-0.813,-1.064,-0.644,-0.79,-0.618,-0.89,-0.841,-0.808,-0.781,4
-0.366,-0.678,-0.797,-0.722,-0.549,-0.652,-0.69,-0.91,-0.94,-0.791,-0.914,-0.704,-0.882,-0.717,-0.836,-0.8,9
-0.224,-0.577,-0.725,-0.66,-0.579,-0.593,-0.593,-0.84,-0.959,-0.691,-0.82,-0.635,-0.783,-0.589,-0.709,-0.647,9
-0.024,-0.514,-0.531,-0.502,-0.467,-0.523,-0.464,-0.666,-0.832,-0.504,-0.616,-0.499,-0.634,-0.46,-0.616,-0.595,9
-0.388,-0.686,-0.767,-0.707,-0.521,-0.636,-0.653,-0.855,-0.905,-0.729,-0.862,-0.67,-0.843,-0.686,-0.803,-0.802,9
-0.327,-0.711,-0.693,-0.628,-0.616,-0.639,-0.675,-0.754,-0.854,-0.577,-0.734,-0.504,-0.715,-0.636,-0.693,-0.701,9
-0.301,-0.653,-0.682,-0.612,-0.512,-0.605,-0.619,-0.744,-0.839,-0.574,-0.683,-0.54,-0.724,-0.559,-0.693,-0.664,9
-0.302,-0.533,-0.687,-0.633,-0.45,-0.527,-0.51,-0.747,-0.795,-0.589,-0.715,-0.521,-0.75,-0.603,-0.712,-0.686,9
-0.302,-0.644,-0.718,-0.643,-0.488,-0.547,-0.606,-0.816,-0.819,-0.653,-0.804,-0.547,-0.797,-0.603,-0.727,-0.656,9
-0.235,-0.51,-0.774,-0.712,-0.554,-0.612,-0.584,-0.826,-0.88,-0.687,-0.829,-0.609,-0.796,-0.597,-0.744,-0.675,9
-0.42,-0.735,-0.719,-0.65,-0.6,-0.663,-0.773,-0.785,-0.86,-0.62,-0.758,-0.557,-0.775,-0.731,-0.714,-0.728,9
-0.251,-0.62,-0.769,-0.672,-0.437,-0.571,-0.598,-0.857,-0.788,-0.73,-0.851,-0.603,-0.816,-0.613,-0.742,-0.666,9
-0.394,-0.763,-0.876,-0.828,-0.615,-0.742,-0.756,-0.976,-1.013,-0.868,-0.983,-0.803,-0.946,-0.802,-0.876,-0.856,9
-0.131,-0.521,-0.612,-0.535,-0.414,-0.432,-0.377,-0.66,-0.757,-0.379,-0.624,-0.302,-0.71,-0.585,-0.596,-0.582,9
-0.225,-0.507,-0.679,-0.605,-0.462,-0.514,-0.458,-0.734,-0.783,-0.567,-0.74,-0.486,-0.785,-0.599,-0.739,-0.707,9
