@relation 'texture-weka.filters.unsupervised.attribute.Remove-V-R2,7-8,11,14,16,19,21-25,27,30,33-34,41'

@attribute A2 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A11 numeric
@attribute A14 numeric
@attribute A16 numeric
@attribute A19 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A27 numeric
@attribute A30 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute Class {2,3,4,9,10,7,6,8,12,13,14}

@data
-0.504,-0.453,-0.369,-0.821,-0.488,-0.49,-0.488,-0.821,-0.609,-0.749,-0.553,-0.54,-0.677,-0.865,-0.514,-0.508,2
-0.829,-0.861,-0.681,-1.224,-0.828,-0.708,-0.741,-1.224,-0.933,-1.085,-0.812,-0.771,-0.925,-1.08,-0.699,-0.766,2
-0.799,-0.806,-0.669,-1.141,-0.802,-0.751,-0.783,-1.141,-0.876,-0.951,-0.755,-0.684,-0.871,-0.969,-0.707,-0.701,2
-0.626,-0.64,-0.505,-1.124,-0.646,-0.554,-0.531,-1.124,-0.698,-0.821,-0.546,-0.474,-0.737,-0.848,-0.413,-0.586,2
-0.732,-0.734,-0.584,-1.141,-0.718,-0.619,-0.662,-1.141,-0.757,-0.814,-0.579,-0.495,-0.762,-0.854,-0.45,-0.598,2
-0.77,-0.762,-0.609,-1.101,-0.709,-0.733,-0.74,-1.101,-0.803,-0.98,-0.669,-0.643,-0.799,-1.004,-0.588,-0.661,2
-0.883,-0.898,-0.688,-1.307,-0.831,-0.748,-0.747,-1.307,-1.067,-1.168,-0.958,-0.9,-1.055,-1.175,-0.837,-0.859,2
-0.616,-0.662,-0.536,-1.119,-0.699,-0.64,-0.638,-1.119,-0.808,-0.983,-0.68,-0.663,-0.806,-0.964,-0.488,-0.625,2
-0.772,-0.782,-0.671,-1.114,-0.78,-0.735,-0.757,-1.114,-0.805,-0.947,-0.697,-0.652,-0.83,-0.968,-0.638,-0.648,2
-0.712,-0.731,-0.477,-1.194,-0.725,-0.574,-0.58,-1.194,-0.89,-0.94,-0.718,-0.622,-0.857,-0.87,-0.519,-0.661,2
-0.601,-0.589,-0.393,-1.015,-0.589,-0.49,-0.512,-1.015,-0.724,-0.787,-0.608,-0.501,-0.759,-0.821,-0.299,-0.514,2
-0.648,-0.7,-0.424,-1.226,-0.679,-0.533,-0.529,-1.226,-0.939,-0.853,-0.822,-0.678,-0.943,-0.88,-0.633,-0.791,3
-0.613,-0.748,-0.497,-1.299,-0.692,-0.571,-0.531,-1.299,-1.075,-0.98,-0.985,-0.839,-1.08,-0.99,-0.814,-0.849,3
-0.737,-0.818,-0.62,-1.289,-0.828,-0.719,-0.725,-1.289,-1.032,-0.944,-0.931,-0.779,-1.035,-0.931,-0.727,-0.849,3
-0.739,-0.752,-0.552,-1.264,-0.729,-0.567,-0.58,-1.264,-1.002,-0.983,-0.904,-0.798,-1.011,-1.003,-0.735,-0.838,3
-0.462,-0.53,-0.294,-1.149,-0.482,-0.451,-0.295,-1.149,-0.796,-0.771,-0.687,-0.568,-0.819,-0.833,-0.537,-0.713,3
-0.549,-0.629,-0.437,-1.108,-0.543,-0.508,-0.411,-1.108,-0.795,-0.796,-0.662,-0.553,-0.786,-0.799,-0.786,-0.724,3
-0.609,-0.622,-0.423,-1.284,-0.623,-0.597,-0.446,-1.284,-1.046,-1.032,-0.96,-0.872,-1.056,-1.065,-0.748,-0.812,3
-0.455,-0.542,-0.326,-1.133,-0.482,-0.47,-0.313,-1.133,-0.776,-0.761,-0.668,-0.551,-0.798,-0.81,-0.548,-0.707,3
-0.477,-0.526,-0.298,-1.124,-0.589,-0.46,-0.443,-1.124,-0.821,-0.747,-0.691,-0.547,-0.794,-0.726,-0.506,-0.596,3
-0.635,-0.681,-0.442,-1.197,-0.715,-0.593,-0.592,-1.197,-0.921,-0.887,-0.816,-0.694,-0.922,-0.897,-0.631,-0.717,3
-0.533,-0.61,-0.327,-1.248,-0.589,-0.48,-0.369,-1.248,-0.917,-0.899,-0.805,-0.695,-0.934,-0.927,-0.594,-0.738,3
-0.486,-0.544,-0.286,-1.067,-0.539,-0.455,-0.421,-1.067,-0.733,-0.739,-0.605,-0.52,-0.73,-0.786,-0.493,-0.608,3
-0.483,-0.569,-0.351,-1.083,-0.541,-0.426,-0.406,-1.083,-0.814,-0.804,-0.723,-0.624,-0.826,-0.814,-0.536,-0.652,3
-0.502,-0.556,-0.307,-1.253,-0.594,-0.466,-0.37,-1.253,-0.924,-0.902,-0.792,-0.655,-0.92,-0.928,-0.759,-0.755,3
-0.457,-0.507,-0.342,-1.046,-0.49,-0.398,-0.321,-1.046,-0.708,-0.765,-0.581,-0.511,-0.703,-0.754,-0.561,-0.656,3
-0.496,-0.595,-0.415,-1.181,-0.564,-0.602,-0.422,-1.181,-0.843,-0.811,-0.726,-0.609,-0.859,-0.861,-0.705,-0.749,3
-0.497,-0.55,-0.379,-1.233,-0.568,-0.496,-0.384,-1.233,-0.92,-0.908,-0.774,-0.65,-0.896,-0.907,-0.668,-0.731,3
-0.647,-0.705,-0.558,-1.206,-0.641,-0.621,-0.567,-1.206,-0.895,-0.817,-0.773,-0.634,-0.9,-0.839,-0.767,-0.762,3
-0.472,-0.544,-0.328,-1.037,-0.544,-0.512,-0.451,-1.037,-0.757,-0.733,-0.657,-0.554,-0.783,-0.776,-0.642,-0.628,3
-0.67,-0.684,-0.471,-1.189,-0.72,-0.541,-0.551,-1.189,-0.947,-0.947,-0.858,-0.778,-0.955,-0.967,-0.628,-0.759,3
-0.591,-0.67,-0.463,-1.137,-0.641,-0.554,-0.543,-1.137,-0.819,-0.822,-0.708,-0.614,-0.828,-0.837,-0.672,-0.695,3
-0.564,-0.613,-0.387,-1.19,-0.704,-0.553,-0.566,-1.19,-0.924,-0.879,-0.809,-0.688,-0.901,-0.854,-0.457,-0.66,3
-0.557,-0.617,-0.412,-1.193,-0.664,-0.539,-0.517,-1.193,-0.92,-0.861,-0.811,-0.68,-0.917,-0.849,-0.632,-0.672,3
-0.565,-0.626,-0.38,-1.152,-0.683,-0.525,-0.521,-1.152,-0.906,-0.892,-0.793,-0.695,-0.88,-0.868,-0.638,-0.733,3
-0.664,-0.759,-0.536,-1.235,-0.74,-0.59,-0.619,-1.235,-0.953,-0.858,-0.852,-0.702,-0.97,-0.873,-0.675,-0.789,3
-0.531,-0.578,-0.374,-1.148,-0.576,-0.485,-0.406,-1.148,-0.85,-0.831,-0.713,-0.6,-0.83,-0.822,-0.577,-0.695,3
-0.666,-0.744,-0.559,-1.248,-0.692,-0.653,-0.61,-1.248,-0.957,-0.916,-0.853,-0.726,-0.965,-0.989,-0.798,-0.814,3
-0.391,-0.459,-0.255,-1.089,-0.423,-0.424,-0.235,-1.089,-0.746,-0.744,-0.645,-0.544,-0.776,-0.806,-0.569,-0.671,3
-0.635,-0.737,-0.51,-1.185,-0.671,-0.573,-0.559,-1.185,-0.912,-0.872,-0.794,-0.665,-0.894,-0.879,-0.769,-0.803,3
-0.613,-0.723,-0.549,-1.212,-0.63,-0.654,-0.584,-1.212,-0.914,-0.803,-0.812,-0.654,-0.934,-0.86,-0.75,-0.775,3
-0.697,-0.725,-0.577,-1.233,-0.678,-0.639,-0.58,-1.233,-0.919,-0.879,-0.805,-0.681,-0.937,-0.888,-0.783,-0.804,3
-0.613,-0.652,-0.448,-1.232,-0.599,-0.536,-0.438,-1.232,-0.946,-0.893,-0.828,-0.692,-0.938,-0.901,-0.703,-0.766,3
-0.708,-0.766,-0.544,-1.23,-0.765,-0.622,-0.642,-1.23,-0.971,-0.932,-0.868,-0.74,-0.972,-0.907,-0.731,-0.779,3
-0.615,-0.642,-0.392,-1.208,-0.621,-0.538,-0.382,-1.208,-0.985,-0.975,-0.897,-0.802,-0.98,-0.976,-0.791,-0.836,3
-0.418,-0.512,-0.274,-1.134,-0.498,-0.449,-0.339,-1.134,-0.749,-0.747,-0.596,-0.486,-0.724,-0.725,-0.628,-0.652,3
-0.438,-0.541,-0.232,-1.205,-0.546,-0.47,-0.327,-1.205,-0.864,-0.858,-0.744,-0.626,-0.875,-0.885,-0.463,-0.684,3
-0.44,-0.542,-0.305,-1.184,-0.484,-0.499,-0.372,-1.184,-0.796,-0.727,-0.658,-0.491,-0.806,-0.787,-0.645,-0.673,3
-0.728,-0.716,-0.509,-1.183,-0.683,-0.566,-0.522,-1.183,-0.887,-0.888,-0.756,-0.67,-0.868,-0.865,-0.644,-0.789,3
-0.556,-0.623,-0.434,-1.23,-0.665,-0.548,-0.52,-1.23,-0.944,-0.881,-0.829,-0.68,-0.945,-0.89,-0.58,-0.693,3
-0.383,-0.431,-0.321,-1.104,-0.474,-0.465,-0.289,-1.104,-0.755,-0.802,-0.609,-0.513,-0.734,-0.828,-0.638,-0.662,3
-0.513,-0.569,-0.322,-1.209,-0.647,-0.501,-0.465,-1.209,-0.945,-0.927,-0.844,-0.746,-0.95,-0.956,-0.48,-0.683,3
-0.642,-0.704,-0.478,-1.193,-0.687,-0.518,-0.527,-1.193,-0.908,-0.915,-0.801,-0.71,-0.905,-0.906,-0.676,-0.75,3
-0.41,-0.505,-0.27,-1.015,-0.485,-0.385,-0.359,-1.015,-0.638,-0.685,-0.514,-0.421,-0.659,-0.686,-0.538,-0.574,3
-0.577,-0.642,-0.427,-1.202,-0.643,-0.599,-0.524,-1.202,-0.921,-0.891,-0.796,-0.692,-0.908,-0.868,-0.678,-0.782,3
-0.558,-0.645,-0.413,-1.19,-0.623,-0.495,-0.475,-1.19,-0.859,-0.823,-0.732,-0.614,-0.869,-0.829,-0.546,-0.683,3
-0.554,-0.656,-0.418,-1.238,-0.643,-0.522,-0.474,-1.238,-0.929,-0.917,-0.796,-0.668,-0.928,-0.927,-0.772,-0.734,3
-0.578,-0.664,-0.426,-1.236,-0.608,-0.546,-0.442,-1.236,-0.925,-0.958,-0.804,-0.736,-0.924,-0.952,-0.716,-0.758,3
-0.498,-0.622,-0.351,-1.091,-0.571,-0.462,-0.444,-1.091,-0.714,-0.743,-0.6,-0.468,-0.753,-0.767,-0.603,-0.63,3
-0.533,-0.605,-0.395,-1.181,-0.604,-0.537,-0.473,-1.181,-0.869,-0.832,-0.772,-0.657,-0.894,-0.863,-0.686,-0.728,3
-0.567,-0.612,-0.402,-1.17,-0.684,-0.557,-0.57,-1.17,-0.919,-0.897,-0.807,-0.706,-0.899,-0.878,-0.466,-0.66,3
-1.126,-1.137,-1.003,-1.392,-0.917,-0.878,-0.864,-1.392,-1.094,-1.217,-0.991,-0.929,-1.085,-1.178,-1.052,-1.096,4
-1.12,-1.133,-0.989,-1.405,-0.904,-0.885,-0.855,-1.405,-1.044,-1.204,-0.93,-0.861,-1.068,-1.191,-1.147,-1.052,4
-0.856,-0.874,-0.762,-1.114,-0.76,-0.765,-0.756,-1.114,-0.803,-1.044,-0.7,-0.71,-0.807,-1.025,-0.778,-0.782,4
-0.789,-0.795,-0.698,-1.085,-0.718,-0.692,-0.709,-1.085,-0.833,-1.022,-0.748,-0.74,-0.837,-1.013,-0.87,-0.778,4
-1.028,-1.05,-0.949,-1.281,-0.807,-0.886,-0.843,-1.281,-0.884,-1.142,-0.757,-0.739,-0.898,-1.129,-0.944,-0.919,4
-0.893,-0.905,-0.774,-1.163,-0.81,-0.834,-0.842,-1.163,-0.863,-1.078,-0.76,-0.762,-0.857,-1.062,-0.861,-0.796,4
-0.85,-0.861,-0.786,-1.08,-0.798,-0.867,-0.882,-1.08,-0.77,-1.063,-0.679,-0.714,-0.773,-1.083,-0.858,-0.72,4
-0.886,-0.863,-0.749,-1.138,-0.738,-0.775,-0.753,-1.138,-0.753,-1.038,-0.645,-0.633,-0.765,-1.079,-0.73,-0.757,4
-0.936,-0.948,-0.852,-1.178,-0.791,-0.835,-0.834,-1.178,-0.857,-1.108,-0.751,-0.742,-0.855,-1.104,-0.895,-0.847,4
-1.002,-0.997,-0.889,-1.276,-0.806,-0.743,-0.753,-1.276,-0.887,-1.067,-0.757,-0.707,-0.89,-1.073,-0.915,-0.848,4
-0.872,-0.887,-0.779,-1.156,-0.789,-0.774,-0.788,-1.156,-0.879,-1.08,-0.781,-0.772,-0.869,-1.067,-0.853,-0.801,4
-0.95,-0.968,-0.847,-1.224,-0.821,-0.872,-0.858,-1.224,-0.874,-1.168,-0.761,-0.758,-0.87,-1.124,-0.855,-0.843,4
-0.98,-0.991,-0.842,-1.299,-0.931,-0.849,-0.879,-1.299,-1.027,-1.193,-0.92,-0.891,-1.006,-1.128,-0.938,-0.871,4
-0.997,-1.017,-0.894,-1.272,-0.834,-0.789,-0.798,-1.272,-0.894,-1.08,-0.769,-0.712,-0.904,-1.104,-0.868,-0.884,4
-0.869,-0.892,-0.776,-1.169,-0.728,-0.816,-0.774,-1.169,-0.787,-1.009,-0.684,-0.648,-0.808,-1.033,-0.781,-0.78,4
-0.929,-0.959,-0.813,-1.229,-0.754,-0.782,-0.745,-1.229,-0.82,-1.102,-0.692,-0.684,-0.825,-1.081,-0.868,-0.836,4
-1.114,-1.12,-1.011,-1.324,-0.921,-0.953,-0.961,-1.324,-1.007,-1.156,-0.891,-0.848,-1.001,-1.149,-0.981,-0.995,4
-1.123,-1.138,-0.974,-1.422,-0.909,-0.813,-0.807,-1.422,-1.052,-1.172,-0.92,-0.828,-1.055,-1.178,-1.04,-1.019,4
-0.957,-0.952,-0.876,-1.182,-0.779,-0.822,-0.814,-1.182,-0.839,-1.099,-0.737,-0.734,-0.846,-1.105,-0.851,-0.83,4
-1.074,-1.089,-0.955,-1.354,-0.87,-0.829,-0.819,-1.354,-0.938,-1.105,-0.804,-0.729,-0.948,-1.125,-0.943,-0.916,4
-0.896,-0.907,-0.812,-1.144,-0.814,-0.911,-0.904,-1.144,-0.857,-1.141,-0.764,-0.798,-0.851,-1.124,-0.867,-0.793,4
-0.79,-0.756,-0.707,-1.02,-0.711,-0.805,-0.789,-1.02,-0.722,-0.99,-0.65,-0.654,-0.755,-1.024,-0.754,-0.717,4
-0.988,-0.991,-0.889,-1.2,-0.831,-0.78,-0.796,-1.2,-0.856,-1.074,-0.751,-0.728,-0.869,-1.108,-0.828,-0.859,4
-0.934,-0.943,-0.844,-1.163,-0.771,-0.811,-0.804,-1.163,-0.823,-1.102,-0.719,-0.719,-0.825,-1.093,-0.876,-0.82,4
-0.757,-0.799,-0.681,-1.069,-0.743,-0.709,-0.732,-1.069,-0.805,-1.087,-0.713,-0.761,-0.8,-1.062,-0.81,-0.737,4
-1.032,-1.047,-0.936,-1.268,-0.836,-0.843,-0.828,-1.268,-0.916,-1.145,-0.796,-0.774,-0.917,-1.127,-0.981,-0.929,4
-1.076,-1.08,-0.975,-1.33,-0.842,-0.885,-0.842,-1.33,-0.941,-1.183,-0.81,-0.779,-0.941,-1.136,-0.93,-0.963,4
-0.774,-0.757,-0.679,-1.036,-0.719,-0.789,-0.785,-1.036,-0.706,-1.041,-0.607,-0.656,-0.705,-1.057,-0.852,-0.649,4
-0.836,-0.837,-0.781,-1.064,-0.759,-0.852,-0.855,-1.064,-0.734,-1.011,-0.633,-0.658,-0.734,-1.03,-0.789,-0.676,4
-1.005,-0.993,-0.873,-1.252,-0.789,-0.769,-0.741,-1.252,-0.925,-1.151,-0.783,-0.758,-0.886,-1.088,-1.036,-0.931,4
-0.974,-0.976,-0.863,-1.229,-0.809,-0.843,-0.823,-1.229,-0.822,-1.097,-0.713,-0.69,-0.837,-1.124,-0.785,-0.821,4
-0.947,-0.945,-0.837,-1.203,-0.771,-0.794,-0.781,-1.203,-0.829,-1.036,-0.724,-0.676,-0.851,-1.101,-0.797,-0.813,4
-0.923,-0.945,-0.82,-1.178,-0.766,-0.846,-0.791,-1.178,-0.84,-1.143,-0.734,-0.747,-0.842,-1.121,-0.889,-0.886,4
-0.984,-0.988,-0.909,-1.177,-0.858,-0.887,-0.898,-1.177,-0.883,-1.133,-0.791,-0.801,-0.893,-1.117,-0.911,-0.865,4
-0.939,-0.964,-0.881,-1.156,-0.836,-0.921,-0.923,-1.156,-0.875,-1.106,-0.786,-0.801,-0.878,-1.141,-0.895,-0.876,4
-0.984,-1.011,-0.873,-1.259,-0.762,-0.754,-0.74,-1.259,-0.84,-1.03,-0.686,-0.62,-0.841,-1.041,-0.834,-0.838,4
-0.805,-0.817,-0.711,-1.058,-0.742,-0.724,-0.734,-1.058,-0.782,-1.079,-0.683,-0.749,-0.769,-1.049,-0.763,-0.757,4
-0.968,-0.958,-0.864,-1.22,-0.881,-0.881,-0.891,-1.22,-0.946,-1.17,-0.849,-0.859,-0.935,-1.137,-0.833,-0.859,4
-0.952,-0.959,-0.844,-1.19,-0.801,-0.844,-0.815,-1.19,-0.804,-1.122,-0.689,-0.688,-0.805,-1.077,-0.773,-0.806,4
-0.93,-0.941,-0.825,-1.225,-0.796,-0.864,-0.832,-1.225,-0.855,-1.062,-0.75,-0.712,-0.867,-1.045,-0.781,-0.816,4
-0.802,-0.797,-0.683,-1.092,-0.697,-0.74,-0.717,-1.092,-0.72,-1.01,-0.616,-0.629,-0.744,-1.031,-0.696,-0.707,4
-0.92,-0.926,-0.781,-1.222,-0.823,-0.811,-0.821,-1.222,-0.901,-1.063,-0.808,-0.77,-0.915,-1.114,-0.806,-0.849,4
-0.85,-0.869,-0.773,-1.1,-0.76,-0.762,-0.768,-1.1,-0.797,-1.053,-0.699,-0.72,-0.804,-1.037,-0.764,-0.777,4
-1.069,-1.076,-0.931,-1.368,-0.895,-0.872,-0.859,-1.368,-1.082,-1.217,-0.983,-0.944,-1.08,-1.197,-1.02,-1.054,4
-0.94,-0.913,-0.813,-1.147,-0.737,-0.738,-0.721,-1.147,-0.818,-1.095,-0.727,-0.726,-0.834,-1.081,-0.875,-0.852,4
-1.026,-1.036,-0.912,-1.276,-0.834,-0.844,-0.844,-1.276,-0.897,-1.086,-0.777,-0.732,-0.905,-1.13,-0.884,-0.881,4
-1.044,-1.045,-0.944,-1.278,-0.808,-0.849,-0.826,-1.278,-0.902,-1.151,-0.753,-0.744,-0.873,-1.105,-0.936,-0.896,4
-0.803,-0.815,-0.722,-1.001,-0.718,-0.821,-0.823,-1.001,-0.75,-1.017,-0.66,-0.693,-0.737,-0.987,-0.756,-0.712,4
-1.01,-1.029,-0.893,-1.273,-0.843,-0.863,-0.859,-1.273,-0.859,-1.054,-0.729,-0.677,-0.874,-1.093,-0.783,-0.835,4
-1.017,-1.017,-0.927,-1.249,-0.832,-0.858,-0.851,-1.249,-0.895,-1.103,-0.783,-0.747,-0.885,-1.102,-0.958,-0.906,4
-0.663,-0.631,-0.502,-0.995,-0.597,-0.551,-0.529,-0.995,-0.705,-0.807,-0.541,-0.491,-0.697,-0.754,-0.557,-0.68,9
-0.675,-0.668,-0.449,-0.956,-0.617,-0.534,-0.52,-0.956,-0.73,-0.768,-0.607,-0.548,-0.722,-0.793,-0.562,-0.701,9
-0.74,-0.733,-0.538,-1.07,-0.624,-0.446,-0.455,-1.07,-0.741,-0.681,-0.558,-0.401,-0.731,-0.681,-0.496,-0.642,9
-0.576,-0.58,-0.372,-0.89,-0.519,-0.484,-0.464,-0.89,-0.621,-0.795,-0.428,-0.431,-0.599,-0.747,-0.504,-0.576,9
-0.92,-0.942,-0.714,-1.287,-0.837,-0.668,-0.709,-1.287,-1.024,-0.983,-0.896,-0.794,-1.043,-1.006,-0.735,-0.896,9
-0.772,-0.76,-0.503,-1.14,-0.668,-0.539,-0.526,-1.14,-0.857,-0.884,-0.688,-0.621,-0.844,-0.807,-0.633,-0.746,9
-0.827,-0.838,-0.626,-1.183,-0.761,-0.598,-0.628,-1.183,-0.928,-0.876,-0.814,-0.689,-0.945,-0.926,-0.683,-0.811,9
-0.913,-0.888,-0.649,-1.249,-0.813,-0.57,-0.611,-1.249,-0.973,-0.944,-0.822,-0.716,-0.978,-0.916,-0.733,-0.856,9
-0.591,-0.539,-0.344,-0.991,-0.529,-0.422,-0.383,-0.991,-0.709,-0.741,-0.564,-0.487,-0.716,-0.731,-0.521,-0.637,9
-0.691,-0.687,-0.578,-0.968,-0.621,-0.501,-0.528,-0.968,-0.721,-0.766,-0.581,-0.487,-0.711,-0.793,-0.525,-0.675,9
-0.803,-0.817,-0.571,-1.215,-0.716,-0.571,-0.554,-1.215,-0.884,-0.879,-0.67,-0.571,-0.844,-0.806,-0.622,-0.773,9
-0.907,-0.879,-0.689,-1.234,-0.796,-0.628,-0.648,-1.234,-0.983,-0.945,-0.855,-0.745,-0.985,-0.932,-0.738,-0.874,9
-0.599,-0.62,-0.468,-0.986,-0.574,-0.587,-0.522,-0.986,-0.676,-0.8,-0.51,-0.475,-0.657,-0.801,-0.408,-0.655,9
-0.621,-0.616,-0.521,-0.942,-0.589,-0.595,-0.548,-0.942,-0.661,-0.815,-0.513,-0.513,-0.64,-0.709,-0.576,-0.628,9
